667c0d468bbabceef1bed71708874b56aa35c1bff3476b5d2e3f33a32e4c6af0,253be96dc4f575adb89b531c776d952dd33dd8f0feb5f46f7f21c7df3f1509c3,a3864b245346c0bfed238076fc7546b474d5e1f9e422a3e9928a469538c750ce,376ef8337d3f0c7a6e823094d163d1b7ce5da2cc422a91dce50fb776647264b9,d469885d6ef09e10bc1bcab86affe71fa75e3edcaf2f3c7cdf0c6c55d88f9116,c0b106532d6ad810967b54cce8734ad216e076f009e46bff02bc76c11a54423e,fef184a141ac7acff3d14f7168be6a6cc0492668bf8cf61f321738dee57ca62b,3c9f967932027ec89b38b627b493908b85f6d78f6be11081346cbfd0a3853ac7,5253fd40dc8065b90c2e1f28a353fb400bb32a1af5ddaaeaec64b395ced98869,9ecbb29a2ab163c65153335b3ec034b4d8096e4b30adec0f6dd97235945b435e
"40705","25021","610000","2","40751","710","0","0","0","0"
"40801","25021","610000","2","40811","710","0","0","0","0"
"40802","25021","610000","2","40821","710","0","0","0","0"
"40803","25021","610000","2","40831","710","0","0","0","0"
"40804","25021","610000","2","40841","710","0","0","0","0"
"40805","25021","610000","2","40851","710","0","0","0","0"
"40901","25021","610000","2","40911","710","0","0","0","0"
"40902","25021","610000","2","40921","710","0","0","0","0"
"40903","25021","610000","2","40931","710","0","0","0","0"
"40904","25021","610000","2","40941","710","0","0","0","0"
"40905","25021","610000","2","40951","710","0","0","0","0"
"41001","25021","610000","2","41011","710","0","0","0","0"
"41002","25021","610000","2","41021","710","0","0","0","0"
"41003","25021","610000","2","41031","710","0","0","0","0"
"41004","25021","610000","2","41041","710","0","0","0","0"
"41005","25021","610000","2","41051","710","0","0","0","0"
"41101","25021","610000","2","41111","710","0","0","0","0"
"41102","25021","610000","2","41121","710","0","0","0","0"
"41103","25021","610000","2","41131","710","0","0","0","0"
"41104","25021","610000","2","41141","710","0","0","0","0"
"41105","25021","610000","2","41151","710","0","0","0","0"
"41201","25021","610000","2","41211","710","0","0","0","0"
"41202","25021","610000","2","41221","710","0","0","0","0"
"41203","25021","610000","2","41231","710","0","0","0","0"
"41204","25021","610000","2","41241","710","0","0","0","0"
"41205","25021","610000","2","41251","710","0","0","0","0"
"41301","25021","610000","2","41311","3550","0","0","0","0"
"41401","25021","610000","2","41411","3550","0","0","0","0"
"41501","25021","610000","2","41511","710","0","0","0","0"
"41502","25021","610000","2","41521","710","0","0","0","0"
"41503","25021","610000","2","41531","710","0","0","0","0"
"41504","25021","610000","2","41541","710","0","0","0","0"
"41505","25021","610000","2","41551","710","0","0","0","0"
"41601","25021","610000","2","41611","710","0","0","0","0"
"41602","25021","610000","2","41621","710","0","0","0","0"
"41603","25021","610000","2","41631","710","0","0","0","0"
"41604","25021","610000","2","41641","710","0","0","0","0"
"41605","25021","610000","2","41651","710","0","0","0","0"
"41701","25021","610000","2","41711","710","0","0","0","0"
"41702","25021","610000","2","41721","710","0","0","0","0"
"41703","25021","610000","2","41731","710","0","0","0","0"
"41704","25021","610000","2","41741","710","0","0","0","0"
"41705","25021","610000","2","41751","710","0","0","0","0"
"41801","25021","610000","2","41811","3550","0","0","0","0"
"41901","25021","610000","2","41911","710","0","0","0","0"
"41902","25021","610000","2","41921","710","0","0","0","0"
"41903","25021","610000","2","41931","710","0","0","0","0"
"41904","25021","610000","2","41941","710","0","0","0","0"
"41905","25021","610000","2","41951","710","0","0","0","0"
"42001","25021","610000","2","42011","710","0","0","0","0"
"42002","25021","610000","2","42021","710","0","0","0","0"
"42003","25021","610000","2","42031","710","0","0","0","0"
"42004","25021","610000","2","42041","710","0","0","0","0"
"42005","25021","610000","2","42051","710","0","0","0","0"
"42101","25021","610000","2","42111","710","0","0","0","0"
"42102","25021","610000","2","42121","710","0","0","0","0"
"42103","25021","610000","2","42131","710","0","0","0","0"
"42104","25021","610000","2","42141","710","0","0","0","0"
"42105","25021","610000","2","42151","710","0","0","0","0"
"42201","25021","610000","2","42211","3550","0","0","0","0"
"42301","25021","610000","2","42311","3550","0","0","0","0"
"42401","25021","610000","2","42411","710","0","0","0","0"
"42402","25021","610000","2","42421","710","0","0","0","0"
"42403","25021","610000","2","42431","710","0","0","0","0"
"42404","25021","610000","2","42441","710","0","0","0","0"
"42405","25021","610000","2","42451","710","0","0","0","0"
"42501","25021","610000","2","42511","710","0","0","0","0"
"42502","25021","610000","2","42521","710","0","0","0","0"
"42503","25021","610000","2","42531","710","0","0","0","0"
"42504","25021","610000","2","42541","710","0","0","0","0"
"42505","25021","610000","2","42551","710","0","0","0","0"
"42601","25021","610000","2","42611","710","0","0","0","0"
"42602","25021","610000","2","42621","710","0","0","0","0"
"42603","25021","610000","2","42631","710","0","0","0","0"
"42604","25021","610000","2","42641","710","0","0","0","0"
"42605","25021","610000","2","42651","710","0","0","0","0"
"42701","25021","610000","2","42711","3550","0","0","0","0"
"42801","25021","610000","2","42811","710","0","0","0","0"
"42802","25021","610000","2","42821","710","0","0","0","0"
"42803","25021","610000","2","42831","710","0","0","0","0"
"42804","25021","610000","2","42841","710","0","0","0","0"
"42805","25021","610000","2","42851","710","0","0","0","0"
"42901","25021","610000","2","42911","710","0","0","0","0"
"42902","25021","610000","2","42921","710","0","0","0","0"
"42903","25021","610000","2","42931","710","0","0","0","0"
"42904","25021","610000","2","42941","710","0","0","0","0"
"42905","25021","610000","2","42951","710","0","0","0","0"
"43001","25021","610000","2","43011","710","0","0","0","0"
"43002","25021","610000","2","43021","710","0","0","0","0"
"43003","25021","610000","2","43031","710","0","0","0","0"
"43004","25021","610000","2","43041","710","0","0","0","0"
"43005","25021","610000","2","43051","710","0","0","0","0"
"43101","25021","620000","2","43111","680","0","0","0","0"
"43102","25021","620000","2","43121","680","0","0","0","0"
"43103","25021","620000","2","43131","680","0","0","0","0"
"43104","25021","620000","2","43141","680","0","0","0","0"
"43105","25021","620000","2","43151","680","0","0","0","0"
"43201","25021","620000","2","43211","3400","0","0","0","0"
"43301","25021","620000","2","43311","680","0","0","0","0"
"43302","25021","620000","2","43321","680","0","0","0","0"
"43303","25021","620000","2","43331","680","0","0","0","0"
"43304","25021","620000","2","43341","680","0","0","0","0"
"43305","25021","620000","2","43351","680","0","0","0","0"
"43401","25021","620000","2","43411","680","0","0","0","0"
"43402","25021","620000","2","43421","680","0","0","0","0"
"43403","25021","620000","2","43431","680","0","0","0","0"
"43404","25021","620000","2","43441","680","0","0","0","0"
"43405","25021","620000","2","43451","680","0","0","0","0"
"43501","25021","620000","2","43511","680","0","0","0","0"
"43502","25021","620000","2","43521","680","0","0","0","0"
"43503","25021","620000","2","43531","680","0","0","0","0"
"43504","25021","620000","2","43541","680","0","0","0","0"
"43505","25021","620000","2","43551","680","0","0","0","0"
"43601","25021","620000","2","43611","680","0","0","0","0"
"43602","25021","620000","2","43621","680","0","0","0","0"
"43603","25021","620000","2","43631","680","0","0","0","0"
"43604","25021","620000","2","43641","680","0","0","0","0"
"43605","25021","620000","2","43651","680","0","0","0","0"
"43701","25021","620000","2","43711","680","0","0","0","0"
"43702","25021","620000","2","43721","680","0","0","0","0"
"43703","25021","620000","2","43731","680","0","0","0","0"
"43704","25021","620000","2","43741","680","0","0","0","0"
"43705","25021","620000","2","43751","680","0","0","0","0"
"43801","25021","620000","2","43811","680","0","0","0","0"
"43802","25021","620000","2","43821","680","0","0","0","0"
"43803","25021","620000","2","43831","680","0","0","0","0"
"43804","25021","620000","2","43841","680","0","0","0","0"
"43805","25021","620000","2","43851","680","0","0","0","0"
"43901","25021","620000","2","43911","3400","0","0","0","0"
"44001","25021","620000","2","44011","3400","0","0","0","0"
"44101","25021","620000","2","44111","680","0","0","0","0"
"44102","25021","620000","2","44121","680","0","0","0","0"
"44103","25021","620000","2","44131","680","0","0","0","0"
"44104","25021","620000","2","44141","680","0","0","0","0"
"44105","25021","620000","2","44151","680","0","0","0","0"
"44201","25021","620000","2","44211","680","0","0","0","0"
"44202","25021","620000","2","44221","680","0","0","0","0"
"44203","25021","620000","2","44231","680","0","0","0","0"
"44204","25021","620000","2","44241","680","0","0","0","0"
"44205","25021","620000","2","44251","680","0","0","0","0"
"44301","25021","620000","2","44311","680","0","0","0","0"
"44302","25021","620000","2","44321","680","0","0","0","0"
"44303","25021","620000","2","44331","680","0","0","0","0"
"44304","25021","620000","2","44341","680","0","0","0","0"
"44305","25021","620000","2","44351","680","0","0","0","0"
"44401","25021","620000","2","44411","680","0","0","0","0"
"44402","25021","620000","2","44421","680","0","0","0","0"
"44403","25021","620000","2","44431","680","0","0","0","0"
"44404","25021","620000","2","44441","680","0","0","0","0"
"44405","25021","620000","2","44451","680","0","0","0","0"
"44501","25021","620000","2","44511","680","0","0","0","0"
"44502","25021","620000","2","44521","680","0","0","0","0"
"44503","25021","620000","2","44531","680","0","0","0","0"
"44504","25021","620000","2","44541","680","0","0","0","0"
"44505","25021","620000","2","44551","680","0","0","0","0"
"44601","25021","620000","2","44611","680","0","0","0","0"
"44602","25021","620000","2","44621","680","0","0","0","0"
"44603","25021","620000","2","44631","680","0","0","0","0"
"44604","25021","620000","2","44641","680","0","0","0","0"
"44605","25021","620000","2","44651","680","0","0","0","0"
"44701","25021","620000","2","44711","3400","0","0","0","0"
"44801","25021","620000","2","44811","680","0","0","0","0"
"44802","25021","620000","2","44821","680","0","0","0","0"
"44803","25021","620000","2","44831","680","0","0","0","0"
"44804","25021","620000","2","44841","680","0","0","0","0"
"44805","25021","620000","2","44851","680","0","0","0","0"
"44901","25021","620000","2","44911","3400","0","0","0","0"
"45001","25021","620000","2","45011","680","0","0","0","0"
"45002","25021","620000","2","45021","680","0","0","0","0"
"45003","25021","620000","2","45031","680","0","0","0","0"
"45004","25021","620000","2","45041","680","0","0","0","0"
"45005","25021","620000","2","45051","680","0","0","0","0"
"45101","25021","620000","2","45111","680","0","0","0","0"
"45102","25021","620000","2","45121","680","0","0","0","0"
"45103","25021","620000","2","45131","680","0","0","0","0"
"45104","25021","620000","2","45141","680","0","0","0","0"
"45105","25021","620000","2","45151","680","0","0","0","0"
"45201","25021","620000","2","45211","3400","0","0","0","0"
"45301","25021","620000","2","45311","680","0","0","0","0"
"45302","25021","620000","2","45321","680","0","0","0","0"
"45303","25021","620000","2","45331","680","0","0","0","0"
"45304","25021","620000","2","45341","680","0","0","0","0"
"45305","25021","620000","2","45351","680","0","0","0","0"
"45401","25021","620000","2","45411","680","0","0","0","0"
"45402","25021","620000","2","45421","680","0","0","0","0"
"45403","25021","620000","2","45431","680","0","0","0","0"
"45404","25021","620000","2","45441","680","0","0","0","0"
"45405","25021","620000","2","45451","680","0","0","0","0"
"45501","25021","620000","2","45511","3400","0","0","0","0"
"45601","25021","620000","2","45611","680","0","0","0","0"
"45602","25021","620000","2","45621","680","0","0","0","0"
"45603","25021","620000","2","45631","680","0","0","0","0"
"45604","25021","620000","2","45641","680","0","0","0","0"
"45605","25021","620000","2","45651","680","0","0","0","0"
"45701","25021","620000","2","45711","680","0","0","0","0"
"45702","25021","620000","2","45721","680","0","0","0","0"
"45703","25021","620000","2","45731","680","0","0","0","0"
"45704","25021","620000","2","45741","680","0","0","0","0"
"45705","25021","620000","2","45751","680","0","0","0","0"
"45801","25021","620000","2","45811","680","0","0","0","0"
"45802","25021","620000","2","45821","680","0","0","0","0"
"45803","25021","620000","2","45831","680","0","0","0","0"
"45804","25021","620000","2","45841","680","0","0","0","0"
"45805","25021","620000","2","45851","680","0","0","0","0"
"45901","25021","620000","2","45911","3400","0","0","0","0"
"46001","25021","620000","2","46011","680","0","0","0","0"
"46002","25021","620000","2","46021","680","0","0","0","0"
"46003","25021","620000","2","46031","680","0","0","0","0"
"46004","25021","620000","2","46041","680","0","0","0","0"
"46005","25021","620000","2","46051","680","0","0","0","0"
"46101","25021","620000","2","46111","680","0","0","0","0"
"46102","25021","620000","2","46121","680","0","0","0","0"
"46103","25021","620000","2","46131","680","0","0","0","0"
"46104","25021","620000","2","46141","680","0","0","0","0"
"46105","25021","620000","2","46151","680","0","0","0","0"
"46201","25021","620000","2","46211","3400","0","0","0","0"
"46301","25021","620000","2","46311","680","0","0","0","0"
"46302","25021","620000","2","46321","680","0","0","0","0"
"46303","25021","620000","2","46331","680","0","0","0","0"
"46304","25021","620000","2","46341","680","0","0","0","0"
"46305","25021","620000","2","46351","680","0","0","0","0"
"46401","25021","620000","2","46411","3400","0","0","0","0"
"46501","25021","620000","2","46511","3400","0","0","0","0"
"46601","25021","620000","2","46611","3400","0","0","0","0"
"46701","25021","620000","2","46711","680","0","0","0","0"
"46702","25021","620000","2","46721","680","0","0","0","0"
"46703","25021","620000","2","46731","680","0","0","0","0"
"46704","25021","620000","2","46741","680","0","0","0","0"
"46705","25021","620000","2","46751","680","0","0","0","0"
"46801","25021","620000","2","46811","3400","0","0","0","0"
"46901","25021","620000","2","46911","680","0","0","0","0"
"46902","25021","620000","2","46921","680","0","0","0","0"
"46903","25021","620000","2","46931","680","0","0","0","0"
"46904","25021","620000","2","46941","680","0","0","0","0"
"46905","25021","620000","2","46951","680","0","0","0","0"
"47001","25021","620000","2","47011","680","0","0","0","0"
"47002","25021","620000","2","47021","680","0","0","0","0"
"47003","25021","620000","2","47031","680","0","0","0","0"
"47004","25021","620000","2","47041","680","0","0","0","0"
"47005","25021","620000","2","47051","680","0","0","0","0"
"47101","25021","620000","2","47111","680","0","0","0","0"
"47102","25021","620000","2","47121","680","0","0","0","0"
"47103","25021","620000","2","47131","680","0","0","0","0"
"47104","25021","620000","2","47141","680","0","0","0","0"
"47105","25021","620000","2","47151","680","0","0","0","0"
"47201","25021","620000","2","47211","680","0","0","0","0"
"47202","25021","620000","2","47221","680","0","0","0","0"
"47203","25021","620000","2","47231","680","0","0","0","0"
"47204","25021","620000","2","47241","680","0","0","0","0"
"47205","25021","620000","2","47251","680","0","0","0","0"
"47301","25021","620000","2","47311","680","0","0","0","0"
"47302","25021","620000","2","47321","680","0","0","0","0"
"47303","25021","620000","2","47331","680","0","0","0","0"
"47304","25021","620000","2","47341","680","0","0","0","0"
"47305","25021","620000","2","47351","680","0","0","0","0"
"47401","25021","620000","2","47411","680","0","0","0","0"
"47402","25021","620000","2","47421","680","0","0","0","0"
"47403","25021","620000","2","47431","680","0","0","0","0"
"47404","25021","620000","2","47441","680","0","0","0","0"
"47405","25021","620000","2","47451","680","0","0","0","0"
"47501","25021","620000","2","47511","680","0","0","0","0"
"47502","25021","620000","2","47521","680","0","0","0","0"
"47503","25021","620000","2","47531","680","0","0","0","0"
"47504","25021","620000","2","47541","680","0","0","0","0"
"47505","25021","620000","2","47551","680","0","0","0","0"
"47601","25021","620000","2","47611","680","0","0","0","0"
"47602","25021","620000","2","47621","680","0","0","0","0"
"47603","25021","620000","2","47631","680","0","0","0","0"
"47604","25021","620000","2","47641","680","0","0","0","0"
"47605","25021","620000","2","47651","680","0","0","0","0"
"47701","25021","620000","2","47711","680","0","0","0","0"
"47702","25021","620000","2","47721","680","0","0","0","0"
"47703","25021","620000","2","47731","680","0","0","0","0"
"47704","25021","620000","2","47741","680","0","0","0","0"
"47705","25021","620000","2","47751","680","0","0","0","0"
"47801","25021","620000","2","47811","680","0","0","0","0"
"47802","25021","620000","2","47821","680","0","0","0","0"
"47803","25021","620000","2","47831","680","0","0","0","0"
"47804","25021","620000","2","47841","680","0","0","0","0"
"47805","25021","620000","2","47851","680","0","0","0","0"
"47901","25021","620000","2","47911","3400","0","0","0","0"
"48001","25021","620000","2","48011","680","0","0","0","0"
"48002","25021","620000","2","48021","680","0","0","0","0"
"48003","25021","620000","2","48031","680","0","0","0","0"
"48004","25021","620000","2","48041","680","0","0","0","0"
"48005","25021","620000","2","48051","680","0","0","0","0"
"48101","25021","620000","2","48111","680","0","0","0","0"
"48102","25021","620000","2","48121","680","0","0","0","0"
"48103","25021","620000","2","48131","680","0","0","0","0"
"48104","25021","620000","2","48141","680","0","0","0","0"
"48105","25021","620000","2","48151","680","0","0","0","0"
"48201","25021","620000","2","48211","680","0","0","0","0"
"48202","25021","620000","2","48221","680","0","0","0","0"
"48203","25021","620000","2","48231","680","0","0","0","0"
"48204","25021","620000","2","48241","680","0","0","0","0"
"48205","25021","620000","2","48251","680","0","0","0","0"
"48301","25021","630000","2","48311","690","0","0","0","0"
"48302","25021","630000","2","48321","690","0","0","0","0"
"48303","25021","630000","2","48331","690","0","0","0","0"
"48304","25021","630000","2","48341","690","0","0","0","0"
"48305","25021","630000","2","48351","690","0","0","0","0"
"48401","25021","630000","2","48411","3450","0","0","0","0"
"48501","25021","630000","2","48511","690","0","0","0","0"
"48502","25021","630000","2","48521","690","0","0","0","0"
"48503","25021","630000","2","48531","690","0","0","0","0"
"48504","25021","630000","2","48541","690","0","0","0","0"
"48505","25021","630000","2","48551","690","0","0","0","0"
"48601","25021","630000","2","48611","3450","0","0","0","0"
"48701","25021","630000","2","48711","690","0","0","0","0"
"48702","25021","630000","2","48721","690","0","0","0","0"
"48703","25021","630000","2","48731","690","0","0","0","0"
"48704","25021","630000","2","48741","690","0","0","0","0"
"48705","25021","630000","2","48751","690","0","0","0","0"
"48801","25021","630000","2","48811","690","0","0","0","0"
"48802","25021","630000","2","48821","690","0","0","0","0"
"48803","25021","630000","2","48831","690","0","0","0","0"
"48804","25021","630000","2","48841","690","0","0","0","0"
"48805","25021","630000","2","48851","690","0","0","0","0"
"48901","25021","630000","2","48911","690","0","0","0","0"
"48902","25021","630000","2","48921","690","0","0","0","0"
"48903","25021","630000","2","48931","690","0","0","0","0"
"48904","25021","630000","2","48941","690","0","0","0","0"
"48905","25021","630000","2","48951","690","0","0","0","0"
"49001","25021","630000","2","49011","690","0","0","0","0"
"49002","25021","630000","2","49021","690","0","0","0","0"
"49003","25021","630000","2","49031","690","0","0","0","0"
"49004","25021","630000","2","49041","690","0","0","0","0"
"49005","25021","630000","2","49051","690","0","0","0","0"
"49101","25021","630000","2","49111","690","0","0","0","0"
"49102","25021","630000","2","49121","690","0","0","0","0"
"49103","25021","630000","2","49131","690","0","0","0","0"
"49104","25021","630000","2","49141","690","0","0","0","0"
"49105","25021","630000","2","49151","690","0","0","0","0"
"49201","25021","630000","2","49211","690","0","0","0","0"
"49202","25021","630000","2","49221","690","0","0","0","0"
"49203","25021","630000","2","49231","690","0","0","0","0"
"49204","25021","630000","2","49241","690","0","0","0","0"
"49205","25021","630000","2","49251","690","0","0","0","0"
"49301","25021","630000","2","49311","690","0","0","0","0"
"49302","25021","630000","2","49321","690","0","0","0","0"
"49303","25021","630000","2","49331","690","0","0","0","0"
"49304","25021","630000","2","49341","690","0","0","0","0"
"49305","25021","630000","2","49351","690","0","0","0","0"
"49401","25021","630000","2","49411","3450","0","0","0","0"
"49501","25021","630000","2","49511","690","0","0","0","0"
"49502","25021","630000","2","49521","690","0","0","0","0"
"49503","25021","630000","2","49531","690","0","0","0","0"
"49504","25021","630000","2","49541","690","0","0","0","0"
"49505","25021","630000","2","49551","690","0","0","0","0"
"49601","25021","630000","2","49611","690","0","0","0","0"
"49602","25021","630000","2","49621","690","0","0","0","0"
"49603","25021","630000","2","49631","690","0","0","0","0"
"49604","25021","630000","2","49641","690","0","0","0","0"
"49605","25021","630000","2","49651","690","0","0","0","0"
"49701","25021","630000","2","49711","3450","0","0","0","0"
"49801","25021","630000","2","49811","3450","0","0","0","0"
"49901","25021","630000","2","49911","690","0","0","0","0"
"49902","25021","630000","2","49921","690","0","0","0","0"
"49903","25021","630000","2","49931","690","0","0","0","0"
"49904","25021","630000","2","49941","690","0","0","0","0"
"49905","25021","630000","2","49951","690","0","0","0","0"
"50001","25021","630000","2","50011","690","0","0","0","0"
"50002","25021","630000","2","50021","690","0","0","0","0"
"50003","25021","630000","2","50031","690","0","0","0","0"
"50004","25021","630000","2","50041","690","0","0","0","0"
"50005","25021","630000","2","50051","690","0","0","0","0"
"50101","25021","630000","2","50111","690","0","0","0","0"
"50102","25021","630000","2","50121","690","0","0","0","0"
"50103","25021","630000","2","50131","690","0","0","0","0"
"50104","25021","630000","2","50141","690","0","0","0","0"
"50105","25021","630000","2","50151","690","0","0","0","0"
"50201","25021","630000","2","50211","3450","0","0","0","0"
"50301","25021","630000","2","50311","690","0","0","0","0"
"50302","25021","630000","2","50321","690","0","0","0","0"
"50303","25021","630000","2","50331","690","0","0","0","0"
"50304","25021","630000","2","50341","690","0","0","0","0"
"50305","25021","630000","2","50351","690","0","0","0","0"
"50401","25021","630000","2","50411","690","0","0","0","0"
"50402","25021","630000","2","50421","690","0","0","0","0"
"50403","25021","630000","2","50431","690","0","0","0","0"
"50404","25021","630000","2","50441","690","0","0","0","0"
"50405","25021","630000","2","50451","690","0","0","0","0"
"50501","25021","630000","2","50511","690","0","0","0","0"
"50502","25021","630000","2","50521","690","0","0","0","0"
"50503","25021","630000","2","50531","690","0","0","0","0"
"50504","25021","630000","2","50541","690","0","0","0","0"
"50505","25021","630000","2","50551","690","0","0","0","0"
"50601","25021","630000","2","50611","3450","0","0","0","0"
"50701","25021","630000","2","50711","690","0","0","0","0"
"50702","25021","630000","2","50721","690","0","0","0","0"
"50703","25021","630000","2","50731","690","0","0","0","0"
"50704","25021","630000","2","50741","690","0","0","0","0"
"50705","25021","630000","2","50751","690","0","0","0","0"
"50801","25021","630000","2","50811","690","0","0","0","0"
"50802","25021","630000","2","50821","690","0","0","0","0"
"50803","25021","630000","2","50831","690","0","0","0","0"
"50804","25021","630000","2","50841","690","0","0","0","0"
"50805","25021","630000","2","50851","690","0","0","0","0"
"50901","25021","630000","2","50911","3450","0","0","0","0"
"51001","25021","630000","2","51011","690","0","0","0","0"
"51002","25021","630000","2","51021","690","0","0","0","0"
"51003","25021","630000","2","51031","690","0","0","0","0"
"51004","25021","630000","2","51041","690","0","0","0","0"
"51005","25021","630000","2","51051","690","0","0","0","0"
"51101","25021","630000","2","51111","690","0","0","0","0"
"51102","25021","630000","2","51121","690","0","0","0","0"
"51103","25021","630000","2","51131","690","0","0","0","0"
"51104","25021","630000","2","51141","690","0","0","0","0"
"51105","25021","630000","2","51151","690","0","0","0","0"
"51201","25021","630000","2","51211","3450","0","0","0","0"
"51301","25021","630000","2","51311","690","0","0","0","0"
"51302","25021","630000","2","51321","690","0","0","0","0"
"51303","25021","630000","2","51331","690","0","0","0","0"
"51304","25021","630000","2","51341","690","0","0","0","0"
"51305","25021","630000","2","51351","690","0","0","0","0"
"51401","25021","630000","2","51411","690","0","0","0","0"
"51402","25021","630000","2","51421","690","0","0","0","0"
"51403","25021","630000","2","51431","690","0","0","0","0"
"51404","25021","630000","2","51441","690","0","0","0","0"
"51405","25021","630000","2","51451","690","0","0","0","0"
"51501","25021","630000","2","51511","690","0","0","0","0"
"51502","25021","630000","2","51521","690","0","0","0","0"
"51503","25021","630000","2","51531","690","0","0","0","0"
"51504","25021","630000","2","51541","690","0","0","0","0"
"51505","25021","630000","2","51551","690","0","0","0","0"
"51601","25021","630000","2","51611","690","0","0","0","0"
"51602","25021","630000","2","51621","690","0","0","0","0"
"51603","25021","630000","2","51631","690","0","0","0","0"
"51604","25021","630000","2","51641","690","0","0","0","0"
"51605","25021","630000","2","51651","690","0","0","0","0"
"51701","25021","630000","2","51711","690","0","0","0","0"
"51702","25021","630000","2","51721","690","0","0","0","0"
"51703","25021","630000","2","51731","690","0","0","0","0"
"51704","25021","630000","2","51741","690","0","0","0","0"
"51705","25021","630000","2","51751","690","0","0","0","0"
"51801","25021","630000","2","51811","3450","0","0","0","0"
"51901","25021","630000","2","51911","3450","0","0","0","0"
"52001","25021","630000","2","52011","3450","0","0","0","0"
"52101","25021","630000","2","52111","690","0","0","0","0"
"52102","25021","630000","2","52121","690","0","0","0","0"
"52103","25021","630000","2","52131","690","0","0","0","0"
"52104","25021","630000","2","52141","690","0","0","0","0"
"52105","25021","630000","2","52151","690","0","0","0","0"
"52201","25021","630000","2","52211","3450","0","0","0","0"
"52301","25021","630000","2","52311","690","0","0","0","0"
"52302","25021","630000","2","52321","690","0","0","0","0"
"52303","25021","630000","2","52331","690","0","0","0","0"
"52304","25021","630000","2","52341","690","0","0","0","0"
"52305","25021","630000","2","52351","690","0","0","0","0"
"52401","25021","630000","2","52411","3450","0","0","0","0"
"52501","25021","630000","2","52511","690","0","0","0","0"
"52502","25021","630000","2","52521","690","0","0","0","0"
"52503","25021","630000","2","52531","690","0","0","0","0"
"52504","25021","630000","2","52541","690","0","0","0","0"
"52505","25021","630000","2","52551","690","0","0","0","0"
"52601","25021","630000","2","52611","690","0","0","0","0"
"52602","25021","630000","2","52621","690","0","0","0","0"
"52603","25021","630000","2","52631","690","0","0","0","0"
"52604","25021","630000","2","52641","690","0","0","0","0"
"52605","25021","630000","2","52651","690","0","0","0","0"
"52701","25021","630000","2","52711","690","0","0","0","0"
"52702","25021","630000","2","52721","690","0","0","0","0"
"52703","25021","630000","2","52731","690","0","0","0","0"
"52704","25021","630000","2","52741","690","0","0","0","0"
"52705","25021","630000","2","52751","690","0","0","0","0"
"52801","25021","630000","2","52811","3450","0","0","0","0"
"52901","25021","630000","2","52911","690","0","0","0","0"
"52902","25021","630000","2","52921","690","0","0","0","0"
"52903","25021","630000","2","52931","690","0","0","0","0"
"52904","25021","630000","2","52941","690","0","0","0","0"
"52905","25021","630000","2","52951","690","0","0","0","0"
"53001","25021","630000","2","53011","690","0","0","0","0"
"53002","25021","630000","2","53021","690","0","0","0","0"
"53003","25021","630000","2","53031","690","0","0","0","0"
"53004","25021","630000","2","53041","690","0","0","0","0"
"53005","25021","630000","2","53051","690","0","0","0","0"
"53101","25021","630000","2","53111","690","0","0","0","0"
"53102","25021","630000","2","53121","690","0","0","0","0"
"53103","25021","630000","2","53131","690","0","0","0","0"
"53104","25021","630000","2","53141","690","0","0","0","0"
"53105","25021","630000","2","53151","690","0","0","0","0"
"53201","25021","630000","2","53211","3450","0","0","0","0"
"53301","25021","630000","2","53311","690","0","0","0","0"
"53302","25021","630000","2","53321","690","0","0","0","0"
"53303","25021","630000","2","53331","690","0","0","0","0"
"53304","25021","630000","2","53341","690","0","0","0","0"
"53305","25021","630000","2","53351","690","0","0","0","0"
"53401","25021","630000","2","53411","690","0","0","0","0"
"53402","25021","630000","2","53421","690","0","0","0","0"
"53403","25021","630000","2","53431","690","0","0","0","0"
"53404","25021","630000","2","53441","690","0","0","0","0"
"53405","25021","630000","2","53451","690","0","0","0","0"
"53501","25021","640000","2","53511","3500","0","0","0","0"
"53601","25021","640000","2","53611","3500","0","0","0","0"
"53701","25021","640000","2","53711","3500","0","0","0","0"
"53801","25021","640000","2","53811","3500","0","0","0","0"
"53901","25021","640000","2","53911","3500","0","0","0","0"
"54001","25021","640000","2","54011","3500","0","0","0","0"
"54101","25021","640000","2","54111","700","0","0","0","0"
"54102","25021","640000","2","54121","700","0","0","0","0"
"54103","25021","640000","2","54131","700","0","0","0","0"
"54104","25021","640000","2","54141","700","0","0","0","0"
"54105","25021","640000","2","54151","700","0","0","0","0"
"54201","25021","640000","2","54211","700","0","0","0","0"
"54202","25021","640000","2","54221","700","0","0","0","0"
"54203","25021","640000","2","54231","700","0","0","0","0"
"54204","25021","640000","2","54241","700","0","0","0","0"
"54205","25021","640000","2","54251","700","0","0","0","0"
"54301","25021","640000","2","54311","700","0","0","0","0"
"54302","25021","640000","2","54321","700","0","0","0","0"
"54303","25021","640000","2","54331","700","0","0","0","0"
"54304","25021","640000","2","54341","700","0","0","0","0"
"54305","25021","640000","2","54351","700","0","0","0","0"
"54401","25021","640000","2","54411","700","0","0","0","0"
"54402","25021","640000","2","54421","700","0","0","0","0"
"54403","25021","640000","2","54431","700","0","0","0","0"
"54404","25021","640000","2","54441","700","0","0","0","0"
"54405","25021","640000","2","54451","700","0","0","0","0"
"54501","25021","640000","2","54511","3500","0","0","0","0"
"54601","25021","640000","2","54611","3500","0","0","0","0"
