ded148c683a1b8ffc9c4d749ac420349da8f81e651d13fc1b8c4c2b5336cd646,279ae35b87c962ee85221c5a2c12c372ebad0d82a01eb18ceb7c162df31d1642,2ca58603b41615da2f21337e0a306a281a53bae44afbbd67e0f3d0ef07a403ac,4a54900e9b4f1e499d5b416d5a4cafeb8ecaeb78cca577c58ca63e126518e906,268dd0b9e3ce138413bd68fb9202204f61f0651d9f6a7ef2b40c6164a9a1223c,da5da3e2ffa0ea06e0b31a06beda74dafcb55c6afbd3424f065d7aa89e74d392,e832c0c5a61dc75df15b67205eea84995a50c781f287176e4d955210d91306a6,0b64d7bbf484b6656fb542ac6e86eba8abe16486d9a6c2dffce5bebadc307dd7,92a77eeb9e3fdac6a87ba9b266c1ae995026dbb5cb9285aad79d2e4abbd863a7
"14001001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","119","95","12","170000","10095025"
"14001001","2022/12/16 4:59:59","2020/11/16 5:00:00","20003","119","95","2","6","10095026"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","119","95","5","65","10095027"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","119","95","12","300000","10095028"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","22002","119","95","2","4","10095029"
"11001001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","119","95","12","70000","10095030"
"11001001","2030/12/31 23:59:59","2022/12/16 5:00:00","91002","119","95","8","10","10095031"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","119","95","5","100","10095032"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","20002","119","95","2","18","10095033"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","91002","119","95","8","10","10095034"
"13002001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","119","95","5","50","10095035"
"18004001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","119","95","5","50","10095036"
"16006001","2024/02/14 23:59:59","2022/12/16 5:00:00","0","119","95","5","60","10095037"
"16007001","2024/02/14 23:59:59","2022/12/16 5:00:00","0","119","95","5","60","10095038"
"16007001","2024/02/14 23:59:59","2022/12/16 5:00:00","22001","119","95","2","3","10095039"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","119","95","5","80","10095040"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","20002","119","95","2","18","10095041"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","90007","119","95","2","500","10095042"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","119","95","5","100","10095043"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","119","95","12","60000","10095044"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","90007","119","95","2","500","10095045"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","119","95","5","100","10095046"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","119","95","12","170000","10095047"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","20003","119","95","2","6","10095048"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","119","95","5","130","10095049"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","119","95","12","300000","10095050"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","22002","119","95","2","4","10095051"
"11101001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","119","95","5","25","10095114"
"11101001","2022/12/16 4:59:59","2020/11/16 5:00:00","20003","119","95","2","6","10095115"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","0","119","95","5","40","10095121"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","119","95","12","70000","10095122"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","23001","119","95","2","6","10095123"
"11101001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","119","95","5","50","10095152"
"11101001","2030/12/31 23:59:59","2022/12/16 5:00:00","20003","119","95","2","6","10095153"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","0","119","95","5","80","10095154"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","119","95","12","70000","10095155"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","23001","119","95","2","6","10095156"
"11001001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","139","120","5","40","10120003"
"11001001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","139","120","12","80000","10120004"
"11001001","2022/12/16 4:59:59","2020/11/16 5:00:00","91002","139","120","8","10","10120005"
"11003001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","139","120","5","55","10120006"
"11003001","2022/12/16 4:59:59","2020/11/16 5:00:00","20002","139","120","2","22","10120007"
"11003001","2022/12/16 4:59:59","2020/11/16 5:00:00","91002","139","120","8","10","10120008"
"13002001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","139","120","5","25","10120009"
"18004001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","139","120","5","25","10120010"
"16006001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","139","120","5","35","10120011"
"16007001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","139","120","5","30","10120012"
"16007001","2022/12/16 4:59:59","2020/11/16 5:00:00","22001","139","120","2","3","10120013"
"11004001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","139","120","5","40","10120014"
"11004001","2022/12/16 4:59:59","2020/11/16 5:00:00","20002","139","120","2","22","10120015"
"11004001","2022/12/16 4:59:59","2020/11/16 5:00:00","90007","139","120","2","500","10120016"
"11005001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","139","120","5","55","10120017"
"11005001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","139","120","12","70000","10120018"
"11005001","2022/12/16 4:59:59","2020/11/16 5:00:00","90007","139","120","2","500","10120019"
"11001001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","139","120","5","80","10120023"
"14001001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","139","120","5","55","10120024"
"14001001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","139","120","12","200000","10120025"
"14001001","2022/12/16 4:59:59","2020/11/16 5:00:00","20003","139","120","2","7","10120026"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","139","120","5","65","10120027"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","139","120","12","340000","10120028"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","22002","139","120","2","4","10120029"
"11001001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","139","120","12","80000","10120030"
"11001001","2030/12/31 23:59:59","2022/12/16 5:00:00","91002","139","120","8","10","10120031"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","139","120","5","110","10120032"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","20002","139","120","2","22","10120033"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","91002","139","120","8","10","10120034"
"13002001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","139","120","5","50","10120035"
"18004001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","139","120","5","50","10120036"
"16006001","2024/02/14 23:59:59","2022/12/16 5:00:00","0","139","120","5","70","10120037"
"16007001","2024/02/14 23:59:59","2022/12/16 5:00:00","0","139","120","5","60","10120038"
"16007001","2024/02/14 23:59:59","2022/12/16 5:00:00","22001","139","120","2","3","10120039"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","139","120","5","80","10120040"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","20002","139","120","2","22","10120041"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","90007","139","120","2","500","10120042"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","139","120","5","110","10120043"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","139","120","12","70000","10120044"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","90007","139","120","2","500","10120045"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","139","120","5","110","10120046"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","139","120","12","200000","10120047"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","20003","139","120","2","7","10120048"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","139","120","5","130","10120049"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","139","120","12","340000","10120050"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","22002","139","120","2","4","10120051"
"11101001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","139","120","5","25","10120114"
"11101001","2022/12/16 4:59:59","2020/11/16 5:00:00","20003","139","120","2","7","10120115"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","0","139","120","5","40","10120121"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","139","120","12","70000","10120122"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","23001","139","120","2","6","10120123"
"11101001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","139","120","5","50","10120152"
"11101001","2030/12/31 23:59:59","2022/12/16 5:00:00","20003","139","120","2","7","10120153"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","0","139","120","5","80","10120154"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","139","120","12","70000","10120155"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","23001","139","120","2","6","10120156"
"11001001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","159","140","5","40","10140003"
"11001001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","159","140","12","80000","10140004"
"11001001","2022/12/16 4:59:59","2020/11/16 5:00:00","91002","159","140","8","10","10140005"
"11003001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","159","140","5","55","10140006"
"11003001","2022/12/16 4:59:59","2020/11/16 5:00:00","20002","159","140","2","26","10140007"
"11003001","2022/12/16 4:59:59","2020/11/16 5:00:00","91002","159","140","8","10","10140008"
"13002001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","159","140","5","25","10140009"
"18004001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","159","140","5","25","10140010"
"16006001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","159","140","5","35","10140011"
"16007001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","159","140","5","35","10140012"
"16007001","2022/12/16 4:59:59","2020/11/16 5:00:00","22001","159","140","2","3","10140013"
"11004001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","159","140","5","40","10140014"
"11004001","2022/12/16 4:59:59","2020/11/16 5:00:00","20002","159","140","2","26","10140015"
"11004001","2022/12/16 4:59:59","2020/11/16 5:00:00","90007","159","140","2","500","10140016"
"11005001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","159","140","5","55","10140017"
"11005001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","159","140","12","80000","10140018"
"11005001","2022/12/16 4:59:59","2020/11/16 5:00:00","90007","159","140","2","500","10140019"
"11001001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","159","140","5","80","10140023"
"14001001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","159","140","5","55","10140024"
"14001001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","159","140","12","220000","10140025"
"14001001","2022/12/16 4:59:59","2020/11/16 5:00:00","20003","159","140","2","8","10140026"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","159","140","5","70","10140027"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","159","140","12","380000","10140028"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","22002","159","140","2","4","10140029"
"11001001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","159","140","12","80000","10140030"
"11001001","2030/12/31 23:59:59","2022/12/16 5:00:00","91002","159","140","8","10","10140031"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","159","140","5","110","10140032"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","20002","159","140","2","26","10140033"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","91002","159","140","8","10","10140034"
"13002001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","159","140","5","50","10140035"
"18004001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","159","140","5","50","10140036"
"16006001","2024/02/14 23:59:59","2022/12/16 5:00:00","0","159","140","5","70","10140037"
"16007001","2024/02/14 23:59:59","2022/12/16 5:00:00","0","159","140","5","70","10140038"
"16007001","2024/02/14 23:59:59","2022/12/16 5:00:00","22001","159","140","2","3","10140039"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","159","140","5","80","10140040"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","20002","159","140","2","26","10140041"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","90007","159","140","2","500","10140042"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","159","140","5","110","10140043"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","159","140","12","80000","10140044"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","90007","159","140","2","500","10140045"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","159","140","5","110","10140046"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","159","140","12","220000","10140047"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","20003","159","140","2","8","10140048"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","159","140","5","140","10140049"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","159","140","12","380000","10140050"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","22002","159","140","2","4","10140051"
"11101001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","159","140","5","25","10140114"
"11101001","2022/12/16 4:59:59","2020/11/16 5:00:00","20003","159","140","2","8","10140115"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","0","159","140","5","40","10140121"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","159","140","12","80000","10140122"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","23001","159","140","2","6","10140123"
"11101001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","159","140","5","50","10140152"
"11101001","2030/12/31 23:59:59","2022/12/16 5:00:00","20003","159","140","2","8","10140153"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","0","159","140","5","80","10140154"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","159","140","12","80000","10140155"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","23001","159","140","2","6","10140156"
"11001001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","179","160","5","40","10160003"
"11001001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","179","160","12","90000","10160004"
"11001001","2022/12/16 4:59:59","2020/11/16 5:00:00","91002","179","160","8","10","10160005"
"11003001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","179","160","5","55","10160006"
"11003001","2022/12/16 4:59:59","2020/11/16 5:00:00","20002","179","160","2","30","10160007"
"11003001","2022/12/16 4:59:59","2020/11/16 5:00:00","91002","179","160","8","10","10160008"
"13002001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","179","160","5","30","10160009"
"18004001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","179","160","5","30","10160010"
"16006001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","179","160","5","35","10160011"
"16007001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","179","160","5","35","10160012"
"16007001","2022/12/16 4:59:59","2020/11/16 5:00:00","22001","179","160","2","3","10160013"
"11004001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","179","160","5","40","10160014"
"11004001","2022/12/16 4:59:59","2020/11/16 5:00:00","20002","179","160","2","30","10160015"
"11004001","2022/12/16 4:59:59","2020/11/16 5:00:00","90007","179","160","2","500","10160016"
"11005001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","179","160","5","55","10160017"
"11005001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","179","160","12","90000","10160018"
"11005001","2022/12/16 4:59:59","2020/11/16 5:00:00","90007","179","160","2","500","10160019"
"11001001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","179","160","5","80","10160023"
"14001001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","179","160","5","55","10160024"
"14001001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","179","160","12","240000","10160025"
"14001001","2022/12/16 4:59:59","2020/11/16 5:00:00","20003","179","160","2","9","10160026"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","179","160","5","70","10160027"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","179","160","12","410000","10160028"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","22002","179","160","2","4","10160029"
"11001001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","179","160","12","90000","10160030"
"11001001","2030/12/31 23:59:59","2022/12/16 5:00:00","91002","179","160","8","10","10160031"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","179","160","5","110","10160032"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","20002","179","160","2","30","10160033"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","91002","179","160","8","10","10160034"
"13002001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","179","160","5","60","10160035"
"18004001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","179","160","5","60","10160036"
"16006001","2024/02/14 23:59:59","2022/12/16 5:00:00","0","179","160","5","70","10160037"
"16007001","2024/02/14 23:59:59","2022/12/16 5:00:00","0","179","160","5","70","10160038"
"16007001","2024/02/14 23:59:59","2022/12/16 5:00:00","22001","179","160","2","3","10160039"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","179","160","5","80","10160040"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","20002","179","160","2","30","10160041"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","90007","179","160","2","500","10160042"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","179","160","5","110","10160043"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","179","160","12","90000","10160044"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","90007","179","160","2","500","10160045"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","179","160","5","110","10160046"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","179","160","12","240000","10160047"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","20003","179","160","2","9","10160048"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","179","160","5","140","10160049"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","179","160","12","410000","10160050"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","22002","179","160","2","4","10160051"
"11101001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","179","160","5","25","10160114"
"11101001","2022/12/16 4:59:59","2020/11/16 5:00:00","20003","179","160","2","9","10160115"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","0","179","160","5","40","10160121"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","179","160","12","90000","10160122"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","23001","179","160","2","6","10160123"
"11101001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","179","160","5","50","10160152"
"11101001","2030/12/31 23:59:59","2022/12/16 5:00:00","20003","179","160","2","9","10160153"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","0","179","160","5","80","10160154"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","179","160","12","90000","10160155"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","23001","179","160","2","6","10160156"
"11001001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","199","180","5","40","10180003"
"11001001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","199","180","12","100000","10180004"
"11001001","2022/12/16 4:59:59","2020/11/16 5:00:00","91002","199","180","8","10","10180005"
"11003001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","199","180","5","55","10180006"
"11003001","2022/12/16 4:59:59","2020/11/16 5:00:00","20002","199","180","2","34","10180007"
"11003001","2022/12/16 4:59:59","2020/11/16 5:00:00","91002","199","180","8","10","10180008"
"13002001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","199","180","5","30","10180009"
"18004001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","199","180","5","30","10180010"
"16006001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","199","180","5","35","10180011"
"16007001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","199","180","5","35","10180012"
"16007001","2022/12/16 4:59:59","2020/11/16 5:00:00","22001","199","180","2","3","10180013"
"11004001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","199","180","5","45","10180014"
"11004001","2022/12/16 4:59:59","2020/11/16 5:00:00","20002","199","180","2","34","10180015"
"11004001","2022/12/16 4:59:59","2020/11/16 5:00:00","90007","199","180","2","500","10180016"
"11005001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","199","180","5","55","10180017"
"11005001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","199","180","12","100000","10180018"
"11005001","2022/12/16 4:59:59","2020/11/16 5:00:00","90007","199","180","2","500","10180019"
"11001001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","199","180","5","80","10180023"
"14001001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","199","180","5","55","10180024"
"14001001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","199","180","12","260000","10180025"
"14001001","2022/12/16 4:59:59","2020/11/16 5:00:00","20003","199","180","2","10","10180026"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","199","180","5","70","10180027"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","199","180","12","450000","10180028"
"14003001","2022/12/16 4:59:59","2020/11/16 5:00:00","22002","199","180","2","4","10180029"
"11001001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","199","180","12","100000","10180030"
"11001001","2030/12/31 23:59:59","2022/12/16 5:00:00","91002","199","180","8","10","10180031"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","199","180","5","110","10180032"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","20002","199","180","2","34","10180033"
"11003001","2030/12/31 23:59:59","2022/12/16 5:00:00","91002","199","180","8","10","10180034"
"13002001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","199","180","5","60","10180035"
"18004001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","199","180","5","60","10180036"
"16006001","2024/02/14 23:59:59","2022/12/16 5:00:00","0","199","180","5","70","10180037"
"16007001","2024/02/14 23:59:59","2022/12/16 5:00:00","0","199","180","5","70","10180038"
"16007001","2024/02/14 23:59:59","2022/12/16 5:00:00","22001","199","180","2","3","10180039"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","199","180","5","90","10180040"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","20002","199","180","2","34","10180041"
"11004001","2030/12/31 23:59:59","2022/12/16 5:00:00","90007","199","180","2","500","10180042"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","199","180","5","110","10180043"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","199","180","12","100000","10180044"
"11005001","2030/12/31 23:59:59","2022/12/16 5:00:00","90007","199","180","2","500","10180045"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","199","180","5","110","10180046"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","199","180","12","260000","10180047"
"14001001","2030/12/31 23:59:59","2022/12/16 5:00:00","20003","199","180","2","10","10180048"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","199","180","5","140","10180049"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","199","180","12","450000","10180050"
"14003001","2030/12/31 23:59:59","2022/12/16 5:00:00","22002","199","180","2","4","10180051"
"11101001","2022/12/16 4:59:59","2020/11/16 5:00:00","0","199","180","5","30","10180114"
"11101001","2022/12/16 4:59:59","2020/11/16 5:00:00","20003","199","180","2","10","10180115"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","0","199","180","5","40","10180121"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","94002","199","180","12","100000","10180122"
"11001002","2022/12/16 4:59:59","2020/11/16 5:00:00","23001","199","180","2","6","10180123"
"11101001","2030/12/31 23:59:59","2022/12/16 5:00:00","0","199","180","5","60","10180152"
"11101001","2030/12/31 23:59:59","2022/12/16 5:00:00","20003","199","180","2","10","10180153"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","0","199","180","5","80","10180154"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","94002","199","180","12","100000","10180155"
"11001002","2030/12/31 23:59:59","2022/12/16 5:00:00","23001","199","180","2","6","10180156"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","219","200","5","45","10200003"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","219","200","12","110000","10200004"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","91002","219","200","8","10","10200005"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","219","200","5","55","10200006"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","20002","219","200","2","38","10200007"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","91002","219","200","8","10","10200008"
"13002001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","219","200","5","30","10200009"
"18004001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","219","200","5","30","10200010"
"16006001","2024/02/14 23:59:59","2020/11/16 5:00:00","0","219","200","5","35","10200011"
"16007001","2024/02/14 23:59:59","2020/11/16 5:00:00","0","219","200","5","35","10200012"
"16007001","2024/02/14 23:59:59","2020/11/16 5:00:00","22001","219","200","2","3","10200013"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","219","200","5","45","10200014"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","20002","219","200","2","38","10200015"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","90007","219","200","2","500","10200016"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","219","200","5","55","10200017"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","219","200","12","120000","10200018"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","90007","219","200","2","500","10200019"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","219","200","5","55","10200024"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","219","200","12","280000","10200025"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","20003","219","200","2","11","10200026"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","219","200","5","70","10200027"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","219","200","12","480000","10200028"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","22002","219","200","2","4","10200029"
"11101001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","219","200","5","30","10200114"
"11101001","2030/12/31 23:59:59","2020/11/16 5:00:00","20003","219","200","2","11","10200115"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","0","219","200","5","45","10200121"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","219","200","12","110000","10200122"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","23001","219","200","2","6","10200123"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","239","220","5","45","10220003"
