2d61b1e86a775e46871e817b70885694be48e03cf0da07adaeb0a25cc91683ac,143e7d1a516d7f27428eb4764723d5200d5d4ec8bc6a4f221ebd41a18a36a866,1107bdf99802019721eb88b4d524b4335fa3b2bd790b418254f0ff4ef1a6840d,21f75c2a4836dbfc0013c18d40c5cd659d9209c9c5177c5cb40d405faaf43b54,e1f9554d8f3646198f936ad722a3453c1dbd317504bfd7a71fac1e6bf60659de
"174","100","50","681","50089"
"175","100","50","580","50090"
"175","100","50","397","50091"
"176","100","50","165","50092"
"176","100","50","402","50093"
"178","100","50","658","50094"
"180","100","50","355","50095"
"180","101","50","36","50096"
"183","100","50","383","50097"
"185","100","50","154","50098"
"186","100","50","51","50099"
"186","100","50","289","50100"
"187","100","50","736","50101"
"188","100","50","1046","50102"
"190","100","50","643","50103"
"190","100","50","699","50104"
"192","100","50","1065","50105"
"195","100","50","880","50106"
"195","200","50","802","50107"
"196","100","50","567","50108"
"197","100","50","518","50109"
"198","100","50","813","50110"
"200","100","50","583","50111"
"202","100","50","170","50112"
"202","100","50","318","50113"
"204","100","50","217","50114"
"204","100","50","325","50115"
"205","100","50","44","50116"
"206","100","50","223","50117"
"207","101","50","492","50118"
"208","100","50","254","50119"
"208","100","50","134","50120"
"209","100","50","475","50121"
"209","100","50","603","50122"
"211","100","50","789","50123"
"211","100","50","447","50124"
"214","100","50","411","50125"
"215","100","50","567","50126"
"218","100","50","866","50127"
"221","100","50","578","50128"
"224","100","50","147","50129"
"225","101","50","366","50130"
"227","100","50","243","50131"
"227","100","50","441","50132"
"228","100","50","576","50133"
"228","100","50","471","50134"
"231","100","50","23","50135"
"232","100","50","349","50136"
"234","100","50","464","50137"
"234","100","50","40","50138"
"235","100","50","286","50139"
"237","100","50","188","50140"
"239","100","50","290","50141"
"239","100","50","37","50142"
"240","100","50","181","50143"
"243","101","50","626","50144"
"244","100","50","537","50145"
"244","100","50","348","50146"
"246","100","50","837","50147"
"249","100","50","1127","50148"
"251","100","50","1054","50149"
"254","100","50","887","50150"
"255","100","50","1164","50151"
"258","100","50","882","50152"
"258","100","50","778","50153"
"259","100","50","491","50154"
"262","100","50","226","50155"
"263","100","50","707","50156"
"265","100","50","911","50157"
"266","101","50","416","50158"
"269","100","50","503","50159"
"271","100","50","156","50160"
"273","100","50","101","50161"
"276","100","50","300","50162"
"276","100","50","144","50163"
"276","100","50","506","50164"
"276","100","50","709","50165"
"279","100","50","1031","50166"
"281","100","50","1142","50167"
"283","100","50","767","50168"
"286","100","50","314","50169"
"289","100","50","647","50170"
"291","100","50","506","50171"
"294","100","50","998","50172"
"296","100","50","1132","50173"
"298","101","50","1178","50174"
"300","100","50","970","50175"
"301","100","50","1195","50176"
"303","100","50","945","50177"
"305","100","50","637","50178"
"307","100","50","544","50179"
"307","100","50","754","50180"
"307","100","50","1033","50181"
"310","100","50","734","50182"
"310","100","50","1188","50183"
"313","100","50","900","50184"
"314","100","50","533","50185"
"315","100","50","912","50186"
"316","100","50","1084","50187"
"316","200","50","688","50188"
"317","100","50","290","50189"
"319","100","50","393","50190"
"322","100","50","847","50191"
"325","100","50","520","50192"
"325","100","50","850","50193"
"325","300","50","813","50194"
"325","100","50","1104","50195"
"326","100","50","821","50196"
"326","100","50","1027","50197"
"328","100","50","660","50198"
"329","100","50","498","50199"
"330","100","50","702","50200"
"331","100","50","1083","50201"
"332","100","50","717","50202"
"335","100","50","330","50203"
"335","100","50","454","50204"
"336","100","50","44","50205"
"339","100","50","171","50206"
"339","100","50","503","50207"
"341","100","50","123","50208"
"341","100","50","535","50209"
"343","100","50","87","50210"
"343","100","50","265","50211"
"346","100","50","87","50212"
"349","100","50","376","50213"
"350","100","50","306","50214"
"352","100","50","623","50215"
"354","101","50","302","50216"
"357","100","50","208","50217"
"360","100","50","694","50218"
"363","100","50","503","50219"
"363","100","50","776","50220"
"364","100","50","326","50221"
"366","100","50","267","50222"
"366","100","50","472","50223"
"367","100","50","690","50224"
"367","100","50","436","50225"
"370","100","50","296","50226"
"373","100","50","145","50227"
"373","100","50","308","50228"
"373","100","50","621","50229"
"373","100","50","1034","50230"
"374","101","50","730","50231"
"375","100","50","279","50232"
"378","100","50","579","50233"
"381","100","50","962","50234"
"382","100","50","1091","50235"
"382","100","50","950","50236"
"382","100","50","1125","50237"
"384","100","50","892","50238"
"387","100","50","703","50239"
"388","100","50","375","50240"
"390","100","50","275","50241"
"392","100","50","322","50242"
"393","100","50","111","50243"
"396","100","50","480","50244"
"399","100","50","68","50245"
"402","100","50","302","50246"
"405","100","50","70","50247"
"405","100","50","194","50248"
"407","100","50","466","50249"
"410","100","50","152","50250"
"411","100","50","44","50251"
"413","100","50","255","50252"
"415","100","50","375","50253"
"417","100","50","669","50254"
"420","100","50","629","50255"
"423","100","50","552","50256"
"423","100","50","751","50257"
"423","100","50","894","50258"
"426","100","50","700","50259"
"429","101","50","574","50260"
"432","100","50","896","50261"
"432","100","50","740","50262"
"434","100","50","300","50263"
"437","100","50","584","50264"
"440","100","50","889","50265"
"440","100","50","463","50266"
"440","100","50","660","50267"
"441","100","50","794","50268"
"443","100","50","867","50269"
"443","100","50","966","50270"
"446","100","50","1074","50271"
"446","100","50","1128","50272"
"447","100","50","903","50273"
"448","100","50","1148","50274"
"450","100","50","985","50275"
"452","100","50","1024","50276"
"453","100","50","1177","50277"
"454","100","50","1085","50278"
"454","101","50","958","50279"
"457","100","50","864","50280"
"459","100","50","938","50281"
"460","100","50","1091","50282"
"460","100","50","1169","50283"
"461","100","50","1096","50284"
"463","100","50","1015","50285"
"463","100","50","1073","50286"
"465","100","50","897","50287"
"465","100","50","1040","50288"
"468","100","50","1102","50289"
"470","100","50","909","50290"
"473","300","50","751","50291"
"476","100","50","626","50292"
"476","100","50","572","50293"
"478","100","50","713","50294"
"479","100","50","441","50295"
"482","100","50","253","50296"
"485","100","50","449","50297"
"487","100","50","326","50298"
"488","100","50","98","50299"
"489","100","50","343","50300"
"490","100","50","533","50301"
"491","100","50","361","50302"
"494","100","50","311","50303"
"494","100","50","376","50304"
"497","100","50","256","50305"
"498","100","50","636","50306"
"501","100","50","996","50307"
"501","100","50","759","50308"
"503","100","50","477","50309"
"504","100","50","602","50310"
"504","100","50","421","50311"
"504","100","50","513","50312"
"505","100","50","444","50313"
"505","100","50","718","50314"
"508","100","50","389","50315"
"508","100","50","242","50316"
"509","100","50","594","50317"
"512","100","50","459","50318"
"514","100","50","30","50319"
"514","100","50","176","50320"
"514","100","50","436","50321"
"514","100","50","496","50322"
"516","100","50","172","50323"
"516","101","50","276","50324"
"516","100","50","27","50325"
"517","100","50","319","50326"
"518","100","50","273","50327"
"518","100","50","518","50328"
"519","100","50","416","50329"
"520","100","50","15","50330"
"520","100","50","119","50331"
"522","100","50","88","50332"
"525","100","50","521","50333"
"526","100","50","891","50334"
"528","100","50","998","50335"
"528","100","50","808","50336"
"528","100","50","412","50337"
"531","100","50","524","50338"
"533","100","50","688","50339"
"533","100","50","1101","50340"
"535","100","50","842","50341"
"537","100","50","678","50342"
"538","100","50","842","50343"
"538","100","50","761","50344"
"538","100","50","831","50345"
"541","100","50","707","50346"
"542","100","50","1069","50347"
"544","100","50","1182","50348"
"544","101","50","1060","50349"
"544","100","50","802","50350"
"547","100","50","1170","50351"
"547","100","50","767","50352"
"547","100","50","1115","50353"
"549","100","50","860","50354"
"550","100","50","719","50355"
"553","100","50","1121","50356"
"554","101","50","982","50357"
"557","100","50","879","50358"
"559","100","50","434","50359"
"561","100","50","191","50360"
"561","100","50","95","50361"
"563","100","50","153","50362"
"563","100","50","416","50363"
"565","100","50","376","50364"
"566","101","50","90","50365"
"568","100","50","218","50366"
"571","100","50","356","50367"
"571","100","50","534","50368"
"571","100","50","896","50369"
"573","100","50","1056","50370"
"573","100","50","913","50371"
"573","100","50","1103","50372"
"576","100","50","995","50373"
"579","100","50","643","50374"
"579","100","50","704","50375"
"582","100","50","822","50376"
"585","100","50","727","50377"
"586","100","50","954","50378"
"586","100","50","680","50379"
"589","100","50","255","50380"
"591","200","50","98","50381"
"591","100","50","281","50382"
"594","100","50","394","50383"
"596","100","50","605","50384"
"597","100","50","435","50385"
"600","100","50","105","50386"
"601","100","50","10","50387"
"602","100","50","200","50388"
"603","100","50","146","50389"
"603","100","50","517","50390"
"606","100","50","170","50391"
"606","100","50","201","50392"
"609","100","50","427","50393"
"612","100","50","585","50394"
"613","100","50","657","50395"
"615","100","50","823","50396"
"615","100","50","749","50397"
"618","100","50","370","50398"
"620","100","50","559","50399"
"621","100","50","119","50400"
"623","100","50","553","50401"
"624","100","50","862","50402"
"626","100","50","781","50403"
"628","300","50","382","50404"
"628","100","50","314","50405"
"628","100","50","629","50406"
"630","100","50","668","50407"
"630","100","50","302","50408"
"631","100","50","348","50409"
"633","100","50","382","50410"
"634","100","50","589","50411"
"634","100","50","502","50412"
"634","100","50","228","50413"
"635","100","50","87","50414"
"636","100","50","442","50415"
"636","100","50","292","50416"
"637","100","50","739","50417"
"637","100","50","959","50418"
"640","101","50","806","50419"
"643","100","50","1160","50420"
"646","100","50","992","50421"
"649","100","50","1090","50422"
"650","100","50","311","50423"
"650","100","50","488","50424"
"653","100","50","371","50425"
"654","100","50","136","50426"
"657","100","50","78","50427"
"660","100","50","282","50428"
"661","100","50","51","50429"
"662","100","50","238","50430"
"665","100","50","13","50431"
"665","100","50","233","50432"
"665","100","50","98","50433"
"665","200","50","233","50434"
"667","100","50","366","50435"
"668","100","50","415","50436"
"670","100","50","291","50437"
"673","100","50","172","50438"
"675","100","50","90","50439"
"678","100","50","188","50440"
"680","100","50","261","50441"
"680","100","50","163","50442"
"682","100","50","236","50443"
"684","100","50","92","50444"
"687","100","50","204","50445"
"687","100","50","165","50446"
"689","101","50","295","50447"
"692","100","50","357","50448"
"692","100","50","318","50449"
"693","100","50","366","50450"
"693","100","50","422","50451"
"696","100","50","533","50452"
"696","100","50","496","50453"
"696","100","50","349","50454"
"698","100","50","447","50455"
"700","100","50","406","50456"
"700","100","50","521","50457"
"700","100","50","462","50458"
"700","100","50","376","50459"
"702","100","50","416","50460"
"703","100","50","315","50461"
"703","100","50","230","50462"
"703","100","50","87","50463"
"703","100","50","211","50464"
"705","100","50","287","50465"
"705","100","50","351","50466"
"708","101","50","454","50467"
"711","100","50","528","50468"
"711","100","50","400","50469"
"713","100","50","67","50470"
"715","100","50","502","50471"
"715","100","50","304","50472"
"718","100","50","347","50473"
"721","100","50","621","50474"
"722","100","50","1041","50475"
"723","100","50","935","50476"
"726","100","50","1095","50477"
"727","100","50","706","50478"
"727","100","50","413","50479"
"728","100","50","152","50480"
"730","100","50","445","50481"
"732","100","50","281","50482"
"732","100","50","201","50483"
"734","100","50","80","50484"
"734","100","50","341","50485"
"737","100","50","143","50486"
"738","100","50","279","50487"
"740","100","50","96","50488"
"742","100","50","532","50489"
"745","100","50","299","50490"
"748","100","50","199","50491"
"749","100","50","362","50492"
"751","100","50","218","50493"
"754","100","50","143","50494"
"754","100","50","381","50495"
"755","100","50","417","50496"
"756","100","50","760","50497"
"756","100","50","962","50498"
"756","100","50","1048","50499"
"758","100","50","885","50500"
"759","100","50","1034","50501"
"759","100","50","1114","50502"
"761","100","50","1032","50503"
"761","100","50","568","50504"
"763","100","50","73","50505"
"763","100","50","456","50506"
"764","100","50","353","50507"
"766","100","50","683","50508"
"766","100","50","1069","50509"
"768","100","50","877","50510"
"769","101","50","494","50511"
"771","100","50","843","50512"
"772","100","50","936","50513"
"772","100","50","901","50514"
"772","100","50","950","50515"
"772","100","50","560","50516"
"772","100","50","866","50517"
"774","100","50","708","50518"
"776","100","50","401","50519"
"776","100","50","673","50520"
"776","100","50","344","50521"
"777","100","50","688","50522"
"779","100","50","1073","50523"
"780","100","50","998","50524"
"780","100","50","634","50525"
"782","100","50","1110","50526"
"784","100","50","1166","50527"
"784","100","50","1081","50528"
"785","100","50","716","50529"
"785","100","50","596","50530"
"785","100","50","178","50531"
"785","100","50","565","50532"
"787","101","50","165","50533"
"788","100","50","124","50534"
"789","100","50","3","50535"
"789","100","50","168","50536"
"789","100","50","382","50537"
"791","100","50","149","50538"
"793","100","50","460","50539"
"793","100","50","185","50540"
"794","100","50","679","50541"
"796","100","50","303","50542"
"796","100","50","752","50543"
"798","100","50","914","50544"
"799","100","50","657","50545"
"800","100","50","214","50546"
"801","100","50","700","50547"
"801","100","50","556","50548"
"801","100","50","777","50549"
"802","100","50","917","50550"
"804","100","50","1008","50551"
"805","100","50","771","50552"
"806","100","50","721","50553"
"808","100","50","347","50554"
"810","100","50","63","50555"
"811","100","50","359","50556"
"811","101","50","634","50557"
"811","100","50","820","50558"
"811","100","50","888","50559"
"811","100","50","751","50560"
"812","100","50","455","50561"
"813","100","50","513","50562"
"814","100","50","639","50563"
"814","100","50","350","50564"
"815","100","50","195","50565"
"817","100","50","662","50566"
"819","100","50","630","50567"
"820","100","50","821","50568"
"820","100","50","945","50569"
"822","100","50","736","50570"
"823","100","50","1199","50571"
"823","100","50","731","50572"
"825","100","50","891","50573"
"825","100","50","858","50574"
"827","100","50","506","50575"
"829","100","50","688","50576"
"830","100","50","579","50577"
"832","101","50","439","50578"
"832","100","50","921","50579"
"834","100","50","505","50580"
"834","100","50","669","50581"
"836","100","50","372","50582"
"838","100","50","95","50583"
"838","100","50","189","50584"
"839","100","50","223","50585"
"841","100","50","692","50586"
"843","100","50","1118","50587"
"844","100","50","926","50588"
"844","100","50","612","50589"
"845","100","50","680","50590"
"845","100","50","614","50591"
"845","100","50","766","50592"
"845","100","50","374","50593"
"846","200","50","552","50594"
"848","100","50","667","50595"
"849","100","50","815","50596"
"850","100","50","648","50597"
"852","100","50","842","50598"
"852","100","50","982","50599"
"852","100","50","732","50600"
