6a5a78e1cea51d0565420fba9679372ec09a31f55b511a43ac1acf9f009689c9,d1a6b03908afb70086ce41664f2a35ae14bb0b570e27dbc6457ae91371bf1a91,d38d2b595a75bb517d89f0bb77145fa7ca705cb1cc8d5afe4198215383439b68,6da212faed4b81f3e03fae259395864d5e6b870b4c76afebcc0d36f755699305,ed6b473fd0c12547502f605dd99d1f5360bcf16132682c4dd8f6218abd04d2ac,61a646a4b6075c990f92e4d54f235cccd8a3889967e251f31ec6ea933387975b,d8a21e4d7c5e90fd911b2cf8fd5bd35ca69f826374af24f7ca7cf1fe65a2074a,ba6aa78b87704166cc65eeb816da1b6851deb7acbc26d0366e6315cc6bdaf0c9,5bee6b91ed945ee26f42d124cbe69ae3b550928178b83003d3a905f5415a2227,efdbb80afe9e4c15cc68aaa36b9ca69feaa728af622de38a39adf4f3359850c5,908660425bb11e7c9a351bdc76f7c1c4cff20e1c8e6c631268cb582b70914ac2,10f10bfb1c0a2c8b68f1c4db4c2857faca83bf0a6ece9f67f42bc52e8498dbb6,a77fde4c190f90b1a83e42ba260b916861a7d8f310915d1012dd184f2b026b07,0e91ffa6b4d91b84903b2b63245760518990c22e967d4bd000f81acf4be70721
"10139","-285","ムイミ（リベレイター）","125001","2","136","2","10139124","2024/02/14 12:00:00","2030/01/01 14:59:59","0","8","52",""
"10139","-285","ムイミ（リベレイター）","125001","2","137","2","10139125","2024/02/14 12:00:00","2030/01/01 14:59:59","0","8","52",""
"10140","-416.5","カリン","190801","1","1","2","10140001","2024/02/29 12:00:00","2030/01/01 14:59:59","3.414","0","53","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"10140","-416.5","カリン","190801","1","2","2","10140002","2024/02/29 12:00:00","2030/01/01 14:59:59","3.099","0","53","ミッションをクリアして、\n報酬をゲットしましょう！"
"10140","-416.5","カリン","190801","1","3","2","10140003","2024/02/29 12:00:00","2030/01/01 14:59:59","2.801","0","54","受け取ることができる\n報酬があるようです\n確認してみてください"
"10140","-416.5","カリン","190801","2","4","2","10140004","2024/02/29 12:00:00","2030/01/01 14:59:59","0","0","54","報酬がもらえますよ！\nチェックしてみてください"
"10140","-416.5","カリン","190801","1","5","1","10140005","2024/02/29 12:00:00","2030/01/01 14:59:59","0","0","57","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"10140","-363","カリン","190801","1","1","2","10140006","2024/02/29 12:00:00","2030/01/01 14:59:59","5.506","0","55","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"10140","-363","カリン","190801","2","2","1","10140007","2024/02/29 12:00:00","2030/01/01 14:59:59","1.216","0","55","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"10140","-363","カリン","190801","2","3","1","10140008","2024/02/29 12:00:00","2030/01/01 14:59:59","1.539","0","56","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"10140","-363","カリン","190801","2","4","1","10140009","2024/02/29 12:00:00","2030/01/01 14:59:59","1.875","0","56","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"10140","-285","ユニ","111001","2","101","2","10140101","2024/02/29 12:00:00","2030/01/01 14:59:59","0","8","51",""
"10140","-285","クロエ","110801","4","201","3","10140102","2024/02/29 12:00:00","2030/01/01 14:59:59","8.956","8","51",""
"10140","-285","チエル","110901","4","301","2","10140103","2024/02/29 12:00:00","2030/01/01 14:59:59","7.104","8","51",""
"10140","-285","ユニ（ウィンター）","129301","1","102","3","10140104","2024/02/29 12:00:00","2030/01/01 14:59:59","11.622","8","51",""
"10140","-285","クロエ（ウィンター）","129401","6","202","7","10140105","2024/02/29 12:00:00","2030/01/01 14:59:59","15.259","8","51",""
"10140","-285","チエル（ウィンター）","129501","7","302","1","10140106","2024/02/29 12:00:00","2030/01/01 14:59:59","1.348","8","51",""
"10140","-285","ユニ（ウィンター）","129301","1","103","1","10140107","2024/02/29 12:00:00","2030/01/01 14:59:59","0","8","51",""
"10140","-285","クロエ（ウィンター）","129401","1","203","4","10140108","2024/02/29 12:00:00","2030/01/01 14:59:59","9.59","8","51",""
"10140","-285","チエル（ウィンター）","129501","0","303","3","10140109","2024/02/29 12:00:00","2030/01/01 14:59:59","10.5","8","51",""
"10140","-285","ユニ","111001","1","104","2","10140110","2024/02/29 12:00:00","2030/01/01 14:59:59","13.186","8","52",""
"10140","-285","ユニ（ウィンター）","129301","1","104","2","10140111","2024/02/29 12:00:00","2030/01/01 14:59:59","13.186","8","52",""
"10140","-285","クロエ","110801","0","204","2","10140112","2024/02/29 12:00:00","2030/01/01 14:59:59","15.62","8","52",""
"10140","-285","クロエ（ウィンター）","129401","0","204","2","10140113","2024/02/29 12:00:00","2030/01/01 14:59:59","15.62","8","52",""
"10140","-285","チエル","110901","1","304","2","10140114","2024/02/29 12:00:00","2030/01/01 14:59:59","8.36","8","52",""
"10140","-285","チエル（ウィンター）","129501","1","304","2","10140115","2024/02/29 12:00:00","2030/01/01 14:59:59","8.36","8","52",""
"10141","-416.5","カリン","190801","1","1","2","10141001","2024/03/18 12:00:00","2024/03/27 14:59:59","3.414","0","53","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"10141","-416.5","カリン","190801","1","2","2","10141002","2024/03/18 12:00:00","2024/03/27 14:59:59","3.099","0","53","ミッションをクリアして、\n報酬をゲットしましょう！"
"10141","-416.5","カリン","190801","1","3","2","10141003","2024/03/18 12:00:00","2024/03/27 14:59:59","2.801","0","54","受け取ることができる\n報酬があるようです\n確認してみてください"
"10141","-416.5","カリン","190801","2","4","2","10141004","2024/03/18 12:00:00","2024/03/27 14:59:59","0","0","54","報酬がもらえますよ！\nチェックしてみてください"
"10141","-416.5","カリン","190801","1","5","1","10141005","2024/03/18 12:00:00","2024/03/27 14:59:59","0","0","57","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"10141","-363","カリン","190801","1","1","2","10141006","2024/03/18 12:00:00","2024/03/27 14:59:59","5.506","0","55","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"10141","-363","カリン","190801","2","2","1","10141007","2024/03/18 12:00:00","2024/03/27 14:59:59","1.216","0","55","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"10141","-363","カリン","190801","2","3","1","10141008","2024/03/18 12:00:00","2024/03/27 14:59:59","1.539","0","56","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"10141","-363","カリン","190801","2","4","1","10141009","2024/03/18 12:00:00","2024/03/27 14:59:59","1.875","0","56","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"10141","-285","モニカ","105301","2","101","1","10141101","2024/03/18 12:00:00","2024/03/27 14:59:59","2.38","8","51",""
"10141","-285","モニカ（カフェ）","125201","2","101","1","10141102","2024/03/18 12:00:00","2024/03/27 14:59:59","2.38","8","51",""
"10141","-285","モニカ（カフェ）","125201","2","102","1","10141103","2024/03/18 12:00:00","2024/03/27 14:59:59","3.22","8","51",""
"10141","-285","モニカ（カフェ）","125201","1","103","2","10141104","2024/03/18 12:00:00","2024/03/27 14:59:59","11.25","8","51",""
"10141","-285","モニカ","105301","1","104","2","10141105","2024/03/18 12:00:00","2024/03/27 14:59:59","11.88","8","52",""
"10141","-285","モニカ（カフェ）","125201","1","104","2","10141106","2024/03/18 12:00:00","2024/03/27 14:59:59","11.88","8","52",""
"10141","-285","タマキ","104601","4","201","4","10141107","2024/03/18 12:00:00","2024/03/27 14:59:59","0","8","51",""
"10141","-285","タマキ（カフェ）","125101","4","201","4","10141108","2024/03/18 12:00:00","2024/03/27 14:59:59","0","8","51",""
"10141","-285","タマキ（カフェ）","125101","1","202","2","10141109","2024/03/18 12:00:00","2024/03/27 14:59:59","10.57","8","51",""
"10141","-285","タマキ（カフェ）","125101","6","203","1","10141110","2024/03/18 12:00:00","2024/03/27 14:59:59","10.38","-12","51",""
"10141","-285","タマキ","104601","4","204","2","10141111","2024/03/18 12:00:00","2024/03/27 14:59:59","12.28","8","52",""
"10141","-285","タマキ（カフェ）","125101","4","204","2","10141112","2024/03/18 12:00:00","2024/03/27 14:59:59","12.28","8","52",""
"10142","-416.5","カリン","190801","1","1","2","10142001","2024/03/31 12:00:00","2030/01/01 14:59:59","3.414","0","53","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"10142","-416.5","カリン","190801","1","2","2","10142002","2024/03/31 12:00:00","2030/01/01 14:59:59","3.099","0","53","ミッションをクリアして、\n報酬をゲットしましょう！"
"10142","-416.5","カリン","190801","1","3","2","10142003","2024/03/31 12:00:00","2030/01/01 14:59:59","2.801","0","54","受け取ることができる\n報酬があるようです\n確認してみてください"
"10142","-416.5","カリン","190801","2","4","2","10142004","2024/03/31 12:00:00","2030/01/01 14:59:59","0","0","54","報酬がもらえますよ！\nチェックしてみてください"
"10142","-416.5","カリン","190801","1","5","1","10142005","2024/03/31 12:00:00","2030/01/01 14:59:59","0","0","57","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"10142","-363","カリン","190801","1","1","2","10142006","2024/03/31 12:00:00","2030/01/01 14:59:59","5.506","0","55","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"10142","-363","カリン","190801","2","2","1","10142007","2024/03/31 12:00:00","2030/01/01 14:59:59","1.216","0","55","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"10142","-363","カリン","190801","2","3","1","10142008","2024/03/31 12:00:00","2030/01/01 14:59:59","1.539","0","56","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"10142","-363","カリン","190801","2","4","1","10142009","2024/03/31 12:00:00","2030/01/01 14:59:59","1.875","0","56","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"10142","-285","エリコ（コマンダー）","129901","1","101","2","10142101","2024/03/31 12:00:00","2030/01/01 14:59:59","11.05","8","51",""
"10142","-285","エリコ（コマンダー）","129901","4","102","7","10142102","2024/03/31 12:00:00","2030/01/01 14:59:59","9.01","8","51",""
"10142","-285","エリコ（コマンダー）","129901","7","103","2","10142103","2024/03/31 12:00:00","2030/01/01 14:59:59","14.11","8","51",""
"10142","-285","エリコ（コマンダー）","129901","6","104","1","10142104","2024/03/31 12:00:00","2030/01/01 14:59:59","8.02","8","52",""
"10142","-285","マコト（コマンダー）","129801","6","201","4","10142105","2024/03/31 12:00:00","2030/01/01 14:59:59","7.95","-2","51",""
"10142","-285","マコト（コマンダー）","129801","6","202","5","10142106","2024/03/31 12:00:00","2030/01/01 14:59:59","8.02","-2","51",""
"10142","-285","マコト（コマンダー）","129801","1","203","2","10142107","2024/03/31 12:00:00","2030/01/01 14:59:59","5.35","-2","51",""
"10142","-285","マコト（コマンダー）","129801","2","204","6","10142108","2024/03/31 12:00:00","2030/01/01 14:59:59","8.91","-2","52",""
"10143","-416.5","カリン","190801","1","1","2","10143001","2024/04/16 12:00:00","2024/04/25 14:59:59","3.414","0","53","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"10143","-416.5","カリン","190801","1","2","2","10143002","2024/04/16 12:00:00","2024/04/25 14:59:59","3.099","0","53","ミッションをクリアして、\n報酬をゲットしましょう！"
"10143","-416.5","カリン","190801","1","3","2","10143003","2024/04/16 12:00:00","2024/04/25 14:59:59","2.801","0","54","受け取ることができる\n報酬があるようです\n確認してみてください"
"10143","-416.5","カリン","190801","2","4","2","10143004","2024/04/16 12:00:00","2024/04/25 14:59:59","0","0","54","報酬がもらえますよ！\nチェックしてみてください"
"10143","-416.5","カリン","190801","1","5","1","10143005","2024/04/16 12:00:00","2024/04/25 14:59:59","0","0","57","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"10143","-363","カリン","190801","1","1","2","10143006","2024/04/16 12:00:00","2024/04/25 14:59:59","5.506","0","55","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"10143","-363","カリン","190801","2","2","1","10143007","2024/04/16 12:00:00","2024/04/25 14:59:59","1.216","0","55","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"10143","-363","カリン","190801","2","3","1","10143008","2024/04/16 12:00:00","2024/04/25 14:59:59","1.539","0","56","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"10143","-363","カリン","190801","2","4","1","10143009","2024/04/16 12:00:00","2024/04/25 14:59:59","1.875","0","56","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"10143","-285","コッコロ","105901","1","101","2","10143101","2024/04/16 12:00:00","2024/04/25 14:59:59","5.65","8","51",""
"10143","-285","コッコロ","105901","1","104","2","10143102","2024/04/16 12:00:00","2024/04/25 14:59:59","13.6","8","52",""
"10143","-285","シオリ","103801","2","201","2","10143103","2024/04/16 12:00:00","2024/04/25 14:59:59","0","8","51",""
"10143","-285","シオリ","103801","2","204","2","10143104","2024/04/16 12:00:00","2024/04/25 14:59:59","0","8","52",""
"10143","-285","コッコロ（レンジャー）","125302","1","111","2","10143105","2024/04/16 12:00:00","2024/04/25 14:59:59","5.65","8","51",""
"10143","-285","コッコロ（レンジャー）","125302","4","112","2","10143106","2024/04/16 12:00:00","2024/04/25 14:59:59","9.57","8","51",""
"10143","-285","コッコロ（レンジャー）","125302","1","113","2","10143107","2024/04/16 12:00:00","2024/04/25 14:59:59","4.43","8","51",""
"10143","-285","コッコロ（レンジャー）","125302","1","114","2","10143108","2024/04/16 12:00:00","2024/04/25 14:59:59","13.6","8","52",""
"10143","-285","シオリ（レンジャー）","125402","2","211","2","10143109","2024/04/16 12:00:00","2024/04/25 14:59:59","0","8","51",""
"10143","-285","シオリ（レンジャー）","125402","2","212","5","10143110","2024/04/16 12:00:00","2024/04/25 14:59:59","8.44","8","51",""
"10143","-285","シオリ（レンジャー）","125402","1","213","2","10143111","2024/04/16 12:00:00","2024/04/25 14:59:59","8.55","8","51",""
"10143","-285","シオリ（レンジャー）","125402","2","214","2","10143112","2024/04/16 12:00:00","2024/04/25 14:59:59","0","8","52",""
"10144","-416.5","カリン","190801","1","1","2","10144001","2024/04/30 12:00:00","2030/01/01 14:59:59","3.414","0","53","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"10144","-416.5","カリン","190801","1","2","2","10144002","2024/04/30 12:00:00","2030/01/01 14:59:59","3.099","0","53","ミッションをクリアして、\n報酬をゲットしましょう！"
"10144","-416.5","カリン","190801","1","3","2","10144003","2024/04/30 12:00:00","2030/01/01 14:59:59","2.801","0","54","受け取ることができる\n報酬があるようです\n確認してみてください"
"10144","-416.5","カリン","190801","2","4","2","10144004","2024/04/30 12:00:00","2030/01/01 14:59:59","0","0","54","報酬がもらえますよ！\nチェックしてみてください"
"10144","-416.5","カリン","190801","1","5","1","10144005","2024/04/30 12:00:00","2030/01/01 14:59:59","0","0","57","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"10144","-363","カリン","190801","1","1","2","10144006","2024/04/30 12:00:00","2030/01/01 14:59:59","5.506","0","55","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"10144","-363","カリン","190801","2","2","1","10144007","2024/04/30 12:00:00","2030/01/01 14:59:59","1.216","0","55","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"10144","-363","カリン","190801","2","3","1","10144008","2024/04/30 12:00:00","2030/01/01 14:59:59","1.539","0","56","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"10144","-363","カリン","190801","2","4","1","10144009","2024/04/30 12:00:00","2030/01/01 14:59:59","1.875","0","56","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"10144","-285","キョウカ","103601","4","101","2","10144101","2024/04/30 12:00:00","2030/01/01 14:59:59","6.33","8","51",""
"10144","-285","キョウカ（スプリング）","130701","4","111","2","10144102","2024/04/30 12:00:00","2030/01/01 14:59:59","6.33","8","51",""
"10144","-285","キョウカ（スプリング）","130701","1","102","2","10144103","2024/04/30 12:00:00","2030/01/01 14:59:59","12.4","8","51",""
"10144","-285","キョウカ（スプリング）","130701","2","103","4","10144104","2024/04/30 12:00:00","2030/01/01 14:59:59","10.06","8","51",""
"10144","-285","キョウカ","103601","2","104","2","10144105","2024/04/30 12:00:00","2030/01/01 14:59:59","0","8","52",""
"10144","-285","キョウカ（スプリング）","130701","2","114","2","10144106","2024/04/30 12:00:00","2030/01/01 14:59:59","0","8","52",""
"10144","-285","スズメ","102501","2","201","2","10144107","2024/04/30 12:00:00","2030/01/01 14:59:59","0","-2","51",""
"10144","-285","スズメ（スプリング）","130801","2","211","2","10144108","2024/04/30 12:00:00","2030/01/01 14:59:59","0","-2","51",""
"10144","-285","スズメ（スプリング）","130801","2","202","5","10144109","2024/04/30 12:00:00","2030/01/01 14:59:59","6.9","-2","51",""
"10144","-285","スズメ（スプリング）","130801","6","203","4","10144110","2024/04/30 12:00:00","2030/01/01 14:59:59","11.7","-2","51",""
"10144","-285","スズメ","102501","1","204","2","10144111","2024/04/30 12:00:00","2030/01/01 14:59:59","2.73","-2","52",""
"10144","-285","スズメ（スプリング）","130801","1","214","2","10144112","2024/04/30 12:00:00","2030/01/01 14:59:59","2.73","-2","52",""
"10145","-416.5","カリン","190801","1","1","2","10145001","2024/05/16 12:00:00","2024/05/25 14:59:59","3.414","0","53","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"10145","-416.5","カリン","190801","1","2","2","10145002","2024/05/16 12:00:00","2024/05/25 14:59:59","3.099","0","53","ミッションをクリアして、\n報酬をゲットしましょう！"
"10145","-416.5","カリン","190801","1","3","2","10145003","2024/05/16 12:00:00","2024/05/25 14:59:59","2.801","0","54","受け取ることができる\n報酬があるようです\n確認してみてください"
"10145","-416.5","カリン","190801","2","4","2","10145004","2024/05/16 12:00:00","2024/05/25 14:59:59","0","0","54","報酬がもらえますよ！\nチェックしてみてください"
"10145","-416.5","カリン","190801","1","5","1","10145005","2024/05/16 12:00:00","2024/05/25 14:59:59","0","0","57","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"10145","-363","カリン","190801","1","1","2","10145006","2024/05/16 12:00:00","2024/05/25 14:59:59","5.506","0","55","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"10145","-363","カリン","190801","2","2","1","10145007","2024/05/16 12:00:00","2024/05/25 14:59:59","1.216","0","55","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"10145","-363","カリン","190801","2","3","1","10145008","2024/05/16 12:00:00","2024/05/25 14:59:59","1.539","0","56","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"10145","-363","カリン","190801","2","4","1","10145009","2024/05/16 12:00:00","2024/05/25 14:59:59","1.875","0","56","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"10145","-285","ジータ","105701","2","101","1","10145101","2024/05/16 12:00:00","2024/05/25 14:59:59","3.36","8","51",""
"10145","-285","ジータ","105701","2","102","1","10145102","2024/05/16 12:00:00","2024/05/25 14:59:59","2.12","8","51",""
"10145","-285","ジータ","105701","1","103","2","10145103","2024/05/16 12:00:00","2024/05/25 14:59:59","8.78","8","51",""
"10145","-285","ジータ(ウォーロック)","125501","1","123","2","10145104","2024/05/16 12:00:00","2024/05/25 14:59:59","8.78","8","51",""
"10145","-285","ジータ(ウォーロック)","125501","4","104","1","10145105","2024/05/16 12:00:00","2024/05/25 14:59:59","4.82","8","51",""
"10145","-285","ビカラ(陽)","125601","1","201","2","10145106","2024/05/16 12:00:00","2024/05/25 14:59:59","6.84","8","51",""
"10145","-285","ビカラ(陽)","125601","1","202","3","10145107","2024/05/16 12:00:00","2024/05/25 14:59:59","6.24","8","51",""
"10145","-285","ビカラ(陽)","125601","2","203","1","10145108","2024/05/16 12:00:00","2024/05/25 14:59:59","4.32","8","51",""
"10145","-285","ビカラ(陽)","125601","2","203","1","10145109","2024/05/16 12:00:00","2024/05/25 14:59:59","4.32","8","51",""
"10145","-285","ビカラ(陽)","125601","1","204","2","10145110","2024/05/16 12:00:00","2024/05/25 14:59:59","11.02","8","51",""
"10145","-285","ビカラ(陰)","125602","4","207","1","10145111","2024/05/16 12:00:00","2024/05/25 14:59:59","9.52","8","51",""
"10145","-285","ビカラ(陰)","125602","2","208","1","10145112","2024/05/16 12:00:00","2024/05/25 14:59:59","5.78","8","51",""
"10145","-285","ビカラ(陰)","125602","1","209","5","10145113","2024/05/16 12:00:00","2024/05/25 14:59:59","11.8","8","51",""
"10145","-285","ビカラ(陰)","125602","1","210","4","10145114","2024/05/16 12:00:00","2024/05/25 14:59:59","12.3","8","51",""
"10145","-285","カリン","190801","1","301","2","10145115","2024/05/16 12:00:00","2024/05/25 14:59:59","4.75","8","51",""
"10145","-285","カリン（アルケミスト）","125701","1","302","2","10145116","2024/05/16 12:00:00","2024/05/25 14:59:59","10.4","8","51",""
"10145","-285","カリン（アルケミスト）","125701","1","303","2","10145117","2024/05/16 12:00:00","2024/05/25 14:59:59","16.2","8","51",""
"10145","-285","カリン（アルケミスト）","125701","4","304","1","10145118","2024/05/16 12:00:00","2024/05/25 14:59:59","5.43","8","51",""
"10145","-285","ジータ","105701","1","105","2","10145119","2024/05/16 12:00:00","2024/05/25 14:59:59","9.18","8","52",""
"10145","-285","ジータ(ウォーロック)","125501","1","125","2","10145120","2024/05/16 12:00:00","2024/05/25 14:59:59","9.18","8","52",""
"10145","-285","ビカラ(陽)","125601","1","205","2","10145121","2024/05/16 12:00:00","2024/05/25 14:59:59","7.52","8","52",""
"10145","-285","ビカラ(陽)","125601","1","205","2","10145122","2024/05/16 12:00:00","2024/05/25 14:59:59","7.52","8","52",""
"10145","-285","ビカラ(陰)","125602","1","211","2","10145123","2024/05/16 12:00:00","2024/05/25 14:59:59","9.58","8","52",""
"10145","-285","カリン","190801","1","305","2","10145124","2024/05/16 12:00:00","2024/05/25 14:59:59","5.82","8","52",""
"10145","-285","カリン（アルケミスト）","125701","1","325","2","10145125","2024/05/16 12:00:00","2024/05/25 14:59:59","5.82","8","52",""
"10146","-416.5","カリン","190801","1","1","2","10146001","2024/05/31 12:00:00","2030/01/01 14:59:59","3.414","0","53","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"10146","-416.5","カリン","190801","1","2","2","10146002","2024/05/31 12:00:00","2030/01/01 14:59:59","3.099","0","53","ミッションをクリアして、\n報酬をゲットしましょう！"
"10146","-416.5","カリン","190801","1","3","2","10146003","2024/05/31 12:00:00","2030/01/01 14:59:59","2.801","0","54","受け取ることができる\n報酬があるようです\n確認してみてください"
"10146","-416.5","カリン","190801","2","4","2","10146004","2024/05/31 12:00:00","2030/01/01 14:59:59","0","0","54","報酬がもらえますよ！\nチェックしてみてください"
"10146","-416.5","カリン","190801","1","5","1","10146005","2024/05/31 12:00:00","2030/01/01 14:59:59","0","0","57","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"10146","-363","カリン","190801","1","1","2","10146006","2024/05/31 12:00:00","2030/01/01 14:59:59","5.506","0","55","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"10146","-363","カリン","190801","2","2","1","10146007","2024/05/31 12:00:00","2030/01/01 14:59:59","1.216","0","55","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"10146","-363","カリン","190801","2","3","1","10146008","2024/05/31 12:00:00","2030/01/01 14:59:59","1.539","0","56","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"10146","-363","カリン","190801","2","4","1","10146009","2024/05/31 12:00:00","2030/01/01 14:59:59","1.875","0","56","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"10146","-285","クルル","130901","2","101","4","10146101","2024/05/31 12:00:00","2030/01/01 14:59:59","15.8","8","51",""
"10146","-285","クルル","130901","1","102","6","10146102","2024/05/31 12:00:00","2030/01/01 14:59:59","11.3","8","51",""
"10146","-285","クルル","130901","2","103","6","10146103","2024/05/31 12:00:00","2030/01/01 14:59:59","0","8","51",""
"10146","-285","クルル","130901","1","104","2","10146104","2024/05/31 12:00:00","2030/01/01 14:59:59","14.25","8","52",""
"10146","-285","マホ","101001","4","201","2","10146105","2024/05/31 12:00:00","2030/01/01 14:59:59","8.2","8","51",""
"10146","-285","マホ（ドリームパーク）","131001","4","211","2","10146106","2024/05/31 12:00:00","2030/01/01 14:59:59","8.2","8","51",""
"10146","-285","マホ（ドリームパーク）","131001","1","202","5","10146107","2024/05/31 12:00:00","2030/01/01 14:59:59","6.6","8","51",""
"10146","-285","マホ（ドリームパーク）","131001","1","203","2","10146108","2024/05/31 12:00:00","2030/01/01 14:59:59","15.6","8","51",""
"10146","-285","マホ","101001","1","204","2","10146109","2024/05/31 12:00:00","2030/01/01 14:59:59","21.5","8","52",""
"10146","-285","マホ（ドリームパーク）","131001","1","214","2","10146110","2024/05/31 12:00:00","2030/01/01 14:59:59","21.5","8","52",""
"10147","-416.5","カリン","190801","1","1","2","10147001","2024/06/17 12:00:00","2024/06/26 14:59:59","3.414","0","53","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"10147","-416.5","カリン","190801","1","2","2","10147002","2024/06/17 12:00:00","2024/06/26 14:59:59","3.099","0","53","ミッションをクリアして、\n報酬をゲットしましょう！"
"10147","-416.5","カリン","190801","1","3","2","10147003","2024/06/17 12:00:00","2024/06/26 14:59:59","2.801","0","54","受け取ることができる\n報酬があるようです\n確認してみてください"
"10147","-416.5","カリン","190801","2","4","2","10147004","2024/06/17 12:00:00","2024/06/26 14:59:59","0","0","54","報酬がもらえますよ！\nチェックしてみてください"
"10147","-416.5","カリン","190801","1","5","1","10147005","2024/06/17 12:00:00","2024/06/26 14:59:59","0","0","57","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"10147","-363","カリン","190801","1","1","2","10147006","2024/06/17 12:00:00","2024/06/26 14:59:59","5.506","0","55","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"10147","-363","カリン","190801","2","2","1","10147007","2024/06/17 12:00:00","2024/06/26 14:59:59","1.216","0","55","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"10147","-363","カリン","190801","2","3","1","10147008","2024/06/17 12:00:00","2024/06/26 14:59:59","1.539","0","56","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"10147","-363","カリン","190801","2","4","1","10147009","2024/06/17 12:00:00","2024/06/26 14:59:59","1.875","0","56","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"10147","-285","イリヤ（儀装束）","126201","1","101","2","10147102","2024/06/17 12:00:00","2024/06/26 14:59:59","12.33","0","51",""
"10147","-285","イリヤ（儀装束）","126201","1","102","2","10147103","2024/06/17 12:00:00","2024/06/26 14:59:59","20.23","0","51",""
"10147","-285","イリヤ（儀装束）","126201","4","103","6","10147104","2024/06/17 12:00:00","2024/06/26 14:59:59","13.05","0","51",""
"10147","-285","イリヤ（儀装束）","126202","2","104","2","10147106","2024/06/17 12:00:00","2024/06/26 14:59:59","0","8","52",""
"10147","-285","ユキ（儀装束）","126301","2","201","1","10147108","2024/06/17 12:00:00","2024/06/26 14:59:59","12.37","8","51",""
"10147","-285","ユキ（儀装束）","126301","1","202","1","10147109","2024/06/17 12:00:00","2024/06/26 14:59:59","0","8","51",""
"10147","-285","ユキ（儀装束）","126301","1","203","5","10147110","2024/06/17 12:00:00","2024/06/26 14:59:59","5.58","8","51",""
"10147","-285","ユキ（儀装束）","126301","1","204","2","10147112","2024/06/17 12:00:00","2024/06/26 14:59:59","13.28","8","52",""
