f97d59f6f3df3554283c5cf535d096066c60bb97603247db5bed6abe88a57752,926a329c62da13d8a60870280366bce00a8fdb06a83d06c12652558a71e9dfa0,a8495ccfd9c752e3ca17826d7515c1c63ea30e2ff805575f5d91f8451a38d64f,2521e0ae10daa7494ae4f00641ff4243efe04213079c793637cae04e9654f99c,bc28fd95ca1dc3888bdfc1f6e6d6b7c6ae217255364c615aa8c2dfb49b4afa59,1aa95bd1a9475418979229172f6285588b406c30710da59b29e12e44784cadaa,e468ae5adf976f3aa5cd40e01bdf962326ff8a5a06dc55d86210949eba00c83d,d2b8d0da1650a5be5a31b67ff2ffc79951e57902f39feeb402da45e07175d632,984bce53f6ea37a570d4b17f957126c2ee99ee702c9f84104143a76529bb5ef8,8b732ab5d460ad4488d944e25b29f71d746583fb9852ad148d31e6baa6db1632,bfd1ca32a9929f8b046393a5cc9e2d5f5aacf6f7921622c96f06d7ef4f5a80cb,822ac0e0dbe14329ec5816d59d759a321cda7fa5ff76950a6bbee21f2b36f87e,ea655a08c31d8648eb248a8895738093908002b806e74967e6a9dca468d79ec3,2b8c3af3491fee8c1669e6e2f4aa5ad11a04929d075da4d199a4801b9596176b,305d35623229cfede66653dde172d82a84d14308726c8cb5f83139a0f9015d20,b3e6c98e47682fdf813a93047a68a590790a50cb2a915b5a1508d8780bbb4df5
"エルフの森周辺","1","bgm_MC099","10134","0","0","2024/01/14 20:59:59","0","0","201","0","1","2023/12/31 12:00:00","0","bgm_MC099","10134101"
"大晦日の王都ランドソル","1","bgm_MC099","10134","0","0","2024/01/14 20:59:59","0","0","201","0","2","2023/12/31 12:00:00","0","bgm_MC099","10134102"
"大晦日の王都ランドソル","1","bgm_MC099","10134","0","0","2024/01/14 20:59:59","0","0","201","0","0","2023/12/31 12:00:00","0","bgm_MC099","10134201"
"オーエド町","1","bgm_M647","10135","45","0","2024/01/23 20:59:59","0","0","201","0","1","2024/01/16 12:00:00","0","bgm_M647","10135101"
"オーエド町","1","bgm_M647","10135","0","0","2024/01/23 20:59:59","0","0","201","0","0","2024/01/16 12:00:00","0","bgm_M647","10135201"
"赤く染まりしランドソル","1","bgm_MC110_02","10136","85","0","2024/02/26 20:59:59","0","0","201","0","1","2024/01/31 12:00:00","0","bgm_MC110","10136101"
"赤く染まりしランドソル","1","bgm_MC110_02","10136","0","0","2024/02/26 20:59:59","0","0","201","0","1","2024/01/31 12:00:00","0","bgm_MC110","10136201"
"黒き薔薇が咲く場所へ","1","bgm_MC111","10137","85","0","2024/02/26 20:59:59","0","0","201","0","1","2024/02/07 12:00:00","0","bgm_MC111","10137101"
"黒き薔薇が咲く場所へ","1","bgm_MC111","10137","0","0","2024/02/26 20:59:59","0","0","201","0","0","2024/02/07 12:00:00","0","bgm_MC111","10137201"
"王都ランドソル 女神の祭典","1","bgm_M659","10138","85","0","2024/02/22 20:59:59","0","0","201","0","1","2024/02/09 12:00:00","0","bgm_M659","10138101"
"王都ランドソル 女神の祭典","1","bgm_M659","10138","0","0","2024/02/22 20:59:59","0","0","201","0","1","2024/02/09 12:00:00","0","bgm_M659","10138201"
"王都ランドソル 女神の祭典","1","bgm_M660","10139","0","0","2024/02/22 20:59:59","0","0","201","0","1","2024/02/14 12:00:00","0","bgm_M660","10139101"
"追想の楽園","1","bgm_M660","10139","0","0","2024/02/22 20:59:59","0","0","201","0","2","2024/02/14 12:00:00","0","bgm_M660","10139102"
"追想の楽園","1","bgm_M660","10139","0","0","2024/02/22 20:59:59","0","0","201","0","0","2024/02/14 12:00:00","0","bgm_M660","10139201"
"テミス銀嶺","1","bgm_MC124","10140","0","0","2024/03/14 20:59:59","0","0","201","0","1","2024/02/29 12:00:00","0","bgm_MC124","10140101"
"聖テレサ女学院","1","bgm_MC124","10140","0","0","2024/03/14 20:59:59","0","0","201","0","2","2024/02/29 12:00:00","0","bgm_MC124","10140102"
"聖テレサ女学院","1","bgm_MC124","10140","0","0","2024/03/14 20:59:59","0","0","201","0","0","2024/02/29 12:00:00","0","bgm_MC124","10140201"
"ランドソル 市街地","1","bgm_M668","10141","108","0","2024/03/25 20:59:59","0","0","201","0","1","2024/03/18 12:00:00","0","bgm_M668","10141101"
"ランドソル 市街地","1","bgm_M668","10141","0","0","2024/03/25 20:59:59","0","0","201","0","1","2024/03/18 12:00:00","0","bgm_M668","10141201"
"訓練キャンプ","1","bgm_MC136","10142","50","0","2024/04/14 20:59:59","0","0","201","0","1","2024/03/31 12:00:00","0","bgm_MC136","10142101"
"訓練キャンプ","1","bgm_MC136","10142","0","0","2024/04/14 20:59:59","0","0","201","0","0","2024/03/31 12:00:00","0","bgm_MC136","10142201"
"レンジャー合宿所周辺","1","bgm_MC017","10143","128","0","2024/04/23 20:59:59","0","0","201","0","1","2024/04/16 12:00:00","0","bgm_MC017","10143101"
"レンジャー合宿所周辺","1","bgm_MC017","10143","0","0","2024/04/23 20:59:59","0","0","201","0","0","2024/04/16 12:00:00","0","bgm_MC017","10143201"
"フラワーヴィレッジ周辺","1","bgm_MC143","10144","50","0","2024/05/14 20:59:59","0","0","201","0","1","2024/04/30 12:00:00","0","bgm_MC143","10144101"
"フラワーヴィレッジ周辺","1","bgm_MC143","10144","0","0","2024/05/14 20:59:59","0","0","201","0","0","2024/04/30 12:00:00","0","bgm_MC143","10144201"
"フリーマーケット会場","1","bgm_MC026","10145","0","0","2024/05/23 20:59:59","0","0","201","0","1","2024/05/16 12:00:00","0","bgm_MC026","10145101"
"叡智の森周辺","1","bgm_MC026","10145","110","0","2024/05/23 20:59:59","0","0","201","0","2","2024/05/16 12:00:00","0","bgm_MC026","10145102"
"叡智の森周辺","1","bgm_MC026","10145","0","0","2024/05/23 20:59:59","0","0","201","0","0","2024/05/16 12:00:00","0","bgm_MC026","10145201"
"グランドリームパーク","1","bgm_MC147_03","10146","0","0","2024/06/14 20:59:59","0","0","201","0","1","2024/05/31 12:00:00","64","bgm_MC147","10146101"
"グランドリームパーク","1","bgm_MC147_03","10146","0","0","2024/06/14 20:59:59","0","0","201","0","0","2024/05/31 12:00:00","0","bgm_MC147","10146201"
"魔族の街","1","bgm_MC036","10147","45","0","2024/06/24 20:59:59","0","0","201","0","1","2024/06/17 12:00:00","0","bgm_MC036","10147101"
"魔族の街","1","bgm_MC036","10147","0","0","2024/06/24 20:59:59","0","0","201","0","0","2024/06/17 12:00:00","0","bgm_MC036","10147201"
"レッツゴー、イイコトクラブ！","1","bgm_MC156","10148","0","0","2024/07/14 20:59:59","0","0","201","0","0","2024/06/30 12:00:00","0","bgm_MC156","10148101"
"レッツゴー、イイコトクラブ！","1","bgm_MC156","10148","0","0","2024/07/14 20:59:59","0","0","201","0","0","2024/06/30 12:00:00","0","bgm_MC156","10148201"
"ランドソル近郊","1","bgm_MC046","10149","0","0","2024/07/23 20:59:59","0","0","201","0","1","2024/07/16 12:00:00","0","bgm_MC046","10149101"
"夏のオーマ","1","bgm_MC046","10149","110","0","2024/07/23 20:59:59","0","0","201","0","2","2024/07/16 12:00:00","0","bgm_MC046","10149102"
"夏のオーマ","1","bgm_MC046","10149","0","0","2024/07/23 20:59:59","0","0","201","0","1","2024/07/16 12:00:00","0","bgm_MC046","10149201"
"水都ランドソル","1","bgm_MC162_02","10150","50","0","2024/08/14 20:59:59","0","0","201","0","1","2024/07/31 12:00:00","0","bgm_MC162","10150101"
"水都ランドソル","1","bgm_MC162_02","10150","0","0","2024/08/14 20:59:59","0","0","201","0","0","2024/07/31 12:00:00","0","bgm_MC162","10150201"
"ヴィ・ランドソル","1","bgm_MC056","10151","0","0","2024/08/24 20:59:59","0","0","201","0","1","2024/08/17 12:00:00","0","bgm_MC056","10151101"
"ヴィ・ランドソル","1","bgm_MC056","10151","110","0","2024/08/24 20:59:59","0","0","201","0","2","2024/08/17 12:00:00","0","bgm_MC056","10151102"
"ヴィ・ランドソル","1","bgm_MC056","10151","0","0","2024/08/24 20:59:59","0","0","201","0","0","2024/08/17 12:00:00","0","bgm_MC056","10151201"
"異世界さまぁばけぇしょん","1","bgm_MC172","10152","50","0","2024/09/24 20:59:59","0","0","201","0","1","2024/08/31 12:00:00","0","bgm_MC172","10152101"
"異世界さまぁばけぇしょん","1","bgm_MC172","10152","0","0","2024/09/24 20:59:59","0","0","201","0","0","2024/08/31 12:00:00","0","bgm_MC172","10152201"
"ランドソル近郊","1","bgm_M228","10153","70","0","2024/09/24 20:59:59","0","0","201","0","1","2024/09/15 15:00:00","0","bgm_M228","10153101"
"郊外の村","1","bgm_M228","10153","0","0","2024/09/24 20:59:59","0","0","201","0","2","2024/09/15 15:00:00","0","bgm_M228","10153102"
"郊外の村","1","bgm_M228","10153","0","0","2024/09/24 20:59:59","0","0","201","0","1","2024/09/15 15:00:00","0","bgm_M228","10153201"
"一日店長の軌跡","1","bgm_MC186","10154","70","0","2024/10/14 20:59:59","0","0","201","0","1","2024/09/30 12:00:00","0","bgm_MC186","10154101"
"一日店長の軌跡","1","bgm_MC186","10154","0","0","2024/10/14 20:59:59","0","0","201","0","0","2024/09/30 12:00:00","0","bgm_MC186","10154201"
"アンブローズ魔法学園","1","bgm_MC063","10155","128","0","2024/10/23 20:59:59","0","0","201","0","1","2024/10/16 12:00:00","0","bgm_MC063","10155101"
"アンブローズ魔法学園","1","bgm_MC063","10155","0","0","2024/10/23 20:59:59","0","0","201","0","0","2024/10/16 12:00:00","0","bgm_MC063","10155201"
"炎国のデスロード","1","bgm_MC194","10156","50","0","2024/11/14 20:59:59","0","0","201","0","1","2024/10/31 12:00:00","0","bgm_MC194","10156101"
"炎国のデスロード","0","bgm_MC194","10156","0","0","2024/11/14 20:59:59","0","0","201","0","0","2024/10/31 12:00:00","0","bgm_MC194","10156201"
"砂漠の国　サラサリア周辺","1","bgm_MC075","10157","128","0","2024/11/23 20:59:59","0","0","201","0","1","2024/11/16 12:00:00","0","bgm_MC075","10157101"
"砂漠の国　サラサリア周辺","1","bgm_MC075","10157","0","0","2024/11/23 20:59:59","0","0","201","0","0","2024/11/16 12:00:00","0","bgm_MC075","10157201"
"愛を失ったランドソル","1","bgm_MC213","10158","0","0","2024/12/14 20:59:59","0","0","201","0","1","2024/11/30 12:00:00","0","bgm_MC213","10158101"
"愛を失ったランドソル","1","bgm_MC213","10158","0","0","2024/12/14 20:59:59","0","0","201","0","2","2024/11/30 12:00:00","0","bgm_MC213","10158102"
"愛を失ったランドソル","1","bgm_MC213","10158","0","0","2024/12/14 20:59:59","0","0","201","0","0","2024/11/30 12:00:00","0","bgm_MC213","10158201"
"王都ランドソル","1","bgm_MC082","10159","0","0","2024/12/23 20:59:59","0","0","201","0","1","2024/12/16 12:00:00","0","bgm_MC082","10159101"
"王都ランドソル","1","bgm_MC082","10159","0","0","2024/12/23 20:59:59","0","0","201","0","0","2024/12/16 12:00:00","0","bgm_MC082","10159201"
"迎春ジオ・ゲヘナ","1","bgm_MC215B","10160","0","0","2025/01/14 20:59:59","0","0","201","0","1","2024/12/31 12:00:00","0","bgm_MC215B","10160101"
"迎春ランドソル","1","bgm_MC215B","10160","0","0","2025/01/14 20:59:59","0","0","201","0","2","2024/12/31 12:00:00","0","bgm_MC215B","10160102"
"迎春ランドソル","1","bgm_MC215B","10160","0","0","2025/01/14 20:59:59","0","0","201","0","0","2024/12/31 12:00:00","0","bgm_MC215B","10160201"
"ランドソル 繁華街","1","bgm_MC091","10161","50","0","2025/01/23 20:59:59","0","0","201","0","1","2025/01/16 12:00:00","0","bgm_MC091","10161101"
"ランドソル 繁華街","1","bgm_MC091","10161","0","0","2025/01/23 20:59:59","0","0","201","0","0","2025/01/16 12:00:00","0","bgm_MC091","10161201"
"エルフの森周辺","1","bgm_MC099","10163","0","0","2025/02/23 20:59:59","0","0","201","0","1","2025/02/16 12:00:00","0","bgm_MC099","10163101"
"大晦日の王都ランドソル","1","bgm_MC099","10163","0","0","2025/02/23 20:59:59","0","0","201","0","2","2025/02/16 12:00:00","0","bgm_MC099","10163102"
"大晦日の王都ランドソル","1","bgm_MC099","10163","0","0","2025/02/23 20:59:59","0","0","201","0","0","2025/02/16 12:00:00","0","bgm_MC099","10163201"
"赤く染まりしランドソル","1","bgm_MC110_02","10164","85","0","2025/03/23 20:59:59","0","0","201","0","1","2025/03/10 12:00:00","0","bgm_MC110","10164101"
"赤く染まりしランドソル","1","bgm_MC110_02","10164","0","0","2025/03/23 20:59:59","0","0","201","0","1","2025/03/10 12:00:00","0","bgm_MC110","10164201"
"黒き薔薇が咲く場所へ","1","bgm_MC111","10165","85","0","2025/03/23 20:59:59","0","0","201","0","1","2025/03/15 12:00:00","0","bgm_MC111","10165101"
"黒き薔薇が咲く場所へ","1","bgm_MC111","10165","0","0","2025/03/23 20:59:59","0","0","201","0","0","2025/03/15 12:00:00","0","bgm_MC111","10165201"
"テミス銀嶺","1","bgm_MC124","10166","0","0","2025/04/23 20:59:59","0","0","201","0","1","2025/04/16 12:00:00","0","bgm_MC124","10166101"
"聖テレサ女学院","1","bgm_MC124","10166","0","0","2025/04/23 20:59:59","0","0","201","0","2","2025/04/16 12:00:00","0","bgm_MC124","10166102"
"聖テレサ女学院","1","bgm_MC124","10166","0","0","2025/04/23 20:59:59","0","0","201","0","0","2025/04/16 12:00:00","0","bgm_MC124","10166201"
"訓練キャンプ","1","bgm_MC136","10167","50","0","2025/05/23 20:59:59","0","0","201","0","1","2025/05/16 12:00:00","0","bgm_MC136","10167101"
"訓練キャンプ","1","bgm_MC136","10167","0","0","2025/05/23 20:59:59","0","0","201","0","0","2025/05/16 12:00:00","0","bgm_MC136","10167201"
"フラワーヴィレッジ周辺","1","bgm_MC143","10168","50","0","2025/06/24 20:59:59","0","0","201","0","1","2025/06/17 12:00:00","0","bgm_MC143","10168101"
"フラワーヴィレッジ周辺","1","bgm_MC143","10168","0","0","2025/06/24 20:59:59","0","0","201","0","0","2025/06/17 12:00:00","0","bgm_MC143","10168201"
"グランドリームパーク","1","bgm_MC147_03","10169","0","0","2025/07/23 20:59:59","0","0","201","0","1","2025/07/16 12:00:00","64","bgm_MC147","10169101"
"グランドリームパーク","1","bgm_MC147_03","10169","0","0","2025/07/23 20:59:59","0","0","201","0","0","2025/07/16 12:00:00","0","bgm_MC147","10169201"
"レッツゴー、イイコトクラブ！","1","bgm_MC156","10170","0","0","2025/08/23 20:59:59","0","0","201","0","0","2025/08/16 12:00:00","0","bgm_MC156","10170101"
"レッツゴー、イイコトクラブ！","1","bgm_MC156","10170","0","0","2025/08/23 20:59:59","0","0","201","0","0","2025/08/16 12:00:00","0","bgm_MC156","10170201"
"水都ランドソル","1","bgm_MC162_02","10171","50","0","2025/09/24 20:59:59","0","0","201","0","1","2025/09/17 12:00:00","0","bgm_MC162","10171101"
"水都ランドソル","1","bgm_MC162_02","10171","0","0","2025/09/24 20:59:59","0","0","201","0","0","2025/09/17 12:00:00","0","bgm_MC162","10171201"
"異世界さまぁばけぇしょん","1","bgm_MC172","10172","50","0","2025/10/23 20:59:59","0","0","201","0","1","2025/10/10 12:00:00","0","bgm_MC172","10172101"
"異世界さまぁばけぇしょん","1","bgm_MC172","10172","0","0","2025/10/23 20:59:59","0","0","201","0","0","2025/10/10 12:00:00","0","bgm_MC172","10172201"
"一日店長の軌跡","1","bgm_MC186","10173","70","0","2025/11/22 20:59:59","0","0","201","0","1","2025/11/15 12:00:00","0","bgm_MC186","10173101"
"一日店長の軌跡","1","bgm_MC186","10173","0","0","2025/11/22 20:59:59","0","0","201","0","0","2025/11/15 12:00:00","0","bgm_MC186","10173201"
"ランドソル近郊","1","bgm_M330","10174","0","0","2025/12/21 20:59:59","0","0","201","0","1","2025/12/10 12:00:00","0","bgm_M330","10174101"
"ランドソル近郊","1","bgm_M330","10174","0","0","2025/12/21 20:59:59","0","0","201","0","0","2025/12/10 12:00:00","0","bgm_M330","10174201"
"ムーサの町","1","bgm_M341","10175","40","0","2025/12/21 20:59:59","0","0","201","0","0","2025/12/10 12:00:00","0","bgm_M341","10175101"
"ムーサの町","1","bgm_M341","10175","0","0","2025/12/21 20:59:59","0","0","201","0","0","2025/12/10 12:00:00","0","bgm_M341","10175201"
"炎国のデスロード","1","bgm_MC194","10176","50","0","2026/01/23 20:59:59","0","0","201","0","1","2026/01/16 12:00:00","0","bgm_MC194","10176101"
"炎国のデスロード","0","bgm_MC194","10176","0","0","2026/01/23 20:59:59","0","0","201","0","0","2026/01/16 12:00:00","0","bgm_MC194","10176201"
"愛を失ったランドソル","1","bgm_MC213","10177","0","0","2026/02/23 20:59:59","0","0","201","0","1","2026/02/16 12:00:00","0","bgm_MC213","10177101"
"愛を失ったランドソル","1","bgm_MC213","10177","0","0","2026/02/23 20:59:59","0","0","201","0","2","2026/02/16 12:00:00","0","bgm_MC213","10177102"
"愛を失ったランドソル","1","bgm_MC213","10177","0","0","2026/02/23 20:59:59","0","0","201","0","0","2026/02/16 12:00:00","0","bgm_MC213","10177201"
"迎春ジオ・ゲヘナ","1","bgm_MC215B","10178","0","0","2026/03/24 20:59:59","0","0","201","0","1","2026/03/17 12:00:00","0","bgm_MC215B","10178101"
"迎春ランドソル","1","bgm_MC215B","10178","0","0","2026/03/24 20:59:59","0","0","201","0","2","2026/03/17 12:00:00","0","bgm_MC215B","10178102"
"迎春ランドソル","1","bgm_MC215B","10178","0","0","2026/03/24 20:59:59","0","0","201","0","0","2026/03/17 12:00:00","0","bgm_MC215B","10178201"
