aa14f8866f2da1c279975c5d68086687688e1579ef3e8e53f066bab117cc4066,973db3a0e3017b48693bd26f99054ef6162ce57ae625d4ef2c95a3772634a2bf,c5b6a79cce2181e1200644e35569b41b1bb8d20a645332322714ae6c711c1cc7,c2902a30f2b1bc4409597d70d4af0ca082eaba4d11d3d8bcde8a3be514596eb5,14a056c25106bfb74c77ec2a6ac9be8ced07bce9e70fb9fb25cd1ee5cd5d6022,7588f5cf856aebeb5a55a3239fe6383b3872771052a6ba4b0e8f658584674768,b057303caef1db1a6d54c13e8a362204d4dba63d3c920c1ad7eef2286c4af33d,11539e36dcd186ba6f2be5b17254e4fd0a053903d71edd716b06ee820127c0e2,67d57a1436345c07854c77a1a63579c1a6ba6033b90ece3e3b9676235c78179f,960b2846eaac2b80fae6dbf40511bbe1304c2d5414e0d31456bad3df147997a3,a9beff82f7e77828804616fb9844c24e82c8f3324fb99c5b6b3e41745ec336c4,4357c7c426895aab76056f89086e4070046d58dcfd6e74fb9d875e5c501c96b3
"371","ペコリーヌ","0","10","3","0","0","80005","105801","3","それじゃあわたしたちも、\n負けじと仲良くしましょう♪\nほらほらシェフィちゃん、\nぎゅーっ☆　ですよ♪",""
"372","シェフィ","0","9","2","0","0","80005","106401","3","えっ？　ええ…\nぎゅーっ…？",""
"373","キャル","0","11","0","0","0","80005","106001","4","3.5周年まであと11日！？\nお祝いの準備進んでないんだけど…\nああ～昨日に戻りたいわ…",""
"374","シェフィ","0","10","2","0","0","80005","106401","4","そういえばそんな魔道具があるって\n聞いたことがあるわね\n確か、名前はタイムラーベ…",""
"375","キャル","0","12","0","0","0","80005","106001","4","なにそれヤバいわね\nでも本当にあるんだったら\n準備よりももっとやり直したいこと\nたくさんあるんだけど…",""
"376","コッコロ","0","11","1","0","0","80005","105901","4","もしや正月の件でしょうか…？\nあの時はお金がなくて\n苦労しましたから",""
"377","キャル","0","13","0","0","0","80005","106001","4","あれはそうね…\nお金を湯水のように使う\nぺコリーヌを止められたら\nあんな苦労をすることもなかったし",""
"378","ペコリーヌ","0","11","3","0","0","80005","105801","4","そんなこともありましたね！\nやり直したいといえば\n『きゃるきゃる～ん♪』\nの方かと思いましたよ！",""
"379","キャル","0","14","0","0","0","80005","106001","4","バラすんじゃないわよ\nこのアホリーヌ！\nシェフィはそれ\n知らないんだから！",""
"380","キャル","0","15","0","0","0","80005","106001","4","こうなったらもう、なんとか\nタイムラーべを探し出して\n今の会話をなかったことに…\nって、どうしたのよシェフィ",""
"381","シェフィ","0","11","2","0","0","80005","106401","4","うん…もし、私だったら…\n私が知らないみんなとの時間を\n見てみたいな、って…",""
"382","ペコリーヌ","0","12","3","0","0","80005","105801","4","シェフィちゃん！　タイムなんとか\nなんかなくても大丈夫ですよ！\n一緒の時間はこれから\nどんどん作ればいいんですから！",""
"383","コッコロ","0","12","1","0","0","80005","105901","4","はい、今この瞬間も\n未来にはかけがえのない思い出に\nなっていることでしょう",""
"384","キャル","0","16","0","0","0","80005","106001","4","だからそんな顔しないの\nほら、お祝いの準備、進めるわよ！",""
"385","シェフィ","0","12","2","0","0","80005","106401","4","みんな…そうね\n最高のお祝いにして\n最高の思い出にしましょう！",""
"386","ペコリーヌ","0","13","3","0","0","80005","105801","5","3.5周年まで、あと10日！\nもうすぐですよー！\n楽しみすぎて、やばいですね！",""
"387","ペコリーヌ","0","14","3","0","0","80005","105801","5","そういえば…たくさんのおもちゃが\n子どもたちを襲うっていう\n騒動もありましたね…\nなんでも勝手に動き出したとか！",""
"388","ペコリーヌ","0","15","3","0","0","80005","105801","5","学校や孤児院とかに\nちっちゃなおもちゃが乗り込んで\n暴れたみたいですよ！",""
"389","キャル","0","17","0","0","0","80005","106001","5","暴れたって言っても\n所詮はおもちゃじゃない\nどうせちっさいんでしょ？",""
"390","キャル","0","18","0","0","0","80005","106001","5","だったら魔法で\n全部ぶっ飛ばせばいいじゃない！\n大したことないわよ！",""
"391","シェフィ","0","13","2","0","0","80005","106401","5","キャルってば…\n相手は子どもが\n大事にしてる物なのよ…？",""
"392","コッコロ","0","13","1","0","0","80005","105901","5","乱暴な発言は\nめっ、でございますよ？\n子どもの教育に悪影響を\n与えてしまいますから…",""
"393","ペコリーヌ","0","16","3","0","0","80005","105801","5","キャルちゃんだって\n意外と猫グッズとか\nたっくさん集めてますよね？\nもしその子たちが暴れたら…？",""
"394","キャル","0","19","0","0","0","80005","106001","5","う、うっさいわね！\n意外とか言うな！\n…ま、まあ確かに正面切って\n魔法でぶっ飛ばせないかもね…",""
"395","ペコリーヌ","0","17","3","0","0","80005","105801","5","あはは☆\nキャルちゃんのそういうところ\n好きですよ♪",""
"396","ペコリーヌ","0","18","3","0","0","80005","105801","5","そんなキャルちゃんに猫グッズを\nプレゼントしちゃいますね！\n一部で流行っていた、たい焼き屋の\nおまけフィギュアですよ♪",""
"397","ペコリーヌ","0","19","3","0","0","80005","105801","5","乱暴に扱ったりしないでくださいね\nひとりでに暴れ出しちゃうかも\nしれませんから！",""
"398","カリン","0","4","2","0","0","80005","190801","6","3.5周年まであと９日\nここでみなさんに\nビックニュースですよ！",""
"399","カリン","0","5","2","0","0","80005","190801","6","3.5周年を祝う生放送に\n去年と同様【美食殿】の\nみなさんにご出演いただくことが\n決定しましたー！",""
"400","キャル","0","20","1","0","0","80005","106001","6","…えっ！？",""
"401","ペコリーヌ","0","20","3","0","0","80005","105801","6","本当ですか！？\nそれじゃ今から張り切って\n生放送中に食べる魔物料理を\n作らなくちゃですね☆",""
"402","シェフィ","0","14","0","0","0","80005","106401","6","いや…がんばるところは\nそこじゃないような…\nというか去年も出演してたのね\nすごいじゃない！",""
"403","コッコロ","0","14","4","0","0","80005","105901","6","はい。とても緊張しますが\nやりがいのある大役です\n一緒にがんばりましょうね\nシェフィさま",""
"404","シェフィ","0","15","0","0","0","80005","106401","6","わ、私も出るの！？　でも…\n私も【美食殿】の一人だものね\nそれなら今からしっかり準備をして\nコンディションを整えないと…",""
"405","キャル","0","21","1","0","0","80005","106001","6","ふふん♪\n生放送直前のカチコチになった\nシェフィの姿が楽しみだわ！",""
"406","ペコリーヌ","0","21","3","0","0","80005","105801","6","去年のキャルちゃんは\n緊張しすぎてずっと震えて\nかわいかったですもんね！\n今年もあの姿が見たいです！",""
"407","キャル","0","22","1","0","0","80005","106001","6","ぶっ殺すぞ！？",""
"408","カリン","0","6","2","0","0","80005","190801","6","というわけで\n『プリンセスコネクト！\nRe:Dive』の魅力を\nお伝えする生放送をお楽しみに♪",""
"409","コッコロ","0","15","1","0","0","80005","105901","7","3.5周年まであと８日\nでございますよ\n楽しみですね、主さま",""
"410","キャル","0","23","0","0","0","80005","106001","7","そういえばあんた\n夏休みの宿題は\nきちんとやってるの？",""
"411","シェフィ","0","16","2","0","0","80005","106401","7","宿題…学校に通うのも\n楽しいことばかりじゃ\nないのね",""
"412","ペコリーヌ","0","22","3","0","0","80005","105801","7","あれ？　そういえば\n少し前にルーセント学院で\n何かあったような…",""
"413","キャル","0","24","0","0","0","80005","106001","7","ああ、始業式の日に\n大捕り物があったって\n話題になってたわね",""
"414","シェフィ","0","17","2","0","0","80005","106401","7","夏休みを終わらせないって\n騒いでたっていう話？\nあれ本当なの？\n都市伝説だと思ってたわ",""
"415","コッコロ","0","16","1","0","0","80005","105901","7","その一件ならよく存じ上げて\nおります。ですから主さま\n次の機会にはわたくしと一緒に\nがんばりましょう",""
"416","シェフィ","0","18","2","0","0","80005","106401","7","楽しそう…私も一緒にやりたいな\nママ…じゃ、じゃなくて！\nコッコロさん、私もまざっていい？",""
"417","コッコロ","0","17","1","0","0","80005","105901","7","もちろんでございます\n仲良くお勉強いたしましょう",""
"418","キャル","0","25","0","0","0","80005","106001","7","しれっと教育ママが\n生まれてる…？",""
"419","ペコリーヌ","0","23","3","0","0","80005","105801","7","お勉強は大切ですよ！\nキャルちゃんも一緒に\nがんばりましょう！",""
"420","キャル","0","26","0","0","0","80005","106001","7","え～～～～！？",""
"421","キャル","0","27","0","0","0","80005","106001","8","3.5周年まであと７日〜♪\nふふ～ん♪\nふんふふ～ん♪",""
"422","シェフィ","0","19","2","0","0","80005","106401","8","…\nねぇコッコロさん\nキャル、どうしちゃったの？",""
"423","コッコロ","0","18","1","0","0","80005","105901","8","とてもご機嫌そうに\n鼻歌を歌ってらっしゃいますね\n耳も尻尾もリズミカルに\n揺れて…ノリノリでございます",""
"424","ペコリーヌ","0","24","3","0","0","80005","105801","8","あれはですね！\nカルミナのみなさんの\nサマーライブのチケットが\n手に入ったからなんですよ♪",""
"425","シェフィ","0","20","2","0","0","80005","106401","8","ええっ！？\nあのライブのチケットって確か\n入手困難だったんじゃ…",""
"426","キャル","0","28","0","0","0","80005","106001","8","ふふふふ～ん♪\nしゃいにんぐふゅ～ちゃ～♪",""
"427","コッコロ","0","19","1","0","0","80005","105901","8","なるほど…\nキャルさまがあのように\nなってしまうのも頷けますね",""
"428","シェフィ","0","21","2","0","0","80005","106401","8","…カルミナの\n『Shining Future』\nの中に、シャイニングフューチャー\nって歌詞はなかったはずだけど…",""
"429","キャル","0","29","0","0","0","80005","106001","8","ふんふ…はっ！？\nあっ、あんたたち！\nなに人の鼻歌を\n勝手に聞いてるのよ！？",""
"430","キャル","0","30","0","0","0","80005","106001","8","こっ、これは別に\nカルミナの曲じゃなくて…\nあたしのオリジナルソングよ！\n聞いたらお金取るわよっ！？",""
"431","ペコリーヌ","0","25","3","0","0","80005","105801","8","えへへ、キャルちゃん\nカルミナのサマーライブ\n思いっきり楽しみましょうね☆",""
"432","キャル","0","31","0","0","0","80005","106001","8","も～っ！\n生暖かい目で見るな～～！\nぶっ殺すわよ～～～！",""
"433","シェフィ","0","22","0","0","0","80005","106401","9","3.5周年まであと６日\n３人も言ってたけど\nあっという間だったわね",""
"434","シェフィ","0","23","0","0","0","80005","106401","9","…えっ？\n生放送の意気込み！？\n突然なに！？",""
"435","シェフィ","0","24","0","0","0","80005","106401","9","ええと…\nとにかく失敗しないように\n台本たくさん読んで…\nそれから…",""
"436","シェフィ","0","25","0","0","0","80005","106401","9","えっ！？\nトラブルがあったら\nどうするのかって！？\nそ、それは…！",""
"437","シェフィ","0","26","0","0","0","80005","106401","9","とにかく落ち着いて\nスタッフさんの指示を聞いて…",""
"438","シェフィ","0","27","0","0","0","80005","106401","9","それから、それから…！\nぅ、ぅぅっ…！",""
"439","シェフィ","0","28","0","0","0","80005","106401","9","―びえぇぇ～んっ！！！",""
"440","コッコロ","0","20","1","0","0","80005","105901","9","どうされましたか、シェフィさま",""
"441","シェフィ","0","29","0","0","0","80005","106401","9","ううっ…ひっく…\nママッ…！",""
"442","コッコロ","0","21","1","0","0","80005","105901","9","よしよし、緊張されてるのですね\nママが傍におりますよ\n主さま、少々お待ちくださいませ",""
"443","コッコロ","0","22","1","0","0","80005","105901","9","…ふぅ\nシェフィさま\n生放送への意気込み\nお話しできそうですか？",""
"444","シェフィ","0","30","0","0","0","80005","106401","9","…ううっ\n恥ずかしすぎて\nもう生放送出られない…",""
"445","コッコロ","0","23","0","0","0","80005","105901","10","主さま\n3.5周年まであと５日\nでございます",""
"446","コッコロ","0","24","0","0","0","80005","105901","10","ですがその前に\n生放送がありますね",""
"447","コッコロ","0","25","0","0","0","80005","105901","10","…生放送に向けた\n意気込みでございますか？",""
"448","コッコロ","0","26","0","0","0","80005","105901","10","もちろんわたくしは\n主さまのために\n全身全霊を込めて\n楽しい時間をご提供いたします",""
"449","コッコロ","0","27","0","0","0","80005","105901","10","…と、意気込んでみましたが\nうまくできるか少し不安です\n声が小さくなったり\n間違えてしまったらどうしようと…",""
"450","コッコロ","0","28","0","0","0","80005","105901","10","ですがわたくしは\n一人ではありません\n【美食殿】のみなさまが\nおります",""
"451","コッコロ","0","29","0","0","0","80005","105901","10","どんな困難も\nみなさまと一緒なら\n乗り越えられると\nわたくし、確信しております",""
"452","コッコロ","0","30","0","0","0","80005","105901","10","それに今回はシェフィさまも\nご参加されるわけですし\nママとしてお手本に\nならねばなりませんね",""
"453","コッコロ","0","31","0","0","0","80005","105901","10","主さま。3.5周年も\n食卓を囲んでいる時のような\n楽しい思い出を\n一緒に作りましょうね",""
"454","ペコリーヌ","0","26","0","0","0","80005","105801","11","3.5周年まであと４日！\nやばいですね☆",""
"455","キャル","0","32","1","0","0","80005","106001","11","はいはい、やばいわね\nというかもうすぐ生放送だけど\nあんた準備はできてるの？",""
"456","ペコリーヌ","0","27","0","0","0","80005","105801","11","ばっちりオイッスー☆　ですよ！\n『王家の装備』も全開です！",""
"457","ペコリーヌ","0","28","0","0","0","80005","105801","11","あとは前回を超える\n最高のオイッスー☆　を\nお届けできるように\n練習あるのみですかね！",""
"458","ペコリーヌ","0","29","0","0","0","80005","105801","11","キャルちゃんは\nどうなんですか？\nオイッスー☆　を\n毎日ちゃんと練習してますか？",""
"459","キャル","0","33","1","0","0","80005","106001","11","はぁ！？　なんであたしまで\nその変なあいさつを練習しないと\nいけないのよ！",""
"460","ペコリーヌ","0","30","0","0","0","80005","105801","11","もしかしてやってないんですか？\nダメですよキャルちゃん！\nシェフィちゃんだってちゃんと\n毎日練習してるのに！",""
"461","ペコリーヌ","0","31","0","0","0","80005","105801","11","こうなったらわたしがキャルちゃん\nにオイッスー☆　の『オ』から\nしっかり教えてあげないと！",""
"462","ペコリーヌ","0","32","0","0","0","80005","105801","11","オイッスー☆　の『オ』は\n口を大きく開いて〜\nドラゴンの骨つき肉に\nかぶりつく直前をイメージして〜",""
"463","キャル","0","34","1","0","0","80005","106001","11","だからあたしはやるなんて一言も…",""
"464","ペコリーヌ","0","33","0","0","0","80005","105801","11","オイッスー☆",""
"465","キャル","0","35","1","0","0","80005","106001","11","聞きなさいっての！！",""
"466","シェフィ","0","31","2","0","0","80005","106401","12","3.5周年まであと３日…\nそして生放送は、明日…",""
"467","シェフィ","0","32","2","0","0","80005","106401","12","もっと台本を\n読み込んでおかないと…\nあと発声練習も…",""
"468","シェフィ","0","33","2","0","0","80005","106401","12","おいっす！\n…こうじゃなかったわね\nええと確か…",""
"469","シェフィ","0","34","2","0","0","80005","106401","12","うう…あんなに練習したのに\nこれじゃみんなに迷惑かけちゃう…",""
"470","シェフィ","0","35","2","0","0","80005","106401","12","【美食殿】の一員として\n認められるように\n頑張らないといけないのに\nよし、もう一度…",""
"471","ペコリーヌ","0","34","3","0","0","80005","105801","12","やってますねシェフィちゃん！",""
"472","キャル","0","36","0","0","0","80005","106001","12","なによ、考えることは\nみんな同じってこと？",""
"473","コッコロ","0","32","1","0","0","80005","105901","12","ふふ。シェフィさま\nよろしければ\n仲間に入れてください\n一緒にやればきっとうまくできます",""
"474","シェフィ","0","36","2","0","0","80005","106401","12","みんな…もちろんよ！",""
"475","ペコリーヌ","0","35","3","0","0","80005","105801","12","それじゃ明日の生放送に向けて\n一緒に練習がんばりましょう☆",""
"476","カリン","0","7","2","0","0","80005","190801","13","3.5周年まであと２日と\n迫った本日は…\nいよいよ生放送です！",""
"477","カリン","0","8","2","0","0","80005","190801","13","【美食殿】のみなさんが\n準備に入られていますので\nそれぞれ繋いでみましょう！\nまずはペコリーヌさんです！",""
"478","ペコリーヌ","0","36","3","0","0","80005","105801","13","今日もオイッスー☆\nみんなで一緒に\nオイッスー☆",""
"479","カリン","0","9","2","0","0","80005","190801","13","お手本になるような\n発声練習ですね！\nそれでは続いてコッコロさん",""
"480","コッコロ","0","33","4","0","0","80005","105901","13","はじめちょろちょろ\nなかぱっぱ～♪\n生放送前にみなさまで\n食卓を囲んで英気を養いましょう",""
"481","カリン","0","10","2","0","0","80005","190801","13","さすが【美食殿】のママですね！\nそしてキャルさんは…",""
"482","キャル","0","37","1","0","0","80005","106001","13","大丈夫…大丈夫…\nあたしは大丈夫…",""
"483","カリン","0","11","2","0","0","80005","190801","13","す、すごく震えてますけど\n大丈夫でしょうか…？\nそして今回初参加となる\n期待の新人シェフィさん！",""
"484","シェフィ","0","37","0","0","0","80005","106401","13","あうー？",""
"485","みんな","0","37","4","0","1","80005","105801","13","あ…","105901,34,106001,38,190801,12"
"486","キャル","0","39","1","0","0","80005","106001","13","ちょ、ちょっとシェフィ！？\nなに赤ちゃん返りしてん―\nあ痛ぁっ！\n噛んだわこいつーっ！",""
"487","コッコロ","0","35","4","0","0","80005","105901","13","シェフィさま\n緊張しすぎて\nしまったのでしょうね…\nおーよしよし…",""
"488","ペコリーヌ","0","38","3","0","0","80005","105801","13","シェフィちゃん！\nそういう時は手のひらに\n好きな文字を書いて\n食べちゃうといいですよ！",""
"489","カリン","0","13","2","0","0","80005","190801","13","…ええと、現場からは以上です！\n生放送はもうすぐ！\n特別なお知らせもありますので\nどうぞお楽しみに！",""
"490","シェフィ","0","38","2","0","0","80005","106401","14","3.5周年の記念日も\nいよいよ明日ね\n…って、あれ？",""
"491","ペコリーヌ","0","39","3","0","0","80005","105801","14","記念日はこの森へ行きませんか！？\nすっごく美味しいお肉が\nとれるんです☆",""
"492","キャル","0","40","0","0","0","80005","106001","14","うげ、またあの魔物？\nさすがに今度は\n丸焼きとかはやめてよね…\n見た目がヤバすぎるし",""
"493","コッコロ","0","36","1","0","0","80005","105901","14","ふふ、キャルさまもだいぶ\n魔物肉に慣れてきたようですね\n調理ならばわたくしに\nお任せください♪",""
"494","シェフィ","0","39","2","0","0","80005","106401","14","みんな、何をしているの？\nなんだか、\n不穏な単語が聞こえたんだけど…",""
"495","ペコリーヌ","0","40","3","0","0","80005","105801","14","シェフィちゃん！\n明日の食べ尽くしツアーの\n相談をしてたんですよ！",""
"496","コッコロ","0","37","1","0","0","80005","105901","14","はい。明日は【美食殿】の\n一員となったシェフィさまと一緒に\n初めて記念日を過ごすのですから\n特別なコース料理を用意しませんと",""
"497","キャル","0","41","0","0","0","80005","106001","14","ふふん♪\n猫の毛も逆立つような\nあれこれを食べさせられるから\n覚悟しておいたほうがいいわよ？",""
"498","シェフィ","0","40","2","0","0","80005","106401","14","へ、へぇ…",""
"499","ペコリーヌ","0","41","3","0","0","80005","105801","14","期待しててくださいね！\nシェフィちゃんとあなたに\n『おいちー！』って喜んでもらえる\n最高のごちそうを準備しますから☆",""
"500","シェフィ","0","41","2","0","0","80005","106401","14","ええと…その…うーんと…\nわ、分かったわ\n私も【美食殿】の一員だもの",""
"501","シェフィ","0","42","2","0","0","80005","106401","14","それにあなたも一緒みたいだし\n最後までがんばってみるわ…！",""
"502","ペコリーヌ","0","42","3","0","0","80005","105801","15","それではいつものあれを\nやりましょう！\n準備はいいですかっ？\n…いっきますよー！",""
"503","キャル","0","42","1","0","0","80005","106001","15","祝！",""
"504","コッコロ","0","38","4","0","0","80005","105901","15","3.5周年！",""
"505","シェフィ","0","43","0","0","0","80005","106401","15","おめでとうございます！",""
"506","カリン","0","14","2","0","0","80005","190801","15","この日を迎えられたのも\nあなたが『プリンセスコネクト！\nRe:Dive』を遊んでくれている\nおかげです！",""
"507","カリン","0","15","2","0","0","80005","190801","15","ということで\nみなさんからあなたへ一言ずつ\n感謝の言葉をどうぞ！",""
"508","ペコリーヌ","0","43","3","0","0","80005","105801","15","感謝の言葉ですか？　わたしは\n毎日あなたに感謝してますよ\n【美食殿】の仲間になってくれて…\n一緒にごはんを食べてくれて…",""
"509","ペコリーヌ","0","44","3","0","0","80005","105801","15","なにより今でもわたしをぺコリーヌ\nって呼んでくれてありがとうござい\nます。これからもわたしはあなたの\nぺコリーヌです！　やばいですね☆",""
"510","キャル","0","43","1","0","0","80005","106001","15","えっ！？　今度はあたし！？\n感謝って…まぁ、そうね…\nあんたにはあたしが\n辛くて苦しい時に助けてもらって…",""
"511","キャル","0","44","1","0","0","80005","106001","15","でもおかげで色々吹っ切れたわ！\nもしあんたが困ってたら今度は\nあたしが助けてあげるから\nその時はちゃんと言いなさいよ！",""
"512","シェフィ","0","44","0","0","0","80005","106401","15","ええと…次は私ね\n実はよく覚えてないのだけど\n空から落ちてきた私を受け止めて\nくれたのはあなたなのでしょう？",""
"513","シェフィ","0","45","0","0","0","80005","106401","15","最初に私を見つけてくれたのが\nあなたで良かったって思ってるの\nおかげで私は居場所を見つけたから\nあなたがくれたもの、大切にするわ",""
"514","コッコロ","0","39","4","0","0","80005","105901","15","では最後にわたくしから…\nわたくしは主さまの元を離れた日…\nこのように記念日をお祝いする\nことは二度とないと思っていました",""
"515","コッコロ","0","40","4","0","0","80005","105901","15","ですが、主さまはわたくしを\n迎えにきてくださり、今もこうして\nおそばにおいてくださっています\nわたくしにとって毎日が記念日です",""
"516","コッコロ","0","41","4","0","0","80005","105901","15","わたくしたちの物語は\nまだ続いていきます\nこれからも一緒にページを\n作っていきましょうね",""
"517","ペコリーヌ","0","45","3","0","0","80005","105801","15","それじゃ\nいつものあれでしめますよ！\nみんなで一緒に、さんはい☆",""
"518","みんな","0","46","4","0","1","80005","105801","15","これからも\nよろしくおねがいします！","105901,42,106001,45,106401,46,190801,16"
"519","カリン","0","1","1","1","0","60003","190804","0","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪",""
"520","","1","0","2","1","0","60003","0","0","今日の運勢は姫吉！　どんな不可能も可能にできちゃう！　　　　仲間と食卓を囲めばさらに運気上昇よ！　ただし魔物料理以外！",""
"521","","1","0","2","1","0","60003","0","0","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！",""
"522","","1","0","2","1","0","60003","0","0","今日の運勢は姫吉！　羽が生えたように飛躍できる絶好調の運気！新しいことに挑戦するなら今しかないわ！　やってみましょう！",""
"523","","1","0","2","1","0","60003","0","0","今日の運勢は姫吉！　精霊も新年の幸福をお祝いしています！　　主さまの笑顔が見られて、わたくしも幸せいっぱいでございます♪",""
"524","","1","0","2","2","0","60003","0","0","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪",""
"525","","2","0","2","1","0","60003","0","0","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？",""
"526","","2","0","2","1","0","60003","0","0","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！",""
"527","","2","0","2","1","0","60003","0","0","今日の運勢は大吉！　ラッキーカラーは鮮やかな黄色！　　　　　さらにシマシマのアイテムを持つと、運気倍増らしいッスよ♪",""
"528","","2","0","2","1","0","60003","0","0","今日の運勢は大吉！　秘められた力が開花するでしょう！　　　　じゃあ、私の龍眼と力比べしてみようか？　ふふ、冗談だよ～",""
"529","","2","0","2","2","0","60003","0","0","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！",""
"530","","3","0","2","1","0","60003","0","0","今日の運勢は中吉！　家の中でゆっくり過ごすのがよさそう！　　ラッキーアイテムはゲームよ！　ベストスコアを更新できるかも？",""
"531","","3","0","2","1","0","60003","0","0","今日の運勢は中吉！　上手くなりたいことに積極的に挑戦してみてサックス好きの妹が、手取り足取りサポートしてくれるかも～？",""
"532","","3","0","2","1","0","60003","0","0","今日の運勢は中吉！　仕事運が急上昇中です！　　　　　　　　　きっと「煉獄に舞う一陣の疾風」の如き活躍ができますよ！",""
"533","","3","0","2","1","0","60003","0","0","今日の運勢は中吉！　日頃の努力が報われます！　　　　　　　　親しい友人がいるなら報告してみて。一緒に喜んでくれるはずだ。",""
"534","","3","0","2","1","0","60003","0","0","今日の運勢は中吉！　ラッキーアイテムはかわいいもの！　　　　ア、アタシはかわいいじゃなくてキレイだってば！　も～っ！",""
"535","","3","0","2","1","0","60003","0","0","今日の運勢は中吉！　チャンスを待つと良い結果に！　　　　　　ラッキーアイテムのプリンを食べて、運を呼び込みましょう！",""
"536","","3","0","2","2","0","60003","0","0","今日の運勢は中吉！　悩まず行動すれば強運に恵まれる！　　　　守るよりも攻めるが吉だ！　勝負事をするにはいい運勢だな！",""
"537","","4","0","2","1","0","60003","0","0","今日の運勢は小吉！　まだ見ぬ危険が隠れているかも！　　　　　でも安心しろ！　提督が貴公を守ってくれるはずだぞ！",""
"538","","4","0","2","1","0","60003","0","0","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！",""
"539","","4","0","2","1","0","60003","0","0","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？",""
"540","","4","0","2","1","0","60003","0","0","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！",""
"541","","4","0","2","1","0","60003","0","0","今日の運勢は小吉！　同腹一心の友だちが見つかるかも！　　　　キーワードは「ユニちゃんズ」、記憶に刻みましょう！",""
"542","","4","0","2","1","0","60003","0","0","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～",""
"543","","4","0","2","2","0","60003","0","0","今日の運勢は小吉！　無理は禁物、お家で静かにしていましょう　プロぼっちの私が、お家での過ごし方……教えてあげましょうか？",""
"544","カリン","0","2","3","0","0","60003","190804","0","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪",""
"545","カリン","0","3","3","0","0","60003","190804","7","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします",""
"546","カリン","0","1","1","1","0","60004","190804","0","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪",""
"547","","1","0","2","1","0","60004","0","0","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！",""
"548","","1","0","2","1","0","60004","0","0","今日の運勢は姫吉！　羽が生えたように飛躍できる絶好調の運気！新しいことに挑戦するなら今しかないわ！　やってみましょう！",""
"549","","1","0","2","1","0","60004","0","0","今日の運勢は姫吉！　宴でも開きたくなるほどの絶対幸運！\nイメチェンでもしてみるのはどうだ？　ぴょんぴょん、なんてな♪",""
"550","","1","0","2","1","0","60004","0","0","今日の運勢は姫吉！　ずっと祈り続けていた願いが叶うかも！\nきっとあんたならたどり着けるわ、ハッピーエンドのその先に",""
"551","","1","0","2","1","0","60004","0","0","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪",""
"552","","2","0","2","1","0","60004","0","0","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！",""
"553","","2","0","2","2","0","60004","0","0","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！",""
"554","","2","0","2","1","0","60004","0","0","今日の運勢は大吉！　ラッキーワードは「ぴょんぴょん♪」\nおっきな声で一緒に言ってみよ～♪　うさぎさんぴょんぴょ～ん♪",""
"555","","2","0","2","1","0","60004","0","0","今日の運勢は大吉！　あなたの趣味がもっと広がるかも！\nかんわゆ～～～いショタと～騎士きゅんもゲット～んふふ～♪",""
"556","","2","0","2","1","0","60004","0","0","今日の運勢は大吉！　秘められた力が開花するでしょう！　　　　じゃあ、私の龍眼と力比べしてみようか？　ふふ、冗談だよ～",""
"557","","3","0","2","1","0","60004","0","0","今日の運勢は中吉！　ラッキーアイテムはかわいいもの！　　　　ア、アタシはかわいいじゃなくてキレイだってば！　も～っ！",""
