45af3a8135adedfb44daf3e161b93a5ed0a0d1adbc47e4757d1a678e1e5a396b,528d5eb2d59c0d7edc03c1cf56fc9f2f72916ec8e2a41ae157c473bc35557760,47d3514142c59935af9d8fbe97766c085ec8b451fc833a127c0e874e431d4fe0,de6b5e63d9ce52c62f35de75b867587b3c047d438d0fe25068657d46b9411e38,33090ef88f8f03b3edc876507d4d0379f348e1d6b6504a484a9913c127504f83,22a1bc6638b7415035f2da8e1c91df08f7b4230d423d7468d5d72b823fbf2a44,ec44d1b768f2e654c546ebf877adcf052511b5a4f37354d547d165a3b8e4fc6d,f9ad6f9dd3da4339fdbc4c2fbc396c8115ae9338ad004aab551a28d984254544,7cf801f877c9448938f0644ba3550c7ec394153fcc22637b296d52c5302b69a3,810597d548d0f23b871e65be670a28f42ce019ded8072dfc9af4e753730ddcb4,095021a6ad7412358b9ad5f7055d07eb52a7d2b6a599a51fc9d4828953392e6b,1f2e514bea23a4f4f2f9641008699be253f8ed258a350db9dabca28788c4771e,a0bd180d38483c97f9afaa90e2a8f73544016bc93e2c1ab38a7c394a4da0c77e,368fc9d465e0875f5e8ae2acd86e2f794b1d31cd70b175aaa15c71475c226cd1,688122025fac4086e0bf09ca5ab59e690da099f28fb24a2dee3114372be1dbf3,be3bfb281f27285b05d237ea897057192dae784fcae7d294e1e3dd616647b9c4,b21324e1aba79d078a7ab42f13e50b653950c3dde858e4bc3015c960fcdf5df1,86c11b02590ddca0c9e33f0d86ebef0bd1548576757df88fa71b3961edc46580,79ae013b54c6d290652805fd479662519b10d49c10d59cca3c58bb6d083e070b,036131c0d56979c17c12309beb7e4e857006aab9c775f6eb4ceff2faf5987376,88b8a36f094ab18991912d402f4c7d75bcff210d4e13f50f37195c6e04c2ae1e,3c924782955871c711e42eda524b1136c5b0f17ffa5c04d2771f4fe8ce13b0b5
"-30","0.65","1","1080","-5","2","bgm_M64","0","101201","0","1","1","-250","200","101201","-120","0.8","10","2","200","1","10800102"
"-30","0.6","1","1080","0","3","bgm_M64","0","101201","-15","1","1.2","-5","200","101201","70","0.8","10","3","100","1","10800103"
"-30","0.7","1","1080","-15","4","bgm_M64","10","101201","0","1","1","190","200","101201","-110","0.9","0","4","100","1","10800104"
"-30","1","1","1080","-45","5","bgm_M55","-50","101202","-20","1","1.45","475","250","101202","-30","1","10","5","100","1","10800105"
"-30","0.575","1","1081","-30","1","bgm_M64","-25","101291","0","1","1","-480","210","101291","-100","0.9","10","1","170","1","10810101"
"-30","0.7","1","1081","-30","2","bgm_M64","-30","101291","0","1","1","-230","240","101291","-10","0.8","0","2","250","1","10810102"
"-30","0.75","1","1081","-10","3","bgm_M64","0","101291","-15","1","1.2","-10","200","101291","-110","1","5","3","100","1","10810103"
"-30","0.8","1","1081","-50","4","bgm_M64","-50","101291","-10","1","1.3","200","200","101291","55","1","-20","4","300","1","10810104"
"-30","1.1","1","1081","30","5","bgm_M55","15","101292","-20","1","1.45","490","230","101292","-15","1","30","5","100","1","10810105"
"-30","0.8","1","1082","0","1","bgm_M64","20","101301","0","1","1.45","-470","210","101301","0","1.1","10","1","100","1","10820101"
"-30","0.75","1","1082","0","2","bgm_M64","0","101301","0","1","1.2","-270","200","101301","-120","1.1","10","2","100","1","10820102"
"-30","1.55","1","1082","-10","3","bgm_M64","0","101301","-15","1","2.3","0","200","101301","65","2.2","0","3","100","1","10820103"
"-30","0.7","1","1082","0","4","bgm_M64","0","101301","0","1","1","200","200","101301","-120","0.7","0","4","100","1","10820104"
"-30","1","1","1082","-30","5","bgm_M55","-15","101302","-20","1","1.2","470","270","101302","-55","1.1","10","5","100","1","10820105"
"-30","0.575","1","1083","-30","1","bgm_M64","-25","101441","0","1","1","-450","210","101441","0","0.9","10","1","170","1","10830101"
"-30","0.75","1","1083","0","2","bgm_M64","0","101441","0","1","1.2","-250","240","101441","-90","1.1","0","2","100","1","10830102"
"-30","0.85","1","1083","-10","3","bgm_M64","-30","101441","-15","1","1.4","-25","200","101441","60","1","0","3","200","1","10830103"
"-30","0.75","1","1083","0","4","bgm_M64","-30","101441","0","1","1.2","220","200","101441","-70","1","0","4","100","1","10830104"
"-30","0.95","1","1083","-30","5","bgm_M55","-35","101442","-20","1","1.2","470","230","101442","-70","1.1","10","5","100","1","10830105"
"-30","0.85","1","1084","0","1","bgm_M64","0","101451","0","1","1.35","-470","210","101451","-50","1.1","10","1","100","1","10840101"
"-30","1","1","1084","10","2","bgm_M64","10","101451","0","1","1.35","-250","240","101451","40","1.1","0","2","200","1","10840102"
"-30","0.75","1","1084","-10","3","bgm_M64","0","101451","-15","1","1.2","0","200","101451","-110","1.1","0","3","100","1","10840103"
"-30","0.6","1","1084","-30","4","bgm_M64","-30","101451","0","1","0.8","210","200","101451","30","0.6","-25","4","300","1","10840104"
"-30","1.25","1","1084","-50","5","bgm_M55","-35","101452","0","1","1.55","510","290","101452","-70","1.4","0","5","100","1.2","10840105"
