cc16f76a4da2eeb98714bf7d5929e1b0d9dd9c0377165311e171d831b34ca924,4d1cb3f304c8ee87f4f812df11cb4ed5c99c6244018a15b53f1203bb793093ca,dedfdf4235d19a9ec63baeab3bc69727b8c5486eff88d6cc00d1bb9e31281435,9eea74f5e28ba76bf9c0e1b2edf305b2b88cc3b0feb5b09ccc19b54a9719b8a6,9b8e08390db333940df9a5671ce7e5e442d2b5ea8699742f70777019af6ed17b,3f605d27500ef27c3cadcf90f67d5d27e535652f3ee20a66d5a24e14ec67d28d,fbefe347bb15138c03f6a0a6b12abfda9d37eb12790c429cd18eb8e080b4e402,be4191f8e0722cfe7727f0829125d1813c1d73545e07141ad759b979504ad720,535b6620ceb964968edddc515498e7a60e7e61e527b61d675f332cc15a497191,3336c5c3082b46fc88c88214429ece6ff6dabefcd1d81a4c87fbb86200bd97c6,a13b8f0baa47314ecd68e81d3fc4cfc0be62b778773bdb70984fc4dcaf09dfb2,7552ac9ad0fe313de14c6dba753773e32d8076033e54ce3f27f296f5a1ad63cd,22ffc1788db675160dcd79b6742f73e59cc8067e8e34169fd7c055e406fdc51f,95e1705bcd5aed8ef49617637d9f54b4200f421b16c72f7006bc7ef06cf5376b
"190801","0","1","2024/12/25 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10159","3","-416.5","カリン","2024/12/16 12:00:00","54","2","10159003"
"190801","0","2","2024/12/25 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10159","4","-416.5","カリン","2024/12/16 12:00:00","54","2","10159004"
"190801","0","1","2024/12/25 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10159","5","-416.5","カリン","2024/12/16 12:00:00","57","1","10159005"
"190801","0","1","2024/12/25 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10159","1","-363","カリン","2024/12/16 12:00:00","55","2","10159006"
"190801","0","2","2024/12/25 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10159","2","-363","カリン","2024/12/16 12:00:00","55","1","10159007"
"190801","0","2","2024/12/25 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10159","3","-363","カリン","2024/12/16 12:00:00","56","1","10159008"
"190801","0","2","2024/12/25 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10159","4","-363","カリン","2024/12/16 12:00:00","56","1","10159009"
"125802","8","4","2024/12/25 14:59:59","","10.04","10159","101","-285","リリ","2024/12/16 12:00:00","51","1","10159101"
"125801","8","4","2024/12/25 14:59:59","","10.04","10159","101","-285","リリ（フォールン）","2024/12/16 12:00:00","51","1","10159102"
"125802","8","4","2024/12/25 14:59:59","","10.04","10159","101","-285","リリ","2024/12/16 12:00:00","51","1","10159103"
"126002","8","2","2024/12/25 14:59:59","","0","10159","201","-285","クリア","2024/12/16 12:00:00","51","2","10159104"
"126001","8","2","2024/12/25 14:59:59","","0","10159","201","-285","クリア（フォールン）","2024/12/16 12:00:00","51","2","10159105"
"126002","8","2","2024/12/25 14:59:59","","0","10159","201","-285","クリア","2024/12/16 12:00:00","51","2","10159106"
"126102","8","2","2024/12/25 14:59:59","","0","10159","301","-285","プレシア","2024/12/16 12:00:00","51","2","10159107"
"126101","8","2","2024/12/25 14:59:59","","0","10159","301","-285","プレシア（フォールン）","2024/12/16 12:00:00","51","2","10159108"
"126102","8","2","2024/12/25 14:59:59","","0","10159","301","-285","プレシア","2024/12/16 12:00:00","51","2","10159109"
"125802","8","2","2024/12/25 14:59:59","","0","10159","102","-285","リリ","2024/12/16 12:00:00","51","2","10159110"
"125801","8","2","2024/12/25 14:59:59","","0","10159","102","-285","リリ（フォールン）","2024/12/16 12:00:00","51","2","10159111"
"125802","8","2","2024/12/25 14:59:59","","0","10159","102","-285","リリ","2024/12/16 12:00:00","51","2","10159112"
"126002","8","2","2024/12/25 14:59:59","","0","10159","202","-285","クリア","2024/12/16 12:00:00","51","2","10159113"
"126001","8","2","2024/12/25 14:59:59","","0","10159","202","-285","クリア（フォールン）","2024/12/16 12:00:00","51","2","10159114"
"126002","8","2","2024/12/25 14:59:59","","0","10159","202","-285","クリア","2024/12/16 12:00:00","51","2","10159115"
"126102","8","1","2024/12/25 14:59:59","","0","10159","302","-285","プレシア","2024/12/16 12:00:00","51","1","10159116"
"126101","8","1","2024/12/25 14:59:59","","0","10159","302","-285","プレシア（フォールン）","2024/12/16 12:00:00","51","1","10159117"
"126102","8","1","2024/12/25 14:59:59","","0","10159","302","-285","プレシア","2024/12/16 12:00:00","51","1","10159118"
"125802","8","4","2024/12/25 14:59:59","","13.15","10159","103","-285","リリ","2024/12/16 12:00:00","51","2","10159119"
"125801","8","4","2024/12/25 14:59:59","","13.15","10159","103","-285","リリ（フォールン）","2024/12/16 12:00:00","51","2","10159120"
"125802","8","4","2024/12/25 14:59:59","","13.15","10159","103","-285","リリ","2024/12/16 12:00:00","51","2","10159121"
"126002","8","4","2024/12/25 14:59:59","","0","10159","203","-285","クリア","2024/12/16 12:00:00","51","4","10159122"
"126001","8","4","2024/12/25 14:59:59","","0","10159","203","-285","クリア（フォールン）","2024/12/16 12:00:00","51","4","10159123"
"126002","8","4","2024/12/25 14:59:59","","0","10159","203","-285","クリア","2024/12/16 12:00:00","51","4","10159124"
"126102","8","4","2024/12/25 14:59:59","","0","10159","303","-285","プレシア","2024/12/16 12:00:00","51","4","10159125"
"126101","8","4","2024/12/25 14:59:59","","0","10159","303","-285","プレシア（フォールン）","2024/12/16 12:00:00","51","4","10159126"
"126102","8","4","2024/12/25 14:59:59","","0","10159","303","-285","プレシア","2024/12/16 12:00:00","51","4","10159127"
"125802","8","4","2024/12/25 14:59:59","","12.15","10159","104","-285","リリ","2024/12/16 12:00:00","52","2","10159128"
"125801","8","4","2024/12/25 14:59:59","","12.15","10159","104","-285","リリ（フォールン）","2024/12/16 12:00:00","52","2","10159129"
"125802","8","4","2024/12/25 14:59:59","","12.15","10159","104","-285","リリ","2024/12/16 12:00:00","52","2","10159130"
"126002","8","4","2024/12/25 14:59:59","","6.08","10159","204","-285","クリア","2024/12/16 12:00:00","52","2","10159131"
"126001","8","4","2024/12/25 14:59:59","","6.08","10159","204","-285","クリア（フォールン）","2024/12/16 12:00:00","52","2","10159132"
"126002","8","4","2024/12/25 14:59:59","","6.08","10159","204","-285","クリア","2024/12/16 12:00:00","52","2","10159133"
"126102","8","1","2024/12/25 14:59:59","","6.37","10159","304","-285","プレシア","2024/12/16 12:00:00","52","2","10159134"
"126101","8","1","2024/12/25 14:59:59","","6.37","10159","304","-285","プレシア（フォールン）","2024/12/16 12:00:00","52","2","10159135"
"126102","8","1","2024/12/25 14:59:59","","6.37","10159","304","-285","プレシア","2024/12/16 12:00:00","52","2","10159136"
"190804","0","1","2030/01/01 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10160","1","-416.5","カリン","2024/12/31 12:00:00","53","2","10160001"
"190804","0","1","2030/01/01 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10160","2","-416.5","カリン","2024/12/31 12:00:00","53","2","10160002"
"190804","0","1","2030/01/01 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10160","3","-416.5","カリン","2024/12/31 12:00:00","54","2","10160003"
"190804","0","2","2030/01/01 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10160","4","-416.5","カリン","2024/12/31 12:00:00","54","2","10160004"
"190804","0","1","2030/01/01 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10160","5","-416.5","カリン","2024/12/31 12:00:00","57","1","10160005"
"190804","0","1","2030/01/01 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10160","1","-363","カリン","2024/12/31 12:00:00","55","2","10160006"
"190804","0","2","2030/01/01 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10160","2","-363","カリン","2024/12/31 12:00:00","55","1","10160007"
"190804","0","2","2030/01/01 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10160","3","-363","カリン","2024/12/31 12:00:00","56","1","10160008"
"190804","0","2","2030/01/01 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10160","4","-363","カリン","2024/12/31 12:00:00","56","1","10160009"
"133601","0","3","2030/01/01 14:59:59","","13.566","10160","101","-285","メドゥーサ","2024/12/31 12:00:00","51","5","10160101"
"133202","0","2","2030/01/01 14:59:59","","15.928","10160","201","-315","モニカ（ニューイヤー）","2024/12/31 12:00:00","51","1","10160102"
"133502","0","1","2030/01/01 14:59:59","","6.307","10160","301","-285","サレン（ニューイヤー）","2024/12/31 12:00:00","51","5","10160103"
"133601","0","3","2030/01/01 14:59:59","","5.269","10160","102","-285","メドゥーサ","2024/12/31 12:00:00","51","1","10160104"
"133202","0","8","2030/01/01 14:59:59","","9.702","10160","202","-315","モニカ（ニューイヤー）","2024/12/31 12:00:00","51","4","10160105"
"133502","0","2","2030/01/01 14:59:59","","6.715","10160","302","-285","サレン（ニューイヤー）","2024/12/31 12:00:00","51","5","10160106"
"133601","0","1","2030/01/01 14:59:59","","15.381","10160","103","-285","メドゥーサ","2024/12/31 12:00:00","51","7","10160107"
"133202","0","1","2030/01/01 14:59:59","","9.451","10160","203","-315","モニカ（ニューイヤー）","2024/12/31 12:00:00","51","2","10160108"
"133502","0","1","2030/01/01 14:59:59","","11.205","10160","303","-285","サレン（ニューイヤー）","2024/12/31 12:00:00","51","9","10160109"
"133601","0","1","2030/01/01 14:59:59","","9.749","10160","104","-285","メドゥーサ","2024/12/31 12:00:00","52","2","10160110"
"133202","0","4","2030/01/01 14:59:59","","10.103","10160","204","-315","モニカ（ニューイヤー）","2024/12/31 12:00:00","52","1","10160111"
"133502","0","4","2030/01/01 14:59:59","","8.784","10160","304","-285","サレン（ニューイヤー）","2024/12/31 12:00:00","52","9","10160112"
"190803","0","1","2025/01/25 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10161","1","-416.5","カリン","2025/01/16 12:00:00","53","2","10161001"
"190803","0","1","2025/01/25 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10161","2","-416.5","カリン","2025/01/16 12:00:00","53","2","10161002"
"190803","0","1","2025/01/25 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10161","3","-416.5","カリン","2025/01/16 12:00:00","54","2","10161003"
"190803","0","2","2025/01/25 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10161","4","-416.5","カリン","2025/01/16 12:00:00","54","2","10161004"
"190803","0","1","2025/01/25 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10161","5","-416.5","カリン","2025/01/16 12:00:00","57","1","10161005"
"190803","0","1","2025/01/25 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10161","1","-363","カリン","2025/01/16 12:00:00","55","2","10161006"
"190803","0","2","2025/01/25 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10161","2","-363","カリン","2025/01/16 12:00:00","55","1","10161007"
"190803","0","2","2025/01/25 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10161","3","-363","カリン","2025/01/16 12:00:00","56","1","10161008"
"190803","0","2","2025/01/25 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10161","4","-363","カリン","2025/01/16 12:00:00","56","1","10161009"
"127901","8","2","2025/01/25 14:59:59","","10.68","10161","101","-285","ペコリーヌ（クリスマス）","2025/01/16 12:00:00","51","1","10161101"
"128001","0","1","2025/01/25 14:59:59","","13.63","10161","201","-285","クレジッタ（クリスマス）","2025/01/16 12:00:00","51","5","10161102"
"127901","8","2","2025/01/25 14:59:59","","9.08","10161","102","-285","ペコリーヌ（クリスマス）","2025/01/16 12:00:00","51","4","10161103"
"128001","0","3","2025/01/25 14:59:59","","0","10161","202","-285","クレジッタ（クリスマス）","2025/01/16 12:00:00","51","3","10161104"
"127901","8","1","2025/01/25 14:59:59","","12.45","10161","103","-285","ペコリーヌ（クリスマス）","2025/01/16 12:00:00","51","2","10161105"
"128001","0","3","2025/01/25 14:59:59","","7.18","10161","203","-285","クレジッタ（クリスマス）","2025/01/16 12:00:00","51","6","10161106"
"127901","8","1","2025/01/25 14:59:59","","5.43","10161","104","-285","ペコリーヌ（クリスマス）","2025/01/16 12:00:00","52","2","10161107"
"128001","0","4","2025/01/25 14:59:59","","12.27","10161","204","-285","クレジッタ（クリスマス）","2025/01/16 12:00:00","52","1","10161108"
"190804","0","1","2025/02/25 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10163","1","-416.5","カリン","2025/02/16 12:00:00","53","2","10163001"
"190804","0","1","2025/02/25 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10163","2","-416.5","カリン","2023/12/31 12:00:00","53","2","10163002"
"190804","0","1","2025/02/25 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10163","3","-416.5","カリン","2023/12/31 12:00:00","54","2","10163003"
"190804","0","2","2025/02/25 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10163","4","-416.5","カリン","2023/12/31 12:00:00","54","2","10163004"
"190804","0","1","2025/02/25 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10163","5","-416.5","カリン","2023/12/31 12:00:00","57","1","10163005"
"190804","0","1","2025/02/25 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10163","1","-363","カリン","2023/12/31 12:00:00","55","2","10163006"
"190804","0","2","2025/02/25 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10163","2","-363","カリン","2023/12/31 12:00:00","55","1","10163007"
"190804","0","2","2025/02/25 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10163","3","-363","カリン","2023/12/31 12:00:00","56","1","10163008"
"190804","0","2","2025/02/25 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10163","4","-363","カリン","2023/12/31 12:00:00","56","1","10163009"
"128301","0","1","2025/02/25 14:59:59","","3.6","10163","101","-285","イノリ（ニューイヤー）","2023/12/31 12:00:00","51","2","10163101"
"128301","0","4","2025/02/25 14:59:59","","10.7","10163","102","-285","イノリ（ニューイヤー）","2023/12/31 12:00:00","51","3","10163102"
"128301","0","1","2025/02/25 14:59:59","","3.7","10163","103","-285","イノリ（ニューイヤー）","2023/12/31 12:00:00","51","2","10163103"
"128301","0","5","2025/02/25 14:59:59","","9","10163","104","-285","イノリ（ニューイヤー）","2023/12/31 12:00:00","52","2","10163104"
"128401","0","2","2025/02/25 14:59:59","","0","10163","201","-285","ハツネ（ニューイヤー）","2023/12/31 12:00:00","51","2","10163105"
"128401","0","1","2025/02/25 14:59:59","","4.3","10163","202","-285","ハツネ（ニューイヤー）","2023/12/31 12:00:00","51","2","10163106"
"128401","0","2","2025/02/25 14:59:59","","0","10163","203","-285","ハツネ（ニューイヤー）","2023/12/31 12:00:00","51","2","10163107"
"128401","0","1","2025/02/25 14:59:59","","9.8","10163","204","-285","ハツネ（ニューイヤー）","2023/12/31 12:00:00","52","5","10163108"
"101401","0","3","2025/02/25 14:59:59","","10.4","10163","301","-285","カスミ（通常）","2023/12/31 12:00:00","51","1","10163109"
"128501","0","2","2025/02/25 14:59:59","","5.4","10163","302","-285","カスミ（ニューイヤー）","2023/12/31 12:00:00","51","5","10163110"
"128501","0","1","2025/02/25 14:59:59","","0","10163","303","-285","カスミ（ニューイヤー）","2023/12/31 12:00:00","51","1","10163111"
"101401","0","3","2025/02/25 14:59:59","","9.9","10163","304","-285","カスミ（通常）","2023/12/31 12:00:00","52","2","10163112"
"128501","0","3","2025/02/25 14:59:59","","9.9","10163","314","-285","カスミ（ニューイヤー）","2023/12/31 12:00:00","52","2","10163113"
"128501","0","2","2025/02/25 14:59:59","","5.4","10163","302","-285","カスミ（ニューイヤー）","2023/12/31 12:00:00","51","5","10163114"
"128501","0","3","2025/02/25 14:59:59","","9.9","10163","314","-285","カスミ（ニューイヤー）","2023/12/31 12:00:00","52","2","10163115"
"190801","0","1","2025/03/25 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10164","1","-416.5","カリン","2025/03/10 12:00:00","53","2","10164001"
"190801","0","1","2025/03/25 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10164","2","-416.5","カリン","2025/03/10 12:00:00","53","2","10164002"
"190801","0","1","2025/03/25 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10164","3","-416.5","カリン","2025/03/10 12:00:00","54","2","10164003"
"190801","0","2","2025/03/25 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10164","4","-416.5","カリン","2025/03/10 12:00:00","54","2","10164004"
"190801","0","1","2025/03/25 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10164","5","-416.5","カリン","2025/03/10 12:00:00","57","1","10164005"
"190801","0","1","2025/03/25 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10164","1","-363","カリン","2025/03/10 12:00:00","55","2","10164006"
"190801","0","2","2025/03/25 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10164","2","-363","カリン","2025/03/10 12:00:00","55","1","10164007"
"190801","0","2","2025/03/25 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10164","3","-363","カリン","2025/03/10 12:00:00","56","1","10164008"
"190801","0","2","2025/03/25 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10164","4","-363","カリン","2025/03/10 12:00:00","56","1","10164009"
"100301","8","4","2025/03/25 14:59:59","","8.511","10164","101","-285","レイ","2025/03/10 12:00:00","51","1","10164101"
"128802","8","6","2025/03/25 14:59:59","","8.76","10164","102","-285","レイ（アストラル）","2025/03/10 12:00:00","51","2","10164102"
"100301","8","1","2025/03/25 14:59:59","","9.239","10164","105","-285","レイ","2025/03/10 12:00:00","52","2","10164103"
"128802","8","1","2025/03/25 14:59:59","","9.239","10164","105","-285","レイ（アストラル）","2025/03/10 12:00:00","52","2","10164104"
"100202","8","6","2025/03/25 14:59:59","","8.15","10164","201","-285","ユイ","2025/03/10 12:00:00","51","1","10164105"
"128901","8","6","2025/03/25 14:59:59","","7.82","10164","202","-285","ユイ（アストラル）","2025/03/10 12:00:00","51","2","10164106"
"100202","8","1","2025/03/25 14:59:59","","0","10164","205","-285","ユイ","2025/03/10 12:00:00","52","1","10164107"
"128901","8","1","2025/03/25 14:59:59","","0","10164","205","-285","ユイ（アストラル）","2025/03/10 12:00:00","52","1","10164108"
"100101","8","1","2025/03/25 14:59:59","","4.843","10164","301","-285","ヒヨリ","2025/03/10 12:00:00","51","2","10164109"
"128701","8","6","2025/03/25 14:59:59","","0","10164","302","-285","ヒヨリ（アストラル）","2025/03/10 12:00:00","51","6","10164110"
"100101","8","2","2025/03/25 14:59:59","","2.612","10164","305","-285","ヒヨリ","2025/03/10 12:00:00","52","1","10164111"
"128701","8","2","2025/03/25 14:59:59","","2.612","10164","305","-285","ヒヨリ（アストラル）","2025/03/10 12:00:00","52","1","10164112"
"129101","-8","1","2025/03/25 14:59:59","","5.338","10164","401","-285","アイラ","2025/03/10 12:00:00","51","2","10164113"
"129201","-8","1","2025/03/25 14:59:59","","16.348","10164","501","-285","シナツ","2025/03/10 12:00:00","51","4","10164114"
"190801","0","1","2025/03/25 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10165","1","-416.5","カリン","2025/03/15 12:00:00","53","2","10165001"
"190801","0","1","2025/03/25 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10165","2","-416.5","カリン","2025/03/15 12:00:00","53","2","10165002"
"190801","0","1","2025/03/25 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10165","3","-416.5","カリン","2025/03/15 12:00:00","54","2","10165003"
"190801","0","2","2025/03/25 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10165","4","-416.5","カリン","2025/03/15 12:00:00","54","2","10165004"
"190801","0","1","2025/03/25 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10165","5","-416.5","カリン","2025/03/15 12:00:00","57","1","10165005"
"190801","0","1","2025/03/25 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10165","1","-363","カリン","2025/03/15 12:00:00","55","2","10165006"
"190801","0","2","2025/03/25 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10165","2","-363","カリン","2025/03/15 12:00:00","55","1","10165007"
"190801","0","2","2025/03/25 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10165","3","-363","カリン","2025/03/15 12:00:00","56","1","10165008"
"190801","0","2","2025/03/25 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10165","4","-363","カリン","2025/03/15 12:00:00","56","1","10165009"
"128802","8","1","2025/03/25 14:59:59","","12.3","10165","101","-285","レイ（アストラル）","2025/03/15 12:00:00","51","2","10165101"
"128802","8","1","2025/03/25 14:59:59","","6.65","10165","102","-285","レイ（アストラル）","2025/03/15 12:00:00","51","2","10165102"
"128802","8","1","2025/03/25 14:59:59","","9.239","10165","103","-285","レイ（アストラル）","2025/03/15 12:00:00","52","2","10165103"
"128901","8","1","2025/03/25 14:59:59","","0","10165","201","-285","ユイ（アストラル）","2025/03/15 12:00:00","51","1","10165104"
"128901","8","1","2025/03/25 14:59:59","","0","10165","202","-285","ユイ（アストラル）","2025/03/15 12:00:00","51","1","10165105"
"128901","8","1","2025/03/25 14:59:59","","0","10165","203","-285","ユイ（アストラル）","2025/03/15 12:00:00","52","1","10165106"
"128701","8","1","2025/03/25 14:59:59","","6.43","10165","301","-285","ヒヨリ（アストラル）","2025/03/15 12:00:00","51","3","10165107"
"128701","8","1","2025/03/25 14:59:59","","7.35","10165","302","-285","ヒヨリ（アストラル）","2025/03/15 12:00:00","51","2","10165108"
"128701","8","2","2025/03/25 14:59:59","","2.55","10165","303","-285","ヒヨリ（アストラル）","2025/03/15 12:00:00","52","1","10165109"
"129101","-8","2","2025/03/25 14:59:59","","0","10165","401","-285","アイラ","2025/03/15 12:00:00","51","2","10165110"
"129101","-8","2","2025/03/25 14:59:59","","0","10165","401","-285","アイラ","2025/03/15 12:00:00","52","2","10165111"
"129201","-8","2","2025/03/25 14:59:59","","0","10165","501","-285","シナツ","2025/03/15 12:00:00","51","2","10165112"
"129201","-8","2","2025/03/25 14:59:59","","0","10165","501","-285","シナツ","2025/03/15 12:00:00","52","2","10165113"
"129001","-8","1","2025/03/25 14:59:59","","20.7","10165","601","-285","エリス","2025/03/15 12:00:00","51","2","10165114"
"129001","-8","1","2025/03/25 14:59:59","","20.7","10165","601","-285","エリス","2025/03/15 12:00:00","52","2","10165115"
"190801","0","1","2030/01/01 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10166","1","-416.5","カリン","2025/04/16 12:00:00","53","2","10166001"
"190801","0","1","2030/01/01 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10166","2","-416.5","カリン","2025/04/16 12:00:00","53","2","10166002"
"190801","0","1","2030/01/01 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10166","3","-416.5","カリン","2025/04/16 12:00:00","54","2","10166003"
"190801","0","2","2030/01/01 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10166","4","-416.5","カリン","2025/04/16 12:00:00","54","2","10166004"
"190801","0","1","2030/01/01 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10166","5","-416.5","カリン","2025/04/16 12:00:00","57","1","10166005"
"190801","0","1","2030/01/01 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10166","1","-363","カリン","2025/04/16 12:00:00","55","2","10166006"
"190801","0","2","2030/01/01 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10166","2","-363","カリン","2025/04/16 12:00:00","55","1","10166007"
"190801","0","2","2030/01/01 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10166","3","-363","カリン","2025/04/16 12:00:00","56","1","10166008"
"190801","0","2","2030/01/01 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10166","4","-363","カリン","2025/04/16 12:00:00","56","1","10166009"
"111001","8","2","2030/01/01 14:59:59","","0","10166","101","-285","ユニ","2025/04/16 12:00:00","51","2","10166101"
"110801","8","4","2030/01/01 14:59:59","","8.956","10166","201","-285","クロエ","2025/04/16 12:00:00","51","3","10166102"
"110901","8","4","2030/01/01 14:59:59","","7.104","10166","301","-285","チエル","2025/04/16 12:00:00","51","2","10166103"
"129301","8","1","2030/01/01 14:59:59","","11.622","10166","102","-285","ユニ（ウィンター）","2025/04/16 12:00:00","51","3","10166104"
"129401","8","6","2030/01/01 14:59:59","","15.259","10166","202","-285","クロエ（ウィンター）","2025/04/16 12:00:00","51","7","10166105"
"129501","8","7","2030/01/01 14:59:59","","1.348","10166","302","-285","チエル（ウィンター）","2025/04/16 12:00:00","51","1","10166106"
"129301","8","1","2030/01/01 14:59:59","","0","10166","103","-285","ユニ（ウィンター）","2025/04/16 12:00:00","51","1","10166107"
"129401","8","1","2030/01/01 14:59:59","","9.59","10166","203","-285","クロエ（ウィンター）","2025/04/16 12:00:00","51","4","10166108"
"129501","8","0","2030/01/01 14:59:59","","10.5","10166","303","-285","チエル（ウィンター）","2025/04/16 12:00:00","51","3","10166109"
"111001","8","1","2030/01/01 14:59:59","","13.186","10166","104","-285","ユニ","2025/04/16 12:00:00","52","2","10166110"
"129301","8","1","2030/01/01 14:59:59","","13.186","10166","104","-285","ユニ（ウィンター）","2025/04/16 12:00:00","52","2","10166111"
"110801","8","0","2030/01/01 14:59:59","","15.62","10166","204","-285","クロエ","2025/04/16 12:00:00","52","2","10166112"
"129401","8","0","2030/01/01 14:59:59","","15.62","10166","204","-285","クロエ（ウィンター）","2025/04/16 12:00:00","52","2","10166113"
"110901","8","1","2030/01/01 14:59:59","","8.36","10166","304","-285","チエル","2025/04/16 12:00:00","52","2","10166114"
"129501","8","1","2030/01/01 14:59:59","","8.36","10166","304","-285","チエル（ウィンター）","2025/04/16 12:00:00","52","2","10166115"
"190801","0","1","2030/01/01 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10167","1","-416.5","カリン","2025/05/16 12:00:00","53","2","10167001"
"190801","0","1","2030/01/01 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10167","2","-416.5","カリン","2025/05/16 12:00:00","53","2","10167002"
"190801","0","1","2030/01/01 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10167","3","-416.5","カリン","2025/05/16 12:00:00","54","2","10167003"
"190801","0","2","2030/01/01 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10167","4","-416.5","カリン","2025/05/16 12:00:00","54","2","10167004"
