4fe1a4a37dc774ae9145945c06b9dbd3543437ac65eb8574b30ab0d5e0b0b69e,66fb001284e88af4c1f05a586d4c7b54f54a812b99d8eaa8117afd432e2ca7f4,c94f5aea5744d34f0f2e196f9a39ab5829e0b02ee19e7d89ba73f9c0483c2723,d53c15a826d37a3c38b61f524b05d63c44e5902b28e9b1aff69ba0c2c2e17e1c,d0cc2306b6513d786a3906989afcf997979ad1965c89b8cc325da76365073691,79564568b076511bc9e04b4f7ea11babdb29bd8587186145647d42cc94633e5c,b4bc6f3cc93d8b25e00d3f7fb3dc144a906e4cdd3c05060927c1e260ef4edb36,a901d5a08483a74c779a044bc574ba0db3f621ce43be83a038197da0731edbdf,e93695d918ce217917137dbd1f3080a8f27726e0c1bcaee35e6fda94f4b1a780,95054f7a0dd039d5879dfb6eab8cf270a337e6653f9d58a569c7b7c167fb23b6,005c022dc6f064cdc160cd8c6409edf0b2ef2c09227d6ab62bf013510ee3f02a,f21b8fb920840ce2b45fc60b59bb7215d88607c6f4a300ce2f65c5c7f2ef99c6
"1015904","0","0","0","10159","0","0","0","0","0","0","1015905"
"0","1016002","10160201","0","10160","0","10160110","0","0","0","0","1016001"
"1016001","1016003","0","0","10160","0","0","0","0","0","0","1016002"
"1016002","1016004","0","0","10160","0","0","0","0","0","0","1016003"
"1016003","0","0","0","10160","0","0","0","0","0","0","1016004"
"1016004","0","0","0","10160","0","0","0","0","0","0","1016005"
"1016004","0","0","0","10160","0","0","0","0","0","0","1016006"
"0","1016102","10161201","0","10161","0","10161110","0","0","0","0","1016101"
"1016101","1016103","0","0","10161","0","0","0","0","0","0","1016102"
"1016102","1016104","0","0","10161","0","0","0","0","0","0","1016103"
"1016103","0","0","0","10161","0","0","0","0","0","0","1016104"
"1016104","0","0","0","10161","0","0","0","0","0","0","1016105"
"0","1016302","10163201","0","10163","0","10163110","0","0","0","0","1016301"
"1016301","1016303","0","0","10163","0","0","0","0","0","0","1016302"
"1016302","1016304","0","0","10163","0","0","0","0","0","0","1016303"
"1016303","0","0","0","10163","0","0","0","0","0","0","1016304"
"1016304","0","0","0","10163","0","0","0","0","0","0","1016305"
"0","1016402","10164201","0","10164","0","10164110","0","0","0","0","1016401"
"1016401","1016403","0","0","10164","0","0","0","0","0","0","1016402"
"1016402","1016404","0","0","10164","0","0","0","0","0","0","1016403"
"1016403","0","0","0","10164","0","0","0","0","0","0","1016404"
"1016404","0","0","0","10164","0","0","0","0","0","0","1016405"
"0","1016502","10165201","0","10165","0","10165110","0","0","0","0","1016501"
"1016501","1016503","0","0","10165","0","0","0","0","0","0","1016502"
"1016502","1016504","0","0","10165","0","0","0","0","0","0","1016503"
"1016503","0","0","0","10165","0","0","0","0","0","0","1016504"
"1016504","0","0","0","10165","0","0","0","0","0","0","1016505"
"0","1016602","10166201","0","10166","0","10166110","0","0","0","0","1016601"
"1016601","1016603","0","0","10166","0","0","0","0","0","0","1016602"
"1016602","1016604","0","0","10166","0","0","0","0","0","0","1016603"
"1016603","0","0","0","10166","0","0","0","0","0","0","1016604"
"1016604","0","0","0","10166","0","0","0","0","0","0","1016605"
