7e864a261adde040c7052be03443baff0ec464079443d0350c5fb74242b3395a,a3638e0af2ec87366f41ca54815c9acfc64137b3890a70c2cb6f5e803cf28dbd,f5e34155911097e043c65e992517e26719ab44040642c3640f685147aa5c0078,9b918b7761ec232876dbb922cf8a563e8e426c086d8b17a7544e936a38458edc,7cf4ea84da9af62bce244e1a004350c8c87748bf1753480636d9fbf7d6bbe2df,951dfacb2918fc276f8f5d7ab708443d9475d7c469893434f7e834588e5e7d89,5b24bf6a4979b4058f86c8b9c1bcb43a730091dc0a1e3e39fbc1bdef2f72825e,d68466b4e5c02f16eabb1305ba9716403db63c718bbc24585eb8160f11824107,104b180dca8958e3462291a2e07e811f1879be0f8ae23bb6aa0365c1c508e8b3,b536a609d63a96e2ec6994ae19eabf7ec8cac8b7669bb6aa39d62a58e4f91dcf
"0","0","0","天元","1","2530005","0","天王","天命","天心"
"0","0","0","かまぼこ","1","2530006","0","はんぺん","ねりもの","ちくわぶ"
"0","0","0","ピジョンブラッド","1","2530009","0","クレーンブラッド","ストークブラッド","カナリーブラッド"
"0","0","0","トップノート","1","2530010","0","テールノート","イニシャルノート","ボトムノート"
"0","0","0","トレーン","1","2530012","0","ブレーン","ハレーン","クレーン"
"0","0","0","お吸い物","1","2530013","0","お刺身","お漬物","ご飯"
"0","0","0","ピグマリオン効果","1","2530014","0","ツァイガルニク効果","バーナム効果","ダニング＝クルーガー効果"
"0","0","0","PA値","1","2530016","0","PK値","PS値","PQ値"
"0","0","0","インフォームド・コンセント","1","2530018","0","インフォームド・リタイア","インフォームド・クライアント","インフォームド・ラチェット"
"0","0","0","湯の花","1","2530020","0","湯の草","湯の実","湯の茎"
"0","0","0","ボンネット","1","2530021","0","トランク","ワイパー","ハンドル"
"0","0","0","5九","1","2530022","0","6九","4九","7九"
"0","0","0","361","1","2530023","0","324","289","256"
"0","0","0","48枚","1","2530024","0","52枚","72枚","108枚"
"0","0","0","11月","1","2530025","0","1月","9月","5月"
"0","0","0","舌","1","2530028","0","鼻","耳","目"
"0","0","0","赤口","1","2530030","0","青口","黒口","白口"
"0","0","0","鯨尺","1","2530032","0","鮪尺","鱒尺","鯵尺"
"0","0","0","ランナー","1","2530033","0","パタンナー","サマナー","ガンナー"
"0","0","0","長押","1","2530034","0","欄間","三和土","上棟"
"0","0","0","トリリアントカット","1","2530035","0","ブリリアントカット","オーバルカット","マーキーズカット"
"0","0","0","緑一色","1","2530036","0","赤一色","白一色","黒一色"
"0","0","0","けた","1","2530037","0","はり","かり","しき"
"0","0","0","ダイヤモンド","1","2530039","0","エメラルド","オパール","タンザナイト"
"0","0","0","五光","1","2530041","0","五全","五星","五花"
"0","0","0","虫歯","1","2530042","0","歯槽膿漏","歯肉炎","口内炎"
"0","0","0","撞木","1","2530043","0","倒木","片棒","枕木"
"0","0","0","自運","1","2530044","0","臨書","己運","草書"
"0","0","0","能","1","2530046","0","熊","態","羆"
"0","0","0","ppm","1","2530047","0","ppp","amp","pmp"
"0","0","0","ウェハー","1","2530048","0","タルト","ガム","ワッフル"
"0","0","0","C4","1","2530049","0","C3","C5","C2"
"0","0","0","88","1","2530050","0","66","99","77"
"0","0","0","52","1","2530052","0","36","88","56"
"0","0","0","バリトン","1","2530053","0","メゾバス","アルト","メゾテノール"
"0","0","0","扇子","1","2530054","0","羽織","手ぬぐい","座布団"
"0","0","0","タックイン","1","2530056","0","チップイン","ゴーイン","スローイン"
"0","0","0","10人","1","2530058","0","100人","20人","3人"
"0","0","0","シーザー暗号","1","2530059","0","アレキサンダー暗号","ミモザ暗号","カール暗号"
"0","0","0","ベルベット","1","2530060","0","モルモット","ベルモット","ペリドット"
"0","0","0","ウェッジソール","1","2530061","0","パンプス","ブーティー","ミュール"
"0","0","0","朝に変わって","1","2531001","0","朝になって","朝がまた来て","朝が来て"
"0","0","0","陽射し","1","2531002","0","光","太陽","おひさま"
"0","0","0","ラットン","1","2531003","0","ラフレシアマンドラゴラ","ドリルモール","エルダークラウド"
"0","0","0","クリティカル","1","2531004","0","セオリー","ミスティ","スパイラル"
"0","0","0","マグカップ","1","2531005","0","ポーチ","アクリルスタンド","ラバーストラップ"
"0","0","0","ノック","1","2610002","0","パック","ラック","キック"
"0","0","0","クリケット","1","2610003","0","ペサパッロ","フィーエルヤッペン","ハイアライ"
"0","0","0","キャディー","1","2610004","0","ギャラリー","キャンパス","キャラメル"
"0","0","0","地面の整備","1","2610005","0","警備員","球拾い","審判"
"0","0","0","アタリ","1","2610007","0","ハズレ","ガブリ","ツカミ"
"0","0","0","魚拓","1","2610008","0","魚影","魚尾","魚群"
"0","0","0","ハト","1","2610009","0","ツバメ","スズメ","カラス"
"0","0","0","ホーム","1","2610010","0","バック","ヒット","フロント"
"0","0","0","3カウント","1","2610012","0","5カウント","10カウント","7カウント"
"0","0","0","軍配","1","2610013","0","扇子","笛","拍子木"
"0","0","0","11人","1","2610015","0","9人","3人","5人"
"0","0","0","アウト","1","2610016","0","ヒット","ビンゴ","パンチ"
"0","0","0","ボレー","1","2610017","0","アレー","マレー","カレー"
"0","0","0","5人","1","2610018","0","11人","3人","9人"
"0","0","0","タイムアウト","1","2610019","0","ブレイクタイム","レスト","小休止"
"0","0","0","サッカー","1","2610021","0","バスケットボール","野球","バレーボール"
"0","0","0","カーリング","1","2610023","0","ボートレース","ボブスレー","アイスホッケー"
"0","0","0","アメリカンフットボール","1","2610025","0","ラグビー","バスケットボール","サッカー"
"0","0","0","鉄棒","1","2610027","0","ブランコ","ジャングルジム","シーソー"
"0","0","0","はやぶさ跳び","1","2610029","0","からす跳び","わし跳び","とんび跳び"
"0","0","0","柔道","1","2610030","0","剣道","アマチュアレスリング","ボクシング"
"0","0","0","トンネル","1","2610032","0","ブリッジ","ビルディング","ダム"
"0","0","0","勝負に負ける","1","2610033","0","試合に臨む","ちゃんこがおいしい","両者の実力が近い"
"0","0","0","野球","1","2610034","0","ゴルフ","バスケットボール","サッカー"
"0","0","0","ラップタイム","1","2610035","0","アルミホイルタイム","エプロンタイム","テーブルクロスタイム"
"0","0","0","3位","1","2610036","0","2位","1位","4位"
"0","0","0","背泳ぎ","1","2610037","0","バタフライ","平泳ぎ","クロール"
"0","0","0","ゴルフ","1","2610039","0","サッカー","バレーボール","バスケットボール"
"0","0","0","本塁手","1","2610040","0","一塁手","三塁手","二塁手"
"0","0","0","ガター","1","2610041","0","バンカー","アウト","ファウル"
"0","0","0","ピッケル","1","2610042","0","リットル","コッヘル","マッスル"
"0","0","0","捕手","1","2610043","0","投手","外野手","内野手"
"0","0","0","キュー","1","2610044","0","ハチ","ジュー","ナナ"
"0","0","0","トライ","1","2610046","0","スライ","オーライ","フライ"
"0","0","0","サービスエース","1","2610047","0","サービスショット","サービスボール","サービスアタック"
"0","0","0","面","1","2610048","0","胴","頭突き","小手"
"0","0","0","たすき","1","2610050","0","コップ","バケツ","タオル"
"0","0","0","ポール","1","2610051","0","ポーク","オベリスク","ポスト"
"0","0","0","ドクターストップ","1","2610052","0","ミスターストップ","ワンストップ","バスストップ"
"0","0","0","グリーン","1","2610053","0","レッド","ブラウン","ブルー"
"0","0","0","ノーサイド","1","2610054","0","オフサイド","コーナーキック","レッドカード"
"0","0","0","レシーブ","1","2610055","0","スパイク","ブロック","アタック"
"0","0","0","野球","1","2610057","0","バスケットボール","テニス","卓球"
"0","0","0","ダブルドリブル","1","2610058","0","シングルドリブル","ゼロドリブル","トリプルドリブル"
"0","0","0","ラグビー","1","2610059","0","ソフトボール","サッカー","バスケットボール"
"0","0","0","ツムギ（サマー）","1","2611001","0","リマ（シンデレラ）","ユイ（ニューイヤー）","タマキ（作業服）"
"0","0","0","シオリ（マジカル）","1","2611002","0","イオ（ノワール）","クウカ（ノワール）","カスミ（マジカル）"
"0","0","0","パワー","1","2611003","0","スピード","ガッツ","スタミナ"
"0","0","0","エルダータイラント","1","2611004","0","ジェネラルホーン","マダムエレクトラ","アンチビースト"
"0","0","0","ユニオンバースト","1","2611005","0","スキル1","EXスキル","位置付け"
"0","0","0","3本","1","2620002","0","1本","4本","2本"
"0","0","0","スーパー大回転","1","2620003","0","スペシャルジャンプ","ハイパーモーグル","ウルトラ滑降"
"0","0","0","デコボコしている","1","2620005","0","ツルツルしている","ネバネバしている","トゲトゲしている"
"0","0","0","5球","1","2620006","0","7球","4球","6球"
"0","0","0","ボウリング","1","2620007","0","ビリヤード","卓球","ダーツ"
"0","0","0","ピスト","1","2620008","0","リスト","マスト","ラスト"
"0","0","0","ベリーロール","1","2620010","0","マッチロール","スプロール","スチロール"
"0","0","0","20秒","1","2620011","0","10秒","60秒","5秒"
"0","0","0","自由形","1","2620012","0","平泳ぎ","バタフライ","背泳ぎ"
"0","0","0","305センチ","1","2620013","0","205センチ","355センチ","255センチ"
"0","0","0","4枚","1","2620014","0","2枚","6枚","3枚"
"0","0","0","8個","1","2620015","0","10個","6個","7個"
"0","0","0","ボランチ","1","2620016","0","リベロ","ウイング","スイーパー"
"0","0","0","20分","1","2620017","0","15分","45分","30分"
"0","0","0","手のひら","1","2620018","0","親指","手の甲","小指"
"0","0","0","さば折り","1","2620022","0","あじ折り","まぐろ折り","さけ折り"
"0","0","0","交渉権確定","1","2620024","0","選択権確定","契約権確定","指名権確定"
"0","0","0","カーリング","1","2620025","0","ボーリング","スパッタリング","イカリング"
"0","0","0","オープン戦","1","2620026","0","クローズ戦","オールスター戦","イベント戦"
"0","0","0","タッチアップ","1","2620028","0","タッチアウト","タッチラップ","タッチラン"
"0","0","0","先発投手","1","2620029","0","4番打者","捕手","1番打者"
"0","0","0","21回","1","2620030","0","20回","23回","22回"
"0","0","0","アイスホッケー","1","2620031","0","ポロ","クリケット","ラクロス"
"0","0","0","アーチ","1","2620032","0","サークル","お湯","ブリッジ"
"0","0","0","イーグル","1","2620033","0","バーディ","ダブルボギー","ボギー"
"0","0","0","パドリング","1","2620034","0","リフティング","ピーリング","ラフティング"
"0","0","0","9点","1","2620035","0","12点","6点","8点"
"0","0","0","10台","1","2620036","0","30台","110台","50台"
"0","0","0","決まっていない","1","2620038","0","0個","2個","1個"
"0","0","0","肩すかし","1","2620040","0","肩たたき","肩ぐるま","肩落とし"
"0","0","0","ペナルティボックス","1","2620041","0","ダメージボックス","フェイスオフボックス","ファールボックス"
"0","0","0","ロデオ","1","2620042","0","闘牛","マタドール","サンボ"
"0","0","0","リバウンド","1","2620044","0","スクリーン","インターセプト","スティール"
"0","0","0","ブレイクショット","1","2620045","0","オープンショット","タイガーショット","スナップショット"
"0","0","0","スプリット","1","2620046","0","ストリップ","スープレックス","スリップオン"
"0","0","0","走幅跳","1","2620048","0","棒高跳","走高跳","三段跳"
"0","0","0","短距離走","1","2620049","0","中距離走","駅伝","長距離走"
"0","0","0","スキップ","1","2620050","0","ダンス","ディスコ","ワルツ"
"0","0","0","交差跳び","1","2620051","0","綾跳び","駆け足跳び","二重跳び"
"0","0","0","42.195km","1","2620054","0","421.95km","4.2195km","4219.5km"
"0","0","0","ファール","1","2620057","0","ホームラン","フライ","バント"
"0","0","0","ホールインワン","1","2620058","0","最優秀ゴルファー","バンカー","池ポチャ"
"0","0","0","捨て身技","1","2620059","0","ダメ元技","逆転技","一か八か技"
"0","0","0","テストマッチ","1","2620060","0","チャレンジマッチ","リハーサルマッチ","プレマッチ"
"0","0","0","ビリヤード","1","2620061","0","ダーツ","卓球","ボウリング"
"0","0","0","ラップバトル","1","2621001","0","しりとり","なぞなぞ","じゃんけん"
"0","0","0","インジェクション","1","2621002","0","オーバーレイ","エレベーション","デストラクション"
"0","0","0","グレートトゥンヌス","1","2621003","0","ネプテリオン","テンタパス","島クジラ"
"0","0","0","アルティマスアヴァロン","1","2621004","0","ナンバーズアヴァロン","デュアリティアヴァロン","ブルートゥスアヴァロン"
"0","0","0","ディバインレイン","1","2621005","0","超全力全開☆プリンセスストライク","オーロラ・サンクチュアリ","アビスエンドバースト"
"0","0","0","二塁打","1","2630001","0","ファウル","アウト","本塁打"
"0","0","0","70センチメートル","1","2630002","0","80センチメートル","100センチメートル","90センチメートル"
"0","0","0","ラシャ","1","2630004","0","ムシャ","シシャ","バシャ"
"0","0","0","クリンチ","1","2630006","0","アッパー","テンプル","キドニー"
"0","0","0","盗まれないように","1","2630007","0","足の動きを際立たせるため","安く作れるため","気合が入るため"
"0","0","0","外道","1","2630008","0","外魚","狙外","本命外"
"0","0","0","ゆがけ","1","2630009","0","やがけ","むがけ","よがけ"
"0","0","0","ラボーナ","1","2630010","0","エラシコ","シャペウ","ティキタカ"
"0","0","0","黄","1","2630011","0","青","黒","赤"
"0","0","0","17階級","1","2630012","0","15階級","18階級","16階級"
"0","0","0","オープンフレーム","1","2630013","0","クローズフレーム","メガネフレーム","ロストフレーム"
"0","0","0","16枚","1","2630014","0","12枚","20枚","8枚"
"0","0","0","40mm","1","2630015","0","30mm","60mm","50mm"
"0","0","0","45cm","1","2630016","0","30cm","75cm","60cm"
"0","0","0","23.72メートル","1","2630017","0","15.72メートル","38.72メートル","31.72メートル"
"0","0","0","赤と白","1","2630019","0","赤と青","白と黒","赤と黒"
"0","0","0","キャント","1","2630021","0","シャウト","チャント","チュート"
"0","0","0","ビバーク","1","2630022","0","グリセード","リペリング","トレッキング"
"0","0","0","9人","1","2630025","0","8人","7人","10人"
"0","0","0","スローイン","1","2630026","0","コーナーキック","ペナルティーキック","ゴールキック"
"0","0","0","横綱","1","2630027","0","行事","控え力士","お客さん"
"0","0","0","オフショア","1","2630028","0","オンショア","アウトショア","インショア"
"0","0","0","バスター","1","2630029","0","バスラー","バスサー","バスカー"
"0","0","0","赤","1","2630030","0","白","茶","黒"
"0","0","0","段違い平行棒","1","2630031","0","跳馬","平均台","床"
"0","0","0","乱取り","1","2630035","0","面取り","手取り","舵取り"
"0","0","0","水入り","1","2630037","0","中入り","嫁入り","肝入り"
"0","0","0","10cm","1","2630038","0","30cm","70cm","50cm"
"0","0","0","20kg","1","2630040","0","5kg","3kg","10kg"
"0","0","0","バスケットボール","1","2630043","0","サッカー","水球","ハンドボール"
"0","0","0","4人","1","2630044","0","8人","3人","5人"
"0","0","0","ロフトボール","1","2630045","0","ロストボール","スローボール","ポートボール"
"0","0","0","サード","1","2630046","0","ファースト","セカンド","ショ―ト"
"0","0","0","ノーズ","1","2630048","0","デッキ","テール","ボトム"
"0","0","0","ともえ戦","1","2630049","0","まりえ戦","はなこ戦","あかね戦"
"0","0","0","バンキング","1","2630051","0","ビンキング","ハッキング","シンキング"
"0","0","0","キスショット","1","2630052","0","ミスショット","マスショット","パスショット"
"0","0","0","5点","1","2630053","0","1点","10点","2点"
"0","0","0","ローブロー","1","2630054","0","アンダーロー","レッグブロー","ダウンブロー"
"0","0","0","ケルン","1","2630055","0","カラン","ミルン","ベルン"
"0","0","0","ブーム","1","2630056","0","セール","ボード","ジョイント"
"0","0","0","ラグビー","1","2630058","0","サッカー","バスケットボール","バレーボール"
"0","0","0","スケルトン","1","2630059","0","リュージュ","ボブスレー","バイアスロン"
"0","0","0","Cカード","1","2630060","0","Aカード","Dカード","Bカード"
"0","0","0","ポケット","1","2630061","0","ナゲット","バゲット","ソケット"
"0","0","0","ブラストファング","1","2631001","0","フロストファング","ダイヤモンドファング","バーストファング"
"0","0","0","海神の杖","1","2631002","0","嵐撃の槍","激波の拳","雷撃の槍"
"0","0","0","ドラゴンズテイル","1","2631003","0","ドラゴンズデッドボール","ドラゴンズウィング","ドラゴンズシザー"
"0","0","0","ボートレース","1","2631004","0","ビーチボール","ビーチベースボール","ビーチフラッグ"
"0","0","0","七界覇王晦冥喝破之装","1","2631005","0","七界究極晦冥喝破之装","七海覇者晦冥喝破之装","大海帝王晦冥喝破之装"
