27a71b7652a781c8d6b2ba77b766eae69b656f57de2d1465755dcb13f4599d9c,fc1399fd6b3bbc3573a986c178d651a21d4a7c321c669c74164cd1de23dbcf28,18aeb0425fbb4b58b1cb9b3f35e09da4a73fc1d564eeaaa80724645b68d473c8,a2de7f496d753aeedd526d33ec96a4a644e044c0602629760a71687d0ce49d31,c9b42334327e239474fd020a7f2d066f76433f27cb7f3f0f48d482e373514f01,4dc347c75f64a40930b058357691b8054e0a6d5c2cd61383b6218357b2439ad9,7da83adac740f8be2a9b911b7b1c11466feac4688a913f77c45b875cb0674190,9e858d32e97c28b780c266c6418446ffb959d844382bee640711ae760bb11deb,9fa0153c2afe092df8d9586b9d20f4c295d198c502754bc5782df3118f25f1eb,36119c871a8017160dc0932b3b870b6903ade014ae7766f9ce838ee29e1640bc,d1a84bb48b4660f90942f8e9b995ebc35572ba62300005a925e41c3c9b26e663,341f0d054a9dbb85f1e913d49879f3908dd631a35202d681843e06843c5943b6
"2","","9","えっ？　ええ…\nぎゅーっ…？","0","106401","0","3","80005","0","シェフィ","372"
"0","","11","3.5周年まであと11日！？\nお祝いの準備進んでないんだけど…\nああ～昨日に戻りたいわ…","0","106001","0","4","80005","0","キャル","373"
"2","","10","そういえばそんな魔道具があるって\n聞いたことがあるわね\n確か、名前はタイムラーベ…","0","106401","0","4","80005","0","シェフィ","374"
"0","","12","なにそれヤバいわね\nでも本当にあるんだったら\n準備よりももっとやり直したいこと\nたくさんあるんだけど…","0","106001","0","4","80005","0","キャル","375"
"1","","11","もしや正月の件でしょうか…？\nあの時はお金がなくて\n苦労しましたから","0","105901","0","4","80005","0","コッコロ","376"
"0","","13","あれはそうね…\nお金を湯水のように使う\nぺコリーヌを止められたら\nあんな苦労をすることもなかったし","0","106001","0","4","80005","0","キャル","377"
"3","","11","そんなこともありましたね！\nやり直したいといえば\n『きゃるきゃる～ん♪』\nの方かと思いましたよ！","0","105801","0","4","80005","0","ペコリーヌ","378"
"0","","14","バラすんじゃないわよ\nこのアホリーヌ！\nシェフィはそれ\n知らないんだから！","0","106001","0","4","80005","0","キャル","379"
"0","","15","こうなったらもう、なんとか\nタイムラーべを探し出して\n今の会話をなかったことに…\nって、どうしたのよシェフィ","0","106001","0","4","80005","0","キャル","380"
"2","","11","うん…もし、私だったら…\n私が知らないみんなとの時間を\n見てみたいな、って…","0","106401","0","4","80005","0","シェフィ","381"
"3","","12","シェフィちゃん！　タイムなんとか\nなんかなくても大丈夫ですよ！\n一緒の時間はこれから\nどんどん作ればいいんですから！","0","105801","0","4","80005","0","ペコリーヌ","382"
"1","","12","はい、今この瞬間も\n未来にはかけがえのない思い出に\nなっていることでしょう","0","105901","0","4","80005","0","コッコロ","383"
"0","","16","だからそんな顔しないの\nほら、お祝いの準備、進めるわよ！","0","106001","0","4","80005","0","キャル","384"
"2","","12","みんな…そうね\n最高のお祝いにして\n最高の思い出にしましょう！","0","106401","0","4","80005","0","シェフィ","385"
"3","","13","3.5周年まで、あと10日！\nもうすぐですよー！\n楽しみすぎて、やばいですね！","0","105801","0","5","80005","0","ペコリーヌ","386"
"3","","14","そういえば…たくさんのおもちゃが\n子どもたちを襲うっていう\n騒動もありましたね…\nなんでも勝手に動き出したとか！","0","105801","0","5","80005","0","ペコリーヌ","387"
"3","","15","学校や孤児院とかに\nちっちゃなおもちゃが乗り込んで\n暴れたみたいですよ！","0","105801","0","5","80005","0","ペコリーヌ","388"
"0","","17","暴れたって言っても\n所詮はおもちゃじゃない\nどうせちっさいんでしょ？","0","106001","0","5","80005","0","キャル","389"
"0","","18","だったら魔法で\n全部ぶっ飛ばせばいいじゃない！\n大したことないわよ！","0","106001","0","5","80005","0","キャル","390"
"2","","13","キャルってば…\n相手は子どもが\n大事にしてる物なのよ…？","0","106401","0","5","80005","0","シェフィ","391"
"1","","13","乱暴な発言は\nめっ、でございますよ？\n子どもの教育に悪影響を\n与えてしまいますから…","0","105901","0","5","80005","0","コッコロ","392"
"3","","16","キャルちゃんだって\n意外と猫グッズとか\nたっくさん集めてますよね？\nもしその子たちが暴れたら…？","0","105801","0","5","80005","0","ペコリーヌ","393"
"0","","19","う、うっさいわね！\n意外とか言うな！\n…ま、まあ確かに正面切って\n魔法でぶっ飛ばせないかもね…","0","106001","0","5","80005","0","キャル","394"
"3","","17","あはは☆\nキャルちゃんのそういうところ\n好きですよ♪","0","105801","0","5","80005","0","ペコリーヌ","395"
"3","","18","そんなキャルちゃんに猫グッズを\nプレゼントしちゃいますね！\n一部で流行っていた、たい焼き屋の\nおまけフィギュアですよ♪","0","105801","0","5","80005","0","ペコリーヌ","396"
"3","","19","乱暴に扱ったりしないでくださいね\nひとりでに暴れ出しちゃうかも\nしれませんから！","0","105801","0","5","80005","0","ペコリーヌ","397"
"2","","4","3.5周年まであと９日\nここでみなさんに\nビックニュースですよ！","0","190801","0","6","80005","0","カリン","398"
"2","","5","3.5周年を祝う生放送に\n去年と同様【美食殿】の\nみなさんにご出演いただくことが\n決定しましたー！","0","190801","0","6","80005","0","カリン","399"
"1","","20","…えっ！？","0","106001","0","6","80005","0","キャル","400"
"3","","20","本当ですか！？\nそれじゃ今から張り切って\n生放送中に食べる魔物料理を\n作らなくちゃですね☆","0","105801","0","6","80005","0","ペコリーヌ","401"
"0","","14","いや…がんばるところは\nそこじゃないような…\nというか去年も出演してたのね\nすごいじゃない！","0","106401","0","6","80005","0","シェフィ","402"
"4","","14","はい。とても緊張しますが\nやりがいのある大役です\n一緒にがんばりましょうね\nシェフィさま","0","105901","0","6","80005","0","コッコロ","403"
"0","","15","わ、私も出るの！？　でも…\n私も【美食殿】の一人だものね\nそれなら今からしっかり準備をして\nコンディションを整えないと…","0","106401","0","6","80005","0","シェフィ","404"
"1","","21","ふふん♪\n生放送直前のカチコチになった\nシェフィの姿が楽しみだわ！","0","106001","0","6","80005","0","キャル","405"
"3","","21","去年のキャルちゃんは\n緊張しすぎてずっと震えて\nかわいかったですもんね！\n今年もあの姿が見たいです！","0","105801","0","6","80005","0","ペコリーヌ","406"
"1","","22","ぶっ殺すぞ！？","0","106001","0","6","80005","0","キャル","407"
"2","","6","というわけで\n『プリンセスコネクト！\nRe:Dive』の魅力を\nお伝えする生放送をお楽しみに♪","0","190801","0","6","80005","0","カリン","408"
"1","","15","3.5周年まであと８日\nでございますよ\n楽しみですね、主さま","0","105901","0","7","80005","0","コッコロ","409"
"0","","23","そういえばあんた\n夏休みの宿題は\nきちんとやってるの？","0","106001","0","7","80005","0","キャル","410"
"2","","16","宿題…学校に通うのも\n楽しいことばかりじゃ\nないのね","0","106401","0","7","80005","0","シェフィ","411"
"3","","22","あれ？　そういえば\n少し前にルーセント学院で\n何かあったような…","0","105801","0","7","80005","0","ペコリーヌ","412"
"0","","24","ああ、始業式の日に\n大捕り物があったって\n話題になってたわね","0","106001","0","7","80005","0","キャル","413"
"2","","17","夏休みを終わらせないって\n騒いでたっていう話？\nあれ本当なの？\n都市伝説だと思ってたわ","0","106401","0","7","80005","0","シェフィ","414"
"1","","16","その一件ならよく存じ上げて\nおります。ですから主さま\n次の機会にはわたくしと一緒に\nがんばりましょう","0","105901","0","7","80005","0","コッコロ","415"
"2","","18","楽しそう…私も一緒にやりたいな\nママ…じゃ、じゃなくて！\nコッコロさん、私もまざっていい？","0","106401","0","7","80005","0","シェフィ","416"
"1","","17","もちろんでございます\n仲良くお勉強いたしましょう","0","105901","0","7","80005","0","コッコロ","417"
"0","","25","しれっと教育ママが\n生まれてる…？","0","106001","0","7","80005","0","キャル","418"
"3","","23","お勉強は大切ですよ！\nキャルちゃんも一緒に\nがんばりましょう！","0","105801","0","7","80005","0","ペコリーヌ","419"
"0","","26","え～～～～！？","0","106001","0","7","80005","0","キャル","420"
"0","","27","3.5周年まであと７日〜♪\nふふ～ん♪\nふんふふ～ん♪","0","106001","0","8","80005","0","キャル","421"
"2","","19","…\nねぇコッコロさん\nキャル、どうしちゃったの？","0","106401","0","8","80005","0","シェフィ","422"
"1","","18","とてもご機嫌そうに\n鼻歌を歌ってらっしゃいますね\n耳も尻尾もリズミカルに\n揺れて…ノリノリでございます","0","105901","0","8","80005","0","コッコロ","423"
"3","","24","あれはですね！\nカルミナのみなさんの\nサマーライブのチケットが\n手に入ったからなんですよ♪","0","105801","0","8","80005","0","ペコリーヌ","424"
"2","","20","ええっ！？\nあのライブのチケットって確か\n入手困難だったんじゃ…","0","106401","0","8","80005","0","シェフィ","425"
"0","","28","ふふふふ～ん♪\nしゃいにんぐふゅ～ちゃ～♪","0","106001","0","8","80005","0","キャル","426"
"1","","19","なるほど…\nキャルさまがあのように\nなってしまうのも頷けますね","0","105901","0","8","80005","0","コッコロ","427"
"2","","21","…カルミナの\n『Shining Future』\nの中に、シャイニングフューチャー\nって歌詞はなかったはずだけど…","0","106401","0","8","80005","0","シェフィ","428"
"0","","29","ふんふ…はっ！？\nあっ、あんたたち！\nなに人の鼻歌を\n勝手に聞いてるのよ！？","0","106001","0","8","80005","0","キャル","429"
"0","","30","こっ、これは別に\nカルミナの曲じゃなくて…\nあたしのオリジナルソングよ！\n聞いたらお金取るわよっ！？","0","106001","0","8","80005","0","キャル","430"
"3","","25","えへへ、キャルちゃん\nカルミナのサマーライブ\n思いっきり楽しみましょうね☆","0","105801","0","8","80005","0","ペコリーヌ","431"
"0","","31","も～っ！\n生暖かい目で見るな～～！\nぶっ殺すわよ～～～！","0","106001","0","8","80005","0","キャル","432"
"0","","22","3.5周年まであと６日\n３人も言ってたけど\nあっという間だったわね","0","106401","0","9","80005","0","シェフィ","433"
"0","","23","…えっ？\n生放送の意気込み！？\n突然なに！？","0","106401","0","9","80005","0","シェフィ","434"
"0","","24","ええと…\nとにかく失敗しないように\n台本たくさん読んで…\nそれから…","0","106401","0","9","80005","0","シェフィ","435"
"0","","25","えっ！？\nトラブルがあったら\nどうするのかって！？\nそ、それは…！","0","106401","0","9","80005","0","シェフィ","436"
"0","","26","とにかく落ち着いて\nスタッフさんの指示を聞いて…","0","106401","0","9","80005","0","シェフィ","437"
"0","","27","それから、それから…！\nぅ、ぅぅっ…！","0","106401","0","9","80005","0","シェフィ","438"
"0","","28","―びえぇぇ～んっ！！！","0","106401","0","9","80005","0","シェフィ","439"
"1","","20","どうされましたか、シェフィさま","0","105901","0","9","80005","0","コッコロ","440"
"0","","29","ううっ…ひっく…\nママッ…！","0","106401","0","9","80005","0","シェフィ","441"
"1","","21","よしよし、緊張されてるのですね\nママが傍におりますよ\n主さま、少々お待ちくださいませ","0","105901","0","9","80005","0","コッコロ","442"
"1","","22","…ふぅ\nシェフィさま\n生放送への意気込み\nお話しできそうですか？","0","105901","0","9","80005","0","コッコロ","443"
"0","","30","…ううっ\n恥ずかしすぎて\nもう生放送出られない…","0","106401","0","9","80005","0","シェフィ","444"
"0","","23","主さま\n3.5周年まであと５日\nでございます","0","105901","0","10","80005","0","コッコロ","445"
"0","","24","ですがその前に\n生放送がありますね","0","105901","0","10","80005","0","コッコロ","446"
"0","","25","…生放送に向けた\n意気込みでございますか？","0","105901","0","10","80005","0","コッコロ","447"
"0","","26","もちろんわたくしは\n主さまのために\n全身全霊を込めて\n楽しい時間をご提供いたします","0","105901","0","10","80005","0","コッコロ","448"
"0","","27","…と、意気込んでみましたが\nうまくできるか少し不安です\n声が小さくなったり\n間違えてしまったらどうしようと…","0","105901","0","10","80005","0","コッコロ","449"
"0","","28","ですがわたくしは\n一人ではありません\n【美食殿】のみなさまが\nおります","0","105901","0","10","80005","0","コッコロ","450"
"0","","29","どんな困難も\nみなさまと一緒なら\n乗り越えられると\nわたくし、確信しております","0","105901","0","10","80005","0","コッコロ","451"
"0","","30","それに今回はシェフィさまも\nご参加されるわけですし\nママとしてお手本に\nならねばなりませんね","0","105901","0","10","80005","0","コッコロ","452"
"0","","31","主さま。3.5周年も\n食卓を囲んでいる時のような\n楽しい思い出を\n一緒に作りましょうね","0","105901","0","10","80005","0","コッコロ","453"
"0","","26","3.5周年まであと４日！\nやばいですね☆","0","105801","0","11","80005","0","ペコリーヌ","454"
"1","","32","はいはい、やばいわね\nというかもうすぐ生放送だけど\nあんた準備はできてるの？","0","106001","0","11","80005","0","キャル","455"
"0","","27","ばっちりオイッスー☆　ですよ！\n『王家の装備』も全開です！","0","105801","0","11","80005","0","ペコリーヌ","456"
"0","","28","あとは前回を超える\n最高のオイッスー☆　を\nお届けできるように\n練習あるのみですかね！","0","105801","0","11","80005","0","ペコリーヌ","457"
"0","","29","キャルちゃんは\nどうなんですか？\nオイッスー☆　を\n毎日ちゃんと練習してますか？","0","105801","0","11","80005","0","ペコリーヌ","458"
"1","","33","はぁ！？　なんであたしまで\nその変なあいさつを練習しないと\nいけないのよ！","0","106001","0","11","80005","0","キャル","459"
"0","","30","もしかしてやってないんですか？\nダメですよキャルちゃん！\nシェフィちゃんだってちゃんと\n毎日練習してるのに！","0","105801","0","11","80005","0","ペコリーヌ","460"
"0","","31","こうなったらわたしがキャルちゃん\nにオイッスー☆　の『オ』から\nしっかり教えてあげないと！","0","105801","0","11","80005","0","ペコリーヌ","461"
"0","","32","オイッスー☆　の『オ』は\n口を大きく開いて〜\nドラゴンの骨つき肉に\nかぶりつく直前をイメージして〜","0","105801","0","11","80005","0","ペコリーヌ","462"
"1","","34","だからあたしはやるなんて一言も…","0","106001","0","11","80005","0","キャル","463"
"0","","33","オイッスー☆","0","105801","0","11","80005","0","ペコリーヌ","464"
"1","","35","聞きなさいっての！！","0","106001","0","11","80005","0","キャル","465"
"2","","31","3.5周年まであと３日…\nそして生放送は、明日…","0","106401","0","12","80005","0","シェフィ","466"
"2","","32","もっと台本を\n読み込んでおかないと…\nあと発声練習も…","0","106401","0","12","80005","0","シェフィ","467"
"2","","33","おいっす！\n…こうじゃなかったわね\nええと確か…","0","106401","0","12","80005","0","シェフィ","468"
"2","","34","うう…あんなに練習したのに\nこれじゃみんなに迷惑かけちゃう…","0","106401","0","12","80005","0","シェフィ","469"
"2","","35","【美食殿】の一員として\n認められるように\n頑張らないといけないのに\nよし、もう一度…","0","106401","0","12","80005","0","シェフィ","470"
"3","","34","やってますねシェフィちゃん！","0","105801","0","12","80005","0","ペコリーヌ","471"
"0","","36","なによ、考えることは\nみんな同じってこと？","0","106001","0","12","80005","0","キャル","472"
"1","","32","ふふ。シェフィさま\nよろしければ\n仲間に入れてください\n一緒にやればきっとうまくできます","0","105901","0","12","80005","0","コッコロ","473"
"2","","36","みんな…もちろんよ！","0","106401","0","12","80005","0","シェフィ","474"
"3","","35","それじゃ明日の生放送に向けて\n一緒に練習がんばりましょう☆","0","105801","0","12","80005","0","ペコリーヌ","475"
"2","","7","3.5周年まであと２日と\n迫った本日は…\nいよいよ生放送です！","0","190801","0","13","80005","0","カリン","476"
"2","","8","【美食殿】のみなさんが\n準備に入られていますので\nそれぞれ繋いでみましょう！\nまずはペコリーヌさんです！","0","190801","0","13","80005","0","カリン","477"
"3","","36","今日もオイッスー☆\nみんなで一緒に\nオイッスー☆","0","105801","0","13","80005","0","ペコリーヌ","478"
"2","","9","お手本になるような\n発声練習ですね！\nそれでは続いてコッコロさん","0","190801","0","13","80005","0","カリン","479"
"4","","33","はじめちょろちょろ\nなかぱっぱ～♪\n生放送前にみなさまで\n食卓を囲んで英気を養いましょう","0","105901","0","13","80005","0","コッコロ","480"
"2","","10","さすが【美食殿】のママですね！\nそしてキャルさんは…","0","190801","0","13","80005","0","カリン","481"
"1","","37","大丈夫…大丈夫…\nあたしは大丈夫…","0","106001","0","13","80005","0","キャル","482"
"2","","11","す、すごく震えてますけど\n大丈夫でしょうか…？\nそして今回初参加となる\n期待の新人シェフィさん！","0","190801","0","13","80005","0","カリン","483"
"0","","37","あうー？","0","106401","0","13","80005","0","シェフィ","484"
"4","105901,34,106001,38,190801,12","37","あ…","1","105801","0","13","80005","0","みんな","485"
"1","","39","ちょ、ちょっとシェフィ！？\nなに赤ちゃん返りしてん―\nあ痛ぁっ！\n噛んだわこいつーっ！","0","106001","0","13","80005","0","キャル","486"
"4","","35","シェフィさま\n緊張しすぎて\nしまったのでしょうね…\nおーよしよし…","0","105901","0","13","80005","0","コッコロ","487"
"3","","38","シェフィちゃん！\nそういう時は手のひらに\n好きな文字を書いて\n食べちゃうといいですよ！","0","105801","0","13","80005","0","ペコリーヌ","488"
"2","","13","…ええと、現場からは以上です！\n生放送はもうすぐ！\n特別なお知らせもありますので\nどうぞお楽しみに！","0","190801","0","13","80005","0","カリン","489"
"2","","38","3.5周年の記念日も\nいよいよ明日ね\n…って、あれ？","0","106401","0","14","80005","0","シェフィ","490"
"3","","39","記念日はこの森へ行きませんか！？\nすっごく美味しいお肉が\nとれるんです☆","0","105801","0","14","80005","0","ペコリーヌ","491"
"0","","40","うげ、またあの魔物？\nさすがに今度は\n丸焼きとかはやめてよね…\n見た目がヤバすぎるし","0","106001","0","14","80005","0","キャル","492"
"1","","36","ふふ、キャルさまもだいぶ\n魔物肉に慣れてきたようですね\n調理ならばわたくしに\nお任せください♪","0","105901","0","14","80005","0","コッコロ","493"
"2","","39","みんな、何をしているの？\nなんだか、\n不穏な単語が聞こえたんだけど…","0","106401","0","14","80005","0","シェフィ","494"
"3","","40","シェフィちゃん！\n明日の食べ尽くしツアーの\n相談をしてたんですよ！","0","105801","0","14","80005","0","ペコリーヌ","495"
"1","","37","はい。明日は【美食殿】の\n一員となったシェフィさまと一緒に\n初めて記念日を過ごすのですから\n特別なコース料理を用意しませんと","0","105901","0","14","80005","0","コッコロ","496"
"0","","41","ふふん♪\n猫の毛も逆立つような\nあれこれを食べさせられるから\n覚悟しておいたほうがいいわよ？","0","106001","0","14","80005","0","キャル","497"
"2","","40","へ、へぇ…","0","106401","0","14","80005","0","シェフィ","498"
"3","","41","期待しててくださいね！\nシェフィちゃんとあなたに\n『おいちー！』って喜んでもらえる\n最高のごちそうを準備しますから☆","0","105801","0","14","80005","0","ペコリーヌ","499"
"2","","41","ええと…その…うーんと…\nわ、分かったわ\n私も【美食殿】の一員だもの","0","106401","0","14","80005","0","シェフィ","500"
"2","","42","それにあなたも一緒みたいだし\n最後までがんばってみるわ…！","0","106401","0","14","80005","0","シェフィ","501"
"3","","42","それではいつものあれを\nやりましょう！\n準備はいいですかっ？\n…いっきますよー！","0","105801","0","15","80005","0","ペコリーヌ","502"
"1","","42","祝！","0","106001","0","15","80005","0","キャル","503"
"4","","38","3.5周年！","0","105901","0","15","80005","0","コッコロ","504"
"0","","43","おめでとうございます！","0","106401","0","15","80005","0","シェフィ","505"
"2","","14","この日を迎えられたのも\nあなたが『プリンセスコネクト！\nRe:Dive』を遊んでくれている\nおかげです！","0","190801","0","15","80005","0","カリン","506"
"2","","15","ということで\nみなさんからあなたへ一言ずつ\n感謝の言葉をどうぞ！","0","190801","0","15","80005","0","カリン","507"
"3","","43","感謝の言葉ですか？　わたしは\n毎日あなたに感謝してますよ\n【美食殿】の仲間になってくれて…\n一緒にごはんを食べてくれて…","0","105801","0","15","80005","0","ペコリーヌ","508"
"3","","44","なにより今でもわたしをぺコリーヌ\nって呼んでくれてありがとうござい\nます。これからもわたしはあなたの\nぺコリーヌです！　やばいですね☆","0","105801","0","15","80005","0","ペコリーヌ","509"
"1","","43","えっ！？　今度はあたし！？\n感謝って…まぁ、そうね…\nあんたにはあたしが\n辛くて苦しい時に助けてもらって…","0","106001","0","15","80005","0","キャル","510"
"1","","44","でもおかげで色々吹っ切れたわ！\nもしあんたが困ってたら今度は\nあたしが助けてあげるから\nその時はちゃんと言いなさいよ！","0","106001","0","15","80005","0","キャル","511"
"0","","44","ええと…次は私ね\n実はよく覚えてないのだけど\n空から落ちてきた私を受け止めて\nくれたのはあなたなのでしょう？","0","106401","0","15","80005","0","シェフィ","512"
"0","","45","最初に私を見つけてくれたのが\nあなたで良かったって思ってるの\nおかげで私は居場所を見つけたから\nあなたがくれたもの、大切にするわ","0","106401","0","15","80005","0","シェフィ","513"
"4","","39","では最後にわたくしから…\nわたくしは主さまの元を離れた日…\nこのように記念日をお祝いする\nことは二度とないと思っていました","0","105901","0","15","80005","0","コッコロ","514"
"4","","40","ですが、主さまはわたくしを\n迎えにきてくださり、今もこうして\nおそばにおいてくださっています\nわたくしにとって毎日が記念日です","0","105901","0","15","80005","0","コッコロ","515"
"4","","41","わたくしたちの物語は\nまだ続いていきます\nこれからも一緒にページを\n作っていきましょうね","0","105901","0","15","80005","0","コッコロ","516"
"3","","45","それじゃ\nいつものあれでしめますよ！\nみんなで一緒に、さんはい☆","0","105801","0","15","80005","0","ペコリーヌ","517"
"4","105901,42,106001,45,106401,46,190801,16","46","これからも\nよろしくおねがいします！","1","105801","0","15","80005","0","みんな","518"
"1","","1","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","0","190804","1","0","60003","0","カリン","519"
"2","","0","今日の運勢は姫吉！　どんな不可能も可能にできちゃう！　　　　仲間と食卓を囲めばさらに運気上昇よ！　ただし魔物料理以外！","0","0","1","0","60003","1","","520"
"2","","0","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！","0","0","1","0","60003","1","","521"
"2","","0","今日の運勢は姫吉！　羽が生えたように飛躍できる絶好調の運気！新しいことに挑戦するなら今しかないわ！　やってみましょう！","0","0","1","0","60003","1","","522"
"2","","0","今日の運勢は姫吉！　精霊も新年の幸福をお祝いしています！　　主さまの笑顔が見られて、わたくしも幸せいっぱいでございます♪","0","0","1","0","60003","1","","523"
"2","","0","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪","0","0","2","0","60003","1","","524"
"2","","0","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？","0","0","1","0","60003","2","","525"
"2","","0","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！","0","0","1","0","60003","2","","526"
"2","","0","今日の運勢は大吉！　ラッキーカラーは鮮やかな黄色！　　　　　さらにシマシマのアイテムを持つと、運気倍増らしいッスよ♪","0","0","1","0","60003","2","","527"
"2","","0","今日の運勢は大吉！　秘められた力が開花するでしょう！　　　　じゃあ、私の龍眼と力比べしてみようか？　ふふ、冗談だよ～","0","0","1","0","60003","2","","528"
"2","","0","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！","0","0","2","0","60003","2","","529"
"2","","0","今日の運勢は中吉！　家の中でゆっくり過ごすのがよさそう！　　ラッキーアイテムはゲームよ！　ベストスコアを更新できるかも？","0","0","1","0","60003","3","","530"
"2","","0","今日の運勢は中吉！　上手くなりたいことに積極的に挑戦してみてサックス好きの妹が、手取り足取りサポートしてくれるかも～？","0","0","1","0","60003","3","","531"
"2","","0","今日の運勢は中吉！　仕事運が急上昇中です！　　　　　　　　　きっと「煉獄に舞う一陣の疾風」の如き活躍ができますよ！","0","0","1","0","60003","3","","532"
"2","","0","今日の運勢は中吉！　日頃の努力が報われます！　　　　　　　　親しい友人がいるなら報告してみて。一緒に喜んでくれるはずだ。","0","0","1","0","60003","3","","533"
"2","","0","今日の運勢は中吉！　ラッキーアイテムはかわいいもの！　　　　ア、アタシはかわいいじゃなくてキレイだってば！　も～っ！","0","0","1","0","60003","3","","534"
"2","","0","今日の運勢は中吉！　チャンスを待つと良い結果に！　　　　　　ラッキーアイテムのプリンを食べて、運を呼び込みましょう！","0","0","1","0","60003","3","","535"
"2","","0","今日の運勢は中吉！　悩まず行動すれば強運に恵まれる！　　　　守るよりも攻めるが吉だ！　勝負事をするにはいい運勢だな！","0","0","2","0","60003","3","","536"
"2","","0","今日の運勢は小吉！　まだ見ぬ危険が隠れているかも！　　　　　でも安心しろ！　提督が貴公を守ってくれるはずだぞ！","0","0","1","0","60003","4","","537"
"2","","0","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！","0","0","1","0","60003","4","","538"
"2","","0","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？","0","0","1","0","60003","4","","539"
"2","","0","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！","0","0","1","0","60003","4","","540"
"2","","0","今日の運勢は小吉！　同腹一心の友だちが見つかるかも！　　　　キーワードは「ユニちゃんズ」、記憶に刻みましょう！","0","0","1","0","60003","4","","541"
"2","","0","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～","0","0","1","0","60003","4","","542"
"2","","0","今日の運勢は小吉！　無理は禁物、お家で静かにしていましょう　プロぼっちの私が、お家での過ごし方……教えてあげましょうか？","0","0","2","0","60003","4","","543"
"3","","2","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","0","190804","0","0","60003","0","カリン","544"
"3","","3","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","0","190804","0","7","60003","0","カリン","545"
"1","","1","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","0","190804","1","0","60004","0","カリン","546"
"2","","0","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！","0","0","1","0","60004","1","","547"
"2","","0","今日の運勢は姫吉！　羽が生えたように飛躍できる絶好調の運気！新しいことに挑戦するなら今しかないわ！　やってみましょう！","0","0","1","0","60004","1","","548"
"2","","0","今日の運勢は姫吉！　宴でも開きたくなるほどの絶対幸運！\nイメチェンでもしてみるのはどうだ？　ぴょんぴょん、なんてな♪","0","0","1","0","60004","1","","549"
"2","","0","今日の運勢は姫吉！　ずっと祈り続けていた願いが叶うかも！\nきっとあんたならたどり着けるわ、ハッピーエンドのその先に","0","0","1","0","60004","1","","550"
"2","","0","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪","0","0","1","0","60004","1","","551"
"2","","0","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！","0","0","1","0","60004","2","","552"
"2","","0","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！","0","0","2","0","60004","2","","553"
"2","","0","今日の運勢は大吉！　ラッキーワードは「ぴょんぴょん♪」\nおっきな声で一緒に言ってみよ～♪　うさぎさんぴょんぴょ～ん♪","0","0","1","0","60004","2","","554"
"2","","0","今日の運勢は大吉！　あなたの趣味がもっと広がるかも！\nかんわゆ～～～いショタと～騎士きゅんもゲット～んふふ～♪","0","0","1","0","60004","2","","555"
"2","","0","今日の運勢は大吉！　秘められた力が開花するでしょう！　　　　じゃあ、私の龍眼と力比べしてみようか？　ふふ、冗談だよ～","0","0","1","0","60004","2","","556"
"2","","0","今日の運勢は中吉！　ラッキーアイテムはかわいいもの！　　　　ア、アタシはかわいいじゃなくてキレイだってば！　も～っ！","0","0","1","0","60004","3","","557"
"2","","0","今日の運勢は中吉！　悩まず行動すれば強運に恵まれる！　　　　守るよりも攻めるが吉だ！　勝負事をするにはいい運勢だな！","0","0","2","0","60004","3","","558"
