28e2e255d3e0937e8cc8e8782afa032a19b529abe58b6070bf1319129e47033e,202bd7a64b54d6771ac3028f89eecd4f04ea3c608437d4da16c9b6d29de06ad0,8fb3f19a496abe53fabd4aa3f569ddeb6dae27d9546d9f2a68969e2e9eb42008,91498976d6d80ff7200a3f17a054a85e9a7112364cf997b624c16b2c5a6df06c,3336f48a6eceffb56675b7a1486ef2e2bc4f449203cecb287a9cda05d1a94256,a20f18fa4c9bcc49195c09eb8e180dbd0bff8200235cec04e486a55dcb076434,dec3e84a6e007093d582c9e511100dc7f29fce5e3985b76ef97b30d35b574d6c,b5ce7aad8d142ba9e28b16fbfaa8a65d6d547b08354b565b7f2b1392d822894a,47b93b469fd650beec9d2a786456d37b553fafc1c9aab406cc5ddc26d8bbe654,96f1010064a813ac57d36aae7dd12c3a763f30bf035fc0306808ebb4cf2cfaff,9f0f9ac029b5932ab372e62081812f3597d8eaf09c5a15dbdb10146e70232fd5,df58df8a2a9666b29fcc4d1f193731b364caf065cac97db2a76c07ad3cd3b7b6,0dbabebfb1f23377eb07a1efc7f7264095d3e19f0190187047234218efa90988,761574e8cc567af4158c5fb5f7f810f84903208190f5307773ef3edec4d81275,dea761924d7646a4485eb501b0816be07208f25283923ed6ff86b5aab324bee2,fdbcf216f6463a4810452e1e0322d9fe43e6582ac85c886a8cecc8e3e820866a,ed2590c85a2dd24ecc751f85081088d909ab83ffe3964794e00148aa670747fd,3206a86b720c99be67b7a2586f8591702bb9a04b1ee2da65092f5f23b369dc28,9c7a024724091c30b55e2399dbf6746d990b7aa8cb90b8da0950bec10bc13721,b10796c927e950dd1bf9fa9bfaafe4b5dc0a3fe14bea5cdad9bb18d278665b59,076f534b61423a43cb7821be22ab59121f47ef0b4642f51ceb5ce396080d22a4
"ベルアルクロゼ","8","108134","0","弓","0","0","0","0","0","81","0","0","0","0","0","0","0.8","0","0","0"
"氷穿槍スノーストーム","8","108161","0","槍","1.2","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0"
"仁重槍トロムスピア","8","108162","0","槍","1","0","0","0","0","68.8","0","0","0","0","0","0","0","0","0","0"
"ウィンドレガシースピア","8","108163","0","槍","0.4","0","0","0","0","75.6","0","0","0","0","0","0","0","0","0","0"
"ランスオブカローラ","8","108164","0","槍","0.4","0","0","0","0","79.2","0","0","0","0","0","0","0","0","0","0"
"氷壊斧リオートアックス","8","108191","0","斧","0","0","0","0","0","68.4","0","0","0","0","0","14","0","0","0","0"
"普天音斧バスターホルン","8","108192","0","斧","0","0","0","0","0","72.2","0","0","0","0","0","14","0","0","0","0"
"オアシスファアス","8","108193","0","斧","0","0","0","0","0","75.2","0","0","0","0","0","20","0","0","0","0"
"ローズクラッシャーアクス","8","108194","0","斧","0","0","0","0","0","79","0","0","0","0","0","20","0","0","0","0"
"氷雪杖パーゴスワンド","8","108221","64.4","攻撃杖","0","0","0","0","0","0","0","0","5.6","0","0","0","0","0","0","0"
"絶対音杖アコーディア","8","108222","70","攻撃杖","0","0","0","0","0","0","0","0","3.8","0","0","0","0","0","0","0"
"エンシェントサンドワンド","8","108223","76.4","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"ローズステイメンワンド","8","108224","80","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"氷樹杖フロストスタッフ","8","108251","53","回復杖","1","0","0","0","0","0","0","1.2","0","0","0","54","0","0","0","0"
"慈宣杖アルテマクラリオン","8","108252","58.6","回復杖","0.8","0","0","0","0","0","0","1","0","0","0","54","0","0","0","0"
"デザートレインケーン","8","108253","66.4","回復杖","0.4","0","0","0","0","0","0","0.6","0","0","0","54","0","0","0","0"
"ローズピスティルスタッフ","8","108254","70.4","回復杖","0.4","0","0","0","0","0","0","0.4","0","0","0","60","0","0","0","0"
"鍵盤奏鎧チェンバロン","8","108281","0","軽装鎧","2.2","0","0","0","0","35.2","0","2.8","0","0","0","0","3.4","0","0","0"
"デザートクロスメイル","8","108282","0","軽装鎧","1.6","0","0","0","0","43.4","0","2.6","0","0","0","0","1.8","0","0","0"
"ローズエンプレスメイル","8","108283","0","軽装鎧","1.4","0","0","0","0","51.8","0","1.8","0","0","0","0","1.8","0","0","0"
"デモンズペインメイル","8","108284","0","軽装鎧","1.8","0","0","0","0","53.2","0","1.8","0","0","0","0","1.8","0","0","0"
"重奏鎧ブラスホーン","8","108311","0","重装鎧","5.4","0","0","0","0","0","0","4.2","0","0","0","123","0","0","0","0"
"オアシスブループレート","8","108312","0","重装鎧","3","0","0","0","0","0","0","4","0","0","0","269","0","0","0","0"
"ローズデイムプレート","8","108313","0","重装鎧","2.4","0","0","0","0","0","0","3.2","0","0","0","362","0","0","0","0"
"デモンズバインドアーマー","8","108314","0","重装鎧","3","0","0","0","0","0","0","3","0","0","0","375","0","0","0","0"
"デザートシェイドクロース","8","108342","0","服","1.2","0","0","0","0","43.2","0","1.8","0","0","0","64","0","0","0","0"
"ローズプリエステスドレス","8","108343","0","服","1","0","0","0","0","49.6","0","1.4","0","0","0","64","0","0","0","0"
"譜唱装ムジカスコア","8","108371","44.8","魔法服","1.2","0","0","0","0","0","0","1.8","2","0","0","0","0","0","0","0"
"オリエントブリーズローブ","8","108372","53.4","魔法服","1","0","0","0","0","0","0","1.2","1","0","0","0","0","0","0","0"
"ローズバロネスドレス","8","108373","56.8","魔法服","1","0","0","0","0","0","0","1.2","1","0","0","0","0","0","0","0"
"カースドデモンズローブ","8","108374","59.2","魔法服","1.2","0","0","0","0","0","0","1.2","1","0","0","0","0","0","0","0"
"重円奏ホプロンシンバル","8","108401","0","盾","2.6","0","0","0","0","30","0","2.6","0","0","0","52","0","0","0","0"
"ブルーローズシールド","8","108403","0","盾","2.6","0","0","0","0","37","0","2.6","0","0","0","52","0","0","0","0"
"舞奉奏アルパンプス","8","108431","0","靴","1.2","0","0","0","0","46.8","0","1.8","0","0","0","0","0","0","0","0"
"ディアブロスカルペ","8","108434","0","靴","1","0","0","0","0","62.2","0","1","0","0","0","0","0","0","0","0"
"オアシスアハルディア","8","108462","40","魔法靴","1.2","0","0","0","0","0","0","1.8","0","0","0","92","0","0","0","0"
"デザートウィンドターバン","8","108492","0","帽子","0","0","0","0","0","53.4","0","0","0","0","0","105","0","0","0","0"
"バリアントデモンズホーン","8","108494","0","帽子","0","0","0","0","0","60.4","0","0","0","0","0","105","0","0","0","0"
"魔奏帽タンバリンキャスケット","8","108521","47.8","魔法帽子","1.2","0","0","0","0","0","0","1.6","0","0","0","0","0","0","0","0"
"薔薇術士の魔宴帽","8","108523","54.8","魔法帽子","1.2","0","0","0","0","0","0","1.6","0","0","0","0","0","0","0","0"
"エンヴィデモンズホーン","8","108524","62.2","魔法帽子","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"アイスピラーリング","8","108551","0","攻撃アクセサリ","0","0","0","0","0","57.2","0","0","0","0","0","0","3","0","0","0"
"琴樹奏シロフォニア","8","108552","0","攻撃アクセサリ","0","0","0","0","0","61.6","0","0","0","0","0","0","1.8","0","0","0"
"エンシェントルビー","8","108553","0","攻撃アクセサリ","0","0","0","0","0","65.4","0","0","0","0","0","0","1.8","0","0","0"
"ローズルージュペンダント","8","108554","0","攻撃アクセサリ","0","0","0","0","0","69","0","0","0","0","0","0","1.8","0","0","0"
"グリーンオーロラリング","8","108581","0","防御アクセサリ","5.2","0","0","0","0","0","0","5.2","0","0","0","59","0","0","0","0"
"仙撞鼓ティンパニア","8","108582","0","防御アクセサリ","5.2","0","0","0","0","0","0","5.2","0","0","0","91","0","0","0","0"
"エンシェントエメラルド","8","108583","0","防御アクセサリ","5.4","0","0","0","0","0","0","5.4","0","0","0","109","0","0","0","0"
"ローズベルテペンダント","8","108584","0","防御アクセサリ","5.6","0","0","0","0","0","0","5.6","0","0","0","124","0","0","0","0"
"雪華晶の指輪","8","108611","56.2","魔法アクセサリ","0","0","0","0","0","0","0","0","2.4","0","0","0","0","0","0","0"
"神謡譜デミスコア","8","108612","61","魔法アクセサリ","0","0","0","0","0","0","0","0","1.4","0","0","0","0","0","0","0"
"エンシェントサファイア","8","108613","64.8","魔法アクセサリ","0","0","0","0","0","0","0","0","1.4","0","0","0","0","0","0","0"
"ラピスローズペンダント","8","108614","68.6","魔法アクセサリ","0","0","0","0","0","0","0","0","1.4","0","0","0","0","0","0","0"
"デモンヴィクティムソード","9","109011","0","剣","0","0","0","0","0","84","0","0","0","0","0","40","0.6","0","0","0"
"秘剣訃雷返し","9","109012","0","剣","0","0","0","0","0","87.8","0","0","0","0","0","40","0.6","0","0","0"
"バリアントマスト","9","109013","0","剣","0","0","0","0","0","91.4","0","0","0","0","0","40","0.6","0","0","0"
"皇蓉楓刃","9","109014","0","剣","0","0","0","0","0","95.2","0","0","0","0","0","40","0.6","0","0","0"
"デモンズスカーブレード","9","109041","0","刀","0","0","0","0","0","87.2","0","0","0","0","0","10","1","0","0","0"
"刺身刀・匠八","9","109042","0","刀","0","0","0","0","0","90.8","0","0","0","0","0","10","1","0","0","0"
"フィッシャーマンズソード","9","109043","0","刀","0","0","0","0","0","94.6","0","0","0","0","0","10","1","0","0","0"
"大業物・紅一文字","9","109044","0","刀","0","0","0","0","0","98.4","0","0","0","0","0","10","1","0","0","0"
"豪魔ノ爪刃","9","109071","0","短剣","0","0","0","0","0","88.4","0","0","0","0","0","0","1","0","0","0"
"クト・ドフィス","9","109072","0","短剣","0","0","0","0","0","92","0","0","0","0","0","0","1","0","0","0"
"大灯刃アレキサンドリア","9","109073","0","短剣","0","0","0","0","0","95.8","0","0","0","0","0","0","1","0","0","0"
"襲楓裂爪・葉","9","109074","0","短剣","0","0","0","0","0","99.4","0","0","0","0","0","0","1","0","0","0"
"デモンパニッシュフィスト","9","109101","0","拳","0","0","0","0","0","88","0","0","0","0","0","0","1.4","0","0","0"
"鉄観音五百薬缶","9","109102","0","拳","0","0","0","0","0","91.8","0","0","0","0","0","0","1.4","0","0","0"
"海賊王の義手","9","109103","0","拳","0","0","0","0","0","95.6","0","0","0","0","0","0","1.4","0","0","0"
"紅蛙手甲・拳楓","9","109104","0","拳","0","0","0","0","0","99.2","0","0","0","0","0","0","1.4","0","0","0"
"ディアブロマッシェーラ","9","109131","0","弓","0.2","0","0","0","0","86.4","0","0.2","0","0","0","0","0.8","0","0","0"
"スクィーザーボウ","9","109132","0","弓","0.2","0","0","0","0","90.2","0","0.2","0","0","0","0","0.8","0","0","0"
"セイリングシューター","9","109133","0","弓","0.2","0","0","0","0","93.8","0","0.2","0","0","0","0","0.8","0","0","0"
"錦秋弓蔦紅葉","9","109134","0","弓","0.2","0","0","0","0","97.6","0","0.2","0","0","0","0","0.8","0","0","0"
"デビルドミニオンランス","9","109161","0","槍","0.4","0","0","0","0","84.8","0","0.4","0","0","0","0","0","0","0","0"
"ランスオブフォルセッタ","9","109162","0","槍","0.4","0","0","0","0","88.6","0","0.4","0","0","0","0","0","0","0","0"
"ツインオールランス","9","109163","0","槍","0.4","0","0","0","0","92.2","0","0.4","0","0","0","0","0","0","0","0"
"天傘紅槍アキサメ","9","109164","0","槍","0.4","0","0","0","0","96","0","0.4","0","0","0","0","0","0","0","0"
"デモンズデストラクション","9","109191","0","斧","0","0","0","0","0","86.2","0","0","0","0","0","20","0.6","0","0","0"
"ミートマレットアクス","9","109192","0","斧","0","0","0","0","0","90","0","0","0","0","0","20","0.6","0","0","0"
"豪斧大抜錨","9","109193","0","斧","0","0","0","0","0","93.8","0","0","0","0","0","20","0.6","0","0","0"
"撃槌ツルベオトシ","9","109194","0","斧","0","0","0","0","0","97.4","0","0","0","0","0","20","0.6","0","0","0"
"デモンズコアワンド","9","109221","87.6","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"ペール・ア・タルテ","9","109222","91.4","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"ステアリングホイーラー","9","109223","95","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"公孫樹杖・銀天","9","109224","98.8","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"ロッドオブデモンズハート","9","109251","78","回復杖","0.4","0","0","0","0","0","0","0.4","0","0","0","60","0","0","0","0"
"マジカルレードルスタッフ","9","109252","81.8","回復杖","0.4","0","0","0","0","0","0","0.4","0","0","0","60","0","0","0","0"
"シーバードフローター","9","109253","85.6","回復杖","0.4","0","0","0","0","0","0","0.4","0","0","0","60","0","0","0","0"
"紅葉巫女之枝垂串","9","109254","89.2","回復杖","0.4","0","0","0","0","0","0","0.4","0","0","0","60","0","0","0","0"
"エプロンライトメイル","9","109281","0","軽装鎧","2","0","0","0","0","58.2","0","2","0","0","0","0","1.8","0","0","0"
"ライトセイラークロス","9","109282","0","軽装鎧","2","0","0","0","0","61.6","0","2","0","0","0","0","1.8","0","0","0"
"恋染紅葉秋模様","9","109283","0","軽装鎧","2","0","0","0","0","65","0","2","0","0","0","0","1.8","0","0","0"
"アーマーオブパワー","9","109284","0","軽装鎧","2","0","0","0","0","68.4","0","2","0","0","0","0","1.8","0","0","0"
"アーマー・デ・タブリエ","9","109311","0","重装鎧","3.2","0","0","0","0","0","0","3.2","0","0","0","418","0","0","0","0"
"ヘビーマリナークロス","9","109312","0","重装鎧","3.4","0","0","0","0","0","0","3.4","0","0","0","431","0","0","0","0"
"唐紅姫武将大鎧","9","109313","0","重装鎧","3.6","0","0","0","0","0","0","3.6","0","0","0","444","0","0","0","0"
"メイルオブヴァーチャー","9","109314","0","重装鎧","3.6","0","0","0","0","0","0","3.6","0","0","0","474","0","0","0","0"
"ベテランシェフクロス","9","109341","0","服","1","0","0","0","0","61.8","0","1","0","0","0","64","0","0","0","0"
"秋風裂装・紅","9","109343","0","服","1","0","0","0","0","68.8","0","1","0","0","0","64","0","0","0","0"
"プロウェイトレスエプロン","9","109371","62","魔法服","1.6","0","0","0","0","0","0","1.6","1","0","0","0","0","0","0","0"
"シーナビゲイタークロス","9","109372","65.6","魔法服","1.6","0","0","0","0","0","0","1.6","1","0","0","0","0","0","0","0"
"姫法師秋草装","9","109373","69","魔法服","1.6","0","0","0","0","0","0","1.6","1","0","0","0","0","0","0","0"
"ローブオブドミニオン","9","109374","72.4","魔法服","1.6","0","0","0","0","0","0","1.6","1","0","0","0","0","0","0","0"
"ハイシールドソーサー","9","109401","0","盾","3","0","0","0","0","43.2","0","3","0","0","0","52","0","0","0","0"
"エスクード・デ・ボランテ","9","109402","0","盾","3","0","0","0","0","46.6","0","3","0","0","0","52","0","0","0","0"
"ウォーターラインランナー","9","109432","0","靴","1","0","0","0","0","72.6","0","1","0","0","0","0","0","0","0","0"
"ヒールオブプリンシパリティ","9","109434","0","靴","1.2","0","0","0","0","77.4","0","1.2","0","0","0","0","0","0","0","0"
"タッサ・タロン","9","109461","60.8","魔法靴","0.8","0","0","0","0","0","0","0.8","0","0","0","92","0","0","0","0"
"鳴降遊靴アキヨナガ","9","109463","67.6","魔法靴","0.8","0","0","0","0","0","0","0.8","0","0","0","92","0","0","0","0"
"秋天紅兜アキシグレ","9","109493","0","帽子","0","0","0","0","0","74.2","0","0","0","0","0","105","0","0","0","0"
"ティアラオブソロネ","9","109494","0","帽子","0","0","0","0","0","77.6","0","0","0","0","0","105","0","0","0","0"
"ホライゾンウォッチャー","9","109522","74.6","魔法帽子","0.8","0","0","0","0","0","0","0.8","0","0","0","0","0","0","0","0"
"ハットオブケルビム","9","109524","81.4","魔法帽子","0.8","0","0","0","0","0","0","0.8","0","0","0","0","0","0","0","0"
"双角魔の首飾り","9","109551","0","攻撃アクセサリ","0","0","0","0","0","76.6","0","0","0","0","0","0","2","0","0","0"
"紅色花飾菓子切包丁","9","109552","0","攻撃アクセサリ","0","0","0","0","0","80.2","0","0","0","0","0","0","2","0","0","0"
"紅海のホイールブローチ","9","109553","0","攻撃アクセサリ","0","0","0","0","0","84","0","0","0","0","0","0","2","0","0","0"
"紅葉扇コチョウモミジ","9","109554","0","攻撃アクセサリ","0","0","0","0","0","87.8","0","0","0","0","0","0","2","0","0","0"
"ディアブロメンブランス","9","109581","0","防御アクセサリ","6","0","0","0","0","0","0","6","0","0","0","155","0","0","0","0"
"翡翠花飾箸","9","109582","0","防御アクセサリ","6.2","0","0","0","0","0","0","6.2","0","0","0","171","0","0","0","0"
"碧海のアンカーブローチ","9","109583","0","防御アクセサリ","6.4","0","0","0","0","0","0","6.4","0","0","0","187","0","0","0","0"
"翠風扇カノコイチョウ","9","109584","0","防御アクセサリ","6.6","0","0","0","0","0","0","6.6","0","0","0","202","0","0","0","0"
"デモニックテールタイ","9","109611","76","魔法アクセサリ","0","0","0","0","0","0","0","0","1.6","0","0","0","0","0","0","0"
"サファイアフォークヘアピン","9","109612","79.6","魔法アクセサリ","0","0","0","0","0","0","0","0","1.6","0","0","0","0","0","0","0"
"蒼海のフローターブローチ","9","109613","83.4","魔法アクセサリ","0","0","0","0","0","0","0","0","1.6","0","0","0","0","0","0","0"
"碧夜扇イノコカエデ","9","109614","87.2","魔法アクセサリ","0","0","0","0","0","0","0","0","1.6","0","0","0","0","0","0","0"
"ソードオブミカエル","10","10001032","0","剣","0","0","0","0","0","96.8","0","0","0","0","0","60","0.6","0","0","0"
"妖精煌剣アキレアナ","10","10001033","0","剣","0","0","0","0","0","104.2","0","0","0","0","0","60","0.6","0","0","0"
"甘蕉の秘剣","10","10001034","0","剣","0","0","0","0","0","108","0","0","0","0","0","60","0.6","0","0","0"
"オートマトンエクスソード","10","10001035","0","剣","0","0","0","0","0","111.8","0","0","0","0","0","60","0.6","0","0","0"
"蛮骨剣ケントロ","10","10001036","0","剣","0","0","0","0","0","115.4","0","0","0","0","0","60","0.6","0","0","0"
"アイスクレイモアＲ","10","10001037","0","剣","0","0","0","0","0","119.2","0","0","0","0","0","60","0.6","0","0","0"
"カオスブレードＲ","10","10001038","0","剣","0","0","0","0","0","123","0","0","0","0","0","60","0.6","0","0","0"
"ライトニングブレードＲ","10","10001039","0","剣","0","0","0","0","0","126.8","0","0","0","0","0","60","0.6","0","0","0"
"天開の聖剣Ｒ","11","10001040","0","剣","0","0","0","0","0","132","0","0","0","0","0","80","0.6","0","0","0"
"罪過の大剣Ｒ","11","10001041","0","剣","0","0","0","0","0","135.6","0","0","0","0","0","80","0.6","0","0","0"
"ブレイドオブルシフェル","10","10004032","0","刀","0","0","0","0","0","102","0","0","0","0","0","12","1","0","0","0"
"妖精舞刀パトロクルス","10","10004033","0","刀","0","0","0","0","0","109.4","0","0","0","0","0","12","1","0","0","0"
"天下一甜瓜刀","10","10004034","0","刀","0","0","0","0","0","113.2","0","0","0","0","0","12","1","0","0","0"
"オートマトンエクスカタナ","10","10004035","0","刀","0","0","0","0","0","117","0","0","0","0","0","12","1","0","0","0"
"滅鱗大刀ミラガイア","10","10004036","0","刀","0","0","0","0","0","120.6","0","0","0","0","0","12","1","0","0","0"
"鷹神の煌剣Ｒ","10","10004037","0","刀","0","0","0","0","0","124.4","0","0","0","0","0","12","1","0","0","0"
"鳳凰刀Ｒ","10","10004038","0","刀","0","0","0","0","0","128.2","0","0","0","0","0","12","1","0","0","0"
"百華白桜刀Ｒ","10","10004039","0","刀","0","0","0","0","0","132","0","0","0","0","0","12","1","0","0","0"
"流禍の蒼刃Ｒ","11","10004040","0","刀","0","0","0","0","0","139.2","0","0","0","0","0","14","1","0","0","0"
"妖刀血鴉Ｒ","11","10004041","0","刀","0","0","0","0","0","143","0","0","0","0","0","14","1","0","0","0"
"エッジオブサタナエル","10","10007032","0","短剣","0","0","0","0","0","103.2","0","0","0","0","0","0","1","0","0","0"
"妖精夢刃ダイダミア","10","10007033","0","短剣","0","0","0","0","0","110.8","0","0","0","0","0","0","1","0","0","0"
"未完刃・雲愁","10","10007034","0","短剣","0","0","0","0","0","114.6","0","0","0","0","0","0","1","0","0","0"
"オートマトンエクスダガー","10","10007035","0","短剣","0","0","0","0","0","118.4","0","0","0","0","0","0","1","0","0","0"
"黒帝牙剣チノチタ","10","10007036","0","短剣","0","0","0","0","0","122","0","0","0","0","0","0","1","0","0","0"
"ダークマターエッジＲ","10","10007037","0","短剣","0","0","0","0","0","125.8","0","0","0","0","0","0","1","0","0","0"
"ユニコーンナイフＲ","10","10007038","0","短剣","0","0","0","0","0","129.4","0","0","0","0","0","0","1","0","0","0"
"エメラルドダガーＲ","10","10007039","0","短剣","0","0","0","0","0","133.2","0","0","0","0","0","0","1","0","0","0"
"ラヴァエッジＲ","11","10007040","0","短剣","0","0","0","0","0","140.8","0","0","0","0","0","0","1","0","0","0"
"ティルナノーグダガーＲ","11","10007041","0","短剣","0","0","0","0","0","144.4","0","0","0","0","0","0","1","0","0","0"
"フィストオブウリエル","10","10010032","0","拳","0","0","0","0","0","103.2","0","0","0","0","0","0","1.2","0","0","0"
"妖精幻手カシカモ","10","10010033","0","拳","0","0","0","0","0","110.6","0","0","0","0","0","0","1.2","0","0","0"
"菴羅の手甲","10","10010034","0","拳","0","0","0","0","0","114.4","0","0","0","0","0","0","1.2","0","0","0"
"オートマトンエクスエッジ","10","10010035","0","拳","0","0","0","0","0","118.2","0","0","0","0","0","0","1.2","0","0","0"
"鼎角拳サンジャオロン","10","10010036","0","拳","0","0","0","0","0","121.8","0","0","0","0","0","0","1.2","0","0","0"
"ブリザードクローＲ","10","10010037","0","拳","0","0","0","0","0","125.6","0","0","0","0","0","0","1.2","0","0","0"
"蒼雷拳Ｒ","10","10010038","0","拳","0","0","0","0","0","129.4","0","0","0","0","0","0","1.2","0","0","0"
"ムーンセスタスＲ","10","10010039","0","拳","0","0","0","0","0","133.2","0","0","0","0","0","0","1.2","0","0","0"
"クリムゾンクローＲ","11","10010040","0","拳","0","0","0","0","0","140.6","0","0","0","0","0","0","1.2","0","0","0"
"コキュートスネイルＲ","11","10010041","0","ナックル","0","0","0","0","0","144.4","0","0","0","0","0","0","1.2","0","0","0"
"ボウオブラファエル","10","10013032","0","弓","0.2","0","0","0","0","101.4","0","0.2","0","0","0","0","0.8","0","0","0"
"妖精梓弓タミュリス","10","10013033","0","弓","0.2","0","0","0","0","108.8","0","0.2","0","0","0","0","0.8","0","0","0"
"桜桃の枝弓","10","10013034","0","弓","0.2","0","0","0","0","112.6","0","0.2","0","0","0","0","0.8","0","0","0"
"オートマトンエクスボウ","10","10013035","0","弓","0.2","0","0","0","0","116.4","0","0.2","0","0","0","0","0.8","0","0","0"
"滑空葬弓プテロダ","10","10013036","0","弓","0.2","0","0","0","0","120.2","0","0.2","0","0","0","0","0.8","0","0","0"
"アルテミスボウＲ","10","10013037","0","弓","0.2","0","0","0","0","123.8","0","0.2","0","0","0","0","0.8","0","0","0"
"精霊樹の弓Ｒ","10","10013038","0","弓","0.2","0","0","0","0","127.6","0","0.2","0","0","0","0","0.8","0","0","0"
"白銀の大翼弓Ｒ","10","10013039","0","弓","0.2","0","0","0","0","131.4","0","0.2","0","0","0","0","0.8","0","0","0"
"アビスボウＲ","11","10013040","0","弓","0.2","0","0","0","0","138.8","0","0.2","0","0","0","0","0.8","0","0","0"
"紅天弓Ｒ","11","10013041","0","弓","0.2","0","0","0","0","142.6","0","0.2","0","0","0","0","0.8","0","0","0"
"ランスオブザドキエル","10","10016032","0","槍","0.4","0","0","0","0","99.8","0","0.4","0","0","0","0","0","0","0","0"
"妖精翅槍メネラウス","10","10016033","0","槍","0.4","0","0","0","0","107.2","0","0.4","0","0","0","0","0","0","0","0"
"覆盆子の晶槍","10","10016034","0","槍","0.4","0","0","0","0","111","0","0.4","0","0","0","0","0","0","0","0"
"オートマトンエクスランス","10","10016035","0","槍","0.4","0","0","0","0","114.8","0","0.4","0","0","0","0","0","0","0","0"
"穿角槍モノクロニウス","10","10016036","0","槍","0.4","0","0","0","0","118.4","0","0.4","0","0","0","0","0","0","0","0"
"ストームブリンガーＲ","10","10016037","0","槍","0.4","0","0","0","0","122.2","0","0.4","0","0","0","0","0","0","0","0"
"ガイアバルディッシュＲ","10","10016038","0","槍","0.4","0","0","0","0","126","0","0.4","0","0","0","0","0","0","0","0"
"ゼロフロストランスＲ","10","10016039","0","槍","0.4","0","0","0","0","129.8","0","0.4","0","0","0","0","0","0","0","0"
"ゲイルスティンガーＲ","11","10016040","0","槍","0.4","0","0","0","0","137.2","0","0.4","0","0","0","0","0","0","0","0"
"護天の聖槍Ｒ","11","10016041","0","槍","0.4","0","0","0","0","141","0","0.4","0","0","0","0","0","0","0","0"
"アクスオブカマエル","10","10019032","0","斧","0","0","0","0","0","99","0","0","0","0","0","40","0.6","0","0","0"
"妖精揚斧モンテズマ","10","10019033","0","斧","0","0","0","0","0","106.4","0","0","0","0","0","40","0.6","0","0","0"
"麝香猫果の剛槌","10","10019034","0","斧","0","0","0","0","0","110.2","0","0","0","0","0","40","0.6","0","0","0"
"オートマトンエクスプレス","10","10019035","0","斧","0","0","0","0","0","114","0","0","0","0","0","40","0.6","0","0","0"
"渦殻斧アンモクラッシャー","10","10019036","0","斧","0","0","0","0","0","117.6","0","0","0","0","0","40","0.6","0","0","0"
"戦女王の烈斧Ｒ","10","10019037","0","斧","0","0","0","0","0","121.6","0","0","0","0","0","40","0.6","0","0","0"
"アクアスラッシャーＲ","10","10019038","0","斧","0","0","0","0","0","125.2","0","0","0","0","0","40","0.6","0","0","0"
"ネクロディムアックスＲ","10","10019039","0","斧","0","0","0","0","0","129","0","0","0","0","0","40","0.6","0","0","0"
"神判の聖斧Ｒ","11","10019040","0","斧","0","0","0","0","0","134.2","0","0","0","0","0","60","0.6","0","0","0"
"ガイアアクスＲ","11","10019041","0","斧","0","0","0","0","0","138","0","0","0","0","0","60","0.6","0","0","0"
"ワンドオブヨフィエル","10","10022032","102.6","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"妖精崩杖キプリス","10","10022033","110","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"林檎杖・北斗","10","10022034","113.8","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"オートマトンエクスロッド","10","10022035","117.6","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"竜杖ゲオステルンベルギア","10","10022036","121.2","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"司法神の錫杖Ｒ","10","10022037","125.2","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"ハイデビルズワンドＲ","10","10022038","128.8","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"ゼノスフィアロッドＲ","10","10022039","132.6","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"ジェネシスロッドＲ","11","10022040","140","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"ケラウノスワンドＲ","11","10022041","143.8","攻撃杖","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","0"
"ロッドオブガブリエル","10","10025032","93","回復杖","0.4","0","0","0","0","0","0","0.4","0","0","0","60","0","0","0","0"
"妖精回杖アナクシビア","10","10025033","100.4","回復杖","0.4","0","0","0","0","0","0","0.4","0","0","0","60","0","0","0","0"
"葡萄杖・竜眼","10","10025034","104.2","回復杖","0.4","0","0","0","0","0","0","0.4","0","0","0","60","0","0","0","0"
"オートマトンエクスバトン","10","10025035","108","回復杖","0.4","0","0","0","0","0","0","0.4","0","0","0","60","0","0","0","0"
"秘封杖アンバーコフィン","10","10025036","111.8","回復杖","0.4","0","0","0","0","0","0","0.4","0","0","0","60","0","0","0","0"
