efad67f7abf4c2dc75fbe49b3b306432121fa06f68a1ad23cbd36d4eed82d61e,d27756b56b2d246a5969664925ef421e2c54ed9554b29e0ee6fcd4e1ab76c0f0,e734a70a38cf304f374c6384a0b0ff5bb9016172b8ff3bd4f7c5b82791d4ac24,db8862faab46b5541287656b9ef516d3f67e034b19bc09bc44f6e81199c4127b,ba72af61e3caf03185caef55bde948e93ee99c91bb8d721329f6042d52b2f5ca,918dcf95d9fadf307d899b062104a47a47fea5eb890761b18f4418835b41524b,5297ce8dffa3d618f2be7f5d6e3bcca546057814222853cc473265f9a5fee894,0818ce770d14c96f5b7d729fbf6555fb3de961bc8dd3a48a0eba45a2a594019d,e265fa00bc391e717dd8d04d527da785c3bd8540eec0f079e086924664f83d2a,d9d8e715ce72a8550fc2758625325c886cc7fe47ad549ad016fa0c177be9cb58,426137b623834832d3ffa12313eb794a5c10361fa4bb0b9c6f0ab69d3139ba46,d3f8908d898b66a3a77d5155a53f85fbdadb6eb0c02c1dbf85096e160f4bfe8e,ccabb9276fec6beacea51cbac10cb7cb186364995c58ff755af5d10209db94e1,e40694ff6456ba5c72901bda7917760f179325707a62fd725486a6124f362f1b,51406da67d6bba49a15264f081a7d365a2d2529bc512f18e55a4cccfc2878adb,8fced68bc045e53fc845529836a031a53a67a63658bbfd1bdd3d5cd4a39e83a1,622b91ed28aec2ab396c62ac0cf563da409f0b37a670df7af39fe156a5858fd2,0ab220ebd08f147a1c5e06a86f26648036266a08663c09dd8f4d67a25c71499c,7ffb0cadcbff4d48595de04b60b8f983d962ff9aeb1a70cee298a51a30532e5a,443648fd9c90af87ddc2043a20dd5c81ba34dc6470097acc88f98f2f2dce39e7,b24757c246af0430827c3dcae3933025b96695df3b22e7ac8e06251bbbc0536c,63869c255d4a1ffc23a1cf0f4c3e3d90ba24231e48758e0911b87476f6b5147a
"99000","0","109583","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119583"
"99000","0","109584","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119584"
"99000","0","109611","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119611"
"99000","0","109612","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119612"
"99000","0","109613","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119613"
"99000","0","109614","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119614"
"0","0","140000","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","140001"
"110000","0","10001032","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11001032"
"110000","0","10001033","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11001033"
"110000","0","10001034","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11001034"
"110000","0","10001035","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11001035"
"110000","0","10001036","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11001036"
"110000","0","10004032","0","0","0","0","0","0","108013","0","0","0","0","15","0","0","1","0","0","0","12004032"
"110000","0","10004033","0","0","0","0","0","0","108254","0","0","0","0","15","0","0","1","0","0","0","12004033"
"110000","0","10004034","0","0","0","0","0","0","109251","0","0","0","0","15","0","0","1","0","0","0","12004034"
"110000","0","10004035","0","0","0","0","0","0","109161","0","0","0","0","15","0","0","1","0","0","0","12004035"
"110000","0","10004036","0","0","0","0","0","0","109161","0","0","0","0","15","0","0","1","0","0","0","12004036"
"110000","0","10007032","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11007032"
"110000","0","10007033","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11007033"
"110000","0","10007034","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11007034"
"110000","0","10007035","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11007035"
"110000","0","10007036","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11007036"
"110000","0","10010032","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11010032"
"110000","0","10010033","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11010033"
"110000","0","10010034","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11010034"
"110000","0","10010035","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11010035"
"110000","0","10010036","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11010036"
"110000","0","10013032","0","0","0","0","0","0","108343","0","0","0","0","15","0","0","1","0","0","0","12013032"
"110000","0","10013033","0","0","0","0","0","0","108494","0","0","0","0","15","0","0","1","0","0","0","12013033"
"110000","0","10013034","0","0","0","0","0","0","109221","0","0","0","0","15","0","0","1","0","0","0","12013034"
"110000","0","10013035","0","0","0","0","0","0","109581","0","0","0","0","15","0","0","1","0","0","0","12013035"
"110000","0","10013036","0","0","0","0","0","0","109581","0","0","0","0","15","0","0","1","0","0","0","12013036"
"110000","0","10016032","0","0","0","0","0","0","108253","0","0","0","0","15","0","0","1","0","0","0","12016032"
"110000","0","10016033","0","0","0","0","0","0","108224","0","0","0","0","15","0","0","1","0","0","0","12016033"
"110000","0","10016034","0","0","0","0","0","0","109341","0","0","0","0","15","0","0","1","0","0","0","12016034"
"110000","0","10016035","0","0","0","0","0","0","109611","0","0","0","0","15","0","0","1","0","0","0","12016035"
"110000","0","10016036","0","0","0","0","0","0","109611","0","0","0","0","15","0","0","1","0","0","0","12016036"
"110000","0","10019032","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11019032"
"110000","0","10019033","0","0","0","0","0","0","108014","0","0","0","0","15","0","0","1","0","0","0","12019033"
"110000","0","10019034","0","0","0","0","0","0","109011","0","0","0","0","15","0","0","1","0","0","0","12019034"
"110000","0","10019035","0","0","0","0","0","0","109551","0","0","0","0","15","0","0","1","0","0","0","12019035"
"110000","0","10019036","0","0","0","0","0","0","109551","0","0","0","0","15","0","0","1","0","0","0","12019036"
"110000","0","10022032","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11022032"
"110000","0","10022033","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11022033"
"110000","0","10022034","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11022034"
"110000","0","10022035","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11022035"
"110000","0","10022036","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11022036"
"110000","0","10025032","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11025032"
"110000","0","10025033","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11025033"
"110000","0","10025034","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11025034"
"110000","0","10025035","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11025035"
"110000","0","10025036","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11025036"
"110000","0","10028032","0","0","0","0","0","0","108074","0","0","0","0","15","0","0","1","0","0","0","12028032"
"110000","0","10028033","0","0","0","0","0","0","108614","0","0","0","0","15","0","0","1","0","0","0","12028033"
"110000","0","10028034","0","0","0","0","0","0","109461","0","0","0","0","15","0","0","1","0","0","0","12028034"
"110000","0","10028035","0","0","0","0","0","0","109432","0","0","0","0","15","0","0","1","0","0","0","12028035"
"110000","0","10028036","0","0","0","0","0","0","109612","0","0","0","0","15","0","0","1","0","0","0","12028036"
"110000","0","10031032","0","0","0","0","0","0","108164","0","0","0","0","15","0","0","1","0","0","0","12031032"
"110000","0","10031033","0","0","0","0","0","0","108584","0","0","0","0","15","0","0","1","0","0","0","12031033"
"110000","0","10031034","0","0","0","0","0","0","109071","0","0","0","0","15","0","0","1","0","0","0","12031034"
"110000","0","10031035","0","0","0","0","0","0","109012","0","0","0","0","15","0","0","1","0","0","0","12031035"
"110000","0","10031036","0","0","0","0","0","0","109582","0","0","0","0","15","0","0","1","0","0","0","12031036"
"110000","0","10034032","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11034032"
"110000","0","10034034","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11034034"
"110000","0","10034036","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11034036"
"110000","0","10037032","0","0","0","0","0","0","108104","0","0","0","0","15","0","0","1","0","0","0","12037032"
"110000","0","10037033","0","0","0","0","0","0","108554","0","0","0","0","15","0","0","1","0","0","0","12037033"
"110000","0","10037034","0","0","0","0","0","0","109371","0","0","0","0","15","0","0","1","0","0","0","12037034"
"110000","0","10037035","0","0","0","0","0","0","109372","0","0","0","0","15","0","0","1","0","0","0","12037035"
"110000","0","10037036","0","0","0","0","0","0","109552","0","0","0","0","15","0","0","1","0","0","0","12037036"
"110000","0","10040032","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11040032"
"110000","0","10040033","0","0","0","0","0","0","108524","0","0","0","0","15","0","0","1","0","0","0","12040033"
"110000","0","10040035","0","0","0","0","0","0","109222","0","0","0","0","15","0","0","1","0","0","0","12040035"
"110000","0","10040036","0","0","0","0","0","0","109072","0","0","0","0","15","0","0","1","0","0","0","12040036"
"110000","0","10043033","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11043033"
"110000","0","10043035","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11043035"
"110000","0","10046032","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11046032"
"110000","0","10046033","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11046033"
"110000","0","10046036","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11046036"
"110000","0","10049034","0","0","0","0","0","0","109101","0","0","0","0","15","0","0","1","0","0","0","12049034"
"110000","0","10052034","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11052034"
"110000","0","10052035","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11052035"
"110000","0","10055032","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11055032"
"110000","0","10055033","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11055033"
"110000","0","10055034","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11055034"
"110000","0","10055035","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11055035"
"110000","0","10055036","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11055036"
"110000","0","10058032","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11058032"
"110000","0","10058033","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11058033"
"110000","0","10058034","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11058034"
"110000","0","10058035","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11058035"
"110000","0","10058036","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11058036"
"110000","0","10061032","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11061032"
"110000","0","10061033","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11061033"
"110000","0","10061034","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11061034"
"110000","0","10061035","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11061035"
"110000","0","10061036","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","11061036"
