f878eac09e7276af25ba183c49913a0ca2219a16b65bb02def9f354876e5ad27,280ec49ef9608ebde9ccba3655ffdd58480825f470824ac797b52329aa5c024b,cf92cc71c68c608dc50e74b0b478f303ade28ee285d186b5aa4708440f5f1bb5,035dc2f64e1bb67eea5c54fb025d3756d1d30d45f6c7d7aafc2b81fe7408240f,f8293b1180b02bfbaf361c6d10846b8ed0f6d590c0ddeb1c62401b55f39b2e53,915976bc15ee8396bc96546769a8801aad921fd9a5ec02445096276cab9d6349,2e1255fd49fa761dd896563f6d489dba72940db4188854adf5b9d384986cc278,c74773c7d4b5199a2103ad66b57a4d747bd2ddb6d199319657c92d35d3c054a8,911e47df448c1d7c6af1639406a0c9758112ad00daf75f9e34abba5eb9ba898d,13c0f800f2bf12bd3353cc993d8a4370c799133dcef6f6a09a061d027a1effc0,f25be7e26e822a9d88c0d4e997dc209d89f00c63e4b2c1b16e2bec759bbc26b9,d1fdd1669bbf55296de7265d6f5e9e83f3bb0916fe0a3099e9063d16040a368f,1bce225bac118c438a8d820d40801d30611e3b773521b684d3372a9989eca702,f1fb6f38ff556800e968dc824540bb6cbc31136fade0b5bd31ccbfc5884630b9,7f48d5fad09b8145181b3441d7b84f4d67d8be3f92f96456dee64d465f0f63c5,ffdaeff2dcde32ff4f5b58d9bd9f3d6f86cdeb8c63a936849536eaaa50c42700,6f8bb1a0fc210e63d2f69019a80542736e49adb934552e7fe74ca25243a87e5b,34a06e34a4b0c0c70fd9931d9c609ece27244e9e904c87250120070ddd635113,172b5641c2c68b4f4e88baf460f92f6a5844605bf97887a587c4444650fc8e78
"0","0","0","0","0","235","0","0","0","95","10","0","0","113101","0","0","3","3","105"
"0","0","0","0","0","390","0","0","5","216","45","1","0","113101","0","0","5","4","245"
"0","0","0","0","0","670","0","0","10","407","70","2","0","113101","0","0","10","5","495"
"0","0","0","0","0","1045","0","0","10","663","85","3","0","113101","0","0","17","6","1030"
"0","0","0","0","0","1470","2","0","10","965","85","5","0","113101","0","0","23","7","1870"
"0","0","0","8","0","2050","4","0","10","1286","85","11","0","113101","0","0","38","8","2195"
"1","0","0","21","0","2380","6","0","10","1723","85","14","0","113101","25","0","49","9","2195"
"1","0","0","34","0","2580","6","0","20","2223","85","18","0","113101","80","0","54","10","2295"
"3","0","0","34","13","2780","6","0","30","2710","85","20","0","113101","135","0","61","11","2645"
"3","0","0","37","26","3150","6","0","36","3228","85","24","0","113101","191","0","67","12","2745"
"3","0","0","37","39","3300","8","0","42","3781","110","30","0","113101","252","0","73","13","2745"
"3","0","0","37","39","3380","10","0","48","4411","135","34","0","113101","341","0","78","14","2745"
"3","0","0","37","39","3560","12","0","48","5062","135","38","0","113101","445","0","87","15","2745"
"3","0","0","37","49","3740","12","0","48","5736","135","40","0","113101","553","0","97","16","2745"
"3","0","0","37","54","3890","12","0","48","6443","135","45","0","113101","666","0","108","17","2895"
"5","0","0","37","56","3940","12","0","48","7254","135","50","0","113101","816","0","114","18","2895"
"5","0","0","37","56","4035","12","0","48","8195","135","54","0","113101","987","0","118","19","2895"
"5","0","0","37","61","4230","12","0","48","9202","135","60","0","113101","1170","0","124","20","2895"
"5","0","0","37","66","4420","12","0","48","10300","135","65","0","113101","1383","0","130","21","2895"
"5","0","0","37","71","4510","12","0","48","11557","135","72","0","113101","1569","0","144","22","2895"
"5","0","0","37","71","4600","12","0","48","13001","135","80","0","113101","1714","0","154","23","2895"
"5","0","0","37","71","5255","12","0","48","14577","135","80","0","113101","1828","0","159","24","2895"
"5","0","0","37","71","5335","12","0","48","16331","135","89","0","113101","1931","0","165","25","2895"
"5","0","0","37","71","5990","12","0","48","18262","135","89","0","113101","1998","0","165","26","2895"
"5","0","0","37","71","6450","12","0","48","20280","135","96","0","113101","2040","0","170","27","2895"
"5","0","0","37","71","6600","12","0","48","22478","135","101","0","113101","2071","0","175","28","2895"
"5","0","0","37","71","7070","12","0","48","24804","135","106","0","113101","2104","0","180","29","2895"
"5","0","0","37","71","7220","12","0","48","27314","135","111","0","113101","2139","0","185","30","2895"
"5","0","0","37","71","7895","12","0","48","29925","135","111","0","113101","2174","0","185","31","2895"
"5","0","0","37","71","8055","12","0","48","32646","135","117","0","113101","2209","0","191","32","2895"
"5","0","0","37","71","8595","12","0","48","35471","135","123","0","113101","2243","0","197","33","2895"
"5","0","0","37","71","8775","12","0","48","38486","135","129","0","113101","2276","0","203","34","2895"
"5","0","0","37","71","9325","12","0","48","41607","135","135","0","113101","2309","0","209","35","2895"
"5","0","0","37","71","9505","12","0","48","44871","135","142","0","113101","2342","0","216","36","2895"
"5","0","0","37","71","10105","12","0","48","48199","135","149","0","113101","2375","0","223","37","2895"
"0","26","0","0","0","55","0","0","0","0","0","3","0","113201","0","0","0","2","50"
"0","94","0","0","0","150","0","0","0","0","0","7","0","113201","0","0","0","3","100"
"0","214","0","0","0","270","0","0","10","0","0","14","0","113201","0","0","2","4","100"
"0","405","0","0","0","450","0","0","10","0","0","29","0","113201","0","0","2","5","100"
"0","634","0","0","0","800","0","0","10","0","50","42","0","113201","0","0","4","6","100"
"0","894","0","0","0","1395","0","0","15","0","85","56","0","113201","0","0","8","7","100"
"0","1286","0","4","0","1560","1","0","30","0","120","63","0","113201","0","0","10","8","100"
"0","1710","16","9","0","1700","2","0","45","0","155","70","0","113201","0","0","10","9","100"
"0","2145","40","14","0","1970","4","0","45","0","170","82","0","113201","0","0","11","10","520"
"0","2657","85","14","0","2130","5","0","45","0","186","87","5","113201","0","0","11","11","740"
"0","3181","138","14","0","2230","6","0","45","0","222","92","11","113201","0","0","14","12","840"
"0","3714","200","16","0","2370","6","0","45","0","242","99","17","113201","0","0","19","13","840"
"0","4294","276","18","0","2510","6","0","45","0","272","106","17","113201","0","0","23","14","960"
"0","4899","346","22","0","2540","6","0","45","0","282","115","17","113201","0","0","31","15","1080"
"0","5572","421","22","0","2570","6","0","45","0","312","123","17","113201","0","0","36","16","1080"
"0","6300","493","22","0","2570","6","0","45","0","342","132","17","113201","0","0","40","17","1080"
"0","7084","582","22","0","2570","6","0","45","0","372","141","17","113201","0","0","46","18","1080"
"0","7972","715","22","0","2570","6","0","45","0","372","148","17","113201","0","0","51","19","1080"
"0","8893","872","22","0","2570","6","0","45","0","372","162","17","113201","0","0","61","20","1080"
"0","9912","1074","22","0","2570","6","0","45","0","372","170","17","113201","0","0","67","21","1180"
"0","11109","1292","22","0","2570","6","0","45","0","372","177","17","113201","0","0","72","22","1280"
"0","12432","1476","22","0","2570","6","0","45","0","372","193","17","113201","0","0","78","23","1280"
"0","13907","1619","22","0","2570","6","0","45","0","372","210","17","113201","0","0","84","24","1280"
"0","15617","1728","22","0","2570","6","0","45","0","372","218","17","113201","0","0","90","25","1280"
"0","17457","1800","22","0","3030","6","0","45","0","372","227","17","113201","0","0","96","26","1280"
"0","19492","1845","22","0","3030","6","0","45","0","372","235","17","113201","0","0","102","27","1280"
"0","21690","1877","22","0","3030","6","0","45","0","372","240","17","113201","0","0","107","28","1280"
"0","24012","1910","22","0","3490","6","0","45","0","372","244","17","113201","0","0","111","29","1280"
"0","26533","1944","22","0","3490","6","0","45","0","372","248","17","113201","0","0","115","30","1280"
"0","29112","1978","22","0","3950","6","0","45","0","372","252","17","113201","0","0","119","31","1280"
"0","31854","2012","22","0","3950","6","0","45","0","372","256","17","113201","0","0","123","32","1280"
"0","34687","2045","22","0","4450","6","0","45","0","372","260","17","113201","0","0","127","33","1280"
"0","37669","2077","22","0","4950","6","0","45","0","372","264","17","113201","0","0","131","34","1280"
"0","40856","2109","22","0","4950","6","0","45","0","372","268","17","113201","0","0","135","35","1280"
"0","44155","2141","22","0","4950","6","0","45","0","372","272","17","113201","0","0","139","36","1280"
"0","47499","2173","22","0","5450","6","0","45","0","372","277","17","113201","0","0","144","37","1280"
"0","26","0","0","0","55","0","0","0","0","0","3","0","113301","0","0","0","2","50"
"0","84","0","0","0","150","0","0","0","0","0","9","0","113301","0","0","0","3","100"
"0","214","0","0","0","270","0","0","0","0","0","16","0","113301","0","0","1","4","100"
"0","405","0","0","0","360","0","0","0","0","25","29","0","113301","0","0","1","5","100"
"0","634","0","0","0","710","0","0","0","0","75","42","0","113301","0","0","3","6","100"
"0","929","0","0","0","955","0","0","5","0","145","53","0","113301","0","0","5","7","100"
"0","1247","0","4","0","1120","0","0","50","0","180","71","0","113301","0","0","7","8","100"
"0","1601","11","9","0","1260","0","0","80","0","215","90","5","113301","0","0","7","9","100"
"0","1962","25","14","0","1530","0","0","100","0","230","114","10","113301","0","0","8","10","520"
"0","2420","50","14","0","1690","0","0","111","0","246","131","17","113301","0","0","8","11","860"
"0","2899","76","14","0","1790","0","0","122","0","272","147","22","113301","0","0","13","12","1080"
"0","3391","102","14","0","1930","0","0","128","0","282","165","27","113301","0","0","23","13","1320"
"0","3917","136","14","0","2130","0","0","128","0","292","183","29","113301","0","0","35","14","1560"
"0","4467","166","16","0","2220","0","0","133","0","292","202","29","113301","0","0","51","15","1800"
"0","5081","202","16","0","2380","0","0","139","0","292","221","29","113301","0","0","64","16","1800"
"0","5736","237","16","0","2380","0","0","145","0","317","240","29","113301","0","0","78","17","1800"
"0","6437","285","16","0","2725","0","0","146","0","327","260","29","113301","0","0","92","18","1800"
"0","7192","344","16","0","3245","0","0","146","0","327","283","29","113301","0","0","110","19","1800"
"0","8017","415","16","0","4015","0","0","146","0","327","306","29","113301","0","0","130","20","1800"
"0","8834","486","16","0","4665","0","0","146","0","327","344","29","113301","0","0","158","21","1900"
"0","9785","552","16","0","5630","0","0","146","0","327","383","29","113301","0","0","189","22","2000"
"0","10867","582","16","0","6795","0","0","146","0","327","429","29","113301","0","0","218","23","2000"
"0","12060","597","16","0","8265","0","0","146","0","327","473","29","113301","0","0","246","24","2000"
"0","13631","653","16","0","8955","0","0","146","0","327","495","29","113301","0","0","261","25","2000"
"0","15538","730","16","0","8955","0","0","146","0","327","501","29","113301","0","0","266","26","2000"
"0","17583","780","16","0","8955","0","0","146","0","327","507","29","113301","0","0","271","27","2000"
"0","19766","817","16","0","8955","0","0","146","0","327","513","29","113301","0","0","277","28","2000"
"0","22094","855","16","0","8955","0","0","146","0","327","521","29","113301","0","0","285","29","2000"
"0","24615","889","16","0","8955","0","0","146","0","327","525","29","113301","0","0","289","30","2000"
"0","27194","923","16","0","9415","0","0","146","0","327","529","29","113301","0","0","293","31","2000"
"0","29936","957","16","0","9415","0","0","146","0","327","533","29","113301","0","0","297","32","2000"
"0","32769","990","16","0","9915","0","0","146","0","327","537","29","113301","0","0","301","33","2000"
"0","35751","1022","16","0","10415","0","0","146","0","327","541","29","113301","0","0","305","34","2000"
"0","38938","1054","16","0","10415","0","0","146","0","327","545","29","113301","0","0","309","35","2000"
"0","42237","1086","16","0","10415","0","0","146","0","327","549","29","113301","0","0","313","36","2000"
"0","45581","1118","16","0","10915","0","0","146","0","327","554","29","113301","0","0","318","37","2000"
"0","26","0","0","0","55","0","0","0","0","0","3","0","113401","0","0","0","2","50"
"0","94","0","0","0","150","0","0","0","0","0","7","0","113401","0","0","0","3","100"
"0","214","0","0","0","270","0","0","10","0","0","14","0","113401","0","0","2","4","100"
"0","405","0","0","0","450","0","0","10","0","0","29","0","113401","0","0","2","5","100"
"0","634","0","0","0","800","0","0","10","0","50","42","0","113401","0","0","4","6","100"
"0","894","0","0","0","1395","0","0","15","0","85","56","0","113401","0","0","8","7","100"
"0","1255","0","4","0","1560","1","0","45","0","120","66","0","113401","0","0","10","8","100"
"0","1569","16","9","0","2135","2","0","45","0","155","81","0","113401","0","0","19","9","100"
"0","1921","39","14","0","2575","3","0","45","0","175","103","0","113401","0","0","25","10","520"
"0","2374","84","14","0","2835","4","0","45","0","191","113","5","113401","0","0","28","11","740"
"0","2840","139","14","0","2975","4","0","45","0","227","123","13","113401","0","0","31","12","740"
"0","3321","199","16","0","3215","4","0","45","0","247","135","16","113401","0","0","39","13","740"
"0","3813","263","18","0","3355","4","0","45","0","269","152","16","113401","0","0","49","14","860"
"0","4324","319","20","0","3445","4","0","49","0","279","170","16","113401","0","0","63","15","980"
"0","4892","378","22","0","3475","4","0","49","0","299","187","16","113401","0","0","76","16","980"
"0","5520","453","22","0","3475","4","0","49","0","329","204","16","113401","0","0","85","17","980"
"0","6202","557","22","0","3475","4","0","49","0","339","222","16","113401","0","0","95","18","980"
"0","6978","686","22","0","3475","4","0","49","0","339","238","16","113401","0","0","106","19","980"
"0","7796","824","22","0","3475","4","0","49","0","339","259","16","113401","0","0","121","20","980"
"0","8735","1005","22","0","3475","4","0","49","0","339","270","16","113401","0","0","131","21","1080"
"0","9818","1197","22","0","3475","4","0","49","0","339","285","16","113401","0","0","142","22","1180"
"0","11079","1346","22","0","3475","4","0","49","0","339","308","16","113401","0","0","153","23","1180"
"0","12471","1462","22","0","3475","4","0","49","0","339","333","16","113401","0","0","165","24","1180"
"0","14086","1554","22","0","3475","4","0","49","0","339","350","16","113401","0","0","177","25","1180"
"0","15843","1598","22","0","3935","4","0","49","0","339","367","16","113401","0","0","189","26","1180"
"0","17728","1624","22","0","4395","4","0","49","0","339","384","16","113401","0","0","201","27","1180"
"0","19818","1650","22","0","4395","4","0","49","0","339","397","16","113401","0","0","212","28","1180"
"0","22051","1677","22","0","4855","4","0","49","0","339","406","16","113401","0","0","221","29","1180"
"0","24438","1705","22","0","5315","4","0","49","0","339","414","16","113401","0","0","229","30","1180"
"0","26933","1733","22","0","5775","4","0","49","0","339","422","16","113401","0","0","237","31","1180"
"0","29538","1761","22","0","6235","4","0","49","0","339","430","16","113401","0","0","245","32","1180"
"0","32284","1788","22","0","6735","4","0","49","0","339","438","16","113401","0","0","253","33","1180"
"0","35138","1814","22","0","7735","4","0","49","0","339","446","16","113401","0","0","261","34","1180"
"0","38177","1840","22","0","8235","4","0","49","0","339","454","16","113401","0","0","269","35","1180"
"0","41382","1866","22","0","8235","4","0","49","0","339","462","16","113401","0","0","277","36","1180"
"0","44631","1892","22","0","8735","4","0","49","0","339","471","16","113401","0","0","286","37","1180"
"0","23","0","0","0","55","0","0","0","0","0","2","0","113501","0","0","1","2","75"
"0","81","0","0","0","150","0","0","0","0","0","8","0","113501","0","0","1","3","125"
"0","172","0","0","0","325","0","0","10","0","5","17","0","113501","0","0","4","4","175"
"0","349","0","0","0","505","0","0","10","0","15","33","0","113501","0","0","4","5","175"
"0","522","0","0","0","1035","0","0","25","0","15","52","0","113501","0","0","12","6","175"
"0","790","0","0","0","1395","0","0","30","0","85","66","0","113501","0","0","14","7","175"
"0","1089","0","4","0","1675","0","0","75","0","85","88","0","113501","0","0","19","8","175"
"0","1389","6","9","0","2130","0","0","110","0","100","109","5","113501","0","0","25","9","175"
"0","1758","30","14","0","2490","0","0","115","0","135","126","10","113501","0","0","28","10","395"
"0","2159","53","14","0","2910","0","0","129","0","151","145","10","113501","0","0","35","11","735"
"0","2496","70","17","0","3270","0","0","135","0","177","170","14","113501","0","0","52","12","955"
"0","2836","86","17","0","3430","0","0","137","0","199","200","19","113501","0","0","78","13","1075"
"0","3176","96","17","0","3690","0","0","141","0","211","237","21","113501","0","0","106","14","1195"
"0","3572","110","17","0","3890","0","0","150","0","211","271","21","113501","0","0","133","15","1415"
"0","4038","139","17","0","4050","0","0","156","0","211","299","21","113501","0","0","161","16","1415"
"3","4525","187","17","0","4110","0","0","157","0","211","334","21","113501","0","0","184","17","1415"
"3","4989","217","17","0","4455","0","0","157","0","221","379","21","113501","0","0","217","18","1415"
"3","5460","242","17","0","5100","0","0","157","0","221","431","21","113501","0","0","258","19","1510"
"3","6049","278","17","0","5685","0","0","157","0","221","478","21","113501","0","0","300","20","1510"
"3","6625","313","17","0","6270","0","0","157","0","221","540","21","113501","0","0","349","21","1510"
"3","7289","349","17","0","7475","0","0","157","0","221","602","21","113501","0","0","401","22","1610"
"3","8049","379","17","0","8935","0","0","157","0","221","668","21","113501","0","0","460","23","1610"
"3","8890","379","17","0","10460","0","0","157","0","221","743","21","113501","0","0","521","24","1610"
"3","9996","404","17","0","11755","0","0","157","0","221","804","21","113501","0","0","575","25","1610"
"3","11393","431","17","0","12750","0","0","157","0","221","853","21","113501","0","0","618","26","1610"
"3","12933","448","17","0","13865","0","0","157","0","221","897","21","113501","0","0","659","27","1610"
"3","14579","465","17","0","15085","0","0","157","0","221","941","21","113501","0","0","702","28","1610"
"3","16327","482","17","0","16460","0","0","157","0","221","989","21","113501","0","0","750","29","1610"
"3","18182","500","17","0","17915","0","0","157","0","221","1040","21","113501","0","0","801","30","1610"
"3","20127","518","17","0","19450","0","0","157","0","221","1092","21","113501","0","0","853","31","1610"
"3","22162","536","17","0","21060","0","0","157","0","221","1145","21","113501","0","0","906","32","1610"
"3","24313","554","17","0","22840","0","0","157","0","221","1199","21","113501","0","0","960","33","1610"
"3","26580","571","17","0","24860","0","0","157","0","221","1255","21","113501","0","0","1016","34","1610"
"3","28958","588","17","0","27050","0","0","157","0","221","1311","21","113501","0","0","1072","35","1610"
"3","31418","605","17","0","29410","0","0","157","0","221","1368","21","113501","0","0","1129","36","1610"
"3","33959","622","17","0","31845","0","0","157","0","221","1427","21","113501","0","0","1188","37","1610"
"0","0","0","0","0","60","0","0","0","26","0","0","0","113601","0","0","3","2","50"
"0","0","0","0","0","330","0","0","0","77","0","1","0","113601","0","0","6","3","100"
"0","0","0","0","0","675","0","0","0","200","10","1","0","113601","0","0","9","4","160"
"3","0","0","0","0","1215","0","0","10","338","30","4","0","113601","0","0","16","5","160"
"3","0","0","0","0","2080","0","0","10","541","30","6","0","113601","0","0","30","6","340"
"3","0","0","0","0","3050","0","0","10","788","30","8","0","113601","0","0","42","7","810"
"3","0","0","0","0","4075","0","0","10","1059","45","15","0","113601","0","0","55","8","1045"
"3","10","0","9","0","5135","0","0","10","1306","60","25","0","113601","10","0","72","9","1445"
"3","10","0","18","0","5825","5","0","10","1637","85","36","0","113601","30","0","90","10","1445"
"3","10","0","18","3","6535","8","0","30","1942","85","58","0","113601","60","0","108","11","1445"
"3","10","0","18","9","7455","8","0","30","2280","85","76","0","113601","92","0","132","12","1545"
"3","10","0","21","22","7945","8","0","30","2725","118","86","0","113601","125","0","146","13","1545"
"3","10","0","21","22","8375","8","0","30","3205","151","100","1","113601","166","0","164","14","1545"
"3","10","0","21","22","8745","8","0","30","3732","151","115","1","113601","232","0","183","15","1545"
"3","10","0","21","25","8965","8","0","30","4280","163","135","1","113601","313","0","198","16","1545"
"3","10","0","21","28","9335","8","0","30","4803","163","167","1","113601","401","0","213","17","1545"
"3","10","0","21","28","9820","8","0","30","5376","163","202","1","113601","505","0","228","18","1545"
"3","10","0","21","28","10265","8","0","30","6054","163","231","1","113601","624","0","249","19","1545"
"3","10","0","21","28","10590","8","0","30","6827","163","261","1","113601","743","0","272","20","1545"
"3","10","0","21","28","10875","8","0","30","7751","163","285","1","113601","874","0","290","21","1545"
"3","10","0","21","28","11090","8","0","30","8934","163","298","1","113601","992","0","306","22","1545"
"3","10","0","21","28","11435","8","0","30","10294","163","313","1","113601","1063","0","320","23","1545"
"3","10","0","21","28","12320","8","0","30","11791","163","321","1","113601","1124","0","325","24","1545"
"3","10","0","21","28","13045","8","0","30","13455","163","330","1","113601","1187","0","331","25","1545"
"3","10","0","21","28","14690","8","0","30","14999","163","359","1","113601","1226","0","352","26","1545"
"3","10","0","21","28","18245","8","0","30","16380","163","395","1","113601","1250","0","379","27","1545"
"3","10","0","21","28","22330","8","0","30","17854","163","426","1","113601","1274","0","406","28","1545"
"3","10","0","21","28","24605","8","0","30","19732","163","451","1","113601","1308","0","431","29","1545"
"3","10","0","21","28","27160","8","0","30","21703","163","478","1","113601","1343","0","458","30","1545"
"3","10","0","21","28","31935","8","0","30","23457","163","513","1","113601","1369","0","493","31","1545"
"3","10","0","21","28","37025","8","0","30","25276","163","549","1","113601","1395","0","529","32","1545"
"3","10","0","21","28","42585","8","0","30","27178","163","586","1","113601","1420","0","566","33","1545"
"3","10","0","21","28","48515","8","0","30","29192","163","624","1","113601","1444","0","604","34","1545"
"3","10","0","21","28","54745","8","0","30","31300","163","662","1","113601","1468","0","642","35","1545"
"3","10","0","21","28","61195","8","0","30","33483","163","701","1","113601","1492","0","681","36","1545"
"3","10","0","21","28","67865","8","0","30","35741","163","741","1","113601","1516","0","721","37","1545"
"0","26","0","0","0","55","0","0","0","0","0","3","0","113701","0","0","0","2","50"
"0","94","0","0","0","150","0","0","0","0","0","7","0","113701","0","0","0","3","100"
"0","214","0","0","0","270","0","0","10","0","0","14","0","113701","0","0","2","4","100"
"0","405","0","0","0","450","0","0","10","0","0","29","0","113701","0","0","2","5","100"
"0","634","0","0","0","800","0","0","10","0","50","42","0","113701","0","0","4","6","100"
"0","894","0","0","0","1395","0","0","15","0","85","56","0","113701","0","0","8","7","100"
"0","1286","0","4","0","1560","1","0","30","0","120","63","0","113701","0","0","10","8","100"
"0","1710","16","9","0","1700","2","0","45","0","155","70","0","113701","0","0","10","9","100"
"0","2145","40","14","0","1970","4","0","45","0","170","82","0","113701","0","0","11","10","520"
"0","2657","85","14","0","2130","5","0","45","0","186","87","5","113701","0","0","11","11","740"
"0","3181","138","14","0","2230","6","0","45","0","222","92","11","113701","0","0","14","12","840"
"0","3714","200","16","0","2370","6","0","45","0","242","99","17","113701","0","0","19","13","840"
"0","4294","276","18","0","2510","6","0","45","0","272","106","17","113701","0","0","23","14","960"
"0","4899","346","22","0","2540","6","0","45","0","282","115","17","113701","0","0","31","15","1080"
"0","5572","421","22","0","2570","6","0","45","0","312","123","17","113701","0","0","36","16","1080"
"0","6300","493","22","0","2570","6","0","45","0","342","132","17","113701","0","0","40","17","1080"
"0","7084","582","22","0","2570","6","0","45","0","372","141","17","113701","0","0","46","18","1080"
"0","7972","715","22","0","2570","6","0","45","0","372","148","17","113701","0","0","51","19","1080"
"0","8893","872","22","0","2570","6","0","45","0","372","162","17","113701","0","0","61","20","1080"
"0","9912","1074","22","0","2570","6","0","45","0","372","170","17","113701","0","0","67","21","1180"
"0","11109","1292","22","0","2570","6","0","45","0","372","177","17","113701","0","0","72","22","1280"
"0","12432","1476","22","0","2570","6","0","45","0","372","193","17","113701","0","0","78","23","1280"
"0","13907","1619","22","0","2570","6","0","45","0","372","210","17","113701","0","0","84","24","1280"
"0","15617","1728","22","0","2570","6","0","45","0","372","218","17","113701","0","0","90","25","1280"
"0","17457","1800","22","0","3030","6","0","45","0","372","227","17","113701","0","0","96","26","1280"
"0","19492","1845","22","0","3030","6","0","45","0","372","235","17","113701","0","0","102","27","1280"
"0","21690","1877","22","0","3030","6","0","45","0","372","240","17","113701","0","0","107","28","1280"
"0","24012","1910","22","0","3490","6","0","45","0","372","244","17","113701","0","0","111","29","1280"
"0","26533","1944","22","0","3490","6","0","45","0","372","248","17","113701","0","0","115","30","1280"
"0","29112","1978","22","0","3950","6","0","45","0","372","252","17","113701","0","0","119","31","1280"
"0","31854","2012","22","0","3950","6","0","45","0","372","256","17","113701","0","0","123","32","1280"
"0","34687","2045","22","0","4450","6","0","45","0","372","260","17","113701","0","0","127","33","1280"
"0","37669","2077","22","0","4950","6","0","45","0","372","264","17","113701","0","0","131","34","1280"
"0","40856","2109","22","0","4950","6","0","45","0","372","268","17","113701","0","0","135","35","1280"
"0","44155","2141","22","0","4950","6","0","45","0","372","272","17","113701","0","0","139","36","1280"
"0","47499","2173","22","0","5450","6","0","45","0","372","277","17","113701","0","0","144","37","1280"
"0","23","0","0","0","55","0","0","0","0","0","2","0","113801","0","0","1","2","75"
"0","81","0","0","0","150","0","0","0","0","0","8","0","113801","0","0","1","3","125"
"0","172","0","0","0","325","0","0","10","0","5","17","0","113801","0","0","4","4","175"
"0","349","0","0","0","505","0","0","10","0","15","33","0","113801","0","0","4","5","175"
"0","522","0","0","0","1035","0","0","25","0","15","52","0","113801","0","0","12","6","175"
"0","790","0","0","0","1395","0","0","30","0","85","66","0","113801","0","0","14","7","175"
"0","1089","0","4","0","1675","0","0","75","0","85","88","0","113801","0","0","19","8","175"
"0","1389","6","9","0","2130","0","0","110","0","100","109","5","113801","0","0","25","9","175"
"0","1758","30","14","0","2490","0","0","115","0","135","126","10","113801","0","0","28","10","395"
"0","2159","53","14","0","2910","0","0","129","0","151","145","10","113801","0","0","35","11","735"
"0","2471","63","17","0","3430","0","0","138","0","177","171","12","113801","0","0","56","12","955"
"0","2705","63","20","0","3810","0","0","140","0","199","209","14","113801","0","0","94","13","1175"
"0","2982","71","20","0","3990","0","0","146","0","199","251","16","113801","0","0","133","14","1295"
"0","3310","81","20","0","4130","0","0","151","0","199","293","18","113801","0","0","168","15","1395"
"0","3658","81","20","0","4330","0","0","157","0","199","336","18","113801","0","0","208","16","1495"
"3","4008","81","20","0","4510","0","0","158","0","214","384","18","113801","0","0","250","17","1495"
"6","4353","81","20","0","4915","0","0","158","0","229","441","18","113801","0","0","295","18","1495"
"6","4719","81","20","0","5560","0","0","158","0","229","506","18","113801","0","0","349","19","1590"
"6","5176","93","20","0","6145","0","0","158","0","229","568","18","113801","0","0","406","20","1685"
"6","5618","93","20","0","6765","0","0","158","0","229","646","18","113801","0","0","472","21","1685"
"6","6142","93","20","0","8080","0","0","158","0","229","725","18","113801","0","0","541","22","1685"
"6","6707","93","20","0","9855","0","0","158","0","229","810","18","113801","0","0","619","23","1685"
"6","7347","93","20","0","11380","0","0","158","0","229","901","18","113801","0","0","704","24","1685"
"6","8212","103","20","0","12675","0","0","158","0","229","987","18","113801","0","0","784","25","1685"
"6","9328","118","20","0","13965","0","0","158","0","229","1062","18","113801","0","0","853","26","1685"
"6","10563","128","20","0","15535","0","0","158","0","229","1132","18","113801","0","0","920","27","1685"
"6","11885","138","20","0","17300","0","0","158","0","229","1203","18","113801","0","0","990","28","1685"
"6","13290","148","20","0","19295","0","0","158","0","229","1279","18","113801","0","0","1066","29","1685"
"6","14765","158","20","0","21525","0","0","158","0","229","1360","18","113801","0","0","1147","30","1685"
"6","16312","168","20","0","23915","0","0","158","0","229","1443","18","113801","0","0","1230","31","1685"
"6","17930","178","20","0","26460","0","0","158","0","229","1528","18","113801","0","0","1315","32","1685"
"6","20100","195","20","0","28070","0","0","158","0","229","1582","18","113801","0","0","1369","33","1685"
"6","22405","212","20","0","29850","0","0","158","0","229","1637","18","113801","0","0","1424","34","1685"
"6","24802","229","20","0","31870","0","0","158","0","229","1693","18","113801","0","0","1480","35","1685"
"6","27281","246","20","0","34060","0","0","158","0","229","1750","18","113801","0","0","1537","36","1685"
"6","29840","263","20","0","36420","0","0","158","0","229","1808","18","113801","0","0","1595","37","1685"
"2","0","0","0","0","80","0","0","0","8","0","0","0","113901","0","0","2","2","125"
"3","0","0","0","0","200","0","0","0","56","15","0","0","113901","0","0","5","3","225"
"7","0","0","0","0","550","0","0","0","109","30","5","0","113901","0","0","12","4","385"
"10","0","0","0","0","1060","0","0","0","217","60","11","0","113901","0","0","19","5","545"
"14","0","0","0","0","1740","0","0","0","357","75","19","0","113901","0","0","32","6","915"
"18","0","0","0","0","2330","0","0","0","523","100","34","0","113901","0","0","49","7","1285"
"28","0","0","0","0","3560","0","0","0","643","100","48","0","113901","0","0","65","8","1910"
"35","10","0","5","0","4355","0","0","0","842","100","69","0","113901","0","0","84","9","2360"
"36","20","0","10","5","5265","0","0","0","1086","100","90","0","113901","10","0","106","10","2660"
"41","20","0","10","10","6185","0","0","20","1353","100","106","0","113901","40","0","124","11","2960"
"46","20","0","12","20","6845","0","0","40","1640","100","123","0","113901","80","0","144","12","3210"
"48","20","0","14","30","7465","0","0","42","1909","100","149","0","113901","116","0","176","13","3430"
"50","20","0","14","30","7855","0","0","44","2218","106","181","2","113901","162","0","209","14","3550"
"52","20","0","14","30","7965","0","0","44","2623","112","210","4","113901","212","0","238","15","3650"
