b3c06937656b94071a9b08d64f8ec761a3080af2e4d980f6d30486f89cd3e34a,ecbb8508a220ddf3192feb47347c33bd9b845b671e6c93cf2b699b6f7fef24c9,62ec406d28872c6bbabeebce8f602e41817d3a0ba00b5891e1fce6aa87e21c46,3860cafcc4266165cb47c78f3c7eec05a47a4e3ebc7e93772b46486a5693f3e0,393d0b3f001193c25be8feab7ef91d672ec1499aec6ff5225caada5793d08531,240f5ec4e3fbfc000da9c8f00132422ec7a997cf716ab4ef945ddc6decf0df52,88077139479d3e4c1023a1f5b687a7c0289f355b3350e4e3694648fb486c0835,520fe6514405c65734339c3e4492cdb65a6cf8c01f359a190313f825de3bcae2
"655","0","0","291","2023/11/27 11:59:59","3","2023/11/24 12:00:00","107001"
"656","0","0","291","2023/11/27 11:59:59","3","2023/11/24 12:00:00","106101"
"657","0","0","291","2023/11/27 11:59:59","3","2023/11/24 12:00:00","107101"
"658","0","0","292","2023/11/30 11:59:59","3","2023/11/27 12:00:00","125501"
"659","0","0","292","2023/11/30 11:59:59","3","2023/11/27 12:00:00","125601"
"660","0","1129","293","2023/12/11 11:59:59","3","2023/11/30 12:00:00","127901"
"661","0","0","294","2023/12/15 14:59:59","3","2023/12/11 12:00:00","124001"
"662","0","1130","295","2023/12/22 11:59:59","3","2023/12/15 15:00:00","128001"
"663","0","0","296","2023/12/27 11:59:59","3","2023/12/22 12:00:00","108401"
"664","0","0","296","2023/12/27 11:59:59","3","2023/12/22 12:00:00","108601"
"665","0","0","296","2023/12/27 11:59:59","3","2023/12/22 12:00:00","111501"
"666","0","0","296","2023/12/27 11:59:59","3","2023/12/22 12:00:00","114401"
"667","0","0","296","2023/12/27 11:59:59","3","2023/12/22 12:00:00","119901"
"668","0","0","297","2023/12/31 11:59:59","3","2023/12/27 12:00:00","126201"
"669","0","1131","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","181101"
"670","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","126501"
"671","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","126401"
"672","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","118201"
"673","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","181001"
"674","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","123001"
"675","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","180901"
"676","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","118101"
"677","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","180801"
"678","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","106701"
"679","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","180701"
"680","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","180301"
"681","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","180601"
"682","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","180101"
"683","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","106801"
"684","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","180201"
"685","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","180501"
"686","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","180401"
"687","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","107001"
"688","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","106101"
"689","0","0","298","2024/01/03 18:59:59","3","2023/12/31 12:00:00","107101"
"690","0","1132","299","2024/01/12 11:59:59","3","2024/01/03 19:00:00","128401"
"691","0","0","300","2024/01/15 14:59:59","3","2024/01/12 12:00:00","124601"
"692","0","0","300","2024/01/15 14:59:59","3","2024/01/12 12:00:00","124501"
"693","0","1133","301","2024/01/22 11:59:59","3","2024/01/15 15:00:00","128501"
"694","0","0","302","2024/01/26 11:59:59","3","2024/01/22 12:00:00","109101"
"695","0","0","302","2024/01/26 11:59:59","3","2024/01/22 12:00:00","115501"
"696","0","0","303","2024/01/31 11:59:59","3","2024/01/26 12:00:00","111801"
"697","0","0","303","2024/01/31 11:59:59","3","2024/01/26 12:00:00","115001"
"698","0","0","303","2024/01/31 11:59:59","3","2024/01/26 12:00:00","120701"
"699","0","0","303","2024/01/31 11:59:59","3","2024/01/26 12:00:00","120901"
"700","0","1134","304","2024/02/12 11:59:59","3","2024/01/31 12:00:00","128901"
"701","0","0","305","2024/02/14 23:59:59","3","2024/02/12 12:00:00","124801"
"702","0","0","305","2024/02/14 23:59:59","3","2024/02/12 12:00:00","125001"
"703","0","0","306","2024/02/14 23:59:59","3","2024/02/12 12:00:00","126601"
"704","40011","1135","307","2024/02/22 11:59:59","3","2024/02/15 00:00:00","128701"
"705","0","0","308","2024/02/29 11:59:59","3","2024/02/22 12:00:00","121001"
"706","0","0","308","2024/02/29 11:59:59","3","2024/02/22 12:00:00","121101"
"707","50309","1136","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","129001"
"708","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","181101"
"709","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","126501"
"710","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","126401"
"711","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","118201"
"712","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","181001"
"713","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","123001"
"714","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","180901"
"715","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","118101"
"716","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","180801"
"717","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","106701"
"718","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","180701"
"719","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","180301"
"720","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","180601"
"721","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","180101"
"722","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","106801"
"723","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","180201"
"724","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","180501"
"725","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","180401"
"726","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","107001"
"727","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","106101"
"728","0","0","309","2024/03/03 18:59:59","3","2024/02/29 12:00:00","107101"
"729","30310","1137","310","2024/03/11 11:59:59","3","2024/03/03 19:00:00","129301"
"730","0","0","311","2024/03/18 11:59:59","3","2024/03/11 12:00:00","108801"
"731","0","0","311","2024/03/18 11:59:59","3","2024/03/11 12:00:00","108701"
"732","0","0","311","2024/03/18 11:59:59","3","2024/03/11 12:00:00","112001"
"733","0","0","311","2024/03/18 11:59:59","3","2024/03/11 12:00:00","111901"
"734","0","0","312","2024/03/22 11:59:59","3","2024/03/18 12:00:00","126901"
"735","0","0","312","2024/03/22 11:59:59","3","2024/03/18 12:00:00","127101"
"736","30313","1138","313","2024/03/28 11:59:59","3","2024/03/18 12:00:00","129401"
"737","0","0","314","2024/03/28 11:59:59","3","2024/03/22 12:00:00","120001"
"738","0","0","315","2024/03/31 11:59:59","3","2024/03/28 12:00:00","127201"
"739","30316","1139","316","2024/04/12 11:59:59","3","2024/03/31 12:00:00","129801"
"740","0","0","317","2024/04/15 14:59:59","3","2024/04/12 12:00:00","121501"
"741","0","0","318","2024/04/15 14:59:59","3","2024/04/12 12:00:00","125301"
"742","30319","1140","319","2024/04/26 11:59:59","3","2024/04/15 15:00:00","129901"
"743","0","0","320","2024/04/30 11:59:59","3","2024/04/26 12:00:00","127501"
"744","50321","1141","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","129601"
"745","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","129001"
"746","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","181101"
"747","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","126501"
"748","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","126401"
"749","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","118201"
"750","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","181001"
"751","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","123001"
"752","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","180901"
"753","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","118101"
"754","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","180801"
"755","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","106701"
"756","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","180701"
"757","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","180301"
"758","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","180601"
"759","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","180101"
"760","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","106801"
"761","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","180201"
"762","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","180501"
"763","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","180401"
"764","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","107001"
"765","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","106101"
"766","0","0","321","2024/05/03 18:59:59","3","2024/04/30 12:00:00","107101"
"767","30322","1142","322","2024/05/15 14:59:59","3","2024/05/03 19:00:00","130701"
"768","0","0","323","2024/05/15 14:59:59","3","2024/05/10 12:00:00","125501"
"769","0","0","323","2024/05/15 14:59:59","3","2024/05/10 12:00:00","125601"
"770","30324","1143","324","2024/05/27 11:59:59","3","2024/05/15 15:00:00","130801"
"771","0","0","325","2024/05/31 11:59:59","3","2024/05/27 12:00:00","127901"
"772","30326","1144","326","2024/06/10 11:59:59","3","2024/05/31 12:00:00","131001"
"773","0","0","327","2024/06/15 14:59:59","3","2024/06/10 12:00:00","126201"
"774","30328","1145","328","2024/06/26 11:59:59","3","2024/06/15 15:00:00","130901"
"775","0","0","329","2024/06/26 11:59:59","3","2024/06/21 12:00:00","110301"
"776","0","0","329","2024/06/26 11:59:59","3","2024/06/21 12:00:00","110001"
"777","0","0","329","2024/06/26 11:59:59","3","2024/06/21 12:00:00","107501"
"778","0","0","329","2024/06/26 11:59:59","3","2024/06/21 12:00:00","107801"
"779","0","0","329","2024/06/26 11:59:59","3","2024/06/21 12:00:00","107701"
"780","0","0","329","2024/06/26 11:59:59","3","2024/06/21 12:00:00","107901"
"781","0","0","330","2024/06/30 11:59:59","3","2024/06/26 12:00:00","128401"
"782","0","0","330","2024/06/30 11:59:59","3","2024/06/26 12:00:00","128501"
"783","50331","1146","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","129701"
"784","0","1146","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","131101"
"785","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","129601"
"786","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","129001"
"787","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","181101"
"788","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","126501"
"789","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","126401"
"790","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","118201"
"791","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","181001"
"792","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","123001"
"793","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","180901"
"794","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","118101"
"795","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","180801"
"796","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","106701"
"797","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","180701"
"798","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","180301"
"799","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","180601"
"800","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","180101"
"801","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","106801"
"802","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","180201"
"803","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","180501"
"804","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","180401"
"805","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","107001"
"806","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","106101"
"807","0","0","331","2024/07/03 18:59:59","3","2024/06/30 12:00:00","107101"
"808","30332","1147","332","2024/07/15 14:59:59","3","2024/07/03 19:00:00","131201"
"809","0","0","333","2024/07/15 14:59:59","3","2024/07/11 12:00:00","126601"
"810","30334","1148","334","2024/07/26 11:59:59","3","2024/07/15 15:00:00","131601"
"811","0","0","335","2024/07/31 11:59:59","3","2024/07/23 12:00:00","110601"
"812","0","0","335","2024/07/31 11:59:59","3","2024/07/23 12:00:00","110401"
"813","0","0","335","2024/07/31 11:59:59","3","2024/07/23 12:00:00","113101"
"814","0","0","335","2024/07/31 11:59:59","3","2024/07/23 12:00:00","113401"
"815","30337","1149","337","2024/08/12 11:59:59","3","2024/07/31 12:00:00","131701"
"816","0","0","338","2024/08/12 11:59:59","3","2024/08/09 12:00:00","126901"
"817","0","0","338","2024/08/12 11:59:59","3","2024/08/09 12:00:00","127101"
"818","0","0","339","2024/08/15 14:59:59","3","2024/08/12 12:00:00","128901"
"819","0","0","339","2024/08/15 14:59:59","3","2024/08/12 12:00:00","128701"
"820","40012","1150","340","2024/08/23 11:59:59","3","2024/08/15 15:00:00","131801"
"821","50341","1151","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","181201"
"822","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","129701"
"823","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","129601"
"824","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","129001"
"825","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","181101"
"826","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","126501"
"827","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","126401"
"828","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","118201"
"829","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","181001"
"830","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","123001"
"831","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","180901"
"832","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","118101"
"833","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","180801"
"834","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","106701"
"835","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","180701"
"836","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","180301"
"837","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","180601"
"838","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","180101"
"839","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","106801"
"840","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","180201"
"841","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","180501"
"842","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","180401"
"843","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","107001"
"844","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","106101"
"845","0","0","341","2024/08/26 18:59:59","3","2024/08/23 12:00:00","107101"
"846","0","0","342","2024/08/31 11:59:59","3","2024/08/26 19:00:00","117201"
"847","0","0","342","2024/08/31 11:59:59","3","2024/08/26 19:00:00","117001"
"848","0","0","342","2024/08/31 11:59:59","3","2024/08/26 19:00:00","122501"
"849","0","0","342","2024/08/31 11:59:59","3","2024/08/26 19:00:00","122901"
"850","30343","1152","343","2024/09/13 11:59:59","3","2024/08/31 12:00:00","132101"
"851","30344","1153","344","2024/09/25 11:59:59","3","2024/09/13 12:00:00","132001"
"852","0","0","345","2024/09/25 11:59:59","3","2024/09/15 15:00:00","109901"
"853","0","0","345","2024/09/25 11:59:59","3","2024/09/15 15:00:00","109701"
"854","0","0","346","2024/09/30 11:59:59","3","2024/09/25 12:00:00","118001"
"855","0","0","346","2024/09/30 11:59:59","3","2024/09/25 12:00:00","123301"
"856","0","0","347","2024/09/30 11:59:59","3","2024/09/25 12:00:00","129301"
"857","30348","1154","348","2024/10/10 11:59:59","3","2024/09/30 12:00:00","132201"
"858","0","0","349","2024/10/13 11:59:59","3","2024/10/10 12:00:00","127201"
"859","30350","1155","350","2024/10/18 11:59:59","3","2024/10/10 12:00:00","127701"
"860","0","0","351","2024/10/18 11:59:59","3","2024/10/13 12:00:00","129801"
"861","30352","1156","352","2024/10/28 11:59:59","3","2024/10/18 12:00:00","127801"
"862","0","0","353","2024/10/28 11:59:59","3","2024/10/24 12:00:00","111101"
"863","0","0","353","2024/10/28 11:59:59","3","2024/10/24 12:00:00","123601"
"864","0","0","353","2024/10/28 11:59:59","3","2024/10/24 12:00:00","108301"
"865","0","0","353","2024/10/28 11:59:59","3","2024/10/24 12:00:00","108101"
"866","0","0","353","2024/10/28 11:59:59","3","2024/10/24 12:00:00","113901"
"867","0","0","353","2024/10/28 11:59:59","3","2024/10/24 12:00:00","117701"
"868","0","1157","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","180801"
"869","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","181201"
"870","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","129701"
"871","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","129601"
"872","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","129001"
"873","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","181101"
"874","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","126501"
"875","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","126401"
"876","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","118201"
"877","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","181001"
"878","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","123001"
"879","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","180901"
"880","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","118101"
"881","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","106701"
"882","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","180701"
"883","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","180301"
"884","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","180601"
"885","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","180101"
"886","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","106801"
"887","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","180201"
"888","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","180501"
"889","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","180401"
"890","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","107001"
"891","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","106101"
"892","0","0","354","2024/10/31 11:59:59","3","2024/10/28 12:00:00","107101"
"893","30355","1158","355","2024/11/11 11:59:59","3","2024/10/31 12:00:00","130201"
"894","0","0","356","2024/11/18 11:59:59","3","2024/11/11 12:00:00","130701"
"895","0","0","356","2024/11/18 11:59:59","3","2024/11/11 12:00:00","127501"
"896","30357","1159","357","2024/11/18 11:59:59","3","2024/11/11 12:00:00","130001"
"897","30358","1160","358","2024/11/26 11:59:59","3","2024/11/18 12:00:00","130101"
"898","0","0","359","2024/11/30 11:59:59","3","2024/11/26 12:00:00","123801"
"899","30360","1161","360","2024/12/09 11:59:59","3","2024/11/30 12:00:00","132801"
"900","0","0","361","2024/12/15 14:59:59","3","2024/12/09 12:00:00","131001"
"901","0","0","361","2024/12/15 14:59:59","3","2024/12/09 12:00:00","127901"
"902","30362","1162","362","2024/12/15 14:59:59","3","2024/12/09 12:00:00","132901"
"903","30363","1163","363","2024/12/22 11:59:59","3","2024/12/15 15:00:00","129501"
"904","0","0","364","2024/12/31 11:59:59","3","2024/12/22 12:00:00","108601"
"905","0","0","364","2024/12/31 11:59:59","3","2024/12/22 12:00:00","108401"
"906","0","0","364","2024/12/31 11:59:59","3","2024/12/22 12:00:00","111501"
"907","0","0","364","2024/12/31 11:59:59","3","2024/12/22 12:00:00","114401"
"908","0","0","364","2024/12/31 11:59:59","3","2024/12/22 12:00:00","119901"
"909","0","0","364","2024/12/31 11:59:59","3","2024/12/22 12:00:00","124001"
"910","50365","1164","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","133001"
"911","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","181201"
"912","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","129701"
"913","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","129601"
"914","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","129001"
"915","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","181101"
"916","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","126501"
"917","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","126401"
"918","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","118201"
"919","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","181001"
"920","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","123001"
"921","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","180901"
"922","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","118101"
"923","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","180801"
"924","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","106701"
"925","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","180701"
"926","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","180301"
"927","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","180601"
"928","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","180101"
"929","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","106801"
"930","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","180201"
"931","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","180501"
"932","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","180401"
"933","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","107001"
"934","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","106101"
"935","0","0","365","2025/01/03 18:59:59","3","2024/12/31 12:00:00","107101"
"936","30366","1165","366","2025/01/15 14:59:59","3","2025/01/03 19:00:00","133501"
"937","0","0","367","2025/01/15 14:59:59","3","2025/01/09 12:00:00","131201"
"938","0","0","367","2025/01/15 14:59:59","3","2025/01/09 12:00:00","131601"
"939","0","0","367","2025/01/15 14:59:59","3","2025/01/09 12:00:00","128401"
"940","0","0","367","2025/01/15 14:59:59","3","2025/01/09 12:00:00","128501"
"941","0","0","368","2025/01/20 11:59:59","3","2025/01/15 15:00:00","108801"
"942","0","0","368","2025/01/20 11:59:59","3","2025/01/15 15:00:00","108701"
"943","0","0","368","2025/01/20 11:59:59","3","2025/01/15 15:00:00","112001"
"944","0","0","368","2025/01/20 11:59:59","3","2025/01/15 15:00:00","111901"
"945","0","0","368","2025/01/20 11:59:59","3","2025/01/15 15:00:00","111801"
"946","0","0","368","2025/01/20 11:59:59","3","2025/01/15 15:00:00","115001"
"947","0","0","368","2025/01/20 11:59:59","3","2025/01/15 15:00:00","120701"
"948","0","0","368","2025/01/20 11:59:59","3","2025/01/15 15:00:00","120901"
"949","0","0","368","2025/01/20 11:59:59","3","2025/01/15 15:00:00","124601"
"950","0","0","368","2025/01/20 11:59:59","3","2025/01/15 15:00:00","124501"
"951","30369","1166","369","2025/01/31 11:59:59","3","2025/01/20 12:00:00","133601"
"952","30370","1167","370","2025/02/10 11:59:59","3","2025/01/31 12:00:00","133701"
"953","0","0","371","2025/02/15 14:59:59","3","2025/02/10 12:00:00","131701"
"954","0","0","371","2025/02/15 14:59:59","3","2025/02/10 12:00:00","128901"
"955","0","0","371","2025/02/15 14:59:59","3","2025/02/10 12:00:00","128701"
"956","40013","1168","372","2025/02/20 11:59:59","3","2025/02/10 12:00:00","133901"
"957","0","0","373","2025/02/24 11:59:59","3","2025/02/20 12:00:00","124801"
"958","0","0","373","2025/02/24 11:59:59","3","2025/02/20 12:00:00","125001"
"959","0","0","373","2025/02/24 11:59:59","3","2025/02/20 12:00:00","121001"
"960","0","0","373","2025/02/24 11:59:59","3","2025/02/20 12:00:00","121101"
"961","0","0","373","2025/02/24 11:59:59","3","2025/02/20 12:00:00","115501"
"962","0","0","373","2025/02/24 11:59:59","3","2025/02/20 12:00:00","109101"
"963","30374","1169","374","2025/02/28 11:59:59","3","2025/02/20 12:00:00","133801"
"964","50375","1170","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","134001"
"965","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","133001"
"966","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","181201"
"967","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","129701"
"968","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","129601"
"969","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","129001"
"970","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","181101"
"971","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","126501"
"972","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","126401"
"973","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","118201"
"974","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","181001"
"975","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","123001"
"976","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","180901"
"977","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","118101"
"978","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","180801"
"979","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","106701"
"980","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","180701"
"981","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","180301"
"982","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","180601"
"983","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","180101"
"984","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","106801"
"985","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","180201"
