230fd6e4461e7a8e81343e434aaeee6b64c53ac8ffe090b889c79bfdf17b15ae,29442d3bdb6881d41cce6688a44f51f50b07adeee1a3ba9c220135fac7c1e6d7,70cb383a3bc6d6c1e7677cd3f3a99cd7176cb674463d80f45c7cb13d9adc09e9,ef06b4d51a58d04fa17a4b7602397c10b357f637bcce139b7eb577aefa1cfcaa,af176594d48f294f1073bfdaec0ed724efef240e693ff559e5a40b63e911842a,f0d2604f9d2f5981641a9671e8d6516e380625b2b25c80bda7abc60cfde55964,69cf4fa5090d8b0384474b62ee343b808eca90e4e677a320034d841562a176af,0a10ef6516603bf029febf5abd2e0ed7de89f7db6d31a687409d721d235cc6a9,ac378f72e124c6d2d2f77ace7118bc93ae6350c2f2c1d0ea3e6ae698e05f121f,282e70d2f22d313c4e6753f3137b8bcdac217b63e3b58dc4e61a02651edbe737,d3e5369fcda92bb74d5b595a0fb88a8d015f9429d01a4b08eca9ff3c55eb6912,80237e6c46ba6c6e59f8c0a19d9b04fe60450030fe992e815dd85b98d7ff0cd4,755df950a90b04709e4691090ce5057cef6305934a8b95278fd0fb01c33bf087,17d8fac9ab33e0a2edc1366cf7266549dccb9ef6870cd0eb287c10c781318571,63c732c42dca47f65e5e2f8c8e86969ac88bbab6c8763fef984d0e7f96e0f74b,2c3c4dbeabc506703d6138c1079f17c959495644eb2f407d34840921be8afa1f
"610129114","1","0","4","0","113581","0","61281","1","4","124251","0","4","0","0","2"
"610129115","1","0","4","0","113372","0","61281","1","4","114011","0","4","0","0","2"
"610129116","8","0","4","4","114371","0","31235","1","2","61281","124131","3","0","1","2"
"610129117","8","0","4","4","114341","0","31013","1","2","61281","114191","3","0","1","2"
"610129118","8","0","4","4","124311","0","31235","1","2","61281","124071","3","0","1","2"
"610129119","8","0","4","4","124401","0","31013","1","2","61281","114461","3","0","1","2"
"610129120","8","0","4","4","124521","0","31235","1","2","61281","124491","3","0","1","2"
"610129121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610129122","2","0","0","0","0","0","91002","0","2","31235","0","30","0","0","8"
"610129123","2","0","0","0","0","0","91002","0","2","31013","0","30","0","0","8"
"610130011","10","0","2","4","23001","0","91002","3","2","61292","150002","30","0","2","8"
"610130021","20","0","2","4","23001","0","91002","6","2","61292","150003","60","0","2","8"
"610130031","40","0","2","4","23001","0","91002","12","2","61292","150004","100","0","2","8"
"610130041","200","2","2","4","23001","150006","91002","60","2","61292","150005","150","4","2","8"
"610130101","1","0","4","0","113011","0","61292","1","4","113401","0","10","0","0","2"
"610130102","1","0","4","0","113071","0","61291","1","4","113222","0","4","0","0","2"
"610130103","1","0","4","0","123251","0","61291","1","4","113013","0","4","0","0","2"
"610130104","1","0","4","0","123161","0","61291","1","4","123371","0","4","0","0","2"
"610130105","1","0","4","0","113221","0","61291","1","4","113131","0","4","0","0","2"
"610130106","1","0","4","0","113191","0","61291","1","4","113012","0","4","0","0","2"
"610130107","1","0","4","0","113431","0","61291","1","4","113252","0","4","0","0","2"
"610130108","1","0","4","0","113551","0","61291","1","4","113401","0","4","0","0","2"
"610130109","1","0","4","0","113611","0","61291","1","4","123583","0","4","0","0","2"
"610130110","1","0","4","0","113581","0","61291","1","4","123582","0","4","0","0","2"
"610130111","1","0","4","0","113431","0","61291","1","4","123583","0","4","0","0","2"
"610130112","1","0","4","0","113551","0","61291","1","4","113552","0","4","0","0","2"
"610130113","1","0","4","0","113611","0","61291","1","4","123582","0","4","0","0","2"
"610130114","1","0","4","0","113581","0","61291","1","4","124251","0","4","0","0","2"
"610130115","1","0","4","0","113372","0","61291","1","4","114011","0","4","0","0","2"
"610130116","8","0","4","4","114371","0","31018","1","2","61291","124131","3","0","1","2"
"610130117","8","0","4","4","114341","0","31054","1","2","61291","114191","3","0","1","2"
"610130118","8","0","4","4","124311","0","31018","1","2","61291","124071","3","0","1","2"
"610130119","8","0","4","4","124401","0","31054","1","2","61291","114461","3","0","1","2"
"610130120","8","0","4","4","124521","0","31018","1","2","61291","124491","3","0","1","2"
"610130121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610130122","2","0","0","0","0","0","91002","0","2","31018","0","30","0","0","8"
"610130123","2","0","0","0","0","0","91002","0","2","31054","0","30","0","0","8"
"610131011","10","0","2","4","23001","0","91002","3","2","61302","150002","30","0","2","8"
"610131021","20","0","2","4","23001","0","91002","6","2","61302","150003","60","0","2","8"
"610131031","40","0","2","4","23001","0","91002","12","2","61302","150004","100","0","2","8"
"610131041","200","2","2","4","23001","150004","91002","60","2","61302","150003","150","4","2","8"
"610131101","1","0","4","0","113011","0","61302","1","4","113401","0","10","0","0","2"
"610131102","1","0","4","0","113071","0","61301","1","4","113222","0","4","0","0","2"
"610131103","1","0","4","0","123251","0","61301","1","4","113013","0","4","0","0","2"
"610131104","1","0","4","0","123161","0","61301","1","4","123371","0","4","0","0","2"
"610131105","1","0","4","0","113221","0","61301","1","4","113131","0","4","0","0","2"
"610131106","1","0","4","0","113191","0","61301","1","4","113012","0","4","0","0","2"
"610131107","1","0","4","0","113431","0","61301","1","4","113252","0","4","0","0","2"
"610131108","1","0","4","0","113551","0","61301","1","4","113401","0","4","0","0","2"
"610131109","1","0","4","0","113611","0","61301","1","4","123583","0","4","0","0","2"
"610131110","1","0","4","0","113581","0","61301","1","4","123582","0","4","0","0","2"
"610131111","1","0","4","0","113431","0","61301","1","4","123583","0","4","0","0","2"
"610131112","1","0","4","0","113551","0","61301","1","4","113552","0","4","0","0","2"
"610131113","1","0","4","0","113611","0","61301","1","4","123582","0","4","0","0","2"
"610131114","1","0","4","0","113581","0","61301","1","4","124251","0","4","0","0","2"
"610131115","1","0","4","0","113372","0","61301","1","4","114011","0","4","0","0","2"
"610131116","8","0","4","4","114371","0","31037","1","2","61301","124131","3","0","1","2"
"610131117","8","0","4","4","114341","0","31005","1","2","61301","114191","3","0","1","2"
"610131118","8","0","4","4","124311","0","31037","1","2","61301","124071","3","0","1","2"
"610131119","8","0","4","4","124401","0","31005","1","2","61301","114461","3","0","1","2"
"610131120","8","0","4","4","124521","0","31037","1","2","61301","124491","3","0","1","2"
"610131121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610131122","2","0","0","0","0","0","91002","0","2","31037","0","30","0","0","8"
"610131123","2","0","0","0","0","0","91002","0","2","31005","0","30","0","0","8"
"610132011","10","0","2","4","23001","0","91002","3","2","61312","150002","30","0","2","8"
"610132021","20","0","2","4","23001","0","91002","6","2","61312","150003","60","0","2","8"
"610132031","40","0","2","4","23001","0","91002","12","2","61312","150004","100","0","2","8"
"610132041","200","2","2","4","23001","150006","91002","60","2","61312","150005","150","4","2","8"
"610132061","0","0","0","0","0","0","91002","0","0","0","0","500","0","0","8"
"610132101","1","0","4","0","113011","0","61312","1","4","113401","0","10","0","0","2"
"610132102","1","0","4","0","123251","0","61311","1","4","113013","0","4","0","0","2"
"610132103","1","0","4","0","113221","0","61311","1","4","113131","0","4","0","0","2"
"610132104","1","0","4","0","113191","0","61311","1","4","113012","0","4","0","0","2"
"610132105","1","0","4","0","113551","0","61311","1","4","113401","0","4","0","0","2"
"610132106","1","0","4","0","113611","0","61311","1","4","123583","0","4","0","0","2"
"610132107","1","0","4","0","113581","0","61311","1","4","123582","0","4","0","0","2"
"610132108","1","0","4","0","113431","0","61311","1","4","123583","0","4","0","0","2"
"610132109","1","0","4","0","113611","0","61311","1","4","123582","0","4","0","0","2"
"610132110","1","0","4","0","113372","0","61311","1","4","114011","0","4","0","0","2"
"610132116","8","0","4","4","114371","0","31028","1","2","61311","124131","3","0","1","2"
"610132117","8","0","4","4","114341","0","31058","1","2","61311","114191","3","0","1","2"
"610132118","8","0","4","4","124311","0","31028","1","2","61311","124071","3","0","1","2"
"610132119","8","0","4","4","124401","0","31058","1","2","61311","114461","3","0","1","2"
"610132120","8","0","4","4","124521","0","31028","1","2","61311","124491","3","0","1","2"
"610132121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610132122","2","0","0","0","0","0","91002","0","2","31028","0","30","0","0","8"
"610132123","2","0","0","0","0","0","91002","0","2","31058","0","30","0","0","8"
"610133011","10","0","2","4","23001","0","91002","3","2","61322","150002","30","0","2","8"
"610133021","20","0","2","4","23001","0","91002","6","2","61322","150003","60","0","2","8"
"610133031","40","0","2","4","23001","0","91002","12","2","61322","150004","100","0","2","8"
"610133041","200","2","2","4","23001","150004","91002","60","2","61322","150003","150","4","2","8"
"610133101","1","0","4","0","113011","0","61322","1","4","113401","0","10","0","0","2"
"610133102","1","0","4","0","113071","0","61321","1","4","113222","0","4","0","0","2"
"610133103","1","0","4","0","123251","0","61321","1","4","113013","0","4","0","0","2"
"610133104","1","0","4","0","123161","0","61321","1","4","123371","0","4","0","0","2"
"610133105","1","0","4","0","113221","0","61321","1","4","113131","0","4","0","0","2"
"610133106","1","0","4","0","113191","0","61321","1","4","113012","0","4","0","0","2"
"610133107","1","0","4","0","113431","0","61321","1","4","113252","0","4","0","0","2"
"610133108","1","0","4","0","113551","0","61321","1","4","113401","0","4","0","0","2"
"610133109","1","0","4","0","113611","0","61321","1","4","123583","0","4","0","0","2"
"610133110","1","0","4","0","113581","0","61321","1","4","123582","0","4","0","0","2"
"610133111","1","0","4","0","113431","0","61321","1","4","123583","0","4","0","0","2"
"610133112","1","0","4","0","113551","0","61321","1","4","113552","0","4","0","0","2"
"610133113","1","0","4","0","113611","0","61321","1","4","123582","0","4","0","0","2"
"610133114","1","0","4","0","113581","0","61321","1","4","124251","0","4","0","0","2"
"610133115","1","0","4","0","113372","0","61321","1","4","114011","0","4","0","0","2"
"610133116","8","0","4","4","114371","0","31241","1","2","61321","124131","3","0","1","2"
"610133117","8","0","4","4","114341","0","31047","1","2","61321","114191","3","0","1","2"
"610133118","8","0","4","4","124311","0","31241","1","2","61321","124071","3","0","1","2"
"610133119","8","0","4","4","124401","0","31047","1","2","61321","114461","3","0","1","2"
"610133120","8","0","4","4","124521","0","31241","1","2","61321","124491","3","0","1","2"
"610133121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610133122","2","0","0","0","0","0","91002","0","2","31241","0","30","0","0","8"
"610133123","2","0","0","0","0","0","91002","0","2","31047","0","30","0","0","8"
"610134011","10","0","2","4","23001","0","91002","3","2","61332","150002","30","0","2","8"
"610134021","20","0","2","4","23001","0","91002","6","2","61332","150003","60","0","2","8"
"610134031","40","0","2","4","23001","0","91002","12","2","61332","150004","100","0","2","8"
"610134041","200","2","2","4","23001","150006","91002","60","2","61332","150005","150","4","2","8"
"610134061","0","0","0","0","0","0","91002","0","0","0","0","500","0","0","8"
"610134101","1","0","4","0","113011","0","61332","1","4","113401","0","10","0","0","2"
"610134102","1","0","4","0","123251","0","61331","1","4","113013","0","4","0","0","2"
"610134103","1","0","4","0","113221","0","61331","1","4","113131","0","4","0","0","2"
"610134104","1","0","4","0","113191","0","61331","1","4","113012","0","4","0","0","2"
"610134105","1","0","4","0","113551","0","61331","1","4","113401","0","4","0","0","2"
"610134106","1","0","4","0","113611","0","61331","1","4","123583","0","4","0","0","2"
"610134107","1","0","4","0","113581","0","61331","1","4","123582","0","4","0","0","2"
"610134108","1","0","4","0","113431","0","61331","1","4","123583","0","4","0","0","2"
"610134109","1","0","4","0","113611","0","61331","1","4","123582","0","4","0","0","2"
"610134110","1","0","4","0","113372","0","61331","1","4","114011","0","4","0","0","2"
"610134116","8","0","4","4","114371","0","31283","1","2","61331","124131","3","0","1","2"
"610134117","8","0","4","4","114341","0","31014","1","2","61331","114191","3","0","1","2"
"610134118","8","0","4","4","124311","0","31283","1","2","61331","124071","3","0","1","2"
"610134119","8","0","4","4","124401","0","31014","1","2","61331","114461","3","0","1","2"
"610134120","8","0","4","4","124521","0","31283","1","2","61331","124491","3","0","1","2"
"610134121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610134122","2","0","0","0","0","0","91002","0","2","31283","0","30","0","0","8"
"610134123","2","0","0","0","0","0","91002","0","2","31014","0","30","0","0","8"
"610135011","10","0","2","4","23001","0","91002","3","2","61342","150002","30","0","2","8"
"610135021","20","0","2","4","23001","0","91002","6","2","61342","150003","60","0","2","8"
"610135031","40","0","2","4","23001","0","91002","12","2","61342","150004","100","0","2","8"
"610135041","200","2","2","4","23001","150004","91002","60","2","61342","150003","150","4","2","8"
"610135101","1","0","4","0","113011","0","61342","1","4","113401","0","10","0","0","2"
"610135102","1","0","4","0","113071","0","61341","1","4","113222","0","4","0","0","2"
"610135103","1","0","4","0","123251","0","61341","1","4","113013","0","4","0","0","2"
"610135104","1","0","4","0","123161","0","61341","1","4","123371","0","4","0","0","2"
"610135105","1","0","4","0","113221","0","61341","1","4","113131","0","4","0","0","2"
"610135106","1","0","4","0","113191","0","61341","1","4","113012","0","4","0","0","2"
"610135107","1","0","4","0","113431","0","61341","1","4","113252","0","4","0","0","2"
"610135108","1","0","4","0","113551","0","61341","1","4","113401","0","4","0","0","2"
"610135109","1","0","4","0","113611","0","61341","1","4","123583","0","4","0","0","2"
"610135110","1","0","4","0","113581","0","61341","1","4","123582","0","4","0","0","2"
"610135111","1","0","4","0","113431","0","61341","1","4","123583","0","4","0","0","2"
"610135112","1","0","4","0","113551","0","61341","1","4","113552","0","4","0","0","2"
"610135113","1","0","4","0","113611","0","61341","1","4","123582","0","4","0","0","2"
"610135114","1","0","4","0","113581","0","61341","1","4","124251","0","4","0","0","2"
"610135115","1","0","4","0","113372","0","61341","1","4","114011","0","4","0","0","2"
"610135116","8","0","4","4","114371","0","31247","1","2","61341","124131","3","0","1","2"
"610135117","8","0","4","4","114341","0","31066","1","2","61341","114191","3","0","1","2"
"610135118","8","0","4","4","124311","0","31247","1","2","61341","124071","3","0","1","2"
"610135119","8","0","4","4","124401","0","31066","1","2","61341","114461","3","0","1","2"
"610135120","8","0","4","4","124521","0","31247","1","2","61341","124491","3","0","1","2"
"610135121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610135122","2","0","0","0","0","0","91002","0","2","31247","0","30","0","0","8"
"610135123","2","0","0","0","0","0","91002","0","2","31066","0","30","0","0","8"
"610136011","10","0","2","4","23001","0","91002","3","2","61352","150002","30","0","2","8"
"610136021","20","0","2","4","23001","0","91002","6","2","61352","150003","60","0","2","8"
"610136031","40","0","2","4","23001","0","91002","12","2","61352","150004","100","0","2","8"
"610136041","200","2","2","4","23001","150006","91002","60","2","61352","150005","150","4","2","8"
"610136061","0","0","0","0","0","0","91002","0","0","0","0","500","0","0","8"
"610136101","1","0","4","0","113011","0","61352","1","4","113401","0","10","0","0","2"
"610136102","1","0","4","0","123251","0","61351","1","4","113013","0","4","0","0","2"
"610136103","1","0","4","0","113221","0","61351","1","4","113131","0","4","0","0","2"
"610136104","1","0","4","0","113191","0","61351","1","4","113012","0","4","0","0","2"
"610136105","1","0","4","0","113551","0","61351","1","4","113401","0","4","0","0","2"
"610136106","1","0","4","0","113611","0","61351","1","4","123583","0","4","0","0","2"
"610136107","1","0","4","0","113581","0","61351","1","4","123582","0","4","0","0","2"
"610136108","1","0","4","0","113431","0","61351","1","4","123583","0","4","0","0","2"
"610136109","1","0","4","0","113611","0","61351","1","4","123582","0","4","0","0","2"
"610136110","1","0","4","0","113372","0","61351","1","4","114011","0","4","0","0","2"
"610136116","8","0","4","4","114371","0","31288","1","2","61351","124131","3","0","1","2"
"610136117","8","0","4","4","114341","0","31002","1","2","61351","114191","3","0","1","2"
"610136118","8","0","4","4","124311","0","31288","1","2","61351","124071","3","0","1","2"
"610136119","8","0","4","4","124401","0","31002","1","2","61351","114461","3","0","1","2"
"610136120","8","0","4","4","124521","0","31288","1","2","61351","124491","3","0","1","2"
"610136121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610136122","2","0","0","0","0","0","91002","0","2","31288","0","30","0","0","8"
"610136123","2","0","0","0","0","0","91002","0","2","31002","0","30","0","0","8"
"610137011","10","0","2","4","23001","0","91002","3","2","61362","150002","30","0","2","8"
"610137021","20","0","2","4","23001","0","91002","6","2","61362","150003","60","0","2","8"
"610137031","40","0","2","4","23001","0","91002","12","2","61362","150004","100","0","2","8"
"610137041","200","2","2","4","23001","150006","91002","60","2","61362","150005","150","4","2","8"
"610137061","0","0","0","0","0","0","91002","0","0","0","0","500","0","0","8"
"610137101","1","0","4","0","113011","0","61362","1","4","113401","0","10","0","0","2"
"610137102","1","0","4","0","123251","0","61361","1","4","113013","0","4","0","0","2"
"610137103","1","0","4","0","113221","0","61361","1","4","113131","0","4","0","0","2"
"610137104","1","0","4","0","113191","0","61361","1","4","113012","0","4","0","0","2"
"610137105","1","0","4","0","113551","0","61361","1","4","113401","0","4","0","0","2"
"610137106","1","0","4","0","113611","0","61361","1","4","123583","0","4","0","0","2"
"610137107","1","0","4","0","113581","0","61361","1","4","123582","0","4","0","0","2"
"610137108","1","0","4","0","113431","0","61361","1","4","123583","0","4","0","0","2"
"610137109","1","0","4","0","113611","0","61361","1","4","123582","0","4","0","0","2"
"610137110","1","0","4","0","113372","0","61361","1","4","114011","0","4","0","0","2"
"610137116","8","0","4","4","114371","0","31288","1","2","61361","124131","3","0","1","2"
"610137117","8","0","4","4","114341","0","31001","1","2","61361","114191","3","0","1","2"
"610137118","8","0","4","4","124311","0","31288","1","2","61361","124071","3","0","1","2"
"610137119","8","0","4","4","124401","0","31001","1","2","61361","114461","3","0","1","2"
"610137120","8","0","4","4","124521","0","31288","1","2","61361","124491","3","0","1","2"
"610137121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610137122","2","0","0","0","0","0","91002","0","2","31288","0","30","0","0","8"
"610137123","2","0","0","0","0","0","91002","0","2","31001","0","30","0","0","8"
"610138011","10","0","2","4","23001","0","91002","3","2","61372","150002","30","0","2","8"
"610138021","20","0","2","4","23001","0","91002","6","2","61372","150003","60","0","2","8"
"610138031","40","0","2","4","23001","0","91002","12","2","61372","150004","100","0","2","8"
"610138041","200","2","2","4","23001","150004","91002","60","2","61372","150003","150","4","2","8"
"610138101","1","0","4","0","113011","0","61372","1","4","113401","0","10","0","0","2"
"610138102","1","0","4","0","113071","0","61371","1","4","113222","0","4","0","0","2"
"610138103","1","0","4","0","123251","0","61371","1","4","113013","0","4","0","0","2"
"610138104","1","0","4","0","123161","0","61371","1","4","123371","0","4","0","0","2"
"610138105","1","0","4","0","113221","0","61371","1","4","113131","0","4","0","0","2"
"610138106","1","0","4","0","113191","0","61371","1","4","113012","0","4","0","0","2"
"610138107","1","0","4","0","113431","0","61371","1","4","113252","0","4","0","0","2"
"610138108","1","0","4","0","113551","0","61371","1","4","113401","0","4","0","0","2"
"610138109","1","0","4","0","113611","0","61371","1","4","123583","0","4","0","0","2"
"610138110","1","0","4","0","113581","0","61371","1","4","123582","0","4","0","0","2"
"610138111","1","0","4","0","113431","0","61371","1","4","123583","0","4","0","0","2"
"610138112","1","0","4","0","113551","0","61371","1","4","113552","0","4","0","0","2"
"610138113","1","0","4","0","113611","0","61371","1","4","123582","0","4","0","0","2"
"610138114","1","0","4","0","113581","0","61371","1","4","124251","0","4","0","0","2"
"610138115","1","0","4","0","113372","0","61371","1","4","114011","0","4","0","0","2"
"610138116","8","0","4","4","114371","0","31249","1","2","61371","124131","3","0","1","2"
"610138117","8","0","4","4","114341","0","31029","1","2","61371","114191","3","0","1","2"
"610138118","8","0","4","4","124311","0","31249","1","2","61371","124071","3","0","1","2"
"610138119","8","0","4","4","124401","0","31029","1","2","61371","114461","3","0","1","2"
"610138120","8","0","4","4","124521","0","31249","1","2","61371","124491","3","0","1","2"
"610138121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610138122","2","0","0","0","0","0","91002","0","2","31249","0","30","0","0","8"
"610138123","2","0","0","0","0","0","91002","0","2","31029","0","30","0","0","8"
"610139011","10","0","2","4","23001","0","91002","3","2","61382","150002","30","0","2","8"
"610139021","20","0","2","4","23001","0","91002","6","2","61382","150003","60","0","2","8"
"610139031","40","0","2","4","23001","0","91002","12","2","61382","150004","100","0","2","8"
"610139041","200","2","2","4","23001","150004","91002","60","2","61382","150003","150","4","2","8"
"610139101","1","0","4","0","113011","0","61382","1","4","113401","0","10","0","0","2"
"610139102","1","0","4","0","113071","0","61381","1","4","113222","0","4","0","0","2"
"610139103","1","0","4","0","123251","0","61381","1","4","113013","0","4","0","0","2"
"610139104","1","0","4","0","123161","0","61381","1","4","123371","0","4","0","0","2"
"610139105","1","0","4","0","113221","0","61381","1","4","113131","0","4","0","0","2"
"610139106","1","0","4","0","113191","0","61381","1","4","113012","0","4","0","0","2"
"610139107","1","0","4","0","113431","0","61381","1","4","113252","0","4","0","0","2"
"610139108","1","0","4","0","113551","0","61381","1","4","113401","0","4","0","0","2"
"610139109","1","0","4","0","113611","0","61381","1","4","123583","0","4","0","0","2"
"610139110","1","0","4","0","113581","0","61381","1","4","123582","0","4","0","0","2"
"610139111","1","0","4","0","113431","0","61381","1","4","123583","0","4","0","0","2"
"610139112","1","0","4","0","113551","0","61381","1","4","113552","0","4","0","0","2"
"610139113","1","0","4","0","113611","0","61381","1","4","123582","0","4","0","0","2"
"610139114","1","0","4","0","113581","0","61381","1","4","124251","0","4","0","0","2"
"610139115","1","0","4","0","113372","0","61381","1","4","114011","0","4","0","0","2"
"610139116","8","0","4","4","114371","0","31249","1","2","61381","124131","3","0","1","2"
"610139117","8","0","4","4","114341","0","31042","1","2","61381","114191","3","0","1","2"
"610139118","8","0","4","4","124311","0","31249","1","2","61381","124071","3","0","1","2"
"610139119","8","0","4","4","124401","0","31042","1","2","61381","114461","3","0","1","2"
"610139120","8","0","4","4","124521","0","31249","1","2","61381","124491","3","0","1","2"
"610139121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610139122","2","0","0","0","0","0","91002","0","2","31249","0","30","0","0","8"
"610139123","2","0","0","0","0","0","91002","0","2","31042","0","30","0","0","8"
"610140011","10","0","2","4","23001","0","91002","3","2","61392","150002","30","0","2","8"
"610140021","20","0","2","4","23001","0","91002","6","2","61392","150003","60","0","2","8"
"610140031","40","0","2","4","23001","0","91002","12","2","61392","150004","100","0","2","8"
"610140041","200","2","2","4","23001","150006","91002","60","2","61392","150005","150","4","2","8"
"610140061","0","0","0","0","0","0","91002","0","0","0","0","500","0","0","8"
"610140101","1","0","4","0","113011","0","61392","1","4","113401","0","10","0","0","2"
"610140102","1","0","4","0","123251","0","61391","1","4","113013","0","4","0","0","2"
"610140103","1","0","4","0","113221","0","61391","1","4","113131","0","4","0","0","2"
"610140104","1","0","4","0","113191","0","61391","1","4","113012","0","4","0","0","2"
"610140105","1","0","4","0","113551","0","61391","1","4","113401","0","4","0","0","2"
"610140106","1","0","4","0","113611","0","61391","1","4","123583","0","4","0","0","2"
"610140107","1","0","4","0","113581","0","61391","1","4","123582","0","4","0","0","2"
"610140108","1","0","4","0","113431","0","61391","1","4","123583","0","4","0","0","2"
"610140109","1","0","4","0","113611","0","61391","1","4","123582","0","4","0","0","2"
"610140110","1","0","4","0","113372","0","61391","1","4","114011","0","4","0","0","2"
"610140116","8","0","4","4","114371","0","31110","1","2","61391","124131","3","0","1","2"
"610140117","8","0","4","4","114341","0","31034","1","2","61391","114191","3","0","1","2"
"610140118","8","0","4","4","124311","0","31110","1","2","61391","124071","3","0","1","2"
"610140119","8","0","4","4","124401","0","31034","1","2","61391","114461","3","0","1","2"
"610140120","8","0","4","4","124521","0","31110","1","2","61391","124491","3","0","1","2"
"610140121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610140122","2","0","0","0","0","0","91002","0","2","31110","0","30","0","0","8"
"610140123","2","0","0","0","0","0","91002","0","2","31034","0","30","0","0","8"
"610141011","10","0","2","4","23001","0","91002","3","2","61402","150002","30","0","2","8"
"610141021","20","0","2","4","23001","0","91002","6","2","61402","150003","60","0","2","8"
"610141031","40","0","2","4","23001","0","91002","12","2","61402","150004","100","0","2","8"
"610141041","200","2","2","4","23001","150004","91002","60","2","61402","150003","150","4","2","8"
"610141101","1","0","4","0","113011","0","61402","1","4","113401","0","10","0","0","2"
"610141102","1","0","4","0","113071","0","61401","1","4","113222","0","4","0","0","2"
"610141103","1","0","4","0","123251","0","61401","1","4","113013","0","4","0","0","2"
"610141104","1","0","4","0","123161","0","61401","1","4","123371","0","4","0","0","2"
"610141105","1","0","4","0","113221","0","61401","1","4","113131","0","4","0","0","2"
"610141106","1","0","4","0","113191","0","61401","1","4","113012","0","4","0","0","2"
"610141107","1","0","4","0","113431","0","61401","1","4","113252","0","4","0","0","2"
"610141108","1","0","4","0","113551","0","61401","1","4","113401","0","4","0","0","2"
"610141109","1","0","4","0","113611","0","61401","1","4","123583","0","4","0","0","2"
"610141110","1","0","4","0","113581","0","61401","1","4","123582","0","4","0","0","2"
"610141111","1","0","4","0","113431","0","61401","1","4","123583","0","4","0","0","2"
"610141112","1","0","4","0","113551","0","61401","1","4","113552","0","4","0","0","2"
"610141113","1","0","4","0","113611","0","61401","1","4","123582","0","4","0","0","2"
"610141114","1","0","4","0","113581","0","61401","1","4","124251","0","4","0","0","2"
"610141115","1","0","4","0","113372","0","61401","1","4","114011","0","4","0","0","2"
"610141116","8","0","4","4","114371","0","31053","1","2","61401","124131","3","0","1","2"
"610141117","8","0","4","4","114341","0","31046","1","2","61401","114191","3","0","1","2"
"610141118","8","0","4","4","124311","0","31053","1","2","61401","124071","3","0","1","2"
"610141119","8","0","4","4","124401","0","31046","1","2","61401","114461","3","0","1","2"
"610141120","8","0","4","4","124521","0","31053","1","2","61401","124491","3","0","1","2"
"610141121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610141122","2","0","0","0","0","0","91002","0","2","31053","0","30","0","0","8"
"610141123","2","0","0","0","0","0","91002","0","2","31046","0","30","0","0","8"
"610142011","10","0","2","4","23001","0","91002","3","2","61412","150002","30","0","2","8"
"610142021","20","0","2","4","23001","0","91002","6","2","61412","150003","60","0","2","8"
"610142031","40","0","2","4","23001","0","91002","12","2","61412","150004","100","0","2","8"
"610142041","200","2","2","4","23001","150006","91002","60","2","61412","150005","150","4","2","8"
"610142061","0","0","0","0","0","0","91002","0","0","0","0","500","0","0","8"
"610142101","1","0","4","0","113011","0","61412","1","4","113401","0","10","0","0","2"
"610142102","1","0","4","0","123251","0","61411","1","4","113013","0","4","0","0","2"
"610142103","1","0","4","0","113221","0","61411","1","4","113131","0","4","0","0","2"
"610142104","1","0","4","0","113191","0","61411","1","4","113012","0","4","0","0","2"
"610142105","1","0","4","0","113551","0","61411","1","4","113401","0","4","0","0","2"
"610142106","1","0","4","0","113611","0","61411","1","4","123583","0","4","0","0","2"
"610142107","1","0","4","0","113581","0","61411","1","4","123582","0","4","0","0","2"
"610142108","1","0","4","0","113431","0","61411","1","4","123583","0","4","0","0","2"
"610142109","1","0","4","0","113611","0","61411","1","4","123582","0","4","0","0","2"
"610142110","1","0","4","0","113372","0","61411","1","4","114011","0","4","0","0","2"
"610142116","8","0","4","4","114371","0","31043","1","2","61411","124131","3","0","1","2"
"610142117","8","0","4","4","114341","0","31027","1","2","61411","114191","3","0","1","2"
"610142118","8","0","4","4","124311","0","31043","1","2","61411","124071","3","0","1","2"
"610142119","8","0","4","4","124401","0","31027","1","2","61411","114461","3","0","1","2"
"610142120","8","0","4","4","124521","0","31043","1","2","61411","124491","3","0","1","2"
"610142121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610142122","2","0","0","0","0","0","91002","0","2","31043","0","30","0","0","8"
"610142123","2","0","0","0","0","0","91002","0","2","31027","0","30","0","0","8"
"610143011","10","0","2","4","23001","0","91002","3","2","61422","150002","30","0","2","8"
"610143021","20","0","2","4","23001","0","91002","6","2","61422","150003","60","0","2","8"
