a0d67cd5e0171fc9ed72336dab15ca35000d43f1732c3c858072e37360c002cc,d0e47693144dd901e8bd071234128bd06eb2b5e9071d244213d03c87a0912a66,6e90ec458b2f3770ac83239402932e9648f9293e629a9a9df6a8238a422847e2,bd19185018bb435ae7a1d44deafcd645f37085638af5e01731306a9497ce2343,cefecf9883c2116a64607fd3e79cac9f28b754531464f0d75e1acf543fb459b1
"101070902","10159201","イベント01ハード 1-3","101251","10159203"
"101071207","10159201","イベント01ハード 1-4","101251","10159204"
"101080107","10159201","イベント01ハード 1-5","101251","10159205"
"101020403","10160101","イベント01ノーマル 1-1","103361","10160101"
"101010203","10160101","イベント01ノーマル 1-2","103361","10160102"
"101010603","10160101","イベント01ノーマル 1-3","103331","10160103"
"101050802","10160101","イベント01ノーマル 1-4","103331","10160104"
"102040107","10160101","イベント01ノーマル 1-5","103361","10160105"
"101010102","10160101","イベント01ノーマル 1-6","103361","10160106"
"101020305","10160101","イベント01ノーマル 1-7","103331","10160107"
"101010104","10160101","イベント01ノーマル 1-8","101241","10160108"
"101080205","10160101","イベント01ノーマル 1-9","101241","10160109"
"101041102","10160101","イベント01ノーマル 1-10","101241","10160110"
"101050306","10160201","イベント01ハード 1-1","101251","10160201"
"101070504","10160201","イベント01ハード 1-2","101251","10160202"
"101070902","10160201","イベント01ハード 1-3","101251","10160203"
"101071207","10160201","イベント01ハード 1-4","101251","10160204"
"101080107","10160201","イベント01ハード 1-5","101251","10160205"
"101020403","10161101","イベント01ノーマル 1-1","102651","10161101"
"101010203","10161101","イベント01ノーマル 1-2","102651","10161102"
"101010603","10161101","イベント01ノーマル 1-3","102651","10161103"
"101050802","10161101","イベント01ノーマル 1-4","102651","10161104"
"102040107","10161101","イベント01ノーマル 1-5","102651","10161105"
"101010102","10161101","イベント01ノーマル 1-6","102651","10161106"
"101020305","10161101","イベント01ノーマル 1-7","102651","10161107"
"101010104","10161101","イベント01ノーマル 1-8","102651","10161108"
"101080205","10161101","イベント01ノーマル 1-9","102651","10161109"
"101041102","10161101","イベント01ノーマル 1-10","102651","10161110"
"101050306","10161201","イベント01ハード 1-1","101361","10161201"
"101070504","10161201","イベント01ハード 1-2","101361","10161202"
"101070902","10161201","イベント01ハード 1-3","101361","10161203"
"101071207","10161201","イベント01ハード 1-4","101361","10161204"
"101080107","10161201","イベント01ハード 1-5","101361","10161205"
"101020403","10163101","イベント01ノーマル 1-1","100061","10163101"
"101010203","10163101","イベント01ノーマル 1-2","100111","10163102"
"101010603","10163101","イベント01ノーマル 1-3","100061","10163103"
"101050802","10163101","イベント01ノーマル 1-4","100021","10163104"
"102040107","10163101","イベント01ノーマル 1-5","100021","10163105"
"101010102","10163101","イベント01ノーマル 1-6","100021","10163106"
"101020305","10163101","イベント01ノーマル 1-7","100021","10163107"
"101010104","10163101","イベント01ノーマル 1-8","101251","10163108"
"101080205","10163101","イベント01ノーマル 1-9","101251","10163109"
"101041102","10163101","イベント01ノーマル 1-10","101251","10163110"
"101050306","10163201","イベント01ハード 1-1","103451","10163201"
"101070504","10163201","イベント01ハード 1-2","103451","10163202"
"101070902","10163201","イベント01ハード 1-3","103451","10163203"
"101071207","10163201","イベント01ハード 1-4","103451","10163204"
"101080107","10163201","イベント01ハード 1-5","103451","10163205"
"101020403","10164101","イベント01ノーマル 1-1","103381","10164101"
"101010203","10164101","イベント01ノーマル 1-2","103381","10164102"
"101010603","10164101","イベント01ノーマル 1-3","103381","10164103"
"101050802","10164101","イベント01ノーマル 1-4","103381","10164104"
"102040107","10164101","イベント01ノーマル 1-5","103391","10164105"
"101010102","10164101","イベント01ノーマル 1-6","103391","10164106"
"101020305","10164101","イベント01ノーマル 1-7","103391","10164107"
"101010104","10164101","イベント01ノーマル 1-8","103391","10164108"
"101080205","10164101","イベント01ノーマル 1-9","103411","10164109"
"101041102","10164101","イベント01ノーマル 1-10","103411","10164110"
"101050306","10164201","イベント01ハード 1-1","103401","10164201"
"101070504","10164201","イベント01ハード 1-2","103401","10164202"
"101070902","10164201","イベント01ハード 1-3","103401","10164203"
"101071207","10164201","イベント01ハード 1-4","103421","10164204"
"101080107","10164201","イベント01ハード 1-5","103421","10164205"
"101020403","10165101","イベント01ノーマル 1-1","100421","10165101"
"101010203","10165101","イベント01ノーマル 1-2","100421","10165102"
"101010603","10165101","イベント01ノーマル 1-3","100351","10165103"
"101050802","10165101","イベント01ノーマル 1-4","100351","10165104"
"102040107","10165101","イベント01ノーマル 1-5","100421","10165105"
"101010102","10165101","イベント01ノーマル 1-6","100351","10165106"
"101020305","10165101","イベント01ノーマル 1-7","103431","10165107"
"101010104","10165101","イベント01ノーマル 1-8","100421","10165108"
"101080205","10165101","イベント01ノーマル 1-9","103431","10165109"
"101041102","10165101","イベント01ノーマル 1-10","103431","10165110"
"101050306","10165201","イベント01ハード 1-1","103401","10165201"
"101070504","10165201","イベント01ハード 1-2","103421","10165202"
"101070902","10165201","イベント01ハード 1-3","103401","10165203"
"101071207","10165201","イベント01ハード 1-4","103441","10165204"
"101080107","10165201","イベント01ハード 1-5","103441","10165205"
"101020403","10166101","イベント01ノーマル 1-1","102971","10166101"
"101010203","10166101","イベント01ノーマル 1-2","102971","10166102"
"101010603","10166101","イベント01ノーマル 1-3","103461","10166103"
"101050802","10166101","イベント01ノーマル 1-4","103461","10166104"
"102040107","10166101","イベント01ノーマル 1-5","103461","10166105"
"101010102","10166101","イベント01ノーマル 1-6","103461","10166106"
"101020305","10166101","イベント01ノーマル 1-7","103461","10166107"
"101010104","10166101","イベント01ノーマル 1-8","81003801","10166108"
"101080205","10166101","イベント01ノーマル 1-9","101951","10166109"
"101041102","10166101","イベント01ノーマル 1-10","101951","10166110"
"101050306","10166201","イベント01ハード 1-1","81003802","10166201"
"101070504","10166201","イベント01ハード 1-2","81003802","10166202"
"101070902","10166201","イベント01ハード 1-3","101951","10166203"
"101071207","10166201","イベント01ハード 1-4","101951","10166204"
"101080107","10166201","イベント01ハード 1-5","101951","10166205"
"101020403","10167101","イベント01ノーマル 1-1","101241","10167101"
"101010203","10167101","イベント01ノーマル 1-2","100061","10167102"
"101010603","10167101","イベント01ノーマル 1-3","100111","10167103"
"101050802","10167101","イベント01ノーマル 1-4","100021","10167104"
"102040107","10167101","イベント01ノーマル 1-5","100111","10167105"
"101010102","10167101","イベント01ノーマル 1-6","100061","10167106"
"101020305","10167101","イベント01ノーマル 1-7","100031","10167107"
"101010104","10167101","イベント01ノーマル 1-8","100061","10167108"
"101080205","10167101","イベント01ノーマル 1-9","100021","10167109"
"101041102","10167101","イベント01ノーマル 1-10","101621","10167110"
"101050306","10167201","イベント01ハード 1-1","100911","10167201"
"101070504","10167201","イベント01ハード 1-2","100691","10167202"
"101070902","10167201","イベント01ハード 1-3","100891","10167203"
"101071207","10167201","イベント01ハード 1-4","100431","10167204"
"101080107","10167201","イベント01ハード 1-5","101641","10167205"
"101020403","10168101","イベント01ノーマル 1-1","100111","10168101"
"101010203","10168101","イベント01ノーマル 1-2","100111","10168102"
"101010603","10168101","イベント01ノーマル 1-3","100111","10168103"
"101050802","10168101","イベント01ノーマル 1-4","100021","10168104"
"102040107","10168101","イベント01ノーマル 1-5","100031","10168105"
"101010102","10168101","イベント01ノーマル 1-6","100031","10168106"
"101020305","10168101","イベント01ノーマル 1-7","100111","10168107"
"101010104","10168101","イベント01ノーマル 1-8","100111","10168108"
"101080205","10168101","イベント01ノーマル 1-9","100021","10168109"
"101041102","10168101","イベント01ノーマル 1-10","101621","10168110"
"101050306","10168201","イベント01ハード 1-1","100891","10168201"
"101070504","10168201","イベント01ハード 1-2","100431","10168202"
"101070902","10168201","イベント01ハード 1-3","100431","10168203"
"101071207","10168201","イベント01ハード 1-4","100891","10168204"
"101080107","10168201","イベント01ハード 1-5","101641","10168205"
"101020403","10169101","イベント01ノーマル 1-1","103501","10169101"
"101010203","10169101","イベント01ノーマル 1-2","103501","10169102"
"101010603","10169101","イベント01ノーマル 1-3","103501","10169103"
"101050802","10169101","イベント01ノーマル 1-4","103481","10169104"
"102040107","10169101","イベント01ノーマル 1-5","103481","10169105"
"101010102","10169101","イベント01ノーマル 1-6","103481","10169106"
"101020305","10169101","イベント01ノーマル 1-7","103481","10169107"
"101010104","10169101","イベント01ノーマル 1-8","103481","10169108"
"101080205","10169101","イベント01ノーマル 1-9","103481","10169109"
"101041102","10169101","イベント01ノーマル 1-10","103481","10169110"
"101050306","10169201","イベント01ハード 1-1","103491","10169201"
"101070504","10169201","イベント01ハード 1-2","103491","10169202"
"101070902","10169201","イベント01ハード 1-3","103491","10169203"
"101071207","10169201","イベント01ハード 1-4","103491","10169204"
"101080107","10169201","イベント01ハード 1-5","103491","10169205"
"101020403","10170101","イベント01ノーマル 1-1","102591","10170101"
"101010203","10170101","イベント01ノーマル 1-2","102591","10170102"
"101010603","10170101","イベント01ノーマル 1-3","100581","10170103"
"101050802","10170101","イベント01ノーマル 1-4","102591","10170104"
"102040107","10170101","イベント01ノーマル 1-5","102591","10170105"
"101010102","10170101","イベント01ノーマル 1-6","102591","10170106"
"101020305","10170101","イベント01ノーマル 1-7","102591","10170107"
"101010104","10170101","イベント01ノーマル 1-8","102591","10170108"
"101080205","10170101","イベント01ノーマル 1-9","102591","10170109"
"101041102","10170101","イベント01ノーマル 1-10","102591","10170110"
"101050306","10170201","イベント01ハード 1-1","100601","10170201"
"101070504","10170201","イベント01ハード 1-2","103051","10170202"
"101070902","10170201","イベント01ハード 1-3","103051","10170203"
"101071207","10170201","イベント01ハード 1-4","103051","10170204"
"101080107","10170201","イベント01ハード 1-5","103051","10170205"
"101020403","10171101","イベント01ノーマル 1-1","103551","10171101"
"101010203","10171101","イベント01ノーマル 1-2","103551","10171102"
"101010603","10171101","イベント01ノーマル 1-3","103551","10171103"
"101050802","10171101","イベント01ノーマル 1-4","103551","10171104"
"102040107","10171101","イベント01ノーマル 1-5","103551","10171105"
"101010102","10171101","イベント01ノーマル 1-6","103551","10171106"
"101020305","10171101","イベント01ノーマル 1-7","103551","10171107"
"101010104","10171101","イベント01ノーマル 1-8","103551","10171108"
"101080205","10171101","イベント01ノーマル 1-9","103551","10171109"
"101041102","10171101","イベント01ノーマル 1-10","103551","10171110"
"101050306","10171201","イベント01ハード 1-1","103561","10171201"
"101070504","10171201","イベント01ハード 1-2","103561","10171202"
"101070902","10171201","イベント01ハード 1-3","103561","10171203"
"101071207","10171201","イベント01ハード 1-4","103561","10171204"
"101080107","10171201","イベント01ハード 1-5","103561","10171205"
"101020403","10172101","イベント01ノーマル 1-1","100581","10172101"
"101010203","10172101","イベント01ノーマル 1-2","100201","10172102"
"101010603","10172101","イベント01ノーマル 1-3","100201","10172103"
"101050802","10172101","イベント01ノーマル 1-4","102591","10172104"
"102040107","10172101","イベント01ノーマル 1-5","100581","10172105"
"101010102","10172101","イベント01ノーマル 1-6","102591","10172106"
"101020305","10172101","イベント01ノーマル 1-7","102181","10172107"
"101010104","10172101","イベント01ノーマル 1-8","100201","10172108"
"101080205","10172101","イベント01ノーマル 1-9","102591","10172109"
"101041102","10172101","イベント01ノーマル 1-10","100201","10172110"
"101050306","10172201","イベント01ハード 1-1","100601","10172201"
"101070504","10172201","イベント01ハード 1-2","103051","10172202"
"101070902","10172201","イベント01ハード 1-3","102201","10172203"
"101071207","10172201","イベント01ハード 1-4","103051","10172204"
"101080107","10172201","イベント01ハード 1-5","100471","10172205"
"101020403","10173101","イベント01ノーマル 1-1","101241","10173101"
"101010203","10173101","イベント01ノーマル 1-2","100071","10173102"
"101010603","10173101","イベント01ノーマル 1-3","100111","10173103"
"101050802","10173101","イベント01ノーマル 1-4","100111","10173104"
"102040107","10173101","イベント01ノーマル 1-5","100071","10173105"
"101010102","10173101","イベント01ノーマル 1-6","100071","10173106"
"101020305","10173101","イベント01ノーマル 1-7","100091","10173107"
"101010104","10173101","イベント01ノーマル 1-8","100111","10173108"
"101080205","10173101","イベント01ノーマル 1-9","100021","10173109"
"101041102","10173101","イベント01ノーマル 1-10","100021","10173110"
"101050306","10173201","イベント01ハード 1-1","100431","10173201"
"101070504","10173201","イベント01ハード 1-2","100911","10173202"
"101070902","10173201","イベント01ハード 1-3","100431","10173203"
"101071207","10173201","イベント01ハード 1-4","100381","10173204"
"101080107","10173201","イベント01ハード 1-5","100691","10173205"
"101020403","10174101","イベント01ノーマル 1-1","100061","10174101"
"101010103","10174101","イベント01ノーマル 1-2","100061","10174102"
"101010203","10174101","イベント01ノーマル 1-3","100091","10174103"
"101010501","10174101","イベント01ノーマル 1-4","100021","10174104"
"101010603","10174101","イベント01ノーマル 1-5","100091","10174105"
"101050802","10174101","イベント01ノーマル 1-6","100091","10174106"
"101051003","10174101","イベント01ノーマル 1-7","100021","10174107"
"101050306","10174201","イベント01ハード 1-1","100551","10174201"
"101070504","10174201","イベント01ハード 1-2","100531","10174202"
"101070902","10174201","イベント01ハード 1-3","100551","10174203"
"101071207","10174201","イベント01ハード 1-4","100381","10174204"
"101080107","10174201","イベント01ハード 1-5","100531","10174205"
"101020403","10175101","イベント01ノーマル 1-1","102431","10175101"
"101010103","10175101","イベント01ノーマル 1-2","102431","10175102"
"101010203","10175101","イベント01ノーマル 1-3","102431","10175103"
"101010501","10175101","イベント01ノーマル 1-4","102431","10175104"
"101010603","10175101","イベント01ノーマル 1-5","102431","10175105"
"101050802","10175101","イベント01ノーマル 1-6","102431","10175106"
"101051003","10175101","イベント01ノーマル 1-7","102431","10175107"
"101050306","10175201","イベント01ハード 1-1","102441","10175201"
"101070504","10175201","イベント01ハード 1-2","102441","10175202"
"101070902","10175201","イベント01ハード 1-3","102441","10175203"
"101071207","10175201","イベント01ハード 1-4","102441","10175204"
"101080107","10175201","イベント01ハード 1-5","102441","10175205"
"101020403","10176101","イベント01ノーマル 1-1","103361","10176101"
"101010203","10176101","イベント01ノーマル 1-2","103361","10176102"
"101010603","10176101","イベント01ノーマル 1-3","103331","10176103"
"101050802","10176101","イベント01ノーマル 1-4","103331","10176104"
"102040107","10176101","イベント01ノーマル 1-5","103361","10176105"
"101010102","10176101","イベント01ノーマル 1-6","103361","10176106"
"101020305","10176101","イベント01ノーマル 1-7","103331","10176107"
"101010104","10176101","イベント01ノーマル 1-8","103361","10176108"
"101080205","10176101","イベント01ノーマル 1-9","103331","10176109"
"101041102","10176101","イベント01ノーマル 1-10","103361","10176110"
"101050306","10176201","イベント01ハード 1-1","103341","10176201"
"101070504","10176201","イベント01ハード 1-2","103341","10176202"
"101070902","10176201","イベント01ハード 1-3","103341","10176203"
"101071207","10176201","イベント01ハード 1-4","103341","10176204"
"101080107","10176201","イベント01ハード 1-5","103341","10176205"
"101020403","10177101","イベント01ノーマル 1-1","102651","10177101"
"101010203","10177101","イベント01ノーマル 1-2","102651","10177102"
"101010603","10177101","イベント01ノーマル 1-3","102651","10177103"
"101050802","10177101","イベント01ノーマル 1-4","102651","10177104"
"102040107","10177101","イベント01ノーマル 1-5","102651","10177105"
"101010102","10177101","イベント01ノーマル 1-6","101361","10177106"
"101020305","10177101","イベント01ノーマル 1-7","101361","10177107"
"101010104","10177101","イベント01ノーマル 1-8","101361","10177108"
"101080205","10177101","イベント01ノーマル 1-9","101361","10177109"
"101041102","10177101","イベント01ノーマル 1-10","101361","10177110"
"101050306","10177201","イベント01ハード 1-1","102961","10177201"
"101070504","10177201","イベント01ハード 1-2","102961","10177202"
"101070902","10177201","イベント01ハード 1-3","102961","10177203"
"101071207","10177201","イベント01ハード 1-4","102961","10177204"
"101080107","10177201","イベント01ハード 1-5","102961","10177205"
"101020403","10178101","イベント01ノーマル 1-1","103361","10178101"
"101010203","10178101","イベント01ノーマル 1-2","103361","10178102"
"101010603","10178101","イベント01ノーマル 1-3","103331","10178103"
"101050802","10178101","イベント01ノーマル 1-4","103331","10178104"
"102040107","10178101","イベント01ノーマル 1-5","103361","10178105"
"101010102","10178101","イベント01ノーマル 1-6","103361","10178106"
"101020305","10178101","イベント01ノーマル 1-7","103331","10178107"
"101010104","10178101","イベント01ノーマル 1-8","101241","10178108"
"101080205","10178101","イベント01ノーマル 1-9","101241","10178109"
"101041102","10178101","イベント01ノーマル 1-10","101241","10178110"
"101050306","10178201","イベント01ハード 1-1","101251","10178201"
"101070504","10178201","イベント01ハード 1-2","101251","10178202"
"101070902","10178201","イベント01ハード 1-3","101251","10178203"
"101071207","10178201","イベント01ハード 1-4","101251","10178204"
"101080107","10178201","イベント01ハード 1-5","101251","10178205"
"600060001","0","","103611","10201001"
"600300003","0","","103611","10201002"
"600440004","0","","103611","10201003"
"600380009","0","","103611","10201004"
"600280011","0","","103611","10201005"
"600130013","0","","103611","10201006"
"600090114","0","","103611","10201007"
"600060016","0","","103611","10201008"
"600340017","0","","103611","10201009"
"600030019","0","","103611","10201010"
"600290120","0","","103611","10201101"
"600110022","0","","103611","10201102"
"600090023","0","","103611","10201103"
"600060001","0","","103611","10201201"
"600300003","0","","103611","10201202"
"600440004","0","","103611","10201203"
"600380009","0","","103611","10201204"
"600280011","0","","103611","10201205"
"600130013","0","","103611","10201206"
"600090114","0","","103611","10201207"
"600060016","0","","103611","10201208"
"600340017","0","","103611","10201209"
"600030019","0","","103611","10201210"
"600290120","0","","103611","10201301"
"600110022","0","","103611","10201302"
"600090023","0","","103611","10201303"
"600060001","0","","101831","10202001"
"600300003","0","","101831","10202002"
"600440004","0","","101831","10202003"
"600380009","0","","101831","10202004"
"600280011","0","","101831","10202005"
"600130013","0","","101831","10202006"
"600090114","0","","101831","10202007"
"600060016","0","","101831","10202008"
"600340017","0","","101831","10202009"
"600030019","0","","101831","10202010"
"600290120","0","","101831","10202101"
"600110022","0","","101831","10202102"
"600090023","0","","101831","10202103"
"600060001","0","","103621","10203001"
"600300003","0","","103621","10203002"
"600440004","0","","103621","10203003"
"600380009","0","","103621","10203004"
"600280011","0","","103621","10203005"
"600130013","0","","103621","10203006"
"600090114","0","","103621","10203007"
"600060016","0","","103621","10203008"
"600340017","0","","103621","10203009"
"600030019","0","","103621","10203010"
"600290120","0","","103621","10203101"
"600110022","0","","103621","10203102"
"600090023","0","","103621","10203103"
"600060001","0","","101241","10204001"
"600300003","0","","101241","10204002"
"600440004","0","","101241","10204003"
"600380009","0","","101241","10204004"
"600280011","0","","101241","10204005"
"600130013","0","","101241","10204006"
"600090114","0","","101241","10204007"
"600060016","0","","101241","10204008"
"600340017","0","","101241","10204009"
"600030019","0","","101241","10204010"
"600290120","0","","101241","10204101"
"600110022","0","","101241","10204102"
"600090023","0","","101241","10204103"
"600060001","0","","103361","10205001"
"600300003","0","","103361","10205002"
"600440004","0","","103361","10205003"
"600380009","0","","103361","10205004"
"600280011","0","","103361","10205005"
"600130013","0","","103361","10205006"
"600090114","0","","103361","10205007"
"600060016","0","","103361","10205008"
"600340017","0","","103361","10205009"
"600030019","0","","103361","10205010"
"600290120","0","","103361","10205101"
"600110022","0","","103361","10205102"
"600090023","0","","103361","10205103"
"600060001","0","","102591","10206001"
"600300003","0","","102591","10206002"
"600440004","0","","102591","10206003"
"600380009","0","","102591","10206004"
"600280011","0","","102591","10206005"
"600130013","0","","102591","10206006"
"600090114","0","","102591","10206007"
"600060016","0","","102591","10206008"
"600340017","0","","102591","10206009"
"600030019","0","","102591","10206010"
"600290120","0","","102591","10206101"
"600110022","0","","102591","10206102"
"600090023","0","","102591","10206103"
"600060001","0","","100201","10207001"
"600300003","0","","100201","10207002"
"600440004","0","","100201","10207003"
"600380009","0","","100201","10207004"
"600280011","0","","100201","10207005"
"600130013","0","","100201","10207006"
"600090114","0","","100201","10207007"
"600060016","0","","100201","10207008"
"600340017","0","","100201","10207009"
"600030019","0","","100201","10207010"
"600290120","0","","100201","10207101"
"600110022","0","","100201","10207102"
"600090023","0","","100201","10207103"
"600060001","0","","101051","10208001"
"600300003","0","","101621","10208002"
"600440004","0","","101051","10208003"
"600380009","0","","101621","10208004"
"600280011","0","","101051","10208005"
"600130013","0","","101621","10208006"
"600090114","0","","101051","10208007"
"600060016","0","","101621","10208008"
"600340017","0","","101051","10208009"
"600030019","0","","101621","10208010"
"600290120","0","","101051","10208101"
"600110022","0","","101621","10208102"
"600090023","0","","101051","10208103"
"600060001","0","","103581","10209001"
"600300003","0","","103581","10209002"
"600440004","0","","103581","10209003"
"600380009","0","","103581","10209004"
"600280011","0","","103581","10209005"
"600130013","0","","103581","10209006"
"600090114","0","","103581","10209007"
"600060016","0","","103581","10209008"
"600340017","0","","103581","10209009"
"600030019","0","","103581","10209010"
"600290120","0","","103581","10209101"
"600110022","0","","103581","10209102"
"600090023","0","","103581","10209103"
"600060001","0","","103331","10210001"
"600300003","0","","103331","10210002"
"600440004","0","","103331","10210003"
"600380009","0","","103331","10210004"
"600280011","0","","103331","10210005"
"600130013","0","","103331","10210006"
"600090114","0","","103331","10210007"
"600060016","0","","103331","10210008"
"600340017","0","","103331","10210009"
"600030019","0","","103331","10210010"
"600290120","0","","103331","10210101"
"600110022","0","","103331","10210102"
"600090023","0","","103331","10210103"
"600060001","0","","102961","10211001"
"600300003","0","","102961","10211002"
"600440004","0","","102961","10211003"
"600380009","0","","102961","10211004"
"600280011","0","","102961","10211005"
"600130013","0","","102961","10211006"
"600090114","0","","102961","10211007"
"600060016","0","","102961","10211008"
"600340017","0","","102961","10211009"
"600030019","0","","102961","10211010"
"600290120","0","","102961","10211101"
"600110022","0","","102961","10211102"
"600090023","0","","102961","10211103"
"600060001","0","","101241","10212001"
"600300003","0","","101241","10212002"
"600440004","0","","101241","10212003"
"600380009","0","","101241","10212004"
"600280011","0","","101241","10212005"
"600130013","0","","101241","10212006"
"600090114","0","","101241","10212007"
"600060016","0","","101241","10212008"
"600340017","0","","101241","10212009"
"600030019","0","","101241","10212010"
"600290120","0","","101241","10212101"
"600110022","0","","101241","10212102"
"600090023","0","","101241","10212103"
"600060001","0","","101241","10213001"
"600300003","0","","101241","10213002"
"600440004","0","","101241","10213003"
"600380009","0","","101241","10213004"
"600280011","0","","101241","10213005"
"600130013","0","","101241","10213006"
"600090114","0","","101241","10213007"
"600290120","0","","101241","10213101"
"600110022","0","","101241","10213102"
"600060001","0","","103601","10213201"
"600300003","0","","103601","10213202"
"600440004","0","","103173","10213203"
"600380009","0","","103173","10213204"
"600280011","0","","103361","10213205"
"600130013","0","","103361","10213206"
"600290120","0","","103193","10213301"
"600110022","0","","103351","10213302"
"600060001","0","","103451","10213401"
"600300003","0","","103451","10213402"
"600440004","0","","103451","10213403"
"600380009","0","","103451","10213404"
"600280011","0","","103451","10213405"
"600130013","0","","103451","10213406"
"600090114","0","","103451","10213407"
"600290120","0","","103451","10213501"
"600110022","0","","103451","10213502"
"600060001","0","","103461","10214001"
"600300003","0","","103461","10214002"
"600440004","0","","103461","10214003"
"600380009","0","","103461","10214004"
"600280011","0","","103461","10214005"
"600130013","0","","103461","10214006"
"600090114","0","","103461","10214007"
"600060016","0","","103461","10214008"
"600340017","0","","103461","10214009"
"600030019","0","","103461","10214010"
"600290120","0","","103461","10214101"
"600110022","0","","103461","10214102"
"600090023","0","","103461","10214103"
"600060001","0","","103591","10215001"
"600300003","0","","103591","10215002"
"600440004","0","","103591","10215003"
"600380009","0","","103591","10215004"
"600280011","0","","103591","10215005"
"600130013","0","","103591","10215006"
"600090114","0","","103591","10215007"
"600060016","0","","103591","10215008"
"600340017","0","","103591","10215009"
"600030019","0","","103591","10215010"
"600290120","0","","103591","10215101"
"600110022","0","","103591","10215102"
"600090023","0","","103591","10215103"
"600060001","0","","103661","10216001"
"600300003","0","","103661","10216002"
"600440004","0","","103661","10216003"
"600380009","0","","103661","10216004"
"600280011","0","","103661","10216005"
"600130013","0","","103661","10216006"
"600090114","0","","103661","10216007"
"600060016","0","","103661","10216008"
"600340017","0","","103661","10216009"
"600030019","0","","103661","10216010"
"600290120","0","","103661","10216101"
"600110022","0","","103661","10216102"
"600090023","0","","103661","10216103"
"600060001","0","","103591","10217001"
"600300003","0","","103591","10217002"
"600440004","0","","103591","10217003"
"600380009","0","","103591","10217004"
"600280011","0","","103591","10217005"
"600130013","0","","103591","10217006"
"600090114","0","","103591","10217007"
"600060016","0","","103591","10217008"
"600340017","0","","103591","10217009"
"600030019","0","","103591","10217010"
"600290120","0","","103591","10217101"
"600110022","0","","103591","10217102"
"600090023","0","","103591","10217103"
"101010101","11001","ジュノー平野 1-1（ノーマル）","100021","11001001"
"101010101","11001","ジュノー平野 1-2（ノーマル）","100061","11001002"
"101010101","11001","ジュノー平野 1-3（ノーマル）","100061","11001003"
"101010101","11001","ジュノー平野 1-4（ノーマル）","100111","11001004"
"101010101","11001","ジュノー平野 1-5（ノーマル）","100071","11001005"
"101010101","11001","ジュノー平野 1-6（ノーマル）","100111","11001006"
"101010101","11001","ジュノー平野 1-7（ノーマル）","100111","11001007"
"101010101","11001","ジュノー平野 1-8（ノーマル）","100071","11001008"
"101010101","11001","ジュノー平野 1-9（ノーマル）","100011","11001009"
"101010101","11001","ジュノー平野 1-10（ノーマル）","100351","11001010"
"101020305","11002","バラス高原 2-1（ノーマル）","100031","11002001"
"101020305","11002","バラス高原 2-2（ノーマル）","100031","11002002"
"101020305","11002","バラス高原 2-3（ノーマル）","100031","11002003"
"101020305","11002","バラス高原 2-4（ノーマル）","100091","11002004"
"101020305","11002","バラス高原 2-5（ノーマル）","100091","11002005"
"101020305","11002","バラス高原 2-6（ノーマル）","100091","11002006"
"101020305","11002","バラス高原 2-7（ノーマル）","100091","11002007"
"101020305","11002","バラス高原 2-8（ノーマル）","100031","11002008"
"101020305","11002","バラス高原 2-9（ノーマル）","100101","11002009"
"101020305","11002","バラス高原 2-10（ノーマル）","100041","11002010"
"101020305","11002","バラス高原 2-11（ノーマル）","100041","11002011"
"101020305","11002","バラス高原 2-12（ノーマル）","100371","11002012"
"101030402","11003","ヘーベ丘陵 3-1（ノーマル）","100151","11003001"
"101030402","11003","ヘーベ丘陵 3-2（ノーマル）","100061","11003002"
"101030402","11003","ヘーベ丘陵 3-3（ノーマル）","100061","11003003"
"101030402","11003","ヘーベ丘陵 3-4（ノーマル）","100111","11003004"
"101030402","11003","ヘーベ丘陵 3-5（ノーマル）","100111","11003005"
"101030402","11003","ヘーベ丘陵 3-6（ノーマル）","100241","11003006"
"101030402","11003","ヘーベ丘陵 3-7（ノーマル）","100241","11003007"
"101030402","11003","ヘーベ丘陵 3-8（ノーマル）","100031","11003008"
"101030402","11003","ヘーベ丘陵 3-9（ノーマル）","100031","11003009"
"101030402","11003","ヘーベ丘陵 3-10（ノーマル）","100021","11003010"
"101030402","11003","ヘーベ丘陵 3-11（ノーマル）","100391","11003011"
"101030402","11003","ヘーベ丘陵 3-12（ノーマル）","100391","11003012"
"101040402","11004","ベスタ渓谷 4-1（ノーマル）","100581","11004001"
"101040402","11004","ベスタ渓谷 4-2（ノーマル）","100581","11004002"
"101040402","11004","ベスタ渓谷 4-3（ノーマル）","100581","11004003"
"101040402","11004","ベスタ渓谷 4-4（ノーマル）","100581","11004004"
"101040402","11004","ベスタ渓谷 4-5（ノーマル）","100201","11004005"
"101040402","11004","ベスタ渓谷 4-6（ノーマル）","100201","11004006"
"101040402","11004","ベスタ渓谷 4-7（ノーマル）","100101","11004007"
"101040402","11004","ベスタ渓谷 4-8（ノーマル）","100101","11004008"
"101040402","11004","ベスタ渓谷 4-9（ノーマル）","100581","11004009"
"101040402","11004","ベスタ渓谷 4-10（ノーマル）","100071","11004010"
"101040402","11004","ベスタ渓谷 4-11（ノーマル）","100071","11004011"
"101040402","11004","ベスタ渓谷 4-12（ノーマル）","100201","11004012"
"101040402","11004","ベスタ渓谷 4-13（ノーマル）","100461","11004013"
"101050701","11005","ケレス森林 5-1（ノーマル）","100111","11005001"
"101050701","11005","ケレス森林 5-2（ノーマル）","100111","11005002"
