a6c55c633996b5e0f3bf25e588eb6b0393a27ecf8b3a348d2a49fa4713895a40,5911da6497f7c25888a1fe0b551b8d9bdbb82972714c7396c5d1563073bfe78e,ace0fe2aa2fb97353416840c9d8a7bbea7a0cbdadf4bb8f2c2c420b67f8356e3,75c3d9f5f27f7e54951d5a2a32572a1f4f77f0fa7b0eb34f98cf30b753bbb931,6c34ab826c5373fcc4d36273e8b5641ceb33c578ca74589c4c654908aa10e708,1c2cdf959f231ec52bdc42b289e1e5ddb7ad8518c5966effb8d9a48a21e9ac9e,38f72405854b2263ac8d3eb1d15bea58de745e00e97855e285a6459e4fac1120,ff6aeddbca955ce5d9f322eef0617ebc5d35ca09aa6212c0a3aa92733a6b2984,c8473d1cf18d35e7b4000b3faebd44566421c1aa52c0a9f3418c5c0b768827ca,a2d65f1ef4d4aaf19b4a6a0691256a4c77e3900a7c7850cea22f5b877749544a,93718fc4972979a294a29de85f868a92754b5264744704338fbc70d51d7e00de,1b1ffd10dfa5d098c1d6f73d66da0d22f752c8f9c3e5d73a81b9c989d234c254,b744d7d62b3ffbdd204b2f00295ab8a3136e901a8f91a956a921a9d81e384ee7
"10001","0","10070367","0","0","7","59","0","7","10070539","0","0","10070365"
"1","0","10070369","0","0","7","53","0","2","10070370","0","0","10070543"
"0","0","10070370","0","0","7","52","0","5","10070371","0","0","10070369"
"0","0","10070371","0","10070380","7","51","0","4","10070372","0","0","10070370"
"1","0","10070372","0","0","7","50","0","14","10070373","0","0","10070371"
"3","0","10070373","0","0","7","49","0","3","10070374","0","0","10070372"
"0","0","10070374","0","0","7","48","0","6","10070375","0","0","10070373"
"2","0","10070375","0","0","7","47","0","14","10070376","0","0","10070374"
"1","0","10070376","0","0","7","46","0","3","10070377","0","0","10070375"
"2","0","10070377","0","0","7","45","0","3","10070378","0","0","10070376"
"2","0","10070378","0","0","7","44","10070385","2","10070379","0","0","10070377"
"0","0","10070379","0","0","7","43","0","4","10070577","0","0","10070378"
"1","0","10070380","0","0","7","50","0","14","10070381","0","0","10070371"
"3","0","10070381","0","0","7","49","0","2","10070382","0","0","10070380"
"0","0","10070382","0","0","7","48","0","4","10070383","0","0","10070381"
"2","0","10070383","0","0","7","47","0","14","10070384","0","0","10070382"
"1","0","10070384","0","0","7","46","0","2","10070385","0","0","10070383"
"2","0","10070385","0","0","7","45","0","2","10070378","0","0","10070384"
"1","0","10070387","0","0","7","41","0","2","10070388","0","0","10070577"
"4","0","10070388","0","0","7","40","0","14","10070578","0","0","10070387"
"0","0","10070398","0","0","7","33","0","6","10070587","0","0","10070586"
"0","0","10070539","0","0","7","58","0","12","10070540","0","0","10070367"
"2","0","10070540","0","0","7","57","0","2","10070541","0","0","10070539"
"2","0","10070541","0","0","7","56","0","14","10070542","0","0","10070540"
"10001","0","10070542","0","0","7","55","0","7","10070543","0","0","10070541"
"0","0","10070543","0","0","7","54","0","4","10070369","0","0","10070542"
"10001","0","10070577","0","0","7","42","0","7","10070387","0","0","10070379"
"1","0","10070578","0","10070581","7","39","0","2","10070579","0","0","10070388"
"2","0","10070579","0","0","7","38","0","3","10070584","0","0","10070578"
"2","0","10070580","0","0","7","36","0","3","10070583","0","0","10070582"
"0","0","10070581","0","0","7","38","0","12","10070582","0","0","10070578"
"10002","0","10070582","0","0","7","37","0","7","10070580","0","0","10070581"
"0","0","10070583","0","0","7","35","10070585","4","10070586","0","0","10070580"
"2","0","10070584","0","0","7","37","0","2","10070585","0","0","10070579"
"10001","0","10070585","0","0","7","36","0","11","10070583","0","0","10070584"
"0","0","10070586","0","0","7","34","0","5","10070398","0","0","10070583"
"1","0","10070587","0","0","7","32","0","2","10070588","0","0","10070398"
"10001","0","10070588","0","0","7","31","0","11","10070589","0","0","10070587"
"5","0","10070589","0","0","7","30","0","14","10070590","0","0","10070588"
"0","0","10070590","0","0","7","29","0","4","10070591","0","0","10070589"
"0","0","10070591","0","0","7","28","0","12","10070592","0","0","10070590"
"0","0","10070592","0","0","7","27","0","15","10070593","0","0","10070591"
"2","0","10070593","0","0","7","26","0","3","10070594","0","0","10070592"
"0","0","10070594","0","0","7","25","0","4","10070595","0","0","10070593"
"2","0","10070595","0","0","7","24","0","2","10070596","0","0","10070594"
"3","0","10070596","0","0","7","23","0","14","10070597","0","0","10070595"
"1","0","10070597","0","10070601","7","22","0","3","10070598","0","0","10070596"
"1","0","10070598","0","0","7","21","0","2","10070603","0","0","10070597"
"3","0","10070599","0","0","7","20","0","2","10070606","0","0","10070601"
"2","0","10070600","0","0","7","18","0","2","10070605","0","0","10070606"
"2","0","10070601","0","0","7","21","0","3","10070599","0","0","10070597"
"2","0","10070602","0","0","7","19","0","3","10070604","0","0","10070603"
"10003","0","10070603","0","0","7","20","0","7","10070602","0","0","10070598"
"10002","0","10070604","0","0","7","18","0","7","10070605","0","0","10070602"
"10001","0","10070605","0","0","7","17","10070604","7","10070607","0","0","10070600"
"10001","0","10070606","0","0","7","19","0","11","10070600","0","0","10070599"
"0","0","10070607","0","0","7","16","0","5","10070608","0","0","10070605"
"10070608","0","10070608","0","0","7","15","0","16","10070609","0","0","10070607"
"0","0","10070609","0","0","7","14","0","4","10070611","0","0","10070608"
"3","0","10070610","0","0","7","12","0","2","10070619","0","0","10070611"
"3","0","10070611","0","0","7","13","0","14","10070610","0","0","10070609"
"0","0","10070619","0","0","7","11","0","12","10070620","0","0","10070610"
"0","0","10070620","0","0","7","10","0","6","10070621","0","0","10070619"
"2","0","10070621","0","0","7","9","0","14","10070622","0","0","10070620"
"10002","0","10070622","0","0","7","8","0","7","10070623","0","0","10070621"
"10003","0","10070623","0","0","7","7","0","7","10070624","0","0","10070622"
"10001","0","10070624","0","0","7","6","0","11","10070625","0","0","10070623"
"0","0","10070625","0","0","7","5","0","4","10070626","0","0","10070624"
"10001","0","10070626","0","0","7","4","0","7","10070628","0","0","10070625"
"1","0","10070628","0","0","7","3","0","3","10070629","0","0","10070626"
"3","0","10070629","0","0","7","2","0","2","10070630","0","0","10070628"
"10001","0","10070630","0","0","7","1","0","7","10070631","0","0","10070629"
"0","0","10070631","0","0","7","0","0","13","10070632","0","0","10070630"
"1","0","10070632","0","0","7","66","0","3","10070633","0","0","10070631"
"1","0","10070633","0","0","7","65","0","2","10070634","0","0","10070632"
"10001","0","10070634","0","0","7","64","0","11","10070635","0","0","10070633"
"0","0","10070635","0","0","7","63","0","12","10070636","0","0","10070634"
"1","0","10070636","0","0","7","62","0","2","10070637","0","0","10070635"
"2","0","10070637","0","0","7","61","0","2","10070638","0","0","10070636"
"0","0","10070638","0","0","7","60","0","4","10070639","0","0","10070637"
"1","0","10070639","0","0","7","59","0","3","10070640","0","0","10070638"
"0","0","10070640","0","0","7","58","0","12","10070641","0","0","10070639"
"0","0","10070641","0","0","7","57","0","5","10070642","0","0","10070640"
"1","0","10070642","0","10070644","7","56","0","2","10070643","0","0","10070641"
"10001","0","10070643","0","0","7","55","0","11","10070645","0","0","10070642"
"0","0","10070644","0","0","7","55","0","4","10070664","0","0","10070642"
"0","0","10070645","0","0","7","54","0","4","10070646","0","0","10070643"
"3","0","10070646","0","0","7","53","0","2","10070647","0","0","10070645"
"3","0","10070647","0","0","7","52","0","14","10070648","0","0","10070646"
"2","0","10070648","0","0","7","51","0","2","10070649","0","0","10070647"
"10001","0","10070649","0","0","7","50","0","7","10070650","0","0","10070648"
"10003","0","10070650","0","0","7","49","0","7","10070651","0","0","10070649"
"0","0","10070651","0","0","7","48","0","4","10070652","0","0","10070650"
"10001","0","10070652","0","0","7","47","0","7","10070653","0","0","10070651"
"2","0","10070653","0","0","7","46","0","2","10070655","0","0","10070652"
"3","0","10070655","0","0","7","45","10070656","14","10070665","0","0","10070653"
"3","0","10070656","0","0","7","46","0","3","10070655","0","0","10070657"
"0","0","10070657","0","0","7","47","0","6","10070656","0","0","10070658"
"0","0","10070658","0","0","7","48","0","4","10070657","0","0","10070659"
"3","0","10070659","0","0","7","49","0","14","10070658","0","0","10070660"
"1","0","10070660","0","0","7","50","0","2","10070659","0","0","10070661"
"3","0","10070661","0","0","7","51","0","2","10070660","0","0","10070662"
"2","0","10070662","0","0","7","52","0","2","10070661","0","0","10070663"
"3","0","10070663","0","0","7","53","0","14","10070662","0","0","10070664"
"2","0","10070664","0","0","7","54","0","2","10070663","0","0","10070644"
"10001","0","10070665","0","0","7","44","0","7","10070666","0","0","10070655"
"0","0","10070666","0","0","7","43","0","6","10070667","0","0","10070665"
"1","0","10070667","0","10070668","7","42","0","2","10070673","0","0","10070666"
"3","0","10070668","0","0","7","43","0","2","10070674","0","0","10070667"
"0","0","10070669","0","0","7","41","0","6","10070671","0","0","10070674"
"0","0","10070670","0","0","7","39","10070672","6","10070675","0","0","10070671"
"10003","0","10070671","0","0","7","40","0","7","10070670","0","0","10070669"
"0","0","10070672","0","0","7","40","0","12","10070670","0","0","10070673"
"10001","0","10070673","0","0","7","41","0","11","10070672","0","0","10070667"
"3","0","10070674","0","0","7","42","0","14","10070669","0","0","10070668"
"0","0","10070675","0","0","7","38","0","4","10070676","0","0","10070670"
"0","0","10070676","0","0","7","37","0","15","10070677","0","0","10070675"
"2","0","10070677","0","0","7","36","0","3","10070678","0","0","10070676"
"5","0","10070678","0","0","7","35","0","14","10070679","0","0","10070677"
"0","0","10070679","0","0","7","34","0","4","10070680","0","0","10070678"
"2","0","10070680","0","0","7","33","0","2","10070122","0","0","10070679"
"3","0","10070681","0","0","7","31","0","14","10070683","0","0","10070122"
"10001","0","10070683","0","0","7","30","0","11","10070684","0","0","10070681"
"0","0","10070684","0","0","7","29","0","12","10070685","0","0","10070683"
"2","0","10070685","0","0","7","28","0","3","10070686","0","0","10070684"
"0","0","10070686","0","0","7","27","0","5","10070687","0","0","10070685"
"10002","0","10070687","0","0","7","26","0","7","10070688","0","0","10070686"
"0","0","10070688","0","0","7","25","0","4","10070689","0","0","10070687"
"2","0","10070689","0","0","7","24","0","3","10070690","0","0","10070688"
"10001","0","10070690","0","0","7","23","0","7","10070691","0","0","10070689"
"0","0","10070691","0","0","7","22","0","4","10070692","0","0","10070690"
"2","0","10070692","0","0","7","21","0","2","10071133","0","0","10070691"
"2","0","10070694","0","0","7","19","0","3","10071117","0","0","10071133"
"2","0","10070886","0","0","7","1","0","2","10070887","0","0","10071116"
"0","0","10070887","0","0","7","0","0","13","10070888","0","0","10070886"
"0","0","10070888","0","0","7","66","0","12","10070890","0","0","10070887"
"0","0","10070890","0","0","7","65","0","6","10070891","0","0","10070888"
"1","0","10070891","0","0","7","64","0","3","10070892","0","0","10070890"
"10002","0","10070892","0","0","7","63","0","7","10070893","0","0","10070891"
"0","0","10070893","0","0","7","62","0","5","10070894","0","0","10070892"
"1","0","10070894","0","0","7","61","0","2","10070895","0","0","10070893"
"10001","0","10070895","0","0","7","60","0","11","10070896","0","0","10070894"
"0","0","10070896","0","0","7","59","0","4","10070897","0","0","10070895"
"1","0","10070897","0","0","7","58","0","2","10070898","0","0","10070896"
"2","0","10070898","0","0","7","57","0","14","10070899","0","0","10070897"
"1","0","10070899","0","0","7","56","0","2","10070900","0","0","10070898"
"1","0","10070900","0","10070901","7","55","0","3","10070907","0","0","10070899"
"4","0","10070901","0","0","7","56","0","14","10070902","0","0","10070900"
"0","0","10070902","0","0","7","55","0","4","10070903","0","0","10070901"
"3","0","10070903","0","0","7","54","0","2","10070904","0","0","10070902"
"6","0","10070904","0","0","7","53","0","14","10070905","0","0","10070903"
"3","0","10070905","0","0","7","52","0","3","10070906","0","0","10070904"
"0","0","10070906","0","0","7","51","10070909","6","10070910","0","0","10070905"
"0","0","10070907","0","0","7","54","0","4","10070908","0","0","10070900"
"0","0","10070908","0","0","7","53","0","12","10070909","0","0","10070907"
"1","0","10070909","0","0","7","52","0","2","10070906","0","0","10070908"
"10001","0","10070910","0","0","7","50","0","11","10070911","0","0","10070906"
"2","0","10070911","0","0","7","49","0","2","10070912","0","0","10070910"
"2","0","10070912","0","0","7","48","0","14","10070913","0","0","10070911"
"1","0","10070913","0","0","7","47","0","2","10070914","0","0","10070912"
"10070914","0","10070914","0","0","7","46","0","16","10070915","0","0","10070913"
"0","0","10070915","0","0","7","45","0","4","10070916","0","0","10070914"
"2","0","10070916","0","0","7","44","0","3","10070917","0","0","10070915"
"10002","0","10070917","0","0","7","43","0","7","10070918","0","0","10070916"
"0","0","10070918","0","0","7","42","0","6","10070919","0","0","10070917"
"10003","0","10070919","0","0","7","41","0","7","10070921","0","0","10070918"
"3","0","10070921","0","0","7","40","0","14","10070922","0","0","10070919"
"2","0","10070922","0","0","7","39","0","2","10070923","0","0","10070921"
"0","0","10070923","0","0","7","38","0","4","10070924","0","0","10070922"
"10002","0","10070924","0","0","7","37","0","7","10070925","0","0","10070923"
"3","0","10070925","0","0","7","36","0","14","10070926","0","0","10070924"
"10001","0","10070926","0","0","7","35","0","11","10070927","0","0","10070925"
"0","0","10070927","0","0","7","34","0","5","10070928","0","0","10070926"
"0","0","10070928","0","0","7","33","0","15","10070929","0","0","10070927"
"3","0","10070929","0","0","7","32","0","14","10070930","0","0","10070928"
"0","0","10070930","0","0","7","31","0","4","10070931","0","0","10070929"
"10002","0","10070931","0","0","7","30","0","7","10070932","0","0","10070930"
"0","0","10070932","0","10070937","7","29","0","6","10070933","0","0","10070931"
"10001","0","10070933","0","0","7","28","0","7","10070935","0","0","10070932"
"10003","0","10070934","0","0","7","25","0","7","10070945","0","0","10070943"
"1","0","10070935","0","0","7","27","0","2","10070943","0","0","10070933"
"3","0","10070936","0","0","7","24","0","2","10070942","0","0","10070940"
"2","0","10070937","0","0","7","28","0","2","10070939","0","0","10070932"
"2","0","10070939","0","0","7","27","0","3","10070946","0","0","10070937"
"3","0","10070940","0","0","7","25","0","3","10070936","0","0","10070946"
"10001","0","10070941","0","0","7","23","0","11","10070947","0","0","10070945"
"0","0","10070942","0","0","7","23","0","4","10070947","0","0","10070936"
"1","0","10070943","0","0","7","26","0","14","10070934","0","0","10070935"
"2","0","10070945","0","0","7","24","0","14","10070941","0","0","10070934"
"1","0","10070946","0","0","7","26","0","14","10070940","0","0","10070939"
"0","0","10070947","0","0","7","22","10070942","12","10071039","0","0","10070941"
"10001","0","10070949","0","10070956","7","20","0","11","10070950","0","0","10071039"
"0","0","10070950","0","0","7","19","0","5","10070951","0","0","10070949"
"0","0","10070951","0","0","7","18","0","6","10070952","0","0","10070950"
"3","0","10070952","0","0","7","17","0","2","10070953","0","0","10070951"
"5","0","10070953","0","0","7","16","10070954","14","10070957","0","0","10070952"
"0","0","10070954","0","0","7","17","0","4","10070953","0","0","10070955"
"2","0","10070955","0","0","7","18","0","3","10070954","0","0","10070956"
"10003","0","10070956","0","0","7","19","0","7","10070955","0","0","10070949"
"2","0","10070957","0","0","7","15","0","2","10070961","0","0","10070953"
"1","0","10070958","0","0","7","13","0","2","10070962","0","0","10070961"
"2","0","10070959","0","0","7","11","0","2","10070963","0","0","10070962"
"0","0","10070961","0","0","7","14","0","12","10070958","0","0","10070957"
"10001","0","10070962","0","0","7","12","0","7","10070959","0","0","10070958"
"10001","0","10070963","0","0","7","10","0","7","10070965","0","0","10070959"
"10001","0","10070964","0","0","7","8","0","7","10070966","0","0","10070965"
"1","0","10070965","0","0","7","9","0","3","10070964","0","0","10070963"
"0","0","10070966","0","10070967","7","7","0","6","10070968","0","0","10070964"
"0","0","10070967","0","0","7","8","0","5","10070970","0","0","10070966"
"10001","0","10070968","0","0","7","6","0","7","10070973","0","0","10070966"
"5","0","10070970","0","0","7","7","0","14","10070971","0","0","10070967"
"10003","0","10070971","0","0","7","6","0","7","10070974","0","0","10070970"
"10002","0","10070972","0","0","7","4","10070974","7","10070976","0","0","10070973"
"1","0","10070973","0","0","7","5","0","3","10070972","0","0","10070968"
"3","0","10070974","0","0","7","5","0","3","10070972","0","0","10070971"
"0","0","10070976","0","0","7","3","0","4","10070977","0","0","10070972"
"3","0","10070977","0","0","7","2","0","2","10070978","0","0","10070976"
"3","0","10070978","0","0","7","1","0","3","10070979","0","0","10070977"
"0","0","10070979","0","0","7","0","0","13","10070980","0","0","10070978"
"1","0","10070980","0","0","7","66","0","2","10070982","0","0","10070979"
"2","0","10070981","0","0","7","64","0","2","10070983","0","0","10070982"
"2","0","10070982","0","0","7","65","0","3","10070981","0","0","10070980"
"0","0","10070983","0","0","7","63","0","5","10070984","0","0","10070981"
"10002","0","10070984","0","10071002","7","62","0","7","10070985","0","0","10070983"
"0","0","10070985","0","0","7","61","0","12","10070986","0","0","10070984"
"0","0","10070986","0","0","7","60","0","6","10070987","0","0","10070985"
"10001","0","10070987","0","0","7","59","0","11","10070988","0","0","10070986"
"1","0","10070988","0","0","7","58","0","2","10070989","0","0","10070987"
"0","0","10070989","0","0","7","57","0","4","10070990","0","0","10070988"
"0","0","10070990","0","0","7","56","10070991","5","10071003","0","0","10070989"
"3","0","10070991","0","0","7","57","0","2","10070990","0","0","10070992"
"7","0","10070992","0","0","7","58","0","14","10070991","0","0","10070993"
"0","0","10070993","0","0","7","59","0","4","10070992","0","0","10070994"
"3","0","10070994","0","0","7","60","0","14","10070993","0","0","10070996"
"3","0","10070996","0","0","7","61","0","3","10070994","0","0","10070997"
"3","0","10070997","0","0","7","62","0","14","10070996","0","0","10070998"
"3","0","10070998","0","0","7","63","0","2","10070997","0","0","10070999"
"2","0","10070999","0","0","7","64","0","2","10070998","0","0","10071000"
"6","0","10071000","0","0","7","65","0","14","10070999","0","0","10071001"
"1","0","10071001","0","0","7","66","0","2","10071000","0","0","10071002"
"3","0","10071002","0","0","7","67","0","2","10071001","0","0","10070984"
"1","0","10071003","0","0","7","55","0","3","10071005","0","0","10070990"
"1","0","10071004","0","0","7","53","0","3","10071006","0","0","10071005"
"2","0","10071005","0","0","7","54","0","14","10071004","0","0","10071003"
"10001","0","10071006","0","10071013","7","52","0","11","10071007","0","0","10071004"
"1","0","10071007","0","0","7","51","0","2","10071008","0","0","10071006"
"1","0","10071008","0","0","7","50","0","3","10071009","0","0","10071007"
"0","0","10071009","0","0","7","49","0","4","10071011","0","0","10071008"
"0","0","10071010","0","0","7","46","0","4","10071023","0","0","10071012"
"2","0","10071011","0","0","7","48","0","2","10071012","0","0","10071009"
"0","0","10071012","0","0","7","47","0","6","10071010","0","0","10071011"
"3","0","10071013","0","0","7","53","0","3","10071014","0","0","10071006"
"3","0","10071014","0","0","7","52","0","2","10071015","0","0","10071013"
"0","0","10071015","0","0","7","51","0","4","10071016","0","0","10071014"
"10003","0","10071016","0","0","7","50","0","7","10071019","0","0","10071015"
"10003","0","10071017","0","0","7","47","0","7","10071020","0","0","10071018"
"3","0","10071018","0","0","7","48","0","2","10071017","0","0","10071019"
"4","0","10071019","0","0","7","49","0","14","10071018","0","0","10071016"
"0","0","10071020","0","0","7","46","0","12","10071021","0","0","10071017"
"3","0","10071021","0","0","7","45","0","2","10071022","0","0","10071020"
"0","0","10071022","0","0","7","44","10071023","12","10071024","0","0","10071021"
"10002","0","10071023","0","0","7","45","0","7","10071022","0","0","10071010"
"2","0","10071024","0","0","7","43","0","3","10071025","0","0","10071022"
"0","0","10071025","0","0","7","42","0","4","10071038","0","0","10071024"
"10071038","0","10071038","0","0","7","41","0","16","10071040","0","0","10071025"
"0","0","10071039","0","0","7","21","0","4","10070949","0","0","10070947"
"2","0","10071040","0","0","7","40","0","2","10071041","0","0","10071038"
"10001","0","10071041","0","0","7","39","0","7","10071042","0","0","10071040"
"10001","0","10071042","0","0","7","38","0","11","10071043","0","0","10071041"
"10002","0","10071043","0","0","7","37","0","7","10071044","0","0","10071042"
"3","0","10071044","0","0","7","36","0","14","10071045","0","0","10071043"
"0","0","10071045","0","0","7","35","0","4","10071046","0","0","10071044"
"10003","0","10071046","0","0","7","34","0","7","10071048","0","0","10071045"
"10001","0","10071047","0","0","7","32","0","7","10071049","0","0","10071048"
"0","0","10071048","0","0","7","33","0","6","10071047","0","0","10071046"
"4","0","10071049","0","0","7","31","0","14","10071052","0","0","10071047"
"0","0","10071051","0","0","7","29","0","12","10071053","0","0","10071052"
"0","0","10071052","0","0","7","30","0","4","10071051","0","0","10071049"
"10001","0","10071053","0","0","7","28","0","11","10071054","0","0","10071051"
"0","0","10071054","0","0","7","27","0","5","10071055","0","0","10071053"
"10001","0","10071055","0","0","7","26","0","7","10071056","0","0","10071054"
"2","0","10071056","0","0","7","25","0","3","10071057","0","0","10071055"
"1","0","10071057","0","0","7","24","0","2","10071058","0","0","10071056"
"5","0","10071058","0","0","7","23","0","14","10071059","0","0","10071057"
"0","0","10071059","0","0","7","22","0","4","10071060","0","0","10071058"
"10001","0","10071060","0","0","7","21","0","11","10071061","0","0","10071059"
"0","0","10071061","0","0","7","20","0","6","10071062","0","0","10071060"
"0","0","10071062","0","0","7","19","0","15","10071063","0","0","10071061"
"0","0","10071063","0","10071102","7","18","0","5","10071090","0","0","10071062"
"0","0","10071090","0","0","7","17","0","4","10071098","0","0","10071063"
"0","0","10071091","0","10071114","7","9","0","4","10071111","0","0","10071110"
"0","0","10071092","0","0","7","5","10071115","4","10071134","0","0","10071097"
"3","0","10071093","0","0","7","3","0","2","10071095","0","0","10071134"
"10003","0","10071094","0","0","7","1","0","7","10070357","0","0","10071095"
"10001","0","10071095","0","0","7","2","0","7","10071094","0","0","10071093"
"0","0","10071097","0","0","7","6","0","12","10071092","0","0","10071112"
"2","0","10071098","0","0","7","16","0","2","10071099","0","0","10071090"
"1","0","10071099","0","0","7","15","0","2","10071109","0","0","10071098"
"3","0","10071100","0","0","7","13","0","2","10071101","0","0","10071109"
"1","0","10071101","0","0","7","12","0","2","10071104","0","0","10071100"
"1","0","10071102","0","0","7","17","0","3","10071108","0","0","10071063"
"3","0","10071103","0","0","7","12","0","3","10071104","0","0","10071105"
"0","0","10071104","0","0","7","11","10071103","6","10071110","0","0","10071101"
"10001","0","10071105","0","0","7","13","0","7","10071103","0","0","10071106"
"2","0","10071106","0","0","7","14","0","2","10071105","0","0","10071107"
"10001","0","10071107","0","0","7","15","0","11","10071106","0","0","10071108"
"10002","0","10071108","0","0","7","16","0","7","10071107","0","0","10071102"
"10002","0","10071109","0","0","7","14","0","7","10071100","0","0","10071099"
"3","0","10071110","0","0","7","10","0","14","10071091","0","0","10071104"
"2","0","10071111","0","0","7","8","0","2","10071112","0","0","10071091"
"10003","0","10071112","0","0","7","7","0","7","10071097","0","0","10071111"
"3","0","10071113","0","0","7","7","0","3","10071115","0","0","10071114"
"0","0","10071114","0","0","7","8","0","6","10071113","0","0","10071091"
"10001","0","10071115","0","0","7","6","0","11","10071092","0","0","10071113"
"3","0","10071116","0","0","7","2","0","3","10070886","0","0","10071128"
"10071117","0","10071117","0","0","7","18","0","16","10071118","0","0","10070694"
"0","0","10071118","0","0","7","17","0","12","10071125","0","0","10071117"
"0","0","10071119","0","0","7","11","0","12","10071126","0","0","10071120"
"1","0","10071120","0","0","7","12","0","3","10071119","0","0","10071129"
"1","0","10071121","0","0","7","5","0","2","10071127","0","0","10071122"
"2","0","10071122","0","0","7","6","0","2","10071121","0","0","10071131"
"3","0","10071123","0","0","7","14","0","2","10071129","0","0","10071124"
"2","0","10071124","0","0","7","15","0","2","10071123","0","0","10071125"
"0","0","10071125","0","0","7","16","0","4","10071124","0","0","10071118"
"0","0","10071126","0","0","7","10","0","4","10071132","0","0","10071119"
"0","0","10071127","0","0","7","4","0","12","10071128","0","0","10071121"
"1","0","10071128","0","0","7","3","0","14","10071116","0","0","10071127"
"3","0","10071129","0","0","7","13","0","14","10071120","0","0","10071123"
"3","0","10071130","0","0","7","8","0","14","10071131","0","0","10071132"
"0","0","10071131","0","0","7","7","0","6","10071122","0","0","10071130"
"0","0","10071132","0","0","7","9","0","5","10071130","0","0","10071126"
"2","0","10071133","0","0","7","20","0","14","10070694","0","0","10070692"
"1","0","10071134","0","0","7","4","0","3","10071093","0","0","10071092"
"0","0","10080001","0","0","8","71","0","1","10080002","0","0","0"
"1","0","10080002","0","0","8","70","10080390","2","10080003","0","0","10080001"
"0","0","10080003","0","0","8","69","0","4","10080004","0","0","10080002"
"0","0","10080004","0","0","8","68","0","6","10080005","0","0","10080003"
"10001","0","10080005","0","0","8","67","0","7","10080006","0","0","10080004"
"2","0","10080006","0","0","8","66","0","2","10080595","0","0","10080005"
"0","0","10080063","0","0","8","11","0","4","10080064","0","0","10080834"
"2","0","10080064","0","0","8","10","0","3","10080515","0","0","10080063"
"10002","0","10080079","0","0","8","7","0","7","10080404","0","0","10080516"
"10003","0","10080083","0","0","8","3","0","7","10080084","0","0","10080406"
"0","0","10080084","0","0","8","2","0","12","10080085","0","0","10080083"
"0","0","10080085","0","0","8","1","0","6","10080086","0","0","10080084"
"0","0","10080086","0","0","8","0","0","13","10080087","0","0","10080085"
"2","0","10080087","0","0","8","74","0","2","10080088","0","0","10080086"
"0","0","10080088","0","0","8","73","0","4","10080089","0","0","10080087"
"10001","0","10080089","0","0","8","72","0","7","10080090","0","0","10080088"
"0","0","10080090","0","0","8","71","0","6","10080091","0","0","10080089"
"0","0","10080091","0","0","8","70","0","12","10080092","0","0","10080090"
"1","0","10080092","0","0","8","69","0","3","10080655","0","0","10080091"
"0","0","10080101","0","0","8","66","0","4","10080491","0","0","10080656"
"10002","0","10080127","0","0","8","46","0","7","10080128","0","0","10080837"
"0","0","10080128","0","10080561","8","45","0","6","10080838","10080567","0","10080127"
"2","0","10080146","0","0","8","42","0","3","10080659","0","0","10080564"
"10003","0","10080180","0","0","8","9","0","7","10080182","0","0","10080696"
"3","0","10080182","0","0","8","8","0","3","10080183","0","0","10080180"
"10001","0","10080183","0","0","8","7","0","11","10080697","0","0","10080182"
"0","0","10080186","0","0","8","4","0","6","10080187","0","0","10080840"
"3","0","10080187","0","0","8","3","0","14","10080188","0","0","10080186"
"10003","0","10080188","0","0","8","2","0","7","10080189","0","0","10080187"
"1","0","10080189","0","0","8","1","0","2","10080190","0","0","10080188"
"0","0","10080190","0","0","8","0","0","13","10080191","0","0","10080189"
"0","0","10080191","0","0","8","74","0","6","10080192","0","0","10080190"
"10001","0","10080192","0","0","8","73","0","7","10080698","0","0","10080191"
"10002","0","10080235","0","0","8","33","0","7","10080236","0","0","10080740"
"1","0","10080236","0","0","8","32","0","2","10080237","0","0","10080235"
"0","0","10080237","0","10080549","8","31","0","4","10080741","0","0","10080236"
"0","0","10080253","0","0","8","29","0","6","10080742","0","0","10080741"
"2","0","10080255","0","0","8","27","10080742","3","10080844","0","0","10080555"
"0","0","10080349","0","10080350","8","31","0","4","10080825","0","0","10080824"
"3","0","10080350","0","0","8","32","0","3","10080352","0","0","10080349"
"3","0","10080352","0","0","8","31","0","2","10080826","0","0","10080350"
"2","0","10080353","0","0","8","29","0","3","10080354","0","0","10080825"
"2","0","10080354","0","0","8","28","0","2","10080358","0","0","10080353"
"10003","0","10080356","0","0","8","29","0","7","10080357","0","0","10080826"
"3","0","10080357","0","0","8","28","0","3","10080358","0","0","10080356"
"0","0","10080358","0","0","8","27","10080357","6","10080359","0","0","10080354"
"0","0","10080359","0","0","8","26","0","5","10080360","0","0","10080358"
"0","0","10080360","0","0","8","25","0","4","10080361","0","0","10080359"
"3","0","10080361","0","0","8","24","0","2","10080848","0","0","10080360"
"1","0","10080363","0","0","8","22","0","2","10080364","0","0","10080848"
"3","0","10080364","0","0","8","21","0","14","10080365","0","0","10080363"
"0","0","10080365","0","0","8","20","0","4","10080366","0","0","10080364"
"0","0","10080366","0","0","8","19","0","5","10080367","0","0","10080365"
"2","0","10080367","0","0","8","18","0","3","10080849","0","0","10080366"
"1","0","10080369","0","0","8","16","0","2","10080370","0","0","10080849"
"0","0","10080370","0","0","8","15","0","4","10080827","0","0","10080369"
"3","0","10080382","0","0","8","4","0","3","10080383","0","0","10080828"
