e20013123918d51900df2726b6b8f44829a8196201b350b27d13ba477ffbd0ac,cbd3ecdacf3e8608e5cc907fae0ecfda09c706547e03ecdf44e1935491b55f8f,c213c24b98526fe61d3f502d97b0a714edc17415a01ea3578f37f8cacaae2f3c,28e1f97bf363a9f0fb491970dcd96cd953264ec605b7475fcadede4e272d2277,8be3e72d1a57b7c73d35d3e356ecb3581488c4a5e6a91d907c7f2c41445531be,ed236b1a43bba180a82f0d7eb3610b55756952cea3ccee768302f259053f8527,1ced40f2d2564cc646e76faf292672a1357fbcce7b8ba69ae9fe3aace7b6687c,8c9b57c62ee8ac202452cf18eeb26a65b483a3f58112d6a3b2189c79f18b5bf4,d0c6e3b8589e263233fecd17791faaad470c9c3a1eeea78311d4b9ed630bcea4,b59de837ff2795248c13b38737d60f49b05ade1b3ed13f018888e8badb21891c,484fa687107180ec861f7e5d15a054a938eb2808f180f87c71191955da684fff,ba894f56f1d29560ff39c4ee3800324e2e7a020193d429a9f062b693ae473852,f99ec7dd622a9882c4261445c9055de3df95f471bb008d8afa4cc048d5abd76f,d6b5b2774e7222b2afdd25e4f7956d8b029a151cf58de96e295940c37df931a1,5ed586892e37274de3adb960aed460fa712f7c67306bd0cb7a2aeac33af14ec5,99e80cce0cc5647f93b26c39bb8e45454927fca76484aa42362e2429c5a6a732,9c4fcaeadead9a51bc74e4d944a082e0361810a0791c8bdc9903227094f61943,a7be5c9dc48bd30518c9dabae729e353a921270679fe5717cd814948c9700679,274dec9575e220b5bbb496367d3c3a2f1aa971e5ccf8499ba71773d4a3717b14,7a18bb6c01a0bdc3188c04a9b8c1eec54dcda822a08b6f2cc345c0f8cbffe498,26c7baf55224f5e19ad90e0177f8ccda721281b10fa4060de0b1bfe9d65a41fa,ac548d3ae7e9c609b356f144994e9a3bd48963f8ec0b2a0a19d959df333ab144,b6af98746d749360f88f0008682279023333db09f28e800bfa5594f1e9f692a7,d1d852f0a9a14b708fddb44bc85b3a122e231fdfb3271dbe961b9299b6c617e3,a98d7b7340d9452d63f4ce3ee83af8ae125094b500a3ba15d7c05bbd05f36645,f86be41a6f253aeb0e76f09b2062c2b0da46575b5ff169abef8cb71cb9d0c542,66d46e95cb3b84a7b333a25aacaeaaa845a43b8353515d42b883481e25c4397c,855405033089e12a841c5592a22346280ea92114fae83c38956efb2c1d3b9b60,4ed765dfb75a94e4fb5660594f5b9b6e26ba904c2e1980254b0878881ead78ee,e58d0b53b368e398c83251a59b9d91057405e295ddc701802076facd4170537c,f85aa855b1abe5e0fa10046a4866187bdc099129eebd14375f6be36bff0ec05d,8abb35a8eb8cf13c6a5191426bcd3b13942ebff9fc79c3e5ea3eb9f05cf262ca,f76b0ebe6225a1c5169714c48f2e38090ea4bcad76cf32b2f8f861ec8df97b6b,cc421b0ce27179728e29f654f604dd55d7c55bf2d8fe25c35884ce9b30bbfb02,af1a1162fb1dddd94cfcd3ea0f6c467fdfd585e28371ec8a84eda1b442d4f8fd,07ef1359add5170994538f04f667bbdb7013aabe8479bcc047ec26484610e988,7294ec5b7f39add7c3224f6cff8f4c19ac1c010ca5e7dc5f41c904483ddaba29,abf10052288929694da1614d5a19bc63a5e43e5bc00880338f4280aa25d9f7ef,ceb156b33ef097297740a9e49f8b2013da27993debff53d9a30818cf117b364a
"0","59.19","3.14","0","426.1","0","0","0","0","9.3","0","115901","20000","66.98","20","0.38","0","30","0","0","0","0","2","0","0","0","0","0","0","31159","0","2.74","0","0","0","0","0","0","0.44"
"0","78.92","3.67","0","497.1","0","0","0","0","12.4","0","115901","30000","78.15","20","0.5","0","100","0","0","0","0","3","0","0","0","0","0","0","31159","0","3.19","0","0","0","0","0","0","0.58"
"0","98.65","4.19","0","568.2","0","0","0","0","15.5","0","115901","40000","89.31","20","0.63","0","120","0","0","0","0","4","0","0","0","0","0","0","31159","0","3.65","0","0","0","0","0","0","0.73"
"0","118.4","4.72","0","639.2","0","0","0","0","18.6","0","115901","50000","100.5","20","0.75","0","150","0","0","0","0","5","0","0","0","0","0","0","31159","0","4.1","0","0","0","0","0","0","0.87"
"0","31.33","2.05","0","282","0","0","0","0","0","0","116001","10000","0","0","0.25","0","15","45.23","0","0","0","1","0","0","0","0","0","0","31160","0","2.28","0","5.03","0","0","0","0","0.23"
"0","47","2.46","0","338.4","0","0","0","0","0","0","116001","20000","0","0","0.38","0","30","54.28","0","0","0","2","0","0","0","0","0","0","31160","0","2.74","0","7.55","0","0","0","0","0.35"
"0","62.66","2.87","0","394.8","0","0","0","0","0","0","116001","30000","0","0","0.5","0","100","63.32","0","0","0","3","0","0","0","0","0","0","31160","0","3.19","0","10.06","0","0","0","0","0.46"
"0","78.33","3.28","0","451.2","0","0","0","0","0","0","116001","40000","0","0","0.63","0","120","72.37","0","0","0","4","0","0","0","0","0","0","31160","0","3.65","0","12.58","0","0","0","0","0.58"
"0","93.99","3.69","0","507.6","0","0","0","0","0","0","116001","50000","0","0","0.75","0","150","81.41","0","0","0","5","0","0","0","0","0","0","31160","0","4.1","0","15.09","0","0","0","0","0.69"
"0","40.62","2.96","0","365.6","0","0","0","0","6.01","0","116201","10000","54.11","10","0.23","0","15","0","0","0","0","1","0","0","0","0","0","0","31162","0","2.05","0","0","0","0","0","0","0.33"
"0","60.93","3.55","0","438.7","0","0","0","0","9.02","0","116201","20000","64.93","10","0.35","0","30","0","0","0","0","2","0","0","0","0","0","0","31162","0","2.46","0","0","0","0","0","0","0.5"
"0","81.24","4.14","0","511.8","0","0","0","0","12.02","0","116201","30000","75.75","10","0.46","0","100","0","0","0","0","3","0","0","0","0","0","0","31162","0","2.87","0","0","0","0","0","0","0.66"
"0","101.6","4.74","0","585","0","0","0","0","15.03","0","116201","40000","86.58","10","0.58","0","120","0","0","0","0","4","0","0","0","0","0","0","31162","0","3.28","0","0","0","0","0","0","0.83"
"0","121.9","5.33","0","658.1","0","0","0","0","18.03","0","116201","50000","97.4","10","0.69","0","150","0","0","0","0","5","0","0","0","0","0","0","31162","0","3.69","0","0","0","0","0","0","0.99"
"0","39.46","3.3","0","355.1","0","0","0","0","6.08","0","116301","10000","54.68","10","0.22","0","15","0","0","0","0","1","0","0","0","0","0","0","31163","0","1.94","0","0","0","0","0","0","0.37"
"0","59.19","3.96","0","426.1","0","0","0","0","9.12","0","116301","20000","65.62","10","0.33","0","30","0","0","0","0","2","0","0","0","0","0","0","31163","0","2.33","0","0","0","0","0","0","0.56"
"0","78.92","4.62","0","497.1","0","0","0","0","12.16","0","116301","30000","76.55","10","0.44","0","100","0","0","0","0","3","0","0","0","0","0","0","31163","0","2.72","0","0","0","0","0","0","0.74"
"0","98.65","5.28","0","568.2","0","0","0","0","15.2","0","116301","40000","87.49","10","0.55","0","120","0","0","0","0","4","0","0","0","0","0","0","31163","0","3.1","0","0","0","0","0","0","0.93"
"0","118.4","5.94","0","639.2","0","0","0","0","18.24","0","116301","50000","98.42","10","0.66","0","150","0","0","0","0","5","0","0","0","0","0","0","31163","0","3.49","0","0","0","0","0","0","1.11"
"0","45.78","2.62","0","412.1","0","0","0","0","0","0","116401","10000","0","0","0.32","0","15","39.76","0","0","0","1","0","0","0","10","0","0","31164","0","2.85","0","4.42","0","0","0","0","0.29"
"0","68.67","3.14","0","494.5","0","0","0","0","0","0","116401","20000","0","0","0.48","0","30","47.71","0","0","0","2","0","0","0","10","0","0","31164","0","3.42","0","6.63","0","0","0","0","0.44"
"0","91.56","3.67","0","576.9","0","0","0","0","0","0","116401","30000","0","0","0.64","0","100","55.66","0","0","0","3","0","0","0","10","0","0","31164","0","3.99","0","8.84","0","0","0","0","0.58"
"0","114.5","4.19","0","659.4","0","0","0","0","0","0","116401","40000","0","0","0.8","0","120","63.62","0","0","0","4","0","0","0","10","0","0","31164","0","4.56","0","11.05","0","0","0","0","0.73"
"0","137.4","4.72","0","741.8","0","0","0","0","0","0","116401","50000","0","0","0.96","0","150","71.57","0","0","0","5","0","0","0","10","0","0","31164","0","5.13","0","13.26","0","0","0","0","0.87"
"0","46.42","2.73","0","417.8","0","0","0","0","5.35","0","116501","10000","48.19","10","0.25","0","15","0","0","0","0","1","0","0","0","0","0","0","31165","0","2.28","0","0","0","0","0","0","0.3"
"0","69.63","3.28","0","501.4","0","0","0","0","8.03","0","116501","20000","57.83","10","0.38","0","30","0","0","0","0","2","0","0","0","0","0","0","31165","0","2.74","0","0","0","0","0","0","0.45"
"0","92.84","3.82","0","584.9","0","0","0","0","10.7","0","116501","30000","67.47","10","0.5","0","100","0","0","0","0","3","0","0","0","0","0","0","31165","0","3.19","0","0","0","0","0","0","0.6"
"0","116.1","4.37","0","668.5","0","0","0","0","13.38","0","116501","40000","77.1","10","0.63","0","120","0","0","0","0","4","0","0","0","0","0","0","31165","0","3.65","0","0","0","0","0","0","0.75"
"0","139.3","4.91","0","752","0","0","0","0","16.05","0","116501","50000","86.74","10","0.75","0","150","0","0","0","0","5","0","0","0","0","0","0","31165","0","4.1","0","0","0","0","0","0","0.9"
"0","38.29","2.62","0","344.6","0","0","0","0","6.27","0","116601","10000","56.39","10","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31166","0","2.39","0","0","0","0","0","0","0.29"
"0","57.44","3.14","0","413.5","0","0","0","0","9.41","0","116601","20000","67.67","10","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31166","0","2.87","0","0","0","0","0","0","0.44"
"0","76.58","3.67","0","482.4","0","0","0","0","12.54","0","116601","30000","78.95","10","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31166","0","3.35","0","0","0","0","0","0","0.58"
"0","95.73","4.19","0","551.4","0","0","0","0","15.68","0","116601","40000","90.22","10","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31166","0","3.82","0","0","0","0","0","0","0.73"
"0","114.9","4.72","0","620.3","0","0","0","0","18.81","0","116601","50000","101.5","10","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31166","0","4.3","0","0","0","0","0","0","0.87"
"0","39.24","2.73","0","353.2","0","0","0","0","5.28","0","116701","10000","47.51","10","0.28","0","15","0","0","0","0","1","0","0","0","0","0","0","31167","0","2.51","0","0","0","0","0","0","0.3"
"0","58.86","3.28","0","423.8","0","0","0","0","7.92","0","116701","20000","57.01","10","0.42","0","30","0","0","0","0","2","0","0","0","0","0","0","31167","0","3.01","0","0","0","0","0","0","0.45"
"0","78.48","3.82","0","494.5","0","0","0","0","10.56","0","116701","30000","66.51","10","0.56","0","100","0","0","0","0","3","0","0","0","0","0","0","31167","0","3.51","0","0","0","0","0","0","0.6"
"0","98.1","4.37","0","565.1","0","0","0","0","13.2","0","116701","40000","76.02","10","0.7","0","120","0","0","0","0","4","0","0","0","0","0","0","31167","0","4.02","0","0","0","0","0","0","0.75"
"0","117.8","4.91","0","635.8","0","0","0","0","15.84","0","116701","50000","85.52","10","0.84","0","150","0","0","0","0","5","0","0","0","0","0","0","31167","0","4.52","0","0","0","0","0","0","0.9"
"0","40.04","2.16","0","360.3","0","0","0","0","5.95","0","116801","10000","53.54","10","0.34","0","15","0","0","0","0","1","0","0","0","0","0","0","31168","0","3.08","0","0","0","0","0","0","0.24"
"0","60.06","2.59","0","432.4","0","0","0","0","8.93","0","116801","20000","64.25","10","0.51","0","30","0","0","0","0","2","0","0","0","0","0","0","31168","0","3.7","0","0","0","0","0","0","0.36"
"0","80.08","3.02","0","504.4","0","0","0","0","11.9","0","116801","30000","74.96","10","0.68","0","100","0","0","0","0","3","0","0","0","0","0","0","31168","0","4.31","0","0","0","0","0","0","0.48"
"0","100.1","3.46","0","576.5","0","0","0","0","14.88","0","116801","40000","85.66","10","0.85","0","120","0","0","0","0","4","0","0","0","0","0","0","31168","0","4.93","0","0","0","0","0","0","0.6"
"0","120.2","3.89","0","648.5","0","0","0","0","17.85","0","116801","50000","96.37","10","1.02","0","150","0","0","0","0","5","0","0","0","0","0","0","31168","0","5.54","0","0","0","0","0","0","0.72"
"0","40.62","2.96","0","365.6","0","0","0","0","5.68","0","116901","10000","51.15","15","0.3","0","15","0","0","0","0","1","0","0","0","0","0","0","31169","0","2.73","0","0","0","0","0","0","0.33"
"0","60.93","3.55","0","438.7","0","0","0","0","8.52","0","116901","20000","61.38","15","0.45","0","30","0","0","0","0","2","0","0","0","0","0","0","31169","0","3.28","0","0","0","0","0","0","0.5"
"0","81.24","4.14","0","511.8","0","0","0","0","11.36","0","116901","30000","71.61","15","0.6","0","100","0","0","0","0","3","0","0","0","0","0","0","31169","0","3.82","0","0","0","0","0","0","0.66"
"0","101.6","4.74","0","585","0","0","0","0","14.2","0","116901","40000","81.84","15","0.75","0","120","0","0","0","0","4","0","0","0","0","0","0","31169","0","4.37","0","0","0","0","0","0","0.83"
"0","121.9","5.33","0","658.1","0","0","0","0","17.04","0","116901","50000","92.07","15","0.9","0","150","0","0","0","0","5","0","0","0","0","0","0","31169","0","4.91","0","0","0","0","0","0","0.99"
"0","39.46","3.3","0","355.1","0","0","0","0","6.08","0","117001","10000","54.68","15","0.22","0","15","0","0","0","0","1","0","0","0","0","0","0","31170","0","1.94","0","0","0","0","0","0","0.37"
"0","59.19","3.96","0","426.1","0","0","0","0","9.12","0","117001","20000","65.62","15","0.33","0","30","0","0","0","0","2","0","0","0","0","0","0","31170","0","2.33","0","0","0","0","0","0","0.56"
"0","78.92","4.62","0","497.1","0","0","0","0","12.16","0","117001","30000","76.55","15","0.44","0","100","0","0","0","0","3","0","0","0","0","0","0","31170","0","2.72","0","0","0","0","0","0","0.74"
"0","98.65","5.28","0","568.2","0","0","0","0","15.2","0","117001","40000","87.49","15","0.55","0","120","0","0","0","0","4","0","0","0","0","0","0","31170","0","3.1","0","0","0","0","0","0","0.93"
"0","118.4","5.94","0","639.2","0","0","0","0","18.24","0","117001","50000","98.42","15","0.66","0","150","0","0","0","0","5","0","0","0","0","0","0","31170","0","3.49","0","0","0","0","0","0","1.11"
"0","53.38","4.1","0","480.4","0","0","0","0","3.92","0","117101","10000","35.32","10","0.25","0","15","0","0","0","0","1","0","0","0","0","0","0","31171","0","2.28","0","0","0","0","0","0","0.46"
"0","80.07","4.92","0","576.5","0","0","0","0","5.88","0","117101","20000","42.38","10","0.38","0","30","0","0","0","0","2","0","0","0","0","0","0","31171","0","2.74","0","0","0","0","0","0","0.69"
"0","106.8","5.74","0","672.6","0","0","0","0","7.84","0","117101","30000","49.45","10","0.5","0","100","0","0","0","0","3","0","0","0","0","0","0","31171","0","3.19","0","0","0","0","0","0","0.92"
"0","133.5","6.56","0","768.6","0","0","0","0","9.8","0","117101","40000","56.51","10","0.63","0","120","0","0","0","0","4","0","0","0","0","0","0","31171","0","3.65","0","0","0","0","0","0","1.15"
"0","160.2","7.38","0","864.7","0","0","0","0","11.76","0","117101","50000","63.58","10","0.75","0","150","0","0","0","0","5","0","0","0","0","0","0","31171","0","4.1","0","0","0","0","0","0","1.38"
"0","41.43","2.62","0","372.9","0","0","0","0","5.15","0","117201","10000","46.37","10","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31172","0","2.39","0","0","0","0","0","0","0.29"
"0","62.15","3.14","0","447.5","0","0","0","0","7.73","0","117201","20000","55.64","10","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31172","0","2.87","0","0","0","0","0","0","0.44"
"0","82.86","3.67","0","522.1","0","0","0","0","10.3","0","117201","30000","64.92","10","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31172","0","3.35","0","0","0","0","0","0","0.58"
"0","103.6","4.19","0","596.6","0","0","0","0","12.88","0","117201","40000","74.19","10","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31172","0","3.82","0","0","0","0","0","0","0.73"
"0","124.3","4.72","0","671.2","0","0","0","0","15.45","0","117201","50000","83.47","10","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31172","0","4.3","0","0","0","0","0","0","0.87"
"0","43.61","2.62","0","392.5","0","0","0","0","0","0","117301","10000","0","0","0.32","0","15","42.04","0","0","0","1","0","0","0","0","0","0","31173","0","2.85","0","4.67","0","0","0","0","0.29"
"0","65.42","3.14","0","471","0","0","0","0","0","0","117301","20000","0","0","0.48","0","30","50.45","0","0","0","2","0","0","0","0","0","0","31173","0","3.42","0","7.01","0","0","0","0","0.44"
"0","87.22","3.67","0","549.5","0","0","0","0","0","0","117301","30000","0","0","0.64","0","100","58.86","0","0","0","3","0","0","0","0","0","0","31173","0","3.99","0","9.34","0","0","0","0","0.58"
"0","109.1","4.19","0","628","0","0","0","0","0","0","117301","40000","0","0","0.8","0","120","67.26","0","0","0","4","0","0","0","0","0","0","31173","0","4.56","0","11.68","0","0","0","0","0.73"
"0","130.9","4.72","0","706.5","0","0","0","0","0","0","117301","50000","0","0","0.96","0","150","75.67","0","0","0","5","0","0","0","0","0","0","31173","0","5.13","0","14.01","0","0","0","0","0.87"
"0","40.34","3.08","0","363.1","0","0","0","0","4.78","0","117401","10000","43.06","10","0.32","0","15","0","0","0","0","1","0","0","0","0","0","0","31174","0","2.85","0","0","0","0","0","0","0.34"
"0","60.51","3.7","0","435.7","0","0","0","0","7.17","0","117401","20000","51.67","10","0.48","0","30","0","0","0","0","2","0","0","0","0","0","0","31174","0","3.42","0","0","0","0","0","0","0.51"
"0","80.68","4.31","0","508.3","0","0","0","0","9.56","0","117401","30000","60.28","10","0.64","0","100","0","0","0","0","3","0","0","0","0","0","0","31174","0","3.99","0","0","0","0","0","0","0.68"
"0","100.9","4.93","0","581","0","0","0","0","11.95","0","117401","40000","68.9","10","0.8","0","120","0","0","0","0","4","0","0","0","0","0","0","31174","0","4.56","0","0","0","0","0","0","0.85"
"0","121.1","5.54","0","653.6","0","0","0","0","14.34","0","117401","50000","77.51","10","0.96","0","150","0","0","0","0","5","0","0","0","0","0","0","31174","0","5.13","0","0","0","0","0","0","1.02"
"0","42.52","2.62","0","382.7","0","0","0","0","5.04","0","117501","10000","45.34","10","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31175","0","2.39","0","0","0","0","0","0","0.29"
"0","63.78","3.14","0","459.2","0","0","0","0","7.56","0","117501","20000","54.41","10","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31175","0","2.87","0","0","0","0","0","0","0.44"
"0","85.04","3.67","0","535.8","0","0","0","0","10.08","0","117501","30000","63.48","10","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31175","0","3.35","0","0","0","0","0","0","0.58"
"0","106.3","4.19","0","612.3","0","0","0","0","12.6","0","117501","40000","72.54","10","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31175","0","3.82","0","0","0","0","0","0","0.73"
"0","127.6","4.72","0","688.9","0","0","0","0","15.12","0","117501","50000","81.61","10","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31175","0","4.3","0","0","0","0","0","0","0.87"
"0","37.97","2.51","0","341.8","0","0","0","0","0","0","117601","10000","0","0","0.23","0","15","37.59","0","0","0","1","0","0","0","0","0","0","31176","0","2.05","0","4.18","0","0","0","0","0.28"
"0","56.96","3.01","0","410.2","0","0","0","0","0","0","117601","20000","0","0","0.35","0","30","45.11","0","0","0","2","0","0","0","0","0","0","31176","0","2.46","0","6.27","0","0","0","0","0.42"
"0","75.94","3.51","0","478.5","0","0","0","0","0","0","117601","30000","0","0","0.46","0","100","52.63","0","0","0","3","0","0","0","0","0","0","31176","0","2.87","0","8.36","0","0","0","0","0.56"
"0","94.93","4.02","0","546.9","0","0","0","0","0","0","117601","40000","0","0","0.58","0","120","60.14","0","0","0","4","0","0","0","0","0","0","31176","0","3.28","0","10.45","0","0","0","0","0.7"
"0","114","4.52","0","615.2","0","0","0","0","0","0","117601","50000","0","0","0.69","0","150","67.66","0","0","0","5","0","0","0","0","0","0","31176","0","3.69","0","12.54","0","0","0","0","0.84"
"0","35.97","2.51","0","323.8","0","0","0","0","6.53","0","117701","10000","58.78","15","0.28","0","15","0","0","0","0","1","0","0","0","0","0","0","31177","0","2.51","0","0","0","0","0","0","0.28"
"0","53.96","3.01","0","388.6","0","0","0","0","9.8","0","117701","20000","70.54","15","0.42","0","30","0","0","0","0","2","0","0","0","0","0","0","31177","0","3.01","0","0","0","0","0","0","0.42"
"0","71.94","3.51","0","453.3","0","0","0","0","13.06","0","117701","30000","82.29","15","0.56","0","100","0","0","0","0","3","0","0","0","0","0","0","31177","0","3.51","0","0","0","0","0","0","0.56"
"0","89.93","4.02","0","518.1","0","0","0","0","16.33","0","117701","40000","94.05","15","0.7","0","120","0","0","0","0","4","0","0","0","0","0","0","31177","0","4.02","0","0","0","0","0","0","0.7"
"0","108","4.52","0","582.8","0","0","0","0","19.59","0","117701","50000","105.8","15","0.84","0","150","0","0","0","0","5","0","0","0","0","0","0","31177","0","4.52","0","0","0","0","0","0","0.84"
"0","38.15","2.62","0","343.4","0","0","0","0","5.52","0","117801","10000","49.67","0","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31178","0","2.39","0","0","0","0","0","0","0.29"
"0","57.23","3.14","0","412.1","0","0","0","0","8.28","0","117801","20000","59.6","0","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31178","0","2.87","0","0","0","0","0","0","0.44"
"0","76.3","3.67","0","480.8","0","0","0","0","11.04","0","117801","30000","69.54","0","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31178","0","3.35","0","0","0","0","0","0","0.58"
"0","95.38","4.19","0","549.4","0","0","0","0","13.8","0","117801","40000","79.47","0","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31178","0","3.82","0","0","0","0","0","0","0.73"
"0","114.5","4.72","0","618.1","0","0","0","0","16.56","0","117801","50000","89.41","0","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31178","0","4.3","0","0","0","0","0","0","0.87"
"0","31.33","2.28","0","282","0","0","0","0","5.13","0","117901","10000","46.14","10","0.22","0","15","0","0","0","0","1","0","0","0","0","0","0","31179","0","1.94","0","0","0","0","0","0","0.25"
"0","47","2.74","0","338.4","0","0","0","0","7.7","0","117901","20000","55.37","10","0.33","0","30","0","0","0","0","2","0","0","0","0","0","0","31179","0","2.33","0","0","0","0","0","0","0.38"
"0","62.66","3.19","0","394.8","0","0","0","0","10.26","0","117901","30000","64.6","10","0.44","0","100","0","0","0","0","3","0","0","0","0","0","0","31179","0","2.72","0","0","0","0","0","0","0.5"
"0","78.33","3.65","0","451.2","0","0","0","0","12.83","0","117901","40000","73.82","10","0.55","0","120","0","0","0","0","4","0","0","0","0","0","0","31179","0","3.1","0","0","0","0","0","0","0.63"
"0","93.99","4.1","0","507.6","0","0","0","0","15.39","0","117901","50000","83.05","10","0.66","0","150","0","0","0","0","5","0","0","0","0","0","0","31179","0","3.49","0","0","0","0","0","0","0.75"
"0","37.06","2.51","0","333.6","0","0","0","0","5.84","0","118001","10000","52.52","10","0.24","0","15","0","0","0","0","1","0","0","0","0","0","0","31180","0","2.16","0","0","0","0","0","0","0.28"
"0","55.59","3.01","0","400.3","0","0","0","0","8.76","0","118001","20000","63.02","10","0.36","0","30","0","0","0","0","2","0","0","0","0","0","0","31180","0","2.59","0","0","0","0","0","0","0.42"
"0","74.12","3.51","0","467","0","0","0","0","11.68","0","118001","30000","73.53","10","0.48","0","100","0","0","0","0","3","0","0","0","0","0","0","31180","0","3.02","0","0","0","0","0","0","0.56"
"0","92.65","4.02","0","533.8","0","0","0","0","14.6","0","118001","40000","84.03","10","0.6","0","120","0","0","0","0","4","0","0","0","0","0","0","31180","0","3.46","0","0","0","0","0","0","0.7"
"0","111.2","4.52","0","600.5","0","0","0","0","17.52","0","118001","50000","94.54","10","0.72","0","150","0","0","0","0","5","0","0","0","0","0","0","31180","0","3.89","0","0","0","0","0","0","0.84"
"0","36.08","2.51","0","324.7","0","0","0","0","0","0","118101","10000","0","0","0.3","0","15","36.57","0","0","0","1","0","0","0","0","0","0","31181","0","2.73","0","4.06","0","0","0","0","0.28"
"0","54.12","3.01","0","389.6","0","0","0","0","0","0","118101","20000","0","0","0.45","0","30","43.88","0","0","0","2","0","0","0","0","0","0","31181","0","3.28","0","6.09","0","0","0","0","0.42"
"0","72.16","3.51","0","454.6","0","0","0","0","0","0","118101","30000","0","0","0.6","0","100","51.2","0","0","0","3","0","0","0","0","0","0","31181","0","3.82","0","8.12","0","0","0","0","0.56"
"0","90.2","4.02","0","519.5","0","0","0","0","0","0","118101","40000","0","0","0.75","0","120","58.51","0","0","0","4","0","0","0","0","0","0","31181","0","4.37","0","10.15","0","0","0","0","0.7"
"0","108.3","4.52","0","584.5","0","0","0","0","0","0","118101","50000","0","0","0.9","0","150","65.83","0","0","0","5","0","0","0","0","0","0","31181","0","4.91","0","12.18","0","0","0","0","0.84"
"0","32.28","2.28","0","290.5","0","0","0","0","0","0","118201","10000","0","0","0.28","0","15","42.38","0","0","0","1","0","0","0","0","0","0","31182","0","2.51","0","4.71","0","0","0","0","0.25"
"0","48.42","2.74","0","348.6","0","0","0","0","0","0","118201","20000","0","0","0.42","0","30","50.86","0","0","0","2","0","0","0","0","0","0","31182","0","3.01","0","7.07","0","0","0","0","0.38"
"0","64.56","3.19","0","406.7","0","0","0","0","0","0","118201","30000","0","0","0.56","0","100","59.33","0","0","0","3","0","0","0","0","0","0","31182","0","3.51","0","9.42","0","0","0","0","0.5"
"0","80.7","3.65","0","464.8","0","0","0","0","0","0","118201","40000","0","0","0.7","0","120","67.81","0","0","0","4","0","0","0","0","0","0","31182","0","4.02","0","11.78","0","0","0","0","0.63"
"0","96.84","4.1","0","522.9","0","0","0","0","0","0","118201","50000","0","0","0.84","0","150","76.28","0","0","0","5","0","0","0","0","0","0","31182","0","4.52","0","14.13","0","0","0","0","0.75"
"0","37.97","2.05","0","341.8","0","0","0","0","0","0","118501","10000","0","0","0.22","0","15","40.44","0","0","0","1","0","0","0","0","0","0","31185","0","1.94","0","4.49","0","0","0","0","0.23"
"0","56.96","2.46","0","410.2","0","0","0","0","0","0","118501","20000","0","0","0.33","0","30","48.53","0","0","0","2","0","0","0","0","0","0","31185","0","2.33","0","6.74","0","0","0","0","0.35"
"0","75.94","2.87","0","478.5","0","0","0","0","0","0","118501","30000","0","0","0.44","0","100","56.62","0","0","0","3","0","0","0","0","0","0","31185","0","2.72","0","8.98","0","0","0","0","0.46"
"0","94.93","3.28","0","546.9","0","0","0","0","0","0","118501","40000","0","0","0.55","0","120","64.7","0","0","0","4","0","0","0","0","0","0","31185","0","3.1","0","11.23","0","0","0","0","0.58"
"0","114","3.69","0","615.2","0","0","0","0","0","0","118501","50000","0","0","0.66","0","150","72.79","0","0","0","5","0","0","0","0","0","0","31185","0","3.49","0","13.47","0","0","0","0","0.69"
"0","37.97","2.39","0","341.8","0","0","0","0","0","0","118601","10000","0","0","0.24","0","15","37.59","0","0","0","1","0","0","0","0","0","0","31186","0","2.16","0","4.18","0","0","0","0","0.27"
"0","56.96","2.87","0","410.2","0","0","0","0","0","0","118601","20000","0","0","0.36","0","30","45.11","0","0","0","2","0","0","0","0","0","0","31186","0","2.59","0","6.27","0","0","0","0","0.41"
"0","75.94","3.35","0","478.5","0","0","0","0","0","0","118601","30000","0","0","0.48","0","100","52.63","0","0","0","3","0","0","0","0","0","0","31186","0","3.02","0","8.36","0","0","0","0","0.54"
"0","94.93","3.82","0","546.9","0","0","0","0","0","0","118601","40000","0","0","0.6","0","120","60.14","0","0","0","4","0","0","0","0","0","0","31186","0","3.46","0","10.45","0","0","0","0","0.68"
"0","114","4.3","0","615.2","0","0","0","0","0","0","118601","50000","0","0","0.72","0","150","67.66","0","0","0","5","0","0","0","0","0","0","31186","0","3.89","0","12.54","0","0","0","0","0.81"
