c3ea93e158520947406ca08762e1e597adc9d9b7b74b525c7b061c7498329490,9294433c5ceb0651c0fd73e9784d6fa5aa23c01a85809e143634d73a3549cf25,c206f1152c9d7590392fe673e582d57ef9f999317f6406b79ffeada5a626538f,f5a91383c3e421540c0db6afafa242dfb36dc9ee33119aa2b38dc8513cd12916,0e14394c29eb23ba4627fd019bfadedca821bbaae51fb93412792d3ac1f124e7,d97908d4ed0af9d5e7a07f08547be05522bd13557299fce0fbf90d296f4288b1,3a82bf1d27a7e387e9375196c4ccd5eb594184fbf984df59748a607fb5c71333,c09675f377764f5c725ba725cdfac2467e30a1a1b148bc050e106a76bfc4b64a,ef266d36805021df4775bff6b5dfc373ae3d1f551d1ff793a62faa7a17aff545,b390419299c69bc4ffaf4d550f55a5d77bc7433eaf600e37f99025593436e8ab,586153a228383f90f890356ac0cf5b11fe00b84715a97b97f33a5237ea09cb9e,21a04d062a7525e3bfb05f374e9e18da503a0489c8de5a1ef6b1ca7184954e4c,c375ca3711955afc2377bc19060456c5bea2494069248013da5debdcd3f41aa8,bd857a0e271783241f6962f011cf6d03d56781962b58e72e34be19a76d86a36d,8641deae0d04e999991145cd4ff050eceaa351d8beca44dd0d218dfb044f5d51,567742cb2c55fa1d94c0ff818055f726c6a0d2019d2e6da43629ee0dd7183bcd,3caa58b0cdf37758b2214a780c765c6af5114188fc55afd34f5613d6a25d9182,4827263db424e71e29079312b09c7757d6184f7614ec7024ee35688472b196f5,a9a91e400eb46879109426e66680f850ebc6488fd58f975af791f6679bdfcb92,7968abfba8cec7ea1926101848348d19706c6409a3cd04ec42c2298053419d85,f05ace0b5d60660aedb1a6dd0876e6d2d256d7b14323c4459d390515c041ecef,95189d29744acabf530f5cbff612b2e73cfd070584932104be263497a97a2f0a,1530abc0bba397738b6d67c332ef99536a119f001987abd458d69c0ed8d7651d,3ca1a489b4c58c8964ae124f63593ee6c10ce880aef019828a746c8b6d945fb6,586e37ac916fd813c393a6f40a1fbca2ede673f81ee6d0031adec1a1e8b7f37e,d05e705849d57849fd0d8f038c201a2e24370a39f851caefbaac015d3a8a1e8b,659e69368d31bb0340019f6e66a7063f3f752299c5f8d5bf80207621306b7a19,52da1b86a7487becd79530fbb616ad7313bdeb2f3d1d6a111bb03cd75bd01b68,f792d4dafb7ed8432c20ed804495371d77663b1bf5e0ea4edaba441a9f4e43a5,df3892660d07b125bbd456de8fcf9df6864943aecef15323a569da5ba3f8753a,b094e95560635909cd4258992f46f6b1df8848243305348eca86bd84194427fe,0d87df35882235f5e7a403de10d3bc48651f3b20fc5d23f223845b461532d7d0,fed5f4b2178322fd327834955a37de0b1cecf999fcdd8a2db6133529db0d11bf,d4551c5c995d7147735a6676f0a95e40fa1e67c583c13f5722d73d2fe92d955a,6f7bd54e42053c13151207ed2bf89138920f7146fe57c8a1f9f396375364bd77,f29a77bfbc464e34d805de45f5c93b0ad7b639ae1f400dab776dfdc09ed03fe4,dde3f4f47d99a5570187bb50383c2d1102e47212e29243c6e397eabf5f33cb4f,28bd103f302d17ad069b45b6ee8b967d89dacc3b2184b07e8c60061f95ecdb3a,e6d56c2f9042a853dc3336af1b6f0d40732bb1e9207abf9317b0e4366b723b60,c4c3e3a4d30450a4ca3fcaec7a35f10874ac425a740562f056229d283c120816
"320050107","1","103063","1","0.8","0","0.8","100","5","40004","103063","90008","-50","0.8","0","3200205","0","bgm_M126","90002","90","0","32005","bgm_M126","140001","1.1","1","25001","0","100","320050107","0","0","1","94002","0","502005121","7","0","0.8","90010"
"320050108","1","103071","0.9","0","0","0","100","3","40004","103071","90008","-50","1","0","3200205","0","bgm_M64","90002","90","0","32005","bgm_M64","140001","0","1","25001","0","100","320050108","0","0","1","94002","0","502005131","8","0","0","90011"
"320050109","1","103071","1.1","0","20","0","100","3","40006","103071","90008","-50","1","0","3200205","10","bgm_M64","90002","90","0","32005","bgm_M64","140001","0","1","25001","0","100","320050109","0","0","1","94002","0","502005141","9","0","0","90009"
"320050110","1","103072","1","0","0","0","100","3","40007","103072","94002","-50","1","0","3200205","0","bgm_M63","90008","90","0","32005","bgm_M63","25001","0","1","0","0","100","320050110","0","0","1","140001","0","502005151","10","0","0","90002"
"320050201","0","103061","1.2","0","0","0","600","1","40005","103061","94002","-50","0","0","3200501","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","1","0","0","90002"
"320050202","0","103062","1.2","0","0","0","800","1","40005","103062","94002","-50","0","0","3200501","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","2","0","0","90002"
"320050203","0","103063","1.2","0","0","0","800","1","40005","103063","94002","-50","0","0","3200502","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","3","0","0","90002"
"320050204","0","103062","1.2","0","0","0","1200","1","40005","103062","94002","-50","0","0","3200503","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","4","0","0","90002"
"320050205","0","103061","1.2","0","0","0","1200","1","40005","103061","94002","-50","0","0","3200504","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","90005","0","50","0","0","0","2","140001","0","0","5","0","0","90002"
"320050206","1","103062","1","0.8","0","0.8","100","5","40004","103062","90008","-50","0.8","0","3200505","0","bgm_M126","90002","90","0","32005","bgm_M126","140001","1.2","1","25001","0","100","320050106","0","0","2","94002","0","502005211","6","0","0.8","90009"
"320050207","1","103063","1","0.8","0","0.8","100","5","40004","103063","90008","-50","0.8","0","3200505","0","bgm_M126","90002","90","0","32005","bgm_M126","140001","1.1","1","25001","0","100","320050107","0","0","2","94002","0","502005221","7","0","0.8","90010"
"320050208","1","103071","0.9","0","0","0","100","3","40004","103071","90008","-50","1","0","3200505","0","bgm_M64","90002","90","0","32005","bgm_M64","140001","0","1","25001","0","100","320050108","0","0","2","94002","0","502005231","8","0","0","90011"
"320050209","1","103071","1.1","0","20","0","100","3","40006","103071","90008","-50","1","0","3200505","10","bgm_M64","90002","90","0","32005","bgm_M64","140001","0","1","25001","0","100","320050109","0","0","2","94002","0","502005241","9","0","0","90009"
"320050210","1","103072","1","0","0","0","100","3","40007","103072","94002","-50","1","0","3200505","0","bgm_M63","90008","90","0","32005","bgm_M63","25001","0","1","0","0","100","320050110","0","0","2","140001","0","502005251","10","0","0","90002"
"320050301","0","103061","1.2","0","0","0","600","1","40005","103061","94002","-50","0","0","3200501","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","3","140001","0","0","1","0","0","90002"
"320050302","0","103062","1.2","0","0","0","800","1","40005","103062","94002","-50","0","0","3200501","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","3","140001","0","0","2","0","0","90002"
"320050303","0","103063","1.2","0","0","0","800","1","40005","103063","94002","-50","0","0","3200502","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","3","140001","0","0","3","0","0","90002"
"320050304","0","103062","1.2","0","0","0","1200","1","40005","103062","94002","-50","0","0","3200503","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","3","140001","0","0","4","0","0","90002"
"320050305","0","103061","1.2","0","0","0","1200","1","40005","103061","94002","-50","0","0","3200504","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","90005","0","50","0","0","0","3","140001","0","0","5","0","0","90002"
"320050306","1","103062","1","0.8","0","0.8","100","5","40004","103062","90008","-50","0.8","0","3200505","0","bgm_M126","90002","90","0","32005","bgm_M126","140001","1.2","1","25001","0","100","320050106","0","0","3","94002","0","502005311","6","0","0.8","90009"
"320050307","1","103063","1","0.8","0","0.8","100","5","40004","103063","90008","-50","0.8","0","3200505","0","bgm_M126","90002","90","0","32005","bgm_M126","140001","1.1","1","25001","0","100","320050107","0","0","3","94002","0","502005321","7","0","0.8","90010"
"320050308","1","103071","0.9","0","0","0","100","3","40004","103071","90008","-50","1","0","3200505","0","bgm_M64","90002","90","0","32005","bgm_M64","140001","0","1","25001","0","100","320050108","0","0","3","94002","0","502005331","8","0","0","90011"
"320050309","1","103071","1.1","0","20","0","100","3","40006","103071","90008","-50","1","0","3200505","10","bgm_M64","90002","90","0","32005","bgm_M64","140001","0","1","25001","0","100","320050109","0","0","3","94002","0","502005341","9","0","0","90009"
"320050310","1","103072","1","0","0","0","100","3","40007","103072","94002","-50","1","0","3200505","0","bgm_M63","90008","90","0","32005","bgm_M63","25001","0","1","0","0","100","320050110","0","0","3","140001","0","502005351","10","0","0","90002"
"320050401","0","103061","1.2","0","0","0","600","1","40005","103061","94002","-50","0","0","3200501","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","4","140001","0","0","1","0","0","90002"
"320050402","0","103062","1.2","0","0","0","800","1","40005","103062","94002","-50","0","0","3200501","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","4","140001","0","0","2","0","0","90002"
"320050403","0","103063","1.2","0","0","0","800","1","40005","103063","94002","-50","0","0","3200502","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","4","140001","0","0","3","0","0","90002"
"320050404","0","103062","1.2","0","0","0","1200","1","40005","103062","94002","-50","0","0","3200503","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","4","140001","0","0","4","0","0","90002"
"320050405","0","103061","1.2","0","0","0","1200","1","40005","103061","94002","-50","0","0","3200504","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","90005","0","50","0","0","0","4","140001","0","0","5","0","0","90002"
"320050406","1","103062","1","0.8","0","0.8","100","5","40004","103062","90008","-50","0.8","0","3200505","0","bgm_M126","90002","90","0","32005","bgm_M126","140001","1.2","1","25001","0","100","320050106","0","0","4","94002","0","502005411","6","0","0.8","90009"
"320050407","1","103063","1","0.8","0","0.8","100","5","40004","103063","90008","-50","0.8","0","3200505","0","bgm_M126","90002","90","0","32005","bgm_M126","140001","1.1","1","25001","0","100","320050107","0","0","4","94002","0","502005421","7","0","0.8","90010"
"320050408","1","103071","0.9","0","0","0","100","3","40004","103071","90008","-50","1","0","3200505","0","bgm_M64","90002","90","0","32005","bgm_M64","140001","0","1","25001","0","100","320050108","0","0","4","94002","0","502005431","8","0","0","90011"
"320050409","1","103071","1.1","0","20","0","100","3","40006","103071","90008","-50","1","0","3200505","10","bgm_M64","90002","90","0","32005","bgm_M64","140001","0","1","25001","0","100","320050109","0","0","4","94002","0","502005441","9","0","0","90009"
"320050410","1","103072","1","0","0","0","100","3","40007","103072","94002","-50","1","0","3200505","0","bgm_M63","90008","90","0","32005","bgm_M63","25001","0","1","0","0","100","320050110","0","0","4","140001","0","502005451","10","0","0","90002"
"320050501","0","103061","1.2","0","0","0","600","1","40005","103061","94002","-50","0","0","3200501","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","1","0","0","90002"
"320050502","0","103062","1.2","0","0","0","800","1","40005","103062","94002","-50","0","0","3200501","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","2","0","0","90002"
"320050503","0","103063","1.2","0","0","0","800","1","40005","103063","94002","-50","0","0","3200502","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","3","0","0","90002"
"320050504","0","103062","1.2","0","0","0","1200","1","40005","103062","94002","-50","0","0","3200503","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","4","0","0","90002"
"320050505","0","103061","1.2","0","0","0","1200","1","40005","103061","94002","-50","0","0","3200504","0","bgm_M06","90008","90","0","32005","bgm_M06","25001","0","0","90005","0","50","0","0","0","5","140001","0","0","5","0","0","90002"
"320050506","1","103062","1","0.8","0","0.8","100","5","40004","103062","90008","-50","0.8","0","3200505","0","bgm_M126","90002","90","0","32005","bgm_M126","140001","1.2","1","25001","0","100","320050106","0","0","5","94002","0","502005511","6","0","0.8","90009"
"320050507","1","103063","1","0.8","0","0.8","100","5","40004","103063","90008","-50","0.8","0","3200505","0","bgm_M126","90002","90","0","32005","bgm_M126","140001","1.1","1","25001","0","100","320050107","0","0","5","94002","0","502005521","7","0","0.8","90010"
"320050508","1","103071","0.9","0","0","0","100","3","40004","103071","90008","-50","1","0","3200505","0","bgm_M64","90002","90","0","32005","bgm_M64","140001","0","1","25001","0","100","320050108","0","0","5","94002","0","502005531","8","0","0","90011"
"320050509","1","103071","1.1","0","20","0","100","3","40006","103071","90008","-50","1","0","3200505","10","bgm_M64","90002","90","0","32005","bgm_M64","140001","0","1","25001","0","100","320050109","0","0","5","94002","0","502005541","9","0","0","90009"
"320050510","1","103072","1","0","0","0","100","3","40007","103072","94002","-50","1","0","3200505","0","bgm_M63","90008","90","0","32005","bgm_M63","25001","0","1","0","0","100","320050110","0","0","5","140001","0","502005551","10","0","0","90002"
"320060101","0","103061","1.2","0","0","0","700","1","40005","103061","94002","-50","0","0","3200601","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","1","140001","0","0","1","0","0","90002"
"320060102","0","103062","1.2","0","0","0","900","1","40005","103062","94002","-50","0","0","3200601","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","1","140001","0","0","2","0","0","90002"
"320060103","0","103063","1.2","0","0","0","900","1","40005","103063","94002","-50","0","0","3200602","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","1","140001","0","0","3","0","0","90002"
"320060104","0","103062","1.2","0","0","0","1400","1","40005","103062","94002","-50","0","0","3200603","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","1","140001","0","0","4","0","0","90002"
"320060105","0","103061","1.2","0","0","0","1400","1","40005","103061","94002","-50","0","0","3200604","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","90005","0","50","0","0","0","1","140001","0","0","5","0","0","90002"
"320060106","1","103062","1","0.8","0","0.8","100","5","40004","103062","90008","-50","0.8","0","3200605","0","bgm_M126","90002","90","0","32006","bgm_M126","140001","0.8","1","25001","0","100","320060106","0","0","1","94002","0","502006111","6","0","0.8","90009"
"320060107","1","103063","1","0.8","0","0.8","100","5","40004","103063","90008","-50","0.8","0","3200605","0","bgm_M126","90002","90","0","32006","bgm_M126","140001","1","1","25001","0","100","320060107","0","0","1","94002","0","502006121","7","0","0.8","90010"
"320060108","1","103071","1.1","0","0","0","100","3","40004","103071","90008","-50","1.1","0","3200605","0","bgm_M64","90002","90","0","32006","bgm_M64","140001","0","1","25001","0","100","320060108","0","0","1","94002","0","502006131","8","0","0","90011"
"320060109","1","103071","1.2","0","20","0","100","3","40006","103071","90008","-50","1.2","0","3200605","10","bgm_M64","90002","90","0","32006","bgm_M64","140001","0","1","25001","0","100","320060109","0","0","1","94002","0","502006141","9","0","0","90009"
"320060110","1","103072","1","0","0","0","100","3","40007","103072","94002","-50","1","0","3200605","0","bgm_M63","90008","90","0","32006","bgm_M63","25001","0","1","0","0","100","320060110","0","0","1","140001","0","502006151","10","0","0","90002"
"320060201","0","103061","1.2","0","0","0","700","1","40005","103061","94002","-50","0","0","3200601","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","1","0","0","90002"
"320060202","0","103062","1.2","0","0","0","900","1","40005","103062","94002","-50","0","0","3200601","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","2","0","0","90002"
"320060203","0","103063","1.2","0","0","0","900","1","40005","103063","94002","-50","0","0","3200602","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","3","0","0","90002"
"320060204","0","103062","1.2","0","0","0","1400","1","40005","103062","94002","-50","0","0","3200603","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","4","0","0","90002"
"320060205","0","103061","1.2","0","0","0","1400","1","40005","103061","94002","-50","0","0","3200604","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","90005","0","50","0","0","0","2","140001","0","0","5","0","0","90002"
"320060206","1","103062","1","0.8","0","0.8","100","5","40004","103062","90008","-50","0.8","0","3200605","0","bgm_M126","90002","90","0","32006","bgm_M126","140001","0.8","1","25001","0","100","320060106","0","0","2","94002","0","502006211","6","0","0.8","90009"
"320060207","1","103063","1","0.8","0","0.8","100","5","40004","103063","90008","-50","0.8","0","3200605","0","bgm_M126","90002","90","0","32006","bgm_M126","140001","1","1","25001","0","100","320060107","0","0","2","94002","0","502006221","7","0","0.8","90010"
"320060208","1","103071","1.1","0","0","0","100","3","40004","103071","90008","-50","1.1","0","3200605","0","bgm_M64","90002","90","0","32006","bgm_M64","140001","0","1","25001","0","100","320060108","0","0","2","94002","0","502006231","8","0","0","90011"
"320060209","1","103071","1.2","0","20","0","100","3","40006","103071","90008","-50","1.2","0","3200605","10","bgm_M64","90002","90","0","32006","bgm_M64","140001","0","1","25001","0","100","320060109","0","0","2","94002","0","502006241","9","0","0","90009"
"320060210","1","103072","1","0","0","0","100","3","40007","103072","94002","-50","1","0","3200605","0","bgm_M63","90008","90","0","32006","bgm_M63","25001","0","1","0","0","100","320060110","0","0","2","140001","0","502006251","10","0","0","90002"
"320060301","0","103061","1.2","0","0","0","700","1","40005","103061","94002","-50","0","0","3200601","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","3","140001","0","0","1","0","0","90002"
"320060302","0","103062","1.2","0","0","0","900","1","40005","103062","94002","-50","0","0","3200601","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","3","140001","0","0","2","0","0","90002"
"320060303","0","103063","1.2","0","0","0","900","1","40005","103063","94002","-50","0","0","3200602","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","3","140001","0","0","3","0","0","90002"
"320060304","0","103062","1.2","0","0","0","1400","1","40005","103062","94002","-50","0","0","3200603","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","3","140001","0","0","4","0","0","90002"
"320060305","0","103061","1.2","0","0","0","1400","1","40005","103061","94002","-50","0","0","3200604","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","90005","0","50","0","0","0","3","140001","0","0","5","0","0","90002"
"320060306","1","103062","1","0.8","0","0.8","100","5","40004","103062","90008","-50","0.8","0","3200605","0","bgm_M126","90002","90","0","32006","bgm_M126","140001","0.8","1","25001","0","100","320060106","0","0","3","94002","0","502006311","6","0","0.8","90009"
"320060307","1","103063","1","0.8","0","0.8","100","5","40004","103063","90008","-50","0.8","0","3200605","0","bgm_M126","90002","90","0","32006","bgm_M126","140001","1","1","25001","0","100","320060107","0","0","3","94002","0","502006321","7","0","0.8","90010"
"320060308","1","103071","1.1","0","0","0","100","3","40004","103071","90008","-50","1.1","0","3200605","0","bgm_M64","90002","90","0","32006","bgm_M64","140001","0","1","25001","0","100","320060108","0","0","3","94002","0","502006331","8","0","0","90011"
"320060309","1","103071","1.2","0","20","0","100","3","40006","103071","90008","-50","1.2","0","3200605","10","bgm_M64","90002","90","0","32006","bgm_M64","140001","0","1","25001","0","100","320060109","0","0","3","94002","0","502006341","9","0","0","90009"
"320060310","1","103072","1","0","0","0","100","3","40007","103072","94002","-50","1","0","3200605","0","bgm_M63","90008","90","0","32006","bgm_M63","25001","0","1","0","0","100","320060110","0","0","3","140001","0","502006351","10","0","0","90002"
"320060401","0","103061","1.2","0","0","0","700","1","40005","103061","94002","-50","0","0","3200601","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","4","140001","0","0","1","0","0","90002"
"320060402","0","103062","1.2","0","0","0","900","1","40005","103062","94002","-50","0","0","3200601","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","4","140001","0","0","2","0","0","90002"
"320060403","0","103063","1.2","0","0","0","900","1","40005","103063","94002","-50","0","0","3200602","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","4","140001","0","0","3","0","0","90002"
"320060404","0","103062","1.2","0","0","0","1400","1","40005","103062","94002","-50","0","0","3200603","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","4","140001","0","0","4","0","0","90002"
"320060405","0","103061","1.2","0","0","0","1400","1","40005","103061","94002","-50","0","0","3200604","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","90005","0","50","0","0","0","4","140001","0","0","5","0","0","90002"
"320060406","1","103062","1","0.8","0","0.8","100","5","40004","103062","90008","-50","0.8","0","3200605","0","bgm_M126","90002","90","0","32006","bgm_M126","140001","0.8","1","25001","0","100","320060106","0","0","4","94002","0","502006411","6","0","0.8","90009"
"320060407","1","103063","1","0.8","0","0.8","100","5","40004","103063","90008","-50","0.8","0","3200605","0","bgm_M126","90002","90","0","32006","bgm_M126","140001","1","1","25001","0","100","320060107","0","0","4","94002","0","502006421","7","0","0.8","90010"
"320060408","1","103071","1.1","0","0","0","100","3","40004","103071","90008","-50","1.1","0","3200605","0","bgm_M64","90002","90","0","32006","bgm_M64","140001","0","1","25001","0","100","320060108","0","0","4","94002","0","502006431","8","0","0","90011"
"320060409","1","103071","1.2","0","20","0","100","3","40006","103071","90008","-50","1.2","0","3200605","10","bgm_M64","90002","90","0","32006","bgm_M64","140001","0","1","25001","0","100","320060109","0","0","4","94002","0","502006441","9","0","0","90009"
"320060410","1","103072","1","0","0","0","100","3","40007","103072","94002","-50","1","0","3200605","0","bgm_M63","90008","90","0","32006","bgm_M63","25001","0","1","0","0","100","320060110","0","0","4","140001","0","502006451","10","0","0","90002"
"320060501","0","103061","1.2","0","0","0","700","1","40005","103061","94002","-50","0","0","3200601","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","1","0","0","90002"
"320060502","0","103062","1.2","0","0","0","900","1","40005","103062","94002","-50","0","0","3200601","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","2","0","0","90002"
"320060503","0","103063","1.2","0","0","0","900","1","40005","103063","94002","-50","0","0","3200602","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","3","0","0","90002"
"320060504","0","103062","1.2","0","0","0","1400","1","40005","103062","94002","-50","0","0","3200603","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","4","0","0","90002"
"320060505","0","103061","1.2","0","0","0","1400","1","40005","103061","94002","-50","0","0","3200604","0","bgm_M06","90008","90","0","32006","bgm_M06","25001","0","0","90005","0","50","0","0","0","5","140001","0","0","5","0","0","90002"
"320060506","1","103062","1","0.8","0","0.8","100","5","40004","103062","90008","-50","0.8","0","3200605","0","bgm_M126","90002","90","0","32006","bgm_M126","140001","0.8","1","25001","0","100","320060106","0","0","5","94002","0","502006511","6","0","0.8","90009"
"320060507","1","103063","1","0.8","0","0.8","100","5","40004","103063","90008","-50","0.8","0","3200605","0","bgm_M126","90002","90","0","32006","bgm_M126","140001","1","1","25001","0","100","320060107","0","0","5","94002","0","502006521","7","0","0.8","90010"
"320060508","1","103071","1.1","0","0","0","100","3","40004","103071","90008","-50","1.1","0","3200605","0","bgm_M64","90002","90","0","32006","bgm_M64","140001","0","1","25001","0","100","320060108","0","0","5","94002","0","502006531","8","0","0","90011"
"320060509","1","103071","1.2","0","20","0","100","3","40006","103071","90008","-50","1.2","0","3200605","10","bgm_M64","90002","90","0","32006","bgm_M64","140001","0","1","25001","0","100","320060109","0","0","5","94002","0","502006541","9","0","0","90009"
"320060510","1","103072","1","0","0","0","100","3","40007","103072","94002","-50","1","0","3200605","0","bgm_M63","90008","90","0","32006","bgm_M63","25001","0","1","0","0","100","320060110","0","0","5","140001","0","502006551","10","0","0","90002"
"320070101","0","103241","1.2","0","0","0","700","1","40005","103241","94002","-50","0","0","3200601","0","bgm_M06","90008","90","0","32007","bgm_M06","25001","0","0","0","0","50","0","0","0","1","140001","0","0","1","0","0","90002"
"320070102","0","103242","1.2","0","0","0","900","1","40005","103242","94002","-50","0","0","3200601","0","bgm_M06","90008","90","0","32007","bgm_M06","25001","0","0","0","0","50","0","0","0","1","140001","0","0","2","0","0","90002"
"320070103","0","103243","1.2","0","0","0","900","1","40005","103243","94002","-50","0","0","3200602","0","bgm_M06","90008","90","0","32007","bgm_M06","25001","0","0","0","0","50","0","0","0","1","140001","0","0","3","0","0","90002"
"320070104","0","103241","1.2","0","0","0","1400","1","40005","103241","94002","-50","0","0","3200603","0","bgm_M06","90008","90","0","32007","bgm_M06","25001","0","0","0","0","50","0","0","0","1","140001","0","0","4","0","0","90002"
"320070105","0","103242","1.2","0","0","0","1400","1","40005","103242","94002","-50","0","0","3200604","0","bgm_M06","90008","90","0","32007","bgm_M06","25001","0","0","90005","0","50","0","0","0","1","140001","0","0","5","0","0","90002"
"320070106","1","103251","1","1","0","0.8","100","5","40004","103251","90008","-50","1","0","3200605","0","bgm_M126","90002","90","0","32007","bgm_M126","140001","1","1","25001","0","100","320070106","0","0","1","94002","0","502007111","6","0","0.8","90009"
"320070107","1","103252","1","0.8","0","0.8","100","5","40004","103252","90008","-50","1","0","3200605","0","bgm_M126","90002","90","0","32007","bgm_M126","140001","0.8","1","25001","0","100","320070107","0","0","1","94002","0","502007121","7","0","0.8","90010"
"320070108","1","103253","1","0","0","0","100","3","40004","103253","90008","-50","1.1","0","3200605","10","bgm_M64","90002","90","0","32007","bgm_M64","140001","0","1","25001","0","100","320070108","0","0","1","94002","0","502007131","8","0","0","90011"
"320070109","1","103261","1","0","0","0","100","3","40006","103261","90008","-50","1.1","0","3200605","0","bgm_M64","90002","90","0","32007","bgm_M64","140001","0","1","25001","0","100","320070109","0","0","1","94002","0","502007141","9","0","0","90009"
"320070110","1","103262","1","0","0","0","100","3","40007","103262","94002","-50","1.1","0","3200605","0","bgm_M63","90008","90","0","32007","bgm_M63","25001","0","1","0","0","100","320070110","0","0","1","140001","0","502007151","10","0","0","90002"
"320070201","0","103241","1.2","0","0","0","700","1","40005","103241","94002","-50","0","0","3200601","0","bgm_M06","90008","90","0","32007","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","1","0","0","90002"
"320070202","0","103242","1.2","0","0","0","900","1","40005","103242","94002","-50","0","0","3200601","0","bgm_M06","90008","90","0","32007","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","2","0","0","90002"
"320070203","0","103243","1.2","0","0","0","900","1","40005","103243","94002","-50","0","0","3200602","0","bgm_M06","90008","90","0","32007","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","3","0","0","90002"
"320070204","0","103241","1.2","0","0","0","1400","1","40005","103241","94002","-50","0","0","3200603","0","bgm_M06","90008","90","0","32007","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","4","0","0","90002"
"320070205","0","103242","1.2","0","0","0","1400","1","40005","103242","94002","-50","0","0","3200604","0","bgm_M06","90008","90","0","32007","bgm_M06","25001","0","0","90005","0","50","0","0","0","2","140001","0","0","5","0","0","90002"
"320070206","1","103251","1","1","0","0.8","100","5","40004","103251","90008","-50","1","0","3200605","0","bgm_M126","90002","90","0","32007","bgm_M126","140001","1","1","25001","0","100","320070106","0","0","2","94002","0","502007211","6","0","0.8","90009"
