ca153ad2b2f409b1f148dd6902ba91b9ebdc08bb0ce1677070582d2bbb9f577c,ad0092d652547a58a4e074f025dff2b878dda97d478027092cd51499b627d11a,bef511d442fa04f586c2045f426d35930bfd575e038ef6f95f2e895a4b0868be,472b27af1bfd8a140c644d649ef038548d1fccedce3b896803aecda0d1227844,bab0f0a6513b08be0fd10ceed0c4d5bc0a526fca76122b942b0dbcd6e01e4416,926acae62d5fd0148133c867f417dddde0666801168e984efa0436561e10094f,59dbe580fa517c7e3e90e6991a375d24a843b5f8aa7cc2acc77434a5f4dd0c50,4d44fb1d75be7d23ea117e1d71ea5ed0bd617512183434b8ad67bd08a02cefed,638208fffa8e1d69c03243d1b5136c6cd14ff4754a14a454d0a75c9bcd92fa9a,8fd6638e271344cf28b6794f53d5ad0a46128f40f87a7c3def3e6d9efbac631e,04baa586c9b95b311c46097ac81831a27526a1405b9f66ccffe349a24813c7eb,3e30509f8f04b7a6ea58ffda1307e95b9e00cbeebb64a270e4c7df913649e775,88bc423b0ad30f88b9ebddf29737126c665c4363b1db2a20bb9a84bfa95fd251,74d4949834eccdf1940cc8bdf34f6a33af465b7cb7d8e2276611ccb8d33ceacc,628fafa9e487b7bff91e76d73616087c2165c9cd0a5be464e18cc6a159fb8fc1,87700d4fadaa9e5e438110994f67ef70d9d66f2e56543972469b513fce8e1986
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1059109"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1059110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1059111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1059112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1059113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1059114"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1059115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1059116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1060101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1060102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1060103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1060104"
"100","2","0","0","2","31018","91002","0","0","150","8","2","0","0","90006","1060105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1060106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1060107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1060108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1060109"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1060110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1060111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1060112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1060113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1060114"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1060115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1060116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1061101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1061102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1061103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1061104"
"100","2","0","0","2","31145","91002","0","0","150","8","2","0","0","90006","1061105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1061106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1061107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1061108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1061109"
"100","2","0","0","2","31145","91002","0","0","80","8","1","0","0","90006","1061110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1061111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1061112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1061113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1061114"
"100","2","0","0","2","31145","91002","0","0","80","8","1","0","0","90006","1061115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1061116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1063101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1063102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1063103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1063104"
"100","2","0","0","2","31025","91002","0","0","150","8","2","0","0","90006","1063105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1063106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1063107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1063108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1063109"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1063110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1063111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1063112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1063113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1063114"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1063115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1063116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1064101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1064102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1064103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1064104"
"100","2","0","0","2","31042","91002","0","0","150","8","2","0","0","90006","1064105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1064106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1064107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1064108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1064109"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1064110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1064111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1064112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1064113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1064114"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1064115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1064116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1065101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1065102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1065103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1065104"
"100","2","0","0","2","31022","91002","0","0","150","8","2","0","0","90006","1065105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1065106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1065107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1065108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1065109"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1065110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1065111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1065112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1065113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1065114"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1065115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1065116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1066101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1066102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1066103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1066104"
"100","2","0","0","2","31043","91002","0","0","150","8","2","0","0","90006","1066105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1066106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1066107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1066108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1066109"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1066110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1066111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1066112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1066113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1066114"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1066115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1066116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1067101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1067102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1067103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1067104"
"100","2","0","0","2","31018","91002","0","0","150","8","2","0","0","90006","1067105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1067106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1067107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1067108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1067109"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1067110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1067111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1067112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1067113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1067114"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1067115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1067116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1068101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1068102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1068103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1068104"
"100","2","0","0","2","31145","91002","0","0","150","8","2","0","0","90006","1068105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1068106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1068107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1068108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1068109"
"100","2","0","0","2","31145","91002","0","0","80","8","1","0","0","90006","1068110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1068111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1068112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1068113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1068114"
"100","2","0","0","2","31145","91002","0","0","80","8","1","0","0","90006","1068115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1068116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1069101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1069102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1069103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1069104"
"100","2","0","0","2","31025","91002","0","0","150","8","2","0","0","90006","1069105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1069106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1069107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1069108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1069109"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1069110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1069111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1069112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1069113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1069114"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1069115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1069116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1070101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1070102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1070103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1070104"
"100","2","0","0","2","31042","91002","0","0","150","8","2","0","0","90006","1070105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1070106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1070107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1070108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1070109"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1070110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1070111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1070112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1070113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1070114"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1070115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1070116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1071101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1071102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1071103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1071104"
"100","2","0","0","2","31022","91002","0","0","150","8","2","0","0","90006","1071105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1071106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1071107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1071108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1071109"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1071110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1071111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1071112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1071113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1071114"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1071115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1071116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1072101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1072102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1072103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1072104"
"100","2","0","0","2","31043","91002","0","0","150","8","2","0","0","90006","1072105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1072106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1072107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1072108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1072109"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1072110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1072111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1072112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1072113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1072114"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1072115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1072116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1073101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1073102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1073103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1073104"
"100","2","0","0","2","31018","91002","0","0","150","8","2","0","0","90006","1073105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1073106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1073107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1073108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1073109"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1073110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1073111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1073112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1073113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1073114"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1073115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1073116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1074101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1074102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1074103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1074104"
"100","2","0","0","2","31145","91002","0","0","150","8","2","0","0","90006","1074105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1074106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1074107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1074108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1074109"
"100","2","0","0","2","31145","91002","0","0","80","8","1","0","0","90006","1074110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1074111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1074112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1074113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1074114"
"100","2","0","0","2","31145","91002","0","0","80","8","1","0","0","90006","1074115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1074116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1075101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1075102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1075103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1075104"
"100","2","0","0","2","31025","91002","0","0","150","8","2","0","0","90006","1075105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1075106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1075107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1075108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1075109"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1075110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1075111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1075112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1075113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1075114"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1075115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1075116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1076101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1076102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1076103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1076104"
"100","2","0","0","2","31042","91002","0","0","150","8","2","0","0","90006","1076105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1076106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1076107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1076108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1076109"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1076110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1076111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1076112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1076113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1076114"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1076115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1076116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1077101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1077102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1077103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1077104"
"100","2","0","0","2","31022","91002","0","0","150","8","2","0","0","90006","1077105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1077106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1077107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1077108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1077109"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1077110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1077111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1077112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1077113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1077114"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1077115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1077116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1078101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1078102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1078103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1078104"
"100","2","0","0","2","31214","91002","0","0","150","8","2","0","0","90006","1078105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1078106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1078107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1078108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1078109"
"100","2","0","0","2","31214","91002","0","0","80","8","1","0","0","90006","1078110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1078111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1078112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1078113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1078114"
"100","2","0","0","2","31214","91002","0","0","80","8","1","0","0","90006","1078115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1078116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1079101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1079102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1079103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1079104"
"100","2","0","0","2","31043","91002","0","0","150","8","2","0","0","90006","1079105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1079106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1079107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1079108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1079109"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1079110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1079111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1079112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1079113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1079114"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1079115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1079116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1080101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1080102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1080103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1080104"
"100","2","0","0","2","31018","91002","0","0","150","8","2","0","0","90006","1080105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1080106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1080107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1080108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1080109"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1080110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1080111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1080112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1080113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1080114"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1080115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1080116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1081101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1081102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1081103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1081104"
"100","2","0","0","2","31145","91002","0","0","150","8","2","0","0","90006","1081105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1081106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1081107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1081108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1081109"
"100","2","0","0","2","31145","91002","0","0","80","8","1","0","0","90006","1081110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1081111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1081112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1081113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1081114"
"100","2","0","0","2","31145","91002","0","0","80","8","1","0","0","90006","1081115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1081116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1082101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1082102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1082103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1082104"
