3be39494c2939f9cc6aa4ad132d3f0bcb14c9787f0a4b398534557745a20b530,683c084a7d82be5334af3549eb4b124f8432fa5368627f73cf8fca0e41dc7330,2c91b8aff5910d090ece010ac254e2d715eff7a1b07fb8aa0e5aeccb4e213bdb,b51840d77b429f8bb72c2150a75055d352a4e3c4d460ae4990e2758747380bf8,f97f4c08088d65304039230cf637cdc03210cab42c0ad52c597edf72de9092f7,517380012855babaed73189a78c3d54987f806a6ff4bc4066722c3518725895d,7717797f16b06a5302d80dbe7f13f77c0ce1faabfd7053f104ce336388751aa1,056fbde23af32ac586d463ebcee680816e9bfb18232782e395b5fdf4c2cd7cc2,7be83e134dfaf6c850e83c369d5a10f11fc0354bb9d635caa14b123891d27879
"14003001","0","65","119","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10095027","95"
"14003001","94002","300000","119","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10095028","95"
"14003001","22002","4","119","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10095029","95"
"11001001","94002","70000","119","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10095030","95"
"11001001","91002","10","119","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10095031","95"
"11003001","0","100","119","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10095032","95"
"11003001","20002","18","119","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10095033","95"
"11003001","91002","10","119","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10095034","95"
"13002001","0","50","119","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10095035","95"
"18004001","0","50","119","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10095036","95"
"16006001","0","60","119","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10095037","95"
"16007001","0","60","119","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10095038","95"
"16007001","22001","3","119","2","2024/02/14 23:59:59","2022/12/16 5:00:00","10095039","95"
"11004001","0","80","119","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10095040","95"
"11004001","20002","18","119","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10095041","95"
"11004001","90007","500","119","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10095042","95"
"11005001","0","100","119","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10095043","95"
"11005001","94002","60000","119","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10095044","95"
"11005001","90007","500","119","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10095045","95"
"14001001","0","100","119","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10095046","95"
"14001001","94002","170000","119","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10095047","95"
"14001001","20003","6","119","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10095048","95"
"14003001","0","130","119","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10095049","95"
"14003001","94002","300000","119","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10095050","95"
"14003001","22002","4","119","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10095051","95"
"11101001","0","25","119","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10095114","95"
"11101001","20003","6","119","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10095115","95"
"11001002","0","40","119","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10095121","95"
"11001002","94002","70000","119","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10095122","95"
"11001002","23001","6","119","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10095123","95"
"11101001","0","50","119","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10095152","95"
"11101001","20003","6","119","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10095153","95"
"11001002","0","80","119","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10095154","95"
"11001002","94002","70000","119","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10095155","95"
"11001002","23001","6","119","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10095156","95"
"11001001","0","40","139","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10120003","120"
"11001001","94002","80000","139","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10120004","120"
"11001001","91002","10","139","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10120005","120"
"11003001","0","55","139","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10120006","120"
"11003001","20002","22","139","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10120007","120"
"11003001","91002","10","139","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10120008","120"
"13002001","0","25","139","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10120009","120"
"18004001","0","25","139","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10120010","120"
"16006001","0","35","139","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10120011","120"
"16007001","0","30","139","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10120012","120"
"16007001","22001","3","139","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10120013","120"
"11004001","0","40","139","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10120014","120"
"11004001","20002","22","139","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10120015","120"
"11004001","90007","500","139","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10120016","120"
"11005001","0","55","139","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10120017","120"
"11005001","94002","70000","139","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10120018","120"
"11005001","90007","500","139","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10120019","120"
"11001001","0","80","139","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10120023","120"
"14001001","0","55","139","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10120024","120"
"14001001","94002","200000","139","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10120025","120"
"14001001","20003","7","139","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10120026","120"
"14003001","0","65","139","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10120027","120"
"14003001","94002","340000","139","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10120028","120"
"14003001","22002","4","139","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10120029","120"
"11001001","94002","80000","139","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10120030","120"
"11001001","91002","10","139","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10120031","120"
"11003001","0","110","139","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10120032","120"
"11003001","20002","22","139","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10120033","120"
"11003001","91002","10","139","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10120034","120"
"13002001","0","50","139","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10120035","120"
"18004001","0","50","139","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10120036","120"
"16006001","0","70","139","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10120037","120"
"16007001","0","60","139","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10120038","120"
"16007001","22001","3","139","2","2024/02/14 23:59:59","2022/12/16 5:00:00","10120039","120"
"11004001","0","80","139","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10120040","120"
"11004001","20002","22","139","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10120041","120"
"11004001","90007","500","139","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10120042","120"
"11005001","0","110","139","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10120043","120"
"11005001","94002","70000","139","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10120044","120"
"11005001","90007","500","139","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10120045","120"
"14001001","0","110","139","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10120046","120"
"14001001","94002","200000","139","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10120047","120"
"14001001","20003","7","139","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10120048","120"
"14003001","0","130","139","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10120049","120"
"14003001","94002","340000","139","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10120050","120"
"14003001","22002","4","139","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10120051","120"
"11101001","0","25","139","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10120114","120"
"11101001","20003","7","139","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10120115","120"
"11001002","0","40","139","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10120121","120"
"11001002","94002","70000","139","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10120122","120"
"11001002","23001","6","139","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10120123","120"
"11101001","0","50","139","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10120152","120"
"11101001","20003","7","139","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10120153","120"
"11001002","0","80","139","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10120154","120"
"11001002","94002","70000","139","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10120155","120"
"11001002","23001","6","139","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10120156","120"
"11001001","0","40","159","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10140003","140"
"11001001","94002","80000","159","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10140004","140"
"11001001","91002","10","159","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10140005","140"
"11003001","0","55","159","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10140006","140"
"11003001","20002","26","159","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10140007","140"
"11003001","91002","10","159","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10140008","140"
"13002001","0","25","159","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10140009","140"
"18004001","0","25","159","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10140010","140"
"16006001","0","35","159","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10140011","140"
"16007001","0","35","159","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10140012","140"
"16007001","22001","3","159","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10140013","140"
"11004001","0","40","159","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10140014","140"
"11004001","20002","26","159","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10140015","140"
"11004001","90007","500","159","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10140016","140"
"11005001","0","55","159","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10140017","140"
"11005001","94002","80000","159","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10140018","140"
"11005001","90007","500","159","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10140019","140"
"11001001","0","80","159","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10140023","140"
"14001001","0","55","159","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10140024","140"
"14001001","94002","220000","159","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10140025","140"
"14001001","20003","8","159","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10140026","140"
"14003001","0","70","159","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10140027","140"
"14003001","94002","380000","159","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10140028","140"
"14003001","22002","4","159","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10140029","140"
"11001001","94002","80000","159","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10140030","140"
"11001001","91002","10","159","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10140031","140"
"11003001","0","110","159","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10140032","140"
"11003001","20002","26","159","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10140033","140"
"11003001","91002","10","159","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10140034","140"
"13002001","0","50","159","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10140035","140"
"18004001","0","50","159","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10140036","140"
"16006001","0","70","159","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10140037","140"
"16007001","0","70","159","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10140038","140"
"16007001","22001","3","159","2","2024/02/14 23:59:59","2022/12/16 5:00:00","10140039","140"
"11004001","0","80","159","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10140040","140"
"11004001","20002","26","159","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10140041","140"
"11004001","90007","500","159","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10140042","140"
"11005001","0","110","159","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10140043","140"
"11005001","94002","80000","159","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10140044","140"
"11005001","90007","500","159","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10140045","140"
"14001001","0","110","159","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10140046","140"
"14001001","94002","220000","159","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10140047","140"
"14001001","20003","8","159","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10140048","140"
"14003001","0","140","159","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10140049","140"
"14003001","94002","380000","159","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10140050","140"
"14003001","22002","4","159","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10140051","140"
"11101001","0","25","159","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10140114","140"
"11101001","20003","8","159","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10140115","140"
"11001002","0","40","159","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10140121","140"
"11001002","94002","80000","159","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10140122","140"
"11001002","23001","6","159","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10140123","140"
"11101001","0","50","159","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10140152","140"
"11101001","20003","8","159","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10140153","140"
"11001002","0","80","159","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10140154","140"
"11001002","94002","80000","159","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10140155","140"
"11001002","23001","6","159","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10140156","140"
"11001001","0","40","179","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10160003","160"
"11001001","94002","90000","179","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10160004","160"
"11001001","91002","10","179","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10160005","160"
"11003001","0","55","179","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10160006","160"
"11003001","20002","30","179","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10160007","160"
"11003001","91002","10","179","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10160008","160"
"13002001","0","30","179","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10160009","160"
"18004001","0","30","179","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10160010","160"
"16006001","0","35","179","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10160011","160"
"16007001","0","35","179","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10160012","160"
"16007001","22001","3","179","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10160013","160"
"11004001","0","40","179","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10160014","160"
"11004001","20002","30","179","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10160015","160"
"11004001","90007","500","179","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10160016","160"
"11005001","0","55","179","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10160017","160"
"11005001","94002","90000","179","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10160018","160"
"11005001","90007","500","179","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10160019","160"
"11001001","0","80","179","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10160023","160"
"14001001","0","55","179","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10160024","160"
"14001001","94002","240000","179","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10160025","160"
"14001001","20003","9","179","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10160026","160"
"14003001","0","70","179","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10160027","160"
"14003001","94002","410000","179","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10160028","160"
"14003001","22002","4","179","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10160029","160"
"11001001","94002","90000","179","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10160030","160"
"11001001","91002","10","179","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10160031","160"
"11003001","0","110","179","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10160032","160"
"11003001","20002","30","179","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10160033","160"
"11003001","91002","10","179","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10160034","160"
"13002001","0","60","179","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10160035","160"
"18004001","0","60","179","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10160036","160"
"16006001","0","70","179","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10160037","160"
"16007001","0","70","179","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10160038","160"
"16007001","22001","3","179","2","2024/02/14 23:59:59","2022/12/16 5:00:00","10160039","160"
"11004001","0","80","179","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10160040","160"
"11004001","20002","30","179","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10160041","160"
"11004001","90007","500","179","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10160042","160"
"11005001","0","110","179","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10160043","160"
"11005001","94002","90000","179","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10160044","160"
"11005001","90007","500","179","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10160045","160"
"14001001","0","110","179","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10160046","160"
"14001001","94002","240000","179","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10160047","160"
"14001001","20003","9","179","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10160048","160"
"14003001","0","140","179","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10160049","160"
"14003001","94002","410000","179","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10160050","160"
"14003001","22002","4","179","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10160051","160"
"11101001","0","25","179","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10160114","160"
"11101001","20003","9","179","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10160115","160"
"11001002","0","40","179","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10160121","160"
"11001002","94002","90000","179","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10160122","160"
"11001002","23001","6","179","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10160123","160"
"11101001","0","50","179","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10160152","160"
"11101001","20003","9","179","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10160153","160"
"11001002","0","80","179","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10160154","160"
"11001002","94002","90000","179","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10160155","160"
"11001002","23001","6","179","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10160156","160"
"11001001","0","40","199","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10180003","180"
"11001001","94002","100000","199","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10180004","180"
"11001001","91002","10","199","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10180005","180"
"11003001","0","55","199","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10180006","180"
"11003001","20002","34","199","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10180007","180"
"11003001","91002","10","199","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10180008","180"
"13002001","0","30","199","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10180009","180"
"18004001","0","30","199","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10180010","180"
"16006001","0","35","199","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10180011","180"
"16007001","0","35","199","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10180012","180"
"16007001","22001","3","199","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10180013","180"
"11004001","0","45","199","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10180014","180"
"11004001","20002","34","199","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10180015","180"
"11004001","90007","500","199","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10180016","180"
"11005001","0","55","199","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10180017","180"
"11005001","94002","100000","199","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10180018","180"
"11005001","90007","500","199","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10180019","180"
"11001001","0","80","199","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10180023","180"
"14001001","0","55","199","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10180024","180"
"14001001","94002","260000","199","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10180025","180"
"14001001","20003","10","199","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10180026","180"
"14003001","0","70","199","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10180027","180"
"14003001","94002","450000","199","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10180028","180"
"14003001","22002","4","199","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10180029","180"
"11001001","94002","100000","199","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10180030","180"
"11001001","91002","10","199","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10180031","180"
"11003001","0","110","199","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10180032","180"
"11003001","20002","34","199","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10180033","180"
"11003001","91002","10","199","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10180034","180"
"13002001","0","60","199","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10180035","180"
"18004001","0","60","199","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10180036","180"
"16006001","0","70","199","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10180037","180"
"16007001","0","70","199","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10180038","180"
"16007001","22001","3","199","2","2024/02/14 23:59:59","2022/12/16 5:00:00","10180039","180"
"11004001","0","90","199","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10180040","180"
"11004001","20002","34","199","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10180041","180"
"11004001","90007","500","199","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10180042","180"
"11005001","0","110","199","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10180043","180"
"11005001","94002","100000","199","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10180044","180"
"11005001","90007","500","199","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10180045","180"
"14001001","0","110","199","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10180046","180"
"14001001","94002","260000","199","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10180047","180"
"14001001","20003","10","199","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10180048","180"
"14003001","0","140","199","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10180049","180"
"14003001","94002","450000","199","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10180050","180"
"14003001","22002","4","199","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10180051","180"
"11101001","0","30","199","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10180114","180"
"11101001","20003","10","199","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10180115","180"
"11001002","0","40","199","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10180121","180"
"11001002","94002","100000","199","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10180122","180"
"11001002","23001","6","199","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10180123","180"
"11101001","0","60","199","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10180152","180"
"11101001","20003","10","199","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10180153","180"
"11001002","0","80","199","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10180154","180"
"11001002","94002","100000","199","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10180155","180"
"11001002","23001","6","199","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10180156","180"
"11001001","0","45","219","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10200003","200"
"11001001","94002","110000","219","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10200004","200"
"11001001","91002","10","219","8","2030/12/31 23:59:59","2020/11/16 5:00:00","10200005","200"
"11003001","0","55","219","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10200006","200"
"11003001","20002","38","219","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10200007","200"
"11003001","91002","10","219","8","2030/12/31 23:59:59","2020/11/16 5:00:00","10200008","200"
"13002001","0","30","219","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10200009","200"
"18004001","0","30","219","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10200010","200"
"16006001","0","35","219","5","2024/02/14 23:59:59","2020/11/16 5:00:00","10200011","200"
"16007001","0","35","219","5","2024/02/14 23:59:59","2020/11/16 5:00:00","10200012","200"
"16007001","22001","3","219","2","2024/02/14 23:59:59","2020/11/16 5:00:00","10200013","200"
"11004001","0","45","219","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10200014","200"
"11004001","20002","38","219","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10200015","200"
"11004001","90007","500","219","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10200016","200"
"11005001","0","55","219","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10200017","200"
"11005001","94002","120000","219","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10200018","200"
"11005001","90007","500","219","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10200019","200"
"14001001","0","55","219","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10200024","200"
"14001001","94002","280000","219","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10200025","200"
"14001001","20003","11","219","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10200026","200"
"14003001","0","70","219","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10200027","200"
"14003001","94002","480000","219","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10200028","200"
"14003001","22002","4","219","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10200029","200"
"11101001","0","30","219","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10200114","200"
"11101001","20003","11","219","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10200115","200"
"11001002","0","45","219","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10200121","200"
"11001002","94002","110000","219","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10200122","200"
"11001002","23001","6","219","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10200123","200"
"11001001","0","45","239","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10220003","220"
"11001001","94002","120000","239","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10220004","220"
"11001001","91002","10","239","8","2030/12/31 23:59:59","2020/11/16 5:00:00","10220005","220"
"11003001","0","60","239","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10220006","220"
