4fed60ec6af98c3f9f4265e5e0ddd168fa71555c7066a26c2d54547ca5816fdc,ff6a1c54a2a18d71b20b1a10c75a5228c70197b20ef8070f57d60cffdada8953,d9302908e28046e17a6a6d690e5169411bdbaa5bc593ac7a90e6dd438907068f,7ba3c6fdb8bc7587a5c30d60846c10fc9afba16638c63e07ec104e477c158c7e,aa8a72a02e71094c9b504ba9b855ed9cd92dbee4e8c34db613e4e301bfa2a6c8,85ba9e35bc7d4a2c9459bb619b518f3aed94f8fe1a27c3ca0dc6ffafd6e7b763,e5fc9734c7c3fe4e3ac3b9426b70abd8d4535a5cd6157933f68dea7509bc2838,4e9e859e267b428d203ccc2d784e2d74299267734d08a95a78bcdd4212d0eefb,4d6265a8249e69a9c9641bd35711755b9d0421f70649de0db2f78c6e954df53c,e6d7427e1098bf14229269e3a304aec244b13e2c5780b88b4e5baab42279b4a1,4a0057eb664fb488e977715de45f575c229d619ed53b53118d72d73e357abc1d,128757dba1475323c27db81a141ca410046b2613dc7a318088a6a0b296b796b3,71ce2f9c298b5ac9c688b8029d1a6cffe6f2ba10a74b2f336f417f99c3fa48a6,6c6b2e1599446dad401c9767d410116fb476e0837c955dd34731672ff18477d4,102cc67ecaa04abd853544761050adebc1087a3d4044a3fd0f7eaf7c837e8dd0
"10142","2029/04/01 15:00:00","601","15","6001","0","0","99001302","1","99001302","1","0","「行軍（マーチ）A-Go-Go！」にてエリコでスコアを累計50000獲得しよう","2030/04/01 14:59:59","0"
"10142","2029/04/01 15:00:00","601","15","6001","0","0","99001303","1","99001303","1","0","「行軍（マーチ）A-Go-Go！」にてマコトでスコアを累計50000獲得しよう","2030/04/01 14:59:59","0"
"10142","2029/04/01 15:00:00","601","15","6001","0","0","99001304","1","99001304","1","0","「行軍（マーチ）A-Go-Go！」CHALLENGEモードにて1度にスコアを50000以上獲得しよう","2030/04/01 14:59:59","0"
"10144","2015/04/01 15:00:00","601","10","6006","9019","0","99001305","1","99001305","1","0","魔物植物・モベルベを1体倒そう（NORMAL限定）","2030/04/01 14:59:59","1014401"
"10144","2015/04/01 15:00:00","601","11","6007","9019","0","99001306","1","99001306","1","0","魔物植物・モベルベを1体倒そう（HARD限定）","2030/04/01 14:59:59","1014402"
"10144","2015/04/01 15:00:00","601","12","6010","9019","0","99001307","1","99001307","1","0","魔物植物・モベルベを1体倒そう（VERY HARD限定）","2030/04/01 14:59:59","1014403"
"10144","2015/04/01 15:00:00","601","13","6011","9019","0","99001308","1","99001308","1","0","魔物植物・モベルベを1体倒そう（SPECIAL限定）","2030/04/01 14:59:59","1014404"
"10146","2015/04/01 15:00:00","601","10","6006","9019","0","99001309","1","99001309","1","0","捲土重来・ジーノを1体倒そう（NORMAL限定）","2030/04/01 14:59:59","1014601"
"10146","2015/04/01 15:00:00","601","11","6007","9019","0","99001310","1","99001310","1","0","捲土重来・ジーノを1体倒そう（HARD限定）","2030/04/01 14:59:59","1014602"
"10146","2015/04/01 15:00:00","601","12","6010","9019","0","99001311","1","99001311","1","0","捲土重来・ジーノを1体倒そう（VERY HARD限定）","2030/04/01 14:59:59","1014603"
"10146","2015/04/01 15:00:00","601","13","6011","9019","0","99001312","1","99001312","1","0","捲土重来・ジーノを1体倒そう（SPECIAL限定）","2030/04/01 14:59:59","1014604"
"10146","2029/04/01 15:00:00","601","15","6001","0","0","99001313","1","99001313","1","0","グランドリームパークガイドを全て閲覧する","2030/04/01 14:59:59","0"
"10148","2015/04/01 15:00:00","601","10","6006","9019","0","99001314","1","99001314","1","0","真夏のバーサークスライムを1体倒そう（NORMAL限定）","2030/04/01 14:59:59","1014801"
"10148","2015/04/01 15:00:00","601","11","6007","9019","0","99001315","1","99001315","1","0","真夏のバーサークスライムを1体倒そう（HARD限定）","2030/04/01 14:59:59","1014802"
"10148","2015/04/01 15:00:00","601","12","6010","9019","0","99001316","1","99001316","1","0","真夏のバーサークスライムを1体倒そう（VERY HARD限定）","2030/04/01 14:59:59","1014803"
"10148","2015/04/01 15:00:00","601","13","6011","9019","0","99001317","1","99001317","1","0","真夏のバーサークスライムを1体倒そう（SPECIAL限定）","2030/04/01 14:59:59","1014804"
"10148","2029/04/01 15:00:00","601","15","6001","0","0","99001318","1","99001318","1","0","サマーフォトフィックスで全ての写真を復元する","2030/04/01 14:59:59","0"
"10150","2015/04/01 15:00:00","601","10","6006","9019","0","99001319","1","99001319","1","0","カオス・ジェネレーターを1体倒そう（NORMAL限定）","2030/04/01 14:59:59","1015001"
"10150","2015/04/01 15:00:00","601","11","6007","9019","0","99001320","1","99001320","1","0","カオス・ジェネレーターを1体倒そう（HARD限定）","2030/04/01 14:59:59","1015002"
"10150","2015/04/01 15:00:00","601","12","6010","9019","0","99001321","1","99001321","1","0","カオス・ジェネレーターを1体倒そう（VERY HARD限定）","2030/04/01 14:59:59","1015003"
"10150","2015/04/01 15:00:00","601","13","6011","9019","0","99001322","1","99001322","1","0","カオス・ジェネレーターを1体倒そう（SPECIAL限定）","2030/04/01 14:59:59","1015004"
"10150","2029/04/01 15:00:00","601","15","6001","0","0","99001323","1","99001323","1","0","水都のメモリエのストーリーを全て閲覧する","2030/04/01 14:59:59","0"
"10152","2015/04/01 15:00:00","601","10","6006","9019","0","99001324","1","99001324","1","0","記憶喰い・シロクジラを1体倒そう（NORMAL限定）","2030/04/01 14:59:59","1015201"
"10152","2015/04/01 15:00:00","601","11","6007","9019","0","99001325","1","99001325","1","0","記憶喰い・シロクジラを1体倒そう（HARD限定）","2030/04/01 14:59:59","1015202"
"10152","2015/04/01 15:00:00","601","12","6010","9019","0","99001326","1","99001326","1","0","記憶喰い・シロクジラを1体倒そう（VERY HARD限定）","2030/04/01 14:59:59","1015203"
"10152","2015/04/01 15:00:00","601","13","6011","9019","0","99001327","1","99001327","1","0","記憶喰い・シロクジラを1体倒そう（SPECIAL限定）","2030/04/01 14:59:59","1015204"
"10152","2029/04/01 15:00:00","601","15","6001","0","0","99001328","1","99001328","1","0","みんなのラジーオタイソーを全て閲覧する","2030/04/01 14:59:59","0"
"10154","2015/04/01 15:00:00","601","10","6006","9019","0","99001329","1","99001329","1","0","ヴェノム・ヒュドラを1体倒そう（NORMAL限定）","2030/04/01 14:59:59","1015401"
"10154","2015/04/01 15:00:00","601","11","6007","9019","0","99001330","1","99001330","1","0","ヴェノム・ヒュドラを1体倒そう（HARD限定）","2030/04/01 14:59:59","1015402"
"10154","2015/04/01 15:00:00","601","12","6010","9019","0","99001331","1","99001331","1","0","ヴェノム・ヒュドラを1体倒そう（VERY HARD限定）","2030/04/01 14:59:59","1015403"
"10154","2015/04/01 15:00:00","601","13","6011","9019","0","99001332","1","99001332","1","0","ヴェノム・ヒュドラを1体倒そう（SPECIAL限定）","2030/04/01 14:59:59","1015404"
"10156","2015/04/01 15:00:00","601","10","6006","9019","0","99001333","1","99001333","1","0","ハイパー・ダッシュジョーを1体倒そう（NORMAL限定）","2030/04/01 14:59:59","1015601"
"10156","2015/04/01 15:00:00","601","11","6007","9019","0","99001334","1","99001334","1","0","ハイパー・ダッシュジョーを1体倒そう（HARD限定）","2030/04/01 14:59:59","1015602"
"10156","2015/04/01 15:00:00","601","12","6010","9019","0","99001335","1","99001335","1","0","ハイパー・ダッシュジョーを1体倒そう（VERY HARD限定）","2030/04/01 14:59:59","1015603"
"10156","2015/04/01 15:00:00","601","13","6011","9019","0","99001336","1","99001336","1","0","ハイパー・ダッシュジョーを1体倒そう（SPECIAL限定）","2030/04/01 14:59:59","1015604"
"10156","2029/04/01 15:00:00","601","15","6001","0","0","99001337","1","99001337","1","0","「激突！破壊！イリーガルタンクウォー」にてマシンの総戦力を10000以上にしよう","2030/04/01 14:59:59","0"
"10156","2029/04/01 15:00:00","601","15","6001","0","0","99001338","1","99001338","1","0","「激突！破壊！イリーガルタンクウォー」にてフブキから50個パーツを獲得しよう","2030/04/01 14:59:59","0"
"10156","2029/04/01 15:00:00","601","15","6001","0","0","99001339","1","99001339","1","0","「激突！破壊！イリーガルタンクウォー」にてクエストモードのステージ50をクリアしよう","2030/04/01 14:59:59","0"
"10158","2015/04/01 15:00:00","601","10","6006","9019","0","99001340","1","99001340","1","0","ゴーストキッド・ベロリーを1体倒そう（NORMAL限定）","2030/04/01 14:59:59","1015801"
"10158","2015/04/01 15:00:00","601","11","6007","9019","0","99001341","1","99001341","1","0","ゴーストキッド・ベロリーを1体倒そう（HARD限定）","2030/04/01 14:59:59","1015802"
"10158","2015/04/01 15:00:00","601","12","6010","9019","0","99001342","1","99001342","1","0","ゴーストキッド・ベロリーを1体倒そう（VERY HARD限定）","2030/04/01 14:59:59","1015803"
"10158","2015/04/01 15:00:00","601","13","6011","9019","0","99001343","1","99001343","1","0","ゴーストキッド・ベロリーを1体倒そう（SPECIAL限定）","2030/04/01 14:59:59","1015804"
"10160","2015/04/01 15:00:00","601","10","6006","9019","0","99001344","1","99001344","1","0","呪縛の大蛇・メドゥシアナを1体倒そう（NORMAL限定）","2030/04/01 14:59:59","1016001"
"10160","2015/04/01 15:00:00","601","11","6007","9019","0","99001345","1","99001345","1","0","呪縛の大蛇・メドゥシアナを1体倒そう（HARD限定）","2030/04/01 14:59:59","1016002"
"10160","2015/04/01 15:00:00","601","12","6010","9019","0","99001346","1","99001346","1","0","呪縛の大蛇・メドゥシアナを1体倒そう（VERY HARD限定）","2030/04/01 14:59:59","1016003"
"10160","2015/04/01 15:00:00","601","13","6011","9019","0","99001347","1","99001347","1","0","呪縛の大蛇・メドゥシアナを1体倒そう（SPECIAL限定）","2030/04/01 14:59:59","1016004"
"99999","2015/04/01 15:00:00","0","0","0","0","0","99900001","0","99900001","1","0","ふるさと納税で佐賀市を応援しよう","2030/04/01 14:59:59","0"
"99999","2015/04/01 15:00:00","0","0","0","0","0","99900002","0","99900002","1","0","ふるさと納税で佐賀市を応援しよう","2030/04/01 14:59:59","0"
"99999","2015/04/01 15:00:00","0","0","0","0","0","99900003","0","99900003","1","0","ふるさと納税で佐賀市を応援しよう","2030/04/01 14:59:59","0"
