377149baea74f603e2cbae6a4132ccdd601e9e9433f10758c5de7b8f8095f158,0cdf32a4ff9c185f3c570bab58831ee3422635cfad883cea96a1db807533508c,9ab91ca9299ea14e8814828b41e9a076bbf1ed41622eaba70db85c5fb795c633,e19a03f3ed60454816861e3cff2c18b11151d3864c8e240d5e5a0a056936ac37,104cf4388c1fa97f9ee4be674f7df8d0dd4eeef48b641d7fbd754aa5de41c2b7,e8d0fef925f19685b29912d5e866a3fcbd80a55a808b9bb48f5994243786d7f0,58affd9d22339e1498ae423cdae28f33a9bd1c861619aaddcd8262f7db75a032,41afff591d11e5d65166daac0c639d2d1f978f94a867a666e6dc07ed2192afd9,fbac60c211160c2fc6d26dca5628f629a832f521867f420fbadd8c75899339d8,fb5497b5eab4cfc134fda5f0c2588671e34cdc011017ddf171502ea276e07ca4,23bb6129fe53ad5d6f22decf4ae1c05a063d023443e3a09a2d75e11f5be76e81,6b6fb0686c97beb99d4d3dc6e168d3aa8d978a2bb77621d0c57989763d85988e
"9","0","シェフィ","372","3","0","80005","106401","2","0","えっ？　ええ…\nぎゅーっ…？",""
"11","0","キャル","373","4","0","80005","106001","0","0","3.5周年まであと11日！？\nお祝いの準備進んでないんだけど…\nああ～昨日に戻りたいわ…",""
"10","0","シェフィ","374","4","0","80005","106401","2","0","そういえばそんな魔道具があるって\n聞いたことがあるわね\n確か、名前はタイムラーベ…",""
"12","0","キャル","375","4","0","80005","106001","0","0","なにそれヤバいわね\nでも本当にあるんだったら\n準備よりももっとやり直したいこと\nたくさんあるんだけど…",""
"11","0","コッコロ","376","4","0","80005","105901","1","0","もしや正月の件でしょうか…？\nあの時はお金がなくて\n苦労しましたから",""
"13","0","キャル","377","4","0","80005","106001","0","0","あれはそうね…\nお金を湯水のように使う\nぺコリーヌを止められたら\nあんな苦労をすることもなかったし",""
"11","0","ペコリーヌ","378","4","0","80005","105801","3","0","そんなこともありましたね！\nやり直したいといえば\n『きゃるきゃる～ん♪』\nの方かと思いましたよ！",""
"14","0","キャル","379","4","0","80005","106001","0","0","バラすんじゃないわよ\nこのアホリーヌ！\nシェフィはそれ\n知らないんだから！",""
"15","0","キャル","380","4","0","80005","106001","0","0","こうなったらもう、なんとか\nタイムラーべを探し出して\n今の会話をなかったことに…\nって、どうしたのよシェフィ",""
"11","0","シェフィ","381","4","0","80005","106401","2","0","うん…もし、私だったら…\n私が知らないみんなとの時間を\n見てみたいな、って…",""
"12","0","ペコリーヌ","382","4","0","80005","105801","3","0","シェフィちゃん！　タイムなんとか\nなんかなくても大丈夫ですよ！\n一緒の時間はこれから\nどんどん作ればいいんですから！",""
"12","0","コッコロ","383","4","0","80005","105901","1","0","はい、今この瞬間も\n未来にはかけがえのない思い出に\nなっていることでしょう",""
"16","0","キャル","384","4","0","80005","106001","0","0","だからそんな顔しないの\nほら、お祝いの準備、進めるわよ！",""
"12","0","シェフィ","385","4","0","80005","106401","2","0","みんな…そうね\n最高のお祝いにして\n最高の思い出にしましょう！",""
"13","0","ペコリーヌ","386","5","0","80005","105801","3","0","3.5周年まで、あと10日！\nもうすぐですよー！\n楽しみすぎて、やばいですね！",""
"14","0","ペコリーヌ","387","5","0","80005","105801","3","0","そういえば…たくさんのおもちゃが\n子どもたちを襲うっていう\n騒動もありましたね…\nなんでも勝手に動き出したとか！",""
"15","0","ペコリーヌ","388","5","0","80005","105801","3","0","学校や孤児院とかに\nちっちゃなおもちゃが乗り込んで\n暴れたみたいですよ！",""
"17","0","キャル","389","5","0","80005","106001","0","0","暴れたって言っても\n所詮はおもちゃじゃない\nどうせちっさいんでしょ？",""
"18","0","キャル","390","5","0","80005","106001","0","0","だったら魔法で\n全部ぶっ飛ばせばいいじゃない！\n大したことないわよ！",""
"13","0","シェフィ","391","5","0","80005","106401","2","0","キャルってば…\n相手は子どもが\n大事にしてる物なのよ…？",""
"13","0","コッコロ","392","5","0","80005","105901","1","0","乱暴な発言は\nめっ、でございますよ？\n子どもの教育に悪影響を\n与えてしまいますから…",""
"16","0","ペコリーヌ","393","5","0","80005","105801","3","0","キャルちゃんだって\n意外と猫グッズとか\nたっくさん集めてますよね？\nもしその子たちが暴れたら…？",""
"19","0","キャル","394","5","0","80005","106001","0","0","う、うっさいわね！\n意外とか言うな！\n…ま、まあ確かに正面切って\n魔法でぶっ飛ばせないかもね…",""
"17","0","ペコリーヌ","395","5","0","80005","105801","3","0","あはは☆\nキャルちゃんのそういうところ\n好きですよ♪",""
"18","0","ペコリーヌ","396","5","0","80005","105801","3","0","そんなキャルちゃんに猫グッズを\nプレゼントしちゃいますね！\n一部で流行っていた、たい焼き屋の\nおまけフィギュアですよ♪",""
"19","0","ペコリーヌ","397","5","0","80005","105801","3","0","乱暴に扱ったりしないでくださいね\nひとりでに暴れ出しちゃうかも\nしれませんから！",""
"4","0","カリン","398","6","0","80005","190801","2","0","3.5周年まであと９日\nここでみなさんに\nビックニュースですよ！",""
"5","0","カリン","399","6","0","80005","190801","2","0","3.5周年を祝う生放送に\n去年と同様【美食殿】の\nみなさんにご出演いただくことが\n決定しましたー！",""
"20","0","キャル","400","6","0","80005","106001","1","0","…えっ！？",""
"20","0","ペコリーヌ","401","6","0","80005","105801","3","0","本当ですか！？\nそれじゃ今から張り切って\n生放送中に食べる魔物料理を\n作らなくちゃですね☆",""
"14","0","シェフィ","402","6","0","80005","106401","0","0","いや…がんばるところは\nそこじゃないような…\nというか去年も出演してたのね\nすごいじゃない！",""
"14","0","コッコロ","403","6","0","80005","105901","4","0","はい。とても緊張しますが\nやりがいのある大役です\n一緒にがんばりましょうね\nシェフィさま",""
"15","0","シェフィ","404","6","0","80005","106401","0","0","わ、私も出るの！？　でも…\n私も【美食殿】の一人だものね\nそれなら今からしっかり準備をして\nコンディションを整えないと…",""
"21","0","キャル","405","6","0","80005","106001","1","0","ふふん♪\n生放送直前のカチコチになった\nシェフィの姿が楽しみだわ！",""
"21","0","ペコリーヌ","406","6","0","80005","105801","3","0","去年のキャルちゃんは\n緊張しすぎてずっと震えて\nかわいかったですもんね！\n今年もあの姿が見たいです！",""
"22","0","キャル","407","6","0","80005","106001","1","0","ぶっ殺すぞ！？",""
"6","0","カリン","408","6","0","80005","190801","2","0","というわけで\n『プリンセスコネクト！\nRe:Dive』の魅力を\nお伝えする生放送をお楽しみに♪",""
"15","0","コッコロ","409","7","0","80005","105901","1","0","3.5周年まであと８日\nでございますよ\n楽しみですね、主さま",""
"23","0","キャル","410","7","0","80005","106001","0","0","そういえばあんた\n夏休みの宿題は\nきちんとやってるの？",""
"16","0","シェフィ","411","7","0","80005","106401","2","0","宿題…学校に通うのも\n楽しいことばかりじゃ\nないのね",""
"22","0","ペコリーヌ","412","7","0","80005","105801","3","0","あれ？　そういえば\n少し前にルーセント学院で\n何かあったような…",""
"24","0","キャル","413","7","0","80005","106001","0","0","ああ、始業式の日に\n大捕り物があったって\n話題になってたわね",""
"17","0","シェフィ","414","7","0","80005","106401","2","0","夏休みを終わらせないって\n騒いでたっていう話？\nあれ本当なの？\n都市伝説だと思ってたわ",""
"16","0","コッコロ","415","7","0","80005","105901","1","0","その一件ならよく存じ上げて\nおります。ですから主さま\n次の機会にはわたくしと一緒に\nがんばりましょう",""
"18","0","シェフィ","416","7","0","80005","106401","2","0","楽しそう…私も一緒にやりたいな\nママ…じゃ、じゃなくて！\nコッコロさん、私もまざっていい？",""
"17","0","コッコロ","417","7","0","80005","105901","1","0","もちろんでございます\n仲良くお勉強いたしましょう",""
"25","0","キャル","418","7","0","80005","106001","0","0","しれっと教育ママが\n生まれてる…？",""
"23","0","ペコリーヌ","419","7","0","80005","105801","3","0","お勉強は大切ですよ！\nキャルちゃんも一緒に\nがんばりましょう！",""
"26","0","キャル","420","7","0","80005","106001","0","0","え～～～～！？",""
"27","0","キャル","421","8","0","80005","106001","0","0","3.5周年まであと７日〜♪\nふふ～ん♪\nふんふふ～ん♪",""
"19","0","シェフィ","422","8","0","80005","106401","2","0","…\nねぇコッコロさん\nキャル、どうしちゃったの？",""
"18","0","コッコロ","423","8","0","80005","105901","1","0","とてもご機嫌そうに\n鼻歌を歌ってらっしゃいますね\n耳も尻尾もリズミカルに\n揺れて…ノリノリでございます",""
"24","0","ペコリーヌ","424","8","0","80005","105801","3","0","あれはですね！\nカルミナのみなさんの\nサマーライブのチケットが\n手に入ったからなんですよ♪",""
"20","0","シェフィ","425","8","0","80005","106401","2","0","ええっ！？\nあのライブのチケットって確か\n入手困難だったんじゃ…",""
"28","0","キャル","426","8","0","80005","106001","0","0","ふふふふ～ん♪\nしゃいにんぐふゅ～ちゃ～♪",""
"19","0","コッコロ","427","8","0","80005","105901","1","0","なるほど…\nキャルさまがあのように\nなってしまうのも頷けますね",""
"21","0","シェフィ","428","8","0","80005","106401","2","0","…カルミナの\n『Shining Future』\nの中に、シャイニングフューチャー\nって歌詞はなかったはずだけど…",""
"29","0","キャル","429","8","0","80005","106001","0","0","ふんふ…はっ！？\nあっ、あんたたち！\nなに人の鼻歌を\n勝手に聞いてるのよ！？",""
"30","0","キャル","430","8","0","80005","106001","0","0","こっ、これは別に\nカルミナの曲じゃなくて…\nあたしのオリジナルソングよ！\n聞いたらお金取るわよっ！？",""
"25","0","ペコリーヌ","431","8","0","80005","105801","3","0","えへへ、キャルちゃん\nカルミナのサマーライブ\n思いっきり楽しみましょうね☆",""
"31","0","キャル","432","8","0","80005","106001","0","0","も～っ！\n生暖かい目で見るな～～！\nぶっ殺すわよ～～～！",""
"22","0","シェフィ","433","9","0","80005","106401","0","0","3.5周年まであと６日\n３人も言ってたけど\nあっという間だったわね",""
"23","0","シェフィ","434","9","0","80005","106401","0","0","…えっ？\n生放送の意気込み！？\n突然なに！？",""
"24","0","シェフィ","435","9","0","80005","106401","0","0","ええと…\nとにかく失敗しないように\n台本たくさん読んで…\nそれから…",""
"25","0","シェフィ","436","9","0","80005","106401","0","0","えっ！？\nトラブルがあったら\nどうするのかって！？\nそ、それは…！",""
"26","0","シェフィ","437","9","0","80005","106401","0","0","とにかく落ち着いて\nスタッフさんの指示を聞いて…",""
"27","0","シェフィ","438","9","0","80005","106401","0","0","それから、それから…！\nぅ、ぅぅっ…！",""
"28","0","シェフィ","439","9","0","80005","106401","0","0","―びえぇぇ～んっ！！！",""
"20","0","コッコロ","440","9","0","80005","105901","1","0","どうされましたか、シェフィさま",""
"29","0","シェフィ","441","9","0","80005","106401","0","0","ううっ…ひっく…\nママッ…！",""
"21","0","コッコロ","442","9","0","80005","105901","1","0","よしよし、緊張されてるのですね\nママが傍におりますよ\n主さま、少々お待ちくださいませ",""
"22","0","コッコロ","443","9","0","80005","105901","1","0","…ふぅ\nシェフィさま\n生放送への意気込み\nお話しできそうですか？",""
"30","0","シェフィ","444","9","0","80005","106401","0","0","…ううっ\n恥ずかしすぎて\nもう生放送出られない…",""
"23","0","コッコロ","445","10","0","80005","105901","0","0","主さま\n3.5周年まであと５日\nでございます",""
"24","0","コッコロ","446","10","0","80005","105901","0","0","ですがその前に\n生放送がありますね",""
"25","0","コッコロ","447","10","0","80005","105901","0","0","…生放送に向けた\n意気込みでございますか？",""
"26","0","コッコロ","448","10","0","80005","105901","0","0","もちろんわたくしは\n主さまのために\n全身全霊を込めて\n楽しい時間をご提供いたします",""
"27","0","コッコロ","449","10","0","80005","105901","0","0","…と、意気込んでみましたが\nうまくできるか少し不安です\n声が小さくなったり\n間違えてしまったらどうしようと…",""
"28","0","コッコロ","450","10","0","80005","105901","0","0","ですがわたくしは\n一人ではありません\n【美食殿】のみなさまが\nおります",""
"29","0","コッコロ","451","10","0","80005","105901","0","0","どんな困難も\nみなさまと一緒なら\n乗り越えられると\nわたくし、確信しております",""
"30","0","コッコロ","452","10","0","80005","105901","0","0","それに今回はシェフィさまも\nご参加されるわけですし\nママとしてお手本に\nならねばなりませんね",""
"31","0","コッコロ","453","10","0","80005","105901","0","0","主さま。3.5周年も\n食卓を囲んでいる時のような\n楽しい思い出を\n一緒に作りましょうね",""
"26","0","ペコリーヌ","454","11","0","80005","105801","0","0","3.5周年まであと４日！\nやばいですね☆",""
"32","0","キャル","455","11","0","80005","106001","1","0","はいはい、やばいわね\nというかもうすぐ生放送だけど\nあんた準備はできてるの？",""
"27","0","ペコリーヌ","456","11","0","80005","105801","0","0","ばっちりオイッスー☆　ですよ！\n『王家の装備』も全開です！",""
"28","0","ペコリーヌ","457","11","0","80005","105801","0","0","あとは前回を超える\n最高のオイッスー☆　を\nお届けできるように\n練習あるのみですかね！",""
"29","0","ペコリーヌ","458","11","0","80005","105801","0","0","キャルちゃんは\nどうなんですか？\nオイッスー☆　を\n毎日ちゃんと練習してますか？",""
"33","0","キャル","459","11","0","80005","106001","1","0","はぁ！？　なんであたしまで\nその変なあいさつを練習しないと\nいけないのよ！",""
"30","0","ペコリーヌ","460","11","0","80005","105801","0","0","もしかしてやってないんですか？\nダメですよキャルちゃん！\nシェフィちゃんだってちゃんと\n毎日練習してるのに！",""
"31","0","ペコリーヌ","461","11","0","80005","105801","0","0","こうなったらわたしがキャルちゃん\nにオイッスー☆　の『オ』から\nしっかり教えてあげないと！",""
"32","0","ペコリーヌ","462","11","0","80005","105801","0","0","オイッスー☆　の『オ』は\n口を大きく開いて〜\nドラゴンの骨つき肉に\nかぶりつく直前をイメージして〜",""
"34","0","キャル","463","11","0","80005","106001","1","0","だからあたしはやるなんて一言も…",""
"33","0","ペコリーヌ","464","11","0","80005","105801","0","0","オイッスー☆",""
"35","0","キャル","465","11","0","80005","106001","1","0","聞きなさいっての！！",""
"31","0","シェフィ","466","12","0","80005","106401","2","0","3.5周年まであと３日…\nそして生放送は、明日…",""
"32","0","シェフィ","467","12","0","80005","106401","2","0","もっと台本を\n読み込んでおかないと…\nあと発声練習も…",""
"33","0","シェフィ","468","12","0","80005","106401","2","0","おいっす！\n…こうじゃなかったわね\nええと確か…",""
"34","0","シェフィ","469","12","0","80005","106401","2","0","うう…あんなに練習したのに\nこれじゃみんなに迷惑かけちゃう…",""
"35","0","シェフィ","470","12","0","80005","106401","2","0","【美食殿】の一員として\n認められるように\n頑張らないといけないのに\nよし、もう一度…",""
"34","0","ペコリーヌ","471","12","0","80005","105801","3","0","やってますねシェフィちゃん！",""
"36","0","キャル","472","12","0","80005","106001","0","0","なによ、考えることは\nみんな同じってこと？",""
"32","0","コッコロ","473","12","0","80005","105901","1","0","ふふ。シェフィさま\nよろしければ\n仲間に入れてください\n一緒にやればきっとうまくできます",""
"36","0","シェフィ","474","12","0","80005","106401","2","0","みんな…もちろんよ！",""
"35","0","ペコリーヌ","475","12","0","80005","105801","3","0","それじゃ明日の生放送に向けて\n一緒に練習がんばりましょう☆",""
"7","0","カリン","476","13","0","80005","190801","2","0","3.5周年まであと２日と\n迫った本日は…\nいよいよ生放送です！",""
"8","0","カリン","477","13","0","80005","190801","2","0","【美食殿】のみなさんが\n準備に入られていますので\nそれぞれ繋いでみましょう！\nまずはペコリーヌさんです！",""
"36","0","ペコリーヌ","478","13","0","80005","105801","3","0","今日もオイッスー☆\nみんなで一緒に\nオイッスー☆",""
"9","0","カリン","479","13","0","80005","190801","2","0","お手本になるような\n発声練習ですね！\nそれでは続いてコッコロさん",""
"33","0","コッコロ","480","13","0","80005","105901","4","0","はじめちょろちょろ\nなかぱっぱ～♪\n生放送前にみなさまで\n食卓を囲んで英気を養いましょう",""
"10","0","カリン","481","13","0","80005","190801","2","0","さすが【美食殿】のママですね！\nそしてキャルさんは…",""
"37","0","キャル","482","13","0","80005","106001","1","0","大丈夫…大丈夫…\nあたしは大丈夫…",""
"11","0","カリン","483","13","0","80005","190801","2","0","す、すごく震えてますけど\n大丈夫でしょうか…？\nそして今回初参加となる\n期待の新人シェフィさん！",""
"37","0","シェフィ","484","13","0","80005","106401","0","0","あうー？",""
"37","0","みんな","485","13","0","80005","105801","4","1","あ…","105901,34,106001,38,190801,12"
"39","0","キャル","486","13","0","80005","106001","1","0","ちょ、ちょっとシェフィ！？\nなに赤ちゃん返りしてん―\nあ痛ぁっ！\n噛んだわこいつーっ！",""
"35","0","コッコロ","487","13","0","80005","105901","4","0","シェフィさま\n緊張しすぎて\nしまったのでしょうね…\nおーよしよし…",""
"38","0","ペコリーヌ","488","13","0","80005","105801","3","0","シェフィちゃん！\nそういう時は手のひらに\n好きな文字を書いて\n食べちゃうといいですよ！",""
"13","0","カリン","489","13","0","80005","190801","2","0","…ええと、現場からは以上です！\n生放送はもうすぐ！\n特別なお知らせもありますので\nどうぞお楽しみに！",""
"38","0","シェフィ","490","14","0","80005","106401","2","0","3.5周年の記念日も\nいよいよ明日ね\n…って、あれ？",""
"39","0","ペコリーヌ","491","14","0","80005","105801","3","0","記念日はこの森へ行きませんか！？\nすっごく美味しいお肉が\nとれるんです☆",""
"40","0","キャル","492","14","0","80005","106001","0","0","うげ、またあの魔物？\nさすがに今度は\n丸焼きとかはやめてよね…\n見た目がヤバすぎるし",""
"36","0","コッコロ","493","14","0","80005","105901","1","0","ふふ、キャルさまもだいぶ\n魔物肉に慣れてきたようですね\n調理ならばわたくしに\nお任せください♪",""
"39","0","シェフィ","494","14","0","80005","106401","2","0","みんな、何をしているの？\nなんだか、\n不穏な単語が聞こえたんだけど…",""
"40","0","ペコリーヌ","495","14","0","80005","105801","3","0","シェフィちゃん！\n明日の食べ尽くしツアーの\n相談をしてたんですよ！",""
"37","0","コッコロ","496","14","0","80005","105901","1","0","はい。明日は【美食殿】の\n一員となったシェフィさまと一緒に\n初めて記念日を過ごすのですから\n特別なコース料理を用意しませんと",""
"41","0","キャル","497","14","0","80005","106001","0","0","ふふん♪\n猫の毛も逆立つような\nあれこれを食べさせられるから\n覚悟しておいたほうがいいわよ？",""
"40","0","シェフィ","498","14","0","80005","106401","2","0","へ、へぇ…",""
"41","0","ペコリーヌ","499","14","0","80005","105801","3","0","期待しててくださいね！\nシェフィちゃんとあなたに\n『おいちー！』って喜んでもらえる\n最高のごちそうを準備しますから☆",""
"41","0","シェフィ","500","14","0","80005","106401","2","0","ええと…その…うーんと…\nわ、分かったわ\n私も【美食殿】の一員だもの",""
"42","0","シェフィ","501","14","0","80005","106401","2","0","それにあなたも一緒みたいだし\n最後までがんばってみるわ…！",""
"42","0","ペコリーヌ","502","15","0","80005","105801","3","0","それではいつものあれを\nやりましょう！\n準備はいいですかっ？\n…いっきますよー！",""
"42","0","キャル","503","15","0","80005","106001","1","0","祝！",""
"38","0","コッコロ","504","15","0","80005","105901","4","0","3.5周年！",""
"43","0","シェフィ","505","15","0","80005","106401","0","0","おめでとうございます！",""
"14","0","カリン","506","15","0","80005","190801","2","0","この日を迎えられたのも\nあなたが『プリンセスコネクト！\nRe:Dive』を遊んでくれている\nおかげです！",""
"15","0","カリン","507","15","0","80005","190801","2","0","ということで\nみなさんからあなたへ一言ずつ\n感謝の言葉をどうぞ！",""
"43","0","ペコリーヌ","508","15","0","80005","105801","3","0","感謝の言葉ですか？　わたしは\n毎日あなたに感謝してますよ\n【美食殿】の仲間になってくれて…\n一緒にごはんを食べてくれて…",""
"44","0","ペコリーヌ","509","15","0","80005","105801","3","0","なにより今でもわたしをぺコリーヌ\nって呼んでくれてありがとうござい\nます。これからもわたしはあなたの\nぺコリーヌです！　やばいですね☆",""
"43","0","キャル","510","15","0","80005","106001","1","0","えっ！？　今度はあたし！？\n感謝って…まぁ、そうね…\nあんたにはあたしが\n辛くて苦しい時に助けてもらって…",""
"44","0","キャル","511","15","0","80005","106001","1","0","でもおかげで色々吹っ切れたわ！\nもしあんたが困ってたら今度は\nあたしが助けてあげるから\nその時はちゃんと言いなさいよ！",""
"44","0","シェフィ","512","15","0","80005","106401","0","0","ええと…次は私ね\n実はよく覚えてないのだけど\n空から落ちてきた私を受け止めて\nくれたのはあなたなのでしょう？",""
"45","0","シェフィ","513","15","0","80005","106401","0","0","最初に私を見つけてくれたのが\nあなたで良かったって思ってるの\nおかげで私は居場所を見つけたから\nあなたがくれたもの、大切にするわ",""
"39","0","コッコロ","514","15","0","80005","105901","4","0","では最後にわたくしから…\nわたくしは主さまの元を離れた日…\nこのように記念日をお祝いする\nことは二度とないと思っていました",""
"40","0","コッコロ","515","15","0","80005","105901","4","0","ですが、主さまはわたくしを\n迎えにきてくださり、今もこうして\nおそばにおいてくださっています\nわたくしにとって毎日が記念日です",""
"41","0","コッコロ","516","15","0","80005","105901","4","0","わたくしたちの物語は\nまだ続いていきます\nこれからも一緒にページを\n作っていきましょうね",""
"45","0","ペコリーヌ","517","15","0","80005","105801","3","0","それじゃ\nいつものあれでしめますよ！\nみんなで一緒に、さんはい☆",""
"46","0","みんな","518","15","0","80005","105801","4","1","これからも\nよろしくおねがいします！","105901,42,106001,45,106401,46,190801,16"
"1","0","カリン","519","0","1","60003","190804","1","0","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪",""
"0","1","","520","0","1","60003","0","2","0","今日の運勢は姫吉！　どんな不可能も可能にできちゃう！　　　　仲間と食卓を囲めばさらに運気上昇よ！　ただし魔物料理以外！",""
"0","1","","521","0","1","60003","0","2","0","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！",""
"0","1","","522","0","1","60003","0","2","0","今日の運勢は姫吉！　羽が生えたように飛躍できる絶好調の運気！新しいことに挑戦するなら今しかないわ！　やってみましょう！",""
"0","1","","523","0","1","60003","0","2","0","今日の運勢は姫吉！　精霊も新年の幸福をお祝いしています！　　主さまの笑顔が見られて、わたくしも幸せいっぱいでございます♪",""
"0","1","","524","0","2","60003","0","2","0","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪",""
"0","2","","525","0","1","60003","0","2","0","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？",""
"0","2","","526","0","1","60003","0","2","0","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！",""
"0","2","","527","0","1","60003","0","2","0","今日の運勢は大吉！　ラッキーカラーは鮮やかな黄色！　　　　　さらにシマシマのアイテムを持つと、運気倍増らしいッスよ♪",""
"0","2","","528","0","1","60003","0","2","0","今日の運勢は大吉！　秘められた力が開花するでしょう！　　　　じゃあ、私の龍眼と力比べしてみようか？　ふふ、冗談だよ～",""
"0","2","","529","0","2","60003","0","2","0","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！",""
"0","3","","530","0","1","60003","0","2","0","今日の運勢は中吉！　家の中でゆっくり過ごすのがよさそう！　　ラッキーアイテムはゲームよ！　ベストスコアを更新できるかも？",""
"0","3","","531","0","1","60003","0","2","0","今日の運勢は中吉！　上手くなりたいことに積極的に挑戦してみてサックス好きの妹が、手取り足取りサポートしてくれるかも～？",""
"0","3","","532","0","1","60003","0","2","0","今日の運勢は中吉！　仕事運が急上昇中です！　　　　　　　　　きっと「煉獄に舞う一陣の疾風」の如き活躍ができますよ！",""
"0","3","","533","0","1","60003","0","2","0","今日の運勢は中吉！　日頃の努力が報われます！　　　　　　　　親しい友人がいるなら報告してみて。一緒に喜んでくれるはずだ。",""
"0","3","","534","0","1","60003","0","2","0","今日の運勢は中吉！　ラッキーアイテムはかわいいもの！　　　　ア、アタシはかわいいじゃなくてキレイだってば！　も～っ！",""
"0","3","","535","0","1","60003","0","2","0","今日の運勢は中吉！　チャンスを待つと良い結果に！　　　　　　ラッキーアイテムのプリンを食べて、運を呼び込みましょう！",""
"0","3","","536","0","2","60003","0","2","0","今日の運勢は中吉！　悩まず行動すれば強運に恵まれる！　　　　守るよりも攻めるが吉だ！　勝負事をするにはいい運勢だな！",""
"0","4","","537","0","1","60003","0","2","0","今日の運勢は小吉！　まだ見ぬ危険が隠れているかも！　　　　　でも安心しろ！　提督が貴公を守ってくれるはずだぞ！",""
"0","4","","538","0","1","60003","0","2","0","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！",""
"0","4","","539","0","1","60003","0","2","0","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？",""
"0","4","","540","0","1","60003","0","2","0","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！",""
"0","4","","541","0","1","60003","0","2","0","今日の運勢は小吉！　同腹一心の友だちが見つかるかも！　　　　キーワードは「ユニちゃんズ」、記憶に刻みましょう！",""
"0","4","","542","0","1","60003","0","2","0","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～",""
"0","4","","543","0","2","60003","0","2","0","今日の運勢は小吉！　無理は禁物、お家で静かにしていましょう　プロぼっちの私が、お家での過ごし方……教えてあげましょうか？",""
"2","0","カリン","544","0","0","60003","190804","3","0","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪",""
"3","0","カリン","545","7","0","60003","190804","3","0","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします",""
"1","0","カリン","546","0","1","60004","190804","1","0","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪",""
"0","1","","547","0","1","60004","0","2","0","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！",""
"0","1","","548","0","1","60004","0","2","0","今日の運勢は姫吉！　羽が生えたように飛躍できる絶好調の運気！新しいことに挑戦するなら今しかないわ！　やってみましょう！",""
"0","1","","549","0","1","60004","0","2","0","今日の運勢は姫吉！　宴でも開きたくなるほどの絶対幸運！\nイメチェンでもしてみるのはどうだ？　ぴょんぴょん、なんてな♪",""
"0","1","","550","0","1","60004","0","2","0","今日の運勢は姫吉！　ずっと祈り続けていた願いが叶うかも！\nきっとあんたならたどり着けるわ、ハッピーエンドのその先に",""
"0","1","","551","0","1","60004","0","2","0","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪",""
"0","2","","552","0","1","60004","0","2","0","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！",""
"0","2","","553","0","2","60004","0","2","0","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！",""
"0","2","","554","0","1","60004","0","2","0","今日の運勢は大吉！　ラッキーワードは「ぴょんぴょん♪」\nおっきな声で一緒に言ってみよ～♪　うさぎさんぴょんぴょ～ん♪",""
"0","2","","555","0","1","60004","0","2","0","今日の運勢は大吉！　あなたの趣味がもっと広がるかも！\nかんわゆ～～～いショタと～騎士きゅんもゲット～んふふ～♪",""
"0","2","","556","0","1","60004","0","2","0","今日の運勢は大吉！　秘められた力が開花するでしょう！　　　　じゃあ、私の龍眼と力比べしてみようか？　ふふ、冗談だよ～",""
"0","3","","557","0","1","60004","0","2","0","今日の運勢は中吉！　ラッキーアイテムはかわいいもの！　　　　ア、アタシはかわいいじゃなくてキレイだってば！　も～っ！",""
"0","3","","558","0","2","60004","0","2","0","今日の運勢は中吉！　悩まず行動すれば強運に恵まれる！　　　　守るよりも攻めるが吉だ！　勝負事をするにはいい運勢だな！",""
