671df5fc18eee33670777d86e6bbb19c713453b85be9ac49a1385a555150108b,7af08f84359a12adca1c54d015c3393b48f42b0c0c557654ad5d6b4fc5d08f62,31c99fb0c26f9810a146e1d69f1ea7797529c70660a8d504d3b2ca6b5ee75b8f,8fb3415a887f077516de50c78298a604c855163bd97e9d7581e78e322973f765,65bf7cd6e1488fb9673cf6132d77dba74b2ce311e65286fd48d5b7bff0f91056,ef77af6083df7a557ec4116755b4388d70ac797149a35bf87c0ba5a841720c32,916987fd21334d884aa951a7ca157b450ea3c892fcd6aa28617c0209215645c0,2511882626dee04b510f02fc60e2b862f5b6b7dca095b817fb78eec9740062de,310c361c7747cdedfef80f21727edc5fc5e05b4d2f0827dcab8d98e8f082d4fe,75b0bf60a57e516afdf60046b1b50083acbe6ddac75eeba102fda8adcfb684eb,b61ac96867e3abbf1a73a8e14802635cc2720bd1850eb2259eba0f0498d3b002,aa4ffdf61d5d55ae700cf580c81f405baa1309284ee2788fb5ca357351c62e2b,cdfbf9d23070466273769e4997e0bd0b1a47d7f583d09b71f0c51b5e2775aef5,6e23d975b0e8b4ffab2285112bcde09dadb132a66fe66d9860a13ef0329ad0f6
"1142","49","111","0","-1","1","2022/04/11 5:00:00","0","0","1","2022/04/15 4:59:59","40","2000","0"
"1143","31","101","0","-1","1","2022/04/15 5:00:00","0","0","1","2022/04/20 4:59:59","30","3000","0"
"1144","41","101","0","-1","1","2022/04/15 5:00:00","0","0","1","2022/04/20 4:59:59","40","2000","0"
"1145","45","104","0","-1","1","2022/04/15 5:00:00","0","0","1","2022/04/30 04:59:59","40","2000","0"
"1146","32","102","0","-1","1","2022/04/20 05:00:00","0","0","1","2022/04/25 04:59:59","30","2000","0"
"1147","42","102","0","-1","1","2022/04/20 05:00:00","0","0","1","2022/04/25 04:59:59","40","2000","0"
"1148","37","109","0","-1","1","2022/04/12 05:00:00","0","0","1","2022/04/15 4:59:59","30","2000","0"
"1149","38","112","0","-1","1","2022/04/12 05:00:00","0","0","1","2022/04/15 4:59:59","30","2000","0"
"1150","81","101","0","-1","1","2022/04/24 05:00:00","0","0","1","2022/04/30 04:59:59","80","1500","0"
"1151","82","102","0","-1","1","2022/04/24 05:00:00","0","0","1","2022/04/30 04:59:59","80","1500","0"
"1152","83","111","0","-1","1","2022/04/24 05:00:00","0","0","1","2022/04/30 04:59:59","80","1500","0"
"1153","84","109","0","-1","1","2022/04/24 05:00:00","0","0","1","2022/04/30 04:59:59","80","1500","0"
"1154","85","112","0","-1","1","2022/04/24 05:00:00","0","0","1","2022/04/30 04:59:59","80","1500","0"
"1155","351","8004","0","-1","1","2022/04/24 05:00:00","0","0","1","2022/04/30 04:59:59","80","1500","0"
"1156","352","8005","0","-1","1","2022/04/24 05:00:00","0","0","1","2022/04/30 04:59:59","80","1500","0"
"1157","37","109","0","-1","1","2022/04/25 5:00:00","0","0","1","2022/04/30 04:59:59","30","2000","0"
"1158","38","112","0","-1","1","2022/04/25 5:00:00","0","0","1","2022/04/30 04:59:59","30","2000","0"
"1159","31","101","0","-1","1","2022/04/25 5:00:00","0","0","1","2022/04/30 04:59:59","30","2000","0"
"1160","41","101","0","-1","1","2022/04/25 5:00:00","0","0","1","2022/04/30 04:59:59","40","2000","0"
"1161","34","103","0","-1","1","2022/04/25 5:00:00","0","0","1","2022/05/06 04:59:59","30","2000","0"
"1162","44","103","0","-1","1","2022/04/25 5:00:00","0","0","1","2022/05/06 04:59:59","40","2000","0"
"1163","251","7004","0","-1","1","2022/04/18 12:00:00","0","0","1","2022/04/25 20:59:59","80","1500","0"
"1164","252","7005","0","-1","1","2022/04/18 12:00:00","0","0","1","2022/04/25 20:59:59","80","1500","0"
"1165","251","7004","0","-1","1","2022/05/16 12:00:00","0","0","1","2022/05/23 20:59:59","80","1500","0"
"1166","252","7005","0","-1","1","2022/05/16 12:00:00","0","0","1","2022/05/23 20:59:59","80","1500","0"
"1167","151","6004","0","-1","1","2022/06/30 12:00:00","0","0","1","2022/07/14 20:59:59","80","1500","0"
"1168","152","6005","0","-1","1","2022/06/30 12:00:00","0","0","1","2022/07/14 20:59:59","80","1500","0"
"1169","32","102","5","-1","1","2022/04/30 5:00:00","0","0","2","2022/05/06 4:59:59","30","3000","0"
"1171","42","102","5","-1","1","2022/04/30 5:00:00","0","0","2","2022/05/06 4:59:59","40","2000","0"
"1173","12","102","1","-1","1","2022/04/30 5:00:00","0","0","2","2022/05/06 4:59:59","11","50","0"
"1174","82","102","1","-1","1","2022/04/30 5:00:00","0","0","2","2022/05/06 4:59:59","81","3000","0"
"1175","82","102","2","-1","1","2022/04/30 5:00:00","0","0","2","2022/05/06 4:59:59","80","2000","0"
"1176","31","101","6","-1","1","2022/05/06 5:00:00","0","0","2","2022/05/11 4:59:59","30","3000","0"
"1178","41","101","6","-1","1","2022/05/06 5:00:00","0","0","2","2022/05/11 4:59:59","40","2000","0"
"1180","11","101","3","-1","1","2022/05/06 5:00:00","0","0","2","2022/05/11 4:59:59","11","50","0"
"1181","81","101","3","-1","1","2022/05/06 5:00:00","0","0","2","2022/05/11 4:59:59","81","3000","0"
"1182","81","101","4","-1","1","2022/05/06 5:00:00","0","0","2","2022/05/11 4:59:59","80","2000","0"
"1187","39","111","0","-1","1","2022/05/11 5:00:00","0","0","1","2022/05/15 4:59:59","30","2000","0"
"1188","49","111","0","-1","1","2022/05/11 5:00:00","0","0","1","2022/05/15 4:59:59","40","2000","0"
"1189","37","109","0","-1","1","2022/05/11 5:00:00","0","0","1","2022/05/15 4:59:59","30","2000","0"
"1190","38","112","0","-1","1","2022/05/11 5:00:00","0","0","1","2022/05/15 4:59:59","30","2000","0"
"1191","31","101","0","-1","1","2022/05/15 5:00:00","0","0","1","2022/05/20 4:59:59","30","3000","0"
"1192","41","101","0","-1","1","2022/05/15 5:00:00","0","0","1","2022/05/20 4:59:59","40","2000","0"
"1193","45","104","0","-1","1","2022/05/15 5:00:00","0","0","1","2022/06/01 04:59:59","40","2000","0"
"1194","32","102","0","-1","1","2022/05/20 05:00:00","0","0","1","2022/05/26 04:59:59","30","2000","0"
"1195","42","102","0","-1","1","2022/05/20 05:00:00","0","0","1","2022/05/26 04:59:59","40","2000","0"
"1196","81","101","0","-1","1","2022/05/24 05:00:00","0","0","1","2022/06/01 04:59:59","80","1500","0"
"1197","82","102","0","-1","1","2022/05/24 05:00:00","0","0","1","2022/06/01 04:59:59","80","1500","0"
"1198","83","111","0","-1","1","2022/05/24 05:00:00","0","0","1","2022/06/01 04:59:59","80","1500","0"
"1199","84","109","0","-1","1","2022/05/24 05:00:00","0","0","1","2022/06/01 04:59:59","80","1500","0"
"1200","85","112","0","-1","1","2022/05/24 05:00:00","0","0","1","2022/06/01 04:59:59","80","1500","0"
"1201","351","8004","0","-1","1","2022/05/24 05:00:00","0","0","1","2022/06/01 04:59:59","80","1500","0"
"1202","352","8005","0","-1","1","2022/05/24 05:00:00","0","0","1","2022/06/01 04:59:59","80","1500","0"
"1203","37","109","0","-1","1","2022/05/26 5:00:00","0","0","1","2022/06/01 4:59:59","30","2000","0"
"1204","38","112","0","-1","1","2022/05/26 5:00:00","0","0","1","2022/06/01 4:59:59","30","2000","0"
"1205","31","101","0","-1","1","2022/05/26 5:00:00","0","0","1","2022/06/01 4:59:59","30","2000","0"
"1206","41","101","0","-1","1","2022/05/26 5:00:00","0","0","1","2022/06/01 4:59:59","40","2000","0"
"1207","34","103","0","-1","1","2022/05/26 5:00:00","0","0","1","2022/06/06 04:59:59","30","2000","0"
"1208","44","103","0","-1","1","2022/05/26 5:00:00","0","0","1","2022/06/06 04:59:59","40","2000","0"
"1209","541","122","0","-1","1","2022/05/17 5:00:00","0","0","1","2022/05/22 4:59:59","120","2000","0"
"1210","151","6004","0","-1","1","2022/05/31 12:00:00","0","0","1","2022/06/14 20:59:59","80","1500","0"
"1211","152","6005","0","-1","1","2022/05/31 12:00:00","0","0","1","2022/06/14 20:59:59","80","1500","0"
"1213","32","102","0","-1","1","2022/06/01 05:00:00","0","0","1","2022/06/06 04:59:59","30","2000","0"
"1214","42","102","0","-1","1","2022/06/01 05:00:00","0","0","1","2022/06/06 04:59:59","40","2000","0"
"1215","31","101","0","-1","1","2022/06/06 5:00:00","0","0","1","2022/06/11 4:59:59","30","2000","0"
"1216","41","101","0","-1","1","2022/06/06 5:00:00","0","0","1","2022/06/11 4:59:59","40","2000","0"
"1217","39","111","0","-1","1","2022/06/11 5:00:00","0","0","1","2022/06/15 4:59:59","30","2000","0"
"1218","49","111","0","-1","1","2022/06/11 5:00:00","0","0","1","2022/06/15 4:59:59","40","2000","0"
"1219","37","109","0","-1","1","2022/06/11 5:00:00","0","0","1","2022/06/15 4:59:59","30","2000","0"
"1220","38","112","0","-1","1","2022/06/11 5:00:00","0","0","1","2022/06/15 4:59:59","30","2000","0"
"1221","31","101","0","-1","1","2022/06/15 5:00:00","0","0","1","2022/06/20 4:59:59","30","3000","0"
"1222","41","101","0","-1","1","2022/06/15 5:00:00","0","0","1","2022/06/20 4:59:59","40","2000","0"
"1223","45","104","0","-1","1","2022/06/20 5:00:00","0","0","1","2022/07/01 04:59:59","40","2000","0"
"1224","32","102","0","-1","1","2022/06/20 05:00:00","0","0","1","2022/06/25 04:59:59","30","2000","0"
"1225","42","102","0","-1","1","2022/06/20 05:00:00","0","0","1","2022/06/25 04:59:59","40","2000","0"
"1226","81","101","0","-1","1","2022/06/24 05:00:00","0","0","1","2022/07/01 04:59:59","80","1500","0"
"1227","82","102","0","-1","1","2022/06/24 05:00:00","0","0","1","2022/07/01 04:59:59","80","1500","0"
"1228","83","111","0","-1","1","2022/06/24 05:00:00","0","0","1","2022/07/01 04:59:59","80","1500","0"
"1229","84","109","0","-1","1","2022/06/24 05:00:00","0","0","1","2022/07/01 04:59:59","80","1500","0"
"1230","85","112","0","-1","1","2022/06/24 05:00:00","0","0","1","2022/07/01 04:59:59","80","1500","0"
"1231","351","8004","0","-1","1","2022/06/24 05:00:00","0","0","1","2022/07/01 04:59:59","80","1500","0"
"1232","352","8005","0","-1","1","2022/06/24 05:00:00","0","0","1","2022/07/01 04:59:59","80","1500","0"
"1233","37","109","0","-1","1","2022/06/25 5:00:00","0","0","1","2022/07/01 04:59:59","30","2000","0"
"1234","38","112","0","-1","1","2022/06/25 5:00:00","0","0","1","2022/07/01 04:59:59","30","2000","0"
"1235","31","101","0","-1","1","2022/06/25 5:00:00","0","0","1","2022/07/01 04:59:59","30","2000","0"
"1236","41","101","0","-1","1","2022/06/25 5:00:00","0","0","1","2022/07/01 04:59:59","40","2000","0"
"1237","34","103","0","-1","1","2022/06/25 5:00:00","0","0","1","2022/07/06 04:59:59","30","2000","0"
"1238","44","103","0","-1","1","2022/06/25 5:00:00","0","0","1","2022/07/06 04:59:59","40","2000","0"
"1239","151","6004","0","-1","1","2022/07/31 12:00:00","0","0","1","2022/08/14 20:59:59","80","1500","0"
"1240","152","6005","0","-1","1","2022/07/31 12:00:00","0","0","1","2022/08/14 20:59:59","80","1500","0"
"1241","91","101","0","-1","1","2022/05/26 5:00:00","0","0","1","2022/06/01 4:59:59","100","1500","0"
"1242","92","102","0","-1","1","2022/05/26 5:00:00","0","0","1","2022/06/01 4:59:59","100","1500","0"
"1243","93","111","0","-1","1","2022/05/26 5:00:00","0","0","1","2022/06/01 4:59:59","100","1500","0"
"1244","94","109","0","-1","1","2022/05/26 5:00:00","0","0","1","2022/06/01 4:59:59","100","1500","0"
"1245","95","112","0","-1","1","2022/05/26 5:00:00","0","0","1","2022/06/01 4:59:59","100","1500","0"
"1246","100","8004","0","-1","1","2022/05/26 5:00:00","0","0","1","2022/06/01 4:59:59","100","1500","0"
"1247","101","8005","0","-1","1","2022/05/26 5:00:00","0","0","1","2022/06/01 4:59:59","100","1500","0"
"1248","96","6004","0","-1","1","2022/05/31 12:00:00","0","0","1","2022/06/01 4:59:59","100","1500","0"
"1249","97","6005","0","-1","1","2022/05/31 12:00:00","0","0","1","2022/06/01 4:59:59","100","1500","0"
"1250","251","7004","0","-1","1","2022/06/16 12:00:00","0","0","1","2022/06/23 20:59:59","80","1500","0"
"1251","252","7005","0","-1","1","2022/06/16 12:00:00","0","0","1","2022/06/23 20:59:59","80","1500","0"
"1254","91","101","0","-1","1","2022/06/25 5:00:00","0","0","1","2022/07/01 4:59:59","100","1500","0"
"1255","92","102","0","-1","1","2022/06/25 5:00:00","0","0","1","2022/07/01 4:59:59","100","1500","0"
"1256","93","111","0","-1","1","2022/06/25 5:00:00","0","0","1","2022/07/01 4:59:59","100","1500","0"
"1257","94","109","0","-1","1","2022/06/25 5:00:00","0","0","1","2022/07/01 4:59:59","100","1500","0"
"1258","95","112","0","-1","1","2022/06/25 5:00:00","0","0","1","2022/07/01 4:59:59","100","1500","0"
"1259","100","8004","0","-1","1","2022/06/25 5:00:00","0","0","1","2022/07/01 4:59:59","100","1500","0"
"1260","101","8005","0","-1","1","2022/06/25 5:00:00","0","0","1","2022/07/01 4:59:59","100","1500","0"
"1261","96","6004","0","-1","1","2022/06/30 12:00:00","0","0","1","2022/07/01 4:59:59","100","1500","0"
"1262","97","6005","0","-1","1","2022/06/30 12:00:00","0","0","1","2022/07/01 4:59:59","100","1500","0"
"1263","151","6004","0","-1","1","2022/08/31 12:00:00","0","0","1","2022/09/14 20:59:59","80","1500","0"
"1264","152","6005","0","-1","1","2022/08/31 12:00:00","0","0","1","2022/09/14 20:59:59","80","1500","0"
"1265","32","102","0","-1","1","2022/06/15 05:00:00","0","0","1","2022/06/20 04:59:59","30","3000","0"
"1266","42","102","0","-1","1","2022/06/15 05:00:00","0","0","1","2022/06/20 04:59:59","40","3000","0"
"1267","45","104","0","-1","1","2022/06/15 5:00:00","0","0","1","2022/06/20 04:59:59","40","3000","0"
"1268","32","102","0","-1","1","2022/07/01 05:00:00","0","0","1","2022/07/06 04:59:59","30","2000","0"
"1269","42","102","0","-1","1","2022/07/01 05:00:00","0","0","1","2022/07/06 04:59:59","40","2000","0"
"1270","31","101","0","-1","1","2022/07/06 5:00:00","0","0","1","2022/07/11 04:59:59","30","2000","0"
"1271","41","101","0","-1","1","2022/07/06 5:00:00","0","0","1","2022/07/11 04:59:59","40","2000","0"
"1272","39","111","0","-1","1","2022/07/11 5:00:00","0","0","1","2022/07/15 4:59:59","30","2000","0"
"1273","49","111","0","-1","1","2022/07/11 5:00:00","0","0","1","2022/07/15 4:59:59","40","2000","0"
"1274","37","109","0","-1","1","2022/07/11 5:00:00","0","0","1","2022/07/15 4:59:59","30","2000","0"
"1275","38","112","0","-1","1","2022/07/11 5:00:00","0","0","1","2022/07/15 4:59:59","30","2000","0"
"1276","31","101","0","-1","1","2022/07/15 5:00:00","0","0","1","2022/07/20 4:59:59","30","3000","0"
"1277","41","101","0","-1","1","2022/07/15 5:00:00","0","0","1","2022/07/20 4:59:59","40","2000","0"
"1278","45","104","0","-1","1","2022/07/15 5:00:00","0","0","1","2022/08/01 04:59:59","40","2000","0"
"1279","32","102","0","-1","1","2022/07/20 05:00:00","0","0","1","2022/07/26 04:59:59","30","2000","0"
"1280","42","102","0","-1","1","2022/07/20 05:00:00","0","0","1","2022/07/26 04:59:59","40","2000","0"
"1281","81","101","0","-1","1","2022/07/24 05:00:00","0","0","1","2022/08/01 04:59:59","80","1500","0"
"1282","82","102","0","-1","1","2022/07/24 05:00:00","0","0","1","2022/08/01 04:59:59","80","1500","0"
"1283","83","111","0","-1","1","2022/07/24 05:00:00","0","0","1","2022/08/01 04:59:59","80","1500","0"
"1284","84","109","0","-1","1","2022/07/24 05:00:00","0","0","1","2022/08/01 04:59:59","80","1500","0"
"1285","85","112","0","-1","1","2022/07/24 05:00:00","0","0","1","2022/08/01 04:59:59","80","1500","0"
"1286","351","8004","0","-1","1","2022/07/24 05:00:00","0","0","1","2022/08/01 04:59:59","80","1500","0"
"1287","352","8005","0","-1","1","2022/07/24 05:00:00","0","0","1","2022/08/01 04:59:59","80","1500","0"
"1288","37","109","0","-1","1","2022/07/26 5:00:00","0","0","1","2022/08/01 04:59:59","30","2000","0"
"1289","38","112","0","-1","1","2022/07/26 5:00:00","0","0","1","2022/08/01 04:59:59","30","2000","0"
"1290","31","101","0","-1","1","2022/07/26 5:00:00","0","0","1","2022/08/01 04:59:59","30","2000","0"
"1291","41","101","0","-1","1","2022/07/26 5:00:00","0","0","1","2022/08/01 04:59:59","40","2000","0"
"1292","34","103","0","-1","1","2022/07/26 5:00:00","0","0","1","2022/08/06 04:59:59","30","2000","0"
"1293","44","103","0","-1","1","2022/07/26 5:00:00","0","0","1","2022/08/06 04:59:59","40","2000","0"
"1294","91","101","0","-1","1","2022/07/26 5:00:00","0","0","1","2022/08/01 4:59:59","100","1500","0"
"1295","92","102","0","-1","1","2022/07/26 5:00:00","0","0","1","2022/08/01 4:59:59","100","1500","0"
"1296","93","111","0","-1","1","2022/07/26 5:00:00","0","0","1","2022/08/01 4:59:59","100","1500","0"
"1297","94","109","0","-1","1","2022/07/26 5:00:00","0","0","1","2022/08/01 4:59:59","100","1500","0"
"1298","95","112","0","-1","1","2022/07/26 5:00:00","0","0","1","2022/08/01 4:59:59","100","1500","0"
"1299","100","8004","0","-1","1","2022/07/26 5:00:00","0","0","1","2022/08/01 4:59:59","100","1500","0"
"1300","101","8005","0","-1","1","2022/07/26 5:00:00","0","0","1","2022/08/01 4:59:59","100","1500","0"
"1301","96","6004","0","-1","1","2022/07/31 12:00:00","0","0","1","2022/08/01 4:59:59","100","1500","0"
"1302","97","6005","0","-1","1","2022/07/31 12:00:00","0","0","1","2022/08/01 4:59:59","100","1500","0"
"1303","251","7004","0","-1","1","2022/07/18 12:00:00","0","0","1","2022/07/25 20:59:59","80","1500","0"
"1304","252","7005","0","-1","1","2022/07/18 12:00:00","0","0","1","2022/07/25 20:59:59","80","1500","0"
"1305","251","7004","0","-1","1","2022/08/18 12:00:00","0","0","1","2022/08/25 20:59:59","80","2000","0"
"1306","252","7005","0","-1","1","2022/08/18 12:00:00","0","0","1","2022/08/25 20:59:59","80","2000","0"
"1307","541","122","0","-1","1","2022/07/19 5:00:00","0","0","1","2022/07/24 4:59:59","120","2000","0"
"1308","32","102","0","-1","1","2022/08/01 05:00:00","0","0","1","2022/08/06 04:59:59","30","2000","0"
"1309","42","102","0","-1","1","2022/08/01 05:00:00","0","0","1","2022/08/06 04:59:59","40","2000","0"
"1310","31","101","0","-1","1","2022/08/06 5:00:00","0","0","1","2022/08/11 04:59:59","30","2000","0"
"1311","41","101","0","-1","1","2022/08/06 5:00:00","0","0","1","2022/08/11 04:59:59","40","2000","0"
"1312","39","111","0","-1","1","2022/08/11 5:00:00","0","0","1","2022/08/15 4:59:59","30","2000","0"
"1313","49","111","0","-1","1","2022/08/11 5:00:00","0","0","1","2022/08/15 4:59:59","40","2000","0"
"1314","37","109","0","-1","1","2022/08/11 5:00:00","0","0","1","2022/08/15 4:59:59","30","2000","0"
"1315","38","112","0","-1","1","2022/08/11 5:00:00","0","0","1","2022/08/15 4:59:59","30","2000","0"
"1316","251","7004","0","-1","1","2022/09/17 12:00:00","0","0","1","2022/09/24 20:59:59","80","1500","0"
"1317","252","7005","0","-1","1","2022/09/17 12:00:00","0","0","1","2022/09/24 20:59:59","80","1500","0"
"1320","31","101","0","-1","1","2022/08/15 5:00:00","0","0","1","2022/08/20 04:59:59","30","4000","0"
"1321","41","101","0","-1","1","2022/08/15 5:00:00","0","0","1","2022/08/20 04:59:59","40","2000","0"
"1322","34","103","0","-1","1","2022/08/15 5:00:00","0","0","1","2022/08/20 04:59:59","30","4000","0"
"1323","44","103","0","-1","1","2022/08/15 5:00:00","0","0","1","2022/08/20 04:59:59","40","4000","0"
"1324","81","101","0","-1","1","2022/08/15 5:00:00","0","0","1","2022/08/26 04:59:59","80","2000","0"
"1325","82","102","0","-1","1","2022/08/15 5:00:00","0","0","1","2022/08/26 04:59:59","80","2000","0"
"1326","83","111","0","-1","1","2022/08/15 5:00:00","0","0","1","2022/08/26 04:59:59","80","2000","0"
"1327","84","109","0","-1","1","2022/08/15 5:00:00","0","0","1","2022/08/26 04:59:59","80","2000","0"
"1328","85","112","0","-1","1","2022/08/15 5:00:00","0","0","1","2022/08/26 04:59:59","80","2000","0"
"1329","351","8004","0","-1","1","2022/08/15 5:00:00","0","0","1","2022/08/26 04:59:59","80","2000","0"
"1330","352","8005","0","-1","1","2022/08/15 5:00:00","0","0","1","2022/08/26 04:59:59","80","2000","0"
"1331","45","104","0","-1","1","2022/08/15 5:00:00","0","0","1","2022/09/01 04:59:59","40","2000","0"
"1332","32","102","0","-1","1","2022/08/20 05:00:00","0","0","1","2022/08/26 04:59:59","30","4000","0"
"1333","42","102","0","-1","1","2022/08/20 05:00:00","0","0","1","2022/08/26 04:59:59","40","4000","0"
"1334","37","109","0","-1","1","2022/08/26 5:00:00","0","0","1","2022/09/01 4:59:59","30","4000","0"
"1335","38","112","0","-1","1","2022/08/26 5:00:00","0","0","1","2022/09/01 4:59:59","30","4000","0"
"1336","39","111","0","-1","1","2022/08/26 5:00:00","0","0","1","2022/09/01 4:59:59","30","4000","0"
"1337","49","111","0","-1","1","2022/08/26 5:00:00","0","0","1","2022/09/01 4:59:59","40","4000","0"
"1338","91","101","0","-1","1","2022/08/26 5:00:00","0","0","1","2022/09/01 4:59:59","100","2500","0"
"1339","92","102","0","-1","1","2022/08/26 5:00:00","0","0","1","2022/09/01 4:59:59","100","2500","0"
"1340","93","111","0","-1","1","2022/08/26 5:00:00","0","0","1","2022/09/01 4:59:59","100","2500","0"
"1341","94","109","0","-1","1","2022/08/26 5:00:00","0","0","1","2022/09/01 4:59:59","100","2500","0"
"1342","95","112","0","-1","1","2022/08/26 5:00:00","0","0","1","2022/09/01 4:59:59","100","2500","0"
"1343","100","8004","0","-1","1","2022/08/26 5:00:00","0","0","1","2022/09/01 4:59:59","100","2500","0"
"1344","101","8005","0","-1","1","2022/08/26 5:00:00","0","0","1","2022/09/01 4:59:59","100","2500","0"
"1345","96","6004","0","-1","1","2022/08/31 12:00:00","0","0","1","2022/09/01 4:59:59","100","2500","0"
"1346","97","6005","0","-1","1","2022/08/31 12:00:00","0","0","1","2022/09/01 4:59:59","100","2500","0"
"1347","151","6004","0","-1","1","2022/09/30 12:00:00","0","0","1","2022/10/14 20:59:59","80","1500","0"
"1348","152","6005","0","-1","1","2022/09/30 12:00:00","0","0","1","2022/10/14 20:59:59","80","1500","0"
"1349","31","101","3","-1","1","2022/09/01 5:00:00","0","0","2","2022/09/06 4:59:59","31","3000","0"
"1350","31","101","8","-1","1","2022/09/01 5:00:00","0","0","2","2022/09/06 4:59:59","31","3000","0"
"1351","41","101","3","-1","1","2022/09/01 5:00:00","0","0","2","2022/09/06 4:59:59","41","2000","0"
"1352","41","101","8","-1","1","2022/09/01 5:00:00","0","0","2","2022/09/06 4:59:59","41","2000","0"
"1353","11","101","3","-1","1","2022/09/01 5:00:00","0","0","2","2022/09/06 4:59:59","11","50","0"
"1354","81","101","3","-1","1","2022/09/01 5:00:00","0","0","2","2022/09/06 4:59:59","81","3000","0"
"1355","81","101","8","-1","1","2022/09/01 5:00:00","0","0","2","2022/09/06 4:59:59","81","2000","0"
"1356","32","102","1","-1","1","2022/09/06 5:00:00","0","0","2","2022/09/11 4:59:59","31","3000","0"
"1357","32","102","7","-1","1","2022/09/06 5:00:00","0","0","2","2022/09/11 4:59:59","31","3000","0"
"1358","42","102","1","-1","1","2022/09/06 5:00:00","0","0","2","2022/09/11 4:59:59","41","2000","0"
"1359","42","102","7","-1","1","2022/09/06 5:00:00","0","0","2","2022/09/11 4:59:59","41","2000","0"
"1360","12","102","1","-1","1","2022/09/06 5:00:00","0","0","2","2022/09/11 4:59:59","11","50","0"
"1361","82","102","1","-1","1","2022/09/06 5:00:00","0","0","2","2022/09/11 4:59:59","81","3000","0"
"1362","82","102","7","-1","1","2022/09/06 5:00:00","0","0","2","2022/09/11 4:59:59","81","2000","0"
"1363","39","111","0","-1","1","2022/09/11 5:00:00","0","0","1","2022/09/15 4:59:59","30","2000","0"
"1364","49","111","0","-1","1","2022/09/11 5:00:00","0","0","1","2022/09/15 4:59:59","40","2000","0"
"1365","37","109","0","-1","1","2022/09/11 5:00:00","0","0","1","2022/09/15 4:59:59","30","2000","0"
"1366","38","112","0","-1","1","2022/09/11 5:00:00","0","0","1","2022/09/15 4:59:59","30","2000","0"
"1367","31","101","0","-1","1","2022/09/15 5:00:00","0","0","1","2022/09/20 4:59:59","30","3000","0"
"1368","41","101","0","-1","1","2022/09/15 5:00:00","0","0","1","2022/09/20 4:59:59","40","2000","0"
"1369","45","104","0","-1","1","2022/09/15 5:00:00","0","0","1","2022/10/01 04:59:59","40","2000","0"
"1370","32","102","0","-1","1","2022/09/20 05:00:00","0","0","1","2022/09/25 04:59:59","30","2000","0"
"1371","42","102","0","-1","1","2022/09/20 05:00:00","0","0","1","2022/09/25 04:59:59","40","2000","0"
"1372","81","101","0","-1","1","2022/09/23 05:00:00","0","0","1","2022/10/01 04:59:59","80","1500","0"
"1373","82","102","0","-1","1","2022/09/23 05:00:00","0","0","1","2022/10/01 04:59:59","80","1500","0"
"1374","83","111","0","-1","1","2022/09/23 05:00:00","0","0","1","2022/10/01 04:59:59","80","1500","0"
"1375","84","109","0","-1","1","2022/09/23 05:00:00","0","0","1","2022/10/01 04:59:59","80","1500","0"
"1376","85","112","0","-1","1","2022/09/23 05:00:00","0","0","1","2022/10/01 04:59:59","80","1500","0"
"1377","351","8004","0","-1","1","2022/09/23 05:00:00","0","0","1","2022/10/01 04:59:59","80","1500","0"
"1378","352","8005","0","-1","1","2022/09/23 05:00:00","0","0","1","2022/10/01 04:59:59","80","1500","0"
"1379","91","101","0","-1","1","2022/09/25 5:00:00","0","0","1","2022/10/01 4:59:59","100","1500","0"
"1380","92","102","0","-1","1","2022/09/25 5:00:00","0","0","1","2022/10/01 4:59:59","100","1500","0"
"1381","93","111","0","-1","1","2022/09/25 5:00:00","0","0","1","2022/10/01 4:59:59","100","1500","0"
"1382","94","109","0","-1","1","2022/09/25 5:00:00","0","0","1","2022/10/01 4:59:59","100","1500","0"
"1383","95","112","0","-1","1","2022/09/25 5:00:00","0","0","1","2022/10/01 4:59:59","100","1500","0"
"1384","100","8004","0","-1","1","2022/09/25 5:00:00","0","0","1","2022/10/01 4:59:59","100","1500","0"
"1385","101","8005","0","-1","1","2022/09/25 5:00:00","0","0","1","2022/10/01 4:59:59","100","1500","0"
"1386","96","6004","0","-1","1","2022/09/30 12:00:00","0","0","1","2022/10/01 4:59:59","100","1500","0"
"1387","97","6005","0","-1","1","2022/09/30 12:00:00","0","0","1","2022/10/01 4:59:59","100","1500","0"
"1388","31","101","0","-1","1","2022/09/25 5:00:00","0","0","1","2022/10/1 04:59:59","30","2000","0"
"1389","41","101","0","-1","1","2022/09/25 5:00:00","0","0","1","2022/10/1 04:59:59","40","2000","0"
"1390","34","103","0","-1","1","2022/09/25 5:00:00","0","0","1","2022/10/6 04:59:59","30","2000","0"
"1391","44","103","0","-1","1","2022/09/25 5:00:00","0","0","1","2022/10/6 04:59:59","40","2000","0"
"1392","37","109","0","-1","1","2022/09/25 5:00:00","0","0","1","2022/10/1 04:59:59","30","2000","0"
"1393","38","112","0","-1","1","2022/09/25 5:00:00","0","0","1","2022/10/1 04:59:59","30","2000","0"
"1394","541","122","0","-1","1","2022/09/16 5:00:00","0","0","1","2022/09/21 4:59:59","120","2000","0"
"1395","32","102","0","-1","1","2022/10/01 05:00:00","0","0","1","2022/10/06 04:59:59","30","2000","0"
"1396","42","102","0","-1","1","2022/10/01 05:00:00","0","0","1","2022/10/06 04:59:59","40","2000","0"
