8ac079fc54d87152cef65ce7d268a3b1805fddfe5df81d42b7290461390d3185,e0931eb60ff08c66ddafa4954828a0556b80a1f2cb190ac76bb90f644e9ea755,f119cbd8ca522ee186e4146659b66800915fe15903a485c992d78a6e9ad007ac,c9452eeacd760ae1ddf83231021b78896debc8b917e5afe23a866ac4699a693a,29de391532f05d745c0149b9d47ecaed08819d6037a2cdef6720af5cf07a11ca,ac30178de56a2ce2c44cdbd34113f847e85eecf8d05e00cc7b3b5345a677c3a7,a8c50112d95f46075e05d2aafa7c15b09494eea7a337527972c040213c9b69d5,904bb87b41e1860bc1a2c5f41b082d705d2b483c0c0512aa7b5572f492338e19,a00ade99ebfb162af32f1963e9d9d7399ba22b71480ba0a64cb218c1a2951b48,55999cbcd3b5d5bc8dbe1b4afacde16154b905c5d06919d319b43ee9f2b87d28,27c2e7a81d80c1c877e787db957dc7477f7b6698c80c2529e398ab22b495dae9
"0","501","120931","5","11","0","まるで幼子の成長を見守るようで\nなかなか楽しかったからのう。","0.5","0","1","501093"
"","501","501093","","91","","","","","","501094"
"","501","120931","1","3","","nop_idle_thinking","","0.2","","501095"
"","501","111931","1","3","","nop_talk_wish3","","0.2","","501096"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_011","","","0","501097"
"0","501","111931","5","11","0","イリヤさま……\nそのお気持ち、とてもよく分かります。","0.5","0","1","501098"
"","501","501098","","91","","","","","","501099"
"","501","111931","1","3","","nop_idle_wish3","","0.2","","501100"
"","501","120731","","4","","0","","","","501101"
"","501","120731","1","3","","nop_talk_shy","","0.2","","501102"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_012","","","0","501103"
"0","501","120731","5","11","0","コッコロさん……","0.5","0","1","501104"
"","501","501104","","91","","","","","","501105"
"","501","111831","0","3","0.2","nop_smile2","","0.2","nop_idle_joy1","501106"
"","501","112031","0","3","0","nop_smile2","","0.2","nop_idle_normal","501107"
"","501","1","","93","","1","","","","501108"
"","501","120731","1","3","","nop_idle_shy2","","0.2","","501109"
"","501","112031","1","3","","nop_talk_bitter","","0.2","","501110"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_013","","","0","501111"
"0","501","112031","7","11","0","ほらほら、シェフィも照れてるから。\nそれくらいにしておきなさい。\nなんにせよ、シェフィはよくやったわ。\n胸を張りなさい。","0.5","0","1","501112"
"","501","6","","93","","1","","","","501113"
"1","501","112031","0","3","0.2","nop_talk_doya","","0.2","nop_talk_doya_loop","501114"
"","501","501112","","91","","","","","","501115"
"","501","112031","1","3","","nop_idle_doya","","0.2","","501116"
"","501","0.5","","93","","1","","","","501117"
"","501","111831","1","3","","nop_talk_joy2","","0.2","","501118"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_014","","","0","501119"
"0","501","111831","6","11","0","はい！\nこの新年会に来てくれたみんなの笑顔は\nシェフィちゃんが作ったんです。\n今年もいっぱい、笑顔を作りましょうね！","0.5","0","1","501120"
"","501","8","","93","","1","","","","501121"
"1","501","111831","0","3","","nop_talk_guts2","","0.2","nop_talk_guts2_loop","501122"
"","501","501120","","91","","","","","","501123"
"","501","111831","1","3","","nop_idle_guts2","","0.2","","501124"
"","501","120731","","4","","1","","","","501125"
"1","501","120731","0","3","0.2","nop_talk_normal","","0.2","nop_talk_wish","501126"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_015","","","0","501127"
"0","501","120731","5","11","0","ええ。【美食殿】にとっても\nみんなにとっても\n最高の一年にしたいわ。\nだから、今年もよろしくね。","1","0","1","501128"
"","501","8.5","","93","","1","","","","501129"
"1","501","120731","0","3","0","nop_01_shephy_pose","","0.2","nop_01_shephy_pose_loop","501130"
"","501","2.5","","93","","0","","","","501131"
"","501","111831","1","3","","nop_handclap_long","","0.2","","501132"
"","501","111931","1","3","","nop_talk_wish3","","0.2","","501133"
"1","501","112031","0","3","0","nop_talk_doya","","0.2","nop_talk_doya_loop","501134"
"1","501","120931","0","3","0","nop_talk_arm_crossed","","0.2","nop_talk_arm_crossed_loop","501135"
"","501","120831","1","3","","nop_01_ruka_hello_long","","0.2","","501136"
"","501","501128","","91","","","","","","501137"
"","501","0.5","","93","","0","","","","501138"
"","501","0.5","","93","","0","","","","501139"
"-255","502","1","105","1","0","108731","nop_idle_joy_normal","1.95","-150","502001"
"-255","502","1","104","1","1","108831","nop_idle_joy1","1.95","150","502002"
"-225","502","1","101","1","0","108931","nop_idle_normal","1.95","-300","502003"
"","502","0.5","","93","","0","","","","502004"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_001","","","0","502005"
"0","502","108831","7","11","0","騎士クン、\nあけましておめでとうございます。","0.5","0","1","502006"
"","502","108831","1","3","","nop_talk_joy3_blink","","0.2","","502007"
"","502","1","","93","","1","","","","502008"
"","502","108831","1","3","","nop_bow","","0.2","","502009"
"","502","2.25","","93","","1","","","","502010"
"","502","108831","1","3","","nop_idle_normal_joy","","0.2","","502011"
"","502","502006","","91","","","","","","502012"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_002","","","0","502013"
"0","502","108731","5","11","0","招待してくれてありがとう！\nみんな楽しそうで素敵な新年会だね！","0.5","0","1","502014"
"","502","108731","1","3","","nop_talk_joy2","","0.2","","502015"
"","502","502014","","91","","","","","","502016"
"","502","108731","1","3","","nop_idle_joy1","","0.2","","502017"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_003","","","0","502018"
"0","502","108931","6","11","0","ヒヨリの言うとおりだね。\n晴れやかでいて落ち着ける、\nとてもいい雰囲気だ。","0.5","0","1","502019"
"","502","108931","1","3","","nop_talk_thinking","","0.2","","502020"
"","502","502019","","91","","","","","","502021"
"","502","108931","1","3","","nop_idle_thinking","","0.2","","502022"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_004","","","0","502023"
"0","502","108731","7","11","0","お正月といえば、騎士くんと一緒に\n神殿でガミーと戦ったのを思い出すね。","0.5","0","1","502024"
"","502","108731","1","3","","nop_talk_joy3_blink2","","0.2","","502025"
"","502","1.5","","93","","1","","","","502026"
"","502","108731","1","3","","nop_talk_joy1_normal","","0.2","","502027"
"","502","502024","","91","","","","","","502028"
"","502","108731","1","3","","nop_idle_joy_normal","","0.2","","502029"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_005","","","0","502030"
"0","502","108931","5","11","0","うん、大変な事件だったね。\nキミの助けがなければ\n解決できなかったはずだ。\n改めて礼を言うよ。","0.5","0","1","502031"
"","502","108931","1","3","","nop_talk_joy3_blink2","","0.2","","502032"
"","502","8","","93","","1","","","","502033"
"","502","108931","1","3","","nop_talk_joy3_blink","","0.2","","502034"
"","502","502031","","91","","","","","","502035"
"","502","108931","1","3","","nop_idle_thinking","","0.2","","502036"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_006","","","0","502037"
"0","502","108831","5","11","0","あの時の騎士クン、\nとっても頼もしかったな……\nって、ええと、そうじゃなくて！\nそうだ、今年はお年玉、あげられた？","0.5","0","1","502038"
"","502","108831","1","3","","nop_talk_memory","","0.2","","502039"
"","502","4.75","","93","","1","","","","502040"
"","502","108831","1","3","","nop_talk_anger2","","0.2","","502041"
"","502","3.5","","93","","1","","","","502042"
"","502","108831","1","3","","nop_talk_normal_dere2","","0.2","","502043"
"","502","502038","","91","","","","","","502044"
"","502","0.1","","93","","1","","","","502045"
"","502","108831","1","3","","nop_idle_normal","","0.2","","502046"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_007","","","0","502047"
"0","502","108731","6","11","0","あの頃はコッコロちゃんへの\nお年玉のために頑張ってたんだもんね。\nえ？　今年はシェフィちゃんにも\nあげたんだ～！","0.5","0","1","502048"
"","502","108731","1","3","","nop_talk_joy3_blink","","0.2","","502049"
"","502","5.5","","93","","1","","","","502050"
"","502","108731","1","3","","nop_look_talk_sad","","0.2","","502051"
"","502","1","","93","","1","","","","502052"
"","502","108731","1","3","","nop_talk_joy2","","0.2","","502053"
"","502","502048","","91","","","","","","502054"
"","502","108731","1","3","","nop_idle_joy1","","0.2","","502055"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_008","","","0","502056"
"0","502","108931","5","11","0","ふふ、きっと喜んでいるはずだよ。\nキミは本当に優しいな。\n今回の冒険もきっとその優しさの\nおかげで乗り越えられたんだろう。","0.5","0","1","502057"
"","502","108931","1","3","","nop_talk_joy1_normal","","0.2","","502058"
"","502","3.5","","93","","1","","","","502059"
"","502","108931","1","3","","nop_talk_joy3_blink","","0.2","","502060"
"","502","8.5","","93","","1","","","","502061"
"","502","108931","0","3","","nop_talk_arm_crossed","","0.2","","502062"
"","502","1","","93","","1","","","","502063"
"","502","108931","1","3","","nop_idle_arm_crossed","","0.2","","502064"
"","502","502057","","91","","","","","","502065"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_009","","","0","502066"
"0","502","108731","7","11","0","そうそう、聞いたよ！\nこのおせち料理って\n【美食殿】のみんなが作ったんだよね。\nすごく美味しくてびっくりしちゃった！","0.5","0","1","502067"
"","502","108731","1","3","","nop_talk_joy3_blink","","0.2","","502068"
"","502","6","","93","","1","","","","502069"
"","502","108731","1","3","","nop_talk_joy2","","0.2","","502070"
"","502","502067","","91","","","","","","502071"
"","502","108731","1","3","","nop_idle_joy1","","0.2","","502072"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_010","","","0","502073"
"0","502","108931","5","11","0","うん、とても美味しいね。\nどの料理も丁寧に\n作られているのがわかるよ。\n……どうしたの？　ユイ。","0.5","0","1","502074"
"","502","108931","1","3","","nop_talk_joy3_blink2","","0.2","","502075"
"","502","7.5","","93","","1","","","","502076"
"","502","108831","1","3","","nop_idle_sad","","0.2","","502077"
"0","502","108831","1.5","12","0","1","0","0","1","502078"
"","502","108931","1","3","","nop_talk_worry","","0.2","","502079"
"","502","108731","1","3","","nop_idle_normal_suprise1","","0.2","","502080"
"","502","502074","","91","","","","","","502081"
"","502","502078","","91","","","","","","502082"
"","502","108931","1","3","","nop_idle_worry","","0.2","","502083"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_011","","","0","502084"
"0","502","108831","5","11","0","うう～……\nほどほどにしておこうと思ったのに、\n美味しくてつい……\n食べ過ぎちゃったらどうしよう。","0.5","0","1","502085"
"","502","108831","1","3","","nop_talk_joy1_sad","","0.2","","502086"
"","502","7","","93","","1","","","","502087"
"","502","108831","1","3","","nop_talk_sad3","","0.2","","502088"
"","502","502085","","91","","","","","","502089"
"","502","108831","1","3","","nop_idle_sad3","","0.2","","502090"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_012","","","0","502091"
"0","502","108731","6","11","0","あとで身体を動かせば大丈夫！\n今度みんなで冒険に行こうよ。\n騎士くんも一緒にね♪","0.5","0","1","502092"
"","502","108731","1","3","","nop_talk_joy2","","0.2","","502093"
"","502","6","","93","","1","","","","502094"
"1","502","108731","0","3","0.2","nop_talk_guts5","","0.2","nop_idle_guts5","502095"
"","502","502092","","91","","","","","","502096"
"","502","108731","1","3","","nop_idle_guts5","","0.2","","502097"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_013","","","0","502098"
"0","502","108931","6","11","0","それは名案だ。\n年明けからさっそく\n今年の楽しみができたよ。","0.5","0","1","502099"
"","502","108931","0","3","","nop_talk_arm_crossed","","0.2","","502100"
"","502","1","","93","","1","","","","502101"
"","502","108931","0","3","","nop_talk_arm_crossed_loop","","0.2","","502102"
"","502","1","","93","","1","","","","502103"
"","502","108931","1","3","","nop_talk_normal","","0.2","","502104"
"","502","502099","","91","","","","","","502105"
"","502","108931","1","3","","nop_idle_normal","","0.2","","502106"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_014","","","0","502107"
"0","502","108731","5","11","0","えへへ、\nいっぱい食べて元気になって、\n最高の一年にしなくちゃね！","0.5","0","1","502108"
"","502","108731","1","3","","nop_talk_joy2","","0.2","","502109"
"","502","502108","","91","","","","","","502110"
"","502","108731","1","3","","nop_idle_joy_normal","","0.2","","502111"
"","502","vo_drama_10082002","0","21","","vo_drama_10082002_015","","","0","502112"
"0","502","108831","6","11","0","ふふ、そうだね。\n騎士クン、\n今年もよろしくお願いします……♪","0.5","0","1","502113"
"","502","108831","1","3","","nop_talk_joy1_normal","","0.2","","502114"
"","502","2","","93","","1","","","","502115"
"","502","108831","1","3","","nop_look_talk_wish","","0.2","","502116"
"","502","1","","93","","1","","","","502117"
"1","502","108831","0","3","0.2","nop_bow","","0.2","nop_idle_joy1","502118"
"","502","0.2","","93","","1","","","","502119"
"1","502","108731","0","3","0.2","nop_bow","","0.2","nop_idle_joy2","502120"
"1","502","108931","0","3","0.2","nop_bow","","0.2","nop_idle_joy1","502121"
"","502","3","","93","","1","","","","502122"
"","502","502113","","91","","","","","","502123"
"","502","0.5","","93","","0","","","","502124"
"-300","503","1","104","1","1","102011","nop_idle_joy2","1.95","1000","503001"
"-270","503","1","105","1","1","100411","nop_idle_normal","1.95","1000","503002"
"-235","503","1","101","1","1","103631","nop_idle_normal","1.95","1000","503003"
"-255","503","1","106","5","0","1","NoItem_idle","1.95","-275","503004"
"1","503","1","-215","31","","11","","0","-105","503005"
"","503","0","","93","","0","","","","503006"
"","503","100411","1","3","","nop_run","","0.2","","503007"
"","503","100411","-255","2","","-275","","","5","503008"
"","503","0.5","","93","","","","","","503009"
"","503","102011","1","3","","nop_run","","0.2","","503010"
"","503","102011","-230","2","","-140","","","5","503011"
"","503","1","","93","","","","","","503012"
"","503","103631","1","3","","nop_run","","0.2","","503013"
"","503","103631","-235","2","","150","","","4.5","503014"
"","503","3.4","","93","","","","","","503015"
"","503","100411","","4","","0","","","","503016"
"","503","100411","1","3","","nop_idle_normal","","0.2","","503017"
"","503","0.1","","93","","","","","","503018"
"1","503","100411","0","3","0.2","nop_03_misogi_hello_long","","0.2","nop_idle_joy1","503019"
"","503","100411","0","12","","4","","","","503020"
"","503","0.4","","93","","","","","","503021"
"","503","102011","","4","","0","","","","503022"
"","503","102011","1","3","","nop_idle_normal","","0.2","","503023"
"","503","0.1","","93","","","","","","503024"
"1","503","102011","0","3","0.2","nop_03_mimi_swing","","0.2","nop_idle_joy1","503025"
"","503","102011","0","12","","4","","","","503026"
"","503","0.5","","93","","","","","","503027"
"1","503","103631","0","3","0","nop_03_kyoka_talk_doya","","0.2","nop_03_kyoka_idle_doya","503028"
"","503","103631","0","12","","4","","-40","","503029"
"","503","1.5","","93","","0","","","","503030"
"","503","102011","1","3","","nop_talk_joy2","","0.2","","503031"
"","503","vo_drama_10082003","0","21","","vo_drama_10082003_001","","","0","503032"
"0","503","102011","5","11","0","あ、おにいちゃん！\nよかった、見つけた～！\n会場が広くて、\n迷子になっちゃいそうだよ～","0.5","0","1","503033"
"","503","503033","","91","","","","","","503034"
"","503","102011","1","3","","nop_idle_joy1","","0.2","","503035"
"","503","vo_drama_10082003","0","21","","vo_drama_10082003_002","","","0","503036"
"0","503","100411","6","11","0","えっへっへ、にいちゃん、\nあけましておめでとー\nはいこれ、お年玉……なーんてね！\n驚いた？　驚いた？","1","0","1","503037"
"","503","100411","1","3","","nop_talk_joy2","","0.2","","503038"
"","503","4","","93","","1","","","","503039"
"1","503","1","0","3","0","nop_03_misogi_trick_in","","0.2","nop_03_misogi_trick_loop","503040"
"1","503","100411","0","3","0","nop_03_misogi_trick_in","","0.2","nop_03_misogi_trick_loop","503041"
"","503","2","","93","","1","","","","503042"
"","503","11","","32","","1","","","","503043"
"1","503","1","0","3","0.2","nop_03_misogi_trick_out","","0.2","NoItem_idle","503044"
"1","503","100411","0","3","0.2","nop_03_misogi_trick_out","","0.2","nop_talk_joy2","503045"
"","503","0.1","","93","","1","","","","503046"
"","503","102011","","4","","1","","","","503047"
"1","503","102011","0","3","0","nop_03_mimi_surprise","","0.2","nop_03_mimi_surprise_loop","503048"
"1","503","103631","0","3","0","nop_03_kyoka_surprise","","0.2","nop_03_kyoka_surprise_loop","503049"
"","503","503037","","91","","","","","","503050"
"","503","100411","1","3","","nop_idle_joy2","","0.2","","503051"
"","503","vo_drama_10082003","0","21","","vo_drama_10082003_003","","","0","503052"
"0","503","103631","8","11","0","もう、ミソギってば！\nいきなりイタズラしちゃダメでしょ。\nあなたもしっかりしてください。","0.5","0","1","503053"
"","503","103631","1","3","","nop_talk_anger","","0.2","","503054"
"","503","4","","93","","1","","","","503055"
"1","503","103631","0","3","0","nop_talk_arm_crossed_anger","","0.2","nop_talk_arm_crossed_loop_anger","503056"
"","503","503053","","91","","","","","","503057"
"","503","100411","1","3","","nop_idle_normal","","0.2","","503058"
"","503","103631","1","3","","nop_idle_arm_crossed_anger","","0.2","","503059"
"","503","102011","","4","","0","","","","503060"
"","503","vo_drama_10082003","0","21","","vo_drama_10082003_004","","","0","503061"
"0","503","102011","5","11","0","ねえねえ見て見て！\nおいしそうなお料理が\nいーっぱいだよ！","0.5","0","1","503062"
"","503","102011","1","3","","nop_talk_surprise_kira","","0.2","","503063"
"","503","4","","93","","1","","","","503064"
"1","503","103631","0","3","0","nop_surprise","","0.2","nop_idle_surprise1","503065"
"","503","503062","","91","","","","","","503066"
"","503","102011","1","3","","nop_idle_surprise_kira","","0.2","","503067"
"","503","vo_drama_10082003","0","21","","vo_drama_10082003_005","","","0","503068"
"0","503","103631","6","11","0","じー……\nよかったぁ。おせち料理には\nピーマンは入ってなさそう……","0.5","0","1","503069"
"","503","103631","1","3","","nop_talk_jitome","","0.2","","503070"
"","503","1.5","","93","","1","","","","503071"
"","503","103631","1","3","","nop_talk_sad3","","0.2","","503072"
"","503","503069","","91","","","","","","503073"
"","503","103631","1","3","","nop_idle_sad3","","0.2","","503074"
"","503","102011","1","3","","nop_idle_joy1","","0.2","","503075"
"","503","vo_drama_10082003","0","21","","vo_drama_10082003_006","","","0","503076"
"0","503","100411","7","11","0","あはは！\n今の聞いた？　にいちゃん！\nキョウカはピーマン苦手だもんねー？","0","0","1","503077"
"","503","100411","1","3","","nop_talk_joy2","","0.2","","503078"
"","503","503077","","91","","","","","","503079"
"","503","100411","1","3","","nop_idle_normal","","0.2","","503080"
"","503","vo_drama_10082003","0","21","","vo_drama_10082003_007","","","0","503081"
"0","503","103631","6","11","0","ち、違います！苦くて嫌いだから\nとかじゃないですからね！\nおせち料理にはどんなものが入ってるか\n調べてただけですから！","0","0","1","503082"
"","503","103631","1","3","","nop_talk_anger2","","0.2","","503083"
"","503","503082","","91","","","","","","503084"
"","503","103631","1","3","","nop_idle_sad","","0.2","","503085"
"","503","vo_drama_10082003","0","21","","vo_drama_10082003_008","","","0","503086"
"0","503","102011","5","11","0","お料理だけじゃなくて\n人もいっぱいだね。\n全部おにいちゃんのお友達だなんて\nすごいなあ。","0.5","0","1","503087"
"","503","102011","1","3","","nop_talk_surprise1","","0.2","","503088"
"","503","4","","93","","1","","","","503089"
"","503","102011","1","3","","nop_talk_normal","","0.2","","503090"
"","503","503087","","91","","","","","","503091"
"","503","102011","1","3","","nop_idle_normal","","0.2","","503092"
"","503","vo_drama_10082003","0","21","","vo_drama_10082003_009","","","0","503093"
"0","503","100411","7","11","0","こんなに人がいると\nなんだかギルドレースのときを\n思い出しちゃうね！","0.5","0","1","503094"
"","503","100411","1","3","","nop_talk_thinking","","0.2","","503095"
"","503","503094","","91","","","","","","503096"
"","503","100411","1","3","","nop_idle_thinking","","0.2","","503097"
"","503","103631","1","3","","nop_idle_thinking","","0.2","","503098"
"","503","vo_drama_10082003","0","21","","vo_drama_10082003_010","","","0","503099"
"0","503","102011","6","11","0","うん！\nクルミちゃんも一緒で楽しかったなあ。\nまたみんなで一緒にかけっこしたいね♪","0.5","0","1","503100"
"","503","102011","1","3","","nop_talk_wish","","0.2","","503101"
"","503","4","","93","","1","","","","503102"
"","503","102011","1","3","","nop_talk_joy2","","0.2","","503103"
"","503","503100","","91","","","","","","503104"
"","503","102011","1","3","","nop_idle_joy1","","0.2","","503105"
"","503","vo_drama_10082003","0","21","","vo_drama_10082003_011","","","0","503106"
"0","503","103631","7","11","0","もし次回があったら負けませんからね！\n私たち【リトルリリカル】は\nどんどん成長してるんですから！","0.5","0","1","503107"
"1","503","103631","0","3","0.2","nop_talk_guts2","","0.2","nop_talk_guts2_loop","503108"
"","503","5.5","","93","","1","","","","503109"
"1","503","103631","0","3","0.2","nop_03_kyoka_talk_doya","","0.2","nop_03_kyoka_talk_doya_loop","503110"
"","503","503107","","91","","","","","","503111"
"","503","103631","1","3","","nop_03_kyoka_idle_doya","","0.2","","503112"
"","503","vo_drama_10082003","0","21","","vo_drama_10082003_012","","","0","503113"
"0","503","100411","7","11","0","ミソギは今年もすーっごい\nイタズラ考えておくから\n楽しみにしててね、にいちゃん！","0.5","0","1","503114"
"","503","100411","1","3","","nop_talk_joy2","","0.2","","503115"
"","503","503114","","91","","","","","","503116"
"","503","100411","1","3","","nop_idle_joy2","","0.2","","503117"
"","503","vo_drama_10082003","0","21","","vo_drama_10082003_013","","","0","503118"
"0","503","103631","8","11","0","もう、ミソギってば！\nイタズラばっかりしてちゃ\nだめなんだからね！","0.5","0","1","503119"
"","503","103631","1","3","","nop_talk_anger","","0.2","","503120"
"","503","503119","","91","","","","","","503121"
"","503","103631","1","3","","nop_idle_anger","","0.2","","503122"
"","503","vo_drama_10082003","0","21","","vo_drama_10082003_014","","","0","503123"
"0","503","102011","6","11","0","おにいちゃん！\n今年もミミたち【リトルリリカル】と\nいーっぱい遊んでね！","0","0","1","503124"
"","503","102011","1","3","","nop_talk_joy1","","0.2","","503125"
"","503","503124","","91","","","","","","503126"
"1","503","102011","0","3","0.2","nop_03_cmn_eieio","","0.2","nop_03_cmn_eieio_loop","503127"
"","503","0.1","","93","","","","","","503128"
"1","503","103631","0","3","0.2","nop_03_cmn_eieio","","0.2","nop_03_cmn_eieio_loop","503129"
"","503","0.1","","93","","","","","","503130"
"1","503","100411","0","3","0.2","nop_03_cmn_eieio","","0.2","nop_03_cmn_eieio_loop","503131"
"","503","1.3","","93","","0","","","","503132"
"-225","504","1","101","1","0","101231","nop_idle_normal","1.95","-150","504001"
"-255","504","1","104","1","1","104011","nop_idle_normal","1.95","150","504002"
"-255","504","1","105","1","0","101511","nop_idle_normal","1.95","-300","504003"
"","504","0.5","","93","","0","","","","504004"
"","504","vo_drama_10082004","0","21","","vo_drama_10082004_001","","","0","504005"
"0","504","101511","8","11","0","あけましておめでとうございます。\n元気なみんなに会えて、\n先生とってもうれしいわ。","0.5","0","1","504006"
"1","504","101511","0","3","0.2","nop_bow","","0.2","nop_talk_joy3","504007"
"1","504","101231","0","3","0.2","nop_bow","","0.2","nop_idle_normal","504008"
"1","504","104011","0","3","0.2","nop_bow","","0.2","nop_idle_normal","504009"
"","504","504006","","91","","","","","","504010"
"","504","101511","1","3","","nop_idle_normal","","0.2","","504011"
"","504","vo_drama_10082004","0","21","","vo_drama_10082004_002","","","0","504012"
"0","504","101231","8","11","0","招待してくれてありがと～！\nシオリンも喜んでたよ！","0.5","0","1","504013"
"1","504","101231","0","3","0.2","nop_look_smile","","0.2","nop_talk_joy1","504014"
"","504","504013","","91","","","","","","504015"
"","504","101231","1","3","","nop_idle_normal","","0.2","","504016"
"","504","vo_drama_10082004","0","21","","vo_drama_10082004_003","","","0","504017"
"0","504","104011","8","11","0","ひええええ！\nこんなにたくさん人が……！\nこんなめでたい場所に私のような\nぼっちがいてもいいんでしょうか？","0.5","0","1","504018"
"1","504","104011","0","3","0","nop_shock_in","","0.2","nop_shock_loop","504019"
"","504","3","","93","","1","","","","504020"
"","504","104011","1","3","","nop_04_aoi_tohoho","","0.2","","504021"
"","504","504018","","91","","","","","","504022"
"","504","vo_drama_10082004","0","21","","vo_drama_10082004_004","","","0","504023"
"0","504","101231","8","11","0","いいに決まってるよー\nそれに、この会場にも\nアオイちゃんのお友達、\nたくさんいるんじゃないかな？","0.5","0","1","504024"
"1","504","101231","0","3","0","nop_talk_guts2","","0.2","nop_talk_guts2_loop","504025"
"","504","1.8","","93","","1","","","","504026"
"","504","101231","1","3","","nop_talk_joy1","","0.2","","504027"
"","504","504024","","91","","","","","","504028"
"","504","101231","1","3","","nop_idle_normal","","0.2","","504029"
"","504","vo_drama_10082004","0","21","","vo_drama_10082004_005","","","0","504030"
"0","504","104011","8","11","0","そ、そそそ、そんな、\nトトトトト、トモダチだなんてぇ！\n恐れ多くてとても言えませええん！","0.5","0","1","504031"
"","504","104011","1","3","","nop_04_aoi_panic","","0.2","","504032"
"","504","4.4","","93","","1","","","","504033"
"","504","104011","1","3","","nop_talk_tsun_pain","","0.2","","504034"
"","504","101511","1","3","","nop_idle_bitter","","0.2","","504035"
"","504","101231","1","3","","nop_idle_bitter","","0.2","","504036"
"","504","504031","","91","","","","","","504037"
"","504","vo_drama_10082004","0","21","","vo_drama_10082004_006","","","0","504038"
"0","504","101511","8","11","0","でも、仲良しさんなんでしょう？\nそうだ、よかったら\n先生も紹介してもらえるかしら？","0.5","0","1","504039"
"","504","101511","1","3","","nop_talk_normal","","0.2","","504040"
"","504","2.4","","93","","1","","","","504041"
"","504","101511","1","3","","nop_talk_wish_joy","","0.2","","504042"
"","504","504039","","91","","","","","","504043"
"","504","vo_drama_10082004","0","21","","vo_drama_10082004_007","","","0","504044"
"0","504","101231","8","11","0","あ！　私も私もー！\nそうだ！\nシオリンのことも紹介してあげるね☆","0.5","0","1","504045"
"1","504","101231","0","3","0.2","nop_04_hatsune_swing","","0.2","nop_idle_normal","504046"
"","504","3","","93","","1","","","","504047"
"","504","101231","0","3","","nop_04_hatsune_kiran","","0.2","","504048"
"","504","504045","","91","","","","","","504049"
"","504","101231","1","3","","nop_idle_normal","","0.2","","504050"
"","504","vo_drama_10082004","0","21","","vo_drama_10082004_008","","","0","504051"
"0","504","104011","8","11","0","はうあっ！\nお二人ともリア充オーラで輝いて\nまぶしいですっ！","0.5","0","1","504052"
"1","504","104011","0","3","0","nop_04_aoi_haua_in","","0.2","nop_04_aoi_haua_loop","504053"
"","504","3","","93","","1","","","","504054"
"","504","101511","1","3","","nop_talk_joy3_blink","","0.2","","504055"
"","504","101231","1","3","","nop_idle_surprise1","","0.2","","504056"
"","504","504052","","91","","","","","","504057"
"","504","0.5","","93","","0","","","","504058"
"-250","505","1","103","1","1","103111","nop_05_shinobu_idle_normal","1.95","-150","505001"
"-230","505","1","101","1","1","102211","nop_idle_sad","1.95","150","505002"
"-240","505","1","101","1","0","100711","nop_05_miyako_idle_joy1","1.95","-360","505003"
"-260","505","1","105","1","1","100611","nop_idle_joy1","1.95","275","505004"
"-225","505","1","102","5","1","2051","nop_skull_idle","1.95","-50","505005"
"","505","0.5","","93","","0","","","","505006"
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_001","","","0","505007"
"0","505","100711","6","11","0","あけましてプリンなの～！\nプリン、プリン！　プリンを持ってくるの！","0.5","0","1","505008"
"","505","100711","1","3","","nop_05_miyako_talk_joy2","","0.2","","505009"
"","505","505008","","91","","","","","","505010"
"","505","100711","1","3","","nop_05_miyako_idle_joy2","","0.2","","505011"
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_002","","","0","505012"
"0","505","103111","6","11","0","ミヤコさん、クリスマスにたくさん\n食べたじゃありませんか……","0.5","0","1","505013"
"","505","103111","1","3","","nop_05_shinobu_talk_worry","","0.2","","505014"
"","505","505013","","91","","","","","","505015"
"","505","103111","1","3","","nop_05_shinobu_idle_worry","","0.2","","505016"
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_003","","","0","505017"
"0","505","100711","6","11","0","クリスマスと新年は別腹なの！\nプリンはいくらあってもいいの！","0.5","0","1","505018"
"","505","100711","1","3","","nop_05_miyako_talk_anger","","0.2","","505019"
"","505","505018","","91","","","","","","505020"
"","505","100711","1","3","","nop_05_miyako_idle_anger","","0.2","","505021"
