f0d4fc76e76cbaa040eb27d9ffe2d89f88e83c97e993ac8631ed99c98574796e,98f867796a1bd048aa9576a5bff7498ed345e19d65b925440d92c8f358ba3156,e7e62f267e520037dee3e294b25ec892428f0df0022ae9360b1370e74da7b296,69e278448bf78945f9b83a98d6a1fd9e0aec9e8017b91ef9df706492be8679ae,886a64aa453851cdf0551cbd90d234eca87c397452efd3e5f4948ed658732b27,044221ab5d2827ea92e4b260db032e67a562763131218570eb73f512669e813e,bf4c5b907ddd94db0c39e43aca6a645e50b0e62fae69953a9046ffc3549e52df,f7adb720384df7cf9b2a0cb0448ab0555f269edd673c3cc8235f2eee2f352c78,88184edb0adb4906fde86bba9eee7205fd9891e75fa6925c9a38399139e01a3a,42fcae352a17e43862af58852e7ced0e8987267b1a82eeeeba908af659441ef3,af8eb21125d4c47ad25a1b3ab7ff29d6cf2aa7d0e65f14b35a12184884574307,e8b5c85dbe9e55807c92bb180aad547b2ee9adddb01e9aae44353045f302d936,50cf57a790b2da70a7bce025b1a6514d12ea60eb1c8fadcf1f936f33f4fb1479,323aaf7c3371bc23479e85c6a9443b4189b07e73a3d7ddf5db147591399db71f,2450f1178c3f4389010352e97d36c8d0e6276815216f46c1d79788fb9fd7c641,08c96d8a37b881e348fdb5eb7fb5106991604178b29678a634637232e17c3aa2,bc1e394e2dd6e9f39137ac31e03efc7b25545cc2de4bf5f82d34dae5c9941711,0d2c3e88ca182177aca6c0f4c30af2f0778518423310153ad2e9e25b7c5d6e65,f495fdfb301385050cab9e5fb9696f3aa3dd299d59d8acb6737c5e949d237d23,7513a9db526fbf964609a42ff7a76fdb043a0cd6fb7fcaee397ca79056606ff5,f634f37aa50dc7242d9a626d1f7ea601e7ae68d7dc147505e56e73b0d8a0e6eb,378bf3dc2ae0517f63dbd2798b8f92fdef244f4c8ca72a51c091e79db71d03cf
"-5","10","bgm_M64","200","2","1","-120","200","1","1080","0.65","101201","0","0","0.8","-250","2","1","-30","1","10800102","101201"
"0","10","bgm_M64","200","3","1.2","70","100","1","1080","0.6","101201","0","-15","0.8","-5","3","1","-30","1","10800103","101201"
"-15","0","bgm_M64","200","4","1","-110","100","1","1080","0.7","101201","10","0","0.9","190","4","1","-30","1","10800104","101201"
"-45","10","bgm_M55","250","5","1.45","-30","100","1","1080","1","101202","-50","-20","1","475","5","1","-30","1","10800105","101202"
"-30","10","bgm_M64","210","1","1","-100","170","1","1081","0.575","101291","-25","0","0.9","-480","1","1","-30","1","10810101","101291"
"-30","0","bgm_M64","240","2","1","-10","250","1","1081","0.7","101291","-30","0","0.8","-230","2","1","-30","1","10810102","101291"
"-10","5","bgm_M64","200","3","1.2","-110","100","1","1081","0.75","101291","0","-15","1","-10","3","1","-30","1","10810103","101291"
"-50","-20","bgm_M64","200","4","1.3","55","300","1","1081","0.8","101291","-50","-10","1","200","4","1","-30","1","10810104","101291"
"30","30","bgm_M55","230","5","1.45","-15","100","1","1081","1.1","101292","15","-20","1","490","5","1","-30","1","10810105","101292"
"0","10","bgm_M64","210","1","1.45","0","100","1","1082","0.8","101301","20","0","1.1","-470","1","1","-30","1","10820101","101301"
"0","10","bgm_M64","200","2","1.2","-120","100","1","1082","0.75","101301","0","0","1.1","-270","2","1","-30","1","10820102","101301"
"-10","0","bgm_M64","200","3","2.3","65","100","1","1082","1.55","101301","0","-15","2.2","0","3","1","-30","1","10820103","101301"
"0","0","bgm_M64","200","4","1","-120","100","1","1082","0.7","101301","0","0","0.7","200","4","1","-30","1","10820104","101301"
"-30","10","bgm_M55","270","5","1.2","-55","100","1","1082","1","101302","-15","-20","1.1","470","5","1","-30","1","10820105","101302"
"-30","10","bgm_M64","210","1","1","0","170","1","1083","0.575","101441","-25","0","0.9","-450","1","1","-30","1","10830101","101441"
"0","0","bgm_M64","240","2","1.2","-90","100","1","1083","0.75","101441","0","0","1.1","-250","2","1","-30","1","10830102","101441"
"-10","0","bgm_M64","200","3","1.4","60","200","1","1083","0.85","101441","-30","-15","1","-25","3","1","-30","1","10830103","101441"
"0","0","bgm_M64","200","4","1.2","-70","100","1","1083","0.75","101441","-30","0","1","220","4","1","-30","1","10830104","101441"
"-30","10","bgm_M55","230","5","1.2","-70","100","1","1083","0.95","101442","-35","-20","1.1","470","5","1","-30","1","10830105","101442"
"0","10","bgm_M64","210","1","1.35","-50","100","1","1084","0.85","101451","0","0","1.1","-470","1","1","-30","1","10840101","101451"
"10","0","bgm_M64","240","2","1.35","40","200","1","1084","1","101451","10","0","1.1","-250","2","1","-30","1","10840102","101451"
"-10","0","bgm_M64","200","3","1.2","-110","100","1","1084","0.75","101451","0","-15","1.1","0","3","1","-30","1","10840103","101451"
"-30","-25","bgm_M64","200","4","0.8","30","300","1","1084","0.6","101451","-30","0","0.6","210","4","1","-30","1","10840104","101451"
"-50","0","bgm_M55","290","5","1.55","-70","100","1.2","1084","1.25","101452","-35","0","1.4","510","5","1","-30","1","10840105","101452"
"-30","10","bgm_M64","210","1","0.8","-50","250","1","1085","0.6","101561","0","0","0.7","-480","1","1","-30","1","10850101","101561"
"0","10","bgm_M64","200","2","1.5","-120","100","1","1085","0.9","101561","10","0","1.4","-250","2","1","-30","1","10850102","101561"
"-10","5","bgm_M64","200","3","1.1","65","100","1","1085","0.65","101561","0","-5","1","-10","3","1","-30","1","10850103","101561"
"0","0","bgm_M64","200","4","1.1","-110","100","1","1085","0.65","101561","0","0","1","190","4","1","-30","1","10850104","101561"
"-50","0","bgm_M55","290","5","1.55","-70","400","1.4","1085","1.25","101562","-60","0","1.35","460","5","1","-30","1","10850105","101562"
"-30","10","bgm_M64","210","1","1","-100","170","1","1086","0.575","101001","-25","0","0.9","-480","1","1","-30","1","10860101","101001"
"-30","0","bgm_M64","240","2","1","-10","250","1","1086","0.7","101001","-30","0","0.8","-250","2","1","-30","1","10860102","101001"
"-10","0","bgm_M64","200","3","1.4","-120","100","1","1086","0.95","101001","-30","-15","1","-10","3","1","-30","1","10860103","101001"
"-30","0","bgm_M64","200","4","1.2","40","150","1","1086","0.72","101001","0","0","1","210","4","1","-30","1","10860104","101001"
"0","0","bgm_M55","250","5","1.3","-40","200","1.2","1086","1.2","101011","0","0","1","480","5","1","-30","1","10860105","101011"
"-30","10","bgm_M64","210","1","1","0","170","1","1087","0.575","101021","-25","0","0.9","-450","1","1","-30","1","10870101","101021"
"-5","10","bgm_M64","200","2","1","-120","200","1","1087","0.65","101021","0","0","0.8","-250","2","1","-30","1","10870102","101021"
"-10","5","bgm_M64","200","3","0.9","65","100","1","1087","0.6","101021","0","-5","0.8","-10","3","1","-30","1","10870103","101021"
"0","0","bgm_M64","200","4","1","-100","100","1","1087","0.7","101021","-25","0","0.85","200","4","1","-30","1","10870104","101021"
"0","0","bgm_M55","220","5","1.8","0","200","1","1087","1.4","101031","0","0","1.6","470","5","1","-30","1","10870105","101031"
"0","10","bgm_M64","210","1","1.45","-100","100","1","1088","0.85","101041","20","0","1.1","-470","1","1","-30","1","10880101","101041"
"0","10","bgm_M64","200","2","1.45","30","100","1","1088","0.85","101041","0","0","1.1","-220","2","1","-30","1","10880102","101041"
"-10","0","bgm_M64","200","3","1.3","-120","100","1","1088","0.75","101041","-30","-15","1.1","-10","3","1","-30","1","10880103","101041"
"-20","0","bgm_M64","200","4","1.4","40","100","1","1088","0.85","101041","-30","0","1.1","200","4","1","-30","1","10880104","101041"
"0","0","bgm_M55","210","5","1.8","-55","150","1","1088","1.1","101042","-50","0","1.35","450","5","1.3","-30","1","10880105","101042"
"0","10","bgm_M64","210","1","1.35","-10","100","1","1089","0.85","101161","0","0","1.1","-470","1","1","-30","1","10890101","101161"
"-30","0","bgm_M64","240","2","1","-110","250","1","1089","0.7","101161","-30","0","0.8","-250","2","1","-30","1","10890102","101161"
"-10","5","bgm_M64","200","3","1.2","50","100","1","1089","0.75","101161","0","-15","1","-10","3","1","-30","1","10890103","101161"
"0","0","bgm_M64","200","4","1.5","-90","200","1","1089","1","101161","0","0","1","210","4","1","-30","1","10890104","101161"
"-45","-10","bgm_M55","280","5","1.15","-70","270","1","1089","0.9","101162","-50","-40","1","485","5","1.3","-30","1","10890105","101162"
"-30","10","bgm_M64","210","1","1","-90","170","1","1090","0.575","101171","-25","0","0.9","-450","1","1","-30","1","10900101","101171"
"0","0","bgm_M64","240","2","1.2","10","100","1","1090","0.75","101171","0","0","1.1","-230","2","1","-30","1","10900102","101171"
"-10","0","bgm_M64","200","3","1.4","-120","100","1","1090","0.9","101171","-30","-15","1","15","3","1","-30","1","10900103","101171"
"-50","0","bgm_M64","200","4","1.3","40","300","1","1090","0.8","101171","-60","0","1","200","4","1","-30","1","10900104","101171"
"0","10","bgm_M55","250","5","1.45","-30","200","1","1090","1","101172","-50","-20","1","475","5","1","-30","1","10900105","101172"
"-30","10","bgm_M64","210","1","1","0","170","1","1091","0.575","101191","-25","0","0.9","-480","1","1","-30","1","10910101","101191"
"0","10","bgm_M64","200","2","1.5","-120","100","1","1091","0.9","101191","10","0","1.4","-250","2","1","-30","1","10910102","101191"
"-10","0","bgm_M64","200","3","1.1","65","100","1","1091","0.8","101191","0","-15","1","-10","3","1","-30","1","10910103","101191"
"0","0","bgm_M64","200","4","1","-120","100","1","1091","0.7","101191","0","0","0.7","200","4","1","-30","1","10910104","101191"
"-45","-10","bgm_M55","280","5","1.3","-70","200","1.2","1091","1.1","101192","-50","0","1","485","5","1","-30","1","10910105","101192"
"0","10","bgm_M64","210","1","1.45","-100","100","1","1092","0.85","101201","20","0","1.1","-470","1","1","-30","1","10920101","101201"
"-5","10","bgm_M64","200","2","1","-120","200","1","1092","0.65","101201","0","0","0.8","-250","2","1","-30","1","10920102","101201"
"-10","0","bgm_M64","200","3","1.15","-65","100","1","1092","0.8","101201","0","-10","1.1","0","3","1","-30","1","10920103","101201"
"-15","0","bgm_M64","200","4","1","-110","100","1","1092","0.7","101201","10","0","0.9","190","4","1","-30","1","10920104","101201"
"-45","10","bgm_M55","250","5","1.45","-30","100","1","1092","1","101202","-50","-20","1","475","5","1","-30","1","10920105","101202"
"-30","10","bgm_M64","210","1","0.8","-30","250","1","1093","0.6","101291","0","0","0.7","-480","1","1","-30","1","10930101","101291"
"10","0","bgm_M64","240","2","1.35","-110","200","1","1093","0.9","101291","10","0","1.1","-250","2","1","-30","1","10930102","101291"
"-60","0","bgm_M64","200","3","0.9","0","150","1.4","1093","0.6","101291","-50","-13","0.55","-10","3","1","-30","1","10930103","101291"
"0","0","bgm_M64","200","4","1.4","-120","100","1","1093","1","101291","0","0","1","200","4","1","-30","1","10930104","101291"
"30","30","bgm_M55","230","5","1.45","20","100","1","1093","1.1","101292","15","-20","1","490","5","1","-30","1","10930105","101292"
"-30","10","bgm_M64","210","1","1","0","170","1","1094","0.575","101301","-25","0","0.9","-480","1","1","-30","1","10940101","101301"
"0","10","bgm_M64","200","2","1.45","-110","100","1","1094","0.85","101301","0","0","1.1","-220","2","1","-30","1","10940102","101301"
"-10","0","bgm_M64","200","3","1","55","100","1","1094","0.65","101301","-20","-15","0.7","10","3","1","-30","1","10940103","101301"
"0","0","bgm_M64","200","4","1.5","-110","100","1","1094","0.9","101301","-30","0","1","200","4","1","-30","1","10940104","101301"
"-30","10","bgm_M55","270","5","1.2","-50","100","1","1094","1","101302","-15","-20","1.1","470","5","1","-30","1","10940105","101302"
"0","10","bgm_M64","210","1","1.35","30","100","1","1095","0.85","101441","0","0","1.1","-470","1","1","-30","1","10950101","101441"
"-30","0","bgm_M64","240","2","1","-120","250","1","1095","0.7","101441","-30","0","0.8","-250","2","1","-30","1","10950102","101441"
"-10","0","bgm_M64","200","3","1.4","30","100","1","1095","0.95","101441","-30","-15","1","20","3","1","-30","1","10950103","101441"
"-30","0","bgm_M64","200","4","1.2","-110","150","1","1095","0.72","101441","0","0","1","210","4","1","-30","1","10950104","101441"
"-30","10","bgm_M55","230","5","1.2","-20","100","1","1095","0.95","101442","-35","-20","1.1","470","5","1","-30","1","10950105","101442"
"-30","10","bgm_M64","210","1","1","-90","170","1","1096","0.575","101451","-25","0","0.9","-450","1","1","-30","1","10960101","101451"
"0","0","bgm_M64","240","2","1.2","10","100","1","1096","0.75","101451","0","0","1.1","-230","2","1","-30","1","10960102","101451"
"0","0","bgm_M64","200","3","1.2","-110","100","1","1096","0.9","101451","0","0","1","0","3","1","-30","1","10960103","101451"
"0","0","bgm_M64","200","4","1","20","100","1","1096","0.7","101451","-25","0","0.85","200","4","1","-30","1","10960104","101451"
"-50","0","bgm_M55","290","5","1.55","-70","100","1.2","1096","1.25","101452","-35","0","1.4","510","5","1","-30","1","10960105","101452"
"-30","10","bgm_M64","210","1","0.8","-30","250","1","1097","0.6","101561","0","0","0.7","-480","1","1","-30","1","10970101","101561"
"-5","10","bgm_M64","200","2","1","-120","200","1","1097","0.65","101561","0","0","0.8","-250","2","1","-30","1","10970102","101561"
"-10","0","bgm_M64","200","3","1.2","30","100","1","1097","0.75","101561","0","-15","1.1","0","3","1","-30","1","10970103","101561"
"0","0","bgm_M64","200","4","1.1","-110","100","1","1097","0.65","101561","0","0","1","190","4","1","-30","1","10970104","101561"
"-50","0","bgm_M55","290","5","1.55","-70","400","1.4","1097","1.25","101562","-60","0","1.35","460","5","1","-30","1","10970105","101562"
"0","10","bgm_M64","210","1","1.45","-100","100","1","1098","0.85","101001","20","0","1.1","-470","1","1","-30","1","10980101","101001"
"0","10","bgm_M64","200","2","1.5","40","100","1","1098","0.9","101001","10","0","1.4","-250","2","1","-30","1","10980102","101001"
"-10","0","bgm_M64","200","3","1.3","-120","100","1","1098","0.75","101001","-30","-15","1.1","-10","3","1","-30","1","10980103","101001"
"-30","-25","bgm_M64","200","4","0.8","10","300","1","1098","0.6","101001","-30","0","0.6","210","4","1","-30","1","10980104","101001"
"0","0","bgm_M55","250","5","1.3","-70","200","1.2","1098","1.2","101011","0","0","1","480","5","1","-30","1","10980105","101011"
"-30","10","bgm_M64","210","1","1.3","0","120","1","1099","0.8","101021","-25","-5","1","-470","1","1","-30","1","10990101","101021"
"10","0","bgm_M64","240","2","1.4","-110","200","1","1099","0.9","101021","10","0","1.1","-250","2","1","-30","1","10990102","101021"
"-30","0","bgm_M64","200","3","0.85","65","100","1","1099","0.5","101021","-20","-15","0.7","-10","3","1","-30","1","10990103","101021"
"0","0","bgm_M64","200","4","1.5","-90","200","1","1099","1","101021","0","0","1","210","4","1","-30","1","10990104","101021"
"0","0","bgm_M55","220","5","1.8","0","200","1","1099","1.4","101031","0","0","1.6","470","5","1","-30","1","10990105","101031"
"-30","10","bgm_M64","210","1","1","-100","170","1","1100","0.575","101041","-25","0","0.9","-470","1","1","-30","1","11000101","101041"
"0","10","bgm_M64","200","2","1.45","40","100","1","1100","0.85","101041","0","0","1.1","-250","2","1","-30","1","11000102","101041"
"-10","0","bgm_M64","200","3","1.5","-120","100","1","1100","0.9","101041","-10","-15","1","-10","3","1","-30","1","11000103","101041"
"-30","10","bgm_M64","230","4","1.3","10","100","1","1100","0.8","101041","-15","0","1.1","210","5","1","-30","1","11000104","101041"
"0","0","bgm_M55","210","5","1.8","-70","150","1","1100","1.1","101042","-50","0","1.35","470","5","1.3","-30","1","11000105","101042"
"-30","10","bgm_M64","210","1","1","40","170","1","1101","0.575","101161","-25","0","0.9","-450","1","1","-30","1","11010101","101161"
"0","0","bgm_M64","240","2","1.2","-110","100","1","1101","0.75","101161","0","0","1.1","-270","2","1","-30","1","11010102","101161"
"-10","5","bgm_M64","200","3","1.2","40","170","1","1101","0.75","101161","0","-15","1","-60","3","1","-30","1","11010103","101161"
"-10","0","bgm_M64","200","4","1.1","-80","200","1","1101","0.75","101161","0","0","1","190","4","1","-30","1","11010104","101161"
"-45","-10","bgm_M55","280","5","1.15","-70","270","1","1101","0.9","101162","-50","-40","1","485","5","1.3","-30","1","11010105","101162"
"-30","10","bgm_M64","210","1","0.8","-30","250","1","1102","0.6","101171","0","0","0.7","-480","1","1","-30","1","11020101","101171"
"0","10","bgm_M64","200","2","1.5","-90","100","1","1102","0.9","101171","10","0","1.4","-250","2","1","-30","1","11020102","101171"
"-10","0","bgm_M64","200","3","1.4","30","100","1","1102","0.95","101171","-30","-15","1","0","3","1","-30","1","11020103","101171"
"-10","0","bgm_M64","200","4","1.35","-70","100","1","1102","0.9","101171","0","0","1.3","235","4","1","-30","1","11020104","101171"
"0","10","bgm_M55","250","5","1.45","-30","200","1","1102","1","101172","-50","-20","1","475","5","1","-30","1","11020105","101172"
"-30","10","bgm_M64","210","1","1","0","170","1","1103","0.575","101191","-25","0","0.9","-470","1","1","-30","1","11030101","101191"
"-20","0","bgm_M64","200","2","1.35","-100","100","1","1103","0.8","101191","10","-5","1.1","-250","2","1","-30","1","11030102","101191"
"-10","0","bgm_M64","200","3","1.2","60","170","1","1103","0.9","101191","0","0","1.1","10","3","1","-30","1","11030103","101191"
"0","0","bgm_M64","200","4","1","-120","100","1","1103","0.7","101191","0","0","0.7","200","4","1","-30","1","11030104","101191"
"-45","-10","bgm_M55","280","5","1.3","-70","200","1.2","1103","1.1","101192","-50","0","1","485","5","1","-30","1","11030105","101192"
"0","10","bgm_M64","210","1","1.45","-100","100","1","1104","0.85","101201","20","0","1.1","-470","1","1","-30","1","11040101","101201"
"-5","10","bgm_M64","200","2","1","-120","200","1","1104","0.65","101201","0","0","0.8","-250","2","1","-30","1","11040102","101201"
"-10","10","bgm_M64","200","3","1.15","70","100","1","1104","0.75","101201","-10","-15","1","-5","3","1","-30","1","11040103","101201"
"-15","0","bgm_M64","200","4","1","-110","100","1","1104","0.7","101201","10","0","0.9","190","4","1","-30","1","11040104","101201"
"-45","10","bgm_M55","250","5","1.45","-30","100","1","1104","1","101202","-50","-20","1","475","5","1","-30","1","11040105","101202"
