60398ddfe081503289631d1bf85164587553480e5d221493655bf93fe6ba645f,55e70181ad7159fdab4e24856c9b747502d58fdc4e4cc64524b22fb7a1aa22e3,38232df3f7fd95c6305b7d007d9dce1780f6afb2a6d8a236f43a5d368c9683f1,3895d331b4e081545b4b3a2475ee028eb353e803c215fd2acd50fcd66b7c3ea7,2f057673ce3febe9e0de23f116279ad50158f4f2cbc9e633da971cebfc55f49e,42fd036b9df28205b78703b6cae39e387343281bbd4861865ef9ed8d02a231ee,dcc358207f9f44ef53ded661a9a856468adb48e43c46291a92aeabeea663d552,60af063725ae196fb44f3ffd1a16cde03957f0b27dbb0acc1f8b31078a57fd1e,e22303df1b532ba58ab79e34388a658dde28e532ce4d3d6c8af6e9f1ae46ebf2,907d869bdb6bf69467d98eeff114245615b94529d546fe98b02bcc76fda42252,fa179dd99843473c4704757fa6a5cef754d96144152c4bb1e73c7967a957f5fe,0a161bc1b5fac1189c146d543bee11e8c0ddddc8196cdb9ed237f391c0e3f85c,ba339da5f0845f83d5fbe8ee89df3f865a7064de29c20a58fde95b56bce30158,8c65854f34665d796f472c17c07849186ab84976fe192f0431277fa07afe8295,807c0281b1c4c9ba36893bfedc9bf9c6e39d8ddec670cc4f6ae4b5107d1e677f,8a43be5111401c73f62c1b6b211e546a79ad7f23b8948db3e464701d130147e7,d31c73e185a71f71550f0c989713521213bef6eaebb360b2c65e862a698da7ad,45a8ac25525d7addcc9c99600524a1e630ebee2c6a05853e089f8b6ad9d7facd,0a0eb4ef51e96ad9e31e3bda33dcf7f51491785153036de33686839ee816612a,a70c9d99b650fb2ad0a225a25c8436c9b617936f85a992581ad1e6acbde47fa4,52037f9c95b69e8b84ff775df10538f1c51de9d0a205df7b57c42b65672ac9a2,a5a224e61464aa4e25bf29753fb17636290625a1891c9515b5fafeb0154e1b61,c3e3a79d2d4bc60f0630415b6f7c4413e25c0b57a10608594f3477d933b41ee9,ecc86125dc319c00446dd04c76b5cbaaebd29d835220cc3a1c6f92b3879cc880,79b6886809b6e0f1efb8309d65c57fcf0a078d800b2dcee2d407cc8f20b7c9ea,212ce2b5cf1067d5f8b0f89668ef4255dbd5df5bdc068d75c982d6d167d11dae,b503da34f71cff2cdc4ae6f4c95e389d053f3629426ffb676d514882d9e01951,bd8931e9132f440a3533d54f3611e480f259cae5cfdcd4d776eb2ed175fc247c,3b2ab4d37063cb3f9e11d065413fbe906b9e3d88eabd187201235a2caa19f997,77adf7bb1c9b432f837032cbc3206a6ffd03bb3302248769d7e4b0ef52686fd0,fadbff904699caf4c1e7a77d9a3297056e5019e4ee7fb2a0a9ad4d5c5059e0ee,ab51b440066884467200de23348ab473c66910560a0bfb289b19090314689e26,423dfdd89d0a82aa1ef45b3f99b8b874f2ef8505ec0949a0c87d99f32c81cdcd,dc9f53341db5ea2701fe43ba4fe81f41687ecfa4d1f76ef3fae33ee34f888ac1,aa5db613653909f2ec880ef7920c6d7f55641d1283ed830ae11d78b1d5734812,036f9085dcfa3392225908002d0f528040cc16a014c09c85b5db1d2abb6d0265,a2a42fb6736572656a22340815c84ba581c9a659cbe7442a750767c8ee9642d4,489dca6730535afc74622642cf93e4734af709486bbe8b500e1d3581606eaf0f,8d68243fb4da3191a5749422d15521ff01acb839ba59386f24174ae65a803ffa,38c8a09ab1f8f0035b5b34fa742fd0ce3ef7adc2d391d17c2036018f8f117666,a4655504611eb537b6cb0c9d114637a13c13b8255a742bf4722848fe31236a2b,ccda6426c324e5061f1e52305249de54141a7394d9c9993e1f5d254d710f1b82,17c772478c813d0e4a138d4431b190153f16caa282f180501ff3216de128bf88,460f538ef0acb0955b0f40586e91cf73484007d34dfa695c7b6761be827a4a60
"1308","3260","0","0","0","0","0","326","1","0","29763","3260","0","0","0","0","0","0","0","0","0","0","3260","0","16306374","0","3260","0","251000","0","0","0","0","0","0","41","0","830105803","2943","200000001","動く剣士像","0","3260","3260"
"3213","326","133","0","5","0","0","326","34","0","0","326","0","213","0","0","12","0","0","0","54700","0","326","0","13793021","30","326","0","609501","0","0","0","0","0","0","41","2","830105804","4218","200000001","クウカ（オーエド）のシャドウ","29","326","326"
"586","326","2348","0","5","0","0","326","34","0","0","326","0","45","0","0","0","0","0","0","114169","0","326","0","10162989","17","326","0","626501","0","0","0","0","0","0","41","0","830105805","630","200000001","ライラエルのシャドウ","34","326","326"
"4614","328","0","0","6","0","0","328","34","0","64428","328","0","186","0","0","30","0","0","0","0","0","328","0","13996436","5","328","0","604903","0","0","0","608","0","0","41","2","830105901","3095","200000001","シズルのシャドウ","48","328","328"
"987","3280","0","0","0","0","0","328","1","0","0","3280","0","0","0","0","0","0","0","0","57984","0","3280","0","15858625","0","3280","0","252700","0","0","0","0","0","0","41","0","830105902","1481","200000001","フレアゼラチナ","0","3280","3280"
"494","3280","0","0","0","0","0","328","1","0","0","3280","0","0","0","0","0","0","0","0","76925","0","3280","0","16085569","0","3280","0","256300","0","0","0","0","0","0","41","0","830105903","741","200000001","インプ","0","3280","3280"
"2106","328","575","0","5","0","0","328","34","0","0","328","0","1520","0","0","3","0","0","0","82134","0","328","0","11721017","31","328","0","607701","0","0","0","0","0","0","41","2","830105904","3239","200000001","スズメ（サマー）のシャドウ","29","328","328"
"329","3280","0","0","0","0","0","328","1","0","0","3280","0","0","0","0","0","0","0","0","50306","0","3280","0","15892790","0","3280","0","258500","0","0","0","0","0","0","41","0","830105905","494","200000001","ポーチカ","0","3280","3280"
"1200","50000","0","0","1","0","0","338","1","0","120000","0","0","0","0","0","0","0","0","0","0","0","50000","0","200000000","0","0","0","301106","0","0","0","0","0","0","60","0","830106001","1500","300000008","マッドベア","90","0","50000"
"0","0","0","0","1","0","0","338","1","0","0","100","0","0","0","0","0","150","0","0","0","0","500","0","1000000000","0","0","0","217300","0","9000","0","0","0","0","100","0","830106002","0","300000008","バーストエネミー","0","500","0"
"0","0","0","0","1","0","0","338","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217301","0","0","0","0","0","0","100","0","830106003","0","300000008","バーストエネミー","0","0","100"
"0","0","0","0","1","0","0","338","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217302","0","0","0","0","0","0","100","0","830106004","0","300000008","バーストエネミー","0","3000","0"
"658","3280","0","0","0","0","0","328","1","0","24379","3280","0","0","0","0","0","0","0","0","0","0","3280","0","18000084","0","3280","0","250800","0","0","0","0","0","0","41","0","830106101","3948","200000001","ブルーゴーレム","0","3280","3280"
"1316","3280","0","0","0","0","0","328","1","0","25393","3280","0","0","0","0","0","0","0","0","0","0","3280","0","17044427","0","3280","0","251600","0","0","0","0","0","0","41","0","830106102","1974","200000001","ワイルドホーン","0","3280","3280"
"1316","3280","0","0","0","0","0","328","1","0","27406","3280","0","0","0","0","0","0","0","0","0","0","3280","0","16998568","0","3280","0","251900","0","0","0","0","0","0","41","0","830106103","1974","200000001","ネジレアカシア","0","3280","3280"
"1100","328","0","0","6","0","0","328","34","0","115974","328","0","40","0","0","7","0","0","0","0","0","328","0","12422372","0","328","0","600301","0","0","0","1838","0","0","48","1","830106104","907","200000001","レイのシャドウ","54","328","328"
"1137","328","0","0","6","0","0","328","34","0","117375","328","0","50","0","0","28","0","0","0","0","0","328","0","12180150","0","328","0","602001","0","0","0","2213","0","0","72","1","830106105","1039","200000001","ミミのシャドウ","47","328","328"
"1650","3290","0","0","0","0","0","329","1","0","25985","3290","0","0","0","0","0","0","0","0","0","0","3290","0","17212015","0","3290","0","252800","0","0","0","0","0","0","41","0","830106201","1485","200000001","オーク","0","3290","3290"
"330","3290","0","0","0","0","0","329","1","0","30543","3290","0","0","0","0","200","0","0","0","0","0","3290","0","20083050","0","3290","0","250300","0","0","0","0","0","0","41","0","830106202","1485","200000001","ゴブリンリトル","0","3290","3290"
"1555","329","0","0","5","0","0","329","34","0","115255","329","0","35","0","0","13","0","0","0","0","0","329","0","11527496","0","329","0","616901","0","0","0","1541","0","0","41","1","830106203","1193","200000001","ミフユ（作業服）のシャドウ","39","329","329"
"3932","329","0","0","5","0","0","329","34","0","70938","329","0","119","0","0","28","0","0","0","0","0","329","0","13018801","4","329","0","611602","0","0","0","781","0","0","41","1","830106204","2502","200000001","ノゾミ（クリスマス）のシャドウ","38","329","329"
"495","3290","0","0","0","0","0","329","1","0","0","3290","0","0","0","0","0","0","0","0","40144","0","3290","0","16264832","0","3290","0","257300","0","0","0","0","0","0","41","0","830106205","743","200000001","プチデビル","0","3290","3290"
"1655","3300","0","0","0","0","0","330","1","0","23556","3300","0","0","0","0","0","0","0","0","0","0","3300","0","16673696","0","3300","0","251100","0","0","0","0","0","0","41","0","830106301","2483","200000001","タートルタイラント","0","3300","3300"
"1655","3300","0","0","0","0","0","330","1","0","24855","3300","0","0","0","0","0","0","0","0","0","0","3300","0","17323341","0","3300","0","252800","0","0","0","0","0","0","41","0","830106302","1490","200000001","オーク","0","3300","3300"
"1655","3300","0","0","0","0","0","330","1","0","28456","3300","0","0","0","0","0","0","0","0","0","0","3300","0","17238507","0","3300","0","251200","0","0","0","0","0","0","41","0","830106303","1490","200000001","ゴブリンガード","0","3300","3300"
"4802","330","0","0","6","0","0","330","35","0","60101","330","0","24","0","0","12","0","0","0","0","0","330","0","14692080","6","330","0","605202","0","0","0","166","0","0","41","1","830106304","3077","200000001","リマのシャドウ","29","330","330"
"1559","330","1685","0","6","0","0","330","35","0","0","330","0","54","0","0","3","0","0","0","111027","0","330","0","12076569","13","330","0","601802","0","0","0","0","0","0","41","1","830106305","1800","200000001","イオのシャドウ","40","330","330"
"331","3300","0","0","0","0","0","330","1","0","29106","3300","0","0","0","0","200","0","0","0","0","0","3300","0","20334214","0","3300","0","250300","0","0","0","0","0","0","41","0","830106401","1490","200000001","ゴブリンリトル","0","3300","3300"
"542","330","2401","0","5","0","0","330","35","0","0","330","0","500","0","0","0","0","0","0","122475","0","330","0","11273224","17","330","0","626101","0","0","0","0","0","0","44","0","830106402","689","200000001","プレシア（フォールン）のシャドウ","34","330","330"
"497","3300","0","0","0","0","0","330","1","0","55843","3300","0","0","0","0","0","0","0","0","0","0","3300","0","16747480","0","3300","0","255800","0","0","0","0","0","0","41","0","830106403","745","200000001","コボルト","0","3300","3300"
"497","3300","0","0","0","0","0","330","1","0","112661","3300","0","0","0","0","0","0","0","0","0","0","3300","0","16672397","0","3300","0","256400","0","0","0","0","0","0","41","0","830106404","745","200000001","プチグリフォン","0","3300","3300"
"637","330","0","0","5","0","0","330","35","0","126155","330","0","50","0","0","5","0","0","0","0","0","330","0","10679805","0","330","0","612901","0","0","0","2445","0","0","65","1","830106405","916","200000001","リノ（ワンダー）のシャドウ","44","330","330"
"1328","3310","0","0","0","0","0","331","1","0","25516","3310","0","0","0","0","0","0","0","0","0","0","3310","0","17497247","0","3310","0","251600","0","0","0","0","0","0","41","0","830106501","1992","200000001","ワイルドホーン","0","3310","3310"
"1328","3310","0","0","0","0","0","331","1","0","26815","3310","0","0","0","0","0","0","0","0","0","0","3310","0","17466551","0","3310","0","253100","0","0","0","0","0","0","41","0","830106502","1992","200000001","リーフボア","0","3310","3310"
"996","3310","0","0","0","0","0","331","1","0","28777","3310","0","0","0","0","0","0","0","0","0","0","3310","0","17740849","0","3310","0","251300","0","0","0","0","0","0","41","0","830106503","2490","200000001","ジャングルガード","0","3310","3310"
"3220","331","136","0","5","0","0","331","35","0","0","331","0","214","0","0","12","0","0","0","63446","0","331","0","14405060","35","331","0","609501","0","0","0","0","0","0","41","2","830106504","4235","200000001","クウカ（オーエド）のシャドウ","29","331","331"
"1579","331","0","0","6","0","0","331","35","0","120164","331","0","90","0","0","34","0","0","0","0","0","331","0","11800541","2","331","0","604001","0","0","0","1462","0","0","67","1","830106505","1577","200000001","アオイのシャドウ","39","331","331"
"666","3320","0","0","0","0","0","332","1","0","29871","3320","0","0","0","0","0","0","0","0","0","0","3320","0","33440490","0","3320","0","250800","0","0","0","0","0","0","41","0","830106601","3996","200000001","ブルーゴーレム","0","3320","3320"
"1035","332","0","0","5","0","0","332","35","0","150039","332","0","40","0","0","24","0","0","0","0","0","332","0","20612228","30","332","0","610901","0","0","0","2855","0","0","62","1","830106602","763","200000001","チエルのシャドウ","50","332","332"
"1107","332","0","0","6","0","0","332","35","0","151079","332","0","97","0","0","19","0","0","0","0","0","332","0","23069363","0","332","0","603103","0","0","0","2361","0","0","59","1","830106603","922","200000001","シノブのシャドウ","53","332","332"
"999","3320","0","0","0","0","0","332","1","0","3909","3320","0","996","0","0","0","0","0","0","0","0","3320","0","31714285","0","3320","0","254700","0","0","0","0","0","0","41","0","830106604","1499","200000001","アルトバード","0","3320","3320"
"935","332","0","0","5","0","0","332","35","0","149687","332","0","65","0","0","5","0","0","0","0","0","332","0","20092398","0","332","0","610701","0","0","0","2860","0","0","65","2","830106605","1140","200000001","アオイ（編入生）のシャドウ","43","332","332"
"0","0","0","0","1","0","0","450","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217305","0","500","0","0","0","0","100","0","830106606","0","300000008","バーストエネミー","0","0","1"
"0","0","0","0","1","0","0","450","1","50","0","0","0","0","50","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217301","0","0","0","0","0","0","100","0","830106607","0","300000008","バーストエネミー","0","0","1"
"1332","3320","0","0","0","0","0","332","1","0","25517","3320","0","0","0","0","0","0","0","0","0","0","3320","0","17720803","0","3320","0","251600","0","0","0","0","0","0","41","0","830106701","1998","200000001","ワイルドホーン","0","3320","3320"
"1665","3320","0","0","0","0","0","332","1","0","28453","3320","0","0","0","0","0","0","0","0","0","0","3320","0","17689813","0","3320","0","251200","0","0","0","0","0","0","41","0","830106702","1499","200000001","ゴブリンガード","0","3320","3320"
"1998","3320","0","0","0","0","0","332","1","0","29426","3320","0","0","0","0","0","0","0","0","0","0","3320","0","16978411","0","3320","0","250900","0","0","0","0","0","0","41","0","830106703","1998","200000001","動く戦士像","0","3320","3320"
"1865","332","672","0","6","0","0","332","35","0","0","332","0","153","0","0","3","0","0","0","109305","0","332","0","13039676","36","332","0","600601","0","0","0","0","0","0","41","1","830106704","2193","200000001","アカリのシャドウ","39","332","332"
"623","332","2850","0","6","0","0","332","35","0","0","332","0","60","0","0","0","0","0","0","131931","0","332","0","12045156","17","332","0","603602","0","0","0","0","0","0","41","1","830106705","725","200000001","キョウカのシャドウ","39","332","332"
"668","3330","0","0","0","0","0","333","1","0","24529","3330","0","0","0","0","0","0","0","0","0","0","3330","0","18806234","0","3330","0","250800","0","0","0","0","0","0","41","0","830106801","4008","200000001","ブルーゴーレム","0","3330","3330"
"1336","3330","0","0","0","0","0","333","1","0","29765","3330","0","0","0","0","0","0","0","0","0","0","3330","0","17302719","0","3330","0","251000","0","0","0","0","0","0","41","0","830106802","3006","200000001","動く剣士像","0","3330","3330"
"3884","333","0","0","6","0","0","333","35","0","73623","333","0","148","0","0","21","0","0","0","0","0","333","0","15538565","5","333","0","605802","0","0","0","579","0","0","41","2","830106803","3291","200000001","ペコリーヌのシャドウ","48","333","333"
"513","333","2431","0","5","0","0","333","35","0","0","333","0","45","0","0","0","0","0","0","126123","0","333","0","11503346","17","333","0","681001","0","0","0","0","0","0","41","0","830106804","645","200000001","アン＆グレアのシャドウ","34","333","333"
"673","333","2771","0","6","0","0","333","35","0","0","333","0","45","0","0","0","0","0","0","137600","0","333","0","12181696","18","333","0","607801","0","0","0","0","0","0","41","1","830106805","757","200000001","キャル（サマー）のシャドウ","44","333","333"
"670","3340","0","0","0","0","0","334","1","0","24527","3340","0","0","0","0","0","0","0","0","0","0","3340","0","18914476","0","3340","0","250800","0","0","0","0","0","0","41","0","830106901","4020","200000001","ブルーゴーレム","0","3340","3340"
"813","334","2475","0","5","0","0","334","35","0","0","334","0","1660","0","0","0","0","0","0","117054","0","334","0","12116082","52","334","0","626601","0","0","0","0","0","0","41","1","830106902","1073","200000001","ネネカ（サマー）のシャドウ","29","334","334"
"503","3340","0","0","0","0","0","334","1","0","0","3340","0","0","0","0","0","0","0","0","73252","0","3340","0","17178130","0","3340","0","256000","0","0","0","0","0","0","41","0","830106903","754","200000001","ウイングロップ","0","3340","3340"
"503","3340","0","0","0","0","0","334","1","0","0","3340","0","0","0","0","0","0","0","0","33339","0","3340","0","17043924","0","3340","0","255700","0","0","0","0","0","0","41","0","830106904","754","200000001","スリーピィオウル","0","3340","3340"
"675","334","2772","0","6","0","0","334","35","0","0","334","0","45","0","0","0","0","0","0","137683","0","334","0","12274536","18","334","0","607801","0","0","0","0","0","0","41","1","830106905","758","200000001","キャル（サマー）のシャドウ","44","334","334"
"0","50000","0","0","1","0","0","344","1","0","0","25","0","0","0","0","0","0","0","0","0","0","50000","0","260000000","0","25","0","320802","0","25","0","0","0","0","60","0","830107001","0","300000034","タフガイスト","30","50000","100"
"10000","0","0","0","1","0","0","344","1","0","55000","0","0","0","0","0","0","0","0","0","55000","0","0","0","2100000","0","0","0","320802","0","0","0","0","0","0","60","0","830107002","10000","300000034","タフガイストA","0","0","0"
"0","0","0","0","1","0","0","344","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3600000","0","0","0","320802","0","0","0","0","0","0","60","0","830107003","0","300000034","タフガイストB","0","0","0"
"10000","0","0","0","1","0","0","344","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2100000","0","0","0","320802","0","0","0","0","0","0","60","0","830107004","10000","300000034","タフガイストC","0","0","0"
"0","0","0","0","1","0","0","344","1","0","0","100","0","0","0","0","0","150","0","0","0","0","3000","0","1000000000","0","0","0","217300","0","9000","0","0","0","0","100","0","830107005","0","300000008","バーストエネミー","0","2900","0"
"0","0","0","0","1","0","0","344","1","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217301","0","0","0","0","0","0","100","0","830107006","0","300000008","バーストエネミー","0","0","100"
"1510","3010","0","0","0","0","0","301","1","0","327","3010","0","0","0","0","0","0","0","0","0","0","3010","0","1946961","0","3010","0","252800","0","0","0","0","0","0","42","0","840100101","1359","200000001","オーク","0","3010","3010"
"1510","3010","0","0","0","0","0","301","1","0","455","3010","0","0","0","0","0","0","0","0","0","0","3010","0","1631824","0","3010","0","250400","0","0","0","0","0","0","42","0","840100102","2265","200000001","トドドン","0","3010","3010"
"2114","3010","0","0","0","0","0","301","1","0","736","3010","0","0","0","0","0","0","0","0","0","0","3010","0","1705118","0","3010","0","254100","0","0","0","0","0","0","42","0","840100103","1359","200000001","ハーミットナイト","0","3010","3010"
"2871","301","0","0","5","0","0","301","32","0","4647","301","0","146","0","0","21","0","0","0","0","0","301","0","1075403","5","301","0","617101","0","0","0","511","0","0","42","1","840100104","1925","200000001","シズル（サマー）のシャドウ","26","301","301"
"468","301","2457","0","6","0","0","301","32","0","0","301","0","60","0","0","0","0","0","0","11214","0","301","0","567233","17","301","0","603602","0","0","0","0","0","0","42","1","840100105","572","200000001","キョウカのシャドウ","29","301","301"
"1510","3010","0","0","0","0","0","301","1","0","4976","3010","0","0","0","0","0","0","0","0","0","0","3010","0","6810238","0","3010","0","251100","0","0","0","0","0","0","42","0","840100201","2265","200000001","タートルタイラント","0","3010","3010"
"1510","3010","0","0","0","0","0","301","1","0","5281","3010","0","0","0","0","0","0","0","0","0","0","3010","0","7336033","0","3010","0","252800","0","0","0","0","0","0","42","0","840100202","1359","200000001","オーク","0","3010","3010"
"677","301","0","0","5","0","0","301","32","0","32651","301","0","30","0","0","20","0","0","0","0","0","301","0","3666631","15","301","0","616301","0","0","0","2122","0","0","60","1","840100203","462","200000001","チエル（聖学祭）のシャドウ","39","301","301"
"2259","301","0","0","6","0","0","301","32","0","18069","301","0","59","0","0","36","0","0","0","0","0","301","0","5553606","4","301","0","602101","0","0","0","365","0","0","42","1","840100204","2242","200000001","クルミのシャドウ","28","301","301"
"906","3010","0","0","0","0","0","301","1","0","19978","3010","0","0","0","0","0","0","0","0","0","0","3010","0","6343014","0","3010","0","252500","0","0","0","0","0","0","42","0","840100205","1359","200000001","サラマンダー","0","3010","3010"
"604","3010","0","0","0","0","0","301","1","0","7656","3010","0","0","0","0","0","0","0","0","0","0","3010","0","9335824","0","3010","0","250800","0","0","0","0","0","0","42","0","840100301","3624","200000001","ブルーゴーレム","0","3010","3010"
"1042","301","0","0","6","0","0","301","32","0","41072","301","0","50","0","0","9","0","0","0","0","0","301","0","5668971","0","301","0","602302","0","0","0","1436","0","0","42","1","840100302","994","200000001","アヤネのシャドウ","31","301","301"
"906","3010","0","0","0","0","0","301","1","0","27146","3010","0","0","0","0","0","0","0","0","0","0","3010","0","7584964","0","3010","0","252300","0","0","0","0","0","0","42","0","840100303","1359","200000001","ロックリザード","0","3010","3010"
"559","301","0","0","6","0","0","301","32","0","46904","301","0","30","0","0","5","0","0","0","0","0","301","0","5556536","0","301","0","606401","0","0","0","2453","0","0","54","1","840100304","471","200000001","シェフィのシャドウ","31","301","301"
"1972","301","0","0","5","0","0","301","32","0","30480","301","0","1440","0","0","40","0","0","0","0","0","301","0","5468393","4","301","0","680501","0","0","0","203","0","0","42","1","840100305","1832","200000001","コッコロ（プリンセス）のシャドウ","18","301","301"
"606","3020","0","0","0","0","0","302","1","0","10106","3020","0","0","0","0","0","0","0","0","0","0","3020","0","11564491","0","3020","0","250800","0","0","0","0","0","0","42","0","840100401","3636","200000001","ブルーゴーレム","0","3020","3020"
"1212","3020","0","0","0","0","0","302","1","0","10492","3020","0","0","0","0","0","0","0","0","0","0","3020","0","10749019","0","3020","0","251600","0","0","0","0","0","0","42","0","840100402","1818","200000001","ワイルドホーン","0","3020","3020"
"1212","3020","0","0","0","0","0","302","1","0","10619","3020","0","0","0","0","0","0","0","0","0","0","3020","0","10742576","0","3020","0","251700","0","0","0","0","0","0","42","0","840100403","1818","200000001","スノウゴート","0","3020","3020"
"1170","302","1460","0","6","0","0","302","32","0","0","302","0","54","0","0","3","0","0","0","48551","0","302","0","7391739","13","302","0","601802","0","0","0","0","0","0","42","1","840100404","1382","200000001","イオのシャドウ","30","302","302"
"365","302","2078","0","5","0","0","302","32","0","0","302","0","60","0","0","0","0","0","0","56590","0","302","0","6313427","18","302","0","611401","0","0","0","0","0","0","42","1","840100405","499","200000001","ルナのシャドウ","24","302","302"
"1515","3020","0","0","0","0","0","302","1","0","10873","3020","0","0","0","0","0","0","0","0","0","0","3020","0","10694708","0","3020","0","250400","0","0","0","0","0","0","42","0","840100501","2273","200000001","トドドン","0","3020","3020"
"1212","3020","0","0","0","0","0","302","1","0","11387","3020","0","0","0","0","0","0","0","0","0","0","3020","0","11212452","0","3020","0","252000","0","0","0","0","0","0","42","0","840100502","1818","200000001","トレント","0","3020","3020"
"1818","3020","0","0","0","0","0","302","1","0","12021","3020","0","0","0","0","0","0","0","0","0","0","3020","0","10636646","0","3020","0","250900","0","0","0","0","0","0","42","0","840100503","1818","200000001","動く戦士像","0","3020","3020"
"3238","302","0","0","6","0","0","302","32","0","25995","302","0","44","0","0","113","0","0","0","0","0","302","0","9500590","4","302","0","600701","0","0","0","281","0","0","42","1","840100504","1996","200000001","ミヤコのシャドウ","18","302","302"
"899","302","0","0","6","0","0","302","32","0","52985","302","0","30","0","0","3","0","0","0","0","0","302","0","8413621","2","302","0","605101","0","0","0","1717","0","0","42","1","840100505","870","200000001","ミツキのシャドウ","35","302","302"
"2424","3020","0","0","0","0","0","302","1","0","9979","3020","0","0","0","0","0","0","0","0","0","0","3020","0","12583377","0","3020","0","250700","0","0","0","0","0","0","42","0","840100601","909","200000001","ゴーレム","0","3020","3020"
"2874","302","0","0","5","0","0","302","32","0","23249","302","0","146","0","0","21","0","0","0","0","0","302","0","10439602","5","302","0","617101","0","0","0","511","0","0","42","1","840100602","1925","200000001","シズル（サマー）のシャドウ","26","302","302"
"647","302","0","0","6","0","0","302","32","0","56687","302","0","35","0","0","12","0","0","0","0","0","302","0","8322156","0","302","0","603801","0","0","0","1921","0","0","65","1","840100603","854","200000001","シオリのシャドウ","38","302","302"
"1381","302","497","0","5","0","0","302","32","0","0","302","0","152","0","0","3","0","0","0","36882","0","302","0","9060194","22","302","0","611001","0","0","0","0","0","0","42","1","840100604","2258","200000001","ユニのシャドウ","19","302","302"
"303","3020","0","0","0","0","0","302","1","0","34107","3020","0","0","0","0","0","0","0","0","0","0","3020","0","10490391","0","3020","0","259100","0","0","0","0","0","0","42","0","840100605","455","200000001","ウパルパ","0","3020","3020"
"1520","3030","0","0","0","0","0","303","1","0","10231","3030","0","0","0","0","0","0","0","0","0","0","3030","0","12195265","0","3030","0","252800","0","0","0","0","0","0","42","0","840100701","1368","200000001","オーク","0","3030","3030"
"1216","3030","0","0","0","0","0","303","1","0","11511","3030","0","0","0","0","0","0","0","0","0","0","3030","0","12095807","0","3030","0","251800","0","0","0","0","0","0","42","0","840100702","1824","200000001","スタンプ","0","3030","3030"
"437","303","2240","0","5","0","0","303","32","0","0","303","0","45","0","0","0","0","0","0","56617","0","303","0","8105609","17","303","0","621101","0","0","0","0","0","0","42","1","840100703","559","200000001","キャル（オーバーロード）のシャドウ","24","303","303"
"1171","303","1460","0","6","0","0","303","32","0","0","303","0","54","0","0","3","0","0","0","48589","0","303","0","8754949","13","303","0","601802","0","0","0","0","0","0","42","1","840100704","1383","200000001","イオのシャドウ","30","303","303"
"304","3030","0","0","0","0","0","303","1","0","0","3030","0","0","0","0","0","0","0","0","22250","0","3030","0","10095134","0","3030","0","259600","0","0","0","0","0","0","42","0","840100705","456","200000001","ワイズワンド","0","3030","3030"
"1216","3030","0","0","0","0","0","303","1","0","11257","3030","0","0","0","0","0","0","0","0","0","0","3030","0","12463606","0","3030","0","251900","0","0","0","0","0","0","42","0","840100801","1824","200000001","ネジレアカシア","0","3030","3030"
"912","3030","0","0","0","0","0","303","1","0","11764","3030","0","0","0","0","0","0","0","0","0","0","3030","0","12709116","0","3030","0","251300","0","0","0","0","0","0","42","0","840100802","2280","200000001","ジャングルガード","0","3030","3030"
"608","3030","0","0","0","0","0","303","1","0","0","3030","0","0","0","0","0","0","0","0","5860","0","3030","0","14086045","0","3030","0","250600","0","0","0","0","0","0","42","0","840100803","912","200000001","ワッパダヌキ","0","3030","3030"
"2165","303","60","0","6","0","0","303","32","0","23547","303","0","256","0","0","22","0","0","0","0","0","303","0","10718109","6","303","0","604503","0","0","0","876","0","0","42","1","840100804","3113","200000001","クウカのシャドウ","23","303","303"
"1776","303","0","0","6","0","0","303","32","0","43507","303","0","62","0","0","32","0","0","0","0","0","303","0","9237038","3","303","0","604801","0","0","0","858","0","0","42","1","840100805","1562","200000001","ミフユのシャドウ","28","303","303"
"1216","3030","0","0","0","0","0","303","1","0","11257","3030","0","0","0","0","0","0","0","0","0","0","3030","0","12789807","0","3030","0","251900","0","0","0","0","0","0","42","0","840100901","1824","200000001","ネジレアカシア","0","3030","3030"
"1216","3030","0","0","0","0","0","303","1","0","12150","3030","0","0","0","0","0","0","0","0","0","0","3030","0","12389065","0","3030","0","251000","0","0","0","0","0","0","42","0","840100902","2736","200000001","動く剣士","0","3030","3030"
"745","303","0","0","6","0","0","303","32","0","58685","303","0","30","0","0","18","0","0","0","0","0","303","0","9308120","15","303","0","601701","0","0","0","2102","0","0","55","1","840100903","529","200000001","カオリのシャドウ","49","303","303"
"2914","303","0","0","6","0","0","303","32","0","26848","303","0","49","0","0","29","0","0","0","0","0","303","0","10988428","4","303","0","602901","0","0","0","565","0","0","45","1","840100904","2244","200000001","ノゾミのシャドウ","25","303","303"
"304","3030","0","0","0","0","0","303","1","0","34199","3030","0","0","0","0","0","0","0","0","0","0","3030","0","10934650","0","3030","0","259200","0","0","0","0","0","0","42","0","840100905","456","200000001","マグマウパルパ","0","3030","3030"
