73f6cceb2f0b4b704f8a89441a4d5447d3a9ed65f94f020da75a128e7307ec28,b1f84cbba76d4d741f12105177f3b5fa5f68c671620f9eb3669617a8fb1a4d66,ee4db900541e1726474f9d2365506ffdbc4181a425efbf514a37aec3c0825853,2830ee49129c20dc3c4ef033298a22532cbde64990e48fe4f3cb2b22beb6ef5d,185c45f781c5ebbea8262d66dbcc8dc9bb3d00915623c4b66cf0133965acc7ca,f72d5697cec6c8770111da215e530eca1e811e86578f7790ed0bd1900e6ce4db,3219add0876a723d3a62e6747747530bf431cbaa6a8d64b9dec3e5881482ce43,690532f17d85cb0a6b3438218e2326beed648b3e7462854b7e194fd6d1ce66de,4650238db627b3ac1f582a3ff1bf4fadb8a14a11b2031efa1c8c3970bfa920f7,434dd2ee5f8fc6c465e42b7df8229e44d6b616261049a7a46c0384c6d5295c89,e0145a8f3593678aad65586efc51a20b97f32e31514a31f8cdc2ea82673c0f5f,abf45e27b215afb3994894fb86b249ac53d488b2c48ea0da175173c66864ad71,17d560c9928326243e6f94fcd7cbf440a5056c74e221f7413a5eb4b0803e811a,36c7ce290ff3134ece59c89864ca74686738c086f96b5858fe07b5962f6ae7fc,8f584c01effc2d0b6313deb74cd4c5f39562fdf74e93816b6f16105d877d258b,965d59b51488e88676c5e09f034e8bfec5207d8e562f2530f2834fe256e4479a,7cb18aa4d04863cf385848b7717328095d25143a64c7e4493468a45dba7fb2cc,ca359382dbc6d2ca1e49dfe879ce0b0a8a840a925d7f3a4d40e95df2ad904fca,6b613e0b239db979849a70e3b2d8737fa7859c8aa97be9d34b68c41f1fab3385,b77a827e095babbf1a38a11c40474d96f66ebe9f3c44b61388258677e248a96a,4c6b36ddcd998ba3b2c6a6f86bd4e6c8cdbcd4f6658400e6f70b20fc2073a6c2,1a0cef2314478dcb3f2c1db3ce7c85bf95dc97cbf860ff654af8d642e31f7488
"99000","0","0","0","0","109582","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","119582"
"99000","0","0","0","0","109583","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","119583"
"99000","0","0","0","0","109584","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","119584"
"99000","0","0","0","0","109611","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","119611"
"99000","0","0","0","0","109612","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","119612"
"99000","0","0","0","0","109613","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","119613"
"99000","0","0","0","0","109614","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","119614"
"0","0","0","0","0","140000","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","140001"
"110000","0","0","0","0","10001032","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11001032"
"110000","0","0","0","0","10001033","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11001033"
"110000","0","0","0","0","10001034","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11001034"
"110000","0","0","0","0","10001035","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11001035"
"110000","0","0","0","0","10001036","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11001036"
"110000","0","0","0","0","10001037","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11001037"
"110000","0","0","0","0","10001038","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11001038"
"110000","0","0","0","0","10001039","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11001039"
"120000","0","0","0","0","10001040","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11001040"
"120000","0","0","0","0","10001041","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11001041"
"120000","0","0","0","0","10001042","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11001042"
"110000","1","0","0","0","10004032","0","15","0","0","0","0","0","0","0","0","0","108013","0","0","0","12004032"
"110000","1","0","0","0","10004033","0","15","0","0","0","0","0","0","0","0","0","108254","0","0","0","12004033"
"110000","1","0","0","0","10004034","0","15","0","0","0","0","0","0","0","0","0","109251","0","0","0","12004034"
"110000","1","0","0","0","10004035","0","15","0","0","0","0","0","0","0","0","0","109161","0","0","0","12004035"
"110000","1","0","0","0","10004036","0","15","0","0","0","0","0","0","0","0","0","109161","0","0","0","12004036"
"110000","1","0","0","0","10004037","0","15","0","0","0","0","0","0","0","0","0","109013","0","0","0","12004037"
"110000","1","0","0","0","10004038","0","15","0","0","0","0","0","0","0","0","0","109163","0","0","0","12004038"
"110000","1","0","0","0","10004039","0","15","0","0","0","0","0","0","0","0","0","109074","0","0","0","12004039"
"120000","1","0","0","0","10004040","0","15","0","0","0","0","0","0","0","0","0","10001032","0","0","0","12004040"
"120000","1","0","0","0","10004041","0","15","0","0","0","0","0","0","0","0","0","10019032","0","0","0","12004041"
"120000","1","0","0","0","10004042","0","15","0","0","0","0","0","0","0","0","0","10001034","0","0","0","12004042"
"110000","0","0","0","0","10007032","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11007032"
"110000","0","0","0","0","10007033","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11007033"
"110000","0","0","0","0","10007034","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11007034"
"110000","0","0","0","0","10007035","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11007035"
"110000","0","0","0","0","10007036","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11007036"
"110000","0","0","0","0","10007037","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11007037"
"110000","0","0","0","0","10007038","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11007038"
"110000","0","0","0","0","10007039","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11007039"
"120000","0","0","0","0","10007040","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11007040"
"120000","0","0","0","0","10007041","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11007041"
"120000","0","0","0","0","10007042","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11007042"
"110000","0","0","0","0","10010032","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11010032"
"110000","0","0","0","0","10010033","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11010033"
"110000","0","0","0","0","10010034","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11010034"
"110000","0","0","0","0","10010035","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11010035"
"110000","0","0","0","0","10010036","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11010036"
"110000","0","0","0","0","10010037","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11010037"
"110000","0","0","0","0","10010038","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11010038"
"110000","0","0","0","0","10010039","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11010039"
"120000","0","0","0","0","10010040","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11010040"
"120000","0","0","0","0","10010041","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11010041"
"120000","0","0","0","0","10010042","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11010042"
"110000","1","0","0","0","10013032","0","15","0","0","0","0","0","0","0","0","0","108343","0","0","0","12013032"
"110000","1","0","0","0","10013033","0","15","0","0","0","0","0","0","0","0","0","108494","0","0","0","12013033"
"110000","1","0","0","0","10013034","0","15","0","0","0","0","0","0","0","0","0","109221","0","0","0","12013034"
"110000","1","0","0","0","10013035","0","15","0","0","0","0","0","0","0","0","0","109581","0","0","0","12013035"
"110000","1","0","0","0","10013036","0","15","0","0","0","0","0","0","0","0","0","109581","0","0","0","12013036"
"110000","1","0","0","0","10013037","0","15","0","0","0","0","0","0","0","0","0","109223","0","0","0","12013037"
"110000","1","0","0","0","10013038","0","15","0","0","0","0","0","0","0","0","0","109553","0","0","0","12013038"
"110000","1","0","0","0","10013039","0","15","0","0","0","0","0","0","0","0","0","109104","0","0","0","12013039"
"120000","1","0","0","0","10013040","0","15","0","0","0","0","0","0","0","0","0","10022032","0","0","0","12013040"
"120000","1","0","0","0","10013041","0","15","0","0","0","0","0","0","0","0","0","10055032","0","0","0","12013041"
"120000","1","0","0","0","10013042","0","15","0","0","0","0","0","0","0","0","0","10010034","0","0","0","12013042"
"110000","1","0","0","0","10016032","0","15","0","0","0","0","0","0","0","0","0","108253","0","0","0","12016032"
"110000","1","0","0","0","10016033","0","15","0","0","0","0","0","0","0","0","0","108224","0","0","0","12016033"
"110000","1","0","0","0","10016034","0","15","0","0","0","0","0","0","0","0","0","109341","0","0","0","12016034"
"110000","1","0","0","0","10016035","0","15","0","0","0","0","0","0","0","0","0","109611","0","0","0","12016035"
"110000","1","0","0","0","10016036","0","15","0","0","0","0","0","0","0","0","0","109611","0","0","0","12016036"
"110000","1","0","0","0","10016037","0","15","0","0","0","0","0","0","0","0","0","109463","0","0","0","12016037"
"110000","1","0","0","0","10016038","0","15","0","0","0","0","0","0","0","0","0","109583","0","0","0","12016038"
"110000","1","0","0","0","10016039","0","15","0","0","0","0","0","0","0","0","0","109434","0","0","0","12016039"
"120000","1","0","0","0","10016040","0","15","0","0","0","0","0","0","0","0","0","10025032","0","0","0","12016040"
"120000","1","0","0","0","10016041","0","15","0","0","0","0","0","0","0","0","0","10058032","0","0","0","12016041"
"120000","1","0","0","0","10016042","0","15","0","0","0","0","0","0","0","0","0","10055034","0","0","0","12016042"
"110000","0","0","0","0","10019032","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11019032"
"110000","1","0","0","0","10019033","0","15","0","0","0","0","0","0","0","0","0","108014","0","0","0","12019033"
"110000","1","0","0","0","10019034","0","15","0","0","0","0","0","0","0","0","0","109011","0","0","0","12019034"
"110000","1","0","0","0","10019035","0","15","0","0","0","0","0","0","0","0","0","109551","0","0","0","12019035"
"110000","1","0","0","0","10019036","0","15","0","0","0","0","0","0","0","0","0","109551","0","0","0","12019036"
"110000","1","0","0","0","10019037","0","15","0","0","0","0","0","0","0","0","0","109493","0","0","0","12019037"
"110000","1","0","0","0","10019038","0","15","0","0","0","0","0","0","0","0","0","109613","0","0","0","12019038"
"110000","1","0","0","0","10019039","0","15","0","0","0","0","0","0","0","0","0","109524","0","0","0","12019039"
"120000","1","0","0","0","10019040","0","15","0","0","0","0","0","0","0","0","0","10034032","0","0","0","12019040"
"120000","1","0","0","0","10019041","0","15","0","0","0","0","0","0","0","0","0","10061032","0","0","0","12019041"
"120000","1","0","0","0","10019042","0","15","0","0","0","0","0","0","0","0","0","10007034","0","0","0","12019042"
"110000","0","0","0","0","10022032","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11022032"
"110000","0","0","0","0","10022033","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11022033"
"110000","0","0","0","0","10022034","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11022034"
"110000","0","0","0","0","10022035","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11022035"
"110000","0","0","0","0","10022036","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11022036"
"110000","0","0","0","0","10022037","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11022037"
"110000","0","0","0","0","10022038","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11022038"
"110000","0","0","0","0","10022039","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11022039"
"120000","0","0","0","0","10022040","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11022040"
"120000","0","0","0","0","10022041","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11022041"
"120000","0","0","0","0","10022042","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11022042"
"110000","0","0","0","0","10025032","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11025032"
"110000","0","0","0","0","10025033","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11025033"
"110000","0","0","0","0","10025034","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11025034"
"110000","0","0","0","0","10025035","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11025035"
"110000","0","0","0","0","10025036","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11025036"
"110000","0","0","0","0","10025037","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11025037"
"110000","0","0","0","0","10025038","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11025038"
"110000","0","0","0","0","10025039","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11025039"
"120000","0","0","0","0","10025040","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11025040"
"120000","0","0","0","0","10025041","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11025041"
"120000","0","0","0","0","10025042","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11025042"
"110000","1","0","0","0","10028032","0","15","0","0","0","0","0","0","0","0","0","108074","0","0","0","12028032"
"110000","1","0","0","0","10028033","0","15","0","0","0","0","0","0","0","0","0","108614","0","0","0","12028033"
"110000","1","0","0","0","10028034","0","15","0","0","0","0","0","0","0","0","0","109461","0","0","0","12028034"
"110000","1","0","0","0","10028035","0","15","0","0","0","0","0","0","0","0","0","109432","0","0","0","12028035"
"110000","1","0","0","0","10028036","0","15","0","0","0","0","0","0","0","0","0","109612","0","0","0","12028036"
"110000","1","0","0","0","10028037","0","15","0","0","0","0","0","0","0","0","0","109343","0","0","0","12028037"
"110000","1","0","0","0","10028038","0","15","0","0","0","0","0","0","0","0","0","109014","0","0","0","12028038"
"110000","1","0","0","0","10028039","0","15","0","0","0","0","0","0","0","0","0","109164","0","0","0","12028039"
"120000","1","0","0","0","10028040","0","15","0","0","0","0","0","0","0","0","0","10010032","0","0","0","12028040"
"120000","1","0","0","0","10028041","0","15","0","0","0","0","0","0","0","0","0","10055033","0","0","0","12028041"
"110000","1","0","0","0","10031032","0","15","0","0","0","0","0","0","0","0","0","108164","0","0","0","12031032"
"110000","1","0","0","0","10031033","0","15","0","0","0","0","0","0","0","0","0","108584","0","0","0","12031033"
"110000","1","0","0","0","10031034","0","15","0","0","0","0","0","0","0","0","0","109071","0","0","0","12031034"
"110000","1","0","0","0","10031035","0","15","0","0","0","0","0","0","0","0","0","109012","0","0","0","12031035"
"110000","1","0","0","0","10031036","0","15","0","0","0","0","0","0","0","0","0","109582","0","0","0","12031036"
"110000","1","0","0","0","10031037","0","15","0","0","0","0","0","0","0","0","0","109103","0","0","0","12031037"
"110000","1","0","0","0","10031038","0","15","0","0","0","0","0","0","0","0","0","109224","0","0","0","12031038"
"110000","1","0","0","0","10031039","0","15","0","0","0","0","0","0","0","0","0","109554","0","0","0","12031039"
"120000","1","0","0","0","10031040","0","15","0","0","0","0","0","0","0","0","0","10007032","0","0","0","12031040"
"120000","1","0","0","0","10031041","0","15","0","0","0","0","0","0","0","0","0","10061033","0","0","0","12031041"
"110000","0","0","0","0","10034032","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11034032"
"110000","0","0","0","0","10034034","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11034034"
"110000","0","0","0","0","10034036","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11034036"
"110000","0","0","0","0","10034037","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11034037"
"110000","1","0","0","0","10034039","0","15","0","0","0","0","0","0","0","0","0","109584","0","0","0","12034039"
"120000","0","0","0","0","10034040","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11034040"
"120000","1","0","0","0","10034041","0","15","0","0","0","0","0","0","0","0","0","10043033","0","0","0","12034041"
"110000","1","0","0","0","10037032","0","15","0","0","0","0","0","0","0","0","0","108104","0","0","0","12037032"
"110000","1","0","0","0","10037033","0","15","0","0","0","0","0","0","0","0","0","108554","0","0","0","12037033"
"110000","1","0","0","0","10037034","0","15","0","0","0","0","0","0","0","0","0","109371","0","0","0","12037034"
"110000","1","0","0","0","10037035","0","15","0","0","0","0","0","0","0","0","0","109372","0","0","0","12037035"
"110000","1","0","0","0","10037036","0","15","0","0","0","0","0","0","0","0","0","109552","0","0","0","12037036"
"110000","1","0","0","0","10037037","0","15","0","0","0","0","0","0","0","0","0","109253","0","0","0","12037037"
"110000","1","0","0","0","10037038","0","15","0","0","0","0","0","0","0","0","0","109494","0","0","0","12037038"
"110000","1","0","0","0","10037039","0","15","0","0","0","0","0","0","0","0","0","109614","0","0","0","12037039"
"120000","1","0","0","0","10037040","0","15","0","0","0","0","0","0","0","0","0","10046032","0","0","0","12037040"
"120000","1","0","0","0","10037041","0","15","0","0","0","0","0","0","0","0","0","10046033","0","0","0","12037041"
"110000","0","0","0","0","10040032","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11040032"
"110000","1","0","0","0","10040033","0","15","0","0","0","0","0","0","0","0","0","108524","0","0","0","12040033"
"110000","1","0","0","0","10040035","0","15","0","0","0","0","0","0","0","0","0","109222","0","0","0","12040035"
"110000","1","0","0","0","10040036","0","15","0","0","0","0","0","0","0","0","0","109072","0","0","0","12040036"
"110000","0","0","0","0","10043033","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11043033"
"110000","0","0","0","0","10043035","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11043035"
"110000","0","0","0","0","10043038","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11043038"
"110000","0","0","0","0","10043039","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11043039"
"120000","0","0","0","0","10043041","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11043041"
"110000","0","0","0","0","10046032","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11046032"
"110000","0","0","0","0","10046033","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11046033"
"110000","0","0","0","0","10046036","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11046036"
"110000","0","0","0","0","10046037","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11046037"
"120000","0","0","0","0","10046040","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11046040"
"110000","1","0","0","0","10049034","0","15","0","0","0","0","0","0","0","0","0","109101","0","0","0","12049034"
"110000","1","0","0","0","10049037","0","15","0","0","0","0","0","0","0","0","0","109073","0","0","0","12049037"
"110000","1","0","0","0","10049038","0","15","0","0","0","0","0","0","0","0","0","109254","0","0","0","12049038"
"120000","1","0","0","0","10049040","0","15","0","0","0","0","0","0","0","0","0","10040032","0","0","0","12049040"
"110000","0","0","0","0","10052034","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11052034"
"110000","0","0","0","0","10052035","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11052035"
"110000","0","0","0","0","10052038","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11052038"
"110000","0","0","0","0","10052039","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11052039"
"120000","0","0","0","0","10052041","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11052041"
"110000","0","0","0","0","10055032","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11055032"
"110000","0","0","0","0","10055033","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11055033"
"110000","0","0","0","0","10055034","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11055034"
"110000","0","0","0","0","10055035","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11055035"
"110000","0","0","0","0","10055036","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11055036"
"110000","0","0","0","0","10055037","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11055037"
"110000","0","0","0","0","10055038","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11055038"
"110000","0","0","0","0","10055039","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11055039"
"120000","0","0","0","0","10055040","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11055040"
"120000","0","0","0","0","10055041","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11055041"
"110000","0","0","0","0","10058032","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11058032"
"110000","0","0","0","0","10058033","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11058033"
"110000","0","0","0","0","10058034","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11058034"
"110000","0","0","0","0","10058035","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11058035"
"110000","0","0","0","0","10058036","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11058036"
"110000","0","0","0","0","10058037","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11058037"
"110000","0","0","0","0","10058038","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11058038"
"110000","0","0","0","0","10058039","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11058039"
"120000","0","0","0","0","10058040","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11058040"
"120000","0","0","0","0","10058041","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11058041"
"110000","0","0","0","0","10061032","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11061032"
"110000","0","0","0","0","10061033","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11061033"
"110000","0","0","0","0","10061034","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11061034"
"110000","0","0","0","0","10061035","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11061035"
"110000","0","0","0","0","10061036","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11061036"
"110000","0","0","0","0","10061037","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11061037"
"110000","0","0","0","0","10061038","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11061038"
"110000","0","0","0","0","10061039","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11061039"
"120000","0","0","0","0","10061040","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11061040"
"120000","0","0","0","0","10061041","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","11061041"
