75151ca51111e384d406cb9f28a99b73717e1312e60ffc50b3025f82561d0556,ee4e7a92c5796200cca105a3b176c51ebc4cd2dc815f4a21f10be1b551ea757d,11fbc294800833b8ef6344b28050e4338e68f0130fb1cb02c9bea87293032776,5ab81b0028d673e75b0ee22a0c182e0cfad29f54becf632a491bd5068cbb009f,f134dd157dd6a756c099eafe818813d5c2b341389dac9c101aea3791e2471eb8,2fc02b9cb8f089d736a22621d946aa256872b7bad91114ee2fb49dc0743c9171,4f068135092c9cd2c946733a39fb8113c684c12f96669646950146eab2529365,c006342dfdfd6565ae933a16cf26efe2672af8835788c7c8d67a758bf606807a,62392e2e8108f0688b6f902fdbdbd85387b638d2864cb8b166cf2752c3be3331,a01a39a1beb80a1c47cc1cec1d7ebd00a205d42237eb2585e992f6c1eb56cc40,ead711024f74521d0f7d337eb986b1e8b1b380abbafc934223608861826f421c,02cb39f21b27c372e0992c784c8ba4ef04e9af13e4ae11bd040a2452cc320a61,c2f259642ee4d919f8e89d068c97e1bd212d6dbdeae8591dedddc6377ac49a31,c3ce629b3c647f84dc1107b8cc757cafa5c886484d49978e46a33bfa39db9f23,15e66f7da50c6e88135d2fd08b6830cf2db78da055d094122a5cb3bc0098017f,ed07f6bfdbcf0f588ba590807bc0d39b615c9e1e76c93325e14ff63d835ecf14
"0","AB","42","12","7","22","私、小さい頃から人には見えないものが\n見えていたんです。今もあなたの後ろに\n一人、二人、三人…賑やかですね","悪魔偽王国軍（ディアボロス）","157","占い","127101","18","大坪由佳","占いが得意な霊能少女","魔族","シノブ（サマー）"
"0","A","39","9","1","2","なに、モタモタしてんのよ\n仕方ないから、あたしが手伝ってあげるわ\nいい？　感謝しなさいよね！","美食殿","152","猫と遊ぶ","127201","14","立花理香","行き倒れの謎のネコミミ魔法使い","獣人族","キャル（編入生）"
"0","O","48","4","14","10","ヒデサイ、ちょっす～！　うち、漢字と計算は\nちょっち…てか、おに苦手なんだ～\nでもでも、ファッションだったら任せて～！","ルーセント学院","167","ファッション","127301","17","上坂すみれ","天真爛漫で人気者のカリスマモデル","魔族","スズナ（編入生）"
"0","A","43","10","9","4","貧乏性？　いいえ、\n「もったいない」の精神で\n日々を過ごしてるだけよ！","サレンディア救護院","156","経営、お茶会","127501","17","堀江由衣","救護院を経営する優しい庶民派お嬢様","エルフ","サレン（サラサリア）"
"0","B","54","7","13","11","","トワイライトキャラバン","167","釣り","127601","25","佐藤利奈","人情味溢れる粋でいなせな「姉御」","ヒューマン","ルカ（サラサリア）"
"0","?","???","2","","5","","？？？","145","妹と過ごす休日","127701","12","豊田萌絵","真面目で一生懸命なドラゴンメイド（姉）","ドラゴン族","リンド"
"0","?","???","2","","5","","？？？","145","サボり、姉と過ごす休日","127801","12","関根明良","不真面目で気怠げなドラゴンメイド（妹）","ドラゴン族","ヴルム"
"0","O","46","3","1","31","あ、あの…何か食べ物持っていませんか？\nもう、お腹ペコペコで…","美食殿","156","食べ歩き、料理","127901","17","M・A・O","いつも元気な腹ペコ少女","ヒューマン","ペコリーヌ（クリスマス）"
"0","A","57","9","18","19","","リッチモンド商工会","160","お金を数えること、悪だくみ","128001","26","Lynn","忠義に目覚めた女商人","ヒューマン","クレジッタ（クリスマス）"
"0","AB","???","9","17","29","","ドラゴンズネスト","145","ゲーム","128301","13","藤田茜","口が達者なヘタレドラゴン","ドラゴン族","イノリ（ニューイヤー）"
"0","A","46","12","6","24","私はハツネ！　困っている人の味方だよ！\n困った時は、いつでも言ってね♪\n私のちょ…ま、魔法で助けてあげるから！","フォレスティエ","156","妹と遊ぶこと、二度寝、昼寝、早寝","128401","17","大橋彩香","みんなのために超能力を使う眠り姫","エルフ","ハツネ（ニューイヤー）"
"0","AB","41","11","10","3","","自警団（カォン）","152","読書、推理","128501","15","水瀬いのり","頭脳明晰な美少女名探偵","獣人族","カスミ（ニューイヤー）"
"0","A","44","8","2","27","こんにちは！　ヒヨリでっす！\n困っている人がいたら助けにいくよ！\nよかったら一緒に来ない？","トゥインクルウィッシュ","155","人助け、応援","128701","16","東山奈央","人助けが大好き！　前向き格闘娘","獣人族","ヒヨリ（アストラル）"
"0","B","46","1","2","12","キミと会ったのもきっと何かの縁だ\n一緒に塔の頂上を目指す仲間として\n頑張っていこう。よろしく頼む","トゥインクルウィッシュ","163","読書、乗馬、お茶","128801","18","早見沙織","クールで何事にも真っ直ぐな剣士","魔族","レイ（アストラル）"
"0","O","47","4","2","5","あんまり役に立てるかはわからないけど…\nわたしも頑張って、\nみんなをサポートするね！","トゥインクルウィッシュ","158","料理、人間観察","128901","17","種田梨沙","戦闘のサポートが得意な、心優しい少女","ヒューマン","ユイ（アストラル）"
"0","?","??","2","","15","","？？？","168","騎士クンの話を聞くこと","129001","??","桑島法子","悲劇の根源に咲き誇る美しき黒薔薇","ヒューマン","エリス"
"0","O","36","2","16","28","","聖テレサ女学院（なかよし部）","142","読書","129301","18","小原好美","書庫に眠れる小さな賢人","ヒューマン","ユニ（ウィンター）"
"0","O","42","8","16","7","","聖テレサ女学院（なかよし部）","154","ダーツ","129401","17","種﨑敦美","ダウンタウン育ちのダウナー系エルフ","エルフ","クロエ（ウィンター）"
"0","O","46","9","16","15","","聖テレサ女学院（なかよし部）","156","ダンス、カラオケ","129501","16","佐倉綾音","自由奔放ナチュラル無礼な現代っ子","ヒューマン","チエル（ウィンター）"
"0","A","39","4","","2","","？？？","145","花の手入れ、トゲぬき","129601","13","立花日菜","孤絶の香を纏う花の妖魔人","妖魔人","アネモネ"
"0","?","??","12","","31","","？？？","139","おままごと、人間観察","129701","??","大久保瑠美","万魔の頂点、煉獄の媛君","妖魔人","ネフィ＝ネラ"
"0","O","54","8","10","9","腹へってたら言えよな\n簡単でよければ\nすっげー旨いもん食わせてやるよ！","自警団（カォン）","168","お菓子作り","129801","17","小松未可子","男勝りで情に厚いワイルド娘","獣人族","マコト（コマンダー）"
"0","B","43","7","13","30","『壊し屋』の二つ名を持つ私…\nですが、怖がる必要はありませんわ\nあなた様は大切な運命の人ですから…","トワイライトキャラバン","154","実験、裁縫、料理","129901","16","橋本ちなみ","運命の相手に一途すぎる乙女","魔族","エリコ（コマンダー）"
"0","B","55","1","21","8","","バンディ・シスターズ","168","妹たちを躾ける","130001","21","ファイルーズあい","悪運に愛された、盗賊ギルドの頭領長女","エルフ","ヤマト"
"0","A","45","5","21","30","","バンディ・シスターズ","158","編み物","130101","16","石見舞菜香","大変だけど元気です。盗賊ギルドの次女","ヒューマン","ワカナ"
"0","AB","37","3","21","5","","バンディ・シスターズ","136","ワカナをいぢめること","130201","12","花井美春","生意気だけど超天才！　盗賊ギルドの三女","獣人族","フブキ"
"0","A","21","2","5","2","","リトルリリカル","118","お勉強","130701","8","小倉唯","礼儀正しくしっかり者のちびっ子優等生","エルフ","キョウカ（スプリング）"
"0","O","43","12","9","12","うぅ…ごめんなさい～…\nまたキッチンを爆発させてしまいました～\nこれじゃあメイド失格です…","サレンディア救護院","154","ご奉仕","130801","15","悠木碧","お嬢さまのためにがんばるドジっ娘メイド","ヒューマン","スズメ（スプリング）"
"0","A","46","8","","2","","ジオ・テオゴニア","158","掃除、宝石や遊園地の手入れ","130901","16","田中美海","なんでもあげちゃうポンコツ支配人バニー","宝石兎族","クルル"
"0","O","42","9","10","22","マホマホ王国のお姫はんの、マホ姫どす！\nけったいな顔してどないしはったん？\nマホマホ王国はずーっと遠くの国なんどす？","自警団（カォン）","155","空想、ぬいぐるみ集め","131001","16","内田真礼","マホマホ王国のプリンセス","獣人族","マホ（ドリームパーク）"
"0","B","55","6","19","13","","レイジ・レギオン","157","可愛いショタと遊ぶ、買い物","131101","19","和氣あず未","ショタ大好き♪　ギャル系スライム娘","魔族？","ネア（サマー）"
"0","A","??","7","19","2","","レイジ・レギオン","159","特に無し","131201","16","鬼頭明里","明朗快活、なれど破滅に流るる溌溂少女","ヒューマン","ミソラ（サマー）"
"0","A","44","4","20","29","","アルターメイデン","154","華道、読書（古典）、トーゴク画","131601","15","鈴木みのり","贖罪を胸に強さを求める妹系大和撫子","ヒューマン","リリ（サマー）"
"0","?","???","?","","?","","？？？","150","？？？","131701","??","相坂優歌","新たな姿で騎士の冒険を支え続ける妖精","？？？","アメス（サマー）"
"0","O","???","4","17","17","","ドラゴンズネスト","168","絵画、読書","131801","25","大西沙織","妖しい微笑で全てを見透かす臥竜の頭領","ドラゴン族","ホマレ（サマー）"
"0","?","??","9","","23","","？？？","164","パックの毛繕い、勉強","131901","??","高橋李依","銀髪のおっとりハーフエルフ","ハーフエルフ","エミリア（サマー）"
"0","?","???","1","","24","","？？？","164","知識欲を満たすこと","132001","??","坂本真綾","強欲の魔女","？？？","エキドナ（サマー）"
"0","?","??","2","","2","","？？？","154","演劇鑑賞、詩文","132101","17","水瀬いのり","鬼がかりの万能妹メイド","鬼族","レム（サマー）"
"0","B","40","1","4","24","","カルミナ","157","舞台鑑賞、ダンス","132201","17","日笠陽子","歌って踊れる大人気アイドル","ヒューマン","ノゾミ（アルケミスト）"
"0","A","47","1","22","2","","アルケス錬金堂","160","妄想","132301","17","鈴代紗弓","むっつりスケベなチョロイン錬金術師","獣人族","ルイズマリー"
"0","O","53","9","22","8","","アルケス錬金堂","170","虫捕り","132401","26","青山吉能","おっきな体と無邪気な心の天才剣士","ヒューマン","イロハ"
"0","AB","34","11","22","8","","アルケス錬金堂","136","健康サプリを試すこと","132501","10","井上ほの花","体は子ども、頭脳は大人な錬金堂店主","エルフ","ソノ"
"0","?","??","1","","17","","？？？","162","昼寝、新作スイーツの試食","132801","??","河瀬茉希","優しさと傲慢さを併せ持つプリンセス","天使族","ライラエル（クリスマス）"
"0","B","52","8","14","14","いつも助けてくれてありがとう\n私のほうが年上なのに\n頼ってばかりでごめんなさい～","ルーセント学院","162","恋愛小説、恋愛舞台、恋愛漫画の鑑賞","132901","23","伊藤静","多くの男性を魅了する無垢な女教師","魔族","イオ（クリスマス）"
"0","AB","0","10","","31","","？？？","166","水墨画","133001","21","富田美憂","怜悧で幽愁、オバケでオトボケな守護騎士","ヒューマン","グレイス"
"0","A","49","2","","21","","？？？","158","香水集め、物語を読むこと","133101","17","長縄まりあ","冥府に咲くアンデッド系プリンセス","ヒューマン","ヴァイオレット"
"0","A","33","7","15","28","「白き翼」こと、ヴァイスフリューゲル…\nその名に恥じぬよう、天高く舞い、\n華麗に敵を倒してみせる！","ヴァイスフリューゲル　ランドソル支部","140","お菓子屋通い","133201","17","辻あゆみ","見た目も中身もお子ちゃまな異国の軍人","ヒューマン","モニカ（ニューイヤー）"
"0","A","43","10","9","4","貧乏性？　いいえ、\n「もったいない」の精神で\n日々を過ごしてるだけよ！","サレンディア救護院","156","経営、お茶会","133501","17","堀江由衣","救護院を経営する優しい庶民派お嬢様","エルフ","サレン（ニューイヤー）"
"0","B","??","12","","7","","？？？","141","メドゥシアナと空を飛ぶこと","133601","14","水橋かおり","わがままで意地っ張りな末っ子系蛇娘","妖魔人","メドゥーサ"
"0","AB","??","7","3","25","","ラビリンス","160","人間観察","133701","25","沢城みゆき","秘密結社ラビリンスの『迷宮女王』","ヒューマン","ラビリスタ（アルファ）"
"0","O","??","3","","24","","？？？","149","物真似、芸術鑑賞","133801","24","井口裕香","研究所に隠れ住む物静かなお姉さん","エルフ","ネネカ（アルファ）"
"0","O","??","2","8","7","","王宮騎士団（NIGHTMARE）","165","強敵との闘争","133901","27","たかはし智秋","傍若無人な王宮騎士団副団長","ヒューマン","クリスティーナ（アルファ）"
"0","?","???","?","","?","","？？？","???","貴方と冒険すること","134001","??","相坂優歌","貴方と共にある導きの妖精","？？？","フィオ"
"0","O","53","12","19","28","","レイジ・レギオン","165","歌、読書、詩を書くこと","134301","20","原田彩楓","静寂を求め歌う陰気少女","魔族","ランファ（儀装束）"
"0","O","46","6","4","3","私は人々の平和を守るため、唱喚術を使って\n戦います。…最近は、ア、アイドルとしても\n活動してますが、そちらはまだ不慣れで…","カルミナ","163","各種楽器","134401","17","福原綾香","人々を守るために歌う、唱喚士の少女","ヒューマン","チカ（儀装束）"
"0","?","全備重量278.1","11","","11","","？？？","170","昼寝、誰かの役に立つこと","134501","??","長谷川育美","スマイル満タン！　パワフル機械少女","機械人族","クローチェ（エアリアル）"
"0","AB","44","6","6","6","","フォレスティエ","158","友達作りのイメトレ","134601","13","花澤香菜","「友達」に憧れる、エルフの森の女の子","エルフ","アオイ（パイロット）"
"0","?","40","10","","10","","？？？","142","湯浴み","134701","18","篠田みなみ","偉大にして優雅、時々ぴよぴよ","妖魔人","ホウオウ"
"0","AB","45","9","4","7","","カルミナ","153","裁縫","134801","14","木戸衣吹","ファッション大好きなキュートガール","ヒューマン","ツムギ（ジオ・ゲヘナ）"
"0","B","48","10","","9","","？？？","155","狩り、おジュエリー集め","134901","18","幸村恵理","奴隷ながらもお高貴なド令嬢","妖魔人","カノン"
"0","?","??","2","","15","","？？？","168","騎士クンの話を聞くこと","135001","??","桑島法子","悲劇の根源に咲き誇る美しき黒薔薇","ヒューマン","エリス（サマー）"
"0","B","???","12","1","14","","美食殿","147","読書、ストレッチ","135101","14","近藤玲奈","記憶喪失のドラゴン娘","ドラゴン族","シェフィ（サマー）"
"0","O","34","3","20","1","","アルターメイデン","135","ごはんをたべること","135201","10","高尾奏音","正義の魂を受け継ぐ、爆食系天然天才娘","獣人族","プレシア（サマー）"
"0","O","42","11","20","1","","アルターメイデン","147","お菓子作り、花の世話、バイオリン演奏","135301","13","前田佳織里","忘れ難い罪過を抱える、黒き翼の聖女","ヒューマン","クリア（サマー）"
"0","A","39","4","","2","","？？？","145","花の手入れ、トゲぬき","135401","13","立花日菜","孤絶の香を纏う花の妖魔人","妖魔人","アネモネ（サマー）"
"0","?","??","3","","27","","？？？","162","人助け、街歩き、利き麦しゅわ","135501","??","松岡由貴","太陽と熱砂の国で未来を願う笑顔の豪炎","獣人族","アイラ"
"0","?","??","2","","9","","？？？","167","武器の手入れ、瞑想、釣り","135601","??","皆川純子","曙光と翠嵐の国で未来を護る寡黙な剣豪","魔族","シナツ"
"0","A","44","8","2","27","こんにちは！　ヒヨリでっす！\n困っている人がいたら助けにいくよ！\nよかったら一緒に来ない？","トゥインクルウィッシュ","155","人助け、応援","135701","16","東山奈央","人助けが大好き！　前向き格闘娘","獣人族","ヒヨリ（サラサリア）"
"0","O","63","12","","30","","？？？","179","三味線、死魔エナガのお世話","135801","19","天野聡美","真白き冬化粧を纏う、一途な心の雪女","雪女","ユキノ"
"0","O","29","2","","2","","？？？","135","強敵との手合わせ、夜廻り","135901","20","島袋美由利","怪力無双、ハードボイルドな仁義の鬼嬢","鬼族","サツキ"
"0","AB","108","1","","15","","？？？","240","光を追うこと、整理整頓","136001","28","遠藤綾","新たな道を歩み始めた女郎蜘蛛","妖魔人","アラクネ"
"0","A","46","4","","2","","？？？","158","お菓子作り、パズルゲーム","136101","享年17","本渡楓","サガを救うアイドルゾンビ","ゾンビ","サクラ"
"0","O","53","2","","10","","？？？","152","巣ごもり、昼寝","136201","16","黒沢ともよ","落ちこぼれでもめげない、アルミラージ娘","妖魔人","ナーナ"
"0","A","??","7","19","2","","レイジ・レギオン","159","特に無し","136301","16","鬼頭明里","明朗快活、なれど破滅に流るる溌溂少女","ヒューマン","ミソラ（クリスマス）"
"0","O","47","4","2","5","あんまり役に立てるかはわからないけど…\nわたしも頑張って、\nみんなをサポートするね！","トゥインクルウィッシュ","158","料理、人間観察","136401","17","種田梨沙","戦闘のサポートが得意な、心優しい少女","ヒューマン","ユイ（クリスマス）"
"0","O","54","10","3","24","身の回りのお世話はお姉ちゃんがやってあげるね！\nお料理も、お洗濯も、お掃除も\nお風呂で背中も流してあげちゃうぞっ！","ラビリンス","168","家事全般","136501","18","生天目仁美","お姉ちゃんがお世話してあげるからねっ！","ヒューマン","シズル（ニューイヤー）"
"0","O","51","8","15","31","スシ、ゲイシャ、テンプラ…\nはふぅ～！\nトーゴクの文化はステキデスね～！","ヴァイスフリューゲル　ランドソル支部","163","忍法開発","137101","16","佐藤聡美","トーゴクの神秘、オシエテクダサイ！","ヒューマン","ニノン（サマー）"
"0","AB","41","11","10","3","","自警団（カォン）","152","読書、推理","137401","15","水瀬いのり","頭脳明晰な美少女名探偵","獣人族","カスミ（シスター）"
"0","B","48","5","1","11","主さまのガイド役を仰せつかりました\nわたくし、主さまに満足していただけるよう\n誠心誠意尽くさせていただきます","美食殿","164","瞑想、動植物の飼育","137601","11","伊藤美来","主を想い、“進化”したガイド役","エルフ","コッコロ（嚮導幼君）"
"0","A","44","8","3","25","覚えていないと思うんですけど…\n私は妹なんですよ！\nだからお兄ちゃんって呼んでいいですか？","ラビリンス","156","お裁縫","137901","15","阿澄佳奈","人懐っこくてマシンガントークな妹系少女","ヒューマン","リノ（ニューイヤー）"
"0","A","49","2","","21","","？？？","158","香水集め、物語を読むこと","138001","17","長縄まりあ","冥府に咲くアンデッド系プリンセス","ヒューマン","ヴァイオレット（イサナミ）"
"0","?","??","1","","17","","？？？","162","昼寝、新作スイーツの試食","138101","??","河瀬茉希","優しさと傲慢さを併せ持つプリンセス","天使族","ライラエル（パルフェクト）"
"0","?","??","12","","31","","？？？","139","おままごと、人間観察","138201","??","大久保瑠美","万魔の頂点、煉獄の媛君","妖魔人","ネフィ＝ネラ（鬼面仏心）"
"0","O","46","3","1","31","あ、あの…何か食べ物持っていませんか？\nもう、お腹ペコペコで…","美食殿","156","食べ歩き、料理","138301","17","M・A・O","いつも元気な腹ペコ少女","ヒューマン","ペコリーヌ（アストライア）"
"0","A","45","5","21","30","","バンディ・シスターズ","158","編み物","138701","16","石見舞菜香","大変だけど元気です。盗賊ギルドの次女","ヒューマン","ワカナ（ウィンター）"
"0","A","44","8","2","27","こんにちは！　ヒヨリでっす！\n困っている人がいたら助けにいくよ！\nよかったら一緒に来ない？","トゥインクルウィッシュ","155","人助け、応援","180101","16","東山奈央","人助けが大好き！　前向き格闘娘","獣人族","ヒヨリ（プリンセス）"
"0","O","47","4","2","5","あんまり役に立てるかはわからないけど…\nわたしも頑張って、\nみんなをサポートするね！","トゥインクルウィッシュ","158","料理、人間観察","180201","17","種田梨沙","戦闘のサポートが得意な、心優しい少女","ヒューマン","ユイ（プリンセス）"
"0","B","46","1","2","12","キミと会ったのもきっと何かの縁だ\n一緒に塔の頂上を目指す仲間として\n頑張っていこう。よろしく頼む","トゥインクルウィッシュ","163","読書、乗馬、お茶","180301","18","早見沙織","クールで何事にも真っ直ぐな剣士","魔族","レイ（プリンセス）"
"0","O","46","3","1","31","あ、あの…何か食べ物持っていませんか？\nもう、お腹ペコペコで…","美食殿","156","食べ歩き、料理","180401","17","M・A・O","いつも元気な腹ペコ少女","ヒューマン","ぺコリーヌ（プリンセス）"
"0","B","35","5","1","11","主さまのガイド役を仰せつかりました\nわたくし、主さまに満足していただけるよう\n誠心誠意尽くさせていただきます","美食殿","140","瞑想、動植物の飼育","180501","11","伊藤美来","主を慕う、小さなガイド役","エルフ","コッコロ（プリンセス）"
"0","A","39","9","1","2","なに、モタモタしてんのよ\n仕方ないから、あたしが手伝ってあげるわ\nいい？　感謝しなさいよね！","美食殿","152","猫と遊ぶ","180601","14","立花理香","行き倒れの謎のネコミミ魔法使い","獣人族","キャル（プリンセス）"
"0","-","-","-","500","-","","フォレスティエ、牧場（エリザベスパーク）","-","二人でピクニックに行くこと","180701","-","大橋彩香、小清水亜美","絆でつながる信愛の姉妹","エルフ、獣人族","ハツネ＆シオリ"
"0","-","-","-","5","-","","リトルリリカル","-","みんなで冒険すること","180801","-","諸星すみれ、日高里菜、小倉唯","勇気！　友情！　リリカルズ！","ヒューマン、獣人族、エルフ","ミソギ＆ミミ＆キョウカ"
"0","-","-","-","501","-","","メルクリウス財団、サレンディア救護院","-","切磋琢磨","180901","-","松嵜麗、堀江由衣","気高き友情で結ばれた好敵手","ヒューマン、エルフ","アキノ＆サレン"
"0","-","-","-","","-","","？？？","-","一緒にピアノを連弾すること","181001","-","日笠陽子、福原綾香","約束を誓い合うマナリアの双姫","ヒューマン、半人半竜","アン＆グレア"
"0","-","-","-","3","-","","ラビリンス","-","弟を愛でること＆兄に甘えること","181101","-","生天目仁美、阿澄佳奈","真実も偽りも超えるきょうだい","ヒューマン、ヒューマン","シズル＆リノ"
"0","B","???","12","1","14","","美食殿","147","読書、ストレッチ","181201","14","近藤玲奈","記憶喪失のドラゴン娘","ドラゴン族","シェフィ（プリンセス）"
"0","-","-","-","","-","","-","-","-","427101","-","-","美女と娘が大好き♪　ろくでなし骸骨男","-","ドクロ親父"
"0","A","44","8","2","27","こんにちは！　ヒヨリでっす！\n困っている人がいたら助けにいくよ！\nよかったら一緒に来ない？","トゥインクルウィッシュ","155","人助け、応援","900103","16","東山奈央","人助けが大好き！　前向き格闘娘","獣人族","ヒヨリ"
"0","AB","???","9","17","29","","ドラゴンズネスト","145","ゲーム","906601","13","藤田茜","口が達者なヘタレドラゴン","ドラゴン族","イノリ"
"0","B","46","1","17","12","キミと会ったのもきっと何かの縁だ\n一緒に塔の頂上を目指す仲間として\n頑張っていこう。よろしく頼む","トゥインクルウィッシュ","163","読書、乗馬、お茶","928801","18","早見沙織","クールで何事にも真っ直ぐな剣士","魔族","レイ（アストラル）"
