c29585e9eda838690b1c971d89d1a64e878662949e27d2358473b6f0c53bcc46,76663170cbc3cc874389c07723522f55016f537a8a337686e540e26cc07f8287,c5c965d3be6b342dd624ffbc816403047e9164bb2f3afef72c20776bcfac7755,a194a30e6419c7fee736c066d4a23d7cadb358fc42c254e73dc3135080521a69,f64ea2b303245f98bdfc4bad428601975eff10cc8aeac78e5eb7a5e3ce08fc04,d15ec9cabff7940cb0394b207c1d262bf25f259badb9f4a9c193e9bbb169f575,c3377027a097adfaedb862890cb3a278fb0a8f9c18e66cee89f5dd9d556c4bdb,5d5fab3da5c2f9a683724db46bbf222449494c0c76b18cfc9060b04724d9d102
"101","0","0","0","0","5","1","32911"
"4","0","0","0","0","1","46","33011"
"4","0","0","0","0","1","92","33021"
"4","0","0","0","0","1","138","33031"
"4","0","0","0","0","1","184","33041"
"4","0","0","0","0","1","230","33051"
"2","0","0","0","0","4","46","33111"
"2","0","0","0","0","4","92","33121"
"2","0","0","0","0","4","138","33131"
"2","0","0","0","0","4","184","33141"
"2","0","0","0","0","4","230","33151"
"101","0","0","0","0","2","1","33211"
"6","0","0","0","0","3","7","33311"
"6","0","0","0","0","3","14","33321"
"6","0","0","0","0","3","21","33331"
"6","0","0","0","0","3","28","33341"
"6","0","0","0","0","3","35","33351"
"6","0","0","0","0","4","7","33411"
"6","0","0","0","0","4","14","33421"
"6","0","0","0","0","4","21","33431"
"6","0","0","0","0","4","28","33441"
"6","0","0","0","0","4","35","33451"
"7","0","0","0","0","5","7","33511"
"7","0","0","0","0","5","14","33521"
"7","0","0","0","0","5","21","33531"
"7","0","0","0","0","5","28","33541"
"7","0","0","0","0","5","35","33551"
"4","0","0","0","0","4","46","33611"
"4","0","0","0","0","4","92","33621"
"4","0","0","0","0","4","138","33631"
"4","0","0","0","0","4","184","33641"
"4","0","0","0","0","4","230","33651"
"2","0","0","0","0","1","46","33711"
"2","0","0","0","0","1","92","33721"
"2","0","0","0","0","1","138","33731"
"2","0","0","0","0","1","184","33741"
"2","0","0","0","0","1","230","33751"
"100","0","0","0","0","3","1","33811"
"1","4","2","5","3","1","26","33911"
"1","4","2","5","3","1","52","33921"
"1","4","2","5","3","1","78","33931"
"1","4","2","5","3","1","104","33941"
"1","4","2","5","3","1","130","33951"
"2","0","0","0","0","3","46","34011"
"2","0","0","0","0","3","92","34021"
"2","0","0","0","0","3","138","34031"
"2","0","0","0","0","3","184","34041"
"2","0","0","0","0","3","230","34051"
"4","0","0","0","0","2","46","34111"
"4","0","0","0","0","2","92","34121"
"4","0","0","0","0","2","138","34131"
"4","0","0","0","0","2","184","34141"
"4","0","0","0","0","2","230","34151"
"4","0","0","0","0","5","46","34211"
"4","0","0","0","0","5","92","34221"
"4","0","0","0","0","5","138","34231"
"4","0","0","0","0","5","184","34241"
"4","0","0","0","0","5","230","34251"
"101","0","0","0","0","4","1","34311"
"7","0","0","0","0","1","7","34411"
"7","0","0","0","0","1","14","34421"
"7","0","0","0","0","1","21","34431"
"7","0","0","0","0","1","28","34441"
"7","0","0","0","0","1","35","34451"
"100","0","0","0","0","5","1","34511"
"4","0","0","0","0","2","46","34611"
"4","0","0","0","0","2","92","34621"
"4","0","0","0","0","2","138","34631"
"4","0","0","0","0","2","184","34641"
"4","0","0","0","0","2","230","34651"
"101","0","0","0","0","3","1","34711"
"7","0","0","0","0","4","7","34811"
"7","0","0","0","0","4","14","34821"
"7","0","0","0","0","4","21","34831"
"7","0","0","0","0","4","28","34841"
"7","0","0","0","0","4","35","34851"
"2","0","0","0","0","2","46","34911"
"2","0","0","0","0","2","92","34921"
"2","0","0","0","0","2","138","34931"
"2","0","0","0","0","2","184","34941"
"2","0","0","0","0","2","230","34951"
"2","0","0","0","0","4","46","35011"
"2","0","0","0","0","4","92","35021"
"2","0","0","0","0","4","138","35031"
"2","0","0","0","0","4","184","35041"
"2","0","0","0","0","4","230","35051"
"6","0","0","0","0","1","7","35111"
"6","0","0","0","0","1","14","35121"
"6","0","0","0","0","1","21","35131"
"6","0","0","0","0","1","28","35141"
"6","0","0","0","0","1","35","35151"
"5","4","2","5","3","1","24","35211"
"5","4","2","5","3","1","48","35221"
"5","4","2","5","3","1","72","35231"
"5","4","2","5","3","1","96","35241"
"5","4","2","5","3","1","120","35251"
"2","0","0","0","0","5","46","35311"
"2","0","0","0","0","5","92","35321"
"2","0","0","0","0","5","138","35331"
"2","0","0","0","0","5","184","35341"
"2","0","0","0","0","5","230","35351"
"101","0","0","0","0","1","1","35411"
"6","0","0","0","0","4","7","35511"
"6","0","0","0","0","4","14","35521"
"6","0","0","0","0","4","21","35531"
"6","0","0","0","0","4","28","35541"
"6","0","0","0","0","4","35","35551"
"4","0","0","0","0","2","46","35611"
"4","0","0","0","0","2","92","35621"
"4","0","0","0","0","2","138","35631"
"4","0","0","0","0","2","184","35641"
"4","0","0","0","0","2","230","35651"
"4","0","0","0","0","1","46","35711"
"4","0","0","0","0","1","92","35721"
"4","0","0","0","0","1","138","35731"
"4","0","0","0","0","1","184","35741"
"4","0","0","0","0","1","230","35751"
"4","0","0","0","0","5","46","35811"
"4","0","0","0","0","5","92","35821"
"4","0","0","0","0","5","138","35831"
"4","0","0","0","0","5","184","35841"
"4","0","0","0","0","5","230","35851"
"4","0","0","0","0","3","46","35911"
"4","0","0","0","0","3","92","35921"
"4","0","0","0","0","3","138","35931"
"4","0","0","0","0","3","184","35941"
"4","0","0","0","0","3","230","35951"
"7","0","0","0","0","3","7","36011"
"7","0","0","0","0","3","14","36021"
"7","0","0","0","0","3","21","36031"
"7","0","0","0","0","3","28","36041"
"7","0","0","0","0","3","35","36051"
"6","0","0","0","0","5","7","36111"
"6","0","0","0","0","5","14","36121"
"6","0","0","0","0","5","21","36131"
"6","0","0","0","0","5","28","36141"
"6","0","0","0","0","5","35","36151"
"101","0","0","0","0","4","1","36211"
"2","0","0","0","0","2","46","36311"
"2","0","0","0","0","2","92","36321"
"2","0","0","0","0","2","138","36331"
"2","0","0","0","0","2","184","36341"
"2","0","0","0","0","2","230","36351"
"7","0","0","0","0","2","7","36411"
"7","0","0","0","0","2","14","36421"
"7","0","0","0","0","2","21","36431"
"7","0","0","0","0","2","28","36441"
"7","0","0","0","0","2","35","36451"
"1","4","2","5","3","1","26","36511"
"1","4","2","5","3","1","52","36521"
"1","4","2","5","3","1","78","36531"
"1","4","2","5","3","1","104","36541"
"1","4","2","5","3","1","130","36551"
"7","0","0","0","0","1","7","36611"
"7","0","0","0","0","1","14","36621"
"7","0","0","0","0","1","21","36631"
"7","0","0","0","0","1","28","36641"
"7","0","0","0","0","1","35","36651"
"101","0","0","0","0","3","1","36711"
"2","0","0","0","0","5","46","36811"
"2","0","0","0","0","5","92","36821"
"2","0","0","0","0","5","138","36831"
"2","0","0","0","0","5","184","36841"
"2","0","0","0","0","5","230","36851"
"100","0","0","0","0","4","1","36911"
"101","0","0","0","0","2","1","37011"
"4","0","0","0","0","4","46","37111"
"4","0","0","0","0","4","92","37121"
"4","0","0","0","0","4","138","37131"
"4","0","0","0","0","4","184","37141"
"4","0","0","0","0","4","230","37151"
"101","0","0","0","0","5","1","37211"
"6","0","0","0","0","1","7","37311"
"6","0","0","0","0","1","14","37321"
"6","0","0","0","0","1","21","37331"
"6","0","0","0","0","1","28","37341"
"6","0","0","0","0","1","35","37351"
"4","0","0","0","0","1","46","37411"
"4","0","0","0","0","1","92","37421"
"4","0","0","0","0","1","138","37431"
"4","0","0","0","0","1","184","37441"
"4","0","0","0","0","1","230","37451"
"6","0","0","0","0","2","7","37511"
"6","0","0","0","0","2","14","37521"
"6","0","0","0","0","2","21","37531"
"6","0","0","0","0","2","28","37541"
"6","0","0","0","0","2","35","37551"
"100","0","0","0","0","2","1","37611"
"2","0","0","0","0","4","46","37711"
"2","0","0","0","0","4","92","37721"
"2","0","0","0","0","4","138","37731"
"2","0","0","0","0","4","184","37741"
"2","0","0","0","0","4","230","37751"
"5","4","2","5","3","1","24","37811"
"5","4","2","5","3","1","48","37821"
"5","4","2","5","3","1","72","37831"
"5","4","2","5","3","1","96","37841"
"5","4","2","5","3","1","120","37851"
"7","0","0","0","0","2","7","37911"
"7","0","0","0","0","2","14","37921"
"7","0","0","0","0","2","21","37931"
"7","0","0","0","0","2","28","37941"
"7","0","0","0","0","2","35","37951"
"100","0","0","0","0","1","1","38011"
"100","0","0","0","0","5","1","38111"
"100","0","0","0","0","3","1","38211"
"6","0","0","0","0","2","7","38311"
"6","0","0","0","0","2","14","38321"
"6","0","0","0","0","2","21","38331"
"6","0","0","0","0","2","28","38341"
"6","0","0","0","0","2","35","38351"
"4","0","0","0","0","3","46","38411"
"4","0","0","0","0","3","92","38421"
"4","0","0","0","0","3","138","38431"
"4","0","0","0","0","3","184","38441"
"4","0","0","0","0","3","230","38451"
"100","0","0","0","0","4","1","38511"
"2","0","0","0","0","1","46","38611"
"2","0","0","0","0","1","92","38621"
"2","0","0","0","0","1","138","38631"
"2","0","0","0","0","1","184","38641"
"2","0","0","0","0","1","230","38651"
"2","0","0","0","0","2","46","38711"
"2","0","0","0","0","2","92","38721"
"2","0","0","0","0","2","138","38731"
"2","0","0","0","0","2","184","38741"
"2","0","0","0","0","2","230","38751"
"6","0","0","0","0","5","7","38811"
"6","0","0","0","0","5","14","38821"
"6","0","0","0","0","5","21","38831"
"6","0","0","0","0","5","28","38841"
"6","0","0","0","0","5","35","38851"
"7","0","0","0","0","4","7","38911"
"7","0","0","0","0","4","14","38921"
"7","0","0","0","0","4","21","38931"
"7","0","0","0","0","4","28","38941"
"7","0","0","0","0","4","35","38951"
"6","0","0","0","0","3","7","39011"
"6","0","0","0","0","3","14","39021"
"6","0","0","0","0","3","21","39031"
"6","0","0","0","0","3","28","39041"
"6","0","0","0","0","3","35","39051"
"3","4","2","5","3","1","24","39111"
"3","4","2","5","3","1","48","39121"
"3","4","2","5","3","1","72","39131"
"3","4","2","5","3","1","96","39141"
"3","4","2","5","3","1","120","39151"
"101","0","0","0","0","1","1","39211"
"7","0","0","0","0","5","7","39311"
"7","0","0","0","0","5","14","39321"
"7","0","0","0","0","5","21","39331"
"7","0","0","0","0","5","28","39341"
"7","0","0","0","0","5","35","39351"
"4","0","0","0","0","4","46","39411"
"4","0","0","0","0","4","92","39421"
"4","0","0","0","0","4","138","39431"
"4","0","0","0","0","4","184","39441"
"4","0","0","0","0","4","230","39451"
"7","0","0","0","0","3","7","39511"
"7","0","0","0","0","3","14","39521"
"7","0","0","0","0","3","21","39531"
"7","0","0","0","0","3","28","39541"
"7","0","0","0","0","3","35","39551"
"4","0","0","0","0","2","46","39611"
"4","0","0","0","0","2","92","39621"
"4","0","0","0","0","2","138","39631"
"4","0","0","0","0","2","184","39641"
"4","0","0","0","0","2","230","39651"
"6","0","0","0","0","2","7","39711"
"6","0","0","0","0","2","14","39721"
"6","0","0","0","0","2","21","39731"
"6","0","0","0","0","2","28","39741"
"6","0","0","0","0","2","35","39751"
"100","0","0","0","0","5","1","39811"
"101","0","0","0","0","1","1","39911"
"6","0","0","0","0","3","7","40011"
"6","0","0","0","0","3","14","40021"
"6","0","0","0","0","3","21","40031"
"6","0","0","0","0","3","28","40041"
"6","0","0","0","0","3","35","40051"
"100","0","0","0","0","1","1","40111"
"100","0","0","0","0","4","1","40211"
"100","0","0","0","0","3","1","40311"
"1","4","2","5","3","1","26","40411"
"1","4","2","5","3","1","52","40421"
"1","4","2","5","3","1","78","40431"
"1","4","2","5","3","1","104","40441"
"1","4","2","5","3","1","130","40451"
"4","0","0","0","0","1","46","40511"
"4","0","0","0","0","1","92","40521"
"4","0","0","0","0","1","138","40531"
"4","0","0","0","0","1","184","40541"
"4","0","0","0","0","1","230","40551"
"2","0","0","0","0","5","46","40611"
"2","0","0","0","0","5","92","40621"
"2","0","0","0","0","5","138","40631"
"2","0","0","0","0","5","184","40641"
"2","0","0","0","0","5","230","40651"
"6","0","0","0","0","4","7","40711"
"6","0","0","0","0","4","14","40721"
"6","0","0","0","0","4","21","40731"
"6","0","0","0","0","4","28","40741"
"6","0","0","0","0","4","35","40751"
"2","0","0","0","0","3","46","40811"
"2","0","0","0","0","3","92","40821"
"2","0","0","0","0","3","138","40831"
"2","0","0","0","0","3","184","40841"
"2","0","0","0","0","3","230","40851"
"2","0","0","0","0","1","46","40911"
"2","0","0","0","0","1","92","40921"
"2","0","0","0","0","1","138","40931"
"2","0","0","0","0","1","184","40941"
"2","0","0","0","0","1","230","40951"
"6","0","0","0","0","5","7","41011"
"6","0","0","0","0","5","14","41021"
"6","0","0","0","0","5","21","41031"
"6","0","0","0","0","5","28","41041"
"6","0","0","0","0","5","35","41051"
"2","0","0","0","0","2","46","41111"
"2","0","0","0","0","2","92","41121"
"2","0","0","0","0","2","138","41131"
"2","0","0","0","0","2","184","41141"
"2","0","0","0","0","2","230","41151"
"2","0","0","0","0","4","46","41211"
"2","0","0","0","0","4","92","41221"
"2","0","0","0","0","4","138","41231"
"2","0","0","0","0","4","184","41241"
"2","0","0","0","0","4","230","41251"
"101","0","0","0","0","3","1","41311"
"101","0","0","0","0","2","1","41411"
"7","0","0","0","0","5","7","41511"
"7","0","0","0","0","5","14","41521"
"7","0","0","0","0","5","21","41531"
"7","0","0","0","0","5","28","41541"
"7","0","0","0","0","5","35","41551"
"4","0","0","0","0","4","46","41611"
"4","0","0","0","0","4","92","41621"
"4","0","0","0","0","4","138","41631"
"4","0","0","0","0","4","184","41641"
"4","0","0","0","0","4","230","41651"
"3","4","2","5","3","1","24","41711"
"3","4","2","5","3","1","48","41721"
"3","4","2","5","3","1","72","41731"
"3","4","2","5","3","1","96","41741"
"3","4","2","5","3","1","120","41751"
"101","0","0","0","0","4","1","41811"
"7","0","0","0","0","3","7","41911"
"7","0","0","0","0","3","14","41921"
"7","0","0","0","0","3","21","41931"
"7","0","0","0","0","3","28","41941"
"7","0","0","0","0","3","35","41951"
"2","0","0","0","0","5","46","42011"
"2","0","0","0","0","5","92","42021"
"2","0","0","0","0","5","138","42031"
"2","0","0","0","0","5","184","42041"
"2","0","0","0","0","5","230","42051"
"7","0","0","0","0","1","7","42111"
"7","0","0","0","0","1","14","42121"
"7","0","0","0","0","1","21","42131"
"7","0","0","0","0","1","28","42141"
"7","0","0","0","0","1","35","42151"
"101","0","0","0","0","5","1","42211"
"100","0","0","0","0","1","1","42311"
"4","0","0","0","0","3","46","42411"
"4","0","0","0","0","3","92","42421"
"4","0","0","0","0","3","138","42431"
"4","0","0","0","0","3","184","42441"
"4","0","0","0","0","3","230","42451"
"7","0","0","0","0","4","7","42511"
"7","0","0","0","0","4","14","42521"
"7","0","0","0","0","4","21","42531"
"7","0","0","0","0","4","28","42541"
"7","0","0","0","0","4","35","42551"
"6","0","0","0","0","1","7","42611"
"6","0","0","0","0","1","14","42621"
"6","0","0","0","0","1","21","42631"
"6","0","0","0","0","1","28","42641"
"6","0","0","0","0","1","35","42651"
"100","0","0","0","0","2","1","42711"
"7","0","0","0","0","2","7","42811"
"7","0","0","0","0","2","14","42821"
"7","0","0","0","0","2","21","42831"
"7","0","0","0","0","2","28","42841"
"7","0","0","0","0","2","35","42851"
"4","0","0","0","0","5","46","42911"
"4","0","0","0","0","5","92","42921"
"4","0","0","0","0","5","138","42931"
"4","0","0","0","0","5","184","42941"
"4","0","0","0","0","5","230","42951"
"1","4","2","5","3","1","26","43011"
"1","4","2","5","3","1","52","43021"
"1","4","2","5","3","1","78","43031"
"1","4","2","5","3","1","104","43041"
"1","4","2","5","3","1","130","43051"
"6","0","0","0","0","1","7","43111"
"6","0","0","0","0","1","14","43121"
"6","0","0","0","0","1","21","43131"
"6","0","0","0","0","1","28","43141"
"6","0","0","0","0","1","35","43151"
"100","0","0","0","0","5","1","43211"
"4","0","0","0","0","3","46","43311"
"4","0","0","0","0","3","92","43321"
"4","0","0","0","0","3","138","43331"
"4","0","0","0","0","3","184","43341"
"4","0","0","0","0","3","230","43351"
"7","0","0","0","0","2","7","43411"
"7","0","0","0","0","2","14","43421"
"7","0","0","0","0","2","21","43431"
"7","0","0","0","0","2","28","43441"
"7","0","0","0","0","2","35","43451"
"7","0","0","0","0","4","7","43511"
"7","0","0","0","0","4","14","43521"
"7","0","0","0","0","4","21","43531"
"7","0","0","0","0","4","28","43541"
"7","0","0","0","0","4","35","43551"
"2","0","0","0","0","1","46","43611"
"2","0","0","0","0","1","92","43621"
"2","0","0","0","0","1","138","43631"
"2","0","0","0","0","1","184","43641"
"2","0","0","0","0","1","230","43651"
"2","0","0","0","0","5","46","43711"
"2","0","0","0","0","5","92","43721"
"2","0","0","0","0","5","138","43731"
"2","0","0","0","0","5","184","43741"
"2","0","0","0","0","5","230","43751"
"4","0","0","0","0","2","46","43811"
"4","0","0","0","0","2","92","43821"
"4","0","0","0","0","2","138","43831"
"4","0","0","0","0","2","184","43841"
"4","0","0","0","0","2","230","43851"
"101","0","0","0","0","1","1","43911"
"101","0","0","0","0","3","1","44011"
"4","0","0","0","0","5","46","44111"
"4","0","0","0","0","5","92","44121"
"4","0","0","0","0","5","138","44131"
"4","0","0","0","0","5","184","44141"
"4","0","0","0","0","5","230","44151"
"2","0","0","0","0","4","46","44211"
"2","0","0","0","0","4","92","44221"
"2","0","0","0","0","4","138","44231"
"2","0","0","0","0","4","184","44241"
"2","0","0","0","0","4","230","44251"
"3","4","2","5","3","1","24","44311"
"3","4","2","5","3","1","48","44321"
"3","4","2","5","3","1","72","44331"
"3","4","2","5","3","1","96","44341"
"3","4","2","5","3","1","120","44351"
"2","0","0","0","0","2","46","44411"
"2","0","0","0","0","2","92","44421"
"2","0","0","0","0","2","138","44431"
"2","0","0","0","0","2","184","44441"
"2","0","0","0","0","2","230","44451"
"4","0","0","0","0","1","46","44511"
"4","0","0","0","0","1","92","44521"
"4","0","0","0","0","1","138","44531"
"4","0","0","0","0","1","184","44541"
"4","0","0","0","0","1","230","44551"
"2","0","0","0","0","3","46","44611"
"2","0","0","0","0","3","92","44621"
"2","0","0","0","0","3","138","44631"
"2","0","0","0","0","3","184","44641"
"2","0","0","0","0","3","230","44651"
"100","0","0","0","0","4","1","44711"
"6","0","0","0","0","5","7","44811"
"6","0","0","0","0","5","14","44821"
"6","0","0","0","0","5","21","44831"
"6","0","0","0","0","5","28","44841"
"6","0","0","0","0","5","35","44851"
"101","0","0","0","0","4","1","44911"
"2","0","0","0","0","1","46","45011"
"2","0","0","0","0","1","92","45021"
"2","0","0","0","0","1","138","45031"
"2","0","0","0","0","1","184","45041"
"2","0","0","0","0","1","230","45051"
"6","0","0","0","0","2","7","45111"
"6","0","0","0","0","2","14","45121"
"6","0","0","0","0","2","21","45131"
"6","0","0","0","0","2","28","45141"
"6","0","0","0","0","2","35","45151"
"100","0","0","0","0","3","1","45211"
"4","0","0","0","0","4","46","45311"
"4","0","0","0","0","4","92","45321"
"4","0","0","0","0","4","138","45331"
"4","0","0","0","0","4","184","45341"
"4","0","0","0","0","4","230","45351"
"6","0","0","0","0","3","7","45411"
"6","0","0","0","0","3","14","45421"
"6","0","0","0","0","3","21","45431"
"6","0","0","0","0","3","28","45441"
"6","0","0","0","0","3","35","45451"
"100","0","0","0","0","5","1","45511"
"5","4","2","5","3","1","24","45611"
"5","4","2","5","3","1","48","45621"
"5","4","2","5","3","1","72","45631"
"5","4","2","5","3","1","96","45641"
"5","4","2","5","3","1","120","45651"
"6","0","0","0","0","4","7","45711"
"6","0","0","0","0","4","14","45721"
"6","0","0","0","0","4","21","45731"
"6","0","0","0","0","4","28","45741"
"6","0","0","0","0","4","35","45751"
"2","0","0","0","0","2","46","45811"
"2","0","0","0","0","2","92","45821"
"2","0","0","0","0","2","138","45831"
"2","0","0","0","0","2","184","45841"
"2","0","0","0","0","2","230","45851"
"101","0","0","0","0","5","1","45911"
"7","0","0","0","0","5","7","46011"
"7","0","0","0","0","5","14","46021"
"7","0","0","0","0","5","21","46031"
"7","0","0","0","0","5","28","46041"
"7","0","0","0","0","5","35","46051"
"7","0","0","0","0","1","7","46111"
"7","0","0","0","0","1","14","46121"
"7","0","0","0","0","1","21","46131"
"7","0","0","0","0","1","28","46141"
"7","0","0","0","0","1","35","46151"
"100","0","0","0","0","2","1","46211"
"4","0","0","0","0","3","46","46311"
"4","0","0","0","0","3","92","46321"
"4","0","0","0","0","3","138","46331"
"4","0","0","0","0","3","184","46341"
"4","0","0","0","0","3","230","46351"
"101","0","0","0","0","5","1","46411"
"100","0","0","0","0","1","1","46511"
"101","0","0","0","0","4","1","46611"
"2","0","0","0","0","2","46","46711"
"2","0","0","0","0","2","92","46721"
"2","0","0","0","0","2","138","46731"
"2","0","0","0","0","2","184","46741"
"2","0","0","0","0","2","230","46751"
"101","0","0","0","0","3","1","46811"
"1","4","2","5","3","1","26","46911"
"1","4","2","5","3","1","52","46921"
"1","4","2","5","3","1","78","46931"
"1","4","2","5","3","1","104","46941"
"1","4","2","5","3","1","130","46951"
"4","0","0","0","0","1","46","47011"
"4","0","0","0","0","1","92","47021"
"4","0","0","0","0","1","138","47031"
"4","0","0","0","0","1","184","47041"
"4","0","0","0","0","1","230","47051"
"7","0","0","0","0","2","7","47111"
"7","0","0","0","0","2","14","47121"
"7","0","0","0","0","2","21","47131"
"7","0","0","0","0","2","28","47141"
"7","0","0","0","0","2","35","47151"
"2","0","0","0","0","5","46","47211"
"2","0","0","0","0","5","92","47221"
"2","0","0","0","0","5","138","47231"
"2","0","0","0","0","5","184","47241"
"2","0","0","0","0","5","230","47251"
"2","0","0","0","0","4","46","47311"
"2","0","0","0","0","4","92","47321"
"2","0","0","0","0","4","138","47331"
"2","0","0","0","0","4","184","47341"
"2","0","0","0","0","4","230","47351"
"7","0","0","0","0","3","7","47411"
"7","0","0","0","0","3","14","47421"
"7","0","0","0","0","3","21","47431"
"7","0","0","0","0","3","28","47441"
"7","0","0","0","0","3","35","47451"
"6","0","0","0","0","2","7","47511"
"6","0","0","0","0","2","14","47521"
"6","0","0","0","0","2","21","47531"
"6","0","0","0","0","2","28","47541"
"6","0","0","0","0","2","35","47551"
"6","0","0","0","0","3","7","47611"
"6","0","0","0","0","3","14","47621"
"6","0","0","0","0","3","21","47631"
"6","0","0","0","0","3","28","47641"
"6","0","0","0","0","3","35","47651"
"4","0","0","0","0","4","46","47711"
"4","0","0","0","0","4","92","47721"
"4","0","0","0","0","4","138","47731"
"4","0","0","0","0","4","184","47741"
"4","0","0","0","0","4","230","47751"
"6","0","0","0","0","1","7","47811"
"6","0","0","0","0","1","14","47821"
"6","0","0","0","0","1","21","47831"
"6","0","0","0","0","1","28","47841"
"6","0","0","0","0","1","35","47851"
"100","0","0","0","0","3","1","47911"
"6","0","0","0","0","5","7","48011"
"6","0","0","0","0","5","14","48021"
"6","0","0","0","0","5","21","48031"
"6","0","0","0","0","5","28","48041"
"6","0","0","0","0","5","35","48051"
"4","0","0","0","0","2","46","48111"
"4","0","0","0","0","2","92","48121"
"4","0","0","0","0","2","138","48131"
"4","0","0","0","0","2","184","48141"
"4","0","0","0","0","2","230","48151"
"1","4","2","5","3","1","26","48211"
"1","4","2","5","3","1","52","48221"
"1","4","2","5","3","1","78","48231"
"1","4","2","5","3","1","104","48241"
"1","4","2","5","3","1","130","48251"
"6","0","0","0","0","3","7","48311"
"6","0","0","0","0","3","14","48321"
"6","0","0","0","0","3","21","48331"
"6","0","0","0","0","3","28","48341"
"6","0","0","0","0","3","35","48351"
"100","0","0","0","0","2","1","48411"
"4","0","0","0","0","5","46","48511"
"4","0","0","0","0","5","92","48521"
"4","0","0","0","0","5","138","48531"
"4","0","0","0","0","5","184","48541"
"4","0","0","0","0","5","230","48551"
"101","0","0","0","0","1","1","48611"
"7","0","0","0","0","4","7","48711"
"7","0","0","0","0","4","14","48721"
"7","0","0","0","0","4","21","48731"
"7","0","0","0","0","4","28","48741"
"7","0","0","0","0","4","35","48751"
"7","0","0","0","0","5","7","48811"
"7","0","0","0","0","5","14","48821"
"7","0","0","0","0","5","21","48831"
"7","0","0","0","0","5","28","48841"
"7","0","0","0","0","5","35","48851"
"4","0","0","0","0","4","46","48911"
"4","0","0","0","0","4","92","48921"
"4","0","0","0","0","4","138","48931"
"4","0","0","0","0","4","184","48941"
"4","0","0","0","0","4","230","48951"
"2","0","0","0","0","3","46","49011"
"2","0","0","0","0","3","92","49021"
"2","0","0","0","0","3","138","49031"
"2","0","0","0","0","3","184","49041"
"2","0","0","0","0","3","230","49051"
"6","0","0","0","0","4","7","49111"
"6","0","0","0","0","4","14","49121"
"6","0","0","0","0","4","21","49131"
"6","0","0","0","0","4","28","49141"
"6","0","0","0","0","4","35","49151"
"2","0","0","0","0","1","46","49211"
"2","0","0","0","0","1","92","49221"
"2","0","0","0","0","1","138","49231"
"2","0","0","0","0","1","184","49241"
"2","0","0","0","0","1","230","49251"
"2","0","0","0","0","2","46","49311"
"2","0","0","0","0","2","92","49321"
"2","0","0","0","0","2","138","49331"
"2","0","0","0","0","2","184","49341"
"2","0","0","0","0","2","230","49351"
"101","0","0","0","0","2","1","49411"
"5","4","2","5","3","1","24","49511"
"5","4","2","5","3","1","48","49521"
"5","4","2","5","3","1","72","49531"
"5","4","2","5","3","1","96","49541"
"5","4","2","5","3","1","120","49551"
"2","0","0","0","0","5","46","49611"
"2","0","0","0","0","5","92","49621"
"2","0","0","0","0","5","138","49631"
"2","0","0","0","0","5","184","49641"
"2","0","0","0","0","5","230","49651"
"100","0","0","0","0","1","1","49711"
"100","0","0","0","0","3","1","49811"
"2","0","0","0","0","4","46","49911"
"2","0","0","0","0","4","92","49921"
"2","0","0","0","0","4","138","49931"
"2","0","0","0","0","4","184","49941"
"2","0","0","0","0","4","230","49951"
"2","0","0","0","0","3","46","50011"
"2","0","0","0","0","3","92","50021"
"2","0","0","0","0","3","138","50031"
"2","0","0","0","0","3","184","50041"
"2","0","0","0","0","3","230","50051"
"7","0","0","0","0","2","7","50111"
"7","0","0","0","0","2","14","50121"
"7","0","0","0","0","2","21","50131"
"7","0","0","0","0","2","28","50141"
"7","0","0","0","0","2","35","50151"
"101","0","0","0","0","4","1","50211"
"6","0","0","0","0","5","7","50311"
"6","0","0","0","0","5","14","50321"
"6","0","0","0","0","5","21","50331"
"6","0","0","0","0","5","28","50341"
"6","0","0","0","0","5","35","50351"
"4","0","0","0","0","2","46","50411"
"4","0","0","0","0","2","92","50421"
"4","0","0","0","0","2","138","50431"
"4","0","0","0","0","2","184","50441"
"4","0","0","0","0","2","230","50451"
"4","0","0","0","0","3","46","50511"
"4","0","0","0","0","3","92","50521"
"4","0","0","0","0","3","138","50531"
"4","0","0","0","0","3","184","50541"
"4","0","0","0","0","3","230","50551"
"100","0","0","0","0","4","1","50611"
"7","0","0","0","0","1","7","50711"
"7","0","0","0","0","1","14","50721"
"7","0","0","0","0","1","21","50731"
"7","0","0","0","0","1","28","50741"
"7","0","0","0","0","1","35","50751"
"1","4","2","5","3","1","26","50811"
"1","4","2","5","3","1","52","50821"
"1","4","2","5","3","1","78","50831"
"1","4","2","5","3","1","104","50841"
"1","4","2","5","3","1","130","50851"
"101","0","0","0","0","4","1","50911"
"6","0","0","0","0","2","7","51011"
"6","0","0","0","0","2","14","51021"
"6","0","0","0","0","2","21","51031"
"6","0","0","0","0","2","28","51041"
"6","0","0","0","0","2","35","51051"
"4","0","0","0","0","1","46","51111"
"4","0","0","0","0","1","92","51121"
"4","0","0","0","0","1","138","51131"
"4","0","0","0","0","1","184","51141"
"4","0","0","0","0","1","230","51151"
"101","0","0","0","0","3","1","51211"
"7","0","0","0","0","4","7","51311"
"7","0","0","0","0","4","14","51321"
"7","0","0","0","0","4","21","51331"
"7","0","0","0","0","4","28","51341"
"7","0","0","0","0","4","35","51351"
"6","0","0","0","0","1","7","51411"
"6","0","0","0","0","1","14","51421"
