1797acdda97c96d572254851ba5c407e0b4cde9186275f1d95562ef3db43fbe0,93f64eaf5d3ac1bd8b14411ca1b6bf28b929f0689e11689dda53d3ca92d43596,ad97f81ec72460eaa4aa16a1c7a0e6ecc10d774a88a28b11e80cbeaf31f02959,22fee016e571f1c162ee134a058b369fb706aa4204899832ebafcaa0b7e42e6d,12126c464508df6f165b43ddef500da3750262d83aec05976246673e35e91d10,283e8b616de4886f610ab90ae0ad19f88816c2e71d55b88e9fb85c8442970cd1,96a24f1f080c863b606b48b0bcffacc7c56843c225211d9026fb7c4abd83f80b,f89ced7f075aa1085f18024f90785ff75e5ad9304e1ce19a09c0831d216901c7,127e8db22821924737daa6e7f26996aeda4671ea6f52989de6ae1c52c6404fda,09ed1a79d7ad6c7f3eb268d883f3f421dad1b2a7ff99177556cbae039ce41680
"2530005","1","0","0","天命","0","天王","天心","0","天元"
"2530006","1","0","0","ねりもの","0","はんぺん","ちくわぶ","0","かまぼこ"
"2530009","1","0","0","ストークブラッド","0","クレーンブラッド","カナリーブラッド","0","ピジョンブラッド"
"2530010","1","0","0","イニシャルノート","0","テールノート","ボトムノート","0","トップノート"
"2530012","1","0","0","ハレーン","0","ブレーン","クレーン","0","トレーン"
"2530013","1","0","0","お漬物","0","お刺身","ご飯","0","お吸い物"
"2530014","1","0","0","バーナム効果","0","ツァイガルニク効果","ダニング＝クルーガー効果","0","ピグマリオン効果"
"2530016","1","0","0","PS値","0","PK値","PQ値","0","PA値"
"2530018","1","0","0","インフォームド・クライアント","0","インフォームド・リタイア","インフォームド・ラチェット","0","インフォームド・コンセント"
"2530020","1","0","0","湯の実","0","湯の草","湯の茎","0","湯の花"
"2530021","1","0","0","ワイパー","0","トランク","ハンドル","0","ボンネット"
"2530022","1","0","0","4九","0","6九","7九","0","5九"
"2530023","1","0","0","289","0","324","256","0","361"
"2530024","1","0","0","72枚","0","52枚","108枚","0","48枚"
"2530025","1","0","0","9月","0","1月","5月","0","11月"
"2530028","1","0","0","耳","0","鼻","目","0","舌"
"2530030","1","0","0","黒口","0","青口","白口","0","赤口"
"2530032","1","0","0","鱒尺","0","鮪尺","鯵尺","0","鯨尺"
"2530033","1","0","0","サマナー","0","パタンナー","ガンナー","0","ランナー"
"2530034","1","0","0","三和土","0","欄間","上棟","0","長押"
"2530035","1","0","0","オーバルカット","0","ブリリアントカット","マーキーズカット","0","トリリアントカット"
"2530036","1","0","0","白一色","0","赤一色","黒一色","0","緑一色"
"2530037","1","0","0","かり","0","はり","しき","0","けた"
"2530039","1","0","0","オパール","0","エメラルド","タンザナイト","0","ダイヤモンド"
"2530041","1","0","0","五星","0","五全","五花","0","五光"
"2530042","1","0","0","歯肉炎","0","歯槽膿漏","口内炎","0","虫歯"
"2530043","1","0","0","片棒","0","倒木","枕木","0","撞木"
"2530044","1","0","0","己運","0","臨書","草書","0","自運"
"2530046","1","0","0","態","0","熊","羆","0","能"
"2530047","1","0","0","amp","0","ppp","pmp","0","ppm"
"2530048","1","0","0","ガム","0","タルト","ワッフル","0","ウェハー"
"2530049","1","0","0","C5","0","C3","C2","0","C4"
"2530050","1","0","0","99","0","66","77","0","88"
"2530052","1","0","0","88","0","36","56","0","52"
"2530053","1","0","0","アルト","0","メゾバス","メゾテノール","0","バリトン"
"2530054","1","0","0","手ぬぐい","0","羽織","座布団","0","扇子"
"2530056","1","0","0","ゴーイン","0","チップイン","スローイン","0","タックイン"
"2530058","1","0","0","20人","0","100人","3人","0","10人"
"2530059","1","0","0","ミモザ暗号","0","アレキサンダー暗号","カール暗号","0","シーザー暗号"
"2530060","1","0","0","ベルモット","0","モルモット","ペリドット","0","ベルベット"
"2530061","1","0","0","ブーティー","0","パンプス","ミュール","0","ウェッジソール"
"2531001","1","0","0","朝がまた来て","0","朝になって","朝が来て","0","朝に変わって"
"2531002","1","0","0","太陽","0","光","おひさま","0","陽射し"
"2531003","1","0","0","ドリルモール","0","ラフレシアマンドラゴラ","エルダークラウド","0","ラットン"
"2531004","1","0","0","ミスティ","0","セオリー","スパイラル","0","クリティカル"
"2531005","1","0","0","アクリルスタンド","0","ポーチ","ラバーストラップ","0","マグカップ"
"2610002","1","0","0","ラック","0","パック","キック","0","ノック"
"2610003","1","0","0","フィーエルヤッペン","0","ペサパッロ","ハイアライ","0","クリケット"
"2610004","1","0","0","キャンパス","0","ギャラリー","キャラメル","0","キャディー"
"2610005","1","0","0","球拾い","0","警備員","審判","0","地面の整備"
"2610007","1","0","0","ガブリ","0","ハズレ","ツカミ","0","アタリ"
"2610008","1","0","0","魚尾","0","魚影","魚群","0","魚拓"
"2610009","1","0","0","スズメ","0","ツバメ","カラス","0","ハト"
"2610010","1","0","0","ヒット","0","バック","フロント","0","ホーム"
"2610012","1","0","0","10カウント","0","5カウント","7カウント","0","3カウント"
"2610013","1","0","0","笛","0","扇子","拍子木","0","軍配"
"2610015","1","0","0","3人","0","9人","5人","0","11人"
"2610016","1","0","0","ビンゴ","0","ヒット","パンチ","0","アウト"
"2610017","1","0","0","マレー","0","アレー","カレー","0","ボレー"
"2610018","1","0","0","3人","0","11人","9人","0","5人"
"2610019","1","0","0","レスト","0","ブレイクタイム","小休止","0","タイムアウト"
"2610021","1","0","0","野球","0","バスケットボール","バレーボール","0","サッカー"
"2610023","1","0","0","ボブスレー","0","ボートレース","アイスホッケー","0","カーリング"
"2610025","1","0","0","バスケットボール","0","ラグビー","サッカー","0","アメリカンフットボール"
"2610027","1","0","0","ジャングルジム","0","ブランコ","シーソー","0","鉄棒"
"2610029","1","0","0","わし跳び","0","からす跳び","とんび跳び","0","はやぶさ跳び"
"2610030","1","0","0","アマチュアレスリング","0","剣道","ボクシング","0","柔道"
"2610032","1","0","0","ビルディング","0","ブリッジ","ダム","0","トンネル"
"2610033","1","0","0","ちゃんこがおいしい","0","試合に臨む","両者の実力が近い","0","勝負に負ける"
"2610034","1","0","0","バスケットボール","0","ゴルフ","サッカー","0","野球"
"2610035","1","0","0","エプロンタイム","0","アルミホイルタイム","テーブルクロスタイム","0","ラップタイム"
"2610036","1","0","0","1位","0","2位","4位","0","3位"
"2610037","1","0","0","平泳ぎ","0","バタフライ","クロール","0","背泳ぎ"
"2610039","1","0","0","バレーボール","0","サッカー","バスケットボール","0","ゴルフ"
"2610040","1","0","0","三塁手","0","一塁手","二塁手","0","本塁手"
"2610041","1","0","0","アウト","0","バンカー","ファウル","0","ガター"
"2610042","1","0","0","コッヘル","0","リットル","マッスル","0","ピッケル"
"2610043","1","0","0","外野手","0","投手","内野手","0","捕手"
"2610044","1","0","0","ジュー","0","ハチ","ナナ","0","キュー"
"2610046","1","0","0","オーライ","0","スライ","フライ","0","トライ"
"2610047","1","0","0","サービスボール","0","サービスショット","サービスアタック","0","サービスエース"
"2610048","1","0","0","頭突き","0","胴","小手","0","面"
"2610050","1","0","0","バケツ","0","コップ","タオル","0","たすき"
"2610051","1","0","0","オベリスク","0","ポーク","ポスト","0","ポール"
"2610052","1","0","0","ワンストップ","0","ミスターストップ","バスストップ","0","ドクターストップ"
"2610053","1","0","0","ブラウン","0","レッド","ブルー","0","グリーン"
"2610054","1","0","0","コーナーキック","0","オフサイド","レッドカード","0","ノーサイド"
"2610055","1","0","0","ブロック","0","スパイク","アタック","0","レシーブ"
"2610057","1","0","0","テニス","0","バスケットボール","卓球","0","野球"
"2610058","1","0","0","ゼロドリブル","0","シングルドリブル","トリプルドリブル","0","ダブルドリブル"
"2610059","1","0","0","サッカー","0","ソフトボール","バスケットボール","0","ラグビー"
"2611001","1","0","0","ユイ（ニューイヤー）","0","リマ（シンデレラ）","タマキ（作業服）","0","ツムギ（サマー）"
"2611002","1","0","0","クウカ（ノワール）","0","イオ（ノワール）","カスミ（マジカル）","0","シオリ（マジカル）"
"2611003","1","0","0","ガッツ","0","スピード","スタミナ","0","パワー"
"2611004","1","0","0","マダムエレクトラ","0","ジェネラルホーン","アンチビースト","0","エルダータイラント"
"2611005","1","0","0","EXスキル","0","スキル1","位置付け","0","ユニオンバースト"
"2620002","1","0","0","4本","0","1本","2本","0","3本"
"2620003","1","0","0","ハイパーモーグル","0","スペシャルジャンプ","ウルトラ滑降","0","スーパー大回転"
"2620005","1","0","0","ネバネバしている","0","ツルツルしている","トゲトゲしている","0","デコボコしている"
"2620006","1","0","0","4球","0","7球","6球","0","5球"
"2620007","1","0","0","卓球","0","ビリヤード","ダーツ","0","ボウリング"
"2620008","1","0","0","マスト","0","リスト","ラスト","0","ピスト"
"2620010","1","0","0","スプロール","0","マッチロール","スチロール","0","ベリーロール"
"2620011","1","0","0","60秒","0","10秒","5秒","0","20秒"
"2620012","1","0","0","バタフライ","0","平泳ぎ","背泳ぎ","0","自由形"
"2620013","1","0","0","355センチ","0","205センチ","255センチ","0","305センチ"
"2620014","1","0","0","6枚","0","2枚","3枚","0","4枚"
"2620015","1","0","0","6個","0","10個","7個","0","8個"
"2620016","1","0","0","ウイング","0","リベロ","スイーパー","0","ボランチ"
"2620017","1","0","0","45分","0","15分","30分","0","20分"
"2620018","1","0","0","手の甲","0","親指","小指","0","手のひら"
"2620022","1","0","0","まぐろ折り","0","あじ折り","さけ折り","0","さば折り"
"2620024","1","0","0","契約権確定","0","選択権確定","指名権確定","0","交渉権確定"
"2620025","1","0","0","スパッタリング","0","ボーリング","イカリング","0","カーリング"
"2620026","1","0","0","オールスター戦","0","クローズ戦","イベント戦","0","オープン戦"
"2620028","1","0","0","タッチラップ","0","タッチアウト","タッチラン","0","タッチアップ"
"2620029","1","0","0","捕手","0","4番打者","1番打者","0","先発投手"
"2620030","1","0","0","23回","0","20回","22回","0","21回"
"2620031","1","0","0","クリケット","0","ポロ","ラクロス","0","アイスホッケー"
"2620032","1","0","0","お湯","0","サークル","ブリッジ","0","アーチ"
"2620033","1","0","0","ダブルボギー","0","バーディ","ボギー","0","イーグル"
"2620034","1","0","0","ピーリング","0","リフティング","ラフティング","0","パドリング"
"2620035","1","0","0","6点","0","12点","8点","0","9点"
"2620036","1","0","0","110台","0","30台","50台","0","10台"
"2620038","1","0","0","2個","0","0個","1個","0","決まっていない"
"2620040","1","0","0","肩ぐるま","0","肩たたき","肩落とし","0","肩すかし"
"2620041","1","0","0","フェイスオフボックス","0","ダメージボックス","ファールボックス","0","ペナルティボックス"
"2620042","1","0","0","マタドール","0","闘牛","サンボ","0","ロデオ"
"2620044","1","0","0","インターセプト","0","スクリーン","スティール","0","リバウンド"
"2620045","1","0","0","タイガーショット","0","オープンショット","スナップショット","0","ブレイクショット"
"2620046","1","0","0","スープレックス","0","ストリップ","スリップオン","0","スプリット"
"2620048","1","0","0","走高跳","0","棒高跳","三段跳","0","走幅跳"
"2620049","1","0","0","駅伝","0","中距離走","長距離走","0","短距離走"
"2620050","1","0","0","ディスコ","0","ダンス","ワルツ","0","スキップ"
"2620051","1","0","0","駆け足跳び","0","綾跳び","二重跳び","0","交差跳び"
"2620054","1","0","0","4.2195km","0","421.95km","4219.5km","0","42.195km"
"2620057","1","0","0","フライ","0","ホームラン","バント","0","ファール"
"2620058","1","0","0","バンカー","0","最優秀ゴルファー","池ポチャ","0","ホールインワン"
"2620059","1","0","0","逆転技","0","ダメ元技","一か八か技","0","捨て身技"
"2620060","1","0","0","リハーサルマッチ","0","チャレンジマッチ","プレマッチ","0","テストマッチ"
"2620061","1","0","0","卓球","0","ダーツ","ボウリング","0","ビリヤード"
"2621001","1","0","0","なぞなぞ","0","しりとり","じゃんけん","0","ラップバトル"
"2621002","1","0","0","エレベーション","0","オーバーレイ","デストラクション","0","インジェクション"
"2621003","1","0","0","テンタパス","0","ネプテリオン","島クジラ","0","グレートトゥンヌス"
"2621004","1","0","0","デュアリティアヴァロン","0","ナンバーズアヴァロン","ブルートゥスアヴァロン","0","アルティマスアヴァロン"
"2621005","1","0","0","オーロラ・サンクチュアリ","0","超全力全開☆プリンセスストライク","アビスエンドバースト","0","ディバインレイン"
"2630001","1","0","0","アウト","0","ファウル","本塁打","0","二塁打"
"2630002","1","0","0","100センチメートル","0","80センチメートル","90センチメートル","0","70センチメートル"
"2630004","1","0","0","シシャ","0","ムシャ","バシャ","0","ラシャ"
"2630006","1","0","0","テンプル","0","アッパー","キドニー","0","クリンチ"
"2630007","1","0","0","安く作れるため","0","足の動きを際立たせるため","気合が入るため","0","盗まれないように"
"2630008","1","0","0","狙外","0","外魚","本命外","0","外道"
"2630009","1","0","0","むがけ","0","やがけ","よがけ","0","ゆがけ"
"2630010","1","0","0","シャペウ","0","エラシコ","ティキタカ","0","ラボーナ"
"2630011","1","0","0","黒","0","青","赤","0","黄"
"2630012","1","0","0","18階級","0","15階級","16階級","0","17階級"
"2630013","1","0","0","メガネフレーム","0","クローズフレーム","ロストフレーム","0","オープンフレーム"
"2630014","1","0","0","20枚","0","12枚","8枚","0","16枚"
"2630015","1","0","0","60mm","0","30mm","50mm","0","40mm"
"2630016","1","0","0","75cm","0","30cm","60cm","0","45cm"
"2630017","1","0","0","38.72メートル","0","15.72メートル","31.72メートル","0","23.72メートル"
"2630019","1","0","0","白と黒","0","赤と青","赤と黒","0","赤と白"
"2630021","1","0","0","チャント","0","シャウト","チュート","0","キャント"
"2630022","1","0","0","リペリング","0","グリセード","トレッキング","0","ビバーク"
"2630025","1","0","0","7人","0","8人","10人","0","9人"
"2630026","1","0","0","ペナルティーキック","0","コーナーキック","ゴールキック","0","スローイン"
"2630027","1","0","0","控え力士","0","行事","お客さん","0","横綱"
"2630028","1","0","0","アウトショア","0","オンショア","インショア","0","オフショア"
"2630029","1","0","0","バスサー","0","バスラー","バスカー","0","バスター"
"2630030","1","0","0","茶","0","白","黒","0","赤"
"2630031","1","0","0","平均台","0","跳馬","床","0","段違い平行棒"
"2630035","1","0","0","手取り","0","面取り","舵取り","0","乱取り"
"2630037","1","0","0","嫁入り","0","中入り","肝入り","0","水入り"
"2630038","1","0","0","70cm","0","30cm","50cm","0","10cm"
"2630040","1","0","0","3kg","0","5kg","10kg","0","20kg"
"2630043","1","0","0","水球","0","サッカー","ハンドボール","0","バスケットボール"
"2630044","1","0","0","3人","0","8人","5人","0","4人"
"2630045","1","0","0","スローボール","0","ロストボール","ポートボール","0","ロフトボール"
"2630046","1","0","0","セカンド","0","ファースト","ショ―ト","0","サード"
"2630048","1","0","0","テール","0","デッキ","ボトム","0","ノーズ"
"2630049","1","0","0","はなこ戦","0","まりえ戦","あかね戦","0","ともえ戦"
"2630051","1","0","0","ハッキング","0","ビンキング","シンキング","0","バンキング"
"2630052","1","0","0","マスショット","0","ミスショット","パスショット","0","キスショット"
"2630053","1","0","0","10点","0","1点","2点","0","5点"
"2630054","1","0","0","レッグブロー","0","アンダーロー","ダウンブロー","0","ローブロー"
"2630055","1","0","0","ミルン","0","カラン","ベルン","0","ケルン"
"2630056","1","0","0","ボード","0","セール","ジョイント","0","ブーム"
"2630058","1","0","0","バスケットボール","0","サッカー","バレーボール","0","ラグビー"
"2630059","1","0","0","ボブスレー","0","リュージュ","バイアスロン","0","スケルトン"
"2630060","1","0","0","Dカード","0","Aカード","Bカード","0","Cカード"
"2630061","1","0","0","バゲット","0","ナゲット","ソケット","0","ポケット"
"2631001","1","0","0","ダイヤモンドファング","0","フロストファング","バーストファング","0","ブラストファング"
"2631002","1","0","0","激波の拳","0","嵐撃の槍","雷撃の槍","0","海神の杖"
"2631003","1","0","0","ドラゴンズウィング","0","ドラゴンズデッドボール","ドラゴンズシザー","0","ドラゴンズテイル"
"2631004","1","0","0","ビーチベースボール","0","ビーチボール","ビーチフラッグ","0","ボートレース"
"2631005","1","0","0","七海覇者晦冥喝破之装","0","七界究極晦冥喝破之装","大海帝王晦冥喝破之装","0","七界覇王晦冥喝破之装"
