80d779b5ab58189a2a7e80db595985a1250f3ae41f7c915b44ef50e3356db884,3357e330ca1a4bd78ebbdeb0152c9f189ba138e823875d8f0689c56d7c2be121,6617e3192a80d7963487a16d63c53dd3fe676d5e8ee935c6142f934aac4b5944,7d39f05da8fee3d1ea21c4d6139091ab747f0f56c635ff5cccfedefc60dc8db4,1339732714491285b57cae1c871112d8845e27d735fda0a9814364ad372c2519,a9ea75e270a23a12dc2f268f85e2d7d94b36be83c1102e20aa095e6e93cb5aaa,59ffd319a9df77c9714991c5c3b617d158fe564c06c6aef4d5c6a29503bff56b,fdc46b25031438c97d8ca9c35b332e5b2cd1a3bffb49aec13ee7df603b885813,827e8832701997921480e0d8132e42f772ba96bc132cea3ae2fa01c8b357cdc8,457452d0822f8a2f7c5e0b4d16b6688192a355e6e0fa7b130a8eb7bb53c5a384,937af5f0861a7ec3a30db8862687bb34e7292966c95661eda94f0f6ec84fcac6,9edcc75a921b1b9971dad0c403a20613bca4c00a8e6732f0bce57086cadfb8e6,4ae7ec1944b5f7d8901b999a8bd2da9677bc06ac0f3da50e1d64520d533c88dc,4d23f0b1bb67b3275e9eeb841a9623bba1c2455c1e3eda5419a16a5441c62dd9
"28028","2024/08/15 15:00:00","0","2","0","32030","0","0","0","2030/08/01 14:59:59","50","103001","0","28"
"28028","2024/08/15 15:00:00","0","2","0","32031","0","0","0","2030/08/01 14:59:59","50","103101","0","29"
"28028","2024/08/15 15:00:00","0","2","0","32032","0","0","0","2030/08/01 14:59:59","50","103201","0","30"
"28028","2024/08/15 15:00:00","0","2","0","32033","0","0","0","2030/08/01 14:59:59","50","103301","0","31"
"28028","2024/08/15 15:00:00","0","2","0","32034","0","0","0","2030/08/01 14:59:59","50","103401","0","32"
"28028","2024/08/15 15:00:00","0","2","0","32036","0","0","0","2030/08/01 14:59:59","50","103601","0","33"
"28028","2024/08/15 15:00:00","0","2","0","32037","0","0","0","2030/08/01 14:59:59","50","103701","0","34"
"28028","2024/08/15 15:00:00","0","2","0","32038","0","0","0","2030/08/01 14:59:59","50","103801","0","35"
"28028","2024/08/15 15:00:00","0","2","0","32040","0","0","0","2030/08/01 14:59:59","50","104001","0","36"
"28028","2024/08/15 15:00:00","0","2","0","32042","0","0","0","2030/08/01 14:59:59","50","104201","0","37"
"28028","2024/08/15 15:00:00","0","2","0","32043","0","0","0","2030/08/01 14:59:59","50","104301","0","38"
"28028","2024/08/15 15:00:00","0","2","0","32044","0","0","0","2030/08/01 14:59:59","50","104401","0","39"
"28028","2024/08/15 15:00:00","0","2","0","32045","0","0","0","2030/08/01 14:59:59","50","104501","0","40"
"28028","2024/08/15 15:00:00","0","2","0","32046","0","0","0","2030/08/01 14:59:59","50","104601","0","41"
"28028","2024/08/15 15:00:00","0","2","0","32047","0","0","0","2030/08/01 14:59:59","50","104701","0","42"
"28028","2024/08/15 15:00:00","0","2","0","32048","0","0","0","2030/08/01 14:59:59","50","104801","0","43"
"28028","2024/08/15 15:00:00","0","2","0","32049","0","0","0","2030/08/01 14:59:59","50","104901","0","44"
"28028","2024/08/15 15:00:00","0","2","0","32050","0","0","0","2030/08/01 14:59:59","50","105001","0","45"
"28028","2024/08/15 15:00:00","0","2","0","32051","0","0","0","2030/08/01 14:59:59","50","105101","0","46"
"28028","2024/08/15 15:00:00","0","2","0","32052","0","0","0","2030/08/01 14:59:59","50","105201","0","47"
"28028","2024/08/15 15:00:00","0","2","0","32053","0","0","0","2030/08/01 14:59:59","50","105301","0","48"
"28028","2024/08/15 15:00:00","0","2","0","32054","0","0","0","2030/08/01 14:59:59","50","105401","0","49"
"28028","2024/08/15 15:00:00","0","2","0","32055","0","0","0","2030/08/01 14:59:59","50","105501","0","50"
"28028","2024/08/15 15:00:00","0","2","0","32056","0","0","0","2030/08/01 14:59:59","50","105601","0","51"
"28028","2024/08/15 15:00:00","0","2","0","32057","0","0","0","2030/08/01 14:59:59","50","105701","0","52"
"28028","2024/08/15 15:00:00","0","2","0","32058","0","0","0","2030/08/01 14:59:59","50","105801","0","53"
"28028","2024/08/15 15:00:00","0","2","0","32059","0","0","0","2030/08/01 14:59:59","50","105901","0","54"
"28028","2024/08/15 15:00:00","0","2","0","32060","0","0","0","2030/08/01 14:59:59","50","106001","0","55"
"28028","2024/08/15 15:00:00","0","2","0","32061","0","0","0","2030/08/01 14:59:59","50","106101","0","56"
"28028","2024/08/15 15:00:00","0","2","0","32063","0","0","0","2030/08/01 14:59:59","50","106301","0","57"
"28028","2024/08/15 15:00:00","0","2","0","32064","0","0","0","2030/08/01 14:59:59","50","106401","0","58"
"28028","2024/08/15 15:00:00","0","2","0","32065","0","0","0","2030/08/01 14:59:59","50","106501","0","59"
"28028","2024/08/15 15:00:00","0","2","0","32066","0","0","0","2030/08/01 14:59:59","50","106601","0","60"
"28028","2024/08/15 15:00:00","0","2","0","32071","0","0","0","2030/08/01 14:59:59","50","107101","0","61"
"28028","2024/08/15 15:00:00","0","2","0","32075","0","0","0","2030/08/01 14:59:59","50","107501","0","62"
"28028","2024/08/15 15:00:00","0","2","0","32076","0","0","0","2030/08/01 14:59:59","50","107601","0","63"
"28028","2024/08/15 15:00:00","0","2","0","32078","0","0","0","2030/08/01 14:59:59","50","107801","0","64"
"28028","2024/08/15 15:00:00","0","2","0","32087","0","0","0","2030/08/01 14:59:59","50","108701","0","65"
"28028","2024/08/15 15:00:00","0","2","0","32088","0","0","0","2030/08/01 14:59:59","50","108801","0","66"
"28028","2024/08/15 15:00:00","0","2","0","32089","0","0","0","2030/08/01 14:59:59","50","108901","0","67"
