a882e6bd300e57888eea60567b403c7da361bc1ab33255a8514c19b8ecac8d5a,7ff7f402d3005a72bc95a0c025cca08902c155b79efed4c042351c16362191de,71fa878ccf13b403adae189defc0e5fc7e08aaf5513c0601971f01e231cb071c,edab95698e07c53d5cffd48fcd9072fe08b2ba6012c13b2cd49865ce16e05be8,e0c16c886c3d004cd2c0b2cc398cf73252207a5e05f4eb84c967b96467b09e56,f5645a93347374c3ea495b5e522078c1570c96bda42b6bd50f344b2fb84a0b37,8e988231d4c5aa4fbedc1917c29a464efc95de5f82b7c80c82f437af7b952175,665455c050f377bdcfe60a6942218f8e0415262204acdc273c0b136d5df28b18
"291","0","2023/11/24 12:00:00","3","655","2023/11/27 11:59:59","107001","0"
"291","0","2023/11/24 12:00:00","3","656","2023/11/27 11:59:59","106101","0"
"291","0","2023/11/24 12:00:00","3","657","2023/11/27 11:59:59","107101","0"
"292","0","2023/11/27 12:00:00","3","658","2023/11/30 11:59:59","125501","0"
"292","0","2023/11/27 12:00:00","3","659","2023/11/30 11:59:59","125601","0"
"293","1129","2023/11/30 12:00:00","3","660","2023/12/11 11:59:59","127901","0"
"294","0","2023/12/11 12:00:00","3","661","2023/12/15 14:59:59","124001","0"
"295","1130","2023/12/15 15:00:00","3","662","2023/12/22 11:59:59","128001","0"
"296","0","2023/12/22 12:00:00","3","663","2023/12/27 11:59:59","108401","0"
"296","0","2023/12/22 12:00:00","3","664","2023/12/27 11:59:59","108601","0"
"296","0","2023/12/22 12:00:00","3","665","2023/12/27 11:59:59","111501","0"
"296","0","2023/12/22 12:00:00","3","666","2023/12/27 11:59:59","114401","0"
"296","0","2023/12/22 12:00:00","3","667","2023/12/27 11:59:59","119901","0"
"297","0","2023/12/27 12:00:00","3","668","2023/12/31 11:59:59","126201","0"
"298","1131","2023/12/31 12:00:00","3","669","2024/01/03 18:59:59","181101","0"
"298","0","2023/12/31 12:00:00","3","670","2024/01/03 18:59:59","126501","0"
"298","0","2023/12/31 12:00:00","3","671","2024/01/03 18:59:59","126401","0"
"298","0","2023/12/31 12:00:00","3","672","2024/01/03 18:59:59","118201","0"
"298","0","2023/12/31 12:00:00","3","673","2024/01/03 18:59:59","181001","0"
"298","0","2023/12/31 12:00:00","3","674","2024/01/03 18:59:59","123001","0"
"298","0","2023/12/31 12:00:00","3","675","2024/01/03 18:59:59","180901","0"
"298","0","2023/12/31 12:00:00","3","676","2024/01/03 18:59:59","118101","0"
"298","0","2023/12/31 12:00:00","3","677","2024/01/03 18:59:59","180801","0"
"298","0","2023/12/31 12:00:00","3","678","2024/01/03 18:59:59","106701","0"
"298","0","2023/12/31 12:00:00","3","679","2024/01/03 18:59:59","180701","0"
"298","0","2023/12/31 12:00:00","3","680","2024/01/03 18:59:59","180301","0"
"298","0","2023/12/31 12:00:00","3","681","2024/01/03 18:59:59","180601","0"
"298","0","2023/12/31 12:00:00","3","682","2024/01/03 18:59:59","180101","0"
"298","0","2023/12/31 12:00:00","3","683","2024/01/03 18:59:59","106801","0"
"298","0","2023/12/31 12:00:00","3","684","2024/01/03 18:59:59","180201","0"
"298","0","2023/12/31 12:00:00","3","685","2024/01/03 18:59:59","180501","0"
"298","0","2023/12/31 12:00:00","3","686","2024/01/03 18:59:59","180401","0"
"298","0","2023/12/31 12:00:00","3","687","2024/01/03 18:59:59","107001","0"
"298","0","2023/12/31 12:00:00","3","688","2024/01/03 18:59:59","106101","0"
"298","0","2023/12/31 12:00:00","3","689","2024/01/03 18:59:59","107101","0"
"299","1132","2024/01/03 19:00:00","3","690","2024/01/12 11:59:59","128401","0"
"300","0","2024/01/12 12:00:00","3","691","2024/01/15 14:59:59","124601","0"
"300","0","2024/01/12 12:00:00","3","692","2024/01/15 14:59:59","124501","0"
"301","1133","2024/01/15 15:00:00","3","693","2024/01/22 11:59:59","128501","0"
"302","0","2024/01/22 12:00:00","3","694","2024/01/26 11:59:59","109101","0"
"302","0","2024/01/22 12:00:00","3","695","2024/01/26 11:59:59","115501","0"
"303","0","2024/01/26 12:00:00","3","696","2024/01/31 11:59:59","111801","0"
"303","0","2024/01/26 12:00:00","3","697","2024/01/31 11:59:59","115001","0"
"303","0","2024/01/26 12:00:00","3","698","2024/01/31 11:59:59","120701","0"
"303","0","2024/01/26 12:00:00","3","699","2024/01/31 11:59:59","120901","0"
"304","1134","2024/01/31 12:00:00","3","700","2024/02/12 11:59:59","128901","0"
"305","0","2024/02/12 12:00:00","3","701","2024/02/14 23:59:59","124801","0"
"305","0","2024/02/12 12:00:00","3","702","2024/02/14 23:59:59","125001","0"
"306","0","2024/02/12 12:00:00","3","703","2024/02/14 23:59:59","126601","0"
"307","1135","2024/02/15 00:00:00","3","704","2024/02/22 11:59:59","128701","40011"
"308","0","2024/02/22 12:00:00","3","705","2024/02/29 11:59:59","121001","0"
"308","0","2024/02/22 12:00:00","3","706","2024/02/29 11:59:59","121101","0"
"309","1136","2024/02/29 12:00:00","3","707","2024/03/03 18:59:59","129001","50309"
"309","0","2024/02/29 12:00:00","3","708","2024/03/03 18:59:59","181101","0"
"309","0","2024/02/29 12:00:00","3","709","2024/03/03 18:59:59","126501","0"
"309","0","2024/02/29 12:00:00","3","710","2024/03/03 18:59:59","126401","0"
"309","0","2024/02/29 12:00:00","3","711","2024/03/03 18:59:59","118201","0"
"309","0","2024/02/29 12:00:00","3","712","2024/03/03 18:59:59","181001","0"
"309","0","2024/02/29 12:00:00","3","713","2024/03/03 18:59:59","123001","0"
"309","0","2024/02/29 12:00:00","3","714","2024/03/03 18:59:59","180901","0"
"309","0","2024/02/29 12:00:00","3","715","2024/03/03 18:59:59","118101","0"
"309","0","2024/02/29 12:00:00","3","716","2024/03/03 18:59:59","180801","0"
"309","0","2024/02/29 12:00:00","3","717","2024/03/03 18:59:59","106701","0"
"309","0","2024/02/29 12:00:00","3","718","2024/03/03 18:59:59","180701","0"
"309","0","2024/02/29 12:00:00","3","719","2024/03/03 18:59:59","180301","0"
"309","0","2024/02/29 12:00:00","3","720","2024/03/03 18:59:59","180601","0"
"309","0","2024/02/29 12:00:00","3","721","2024/03/03 18:59:59","180101","0"
"309","0","2024/02/29 12:00:00","3","722","2024/03/03 18:59:59","106801","0"
"309","0","2024/02/29 12:00:00","3","723","2024/03/03 18:59:59","180201","0"
"309","0","2024/02/29 12:00:00","3","724","2024/03/03 18:59:59","180501","0"
"309","0","2024/02/29 12:00:00","3","725","2024/03/03 18:59:59","180401","0"
"309","0","2024/02/29 12:00:00","3","726","2024/03/03 18:59:59","107001","0"
"309","0","2024/02/29 12:00:00","3","727","2024/03/03 18:59:59","106101","0"
"309","0","2024/02/29 12:00:00","3","728","2024/03/03 18:59:59","107101","0"
"310","1137","2024/03/03 19:00:00","3","729","2024/03/11 11:59:59","129301","30310"
"311","0","2024/03/11 12:00:00","3","730","2024/03/18 11:59:59","108801","0"
"311","0","2024/03/11 12:00:00","3","731","2024/03/18 11:59:59","108701","0"
"311","0","2024/03/11 12:00:00","3","732","2024/03/18 11:59:59","112001","0"
"311","0","2024/03/11 12:00:00","3","733","2024/03/18 11:59:59","111901","0"
"312","0","2024/03/18 12:00:00","3","734","2024/03/22 11:59:59","126901","0"
"312","0","2024/03/18 12:00:00","3","735","2024/03/22 11:59:59","127101","0"
"313","1138","2024/03/18 12:00:00","3","736","2024/03/28 11:59:59","129401","30313"
"314","0","2024/03/22 12:00:00","3","737","2024/03/28 11:59:59","120001","0"
"315","0","2024/03/28 12:00:00","3","738","2024/03/31 11:59:59","127201","0"
"316","1139","2024/03/31 12:00:00","3","739","2024/04/12 11:59:59","129801","30316"
"317","0","2024/04/12 12:00:00","3","740","2024/04/15 14:59:59","121501","0"
"318","0","2024/04/12 12:00:00","3","741","2024/04/15 14:59:59","125301","0"
"319","1140","2024/04/15 15:00:00","3","742","2024/04/26 11:59:59","129901","30319"
"320","0","2024/04/26 12:00:00","3","743","2024/04/30 11:59:59","127501","0"
"321","1141","2024/04/30 12:00:00","3","744","2024/05/03 18:59:59","129601","50321"
"321","0","2024/04/30 12:00:00","3","745","2024/05/03 18:59:59","129001","0"
"321","0","2024/04/30 12:00:00","3","746","2024/05/03 18:59:59","181101","0"
"321","0","2024/04/30 12:00:00","3","747","2024/05/03 18:59:59","126501","0"
"321","0","2024/04/30 12:00:00","3","748","2024/05/03 18:59:59","126401","0"
"321","0","2024/04/30 12:00:00","3","749","2024/05/03 18:59:59","118201","0"
"321","0","2024/04/30 12:00:00","3","750","2024/05/03 18:59:59","181001","0"
"321","0","2024/04/30 12:00:00","3","751","2024/05/03 18:59:59","123001","0"
"321","0","2024/04/30 12:00:00","3","752","2024/05/03 18:59:59","180901","0"
"321","0","2024/04/30 12:00:00","3","753","2024/05/03 18:59:59","118101","0"
"321","0","2024/04/30 12:00:00","3","754","2024/05/03 18:59:59","180801","0"
"321","0","2024/04/30 12:00:00","3","755","2024/05/03 18:59:59","106701","0"
"321","0","2024/04/30 12:00:00","3","756","2024/05/03 18:59:59","180701","0"
"321","0","2024/04/30 12:00:00","3","757","2024/05/03 18:59:59","180301","0"
"321","0","2024/04/30 12:00:00","3","758","2024/05/03 18:59:59","180601","0"
"321","0","2024/04/30 12:00:00","3","759","2024/05/03 18:59:59","180101","0"
"321","0","2024/04/30 12:00:00","3","760","2024/05/03 18:59:59","106801","0"
"321","0","2024/04/30 12:00:00","3","761","2024/05/03 18:59:59","180201","0"
"321","0","2024/04/30 12:00:00","3","762","2024/05/03 18:59:59","180501","0"
"321","0","2024/04/30 12:00:00","3","763","2024/05/03 18:59:59","180401","0"
"321","0","2024/04/30 12:00:00","3","764","2024/05/03 18:59:59","107001","0"
"321","0","2024/04/30 12:00:00","3","765","2024/05/03 18:59:59","106101","0"
"321","0","2024/04/30 12:00:00","3","766","2024/05/03 18:59:59","107101","0"
"322","1142","2024/05/03 19:00:00","3","767","2024/05/15 14:59:59","130701","30322"
"323","0","2024/05/10 12:00:00","3","768","2024/05/15 14:59:59","125501","0"
"323","0","2024/05/10 12:00:00","3","769","2024/05/15 14:59:59","125601","0"
"324","1143","2024/05/15 15:00:00","3","770","2024/05/27 11:59:59","130801","30324"
"325","0","2024/05/27 12:00:00","3","771","2024/05/31 11:59:59","127901","0"
"326","1144","2024/05/31 12:00:00","3","772","2024/06/10 11:59:59","131001","30326"
"327","0","2024/06/10 12:00:00","3","773","2024/06/15 14:59:59","126201","0"
"328","1145","2024/06/15 15:00:00","3","774","2024/06/26 11:59:59","130901","30328"
"329","0","2024/06/21 12:00:00","3","775","2024/06/26 11:59:59","110301","0"
"329","0","2024/06/21 12:00:00","3","776","2024/06/26 11:59:59","110001","0"
"329","0","2024/06/21 12:00:00","3","777","2024/06/26 11:59:59","107501","0"
"329","0","2024/06/21 12:00:00","3","778","2024/06/26 11:59:59","107801","0"
"329","0","2024/06/21 12:00:00","3","779","2024/06/26 11:59:59","107701","0"
"329","0","2024/06/21 12:00:00","3","780","2024/06/26 11:59:59","107901","0"
"330","0","2024/06/26 12:00:00","3","781","2024/06/30 11:59:59","128401","0"
"330","0","2024/06/26 12:00:00","3","782","2024/06/30 11:59:59","128501","0"
"331","1146","2024/06/30 12:00:00","3","783","2024/07/03 18:59:59","129701","50331"
"331","1146","2024/06/30 12:00:00","3","784","2024/07/03 18:59:59","131101","0"
"331","0","2024/06/30 12:00:00","3","785","2024/07/03 18:59:59","129601","0"
"331","0","2024/06/30 12:00:00","3","786","2024/07/03 18:59:59","129001","0"
"331","0","2024/06/30 12:00:00","3","787","2024/07/03 18:59:59","181101","0"
"331","0","2024/06/30 12:00:00","3","788","2024/07/03 18:59:59","126501","0"
"331","0","2024/06/30 12:00:00","3","789","2024/07/03 18:59:59","126401","0"
"331","0","2024/06/30 12:00:00","3","790","2024/07/03 18:59:59","118201","0"
"331","0","2024/06/30 12:00:00","3","791","2024/07/03 18:59:59","181001","0"
"331","0","2024/06/30 12:00:00","3","792","2024/07/03 18:59:59","123001","0"
"331","0","2024/06/30 12:00:00","3","793","2024/07/03 18:59:59","180901","0"
"331","0","2024/06/30 12:00:00","3","794","2024/07/03 18:59:59","118101","0"
"331","0","2024/06/30 12:00:00","3","795","2024/07/03 18:59:59","180801","0"
"331","0","2024/06/30 12:00:00","3","796","2024/07/03 18:59:59","106701","0"
"331","0","2024/06/30 12:00:00","3","797","2024/07/03 18:59:59","180701","0"
"331","0","2024/06/30 12:00:00","3","798","2024/07/03 18:59:59","180301","0"
"331","0","2024/06/30 12:00:00","3","799","2024/07/03 18:59:59","180601","0"
"331","0","2024/06/30 12:00:00","3","800","2024/07/03 18:59:59","180101","0"
"331","0","2024/06/30 12:00:00","3","801","2024/07/03 18:59:59","106801","0"
"331","0","2024/06/30 12:00:00","3","802","2024/07/03 18:59:59","180201","0"
"331","0","2024/06/30 12:00:00","3","803","2024/07/03 18:59:59","180501","0"
"331","0","2024/06/30 12:00:00","3","804","2024/07/03 18:59:59","180401","0"
"331","0","2024/06/30 12:00:00","3","805","2024/07/03 18:59:59","107001","0"
"331","0","2024/06/30 12:00:00","3","806","2024/07/03 18:59:59","106101","0"
"331","0","2024/06/30 12:00:00","3","807","2024/07/03 18:59:59","107101","0"
"332","1147","2024/07/03 19:00:00","3","808","2024/07/15 14:59:59","131201","30332"
"333","0","2024/07/11 12:00:00","3","809","2024/07/15 14:59:59","126601","0"
"334","1148","2024/07/15 15:00:00","3","810","2024/07/26 11:59:59","131601","30334"
"335","0","2024/07/23 12:00:00","3","811","2024/07/31 11:59:59","110601","0"
"335","0","2024/07/23 12:00:00","3","812","2024/07/31 11:59:59","110401","0"
"335","0","2024/07/23 12:00:00","3","813","2024/07/31 11:59:59","113101","0"
"335","0","2024/07/23 12:00:00","3","814","2024/07/31 11:59:59","113401","0"
"337","1149","2024/07/31 12:00:00","3","815","2024/08/12 11:59:59","131701","30337"
"338","0","2024/08/09 12:00:00","3","816","2024/08/12 11:59:59","126901","0"
"338","0","2024/08/09 12:00:00","3","817","2024/08/12 11:59:59","127101","0"
"339","0","2024/08/12 12:00:00","3","818","2024/08/15 14:59:59","128901","0"
"339","0","2024/08/12 12:00:00","3","819","2024/08/15 14:59:59","128701","0"
"340","1150","2024/08/15 15:00:00","3","820","2024/08/23 11:59:59","131801","40012"
"341","1151","2024/08/23 12:00:00","3","821","2024/08/26 18:59:59","181201","50341"
"341","0","2024/08/23 12:00:00","3","822","2024/08/26 18:59:59","129701","0"
"341","0","2024/08/23 12:00:00","3","823","2024/08/26 18:59:59","129601","0"
"341","0","2024/08/23 12:00:00","3","824","2024/08/26 18:59:59","129001","0"
"341","0","2024/08/23 12:00:00","3","825","2024/08/26 18:59:59","181101","0"
"341","0","2024/08/23 12:00:00","3","826","2024/08/26 18:59:59","126501","0"
"341","0","2024/08/23 12:00:00","3","827","2024/08/26 18:59:59","126401","0"
"341","0","2024/08/23 12:00:00","3","828","2024/08/26 18:59:59","118201","0"
"341","0","2024/08/23 12:00:00","3","829","2024/08/26 18:59:59","181001","0"
"341","0","2024/08/23 12:00:00","3","830","2024/08/26 18:59:59","123001","0"
"341","0","2024/08/23 12:00:00","3","831","2024/08/26 18:59:59","180901","0"
"341","0","2024/08/23 12:00:00","3","832","2024/08/26 18:59:59","118101","0"
"341","0","2024/08/23 12:00:00","3","833","2024/08/26 18:59:59","180801","0"
"341","0","2024/08/23 12:00:00","3","834","2024/08/26 18:59:59","106701","0"
"341","0","2024/08/23 12:00:00","3","835","2024/08/26 18:59:59","180701","0"
"341","0","2024/08/23 12:00:00","3","836","2024/08/26 18:59:59","180301","0"
"341","0","2024/08/23 12:00:00","3","837","2024/08/26 18:59:59","180601","0"
"341","0","2024/08/23 12:00:00","3","838","2024/08/26 18:59:59","180101","0"
"341","0","2024/08/23 12:00:00","3","839","2024/08/26 18:59:59","106801","0"
"341","0","2024/08/23 12:00:00","3","840","2024/08/26 18:59:59","180201","0"
"341","0","2024/08/23 12:00:00","3","841","2024/08/26 18:59:59","180501","0"
"341","0","2024/08/23 12:00:00","3","842","2024/08/26 18:59:59","180401","0"
"341","0","2024/08/23 12:00:00","3","843","2024/08/26 18:59:59","107001","0"
"341","0","2024/08/23 12:00:00","3","844","2024/08/26 18:59:59","106101","0"
"341","0","2024/08/23 12:00:00","3","845","2024/08/26 18:59:59","107101","0"
"342","0","2024/08/26 19:00:00","3","846","2024/08/31 11:59:59","117201","0"
"342","0","2024/08/26 19:00:00","3","847","2024/08/31 11:59:59","117001","0"
"342","0","2024/08/26 19:00:00","3","848","2024/08/31 11:59:59","122501","0"
"342","0","2024/08/26 19:00:00","3","849","2024/08/31 11:59:59","122901","0"
"343","1152","2024/08/31 12:00:00","3","850","2024/09/13 11:59:59","132101","30343"
"344","1153","2024/09/13 12:00:00","3","851","2024/09/25 11:59:59","132001","30344"
"345","0","2024/09/15 15:00:00","3","852","2024/09/25 11:59:59","109901","0"
"345","0","2024/09/15 15:00:00","3","853","2024/09/25 11:59:59","109701","0"
"346","0","2024/09/25 12:00:00","3","854","2024/09/30 11:59:59","118001","0"
"346","0","2024/09/25 12:00:00","3","855","2024/09/30 11:59:59","123301","0"
"347","0","2024/09/25 12:00:00","3","856","2024/09/30 11:59:59","129301","0"
"348","1154","2024/09/30 12:00:00","3","857","2024/10/10 11:59:59","132201","30348"
"349","0","2024/10/10 12:00:00","3","858","2024/10/13 11:59:59","127201","0"
"350","1155","2024/10/10 12:00:00","3","859","2024/10/18 11:59:59","127701","30350"
"351","0","2024/10/13 12:00:00","3","860","2024/10/18 11:59:59","129801","0"
"352","1156","2024/10/18 12:00:00","3","861","2024/10/28 11:59:59","127801","30352"
"353","0","2024/10/24 12:00:00","3","862","2024/10/28 11:59:59","111101","0"
"353","0","2024/10/24 12:00:00","3","863","2024/10/28 11:59:59","123601","0"
"353","0","2024/10/24 12:00:00","3","864","2024/10/28 11:59:59","108301","0"
"353","0","2024/10/24 12:00:00","3","865","2024/10/28 11:59:59","108101","0"
"353","0","2024/10/24 12:00:00","3","866","2024/10/28 11:59:59","113901","0"
"353","0","2024/10/24 12:00:00","3","867","2024/10/28 11:59:59","117701","0"
"354","1157","2024/10/28 12:00:00","3","868","2024/10/31 11:59:59","180801","0"
"354","0","2024/10/28 12:00:00","3","869","2024/10/31 11:59:59","181201","0"
"354","0","2024/10/28 12:00:00","3","870","2024/10/31 11:59:59","129701","0"
"354","0","2024/10/28 12:00:00","3","871","2024/10/31 11:59:59","129601","0"
"354","0","2024/10/28 12:00:00","3","872","2024/10/31 11:59:59","129001","0"
"354","0","2024/10/28 12:00:00","3","873","2024/10/31 11:59:59","181101","0"
"354","0","2024/10/28 12:00:00","3","874","2024/10/31 11:59:59","126501","0"
"354","0","2024/10/28 12:00:00","3","875","2024/10/31 11:59:59","126401","0"
"354","0","2024/10/28 12:00:00","3","876","2024/10/31 11:59:59","118201","0"
"354","0","2024/10/28 12:00:00","3","877","2024/10/31 11:59:59","181001","0"
"354","0","2024/10/28 12:00:00","3","878","2024/10/31 11:59:59","123001","0"
"354","0","2024/10/28 12:00:00","3","879","2024/10/31 11:59:59","180901","0"
"354","0","2024/10/28 12:00:00","3","880","2024/10/31 11:59:59","118101","0"
"354","0","2024/10/28 12:00:00","3","881","2024/10/31 11:59:59","106701","0"
"354","0","2024/10/28 12:00:00","3","882","2024/10/31 11:59:59","180701","0"
"354","0","2024/10/28 12:00:00","3","883","2024/10/31 11:59:59","180301","0"
"354","0","2024/10/28 12:00:00","3","884","2024/10/31 11:59:59","180601","0"
"354","0","2024/10/28 12:00:00","3","885","2024/10/31 11:59:59","180101","0"
"354","0","2024/10/28 12:00:00","3","886","2024/10/31 11:59:59","106801","0"
"354","0","2024/10/28 12:00:00","3","887","2024/10/31 11:59:59","180201","0"
"354","0","2024/10/28 12:00:00","3","888","2024/10/31 11:59:59","180501","0"
"354","0","2024/10/28 12:00:00","3","889","2024/10/31 11:59:59","180401","0"
"354","0","2024/10/28 12:00:00","3","890","2024/10/31 11:59:59","107001","0"
"354","0","2024/10/28 12:00:00","3","891","2024/10/31 11:59:59","106101","0"
"354","0","2024/10/28 12:00:00","3","892","2024/10/31 11:59:59","107101","0"
"355","1158","2024/10/31 12:00:00","3","893","2024/11/11 11:59:59","130201","30355"
"356","0","2024/11/11 12:00:00","3","894","2024/11/18 11:59:59","130701","0"
"356","0","2024/11/11 12:00:00","3","895","2024/11/18 11:59:59","127501","0"
"357","1159","2024/11/11 12:00:00","3","896","2024/11/18 11:59:59","130001","30357"
"358","1160","2024/11/18 12:00:00","3","897","2024/11/26 11:59:59","130101","30358"
"359","0","2024/11/26 12:00:00","3","898","2024/11/30 11:59:59","123801","0"
"360","1161","2024/11/30 12:00:00","3","899","2024/12/09 11:59:59","132801","30360"
"361","0","2024/12/09 12:00:00","3","900","2024/12/15 14:59:59","131001","0"
"361","0","2024/12/09 12:00:00","3","901","2024/12/15 14:59:59","127901","0"
"362","1162","2024/12/09 12:00:00","3","902","2024/12/15 14:59:59","132901","30362"
"363","1163","2024/12/15 15:00:00","3","903","2024/12/22 11:59:59","129501","30363"
"364","0","2024/12/22 12:00:00","3","904","2024/12/31 11:59:59","108601","0"
"364","0","2024/12/22 12:00:00","3","905","2024/12/31 11:59:59","108401","0"
"364","0","2024/12/22 12:00:00","3","906","2024/12/31 11:59:59","111501","0"
"364","0","2024/12/22 12:00:00","3","907","2024/12/31 11:59:59","114401","0"
"364","0","2024/12/22 12:00:00","3","908","2024/12/31 11:59:59","119901","0"
"364","0","2024/12/22 12:00:00","3","909","2024/12/31 11:59:59","124001","0"
"365","1164","2024/12/31 12:00:00","3","910","2025/01/03 18:59:59","133001","50365"
"365","0","2024/12/31 12:00:00","3","911","2025/01/03 18:59:59","181201","0"
"365","0","2024/12/31 12:00:00","3","912","2025/01/03 18:59:59","129701","0"
"365","0","2024/12/31 12:00:00","3","913","2025/01/03 18:59:59","129601","0"
"365","0","2024/12/31 12:00:00","3","914","2025/01/03 18:59:59","129001","0"
"365","0","2024/12/31 12:00:00","3","915","2025/01/03 18:59:59","181101","0"
"365","0","2024/12/31 12:00:00","3","916","2025/01/03 18:59:59","126501","0"
"365","0","2024/12/31 12:00:00","3","917","2025/01/03 18:59:59","126401","0"
"365","0","2024/12/31 12:00:00","3","918","2025/01/03 18:59:59","118201","0"
"365","0","2024/12/31 12:00:00","3","919","2025/01/03 18:59:59","181001","0"
"365","0","2024/12/31 12:00:00","3","920","2025/01/03 18:59:59","123001","0"
"365","0","2024/12/31 12:00:00","3","921","2025/01/03 18:59:59","180901","0"
"365","0","2024/12/31 12:00:00","3","922","2025/01/03 18:59:59","118101","0"
"365","0","2024/12/31 12:00:00","3","923","2025/01/03 18:59:59","180801","0"
"365","0","2024/12/31 12:00:00","3","924","2025/01/03 18:59:59","106701","0"
"365","0","2024/12/31 12:00:00","3","925","2025/01/03 18:59:59","180701","0"
"365","0","2024/12/31 12:00:00","3","926","2025/01/03 18:59:59","180301","0"
"365","0","2024/12/31 12:00:00","3","927","2025/01/03 18:59:59","180601","0"
"365","0","2024/12/31 12:00:00","3","928","2025/01/03 18:59:59","180101","0"
"365","0","2024/12/31 12:00:00","3","929","2025/01/03 18:59:59","106801","0"
"365","0","2024/12/31 12:00:00","3","930","2025/01/03 18:59:59","180201","0"
"365","0","2024/12/31 12:00:00","3","931","2025/01/03 18:59:59","180501","0"
"365","0","2024/12/31 12:00:00","3","932","2025/01/03 18:59:59","180401","0"
"365","0","2024/12/31 12:00:00","3","933","2025/01/03 18:59:59","107001","0"
"365","0","2024/12/31 12:00:00","3","934","2025/01/03 18:59:59","106101","0"
"365","0","2024/12/31 12:00:00","3","935","2025/01/03 18:59:59","107101","0"
"366","1165","2025/01/03 19:00:00","3","936","2025/01/15 14:59:59","133501","30366"
"367","0","2025/01/09 12:00:00","3","937","2025/01/15 14:59:59","131201","0"
"367","0","2025/01/09 12:00:00","3","938","2025/01/15 14:59:59","131601","0"
"367","0","2025/01/09 12:00:00","3","939","2025/01/15 14:59:59","128401","0"
"367","0","2025/01/09 12:00:00","3","940","2025/01/15 14:59:59","128501","0"
"368","0","2025/01/15 15:00:00","3","941","2025/01/20 11:59:59","108801","0"
"368","0","2025/01/15 15:00:00","3","942","2025/01/20 11:59:59","108701","0"
"368","0","2025/01/15 15:00:00","3","943","2025/01/20 11:59:59","112001","0"
"368","0","2025/01/15 15:00:00","3","944","2025/01/20 11:59:59","111901","0"
"368","0","2025/01/15 15:00:00","3","945","2025/01/20 11:59:59","111801","0"
"368","0","2025/01/15 15:00:00","3","946","2025/01/20 11:59:59","115001","0"
"368","0","2025/01/15 15:00:00","3","947","2025/01/20 11:59:59","120701","0"
"368","0","2025/01/15 15:00:00","3","948","2025/01/20 11:59:59","120901","0"
"368","0","2025/01/15 15:00:00","3","949","2025/01/20 11:59:59","124601","0"
"368","0","2025/01/15 15:00:00","3","950","2025/01/20 11:59:59","124501","0"
"369","1166","2025/01/20 12:00:00","3","951","2025/01/31 11:59:59","133601","30369"
"370","1167","2025/01/31 12:00:00","3","952","2025/02/10 11:59:59","133701","30370"
"371","0","2025/02/10 12:00:00","3","953","2025/02/15 14:59:59","131701","0"
"371","0","2025/02/10 12:00:00","3","954","2025/02/15 14:59:59","128901","0"
"371","0","2025/02/10 12:00:00","3","955","2025/02/15 14:59:59","128701","0"
"372","1168","2025/02/10 12:00:00","3","956","2025/02/20 11:59:59","133901","40013"
"373","0","2025/02/20 12:00:00","3","957","2025/02/24 11:59:59","124801","0"
"373","0","2025/02/20 12:00:00","3","958","2025/02/24 11:59:59","125001","0"
"373","0","2025/02/20 12:00:00","3","959","2025/02/24 11:59:59","121001","0"
"373","0","2025/02/20 12:00:00","3","960","2025/02/24 11:59:59","121101","0"
"373","0","2025/02/20 12:00:00","3","961","2025/02/24 11:59:59","115501","0"
"373","0","2025/02/20 12:00:00","3","962","2025/02/24 11:59:59","109101","0"
"374","1169","2025/02/20 12:00:00","3","963","2025/02/28 11:59:59","133801","30374"
"375","1170","2025/02/28 12:00:00","3","964","2025/03/03 18:59:59","134001","50375"
"375","0","2025/02/28 12:00:00","3","965","2025/03/03 18:59:59","133001","0"
"375","0","2025/02/28 12:00:00","3","966","2025/03/03 18:59:59","181201","0"
"375","0","2025/02/28 12:00:00","3","967","2025/03/03 18:59:59","129701","0"
"375","0","2025/02/28 12:00:00","3","968","2025/03/03 18:59:59","129601","0"
"375","0","2025/02/28 12:00:00","3","969","2025/03/03 18:59:59","129001","0"
"375","0","2025/02/28 12:00:00","3","970","2025/03/03 18:59:59","181101","0"
"375","0","2025/02/28 12:00:00","3","971","2025/03/03 18:59:59","126501","0"
"375","0","2025/02/28 12:00:00","3","972","2025/03/03 18:59:59","126401","0"
"375","0","2025/02/28 12:00:00","3","973","2025/03/03 18:59:59","118201","0"
"375","0","2025/02/28 12:00:00","3","974","2025/03/03 18:59:59","181001","0"
"375","0","2025/02/28 12:00:00","3","975","2025/03/03 18:59:59","123001","0"
"375","0","2025/02/28 12:00:00","3","976","2025/03/03 18:59:59","180901","0"
"375","0","2025/02/28 12:00:00","3","977","2025/03/03 18:59:59","118101","0"
"375","0","2025/02/28 12:00:00","3","978","2025/03/03 18:59:59","180801","0"
"375","0","2025/02/28 12:00:00","3","979","2025/03/03 18:59:59","106701","0"
"375","0","2025/02/28 12:00:00","3","980","2025/03/03 18:59:59","180701","0"
"375","0","2025/02/28 12:00:00","3","981","2025/03/03 18:59:59","180301","0"
"375","0","2025/02/28 12:00:00","3","982","2025/03/03 18:59:59","180601","0"
"375","0","2025/02/28 12:00:00","3","983","2025/03/03 18:59:59","180101","0"
"375","0","2025/02/28 12:00:00","3","984","2025/03/03 18:59:59","106801","0"
"375","0","2025/02/28 12:00:00","3","985","2025/03/03 18:59:59","180201","0"
