d4af9356dcf084f72be1db92bbf2675c9983b4a0dd31543f7d11c0c40d45d674,1db362300a48449ac8827eec4f733a9904fdc3c8796424c6ce4af9eb65c263c8,b4d381eb269523c0bc8fbee7f150ab35efdee5f85600546cb3b0702490ef04ae,4ec096c92fd117e40cb40f1587ba6074b07b5b87a05f022cd817884101b48524,de969211b8aa7406db6c7817e717abdf5e832b5c30bb278a8474bf21cbeef074,c0b8ab262b14e488146111c42371c1e4f979ea6c6a7ae8ce23d898d67db3dd69,fd2540f40564999ad4f8c9f8f42c9eda37164435df467102ca32a616b0bfa3e3,59b0127be76907ca2e047e62d2b03904f0cbf7e5bb273544fbf63129e748aa58
"291","107001","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","655","0"
"291","106101","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","656","0"
"291","107101","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","657","0"
"292","125501","0","3","2023/11/30 11:59:59","2023/11/27 12:00:00","658","0"
"292","125601","0","3","2023/11/30 11:59:59","2023/11/27 12:00:00","659","0"
"293","127901","0","3","2023/12/11 11:59:59","2023/11/30 12:00:00","660","1129"
"294","124001","0","3","2023/12/15 14:59:59","2023/12/11 12:00:00","661","0"
"295","128001","0","3","2023/12/22 11:59:59","2023/12/15 15:00:00","662","1130"
"296","108401","0","3","2023/12/27 11:59:59","2023/12/22 12:00:00","663","0"
"296","108601","0","3","2023/12/27 11:59:59","2023/12/22 12:00:00","664","0"
"296","111501","0","3","2023/12/27 11:59:59","2023/12/22 12:00:00","665","0"
"296","114401","0","3","2023/12/27 11:59:59","2023/12/22 12:00:00","666","0"
"296","119901","0","3","2023/12/27 11:59:59","2023/12/22 12:00:00","667","0"
"297","126201","0","3","2023/12/31 11:59:59","2023/12/27 12:00:00","668","0"
"298","181101","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","669","1131"
"298","126501","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","670","0"
"298","126401","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","671","0"
"298","118201","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","672","0"
"298","181001","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","673","0"
"298","123001","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","674","0"
"298","180901","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","675","0"
"298","118101","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","676","0"
"298","180801","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","677","0"
"298","106701","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","678","0"
"298","180701","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","679","0"
"298","180301","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","680","0"
"298","180601","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","681","0"
"298","180101","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","682","0"
"298","106801","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","683","0"
"298","180201","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","684","0"
"298","180501","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","685","0"
"298","180401","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","686","0"
"298","107001","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","687","0"
"298","106101","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","688","0"
"298","107101","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","689","0"
"299","128401","0","3","2024/01/12 11:59:59","2024/01/03 19:00:00","690","1132"
"300","124601","0","3","2024/01/15 14:59:59","2024/01/12 12:00:00","691","0"
"300","124501","0","3","2024/01/15 14:59:59","2024/01/12 12:00:00","692","0"
"301","128501","0","3","2024/01/22 11:59:59","2024/01/15 15:00:00","693","1133"
"302","109101","0","3","2024/01/26 11:59:59","2024/01/22 12:00:00","694","0"
"302","115501","0","3","2024/01/26 11:59:59","2024/01/22 12:00:00","695","0"
"303","111801","0","3","2024/01/31 11:59:59","2024/01/26 12:00:00","696","0"
"303","115001","0","3","2024/01/31 11:59:59","2024/01/26 12:00:00","697","0"
"303","120701","0","3","2024/01/31 11:59:59","2024/01/26 12:00:00","698","0"
"303","120901","0","3","2024/01/31 11:59:59","2024/01/26 12:00:00","699","0"
"304","128901","0","3","2024/02/12 11:59:59","2024/01/31 12:00:00","700","1134"
"305","124801","0","3","2024/02/14 23:59:59","2024/02/12 12:00:00","701","0"
"305","125001","0","3","2024/02/14 23:59:59","2024/02/12 12:00:00","702","0"
"306","126601","0","3","2024/02/14 23:59:59","2024/02/12 12:00:00","703","0"
"307","128701","40011","3","2024/02/22 11:59:59","2024/02/15 00:00:00","704","1135"
"308","121001","0","3","2024/02/29 11:59:59","2024/02/22 12:00:00","705","0"
"308","121101","0","3","2024/02/29 11:59:59","2024/02/22 12:00:00","706","0"
"309","129001","50309","3","2024/03/03 18:59:59","2024/02/29 12:00:00","707","1136"
"309","181101","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","708","0"
"309","126501","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","709","0"
"309","126401","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","710","0"
"309","118201","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","711","0"
"309","181001","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","712","0"
"309","123001","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","713","0"
"309","180901","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","714","0"
"309","118101","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","715","0"
"309","180801","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","716","0"
"309","106701","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","717","0"
"309","180701","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","718","0"
"309","180301","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","719","0"
"309","180601","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","720","0"
"309","180101","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","721","0"
"309","106801","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","722","0"
"309","180201","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","723","0"
"309","180501","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","724","0"
"309","180401","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","725","0"
"309","107001","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","726","0"
"309","106101","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","727","0"
"309","107101","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","728","0"
"310","129301","30310","3","2024/03/11 11:59:59","2024/03/03 19:00:00","729","1137"
"311","108801","0","3","2024/03/18 11:59:59","2024/03/11 12:00:00","730","0"
"311","108701","0","3","2024/03/18 11:59:59","2024/03/11 12:00:00","731","0"
"311","112001","0","3","2024/03/18 11:59:59","2024/03/11 12:00:00","732","0"
"311","111901","0","3","2024/03/18 11:59:59","2024/03/11 12:00:00","733","0"
"312","126901","0","3","2024/03/22 11:59:59","2024/03/18 12:00:00","734","0"
"312","127101","0","3","2024/03/22 11:59:59","2024/03/18 12:00:00","735","0"
"313","129401","30313","3","2024/03/28 11:59:59","2024/03/18 12:00:00","736","1138"
"314","120001","0","3","2024/03/28 11:59:59","2024/03/22 12:00:00","737","0"
"315","127201","0","3","2024/03/31 11:59:59","2024/03/28 12:00:00","738","0"
"316","129801","30316","3","2024/04/12 11:59:59","2024/03/31 12:00:00","739","1139"
"317","121501","0","3","2024/04/15 14:59:59","2024/04/12 12:00:00","740","0"
"318","125301","0","3","2024/04/15 14:59:59","2024/04/12 12:00:00","741","0"
"319","129901","30319","3","2024/04/26 11:59:59","2024/04/15 15:00:00","742","1140"
"320","127501","0","3","2024/04/30 11:59:59","2024/04/26 12:00:00","743","0"
"321","129601","50321","3","2024/05/03 18:59:59","2024/04/30 12:00:00","744","1141"
"321","129001","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","745","0"
"321","181101","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","746","0"
"321","126501","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","747","0"
"321","126401","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","748","0"
"321","118201","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","749","0"
"321","181001","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","750","0"
"321","123001","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","751","0"
"321","180901","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","752","0"
"321","118101","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","753","0"
"321","180801","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","754","0"
"321","106701","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","755","0"
"321","180701","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","756","0"
"321","180301","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","757","0"
"321","180601","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","758","0"
"321","180101","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","759","0"
"321","106801","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","760","0"
"321","180201","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","761","0"
"321","180501","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","762","0"
"321","180401","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","763","0"
"321","107001","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","764","0"
"321","106101","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","765","0"
"321","107101","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","766","0"
"322","130701","30322","3","2024/05/15 14:59:59","2024/05/03 19:00:00","767","1142"
"323","125501","0","3","2024/05/15 14:59:59","2024/05/10 12:00:00","768","0"
"323","125601","0","3","2024/05/15 14:59:59","2024/05/10 12:00:00","769","0"
"324","130801","30324","3","2024/05/27 11:59:59","2024/05/15 15:00:00","770","1143"
"325","127901","0","3","2024/05/31 11:59:59","2024/05/27 12:00:00","771","0"
"326","131001","30326","3","2024/06/10 11:59:59","2024/05/31 12:00:00","772","1144"
"327","126201","0","3","2024/06/15 14:59:59","2024/06/10 12:00:00","773","0"
"328","130901","30328","3","2024/06/26 11:59:59","2024/06/15 15:00:00","774","1145"
"329","110301","0","3","2024/06/26 11:59:59","2024/06/21 12:00:00","775","0"
"329","110001","0","3","2024/06/26 11:59:59","2024/06/21 12:00:00","776","0"
"329","107501","0","3","2024/06/26 11:59:59","2024/06/21 12:00:00","777","0"
"329","107801","0","3","2024/06/26 11:59:59","2024/06/21 12:00:00","778","0"
"329","107701","0","3","2024/06/26 11:59:59","2024/06/21 12:00:00","779","0"
"329","107901","0","3","2024/06/26 11:59:59","2024/06/21 12:00:00","780","0"
"330","128401","0","3","2024/06/30 11:59:59","2024/06/26 12:00:00","781","0"
"330","128501","0","3","2024/06/30 11:59:59","2024/06/26 12:00:00","782","0"
"331","129701","50331","3","2024/07/03 18:59:59","2024/06/30 12:00:00","783","1146"
"331","131101","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","784","1146"
"331","129601","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","785","0"
"331","129001","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","786","0"
"331","181101","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","787","0"
"331","126501","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","788","0"
"331","126401","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","789","0"
"331","118201","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","790","0"
"331","181001","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","791","0"
"331","123001","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","792","0"
"331","180901","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","793","0"
"331","118101","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","794","0"
"331","180801","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","795","0"
"331","106701","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","796","0"
"331","180701","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","797","0"
"331","180301","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","798","0"
"331","180601","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","799","0"
"331","180101","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","800","0"
"331","106801","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","801","0"
"331","180201","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","802","0"
"331","180501","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","803","0"
"331","180401","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","804","0"
"331","107001","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","805","0"
"331","106101","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","806","0"
"331","107101","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","807","0"
"332","131201","30332","3","2024/07/15 14:59:59","2024/07/03 19:00:00","808","1147"
"333","126601","0","3","2024/07/15 14:59:59","2024/07/11 12:00:00","809","0"
"334","131601","30334","3","2024/07/26 11:59:59","2024/07/15 15:00:00","810","1148"
"335","110601","0","3","2024/07/31 11:59:59","2024/07/23 12:00:00","811","0"
"335","110401","0","3","2024/07/31 11:59:59","2024/07/23 12:00:00","812","0"
"335","113101","0","3","2024/07/31 11:59:59","2024/07/23 12:00:00","813","0"
"335","113401","0","3","2024/07/31 11:59:59","2024/07/23 12:00:00","814","0"
"337","131701","30337","3","2024/08/12 11:59:59","2024/07/31 12:00:00","815","1149"
"338","126901","0","3","2024/08/12 11:59:59","2024/08/09 12:00:00","816","0"
"338","127101","0","3","2024/08/12 11:59:59","2024/08/09 12:00:00","817","0"
"339","128901","0","3","2024/08/15 14:59:59","2024/08/12 12:00:00","818","0"
"339","128701","0","3","2024/08/15 14:59:59","2024/08/12 12:00:00","819","0"
"340","131801","40012","3","2024/08/23 11:59:59","2024/08/15 15:00:00","820","1150"
"341","181201","50341","3","2024/08/26 18:59:59","2024/08/23 12:00:00","821","1151"
"341","129701","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","822","0"
"341","129601","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","823","0"
"341","129001","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","824","0"
"341","181101","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","825","0"
"341","126501","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","826","0"
"341","126401","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","827","0"
"341","118201","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","828","0"
"341","181001","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","829","0"
"341","123001","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","830","0"
"341","180901","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","831","0"
"341","118101","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","832","0"
"341","180801","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","833","0"
"341","106701","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","834","0"
"341","180701","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","835","0"
"341","180301","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","836","0"
"341","180601","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","837","0"
"341","180101","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","838","0"
"341","106801","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","839","0"
"341","180201","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","840","0"
"341","180501","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","841","0"
"341","180401","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","842","0"
"341","107001","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","843","0"
"341","106101","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","844","0"
"341","107101","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","845","0"
"342","117201","0","3","2024/08/31 11:59:59","2024/08/26 19:00:00","846","0"
"342","117001","0","3","2024/08/31 11:59:59","2024/08/26 19:00:00","847","0"
"342","122501","0","3","2024/08/31 11:59:59","2024/08/26 19:00:00","848","0"
"342","122901","0","3","2024/08/31 11:59:59","2024/08/26 19:00:00","849","0"
"343","132101","30343","3","2024/09/13 11:59:59","2024/08/31 12:00:00","850","1152"
"344","132001","30344","3","2024/09/25 11:59:59","2024/09/13 12:00:00","851","1153"
"345","109901","0","3","2024/09/25 11:59:59","2024/09/15 15:00:00","852","0"
"345","109701","0","3","2024/09/25 11:59:59","2024/09/15 15:00:00","853","0"
"346","118001","0","3","2024/09/30 11:59:59","2024/09/25 12:00:00","854","0"
"346","123301","0","3","2024/09/30 11:59:59","2024/09/25 12:00:00","855","0"
"347","129301","0","3","2024/09/30 11:59:59","2024/09/25 12:00:00","856","0"
"348","132201","30348","3","2024/10/10 11:59:59","2024/09/30 12:00:00","857","1154"
"349","127201","0","3","2024/10/13 11:59:59","2024/10/10 12:00:00","858","0"
"350","127701","30350","3","2024/10/18 11:59:59","2024/10/10 12:00:00","859","1155"
"351","129801","0","3","2024/10/18 11:59:59","2024/10/13 12:00:00","860","0"
"352","127801","30352","3","2024/10/28 11:59:59","2024/10/18 12:00:00","861","1156"
"353","111101","0","3","2024/10/28 11:59:59","2024/10/24 12:00:00","862","0"
"353","123601","0","3","2024/10/28 11:59:59","2024/10/24 12:00:00","863","0"
"353","108301","0","3","2024/10/28 11:59:59","2024/10/24 12:00:00","864","0"
"353","108101","0","3","2024/10/28 11:59:59","2024/10/24 12:00:00","865","0"
"353","113901","0","3","2024/10/28 11:59:59","2024/10/24 12:00:00","866","0"
"353","117701","0","3","2024/10/28 11:59:59","2024/10/24 12:00:00","867","0"
"354","180801","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","868","1157"
"354","181201","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","869","0"
"354","129701","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","870","0"
"354","129601","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","871","0"
"354","129001","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","872","0"
"354","181101","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","873","0"
"354","126501","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","874","0"
"354","126401","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","875","0"
"354","118201","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","876","0"
"354","181001","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","877","0"
"354","123001","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","878","0"
"354","180901","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","879","0"
"354","118101","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","880","0"
"354","106701","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","881","0"
"354","180701","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","882","0"
"354","180301","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","883","0"
"354","180601","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","884","0"
"354","180101","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","885","0"
"354","106801","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","886","0"
"354","180201","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","887","0"
"354","180501","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","888","0"
"354","180401","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","889","0"
"354","107001","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","890","0"
"354","106101","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","891","0"
"354","107101","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","892","0"
"355","130201","30355","3","2024/11/11 11:59:59","2024/10/31 12:00:00","893","1158"
"356","130701","0","3","2024/11/18 11:59:59","2024/11/11 12:00:00","894","0"
"356","127501","0","3","2024/11/18 11:59:59","2024/11/11 12:00:00","895","0"
"357","130001","30357","3","2024/11/18 11:59:59","2024/11/11 12:00:00","896","1159"
