8f8a9d1b88b102d1e9db035fe46824ac4e533a95b98953178cf6c07dfce03524,3632b5e7ce6df99ec5f81c29de928ea907b27cf8f765a04c7428f6fc232cd007,c54782082d8e740b977160809a06ae274648b4841ae5e12cacc07c71acef8e44,b14b055c24313b06f8beccec95917c743ec583a16d835589698c774dc63ff0f2,24afe3c097dafe1d2fb9424bed3fb2b3ae9a254ed1618999d7509286d8583c50,e488e8f4619cdf4a14d34c1096273278a57f9353f195ba5aecda2f7d771c5357,ee2eefe9bedac53fa2899d4eed9ecdf510c383f0839f94c3c5cc6ea20bfbf501,493168e08fd42c9f3b6a6ebd6018f74bbdab797ca54d60fd41cbf54e68847fd0,c94c7c5ad539e68023638eab543b4e4d4371e4f5f921bc3872f4c058b6db9a3e,854bdc3dee7c7f93bae385ed1f756d8bfd96b0dc668323c4120dd0f538bcf9f5,5e65895774c63f1d23df0dccf1960d52d6a440fc4d8126a6a46d2583f7ea4eb8,0d36f656c0bc951ad05a000edffd41833100eefdcc04440ba26e8b319a398694,10366b9bf7182cbf7cf99b14cdc173882bc956721139e59fedb2bb9d402bf25d,d35bc7a5905619c3029cf6faa2bb5fa461d7918584c0a0c0e70b70667c4b3517,18a3e0323a31b073487f55bc2eb076ccb7f102bc90d7612d942bbdd12ed05393,f99e19aebce153395b4675046cc630116c49171196c7c3c84f46696fcd7ac21c,a74d31a23ea046797eb39058a9b3137691d66744167a5b99dfa7a9c4c0647066,1595ac1a4ddc5ea0981854d61e3c6c30a8208da137f30dca4c74d687e017a57b,b896c2f3d96610f308566d13df2b2b93a669eef3919b051519ec383de88a38dd,4831ee0a1346ce592971b008c595cbeca8110a1d036b99734e8c83e0a1098712,fc2145c8915ed523451b6808d69e233e24560a0e7045aa1eefe268fe8957c693,289b8ec93e1069d1c72496d5d5f620dc6ddaf9ca459072956ad5ab81519baf92
"0.65","101201","10","1","10800102","1","101201","2","bgm_M64","2","-120","200","1","1080","200","-5","-30","0","0.8","1","-250","0"
"0.6","101201","10","1","10800103","1","101201","3","bgm_M64","3","70","100","1.2","1080","200","0","-30","0","0.8","1","-5","-15"
"0.7","101201","0","1","10800104","1","101201","4","bgm_M64","4","-110","100","1","1080","200","-15","-30","10","0.9","1","190","0"
"1","101202","10","1","10800105","1","101202","5","bgm_M55","5","-30","100","1.45","1080","250","-45","-30","-50","1","1","475","-20"
"0.575","101291","10","1","10810101","1","101291","1","bgm_M64","1","-100","170","1","1081","210","-30","-30","-25","0.9","1","-480","0"
"0.7","101291","0","1","10810102","1","101291","2","bgm_M64","2","-10","250","1","1081","240","-30","-30","-30","0.8","1","-230","0"
"0.75","101291","5","1","10810103","1","101291","3","bgm_M64","3","-110","100","1.2","1081","200","-10","-30","0","1","1","-10","-15"
"0.8","101291","-20","1","10810104","1","101291","4","bgm_M64","4","55","300","1.3","1081","200","-50","-30","-50","1","1","200","-10"
"1.1","101292","30","1","10810105","1","101292","5","bgm_M55","5","-15","100","1.45","1081","230","30","-30","15","1","1","490","-20"
"0.8","101301","10","1","10820101","1","101301","1","bgm_M64","1","0","100","1.45","1082","210","0","-30","20","1.1","1","-470","0"
"0.75","101301","10","1","10820102","1","101301","2","bgm_M64","2","-120","100","1.2","1082","200","0","-30","0","1.1","1","-270","0"
"1.55","101301","0","1","10820103","1","101301","3","bgm_M64","3","65","100","2.3","1082","200","-10","-30","0","2.2","1","0","-15"
"0.7","101301","0","1","10820104","1","101301","4","bgm_M64","4","-120","100","1","1082","200","0","-30","0","0.7","1","200","0"
"1","101302","10","1","10820105","1","101302","5","bgm_M55","5","-55","100","1.2","1082","270","-30","-30","-15","1.1","1","470","-20"
"0.575","101441","10","1","10830101","1","101441","1","bgm_M64","1","0","170","1","1083","210","-30","-30","-25","0.9","1","-450","0"
"0.75","101441","0","1","10830102","1","101441","2","bgm_M64","2","-90","100","1.2","1083","240","0","-30","0","1.1","1","-250","0"
"0.85","101441","0","1","10830103","1","101441","3","bgm_M64","3","60","200","1.4","1083","200","-10","-30","-30","1","1","-25","-15"
"0.75","101441","0","1","10830104","1","101441","4","bgm_M64","4","-70","100","1.2","1083","200","0","-30","-30","1","1","220","0"
"0.95","101442","10","1","10830105","1","101442","5","bgm_M55","5","-70","100","1.2","1083","230","-30","-30","-35","1.1","1","470","-20"
"0.85","101451","10","1","10840101","1","101451","1","bgm_M64","1","-50","100","1.35","1084","210","0","-30","0","1.1","1","-470","0"
"1","101451","0","1","10840102","1","101451","2","bgm_M64","2","40","200","1.35","1084","240","10","-30","10","1.1","1","-250","0"
"0.75","101451","0","1","10840103","1","101451","3","bgm_M64","3","-110","100","1.2","1084","200","-10","-30","0","1.1","1","0","-15"
"0.6","101451","-25","1","10840104","1","101451","4","bgm_M64","4","30","300","0.8","1084","200","-30","-30","-30","0.6","1","210","0"
"1.25","101452","0","1.2","10840105","1","101452","5","bgm_M55","5","-70","100","1.55","1084","290","-50","-30","-35","1.4","1","510","0"
"0.6","101561","10","1","10850101","1","101561","1","bgm_M64","1","-50","250","0.8","1085","210","-30","-30","0","0.7","1","-480","0"
"0.9","101561","10","1","10850102","1","101561","2","bgm_M64","2","-120","100","1.5","1085","200","0","-30","10","1.4","1","-250","0"
"0.65","101561","5","1","10850103","1","101561","3","bgm_M64","3","65","100","1.1","1085","200","-10","-30","0","1","1","-10","-5"
"0.65","101561","0","1","10850104","1","101561","4","bgm_M64","4","-110","100","1.1","1085","200","0","-30","0","1","1","190","0"
"1.25","101562","0","1.4","10850105","1","101562","5","bgm_M55","5","-70","400","1.55","1085","290","-50","-30","-60","1.35","1","460","0"
"0.575","101001","10","1","10860101","1","101001","1","bgm_M64","1","-100","170","1","1086","210","-30","-30","-25","0.9","1","-480","0"
"0.7","101001","0","1","10860102","1","101001","2","bgm_M64","2","-10","250","1","1086","240","-30","-30","-30","0.8","1","-250","0"
"0.95","101001","0","1","10860103","1","101001","3","bgm_M64","3","-120","100","1.4","1086","200","-10","-30","-30","1","1","-10","-15"
"0.72","101001","0","1","10860104","1","101001","4","bgm_M64","4","40","150","1.2","1086","200","-30","-30","0","1","1","210","0"
"1.2","101011","0","1.2","10860105","1","101011","5","bgm_M55","5","-40","200","1.3","1086","250","0","-30","0","1","1","480","0"
"0.575","101021","10","1","10870101","1","101021","1","bgm_M64","1","0","170","1","1087","210","-30","-30","-25","0.9","1","-450","0"
"0.65","101021","10","1","10870102","1","101021","2","bgm_M64","2","-120","200","1","1087","200","-5","-30","0","0.8","1","-250","0"
"0.6","101021","5","1","10870103","1","101021","3","bgm_M64","3","65","100","0.9","1087","200","-10","-30","0","0.8","1","-10","-5"
"0.7","101021","0","1","10870104","1","101021","4","bgm_M64","4","-100","100","1","1087","200","0","-30","-25","0.85","1","200","0"
"1.4","101031","0","1","10870105","1","101031","5","bgm_M55","5","0","200","1.8","1087","220","0","-30","0","1.6","1","470","0"
"0.85","101041","10","1","10880101","1","101041","1","bgm_M64","1","-100","100","1.45","1088","210","0","-30","20","1.1","1","-470","0"
"0.85","101041","10","1","10880102","1","101041","2","bgm_M64","2","30","100","1.45","1088","200","0","-30","0","1.1","1","-220","0"
"0.75","101041","0","1","10880103","1","101041","3","bgm_M64","3","-120","100","1.3","1088","200","-10","-30","-30","1.1","1","-10","-15"
"0.85","101041","0","1","10880104","1","101041","4","bgm_M64","4","40","100","1.4","1088","200","-20","-30","-30","1.1","1","200","0"
"1.1","101042","0","1","10880105","1","101042","5","bgm_M55","5","-55","150","1.8","1088","210","0","-30","-50","1.35","1.3","450","0"
"0.85","101161","10","1","10890101","1","101161","1","bgm_M64","1","-10","100","1.35","1089","210","0","-30","0","1.1","1","-470","0"
"0.7","101161","0","1","10890102","1","101161","2","bgm_M64","2","-110","250","1","1089","240","-30","-30","-30","0.8","1","-250","0"
"0.75","101161","5","1","10890103","1","101161","3","bgm_M64","3","50","100","1.2","1089","200","-10","-30","0","1","1","-10","-15"
"1","101161","0","1","10890104","1","101161","4","bgm_M64","4","-90","200","1.5","1089","200","0","-30","0","1","1","210","0"
"0.9","101162","-10","1","10890105","1","101162","5","bgm_M55","5","-70","270","1.15","1089","280","-45","-30","-50","1","1.3","485","-40"
"0.575","101171","10","1","10900101","1","101171","1","bgm_M64","1","-90","170","1","1090","210","-30","-30","-25","0.9","1","-450","0"
"0.75","101171","0","1","10900102","1","101171","2","bgm_M64","2","10","100","1.2","1090","240","0","-30","0","1.1","1","-230","0"
"0.9","101171","0","1","10900103","1","101171","3","bgm_M64","3","-120","100","1.4","1090","200","-10","-30","-30","1","1","15","-15"
"0.8","101171","0","1","10900104","1","101171","4","bgm_M64","4","40","300","1.3","1090","200","-50","-30","-60","1","1","200","0"
"1","101172","10","1","10900105","1","101172","5","bgm_M55","5","-30","200","1.45","1090","250","0","-30","-50","1","1","475","-20"
"0.575","101191","10","1","10910101","1","101191","1","bgm_M64","1","0","170","1","1091","210","-30","-30","-25","0.9","1","-480","0"
"0.9","101191","10","1","10910102","1","101191","2","bgm_M64","2","-120","100","1.5","1091","200","0","-30","10","1.4","1","-250","0"
"0.8","101191","0","1","10910103","1","101191","3","bgm_M64","3","65","100","1.1","1091","200","-10","-30","0","1","1","-10","-15"
"0.7","101191","0","1","10910104","1","101191","4","bgm_M64","4","-120","100","1","1091","200","0","-30","0","0.7","1","200","0"
"1.1","101192","-10","1.2","10910105","1","101192","5","bgm_M55","5","-70","200","1.3","1091","280","-45","-30","-50","1","1","485","0"
"0.85","101201","10","1","10920101","1","101201","1","bgm_M64","1","-100","100","1.45","1092","210","0","-30","20","1.1","1","-470","0"
"0.65","101201","10","1","10920102","1","101201","2","bgm_M64","2","-120","200","1","1092","200","-5","-30","0","0.8","1","-250","0"
"0.8","101201","0","1","10920103","1","101201","3","bgm_M64","3","-65","100","1.15","1092","200","-10","-30","0","1.1","1","0","-10"
"0.7","101201","0","1","10920104","1","101201","4","bgm_M64","4","-110","100","1","1092","200","-15","-30","10","0.9","1","190","0"
"1","101202","10","1","10920105","1","101202","5","bgm_M55","5","-30","100","1.45","1092","250","-45","-30","-50","1","1","475","-20"
"0.6","101291","10","1","10930101","1","101291","1","bgm_M64","1","-30","250","0.8","1093","210","-30","-30","0","0.7","1","-480","0"
"0.9","101291","0","1","10930102","1","101291","2","bgm_M64","2","-110","200","1.35","1093","240","10","-30","10","1.1","1","-250","0"
"0.6","101291","0","1.4","10930103","1","101291","3","bgm_M64","3","0","150","0.9","1093","200","-60","-30","-50","0.55","1","-10","-13"
"1","101291","0","1","10930104","1","101291","4","bgm_M64","4","-120","100","1.4","1093","200","0","-30","0","1","1","200","0"
"1.1","101292","30","1","10930105","1","101292","5","bgm_M55","5","20","100","1.45","1093","230","30","-30","15","1","1","490","-20"
"0.575","101301","10","1","10940101","1","101301","1","bgm_M64","1","0","170","1","1094","210","-30","-30","-25","0.9","1","-480","0"
"0.85","101301","10","1","10940102","1","101301","2","bgm_M64","2","-110","100","1.45","1094","200","0","-30","0","1.1","1","-220","0"
"0.65","101301","0","1","10940103","1","101301","3","bgm_M64","3","55","100","1","1094","200","-10","-30","-20","0.7","1","10","-15"
"0.9","101301","0","1","10940104","1","101301","4","bgm_M64","4","-110","100","1.5","1094","200","0","-30","-30","1","1","200","0"
"1","101302","10","1","10940105","1","101302","5","bgm_M55","5","-50","100","1.2","1094","270","-30","-30","-15","1.1","1","470","-20"
"0.85","101441","10","1","10950101","1","101441","1","bgm_M64","1","30","100","1.35","1095","210","0","-30","0","1.1","1","-470","0"
"0.7","101441","0","1","10950102","1","101441","2","bgm_M64","2","-120","250","1","1095","240","-30","-30","-30","0.8","1","-250","0"
"0.95","101441","0","1","10950103","1","101441","3","bgm_M64","3","30","100","1.4","1095","200","-10","-30","-30","1","1","20","-15"
"0.72","101441","0","1","10950104","1","101441","4","bgm_M64","4","-110","150","1.2","1095","200","-30","-30","0","1","1","210","0"
"0.95","101442","10","1","10950105","1","101442","5","bgm_M55","5","-20","100","1.2","1095","230","-30","-30","-35","1.1","1","470","-20"
"0.575","101451","10","1","10960101","1","101451","1","bgm_M64","1","-90","170","1","1096","210","-30","-30","-25","0.9","1","-450","0"
"0.75","101451","0","1","10960102","1","101451","2","bgm_M64","2","10","100","1.2","1096","240","0","-30","0","1.1","1","-230","0"
"0.9","101451","0","1","10960103","1","101451","3","bgm_M64","3","-110","100","1.2","1096","200","0","-30","0","1","1","0","0"
"0.7","101451","0","1","10960104","1","101451","4","bgm_M64","4","20","100","1","1096","200","0","-30","-25","0.85","1","200","0"
"1.25","101452","0","1.2","10960105","1","101452","5","bgm_M55","5","-70","100","1.55","1096","290","-50","-30","-35","1.4","1","510","0"
"0.6","101561","10","1","10970101","1","101561","1","bgm_M64","1","-30","250","0.8","1097","210","-30","-30","0","0.7","1","-480","0"
"0.65","101561","10","1","10970102","1","101561","2","bgm_M64","2","-120","200","1","1097","200","-5","-30","0","0.8","1","-250","0"
"0.75","101561","0","1","10970103","1","101561","3","bgm_M64","3","30","100","1.2","1097","200","-10","-30","0","1.1","1","0","-15"
"0.65","101561","0","1","10970104","1","101561","4","bgm_M64","4","-110","100","1.1","1097","200","0","-30","0","1","1","190","0"
"1.25","101562","0","1.4","10970105","1","101562","5","bgm_M55","5","-70","400","1.55","1097","290","-50","-30","-60","1.35","1","460","0"
"0.85","101001","10","1","10980101","1","101001","1","bgm_M64","1","-100","100","1.45","1098","210","0","-30","20","1.1","1","-470","0"
"0.9","101001","10","1","10980102","1","101001","2","bgm_M64","2","40","100","1.5","1098","200","0","-30","10","1.4","1","-250","0"
"0.75","101001","0","1","10980103","1","101001","3","bgm_M64","3","-120","100","1.3","1098","200","-10","-30","-30","1.1","1","-10","-15"
"0.6","101001","-25","1","10980104","1","101001","4","bgm_M64","4","10","300","0.8","1098","200","-30","-30","-30","0.6","1","210","0"
"1.2","101011","0","1.2","10980105","1","101011","5","bgm_M55","5","-70","200","1.3","1098","250","0","-30","0","1","1","480","0"
"0.8","101021","10","1","10990101","1","101021","1","bgm_M64","1","0","120","1.3","1099","210","-30","-30","-25","1","1","-470","-5"
"0.9","101021","0","1","10990102","1","101021","2","bgm_M64","2","-110","200","1.4","1099","240","10","-30","10","1.1","1","-250","0"
"0.5","101021","0","1","10990103","1","101021","3","bgm_M64","3","65","100","0.85","1099","200","-30","-30","-20","0.7","1","-10","-15"
"1","101021","0","1","10990104","1","101021","4","bgm_M64","4","-90","200","1.5","1099","200","0","-30","0","1","1","210","0"
"1.4","101031","0","1","10990105","1","101031","5","bgm_M55","5","0","200","1.8","1099","220","0","-30","0","1.6","1","470","0"
