a7b21b27fe56f6040ec4fe28a3737d121fba435c3196c9469d98b706644b26eb,5c64b3dc415b927ca41c23c057a69805d6443e109dd1c396c6594006d8d9a45e,55ecee53195ce25b0bf2d3ae7fa725c79cd42e923975f8ecde5483788a340977,e7d1bca39ca8f9fb6b5ea1b72be9d2b125d4da4302fb98b144dec6815b913182,caaf804265409e236942622f7e4951a186cc4e2e5b6643d5eab430e073fa156e,263d7715f83e1deb48baba233c7e62e87be5076c0e9c04946dfc2af81fdffdf7,a2ee80a324c90cba5c3754f14447544256a2ef70f969ff2b13709aeb15a54ec5,97042e75eb67bf788d78b95958f0ba0cdfed60ae889683fa99a1cb93224016da,8258ae46d00a87076262ddac6a7c08c3bce64d60f4f5eaf302c0b1d14ed394c1,5224665e8c76675e96a7f165e3a176a1d77ce5465581555f3c867e6855d0ccdf,9e4da6e0b0a800b923b239ad09bc4399e660b6d3d5297f99437fb2fb9d74262f,7ae617f99f647b24f92b594a85e690015bead6c17d9450eb28004721ef41b0da,dd86fbf1e6e8ba7e14aa02dfff5cbb54be4b58c1f77bcff8ec2b3a87dbf3686c,3fa69621f327c66a8b52caf665bbc60ac270efb3198c7d8ff1e2dfe6563f1f91
"8","","ユイ","15.645","10123","100201","106","-285","2023/07/18 12:00:00","52","2030/01/01 14:59:59","7","8","10123127"
"8","","ユイ（サマー）","15.645","10123","122601","106","-285","2023/07/18 12:00:00","52","2030/01/01 14:59:59","7","8","10123128"
"8","","レイ","7.406","10123","100301","206","-285","2023/07/18 12:00:00","52","2030/01/01 14:59:59","5","3","10123129"
"8","","レイ（サマー）","7.406","10123","122501","206","-285","2023/07/18 12:00:00","52","2030/01/01 14:59:59","5","3","10123130"
"0","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","カリン","3.414","10124","190801","1","-416.5","2023/07/31 12:00:00","53","2023/08/18 14:59:59","1","2","10124001"
"0","ミッションをクリアして、\n報酬をゲットしましょう！","カリン","3.099","10124","190801","2","-416.5","2023/07/31 12:00:00","53","2023/08/18 14:59:59","1","2","10124002"
"0","受け取ることができる\n報酬があるようです\n確認してみてください","カリン","2.801","10124","190801","3","-416.5","2023/07/31 12:00:00","54","2023/08/18 14:59:59","1","2","10124003"
"0","報酬がもらえますよ！\nチェックしてみてください","カリン","0","10124","190801","4","-416.5","2023/07/31 12:00:00","54","2023/08/18 14:59:59","2","2","10124004"
"0","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","カリン","0","10124","190801","5","-416.5","2023/07/31 12:00:00","57","2023/08/18 14:59:59","1","1","10124005"
"0","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","カリン","5.506","10124","190801","1","-363","2023/07/31 12:00:00","55","2023/08/18 14:59:59","1","2","10124006"
"0","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","カリン","1.216","10124","190801","2","-363","2023/07/31 12:00:00","55","2023/08/18 14:59:59","2","1","10124007"
"0","お疲れ様でした\n討伐証の交換、\nお忘れないように！","カリン","1.539","10124","190801","3","-363","2023/07/31 12:00:00","56","2023/08/18 14:59:59","2","1","10124008"
"0","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","カリン","1.875","10124","190801","4","-363","2023/07/31 12:00:00","56","2023/08/18 14:59:59","2","1","10124009"
"8","","シノブ（サマー）","4.64","10124","127101","101","-285","2023/07/31 12:00:00","51","2030/01/01 14:59:59","1","4","10124101"
"8","","シノブ（サマー）","5.47","10124","127101","102","-285","2023/07/31 12:00:00","51","2030/01/01 14:59:59","3","2","10124102"
"8","","シノブ（サマー）","4.32","10124","127101","103","-285","2023/07/31 12:00:00","51","2030/01/01 14:59:59","6","4","10124103"
"8","","シノブ（サマー）","12.21","10124","127101","104","-285","2023/07/31 12:00:00","52","2030/01/01 14:59:59","1","5","10124104"
"8","","クウカ（サマー）","12.07","10124","127001","201","-285","2023/07/31 12:00:00","51","2030/01/01 14:59:59","2","5","10124105"
"8","","クウカ（サマー）","10.13","10124","127001","202","-285","2023/07/31 12:00:00","51","2030/01/01 14:59:59","4","5","10124106"
"8","","クウカ（サマー）","5.43","10124","127001","203","-285","2023/07/31 12:00:00","51","2030/01/01 14:59:59","2","5","10124107"
"8","","クウカ（サマー）","14.48","10124","127001","204","-285","2023/07/31 12:00:00","52","2030/01/01 14:59:59","2","4","10124108"
"0","","ランファ（サマー）","6.83","10124","126901","301","-285","2023/07/31 12:00:00","51","2030/01/01 14:59:59","6","7","10124109"
"0","","ランファ（サマー）","16.4","10124","126901","302","-285","2023/07/31 12:00:00","51","2030/01/01 14:59:59","7","1","10124110"
"0","","ランファ（サマー）","16","10124","126901","303","-285","2023/07/31 12:00:00","51","2030/01/01 14:59:59","1","5","10124111"
"0","","ランファ（サマー）","28.92","10124","126901","304","-285","2023/07/31 12:00:00","52","2030/01/01 14:59:59","2","5","10124112"
"82","","ドクロ親父（サマー）","3.582","10124","427101","402","-330","2023/07/31 12:00:00","51","2030/01/01 14:59:59","1","1","10124113"
"82","","ドクロ親父（サマー）","0","10124","427101","404","-330","2023/07/31 12:00:00","52","2030/01/01 14:59:59","1","1","10124114"
"0","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","カリン","3.414","10125","190801","1","-416.5","2023/08/17 12:00:00","53","2023/08/26 14:59:59","1","2","10125001"
"0","ミッションをクリアして、\n報酬をゲットしましょう！","カリン","3.099","10125","190801","2","-416.5","2023/08/17 12:00:00","53","2023/08/26 14:59:59","1","2","10125002"
"0","受け取ることができる\n報酬があるようです\n確認してみてください","カリン","2.801","10125","190801","3","-416.5","2023/08/17 12:00:00","54","2023/08/26 14:59:59","1","2","10125003"
"0","報酬がもらえますよ！\nチェックしてみてください","カリン","0","10125","190801","4","-416.5","2023/08/17 12:00:00","54","2023/08/26 14:59:59","2","2","10125004"
"0","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","カリン","0","10125","190801","5","-416.5","2023/08/17 12:00:00","57","2023/08/26 14:59:59","1","1","10125005"
"0","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","カリン","5.506","10125","190801","1","-363","2023/08/17 12:00:00","55","2023/08/26 14:59:59","1","2","10125006"
"0","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","カリン","1.216","10125","190801","2","-363","2023/08/17 12:00:00","55","2023/08/26 14:59:59","2","1","10125007"
"0","お疲れ様でした\n討伐証の交換、\nお忘れないように！","カリン","1.539","10125","190801","3","-363","2023/08/17 12:00:00","56","2023/08/26 14:59:59","2","1","10125008"
"0","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","カリン","1.875","10125","190801","4","-363","2023/08/17 12:00:00","56","2023/08/26 14:59:59","2","1","10125009"
"8","","ミミ（サマー）","0","10125","122901","101","-285","2023/08/17 12:00:00","51","2023/08/26 14:59:59","2","2","10125101"
"8","","ミソギ（サマー）","13.2","10125","122801","201","-285","2023/08/17 12:00:00","51","2023/08/26 14:59:59","1","2","10125102"
"8","","キョウカ（サマー）","8.726","10125","122701","301","-285","2023/08/17 12:00:00","51","2023/08/26 14:59:59","6","5","10125103"
"8","","ミミ（サマー）","3.92","10125","122901","102","-285","2023/08/17 12:00:00","51","2023/08/26 14:59:59","2","5","10125104"
"8","","ミソギ（サマー）","11.295","10125","122801","202","-285","2023/08/17 12:00:00","51","2023/08/26 14:59:59","1","2","10125105"
"8","","キョウカ（サマー）","13.07","10125","122701","302","-285","2023/08/17 12:00:00","51","2023/08/26 14:59:59","1","4","10125106"
"8","","ミミ（サマー）","10.493","10125","122901","103","-285","2023/08/17 12:00:00","51","2023/08/26 14:59:59","1","5","10125107"
"8","","ミソギ（サマー）","0","10125","122801","203","-285","2023/08/17 12:00:00","51","2023/08/26 14:59:59","4","4","10125108"
"8","","キョウカ（サマー）","0","10125","122701","303","-285","2023/08/17 12:00:00","51","2023/08/26 14:59:59","1","1","10125109"
"8","","ミミ（サマー）","10.75","10125","122901","104","-285","2023/08/17 12:00:00","52","2030/01/01 14:59:59","1","5","10125110"
"8","","ミソギ（サマー）","16.972","10125","122801","204","-285","2023/08/17 12:00:00","52","2030/01/01 14:59:59","4","5","10125111"
"8","","キョウカ（サマー）","10.892","10125","122701","304","-285","2023/08/17 12:00:00","52","2030/01/01 14:59:59","1","2","10125112"
"8","","ミミ（サマー）","12.09","10125","122901","105","-285","2023/08/17 12:00:00","52","2030/01/01 14:59:59","5","2","10125113"
"8","","ミソギ（サマー）","10.034","10125","122801","205","-285","2023/08/17 12:00:00","52","2030/01/01 14:59:59","2","5","10125114"
"8","","キョウカ（サマー）","7.815","10125","122701","305","-285","2023/08/17 12:00:00","52","2030/01/01 14:59:59","1","2","10125115"
"8","","ミミ（サマー）","9.73","10125","122901","106","-285","2023/08/17 12:00:00","52","2030/01/01 14:59:59","1","2","10125116"
"8","","ミソギ（サマー）","10.775","10125","122801","206","-285","2023/08/17 12:00:00","52","2030/01/01 14:59:59","1","2","10125117"
"8","","キョウカ（サマー）","10.214","10125","122701","306","-285","2023/08/17 12:00:00","52","2030/01/01 14:59:59","4","1","10125118"
"8","","ミミ（サマー）","0","10125","122901","101","-285","2023/08/17 12:00:00","51","2023/08/26 14:59:59","2","2","10125119"
"8","","ミソギ（サマー）","13.2","10125","122801","201","-285","2023/08/17 12:00:00","51","2023/08/26 14:59:59","1","2","10125120"
"8","","キョウカ（サマー）","8.726","10125","122701","301","-285","2023/08/17 12:00:00","51","2023/08/26 14:59:59","6","5","10125121"
"0","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","カリン","3.414","10126","190801","1","-416.5","2023/08/31 12:00:00","53","2023/09/18 14:59:59","1","2","10126001"
"0","ミッションをクリアして、\n報酬をゲットしましょう！","カリン","3.099","10126","190801","2","-416.5","2023/08/31 12:00:00","53","2023/09/18 14:59:59","1","2","10126002"
"0","受け取ることができる\n報酬があるようです\n確認してみてください","カリン","2.801","10126","190801","3","-416.5","2023/08/31 12:00:00","54","2023/09/18 14:59:59","1","2","10126003"
"0","報酬がもらえますよ！\nチェックしてみてください","カリン","0","10126","190801","4","-416.5","2023/08/31 12:00:00","54","2023/09/18 14:59:59","2","2","10126004"
"0","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","カリン","0","10126","190801","5","-416.5","2023/08/31 12:00:00","57","2023/09/18 14:59:59","1","1","10126005"
"0","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","カリン","5.506","10126","190801","1","-363","2023/08/31 12:00:00","55","2023/09/18 14:59:59","1","2","10126006"
"0","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","カリン","1.216","10126","190801","2","-363","2023/08/31 12:00:00","55","2023/09/18 14:59:59","2","1","10126007"
"0","お疲れ様でした\n討伐証の交換、\nお忘れないように！","カリン","1.539","10126","190801","3","-363","2023/08/31 12:00:00","56","2023/09/18 14:59:59","2","1","10126008"
"0","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","カリン","1.875","10126","190801","4","-363","2023/08/31 12:00:00","56","2023/09/18 14:59:59","2","1","10126009"
"8","","キャル（編入生）","14.6","10126","127202","101","-285","2023/08/31 12:00:00","51","2023/09/18 14:59:59","5","2","10126101"
"8","","キャル（編入生）","17.5","10126","127202","102","-285","2023/08/31 12:00:00","51","2023/09/18 14:59:59","6","5","10126102"
"8","","キャル（編入生）","10.6","10126","127203","103","-285","2023/08/31 12:00:00","51","2023/09/18 14:59:59","1","2","10126103"
"8","","キャル（編入生）","6.98","10126","127202","104","-285","2023/08/31 12:00:00","52","2023/09/18 14:59:59","4","2","10126104"
"8","","スズナ（編入生）","13.25","10126","127302","201","-285","2023/08/31 12:00:00","51","2023/09/18 14:59:59","1","5","10126105"
"8","","スズナ（編入生）","10.93","10126","127302","202","-285","2023/08/31 12:00:00","51","2023/09/18 14:59:59","1","2","10126106"
"8","","スズナ（編入生）","6.52","10126","127302","203","-285","2023/08/31 12:00:00","51","2023/09/18 14:59:59","2","5","10126107"
"8","","スズナ（編入生）","4.43","10126","127302","204","-285","2023/08/31 12:00:00","52","2023/09/18 14:59:59","4","5","10126108"
"0","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","カリン","3.414","10127","190801","1","-416.5","2023/09/18 12:00:00","53","2023/09/27 14:59:59","1","2","10127001"
"0","ミッションをクリアして、\n報酬をゲットしましょう！","カリン","3.099","10127","190801","2","-416.5","2023/09/18 12:00:00","53","2023/09/27 14:59:59","1","2","10127002"
"0","受け取ることができる\n報酬があるようです\n確認してみてください","カリン","2.801","10127","190801","3","-416.5","2023/09/18 12:00:00","54","2023/09/27 14:59:59","1","2","10127003"
"0","報酬がもらえますよ！\nチェックしてみてください","カリン","0","10127","190801","4","-416.5","2023/09/18 12:00:00","54","2023/09/27 14:59:59","2","2","10127004"
"0","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","カリン","0","10127","190801","5","-416.5","2023/09/18 12:00:00","57","2023/09/27 14:59:59","1","1","10127005"
"0","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","カリン","5.506","10127","190801","1","-363","2023/09/18 12:00:00","55","2023/09/27 14:59:59","1","2","10127006"
"0","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","カリン","1.216","10127","190801","2","-363","2023/09/18 12:00:00","55","2023/09/27 14:59:59","2","1","10127007"
"0","お疲れ様でした\n討伐証の交換、\nお忘れないように！","カリン","1.539","10127","190801","3","-363","2023/09/18 12:00:00","56","2023/09/27 14:59:59","2","1","10127008"
"0","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","カリン","1.875","10127","190801","4","-363","2023/09/18 12:00:00","56","2023/09/27 14:59:59","2","1","10127009"
"8","","マホ","20.38","10127","101001","101","-285","2023/09/18 12:00:00","51","2023/09/27 14:59:59","1","2","10127101"
"8","","マホ（エクスプローラー）","20.38","10127","123101","111","-285","2023/09/18 12:00:00","51","2023/09/27 14:59:59","1","2","10127102"
"8","","アヤネ","8.01","10127","102301","201","-285","2023/09/18 12:00:00","51","2023/09/27 14:59:59","6","1","10127103"
"8","","アヤネ（エクスプローラー）","8.01","10127","123201","211","-285","2023/09/18 12:00:00","51","2023/09/27 14:59:59","6","1","10127104"
"8","","マホ（エクスプローラー）","8.06","10127","123101","112","-285","2023/09/18 12:00:00","51","2023/09/27 14:59:59","6","1","10127105"
"8","","アヤネ（エクスプローラー）","7.17","10127","123201","212","-285","2023/09/18 12:00:00","51","2023/09/27 14:59:59","6","1","10127106"
"8","","マホ（エクスプローラー）","6.72","10127","123101","113","-285","2023/09/18 12:00:00","51","2023/09/27 14:59:59","6","2","10127107"
"8","","アヤネ（エクスプローラー）","10.6","10127","123201","213","-285","2023/09/18 12:00:00","51","2023/09/27 14:59:59","2","5","10127108"
"8","","マホ（エクスプローラー）","16.5","10127","123101","114","-285","2023/09/18 12:00:00","52","2030/01/01 14:59:59","1","2","10127109"
"8","","アヤネ（エクスプローラー）","10.38","10127","123201","214","-285","2023/09/18 12:00:00","52","2030/01/01 14:59:59","2","1","10127110"
"8","","マホ（エクスプローラー）","21.55","10127","123101","115","-285","2023/09/18 12:00:00","52","2030/01/01 14:59:59","1","2","10127111"
"8","","アヤネ（エクスプローラー）","0","10127","123201","215","-285","2023/09/18 12:00:00","52","2030/01/01 14:59:59","2","2","10127112"
"8","","マホ（エクスプローラー）","14.46","10127","123101","116","-285","2023/09/18 12:00:00","52","2030/01/01 14:59:59","1","2","10127113"
"8","","アヤネ（エクスプローラー）","10.77","10127","123201","216","-285","2023/09/18 12:00:00","52","2030/01/01 14:59:59","1","2","10127114"
"8","","マホ","11.73","10127","101001","107","-285","2023/09/18 12:00:00","52","2030/01/01 14:59:59","1","2","10127115"
"8","","マホ（エクスプローラー）","11.73","10127","123101","117","-285","2023/09/18 12:00:00","52","2030/01/01 14:59:59","1","2","10127116"
"8","","アヤネ","5.63","10127","102301","207","-285","2023/09/18 12:00:00","52","2030/01/01 14:59:59","1","2","10127117"
"8","","アヤネ（エクスプローラー）","5.63","10127","123201","217","-285","2023/09/18 12:00:00","52","2030/01/01 14:59:59","1","2","10127118"
"0","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","カリン","3.414","10128","190801","1","-416.5","2023/09/30 12:00:00","53","2023/10/18 14:59:59","1","2","10128001"
"0","ミッションをクリアして、\n報酬をゲットしましょう！","カリン","3.099","10128","190801","2","-416.5","2023/09/30 12:00:00","53","2023/10/18 14:59:59","1","2","10128002"
"0","受け取ることができる\n報酬があるようです\n確認してみてください","カリン","2.801","10128","190801","3","-416.5","2023/09/30 12:00:00","54","2023/10/18 14:59:59","1","2","10128003"
"0","報酬がもらえますよ！\nチェックしてみてください","カリン","0","10128","190801","4","-416.5","2023/09/30 12:00:00","54","2023/10/18 14:59:59","2","2","10128004"
"0","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","カリン","0","10128","190801","5","-416.5","2023/09/30 12:00:00","57","2023/10/18 14:59:59","1","1","10128005"
"0","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","カリン","5.506","10128","190801","1","-363","2023/09/30 12:00:00","55","2023/10/18 14:59:59","1","2","10128006"
"0","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","カリン","1.216","10128","190801","2","-363","2023/09/30 12:00:00","55","2023/10/18 14:59:59","2","1","10128007"
"0","お疲れ様でした\n討伐証の交換、\nお忘れないように！","カリン","1.539","10128","190801","3","-363","2023/09/30 12:00:00","56","2023/10/18 14:59:59","2","1","10128008"
"0","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","カリン","1.875","10128","190801","4","-363","2023/09/30 12:00:00","56","2023/10/18 14:59:59","2","1","10128009"
"8","","サレン","6.83","10128","102801","101","-285","2023/09/30 12:00:00","51","2023/10/18 14:59:59","1","2","10128101"
"8","","サレン","12.87","10128","102801","104","-285","2023/09/30 12:00:00","52","2030/01/01 14:59:59","1","5","10128102"
"0","","ルカ","12.9","10128","105601","204","-285","2023/09/30 12:00:00","52","2030/01/01 14:59:59","6","2","10128103"
"8","","サレン（サラサリア）","6.83","10128","127501","111","-285","2023/09/30 12:00:00","51","2023/10/18 14:59:59","1","2","10128104"
"8","","サレン（サラサリア）","12.3","10128","127501","102","-285","2023/09/30 12:00:00","51","2023/10/18 14:59:59","4","2","10128105"
"8","","サレン（サラサリア）","13.15","10128","127501","103","-285","2023/09/30 12:00:00","51","2023/10/18 14:59:59","1","6","10128106"
"8","","サレン（サラサリア）","12.87","10128","127501","114","-285","2023/09/30 12:00:00","52","2030/01/01 14:59:59","1","5","10128107"
"0","","ルカ","12.941","10128","105601","201","-285","2023/09/30 12:00:00","51","2023/10/18 14:59:59","1","2","10128108"
"0","","ルカ（サラサリア）","6.81","10128","127601","202","-285","2023/09/30 12:00:00","51","2023/10/18 14:59:59","2","5","10128109"
"0","","ルカ（サラサリア）","14.42","10128","127601","203","-285","2023/09/30 12:00:00","51","2023/10/18 14:59:59","4","2","10128110"
"0","","ルカ（サラサリア）","12.9","10128","127601","214","-285","2023/09/30 12:00:00","52","2030/01/01 14:59:59","6","2","10128111"
"0","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","カリン","3.414","10129","190802","1","-416.5","2023/10/16 12:00:00","53","2023/10/25 14:59:59","1","2","10129001"
"0","ミッションをクリアして、\n報酬をゲットしましょう！","カリン","3.099","10129","190802","2","-416.5","2023/10/16 12:00:00","53","2023/10/25 14:59:59","1","2","10129002"
"0","受け取ることができる\n報酬があるようです\n確認してみてください","カリン","2.801","10129","190802","3","-416.5","2023/10/16 12:00:00","54","2023/10/25 14:59:59","1","2","10129003"
"0","報酬がもらえますよ！\nチェックしてみてください","カリン","0","10129","190802","4","-416.5","2023/10/16 12:00:00","54","2023/10/25 14:59:59","2","2","10129004"
"0","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","カリン","0","10129","190802","5","-416.5","2023/10/16 12:00:00","57","2023/10/25 14:59:59","1","1","10129005"
"0","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","カリン","5.506","10129","190802","1","-363","2023/10/16 12:00:00","55","2023/10/25 14:59:59","1","2","10129006"
"0","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","カリン","1.216","10129","190802","2","-363","2023/10/16 12:00:00","55","2023/10/25 14:59:59","2","1","10129007"
"0","お疲れ様でした\n討伐証の交換、\nお忘れないように！","カリン","1.539","10129","190802","3","-363","2023/10/16 12:00:00","56","2023/10/25 14:59:59","2","1","10129008"
"0","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","カリン","1.875","10129","190802","4","-363","2023/10/16 12:00:00","56","2023/10/25 14:59:59","2","1","10129009"
"8","","リン","8.6","10129","102601","101","-285","2023/10/16 12:00:00","51","2023/10/25 14:59:59","4","1","10129101"
"8","","リン（ハロウィン）","8.6","10129","123501","101","-285","2023/10/16 12:00:00","51","2023/10/25 14:59:59","4","1","10129102"
"8","","トモ","8.6","10129","103701","201","-285","2023/10/16 12:00:00","51","2023/10/25 14:59:59","6","1","10129103"
"8","","ナナカ","11.9","10129","101301","301","-285","2023/10/16 12:00:00","51","2023/10/25 14:59:59","2","1","10129104"
"8","","リン（ハロウィン）","14.7","10129","123501","102","-285","2023/10/16 12:00:00","51","2023/10/25 14:59:59","1","2","10129105"
"8","","トモ（ハロウィン）","6.5","10129","123601","202","-285","2023/10/16 12:00:00","51","2023/10/25 14:59:59","2","6","10129106"
"8","","ナナカ（ハロウィン）","6.8","10129","123701","302","-285","2023/10/16 12:00:00","51","2023/10/25 14:59:59","1","2","10129107"
"8","","リン（ハロウィン）","9.7","10129","123501","103","-285","2023/10/16 12:00:00","51","2023/10/25 14:59:59","1","2","10129108"
"8","","トモ（ハロウィン）","2.7","10129","123601","203","-285","2023/10/16 12:00:00","51","2023/10/25 14:59:59","1","5","10129109"
"8","","ナナカ（ハロウィン）","8.1","10129","123701","303","-285","2023/10/16 12:00:00","51","2023/10/25 14:59:59","1","2","10129110"
"8","","リン","10.4","10129","102601","104","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","5","2","10129111"
"8","","リン（ハロウィン）","10.4","10129","123501","104","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","5","2","10129112"
"8","","トモ","0","10129","103701","204","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","2","2","10129113"
"8","","トモ（ハロウィン）","0","10129","123601","204","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","2","2","10129114"
"8","","ナナカ","5.3","10129","101301","304","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","6","2","10129115"
"8","","ナナカ（ハロウィン）","5.3","10129","123701","304","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","6","2","10129116"
"8","","リン","4","10129","102601","105","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","4","2","10129117"
"8","","リン（ハロウィン）","4","10129","123501","105","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","4","2","10129118"
"8","","トモ","15.4","10129","103701","205","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","4","1","10129119"
"8","","トモ（ハロウィン）","15.4","10129","123601","205","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","4","1","10129120"
"8","","ナナカ","0","10129","101301","305","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","3","3","10129121"
"8","","ナナカ（ハロウィン）","0","10129","123701","305","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","3","3","10129122"
"8","","リン","5.2","10129","102601","106","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","4","2","10129123"
"8","","リン（ハロウィン）","5.2","10129","123501","106","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","4","2","10129124"
"8","","トモ","9.8","10129","103701","206","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","1","2","10129125"
"8","","トモ（ハロウィン）","9.8","10129","123601","206","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","1","2","10129126"
"8","","ナナカ","0","10129","101301","306","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","2","2","10129127"
"8","","ナナカ（ハロウィン）","0","10129","123701","306","-285","2023/10/16 12:00:00","52","2030/01/01 14:59:59","2","2","10129128"
"0","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","カリン","3.414","10130","190801","1","-416.5","2023/10/31 12:00:00","53","2023/11/18 14:59:59","1","2","10130001"
"0","ミッションをクリアして、\n報酬をゲットしましょう！","カリン","3.099","10130","190801","2","-416.5","2023/10/31 12:00:00","53","2023/11/18 14:59:59","1","2","10130002"
"0","受け取ることができる\n報酬があるようです\n確認してみてください","カリン","2.801","10130","190801","3","-416.5","2023/10/31 12:00:00","54","2023/11/18 14:59:59","1","2","10130003"
"0","報酬がもらえますよ！\nチェックしてみてください","カリン","0","10130","190801","4","-416.5","2023/10/31 12:00:00","54","2023/11/18 14:59:59","2","2","10130004"
"0","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","カリン","0","10130","190801","5","-416.5","2023/10/31 12:00:00","57","2023/11/18 14:59:59","1","1","10130005"
"0","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","カリン","5.506","10130","190801","1","-363","2023/10/31 12:00:00","55","2023/11/18 14:59:59","1","2","10130006"
"0","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","カリン","1.216","10130","190801","2","-363","2023/10/31 12:00:00","55","2023/11/18 14:59:59","2","1","10130007"
"0","お疲れ様でした\n討伐証の交換、\nお忘れないように！","カリン","1.539","10130","190801","3","-363","2023/10/31 12:00:00","56","2023/11/18 14:59:59","2","1","10130008"
"0","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","カリン","1.875","10130","190801","4","-363","2023/10/31 12:00:00","56","2023/11/18 14:59:59","2","1","10130009"
"8","","リリ","10.04","10130","125802","101","-285","2023/10/31 12:00:00","51","2023/11/18 14:59:59","4","1","10130101"
"8","","リリ（フォールン）","10.04","10130","125801","101","-285","2023/10/31 12:00:00","51","2023/11/18 14:59:59","4","1","10130102"
"8","","リリ","10.04","10130","125802","101","-285","2023/10/31 12:00:00","51","2023/11/18 14:59:59","4","1","10130103"
"8","","クリア","0","10130","126002","201","-285","2023/10/31 12:00:00","51","2023/11/18 14:59:59","2","2","10130104"
"8","","クリア（フォールン）","0","10130","126001","201","-285","2023/10/31 12:00:00","51","2023/11/18 14:59:59","2","2","10130105"
"8","","クリア","0","10130","126002","201","-285","2023/10/31 12:00:00","51","2023/11/18 14:59:59","2","2","10130106"
"8","","プレシア","0","10130","126102","301","-285","2023/10/31 12:00:00","51","2023/11/18 14:59:59","2","2","10130107"
"8","","リリ","0","10130","125802","102","-285","2023/10/31 12:00:00","51","2023/11/18 14:59:59","2","2","10130110"
"8","","リリ（フォールン）","0","10130","125801","102","-285","2023/10/31 12:00:00","51","2023/11/18 14:59:59","2","2","10130111"
"8","","リリ","0","10130","125802","102","-285","2023/10/31 12:00:00","51","2023/11/18 14:59:59","2","2","10130112"
"8","","クリア","0","10130","126002","202","-285","2023/10/31 12:00:00","51","2023/11/18 14:59:59","2","2","10130113"
"8","","クリア（フォールン）","0","10130","126001","202","-285","2023/10/31 12:00:00","51","2023/11/18 14:59:59","2","2","10130114"
"8","","クリア","0","10130","126002","202","-285","2023/10/31 12:00:00","51","2023/11/18 14:59:59","2","2","10130115"
"8","","プレシア","0","10130","126102","302","-285","2023/10/31 12:00:00","51","2023/11/18 14:59:59","1","1","10130116"
