1c2e037cb0844c79cc4b698a93b4a5aca52ed9c5f9b1e206c7ec0be699fab1e2,b385296d6c865ae410c71c3c9ba9a7fbd678112dc55a448781a8dbe92a23f5e5,b13cc210272fbc04b7ac3fb84e20a551501b18db5e8faac52b3332729d2361dc,4b07056cb66e8c6ba4a2969c71d17d0cb92f781ee2432fa41f9a20ad55b1093f,e21d1016557b4a6960b36c03da6a477fc0200d6125b141c36d341e8f75042433,4b2dde91786077bc9b73883688eb357288cb8a139f8c35a5ddb1d77ff17a0312,b818b7cd543f52b7fdddb30d76e934f9d6f2328684dc4315f41b81768cfceca9,bc84424a08a978f0a23447ad822337baad7fc4259603374e575d2ce0da74df5a,e84d6a712fe44d44b3463393b07960aa891c8af1c5a1d4a9143d3c42396abb32,acb5a8aecfb4236f3f3d52daca4cae9826ad032678b1ac7de733843e51785a4c,06e10546ed54759e7568b851f62220ac336602a09952b21e6776dcf3791d43cf,0c6cd07dce5888bdf0a0e7d99d555c5751fa5d7b80ea9bb549c86a35ae089f4b,396b7584d4d1b0c295b101f46956f03ddc29f0e6a16f70c1eeabf42363531bdc,fcf9abcddbccf2ba1de06c6ab0c73a8b18faebb0b2ef241b3253003d0daccccf,ea37694b12b0f6ce677960ddb679cae679913ab7b9e29e8de5d286aa78e02783,0cdd8a1dd292da40ecfde6bb2130ad6d9e741d5ac8c49cf22cc336b6e44544de,9f4d5ab5663b41be53bf4af293020f00f282c8d965fb9fb58ad71a026d9d0808,114412000af38fed73c707a5520def68a2fc73c7c84f2bffc6b598eaa52876aa,91c6dea09321b1b0e9c9cacbd87fff21b614c956fb3432ab46e66dc25b212168,45446fb2e972f07750d7e5ce12e6d58d3877eec79e662ff2b41a11f84054b9b1,bcee2121afc8443b23c7940545e62815a69f17a55231e2d80dcd4eb5ba124a1b,5a4505c82d2e92a47bc6642152a92890b1f2e3808ac6b327e303435d2bbe36b9,93b53317d96fb6f39c6c30ec189d8c0a77d59d0a198b82aef4f2fb956ce16584,2d1c5cf36a30c1d96fdb3069ed6a192840376479d085b08cd2226030df2388d9,d72484b4d314316b58dbbba6aab7aaeda7e5d355ce80c4b784695aa1bb6f74b8,56fb5add99d785d7d4b2177c1ec963ef3ca4dd6bb0ea97cf66d630b3b230da34,1880d05a437e22674b5f33a593c9634f7d3d1be9e4ae91a5a88c2a3fdd45f361,0ae280770b8d0e9470c95ccb0556f1479cbe79d384e8b9004f05b19621420cb6,8a08012d17c40e74e22c09acfefea314af91ec66561b537178b4eef5e9f7d48a,35e96893825555c2a78ac45eecccce5b57799ace3e1788411cb104cf302f4b47,adfdc27dfa7d2ee83018830c5f89fbe3b0dff60788f1a7ad8dc1c4e8f99696e4,21629c8b1da1500494524d74fc408ec86f2a3ac9f9aeb7800b2692ff99995491,952fe73d8fac699be35d235db862bf9244b4970ba7cae2698756f08ccc92d8fc,d28b0255ca3866e69c703ddb23fb36c9da9df43a0a21c08348d70a1cff0a4879,adfeaef73eb9c104789e8792965d4ce1f61271a27819d78c72f9d6260ae7194e,ac4cb91dc729eae74a5f2001f75fb7d86f73b711b707531e551a8cf66dafa1d6,8688d72d83fa6ffa2a090a486ca28bd0279234494fefdd4f9fd2230205e2f2b1,95832537a93d3989239852944e22086b5facfd5479ef38e97ffa3ab939eeda4f,2dcbafa237bbf6e6f2b789c9e2e952e510d54ab017d720fc848947a31a7cc345,bb3e728013e59c718873b244b4de9e2839f5564212f599be42a751f8f599889d,3959f0ab4517cc3133fecb3f1467263cfd240696207cd3c13d24cfdf14cf740b
"620090044","62001005","1","0","47002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","47002","0","0","1","62001007","60","1","0","0","36","620110044","0","0","620400044","1300","0","600120471","0","600002596"
"620090045","62001005","1","0","48002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","48002","0","0","1","62001007","60","1","0","0","36","620110045","0","0","620400045","1320","0","600120481","0","600002597"
"620090046","62001005","1","0","49002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","49002","0","0","1","62001007","60","1","0","0","36","620110046","0","0","620400046","1346","0","600120491","0","600002598"
"620090047","62001005","1","0","50002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","50002","0","0","1","62001007","60","1","0","0","36","620110047","0","0","620400047","1382","0","600120501","0","600002599"
"620090048","62001005","1","0","51002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","51002","0","0","1","62001007","60","1","0","0","36","620110048","0","0","620400048","1398","0","600120511","0","600002600"
"620090049","62001005","1","0","52002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","52002","0","0","1","62001007","60","1","0","0","36","620110049","0","0","620400049","1416","0","600120521","0","600002601"
"620090050","62001005","1","0","53002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","53002","0","0","1","62001007","60","1","0","0","36","620110050","0","0","620400050","1440","0","600120531","0","600002602"
"620090051","62001005","1","0","54002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","54002","0","0","1","62001007","60","1","0","0","36","620110051","0","0","620400051","1456","0","600120541","0","600002603"
"620090052","62001005","1","0","55002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","55002","0","0","1","62001007","60","1","0","0","36","620110052","0","0","620400052","1468","0","600120551","0","600002604"
"620090053","62001005","1","0","56002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","56002","0","0","1","62001007","60","1","0","0","36","620110053","0","0","620400053","1482","0","600120561","0","600002605"
"620090054","62001005","1","0","57002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","57002","0","0","1","62001007","60","1","0","0","36","620110054","0","0","620400054","1488","0","600120571","0","600002606"
"620090055","62001005","1","0","58002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","58002","0","0","1","62001007","60","1","0","0","36","620110055","0","0","620400055","1500","0","600120581","0","600002607"
"620090056","62001005","1","0","59002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","59002","0","0","1","62001007","60","1","0","0","36","620110056","0","0","620400056","1528","0","600120591","0","600002608"
"620090057","62001005","1","0","60002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","60002","0","0","1","62001007","60","1","0","0","36","620110057","0","0","620400057","1538","0","600120601","0","600002609"
"620090058","62001005","1","0","61002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","61002","0","0","1","62001007","60","1","0","0","36","620110058","0","0","620400058","1558","0","600120611","0","600002610"
"620090059","62001005","1","0","62002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","62002","0","0","1","62001007","60","1","0","0","36","620110059","0","0","620400059","1571","0","600120621","0","600002611"
"620090060","62001005","1","0","63002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","63002","0","0","1","62001007","60","1","0","0","36","620110060","0","0","620400060","1587","0","600120631","0","600002612"
"620090061","62001005","1","0","64002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","64002","0","0","1","62001007","60","1","0","0","36","620110061","0","0","620400061","1601","0","600120641","0","600002613"
"620090062","62001005","1","0","65002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","65002","0","0","1","62001007","60","1","0","0","36","620110062","0","0","620400062","1611","0","600120651","0","600002614"
"620090063","62001005","1","0","66002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","66002","0","0","1","62001007","60","1","0","0","36","620110063","0","0","620400063","1622","0","600120661","0","600002615"
"620090064","62001005","1","0","67002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","67002","0","0","1","62001007","60","1","0","0","36","620110064","0","0","620400064","1631","0","600120671","0","600002616"
"620090065","62001005","1","0","68002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","68002","0","0","1","62001007","60","1","0","0","36","620110065","0","0","620400065","1640","0","600120681","0","600002617"
"620090066","62001005","1","0","69002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","69002","0","0","1","62001007","60","1","0","0","36","620110066","0","0","620400066","1652","0","600120691","0","600002618"
"620070020","62001005","1","0","23002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","23002","0","0","1","62001007","60","1","0","0","36","620430020","0","0","620090120","878","0","600120231","0","600002621"
"620070021","62001005","1","0","24002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","24002","0","0","1","62001007","60","1","0","0","36","620430021","0","0","620090121","892","0","600120241","0","600002622"
"620070022","62001005","1","0","25002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","25002","0","0","1","62001007","60","1","0","0","36","620430022","0","0","620090122","904","0","600120251","0","600002623"
"620070023","62001005","1","0","26002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","26002","0","0","1","62001007","60","1","0","0","36","620430023","0","0","620090123","912","0","600120261","0","600002624"
"620070024","62001005","1","0","27002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","27002","0","0","1","62001007","60","1","0","0","36","620430024","0","0","620090124","926","0","600120271","0","600002625"
"620070025","62001005","1","0","28002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","28002","0","0","1","62001007","60","1","0","0","36","620430025","0","0","620090125","938","0","600120281","0","600002626"
"620070026","62001005","1","0","29002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","29002","0","0","1","62001007","60","1","0","0","36","620430026","0","0","620090126","950","0","600120291","0","600002627"
"620070027","62001005","1","0","30002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","30002","0","0","1","62001007","60","1","0","0","36","620430027","0","0","620090127","960","0","600120301","0","600002628"
"620070028","62001005","1","0","31002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","31002","0","0","1","62001007","60","1","0","0","36","620430028","0","0","620090128","976","0","600120311","0","600002629"
"620070029","62001005","1","0","32002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","32002","0","0","1","62001007","60","1","0","0","36","620430029","0","0","620090129","996","0","600120321","0","600002630"
"620070030","62001005","1","0","33002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","33002","0","0","1","62001007","60","1","0","0","36","620430030","0","0","620090130","1024","0","600120331","0","600002631"
"620070031","62001005","1","0","34002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","34002","0","0","1","62001007","60","1","0","0","36","620430031","0","0","620090131","1036","0","600120341","0","600002632"
"620070032","62001005","1","0","35002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","35002","0","0","1","62001007","60","1","0","0","36","620430032","0","0","620090132","1044","0","600120351","0","600002633"
"620070033","62001005","1","0","36002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","36002","0","0","1","62001007","60","1","0","0","36","620430033","0","0","620090133","1072","0","600120361","0","600002634"
"620070034","62001005","1","0","37002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","37002","0","0","1","62001007","60","1","0","0","36","620430034","0","0","620090134","1086","0","600120371","0","600002635"
"620070035","62001005","1","0","38002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","38002","0","0","1","62001007","60","1","0","0","36","620430035","0","0","620090135","1106","0","600120381","0","600002636"
"620070036","62001005","1","0","39002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","39002","0","0","1","62001007","60","1","0","0","36","620430036","0","0","620090136","1126","0","600120391","0","600002637"
"620070037","62001005","1","0","40002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","40002","0","0","1","62001007","60","1","0","0","36","620430037","0","0","620090137","1156","0","600120401","0","600002638"
"620070038","62001005","1","0","41002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","41002","0","0","1","62001007","60","1","0","0","36","620430038","0","0","620090138","1164","0","600120411","0","600002639"
"620070039","62001005","1","0","42002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","42002","0","0","1","62001007","60","1","0","0","36","620430039","0","0","620090139","1176","0","600120421","0","600002640"
"620070040","62001005","1","0","43002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","43002","0","0","1","62001007","60","1","0","0","36","620430040","0","0","620090140","1210","0","600120431","0","600002641"
"620070041","62001005","1","0","44002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","44002","0","0","1","62001007","60","1","0","0","36","620430041","0","0","620090141","1240","0","600120441","0","600002642"
"620070042","62001005","1","0","45002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","45002","0","0","1","62001007","60","1","0","0","36","620430042","0","0","620090142","1270","0","600120451","0","600002643"
"620070043","62001005","1","0","46002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","46002","0","0","1","62001007","60","1","0","0","36","620430043","0","0","620090143","1290","0","600120461","0","600002644"
"620070044","62001005","1","0","47002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","47002","0","0","1","62001007","60","1","0","0","36","620430044","0","0","620090144","1300","0","600120471","0","600002645"
"620070045","62001005","1","0","48002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","48002","0","0","1","62001007","60","1","0","0","36","620430045","0","0","620090145","1320","0","600120481","0","600002646"
"620070046","62001005","1","0","49002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","49002","0","0","1","62001007","60","1","0","0","36","620430046","0","0","620090146","1346","0","600120491","0","600002647"
"620070047","62001005","1","0","50002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","50002","0","0","1","62001007","60","1","0","0","36","620430047","0","0","620090147","1382","0","600120501","0","600002648"
"620070048","62001005","1","0","51002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","51002","0","0","1","62001007","60","1","0","0","36","620430048","0","0","620090148","1398","0","600120511","0","600002649"
"620070049","62001005","1","0","52002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","52002","0","0","1","62001007","60","1","0","0","36","620430049","0","0","620090149","1416","0","600120521","0","600002650"
"620070050","62001005","1","0","53002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","53002","0","0","1","62001007","60","1","0","0","36","620430050","0","0","620090150","1440","0","600120531","0","600002651"
"620070051","62001005","1","0","54002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","54002","0","0","1","62001007","60","1","0","0","36","620430051","0","0","620090151","1456","0","600120541","0","600002652"
"620070052","62001005","1","0","55002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","55002","0","0","1","62001007","60","1","0","0","36","620430052","0","0","620090152","1468","0","600120551","0","600002653"
"620070053","62001005","1","0","56002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","56002","0","0","1","62001007","60","1","0","0","36","620430053","0","0","620090153","1482","0","600120561","0","600002654"
"620070054","62001005","1","0","57002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","57002","0","0","1","62001007","60","1","0","0","36","620430054","0","0","620090154","1488","0","600120571","0","600002655"
"620070055","62001005","1","0","58002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","58002","0","0","1","62001007","60","1","0","0","36","620430055","0","0","620090155","1500","0","600120581","0","600002656"
"620070056","62001005","1","0","59002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","59002","0","0","1","62001007","60","1","0","0","36","620430056","0","0","620090156","1528","0","600120591","0","600002657"
"620070057","62001005","1","0","60002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","60002","0","0","1","62001007","60","1","0","0","36","620430057","0","0","620090157","1538","0","600120601","0","600002658"
"620070058","62001005","1","0","61002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","61002","0","0","1","62001007","60","1","0","0","36","620430058","0","0","620090158","1558","0","600120611","0","600002659"
"620070059","62001005","1","0","62002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","62002","0","0","1","62001007","60","1","0","0","36","620430059","0","0","620090159","1571","0","600120621","0","600002660"
"620070060","62001005","1","0","63002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","63002","0","0","1","62001007","60","1","0","0","36","620430060","0","0","620090160","1587","0","600120631","0","600002661"
"620070061","62001005","1","0","64002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","64002","0","0","1","62001007","60","1","0","0","36","620430061","0","0","620090161","1601","0","600120641","0","600002662"
"620070062","62001005","1","0","65002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","65002","0","0","1","62001007","60","1","0","0","36","620430062","0","0","620090162","1611","0","600120651","0","600002663"
"620070063","62001005","1","0","66002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","66002","0","0","1","62001007","60","1","0","0","36","620430063","0","0","620090163","1622","0","600120661","0","600002664"
"620070064","62001005","1","0","67002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","67002","0","0","1","62001007","60","1","0","0","36","620430064","0","0","620090164","1631","0","600120671","0","600002665"
"620070065","62001005","1","0","68002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","68002","0","0","1","62001007","60","1","0","0","36","620430065","0","0","620090165","1640","0","600120681","0","600002666"
"620070066","62001005","1","0","69002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","69002","0","0","1","62001007","60","1","0","0","36","620430066","0","0","620090166","1652","0","600120691","0","600002667"
"620030020","62001005","1","0","23002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","23002","0","0","1","62001007","60","1","0","0","36","620390020","0","0","620290120","878","0","600120231","0","600002670"
"620030021","62001005","1","0","24002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","24002","0","0","1","62001007","60","1","0","0","36","620390021","0","0","620290121","892","0","600120241","0","600002671"
"620030022","62001005","1","0","25002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","25002","0","0","1","62001007","60","1","0","0","36","620390022","0","0","620290122","904","0","600120251","0","600002672"
"620030023","62001005","1","0","26002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","26002","0","0","1","62001007","60","1","0","0","36","620390023","0","0","620290123","912","0","600120261","0","600002673"
"620030024","62001005","1","0","27002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","27002","0","0","1","62001007","60","1","0","0","36","620390024","0","0","620290124","926","0","600120271","0","600002674"
"620030025","62001005","1","0","28002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","28002","0","0","1","62001007","60","1","0","0","36","620390025","0","0","620290125","938","0","600120281","0","600002675"
"620030026","62001005","1","0","29002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","29002","0","0","1","62001007","60","1","0","0","36","620390026","0","0","620290126","950","0","600120291","0","600002676"
"620030027","62001005","1","0","30002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","30002","0","0","1","62001007","60","1","0","0","36","620390027","0","0","620290127","960","0","600120301","0","600002677"
"620030028","62001005","1","0","31002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","31002","0","0","1","62001007","60","1","0","0","36","620390028","0","0","620290128","976","0","600120311","0","600002678"
"620030029","62001005","1","0","32002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","32002","0","0","1","62001007","60","1","0","0","36","620390029","0","0","620290129","996","0","600120321","0","600002679"
"620030030","62001005","1","0","33002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","33002","0","0","1","62001007","60","1","0","0","36","620390030","0","0","620290130","1024","0","600120331","0","600002680"
"620030031","62001005","1","0","34002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","34002","0","0","1","62001007","60","1","0","0","36","620390031","0","0","620290131","1036","0","600120341","0","600002681"
"620030032","62001005","1","0","35002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","35002","0","0","1","62001007","60","1","0","0","36","620390032","0","0","620290132","1044","0","600120351","0","600002682"
"620030033","62001005","1","0","36002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","36002","0","0","1","62001007","60","1","0","0","36","620390033","0","0","620290133","1072","0","600120361","0","600002683"
"620030034","62001005","1","0","37002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","37002","0","0","1","62001007","60","1","0","0","36","620390034","0","0","620290134","1086","0","600120371","0","600002684"
"620030035","62001005","1","0","38002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","38002","0","0","1","62001007","60","1","0","0","36","620390035","0","0","620290135","1106","0","600120381","0","600002685"
"620030036","62001005","1","0","39002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","39002","0","0","1","62001007","60","1","0","0","36","620390036","0","0","620290136","1126","0","600120391","0","600002686"
"620030037","62001005","1","0","40002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","40002","0","0","1","62001007","60","1","0","0","36","620390037","0","0","620290137","1156","0","600120401","0","600002687"
"620030038","62001005","1","0","41002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","41002","0","0","1","62001007","60","1","0","0","36","620390038","0","0","620290138","1164","0","600120411","0","600002688"
"620030039","62001005","1","0","42002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","42002","0","0","1","62001007","60","1","0","0","36","620390039","0","0","620290139","1176","0","600120421","0","600002689"
"620030040","62001005","1","0","43002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","43002","0","0","1","62001007","60","1","0","0","36","620390040","0","0","620290140","1210","0","600120431","0","600002690"
"620030041","62001005","1","0","44002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","44002","0","0","1","62001007","60","1","0","0","36","620390041","0","0","620290141","1240","0","600120441","0","600002691"
"620030042","62001005","1","0","45002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","45002","0","0","1","62001007","60","1","0","0","36","620390042","0","0","620290142","1270","0","600120451","0","600002692"
"620030043","62001005","1","0","46002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","46002","0","0","1","62001007","60","1","0","0","36","620390043","0","0","620290143","1290","0","600120461","0","600002693"
"620030044","62001005","1","0","47002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","47002","0","0","1","62001007","60","1","0","0","36","620390044","0","0","620290144","1300","0","600120471","0","600002694"
"620030045","62001005","1","0","48002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","48002","0","0","1","62001007","60","1","0","0","36","620390045","0","0","620290145","1320","0","600120481","0","600002695"
"620030046","62001005","1","0","49002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","49002","0","0","1","62001007","60","1","0","0","36","620390046","0","0","620290146","1346","0","600120491","0","600002696"
"620030047","62001005","1","0","50002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","50002","0","0","1","62001007","60","1","0","0","36","620390047","0","0","620290147","1382","0","600120501","0","600002697"
"620030048","62001005","1","0","51002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","51002","0","0","1","62001007","60","1","0","0","36","620390048","0","0","620290148","1398","0","600120511","0","600002698"
"620030049","62001005","1","0","52002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","52002","0","0","1","62001007","60","1","0","0","36","620390049","0","0","620290149","1416","0","600120521","0","600002699"
"620030050","62001005","1","0","53002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","53002","0","0","1","62001007","60","1","0","0","36","620390050","0","0","620290150","1440","0","600120531","0","600002700"
"620030051","62001005","1","0","54002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","54002","0","0","1","62001007","60","1","0","0","36","620390051","0","0","620290151","1456","0","600120541","0","600002701"
"620030052","62001005","1","0","55002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","55002","0","0","1","62001007","60","1","0","0","36","620390052","0","0","620290152","1468","0","600120551","0","600002702"
"620030053","62001005","1","0","56002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","56002","0","0","1","62001007","60","1","0","0","36","620390053","0","0","620290153","1482","0","600120561","0","600002703"
"620030054","62001005","1","0","57002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","57002","0","0","1","62001007","60","1","0","0","36","620390054","0","0","620290154","1488","0","600120571","0","600002704"
"620030055","62001005","1","0","58002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","58002","0","0","1","62001007","60","1","0","0","36","620390055","0","0","620290155","1500","0","600120581","0","600002705"
"620030056","62001005","1","0","59002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","59002","0","0","1","62001007","60","1","0","0","36","620390056","0","0","620290156","1528","0","600120591","0","600002706"
"620030057","62001005","1","0","60002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","60002","0","0","1","62001007","60","1","0","0","36","620390057","0","0","620290157","1538","0","600120601","0","600002707"
"620030058","62001005","1","0","61002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","61002","0","0","1","62001007","60","1","0","0","36","620390058","0","0","620290158","1558","0","600120611","0","600002708"
"620030059","62001005","1","0","62002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","62002","0","0","1","62001007","60","1","0","0","36","620390059","0","0","620290159","1571","0","600120621","0","600002709"
"620030060","62001005","1","0","63002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","63002","0","0","1","62001007","60","1","0","0","36","620390060","0","0","620290160","1587","0","600120631","0","600002710"
"620030061","62001005","1","0","64002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","64002","0","0","1","62001007","60","1","0","0","36","620390061","0","0","620290161","1601","0","600120641","0","600002711"
"620030062","62001005","1","0","65002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","65002","0","0","1","62001007","60","1","0","0","36","620390062","0","0","620290162","1611","0","600120651","0","600002712"
"620030063","62001005","1","0","66002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","66002","0","0","1","62001007","60","1","0","0","36","620390063","0","0","620290163","1622","0","600120661","0","600002713"
"620030064","62001005","1","0","67002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","67002","0","0","1","62001007","60","1","0","0","36","620390064","0","0","620290164","1631","0","600120671","0","600002714"
"620030065","62001005","1","0","68002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","68002","0","0","1","62001007","60","1","0","0","36","620390065","0","0","620290165","1640","0","600120681","0","600002715"
"620030066","62001005","1","0","69002","0","0","0","0","0","0","1","0","0","0","0","0","0","2","36","0","61001004","69002","0","0","1","62001007","60","1","0","0","36","620390066","0","0","620290166","1652","0","600120691","0","600002716"
"620280019","62001011","1","0","23002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011003","23002","0","0","1","0","100","0","0","0","72","620010018","0","0","620270020","878","60021","600120232","0","600002719"
