cd92a40f186d5e9bb6631a5c775d5fca0f119f49480d98bff25e55dd5844a7c2,c3a6bd39904d39d5fd2ec7ebdc370d527b7563d813cf3848a5a406e51fb007ae,b1b79d448081955bc0724c6f873aa33d63913da04cb4f51b2be5af4f08b3ee2a,2809bc069f454f879624a07e3bc77b1002b4f10b8d1c6e11af39ef557b380e21,44a73f24baf21973b1472a68ca77148e1d87955caffc4f3f362ab6ba1872b32b,d092a816f783bd7510014bf58f842d3511f3fb80b84e81960fe2689bbc4a8539,f0083e4da0a5a4f916d42c875c8ccab1509685e5129a80b187e611906e00ac90,a3cfcf2a4ede2d3b1d726938018af5a4a20f0ae6acf03e7313a9fecbeaec4f8c,dceee3e1cb054ecb24c30fdbe2da33815ac1e546f6eb8ea7e698ba5e50eb19c0,0e8f5f5119cb99717604a77fb227834c4663f974ef94789836164f2e0af43928,d4641e9834190e882aae6f976f9baa4d435050001d59e3cfa5d140493537627f,bcada83318cd97aabab15c78db6a37b2eb56a54574d5b2ba8ac33dcfe3e48740,61f436d2032c32ec8e47592c217db305645831c2e38989a2291a2018f4f802e7,0d8aacbace9629eca7e59962d948694c3f61ccacbc11ef0076c9b251274d9c04,1b3e60ddb878172d4b3ca479333e58071dcba1566e209283f4eeee307889168c,8dbd2cea6af1fdb25b37c832c6ba6e89af950064c97bbb5072f2712e44ea3da0,a070ea6353228e898f016a25ffeaa2a4fd216cdfd360867e23ad6ecf34859083,ce188b77d3e0b3902a8259792e64cd1744c5d509029803f30e25884bb3a5c2e8,9e7369635c201ec2cdbbca2885a59914c61db52c5f958ceb0a046ad2c9276221,f83762cd966c5570b9a2edf27ff5a81c5b84eda8ad9667663ffadea98903e14b,e54749d2b9feeffd75359823bc0c112bd55a9ecc066c86902b694473981e5f63,2dd774e98e6a69f61ea71f310bf42aa7e185fc6885451ed47b38facda65e89f4,a3eeed31954b49b1905e378d140810ca1f5921c45c4913cb9aae5dcb94194cd6,196d4e47f63b1acaf6d80d512479c5a60c624eb9bb050fb24002c7669ceebda6,b4d765785ac0439229e8cfee96c0b6f8fa15d7528f0173fff8d6636669fe542e,b35e8fd1dfe4a3e9e4255d2d33be9160731fbc66ad703e886089c23e0ebb4786,a3bc44f3d5f8b67ed256c189646f29ac6513a0c01f7922b7df34bbf0c938158b,51e6e4a30cd4aa72ce61d95f333f1604499f576d10d3d7c727568e6ee7a92aa3,f8a292147a22047434e0b5645c067f8c6859f7c7814da9266e5fec4ca21d4cb0,fc8d821a5f446471df012cc298d360c12af74be8e7f8f85335f2643b7f83f3b6,7818dbe25c3b6891b974614d6a54388b815adcf5aeefce3cf6bcf79557d29e4b,7bc9311f9c435b076563cf48ae6dc14d94456228203fce5f6965be8338aebce0,6a4a0f1cffda9ad182628cae7ee9fefb0320b0f0f132cae5fd80cf6f559b9406,cca806319ff470fd0cae1fcca4766ab911b7a34850bac3dde511423e65d5a2e5,24e5666df9ac3ea993c0a6f7429bde78a48ece563bbedd2bfb8d5b809101ccaf,777b283f070ed2eaa16b9dd72f41da8a08208e8b68f8d08c80e6b17bda53cef4,3c01d650d13dfa04bcf043ef0105f59bd9140664112491d870d4d380064a8a0f,1c792a348a9b8e266d7da68a2fbb287de62406807d617c0dc10f9c579627f1ef,95d521973eba453591cd4d8ef4ddecc3438d539213c21ed6997d1fa18e7b4f49,7a5c9899db418e876b2c34872697ee00cd5219ab6108887d9dda0cc202474e93,3e361b7b894f3f1aedec7597e834822f811cffa8f350865907970824c57ab3ab,a2fb4f418e5d61c8a786012e1e95f9ee2970a5eefc4edd05efe9b88e75af8746,0cd2275d65c541abf383f5e2fe7033b0373733ac0ed1c403a633e6a07f21bda4,5709f649fc2ccfbbe64bb0529922475d529b1822959ca32cbb79d20df6e422b0,86a68cb8126096f33e5ba291dbfd76bf5916fb9d43583e3997d36d64fadc1c8c,6f10a49e10bfc578625f33f7fb1560ee1c31c2c32d151569bcd0f9adef3607b5,81cf82b1a5eebbbf6d0d7a57770b1caab941fe9cc6cae2cd212e84f77815c5d8,dcb0cfc237743a2a6a2cb5b92719be1e1a568a2c6de8f0e597f37ac040259cc8,ba68512e9d5c3d05cc3f0ce1858ff48eb9fa50ec5fabc909a6887292f20a6a63,2948efe0f73c000cfc68d92dbe8bde04b826102fd2d13d6ab12d451690df2d6b,8cdd8290386cfc2de96fac398fd366de6b71a9e98d17140c12f4a395dd1104b3,ab3a4c07d1a68e834ca69ffece4a755a3b2f98e84f5ba8e6bbbc0a397bfe3037,f7852a81d709b780d54d780675be53287a5c9bafd3fea395d61caaeead3e5a9b,92f303df1da71ed39b9a8315bde97aa08c062e2042378cf6e62fe046544b422c,647ade22a76f02194b9e7f950257c12126516e461db1c0d32b05d1cc62419f7d,2c136f9a25e77db485652fcb9c270e4b60cc66243cdfe54a538e680b06fc3c54,44d46fb53b693634356311c80f2842511a434e902b0c7f5ded16506c32154bf0,d2b475a8214369eef6bf7499f4389fe943e39738211a58736c32067296a860cb,94441c6890abdb37e8dc77501381f2844ecc8a389fbdf3f9641403657766f88d,536d2e66246180fbacabc63261206bff96f54f18903f80d7e337f4bb668ebb02,39d4642a8d1025836e635fd5af813676a848acaa221ba6da0f2d6dd763262f94,1c2fddde776f416ce38f9bbd1b2c669e585c2f9c0aad22d6d134e79aa87f905b,4806f9382600b1b52f672cd770bb35f0abdd13dcc5a0dc1babbebc41ff887818,8930a0b14078c629be2f0886d04e6288aa85508166b0c4749d869abd4273750a,41dd854b2e9682a39420c2bd8026ee43bbd97c6b60b1a39119d83af097d0e2fe
"404","0","0","0","0","0","2","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108","0","0","201001","0","0","0","0","210","0","0","-2","0","0","0","0","0","0","0","101","0","0","0","1","0","0","0","0","0","0","401","0","0","0","0","0"
"0","0","0","0","0","0","2","0","110","0","0","0","0","0","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","110","0","0","201002","0","0","0","0","210","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","401","0","0"
"101","0","0","0","0","0","2","0","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","0","0","201003","0","0","0","0","210","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","3","0","402","0","0","0","0","0","0","0","0","0","0"
"303","303","303","303","301","0","2","0","110","301","301","303","303","0","0","0","303","0","301","301","303","0","301","0","301","301","303","303","303","104","303","303","201004","301","303","303","303","210","303","303","-2","303","0","303","303","303","0","303","303","0","303","303","4","0","303","301","301","301","0","301","0","301","0","303","303"
"0","0","0","405","0","0","2","0","202","0","0","0","0","301","301","301","130","0","0","0","0","301","0","0","0","0","0","0","405","130","0","0","201005","0","0","0","0","210","0","0","-2","0","301","405","0","0","301","0","0","0","0","120","5","0","0","0","0","0","0","0","0","0","301","0","0"
"303","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","0","303","303","303","0","0","0","201101","0","0","0","0","211","0","402","0","405","0","0","0","303","0","0","0","0","0","150","1","0","0","0","0","0","103","0","0","0","0","303","0"
"303","301","0","301","0","0","2","0","0","0","0","303","301","303","303","303","150","0","0","0","303","303","0","0","0","0","303","303","303","0","303","301","201102","0","303","301","301","211","303","301","0","303","303","303","301","303","303","303","301","0","301","0","2","0","301","0","0","0","133","0","0","0","303","303","301"
"303","0","0","0","0","0","2","0","0","0","0","303","0","0","0","0","402","0","0","0","303","0","0","0","0","0","303","303","303","105","303","0","201103","401","303","0","0","211","303","401","0","303","0","303","0","303","0","303","0","0","0","402","3","0","0","0","0","0","203","0","0","0","0","303","0"
"303","303","0","303","0","0","2","0","0","0","0","0","303","0","0","0","150","0","0","0","303","0","0","0","0","0","303","303","303","0","0","303","201104","0","0","303","303","211","0","303","0","0","0","0","303","303","0","0","303","0","303","0","4","401","303","0","0","0","102","0","0","0","0","303","303"
"0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201105","0","0","0","0","211","0","402","0","405","0","0","0","0","0","0","0","0","0","150","5","0","0","0","0","0","125","0","0","0","0","0","0"
"0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201201","0","0","0","0","212","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","203","0","0","0","0","0","0"
"301","301","0","0","0","0","2","0","0","0","401","301","0","0","0","0","301","0","0","0","301","0","0","0","0","0","120","301","301","301","301","401","201202","0","301","0","301","212","301","0","-2","301","0","301","0","301","0","301","0","0","301","301","2","0","0","0","0","0","146","0","0","0","0","301","0"
"0","301","0","0","0","0","2","0","0","0","0","0","0","303","303","303","0","0","0","0","301","303","0","0","0","0","0","401","0","401","0","0","201203","0","0","0","120","212","401","0","-2","0","303","0","301","0","303","0","301","0","301","301","3","0","301","0","0","0","102","0","0","0","303","0","301"
"0","0","0","120","401","0","2","0","0","0","0","0","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","401","0","301","201204","0","0","301","0","212","401","301","-2","0","0","0","301","0","0","0","301","0","0","401","4","0","301","0","0","0","127","0","0","0","0","0","301"
"0","0","120","0","0","0","2","0","301","0","0","0","301","0","0","0","0","0","301","301","0","0","0","0","0","0","0","401","0","401","0","301","201205","0","0","301","0","212","401","301","-2","0","0","0","0","0","0","0","0","0","0","401","5","0","0","0","0","0","101","0","0","0","0","0","401"
"0","0","120","0","0","0","2","0","303","0","0","0","303","0","0","0","0","0","303","303","401","0","0","0","0","0","0","401","0","401","0","303","201301","0","0","303","0","213","401","303","-2","0","0","0","0","0","0","0","0","0","0","0","1","0","401","0","0","0","102","0","0","0","0","0","0"
"0","0","0","120","0","0","2","0","0","0","0","0","303","0","0","0","0","0","0","0","401","0","0","0","0","0","0","401","0","401","0","303","201302","0","0","0","0","213","401","303","-2","0","0","0","303","0","0","0","303","0","0","0","2","0","303","0","0","0","108","0","0","0","0","0","303"
"0","303","401","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","0","0","401","0","401","0","0","201303","402","0","0","120","213","401","0","-2","0","0","0","0","0","0","0","303","0","303","303","3","0","303","0","0","0","136","0","0","0","0","0","303"
"303","303","0","0","0","0","2","0","0","0","0","303","0","303","303","303","303","0","0","0","303","303","0","0","0","0","120","303","303","303","303","0","201304","0","303","0","0","213","303","0","-2","303","303","303","0","303","303","303","0","0","0","303","4","0","0","0","0","0","118","0","0","0","303","303","0"
"0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201305","0","0","0","0","213","0","0","-2","0","0","401","0","0","0","0","0","0","0","0","5","0","0","0","0","0","203","0","0","0","0","0","0"
"0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201401","0","0","0","0","214","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","137","0","0","0","0","401","0"
"303","303","303","303","0","0","2","0","303","0","0","303","303","301","301","301","303","0","303","0","303","301","0","0","0","0","303","303","303","303","303","303","201402","402","303","303","303","214","303","303","-1","303","301","303","303","303","301","303","303","0","303","303","2","0","303","0","0","0","126","0","0","0","301","303","303"
"402","402","0","0","0","0","2","0","0","0","0","402","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","201403","0","0","0","0","214","0","402","-1","402","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","104","0","0","0","0","402","402"
"301","301","301","301","0","0","2","0","301","0","0","301","301","303","303","303","301","0","301","0","301","303","0","0","0","0","301","301","301","301","301","301","201404","0","301","301","301","214","301","301","-1","301","303","301","301","301","303","301","301","0","301","301","4","0","301","0","0","0","129","0","0","0","303","301","301"
"0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201405","0","0","0","0","214","0","0","-1","401","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","203","402","0","0","0","0","0"
"303","303","0","303","0","0","2","0","0","0","0","303","303","0","0","0","303","0","0","0","303","0","0","0","0","0","303","303","303","303","303","401","201501","0","303","0","303","215","303","303","-1","303","0","303","303","303","0","303","303","0","303","303","1","0","303","0","0","0","103","0","0","0","0","303","303"
"0","0","303","401","0","0","2","0","303","0","0","0","0","0","0","0","401","0","303","0","0","0","0","0","0","0","401","0","0","140","0","301","201502","0","0","140","401","215","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","102","401","0","0","0","0","0"
"0","0","0","401","0","0","2","0","0","0","0","0","0","0","0","0","401","0","0","140","0","0","0","0","0","0","401","0","0","140","0","0","201503","0","0","0","401","215","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","117","0","0","0","0","0","0"
"0","0","301","401","0","0","2","0","301","0","0","0","0","0","0","0","401","0","301","0","0","0","0","0","0","0","401","0","0","140","0","0","201504","0","0","140","401","215","0","0","-1","303","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","203","0","0","401","0","0","0"
"301","301","0","301","0","0","2","0","0","0","0","301","301","0","0","0","301","0","0","0","301","0","0","0","0","0","301","301","301","301","301","301","201505","0","301","0","301","215","301","301","-1","401","0","301","301","301","0","301","301","0","301","301","5","0","301","0","0","0","113","0","0","0","0","301","301"
"0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201601","0","0","0","0","216","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","137","0","0","0","0","401","0"
"303","303","303","303","0","0","2","0","303","0","0","303","303","301","301","301","303","0","303","0","303","301","0","0","0","0","303","303","303","303","303","303","201602","402","303","303","303","216","303","303","-1","303","301","303","303","303","301","303","303","0","303","303","2","0","303","0","0","0","126","0","0","0","301","303","303"
"402","402","0","0","0","0","2","0","0","0","0","402","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","201603","0","0","0","0","216","0","402","-1","402","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","104","0","0","0","0","402","402"
"301","301","301","301","0","0","2","0","301","0","0","301","301","303","303","303","301","0","301","0","301","303","0","0","0","0","301","301","301","301","301","301","201604","0","301","301","301","216","301","301","-1","301","303","301","301","301","303","301","301","0","301","301","4","0","301","0","0","0","129","0","0","0","303","301","301"
"0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201605","0","0","0","0","216","0","0","-1","401","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","204","402","0","0","0","0","0"
"0","0","0","0","0","0","2","0","0","0","0","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201701","0","402","0","0","217","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","204","0","0","0","0","0","0"
"0","0","0","0","0","0","2","0","0","0","0","0","130","303","303","303","0","0","0","0","0","303","402","0","0","0","0","402","0","0","402","0","201702","0","0","0","0","217","0","0","-2","0","303","0","0","0","303","0","0","0","0","0","2","0","0","0","0","0","111","0","0","0","303","0","0"
"0","0","0","0","0","0","2","0","0","0","0","0","130","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","201703","0","0","0","0","217","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","143","0","0","0","0","0","0"
"303","303","0","303","0","0","2","0","0","0","0","303","130","0","0","0","303","0","0","0","303","0","0","0","0","0","303","303","303","303","303","303","201704","0","303","0","402","217","303","303","-2","303","0","303","303","303","0","303","303","0","303","303","4","0","303","0","0","0","133","0","0","0","0","303","303"
"0","0","0","0","0","0","2","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201705","0","0","0","301","217","0","0","-2","0","0","0","0","0","0","0","0","0","0","401","5","0","0","0","0","0","102","0","0","0","0","0","0"
"0","0","120","0","0","0","2","0","303","0","0","0","303","0","0","0","0","0","303","303","0","0","0","0","0","0","0","0","402","0","0","303","201801","0","0","303","0","218","0","303","-2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","102","0","0","0","0","0","0"
"0","0","0","120","0","0","2","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","201802","0","0","0","0","218","0","303","-2","0","0","0","303","0","0","0","303","0","0","402","2","0","303","0","0","0","108","0","0","0","0","0","303"
"402","303","401","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0","201803","402","0","0","120","218","0","0","-2","0","0","0","0","0","0","0","303","0","303","303","3","0","303","0","0","0","136","0","0","0","0","0","303"
"303","303","0","0","0","0","2","0","0","0","0","303","0","303","303","303","303","0","0","0","303","303","0","0","0","0","120","303","303","303","303","0","201804","0","303","0","0","218","402","0","-2","303","303","303","0","303","303","303","0","0","0","303","4","0","0","0","0","0","118","0","0","0","303","303","0"
"0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201805","0","0","0","0","218","301","0","-2","0","0","401","0","0","0","0","0","0","0","0","5","0","0","0","0","0","203","0","0","0","0","0","0"
"0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","402","0","0","0","201901","0","0","0","0","219","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","134","0","0","0","0","0","0"
"303","303","303","303","303","0","2","303","303","0","0","303","303","301","301","301","303","0","303","303","303","301","0","303","303","0","303","303","303","303","303","303","201902","402","303","303","303","219","303","303","-2","303","301","303","303","303","301","303","303","0","303","303","2","0","303","303","303","303","135","0","0","0","301","303","303"
"0","0","402","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201903","0","0","0","0","219","0","0","-2","0","0","402","0","0","0","0","0","0","402","0","3","0","0","0","0","0","204","0","0","0","0","0","0"
"303","303","303","303","303","0","2","303","303","0","0","303","303","303","303","303","303","402","303","303","303","303","0","303","303","0","303","303","303","303","303","303","201904","0","303","303","303","219","303","303","-2","303","303","303","303","303","303","303","303","0","303","303","4","0","303","303","303","303","143","0","0","0","303","303","303"
"0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","201905","0","0","0","0","219","0","0","-2","0","0","0","401","0","0","0","0","0","0","0","5","0","0","0","0","0","104","0","0","0","0","0","0"
"0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","202001","0","0","0","0","220","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","108","0","0","0","0","0","0"
"301","301","0","0","0","0","2","0","0","0","401","301","0","0","0","0","301","0","0","0","301","0","0","0","0","0","120","301","301","301","301","0","202002","0","301","0","301","220","301","0","-2","301","0","301","0","301","0","301","0","0","301","301","2","0","0","0","0","0","146","0","0","0","0","301","0"
"0","301","0","0","0","0","2","0","0","0","0","0","0","303","303","303","0","0","0","0","301","303","0","0","0","0","0","0","0","0","0","0","202003","0","0","0","120","220","0","0","-2","0","303","0","301","0","303","402","301","0","301","301","3","0","301","0","0","0","109","0","0","0","303","0","301"
"0","0","0","120","401","0","2","0","0","0","0","0","301","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","301","202004","0","0","301","0","220","0","301","-2","402","0","0","301","0","0","0","301","0","0","0","4","0","301","0","0","0","203","0","0","0","0","0","301"
"402","0","120","0","0","0","2","0","301","401","0","0","301","0","0","0","0","0","301","301","0","0","0","0","0","0","0","0","0","0","0","301","202005","0","0","301","402","220","0","301","-2","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","102","0","0","0","0","0","0"
"0","0","0","0","0","0","3","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","140","0","0","0","0","0","300101","0","0","0","0","301","0","0","-6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","124","0","0","0","0","0","0"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","300102","0","0","0","0","301","0","0","-6","0","0","0","0","0","0","150","0","0","0","0","2","0","0","0","0","0","105","0","0","0","0","0","0"
"142","303","303","303","303","0","3","303","303","405","0","303","303","0","0","0","303","0","303","303","303","0","0","303","303","0","303","0","303","303","303","303","300103","0","303","303","303","301","303","303","-6","303","0","303","303","0","0","303","303","0","303","303","3","0","303","303","303","303","102","0","0","0","0","303","303"
"301","0","0","130","0","0","3","0","0","0","0","0","0","0","0","0","150","0","0","120","0","0","0","0","0","0","0","301","405","410","0","0","300104","0","0","402","0","301","0","0","-6","0","0","0","0","301","0","0","0","0","0","150","4","0","405","0","0","401","201","0","0","0","0","0","0"
"301","301","301","301","301","0","3","301","301","0","0","301","301","0","0","0","301","0","301","301","301","0","0","301","301","0","301","301","301","301","301","301","300105","0","301","301","301","301","301","301","-6","301","0","301","301","301","0","301","301","0","301","301","5","0","301","301","301","301","118","0","0","0","0","301","301"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","0","0","0","0","120","300201","0","0","0","0","302","0","0","-7","0","0","410","0","0","0","0","0","0","0","0","1","0","0","0","0","0","150","0","0","0","0","0","0"
"0","0","0","303","0","0","3","0","0","0","0","0","303","0","0","0","150","0","0","120","303","0","405","0","0","0","303","303","303","410","0","303","300202","0","0","0","0","302","0","303","-7","0","0","303","303","0","0","0","303","0","0","303","2","0","130","0","0","404","201","0","0","0","0","303","0"
"301","301","301","0","301","0","3","301","301","0","0","301","0","0","0","0","301","0","301","301","0","0","0","301","301","0","0","0","0","301","301","0","300203","0","301","301","301","302","301","132","-7","301","0","403","0","301","0","301","0","0","301","0","3","0","301","301","301","301","105","0","0","0","0","0","301"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113","0","0","0","0","0","300204","0","0","0","0","302","0","0","-7","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","125","0","0","0","0","0","0"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300205","0","0","124","0","302","0","0","-7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","101","0","0","0","0","0","0"
"303","401","401","303","303","0","3","303","303","0","0","303","303","0","0","0","303","0","303","303","303","0","0","303","303","0","303","303","303","303","303","303","300301","0","303","303","303","303","303","303","-6","303","0","303","303","303","0","402","303","0","303","303","1","0","303","303","303","303","103","0","0","0","0","303","303"
"0","301","301","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140","0","0","0","0","0","300302","0","0","0","0","303","0","0","-6","0","0","0","0","0","0","301","0","0","0","0","2","0","0","0","0","0","145","403","0","0","0","0","0"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300303","0","0","0","0","303","0","0","-6","0","0","407","0","0","0","0","0","0","0","0","3","0","130","0","0","0","123","0","0","0","0","0","0"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","410","0","120","300304","0","0","0","0","303","0","0","-6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","130","0","0","402","0","0","0"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","0","0","300305","0","0","0","0","303","0","0","-6","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","407","201","0","0","0","0","0","0"
"303","303","303","303","303","0","3","303","303","0","0","303","303","0","0","0","303","0","303","303","303","0","0","303","303","0","303","303","303","303","303","303","300401","0","402","303","303","304","303","403","-5","303","0","303","303","303","0","303","303","0","303","303","1","0","303","303","303","303","105","0","0","0","0","303","303"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","407","0","0","300402","0","301","0","0","304","0","301","-5","0","0","0","0","0","0","0","0","0","0","150","2","0","0","0","0","0","127","403","0","0","0","0","0"
"0","0","0","0","405","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","405","0","0","0","0","300403","0","0","0","0","304","0","0","-5","0","0","0","0","0","0","0","150","0","0","0","3","0","0","0","0","0","201","0","0","0","0","0","0"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0","0","0","300404","0","0","150","0","304","405","0","-5","0","0","0","0","0","0","303","0","0","0","0","4","0","0","0","0","0","145","0","0","0","0","0","0"
"301","301","301","301","301","0","3","301","301","0","0","301","301","0","0","0","301","0","402","301","301","0","0","301","301","0","301","301","301","301","301","301","300405","0","301","301","301","304","301","301","-5","301","0","301","301","301","0","402","301","0","301","301","5","0","301","301","301","301","104","0","0","402","0","301","301"
"0","303","0","303","0","0","3","0","0","0","0","0","303","0","0","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","303","300501","0","0","303","303","305","0","303","-5","0","0","0","303","0","0","0","303","0","303","303","1","0","303","0","0","0","111","0","0","0","0","0","303"
"0","0","150","407","0","0","3","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","300502","0","0","0","0","305","0","0","-5","0","0","0","0","0","0","0","0","0","410","0","2","0","0","0","0","0","201","0","0","0","0","0","0"
"0","301","0","301","0","0","3","0","0","0","0","0","301","0","0","0","0","0","0","0","301","0","0","0","0","0","0","0","0","0","0","301","300503","0","405","301","301","305","0","301","-5","0","0","0","301","0","0","0","301","0","301","301","3","0","301","0","0","0","105","0","0","0","0","0","301"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","300504","402","0","0","0","305","0","0","-5","0","0","0","0","0","0","0","150","0","0","0","4","0","0","0","0","0","112","0","0","0","0","0","0"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300505","0","0","0","0","305","0","0","-5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","105","0","0","0","0","0","0"
"303","303","0","0","0","0","3","0","104","0","0","0","0","0","0","403","303","0","0","0","303","0","0","0","0","0","303","303","303","102","0","0","300601","102","0","0","303","306","0","0","-1","0","0","0","0","303","0","0","0","0","303","303","1","0","303","0","0","0","0","0","0","0","0","303","303"
"0","0","0","0","0","0","3","0","202","0","0","0","0","0","0","0","410","0","0","0","0","0","0","0","0","0","405","0","0","127","0","0","300602","0","0","0","0","306","0","0","-1","0","0","0","0","0","0","0","140","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"301","301","0","0","0","0","3","103","103","0","0","0","0","0","0","0","301","0","0","0","301","0","0","0","0","0","301","301","301","147","0","0","300603","132","0","0","301","306","0","0","-1","0","0","0","0","301","0","0","0","0","301","301","3","0","301","0","0","0","0","0","0","0","0","301","301"
