4a1541517450185b10e13f1aa508f31d4182ab1db3dcd4d831c204d161a44dc8,358b178e44fa8715d1e791b0510de01dfb154a3c0e5258f0232b3aad5f189ee5,18f629abebd43cc3452e6f423557988b745f47993f262f6b32f7e15e3ce89abc,9d0effe25a642a07d745eb100773b6d1b28b19dd039fdb737eef59bb8dc744b1,e2009fc65fa278be5307ee3a62d56d694fa6470f114f2ade7cbb1e45cbe7b3ec,af701c3447eb8ae74b44d4b5013740c9739d19c1c400da1a29f9da29da9f6d55,16f0648cde51784a6f28682c97088eb9317e22b322ee2507f9d1183412af7916,3fa1f090d94851e0d694610e52c2d2fb9a2678b127539e52ecffa76d5758381e,7d125e94a7e3ca1a9043276acb01c6f56e2c9adcf8d3829e85fb7b220ef71b33,466e71e603de2f670d8591c30b0f4e9c68db70618208a678627e5c2bba65cc86,bb47150bd5d612424e4c7fb411a6c79a967c791a2852004941b53b9fd0c91c44
"","","5152066","107811","","","3","cool_idle","1","0.3","66083"
"","","5152066","113511","","","3","sad_idle_normal","1","0.3","66084"
"","","5152066","vo_rag","0","","21","vo_rag_1004","0","","66085"
"5","0","5152066","132111","1","0.5","11","次は腕と脚の曲げ伸ばしですよ\nはりきっていきましょう","10","10","66086"
"","","5152066","5","","","93","0","","","66087"
"","","5152066","66086","0","","91","","0","","66088"
"","","5152066","131911","","","3","radio_stretch1_loop_surprise1","1","0.3","66089"
"","","5152066","132111","","","3","radio_stretch1_loop","1","0.3","66090"
"","","5152066","4","","","3","radio_stretch1_loop","1","0.3","66091"
"","","5152066","0.1","0","","93","","0","","66092"
"","","5152066","107511","","","3","radio_stretch1_loop","1","0.3","66093"
"","","5152066","107611","","","3","radio_stretch1_loop","1","0.3","66094"
"","","5152066","126911","","","3","radio_stretch1_loop","1","0.3","66095"
"","","5152066","110311","","","3","radio_stretch1_loop","1","0.3","66096"
"","","5152066","107811","","","3","radio_stretch1_loop","1","0.3","66097"
"","","5152066","113511","","","3","radio_stretch1_loop","1","0.3","66098"
"","","5152066","2","0","","93","","0","","66099"
"","","5152066","vo_rag","0","","21","vo_rag_1005","0","","66100"
"5","0","5152066","131911","1","0.5","11","よいしょ、よいしょ……！","10","-10","66101"
"","","5152066","5","","","93","0","","","66102"
"","","5152066","66101","0","","91","","0","","66103"
"","","5152066","0.3","","","93","0","","","66104"
"","","5152066","131911","","","3","radio_talk_normal","1","0.3","66105"
"","","5152066","132111","","","3","wish_idle_normal","1","0.3","66106"
"","","5152066","4","","","3","cool_idle","1","0.3","66107"
"","","5152066","0.1","","","93","0","","","66108"
"","","5152066","107511","","","3","idle_normal","1","0.3","66109"
"","","5152066","107611","","","3","wish_idle","1","0.3","66110"
"","","5152066","126911","","","3","wish_idle_normal","1","0.3","66111"
"","","5152066","110311","","","3","idle_normal","1","0.3","66112"
"","","5152066","107811","","","3","cool_idle","1","0.3","66113"
"","","5152066","113511","","","3","sad_idle_normal","1","0.3","66114"
"","","5152066","vo_rag","0","","21","vo_rag_1006","0","","66115"
"5","0","5152066","131911","1","0.5","11","さあ、今度は横曲げの運動よ\n弾みをつけてやってね","10","-10","66116"
"","","5152066","4.3","","","93","0","","","66117"
"","","5152066","66116","0","","91","","0","","66118"
"","","5152066","131911","","","3","radio_stretch2_loop","1","0.2","66119"
"","","5152066","132111","","","3","radio_stretch2_loop_normal2","1","0.2","66120"
"","","5152066","4","","","3","radio_stretch2_loop_talk2","1","0.2","66121"
"","","5152066","0.2","0","","93","","0","","66122"
"","","5152066","107511","","","3","radio_stretch2R_loop","1","0.2","66123"
"","","5152066","107611","","","3","radio_stretch2R_loop","1","0.2","66124"
"","","5152066","126911","","","3","radio_stretch2R_loop","1","0.2","66125"
"","","5152066","110311","","","3","radio_stretch2R_loop","1","0.2","66126"
"","","5152066","107811","","","3","radio_stretch2R_loop","1","0.2","66127"
"","","5152066","113511","","","3","radio_stretch2R_loop","1","0.2","66128"
"","","5152066","1.5","0","","93","","0","","66129"
"5","0","5152066","4","1","0","11","ふっ、ふっ、ふっ……","20","-10","66130"
"","","5152066","0.2","","","93","0","","","66131"
"","","5152066","vo_rag","0","","21","vo_rag_1007","0","","66132"
"","","5152066","2.5","","","93","0","","","66133"
"","","5152066","66130","0","","91","","0","","66134"
"","","5152066","vo_rag","0","","21","vo_rag_1008","0","","66135"
"5","0","5152066","132111","1","0.5","11","なんというキレのある動き……\nさすがです、姉様","10","10","66136"
"","","5152066","4.5","","","93","0","","","66137"
"","","5152066","66136","0","","91","","0","","66138"
"","","5152066","0.5","","","93","0","","","66139"
"0","1","5152066","131911","radio_victory_loop_normal2","","3","radio_victory_in_normal2","0","0.2","66140"
"0","1","5152066","132111","radio_victory_loop_normal2","","3","radio_victory_in_normal2","0","0.2","66141"
"0","1","5152066","4","radio_victory_loop","","3","radio_victory_in","0","0.2","66142"
"","","5152066","107511","","","3","idle_normal","1","0.2","66143"
"","","5152066","107611","","","3","wish_idle","1","0.2","66144"
"","","5152066","126911","","","3","wish_idle_normal","1","0.2","66145"
"","","5152066","110311","","","3","idle_normal","1","0.2","66146"
"","","5152066","107811","","","3","cool_idle","1","0.2","66147"
"","","5152066","113511","","","3","sad_idle_normal","1","0.2","66148"
"","","5152066","vo_rag","0","","21","vo_rag_1009","0","","66149"
"5","0","5152066","131911","1","0.5","11","最後は両手を掲げて、びくとりー！","10","-10","66150"
"","","5152066","1.5","0","","93","","0","","66151"
"0","1","5152066","107511","radio_victory_loop_normal2","","3","radio_victory_in_normal2","0","0.2","66152"
"0","1","5152066","107611","radio_victory_loop_normal2","","3","radio_victory_in_normal2","0","0.2","66153"
"0","1","5152066","126911","radio_victory_loop","","3","radio_victory_in","0","0.2","66154"
"0","1","5152066","110311","radio_victory_loop_normal2","","3","radio_victory_in_normal2","0","0.2","66155"
"0","1","5152066","107811","radio_victory_loop_normal2","","3","radio_victory_in_normal2","0","0.2","66156"
"0","1","5152066","113511","radio_victory_loop_normal2","","3","radio_victory_in_normal2","0","0.2","66157"
"","","5152066","0.8","","","93","0","","","66158"
"0","1","5152066","131911","radio_victory_idle","","3","radio_victory_out","0","0.2","66159"
"","","5152066","1.8","","","93","0","","","66160"
"","","5152066","66150","0","","91","","0","","66161"
"0","1","5152066","132111","radio_victory_idle","","3","radio_victory_out","0","0.2","66162"
"0","1","5152066","4","radio_victory_idle_talk2","","3","radio_victory_out_talk2","0","0.2","66163"
"0","1","5152066","107511","radio_victory_idle","","3","radio_victory_out","0","0.2","66164"
"0","1","5152066","107611","radio_victory_idle","","3","radio_victory_out","0","0.2","66165"
"0","1","5152066","126911","radio_victory_idle","","3","radio_victory_out","0","0.2","66166"
"0","1","5152066","110311","radio_victory_idle","","3","radio_victory_out","0","0.2","66167"
"0","1","5152066","107811","radio_victory_idle","","3","radio_victory_out","0","0.2","66168"
"0","1","5152066","113511","radio_victory_idle","","3","radio_victory_out","0","0.2","66169"
"","","5152066","vo_rag","0","","21","vo_rag_1010","0","","66170"
"","0","5152066","2","","","3","0610_in","","0","66171"
"1","0","5152066","bgm_MC173B","0.5","","27","bgm_MC173B","0.5","0","66172"
"","","5152066","se_10058300","","","23","se_10058300_radio_finish","0","","66173"
"","","5152066","2","","","37","finish","","","66174"
"","","5152066","0.4","0","","93","1","0","","66175"
"","0","5152066","2","","","3","0610_mid","0","0","66176"
"","","5152066","","0","","92","","0","","66177"
"0","0","5152066","2","empty","","3","0610_out","0","0","66178"
"","","5152066","0.3","0","","93","0","0","","66179"
"0","1","5152066","5","pack_vic_idle","","3","pack_vic_in","0","0.2","66180"
"","","5152066","se_10058300","","","23","se_10058300_pack_appear","0","","66181"
"","","5152066","131911","","","3","radio_victory_idle","1","0.2","66182"
"","","5152066","0.1","0","","93","","0","","66183"
"","","5152066","132111","","","3","radio_victory_idle","1","0.2","66184"
"","","5152066","4","","","3","radio_victory_idle_talk2","1","0.2","66185"
"","","5152066","0.1","0","","93","","0","","66186"
"","","5152066","107511","","","3","radio_victory_lookup2_idle","1","0.2","66187"
"","","5152066","107611","","","3","radio_victory_lookup_idle","1","0.2","66188"
"","","5152066","126911","","","3","radio_victory_lookup_idle","1","0.2","66189"
"","","5152066","110311","","","3","radio_victory_lookup2_idle","1","0.2","66190"
"","","5152066","107811","","","3","radio_victory_lookup2_idle","1","0.2","66191"
"","","5152066","113511","","","3","radio_victory_lookup_idle","1","0.2","66192"
"","","5152066","0.3","0","","93","","0","","66193"
"","","5152066","vo_rag","0","","21","vo_rag_1011","0","","66194"
"5","1","5152066","5","1","0","11","びくとりー！","10","0","66195"
"","","5152066","0","0","","91","","0","","66196"
"","","5152066","se_10058300","","","23","se_10058300_emotion_laugh","0","","66197"
"","","5152066","17","","","32","1","","","66198"
"0","1","5152066","131911","sad_idle_joy","","3","smile2_joy","0","0.2","66199"
"","","5152066","132111","","","3","wish_talk","1","0.2","66200"
"0","1","5152066","4","doya_idle","","3","doya_in_normal","0","0.2","66201"
"0","1","5152066","107511","handsup_loop","","3","handsup_in","0","0.2","66202"
"","","5152066","107611","","","3","wish_idle_dere","1","0.2","66203"
"","","5152066","126911","","","3","wish2_idle","1","0.2","66204"
"","","5152066","110311","","","3","joy_idle","1","0.2","66205"
"0","1","5152066","107811","cool_talk_dere2","","3","cool_in_dere2","0","0.2","66206"
"","","5152066","113511","","","3","wish_talk_joy_shy","1","0.2","66207"
"","","5152066","2","","","93","","","","66208"
"","","5152066","4","","","32","1","","","66209"
"","","5152066","1","","","93","","","","66210"
"","","5152066","0.5","","","93","0","","","66211"
"","","5152066","66213","","","101","","","","66212"
"","","5152066","bgm_MC173B","","","25","bgm_MC173B","","","66213"
"","","5152066","0","","","22","0","","","66214"
"0","-254","5152067","1","-60","top_idle_normal","1","107511","53","1.5","67001"
"","","5152067","0.5","","","93","0","","","67002"
"","","5152067","67004","","","101","","","","67003"
"0","1","5152067","107511","top_doya_talk","","3","top_doya_in","0","0.2","67004"
"","","5152067","vo_rag","0","","21","vo_rag_0101","0","","67005"
"-92","1","5152067","107511","1","0","11","どんな体操でも楽しむ準備は万全です。一緒にがんばりましょう！","10","80","67006"
"","","5152067","3.7","","","93","1","","","67007"
"","","5152067","0","","","102","0","0","","67008"
"0","-254","5152068","1","-60","top_idle_normal","1","107511","53","1.5","68001"
"","","5152068","0.5","","","93","0","","","68002"
"","","5152068","68004","","","101","","","","68003"
"","","5152068","107511","","","3","top_surprise3_loop","1","0.2","68004"
"","","5152068","vo_rag","0","","21","vo_rag_0102","0","","68005"
"-92","1","5152068","107511","1","0","11","体操した後に食べるごはん…これはもう絶対おいしいですよ☆","10","80","68006"
"","","5152068","3.6","","","93","1","","","68007"
"","","5152068","0","","","102","0","0","","68008"
"0","-254","5152069","1","-60","top_idle_normal","1","107611","53","1.5","69001"
"","","5152069","0.5","","","93","0","","","69002"
"","","5152069","69004","","","101","","","","69003"
"","","5152069","107611","","","3","top_sad_talk","1","0.2","69004"
"","","5152069","vo_rag","0","","21","vo_rag_0201","0","","69005"
"-92","1","5152069","107611","1","0","11","ここで習った体操のことは、必ずや主さまにお伝えいたします","10","80","69006"
"","","5152069","3.3","","","93","1","","","69007"
"","","5152069","0","","","102","0","0","","69008"
"0","-254","5152070","1","-60","top_idle_normal","1","107611","53","1.5","70001"
"","","5152070","0.5","","","93","0","","","70002"
"","","5152070","70004","","","101","","","","70003"
"","","5152070","107611","","","3","top_wish_talk_normal","1","0.2","70004"
"","","5152070","vo_rag","0","","21","vo_rag_0202","0","","70005"
"-92","1","5152070","107611","1","0","11","押されたスタンプは努力の証。大切な宝物となることでしょう","10","80","70006"
"","","5152070","3.3","","","93","1","","","70007"
"","","5152070","0","","","102","0","0","","70008"
"0","-254","5152071","1","-60","top_idle_normal","1","107811","53","1.5","71001"
"","","5152071","0.5","","","93","0","","","71002"
"","","5152071","71004","","","101","","","","71003"
"0","1","5152071","107811","top_cool_talk","","3","top_cool_in","0","0.2","71004"
"","","5152071","vo_rag","0","","21","vo_rag_0301","0","","71005"
"-92","1","5152071","107811","1","0","11","ほら、シャキッとしなさい。ダラダラやってるとケガするわよ","10","80","71006"
"","","5152071","3.8","","","93","1","","","71007"
"","","5152071","0","","","102","0","0","","71008"
"0","-254","5152072","1","-60","top_idle_normal","1","107811","53","1.5","72001"
"","","5152072","0.5","","","93","0","","","72002"
"","","5152072","72004","","","101","","","","72003"
"0.2","1","5152072","107811","top_armcrossed_talk_nervous","","3","top_armcrossed_talk_shy","0","0.2","72004"
"","","5152072","vo_rag","0","","21","vo_rag_0302","0","","72005"
"-92","1","5152072","107811","1","0","11","子どもじゃあるまいしスタンプでよろこんだりは…悪くないわね","10","80","72006"
"","","5152072","3.2","","","93","1","","","72007"
"","","5152072","0","","","102","0","0","","72008"
"0","-254","5152073","1","-60","top_idle_normal","1","131911","53","1.5","73001"
"","","5152073","0.5","","","93","0","","","73002"
"","","5152073","73004","","","101","","","","73003"
"","","5152073","131911","","","3","top_wish_talk_joy","1","0.2","73004"
"","","5152073","vo_rag","0","","21","vo_rag_0401","0","","73005"
"-92","1","5152073","131911","1","0","11","夏の海辺でラジーオタイソーができるなんて、すごーく楽しみ！","10","80","73006"
"","","5152073","3.6","","","93","1","","","73007"
"","","5152073","0","","","102","0","0","","73008"
"0","-254","5152074","1","-60","top_idle_normal","1","131911","53","1.5","74001"
"","","5152074","0.5","","","93","0","","","74002"
"","","5152074","74004","","","101","","","","74003"
"0","","5152074","131911","","","3","top_gutsB_talk","1","0.2","74004"
"","","5152074","vo_rag","0","","21","vo_rag_0402","0","","74005"
"-92","1","5152074","131911","1","0","11","みんなのタイソーも教えてもらえるのよ。しゃかりき頑張るわ！","10","80","74006"
"","","5152074","3.6","","","93","1","","","74007"
"","","5152074","0","","","102","0","0","","74008"
"0","-330","5152075","1","-10","empty","1","131911","60","1.9","75001"
"0","-330","5152075","1","-10","empty","5","1","61","1.9","75002"
"0","-315","5152075","1","-192","empty","1","132111","58","1.9","75003"
"0","-315","5152075","1","-192","empty","5","2","59","1.9","75004"
"0","-312","5152075","4","163","empty","5","4","57","1.9","75005"
"0","-165","5152075","1","-132","empty","1","107511","54","1.75","75006"
"0","-175","5152075","1","-292","empty","1","107811","55","1.75","75007"
"0","-190","5152075","1","-452","empty","1","107611","56","1.75","75008"
"1","-165","5152075","1","105","empty","1","110311","51","1.75","75009"
"1","-175","5152075","1","265","empty","1","126911","52","1.75","75010"
"1","-190","5152075","1","425","empty","1","113511","53","1.75","75011"
"0","-324","5152075","5","15","empty","5","5","59","1.9","75012"
"","1","5152075","90","0","","31","90","0","0","75013"
"","","5152075","0","","","91","0","","","75014"
"","","5152075","0.6","","","93","0","","","75015"
"","","5152075","90","","","32","1","","","75016"
"","","5152075","0.1","","","93","0","","","75017"
"","","5152075","131911","","","3","comp_victory_F_noFace","0","0","75018"
"","","5152075","1","","","3","comp_victory_F_emilia","0","0","75019"
"","","5152075","132111","","","3","comp_victory_F_noFace","0","0","75020"
"","","5152075","2","","","3","comp_victory_F_rem","0","0","75021"
"","","5152075","4","","","3","comp_victory_F","0","0","75022"
"","","5152075","107511","","","3","comp_victory_B","0","0","75023"
"","","5152075","107811","","","3","comp_victory_B","0","0","75024"
"","","5152075","107611","","","3","comp_victory_B_kokkoro","0","0","75025"
"","","5152075","110311","","","3","comp_victory_B","0","0","75026"
"","","5152075","126911","","","3","comp_victory_B","0","0","75027"
"","","5152075","113511","","","3","comp_victory_B","0","0","75028"
"0","1","5152075","5","pack_comp_vic_idle","","3","pack_comp_vic_in","0","0","75029"
"","","5152075","4.5","","","93","0","","","75030"
"","","5152075","90","","","37","out","","","75031"
"0","0","5152075","131911","1","","6","1","1","0.1","75032"
"0","0","5152075","1","1","","6","1","1","0.1","75033"
"0","0","5152075","132111","1","","6","1","1","0.1","75034"
"0","0","5152075","2","1","","6","1","1","0.1","75035"
"0","0","5152075","4","1","","6","1","1","0.1","75036"
"0","0","5152075","107511","1","","6","1","1","0.1","75037"
"0","0","5152075","107811","1","","6","1","1","0.1","75038"
"0","0","5152075","107611","1","","6","1","1","0.1","75039"
"0","0","5152075","110311","1","","6","1","1","0.1","75040"
"0","0","5152075","126911","1","","6","1","1","0.1","75041"
"0","0","5152075","113511","1","","6","1","1","0.1","75042"
"0","0","5152075","5","1","","6","1","1","0.1","75043"
"","","5152075","1","","","93","0","","","75044"
