c8074a0cf48adee33099d889916c2663926e47c7988035dbd8f66252312f1bc5,e3c681b5ab8685e1a2ec3e70c8570af8b0e3d2f1ad1639af243974d55048dc6b,adfc48e13d9845e9b0e42c3bbc873f50a06e681df78e279738de034ff3c8ad49,583574232f638ef5cea075d033d130f60b4d04a268f4d868064bb2091984924b,4f74495ba9d4b76a967016c80fcc929d70056c1f544d0fcd696d9fd4a1d5f969,077d31026310980d5c7eeaf218066792e61d7bcf1e57e500db0320cd4d37dd8a,05c95fc8176ebf778e33324a7506a1b30e5ecd80ea3d1cbb94b02b30323d395c,9899778adc46291ab766ad0b0479880dff7fcfb20bd22bf86a31161992c2b773,0a9b4d82fd50190efcc6bb69e83eb8ef5f08a066b507720d05c88844fe327e65,4b23b7c09987a0afaf3a3a31a3ae1ba3ef26b894da79df7c976620e785aeb110,91eb4c801006d2a1c2094ae8b630e299463af91ca73424150faa93687262a1e4,be6bd597563bf6c20f7a87025d76106c137d10c081c22c1f9da6cc79ac8f14c5
"41067","1","ホマレ専用リング","0","0","0","2030/08/01 14:59:00","0","ホマレの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41068","1","ラビリスタ専用リング","0","0","0","2030/08/01 14:59:00","0","ラビリスタの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41069","1","カイザーインサイト専用リング","0","0","0","2030/08/01 14:59:00","0","カイザーインサイトの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41070","1","ネネカ専用リング","0","0","0","2030/08/01 14:59:00","0","ネネカの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41071","1","クリスティーナ専用リング","0","0","0","2030/08/01 14:59:00","0","クリスティーナの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41075","1","ペコリーヌ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","ペコリーヌ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41076","1","コッコロ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","コッコロ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41077","1","スズメ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","スズメ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41078","1","キャル（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","キャル（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41079","1","タマキ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","タマキ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41080","1","ミフユ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","ミフユ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41081","1","シノブ（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","シノブ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41082","1","ミヤコ（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","ミヤコ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41083","1","ミサキ（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","ミサキ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41084","1","チカ（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","チカ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41085","1","クルミ（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","クルミ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41086","1","アヤネ（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","アヤネ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41087","1","ヒヨリ（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","ヒヨリ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41088","1","ユイ（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","ユイ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41089","1","レイ（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","レイ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41090","1","エリコ（バレンタイン）専用リング","0","0","0","2030/08/01 14:59:00","0","エリコ（バレンタイン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41091","1","シズル（バレンタイン）専用リング","0","0","0","2030/08/01 14:59:00","0","シズル（バレンタイン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41092","1","アン専用リング","0","0","0","2030/08/01 14:59:00","0","アンの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41093","1","ルゥ専用リング","0","0","0","2030/08/01 14:59:00","0","ルゥの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41094","1","グレア専用リング","0","0","0","2030/08/01 14:59:00","0","グレアの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41095","1","クウカ（オーエド）専用リング","0","0","0","2030/08/01 14:59:00","0","クウカ（オーエド）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41096","1","ニノン（オーエド）専用リング","0","0","0","2030/08/01 14:59:00","0","ニノン（オーエド）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41097","1","レム専用リング","0","0","0","2030/08/01 14:59:00","0","レムの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41098","1","ラム専用リング","0","0","0","2030/08/01 14:59:00","0","ラムの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41099","1","エミリア専用リング","0","0","0","2030/08/01 14:59:00","0","エミリアの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41100","1","スズナ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","スズナ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41101","1","イオ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","イオ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41103","1","サレン（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","サレン（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41104","1","マコト（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","マコト（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41105","1","カオリ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","カオリ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41106","1","マホ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","マホ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41107","1","アオイ（編入生）専用リング","0","0","0","2030/08/01 14:59:00","0","アオイ（編入生）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41108","1","クロエ専用リング","0","0","0","2030/08/01 14:59:00","0","クロエの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41109","1","チエル専用リング","0","0","0","2030/08/01 14:59:00","0","チエルの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41110","1","ユニ専用リング","0","0","0","2030/08/01 14:59:00","0","ユニの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41111","1","キョウカ（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","キョウカ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41112","1","ミソギ（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","ミソギ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41113","1","ミミ（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","ミミ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41114","1","ルナ専用リング","0","0","0","2030/08/01 14:59:00","0","ルナの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41115","1","クリスティーナ（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","クリスティーナ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41116","1","ノゾミ（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","ノゾミ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41117","1","イリヤ（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","イリヤ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41118","1","ペコリーヌ（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","ペコリーヌ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41119","1","コッコロ（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","コッコロ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41120","1","キャル（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","キャル（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41121","1","スズメ（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","スズメ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41122","1","カスミ（マジカル）専用リング","0","0","0","2030/08/01 14:59:00","0","カスミ（マジカル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41123","1","シオリ（マジカル）専用リング","0","0","0","2030/08/01 14:59:00","0","シオリ（マジカル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41124","1","ウヅキ（デレマス）専用リング","0","0","0","2030/08/01 14:59:00","0","ウヅキ（デレマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41125","1","リン（デレマス）専用リング","0","0","0","2030/08/01 14:59:00","0","リン（デレマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41126","1","ミオ（デレマス）専用リング","0","0","0","2030/08/01 14:59:00","0","ミオ（デレマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41127","1","リン（レンジャー）専用リング","0","0","0","2030/08/01 14:59:00","0","リン（レンジャー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41128","1","マヒル（レンジャー）専用リング","0","0","0","2030/08/01 14:59:00","0","マヒル（レンジャー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41129","1","リノ（ワンダー）専用リング","0","0","0","2030/08/01 14:59:00","0","リノ（ワンダー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41130","1","アユミ（ワンダー）専用リング","0","0","0","2030/08/01 14:59:00","0","アユミ（ワンダー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41131","1","ルカ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","ルカ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41132","1","アンナ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","アンナ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41133","1","ナナカ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","ナナカ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41134","1","ハツネ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","ハツネ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41135","1","ミサト（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","ミサト（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41136","1","ジュン（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","ジュン（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41137","1","アカリ（エンジェル）専用リング","0","0","0","2030/08/01 14:59:00","0","アカリ（エンジェル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41138","1","ヨリ（エンジェル）専用リング","0","0","0","2030/08/01 14:59:00","0","ヨリ（エンジェル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41139","1","ツムギ（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","ツムギ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41140","1","レイ（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","レイ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41141","1","マツリ（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","マツリ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41142","1","モニカ（マジカル）専用リング","0","0","0","2030/08/01 14:59:00","0","モニカ（マジカル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41143","1","トモ（マジカル）専用リング","0","0","0","2030/08/01 14:59:00","0","トモ（マジカル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41144","1","アキノ（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","アキノ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41145","1","サレン（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","サレン（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41146","1","ユカリ（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","ユカリ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41147","1","ムイミ（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","ムイミ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41150","1","ネネカ（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","ネネカ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41155","1","コッコロ（儀装束）専用リング","0","0","0","2030/08/01 14:59:00","0","コッコロ（儀装束）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41156","1","ユイ（儀装束）専用リング","0","0","0","2030/08/01 14:59:00","0","ユイ（儀装束）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41157","1","カスミ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","カスミ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41158","1","リマ（シンデレラ）専用リング","0","0","0","2030/08/01 14:59:00","0","リマ（シンデレラ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41159","1","マコト（シンデレラ）専用リング","0","0","0","2030/08/01 14:59:00","0","マコト（シンデレラ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41160","1","マホ（シンデレラ）専用リング","0","0","0","2030/08/01 14:59:00","0","マホ（シンデレラ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41162","1","クロエ（聖学祭）専用リング","0","0","0","2030/08/01 14:59:00","0","クロエ（聖学祭）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41163","1","チエル（聖学祭）専用リング","0","0","0","2030/08/01 14:59:00","0","チエル（聖学祭）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41164","1","ユニ（聖学祭）専用リング","0","0","0","2030/08/01 14:59:00","0","ユニ（聖学祭）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41165","1","イノリ（タイムトラベル）専用リング","0","0","0","2030/08/01 14:59:00","0","イノリ（タイムトラベル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41166","1","カヤ（タイムトラベル）専用リング","0","0","0","2030/08/01 14:59:00","0","カヤ（タイムトラベル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41167","1","アオイ（作業服）専用リング","0","0","0","2030/08/01 14:59:00","0","アオイ（作業服）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41168","1","タマキ（作業服）専用リング","0","0","0","2030/08/01 14:59:00","0","タマキ（作業服）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41169","1","ミフユ（作業服）専用リング","0","0","0","2030/08/01 14:59:00","0","ミフユ（作業服）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41170","1","エリコ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","エリコ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41171","1","シズル（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","シズル（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41172","1","ノゾミ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","ノゾミ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41173","1","チカ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","チカ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41174","1","ツムギ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","ツムギ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41175","1","ミツキ（オーエド）専用リング","0","0","0","2030/08/01 14:59:00","0","ミツキ（オーエド）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41176","1","ユキ（オーエド）専用リング","0","0","0","2030/08/01 14:59:00","0","ユキ（オーエド）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41177","1","カオリ（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","カオリ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41178","1","ニノン（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","ニノン（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41179","1","スズナ（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","スズナ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41180","1","クレジッタ専用リング","0","0","0","2030/08/01 14:59:00","0","クレジッタの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41181","1","ランファ専用リング","0","0","0","2030/08/01 14:59:00","0","ランファの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41182","1","ミソラ専用リング","0","0","0","2030/08/01 14:59:00","0","ミソラの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41185","1","カリン専用リング","0","0","0","2030/08/01 14:59:00","0","カリンの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41186","1","ネビア専用リング","0","0","0","2030/08/01 14:59:00","0","ネビアの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41190","1","イオ（ノワール）専用リング","0","0","0","2030/08/01 14:59:00","0","イオ（ノワール）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41191","1","クウカ（ノワール）専用リング","0","0","0","2030/08/01 14:59:00","0","クウカ（ノワール）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41192","1","マヒル（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","マヒル（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41193","1","リノ（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","リノ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
