a7be0c743cea75cc594c54bdf415b3aadda2000e5f1785b3c39fab9700ce6dfb,07d8bc1740f6eba9d37f7fb46b029ca03d59b910d3e1ea6e435656a3b0a07b9d,74251083b2fd5683b2e3cf0636a1eab56d3371d20316cd899c5895030e4aa1d4,a5fa7e4e0ff71d24ce027e7a72b8507d99dddcdbd3240009e54ceec28c2f61e0,060c81e2bacf453a316e5f2d3852570fdb945200391f197b50474f81236ab928,82823fd6316caceb37abe43e73ca08f1d4365687ee33cb7c74b75d2a8d05b52e,6e0a9c6cf14d1f5a56a3b7d706c8c07606dc2c2e1bcb1cf11d64ea2dedfb149a,3f32dbe5b13b74d27c7bc045593f4d56bd0a2e3d64dd01e638d17c97e4a41e76,45ac9b2f4f67384d1d025d8385aeebbfed04b2ffb5b7a2ebe5fca452c7f442f7,5a35641db426688b070b09a5ebc8c8cc88856be6910e4a0e5eaa149bc4d26253,72f9a800da20cb75fc330309a55e6def1a4387ea6b395e9147b410dbaf7eb9bf,65f915f8342608ae5aa433aaf32a63c645afef28755ba4099e2f2e2e66e9a7ba,f6b61e29f8f63b4abb833ed3302bbf0f431a675392e6921f55160f50ee76672a,bdd68a3732b0bb35acb7b3a703f9431117fa5cf1d31a9fd786a3084743599e31,c86c10ad54bf1bea09592598bdcdaa382fa36646923a005f63c67f73ff47a5f9,05ba76f70720d2888d13c360128d6df570f23f629d32d03db89117138ffb7e4c,9b497a04f69fc926143943a457ba978beffece5917dbfacc2aba26e8c02b9d0d,e63cec657c88f69841b8a541cf59b613b23b5b424ce7035afe0e4e58b3c438f6,f31ac652e70c9f5982f014433445e5c0894cb6cf3456f19972530bbe8eb7d5ce,9a2737334e5bef00dd6ca72c5f4ffb6391f81d907e0c533615e5d2a9252e0418,c92ece0f13b351bbc9ab9a303403b83dc3f28f105abe9a72f24b10d127e0f375,b9f7adce0c974dc587479ab83b28cb50f636176907f0f280ed136c0421fef0bf,8966d52907564f4ef18b481edde548d028d9162f6aada21580adad64e43e3074,bc00f71ac21e2f6a9a27a51b21b05caf4695eb41c408a6c9cdb63fa185efc66c,e624c4ea8a279e9ee0635424949d2c675aaa2b1613c4400b854f7389160148db,74b95038a422ec64353f760523383755d585066934ec3c86f46e908ec247e819,4e4965868171012c933c72f346e26cca19f1d7b23807601ef5377a0abab38f88,894879fdb8f732d99caceac6b7e6d9743fa6a599e286b44b13fea4c8ac55259b,e9dec211dfe558309f55a31e71f9bd83a4deb2206b99b0c8fda607d6731fa58c,75313c47f092302bb0682337fbaef5a2ae799c75a3e825f26e8c5964c5eb8979,5328b04ade24283bf6976ca1603a8f2188aac116e9269daa7bad3fd0781900b7,b6e667e08c70dd667f8ea8949c94ee561886321ebaa696ab677a3fd56d1a9242,a6b6c02d3e7b098984d387e7411e8d5d026474e2c3a48d65793f117a2097e5e0,cde2a23a93e522e7405e7551e68676eab02f8314340c080a44c08cfe0e4682e8,e9b211731a4c032d88de8f3a6d27cfb5ff1465a0b947fe88fbaa2498a6fe5a71,0d9c528095cfd3b0c5d68f0ec660b863d47b3acde1f67f9b589a2b973ba615e9,510a8f5d7bb4ca4243fd460944d23232dd6c72033755a24f778afa2fe60c08c2,b5f4940413b6954cea38d0edf8d66b674a8ec86d30583fb35fbe03f604f35bd7,e751fb08744f4089e68941485d2afa15e4bd3c77a98cf30e61b70897449d30d8,0b06cf70afe9fba6ce48291a1e900bb84fb1081ef4c32308278ee47770db85b1,a1750d969e817c381b35d77d567033a8cea0aa6fe18b54ea94c3fa50eb22dafc
"600002415","600110573","620380053","63001002","4","10011004","100","0","0","620420054","57002","1","0","0","61362","0","0","1","0","57002","744","0","1","0","0","36","620230054","1","2","10011007","1","0","0","24","101011","0","620050053","0","12","3","10011006"
"600002416","600110583","620380054","63001002","4","10011004","100","0","0","620420055","58002","1","0","0","61362","0","0","1","0","58002","750","0","1","0","0","36","620230055","1","2","10011007","1","0","0","24","101011","0","620050054","0","12","3","10011006"
"600002417","600110593","620380055","63001002","4","10011004","100","0","0","620420056","59002","1","0","0","61362","0","0","1","0","59002","764","0","1","0","0","36","620230056","1","2","10011007","1","0","0","24","101011","0","620050055","0","12","3","10011006"
"600002418","600110603","620380056","63001002","4","10011004","100","0","0","620420057","60002","1","0","0","61362","0","0","1","0","60002","769","0","1","0","0","36","620230057","1","2","10011007","1","0","0","24","101011","0","620050056","0","12","3","10011006"
"600002419","600110613","620380057","63001002","4","10011004","100","0","0","620420058","61002","1","0","0","61362","0","0","1","0","61002","779","0","1","0","0","36","620230058","1","2","10011007","1","0","0","24","101011","0","620050057","0","12","3","10011006"
"600002420","600110623","620380058","63001002","4","10011006","100","0","0","620420059","62002","1","0","0","61362","0","0","1","0","62002","791","0","1","0","0","5","620230059","1","2","10011008","1","0","0","70","101011","0","620050058","0","12","3","10011007"
"600002421","600110633","620380059","63001002","4","10011006","100","0","0","620420060","63002","1","0","0","61362","0","0","1","0","63002","803","0","1","0","0","5","620230060","1","2","10011008","1","0","0","70","101011","0","620050059","0","12","3","10011007"
"600002422","600110643","620380060","63001002","4","10011006","100","0","0","620420061","64002","1","0","0","61362","0","0","1","0","64002","811","0","1","0","0","5","620230061","1","2","10011008","1","0","0","70","101011","0","620050060","0","12","3","10011007"
"600002423","600110653","620380061","63001002","4","10011006","100","0","0","620420062","65002","1","0","0","61362","0","0","1","0","65002","824","0","1","0","0","5","620230062","1","2","10011008","1","0","0","70","101011","0","620050061","0","12","3","10011007"
"600002424","600110663","620380062","63001002","4","10011006","100","0","0","620420063","66002","1","0","0","61362","0","0","1","0","66002","835","0","1","0","0","5","620230063","1","2","10011008","1","0","0","70","101011","0","620050062","0","12","3","10011007"
"600002425","600110673","620380063","63001002","4","10011006","100","0","0","620420064","67002","1","0","0","61362","0","0","1","0","67002","847","0","1","0","0","5","620230064","1","2","10011008","1","0","0","70","101011","0","620050063","0","12","3","10011007"
"600002426","600110683","620380064","63001002","4","10011006","100","0","0","620420065","68002","1","0","0","61362","0","0","1","0","68002","860","0","1","0","0","5","620230065","1","2","10011008","1","0","0","70","101011","0","620050064","0","12","3","10011007"
"600002427","600110693","620380065","63001002","4","10011006","100","0","0","620420066","69002","1","0","0","61362","0","0","1","0","69002","871","0","1","0","0","5","620230066","1","2","10011008","1","0","0","70","101011","0","620050065","0","12","3","10011007"
"600002432","600110033","620290101","63001002","4","10011001","100","0","0","620160001","3002","1","0","0","61362","0","0","1","0","3002","291","0","1","0","0","36","620340001","1","2","10011001","1","0","0","24","101011","0","620380101","0","12","3","10011001"
"600002433","600110043","620290101","63001002","4","10011001","100","0","0","620160001","4002","1","0","0","61362","0","0","1","0","4002","291","0","1","0","0","36","620340001","1","2","10011001","1","0","0","24","101011","0","620380101","0","12","3","10011001"
"600002434","600110053","620290102","63001002","4","10011001","100","0","0","620160002","5002","1","0","0","61362","0","0","1","0","5002","302","0","1","0","0","36","620340002","1","2","10011001","1","0","0","24","101011","0","620380101","0","12","3","10011001"
"600002435","600110063","620290103","63001002","4","10011001","100","0","0","620160003","6002","1","0","0","61362","0","0","1","0","6002","308","0","1","0","0","36","620340003","1","2","10011001","1","0","0","24","101011","0","620380102","0","12","3","10011001"
"600002436","600110073","620290104","63001002","4","10011001","100","0","0","620160004","7002","1","0","0","61362","0","0","1","0","7002","317","0","1","0","0","36","620340004","1","2","10011001","1","0","0","24","101011","0","620380103","0","12","3","10011001"
"600002437","600110083","620290105","63001002","4","10011001","100","0","0","620160005","8002","1","0","0","61362","0","0","1","0","8002","324","0","1","0","0","36","620340005","1","2","10011001","1","0","0","24","101011","0","620380104","0","12","3","10011001"
"600002438","600110093","620290106","63001002","4","10011001","100","0","0","620160006","9002","1","0","0","61362","0","0","1","0","9002","336","0","1","0","0","36","620340006","1","2","10011002","1","0","0","24","101011","0","620380105","0","12","3","10011001"
"600002439","600110103","620290107","63001002","4","10011001","100","0","0","620160007","10002","1","0","0","61362","0","0","1","0","10002","348","0","1","0","0","36","620340007","1","2","10011002","1","0","0","24","101011","0","620380106","0","12","3","10011001"
"600002440","600110113","620290108","63001002","4","10011001","100","0","0","620160008","11002","1","0","0","61362","0","0","1","0","11002","353","0","1","0","0","36","620340008","1","2","10011002","1","0","0","24","101011","0","620380107","0","12","3","10011001"
"600002441","600110123","620290109","63001002","4","10011001","100","0","0","620160009","12002","1","0","0","61362","0","0","1","0","12002","362","0","1","0","0","36","620340009","1","2","10011002","1","0","0","24","101011","0","620380108","0","12","3","10011001"
"600002442","600110133","620290110","63001002","4","10011001","100","0","0","620160010","13002","1","0","0","61362","0","0","1","0","13002","367","0","1","0","0","36","620340010","1","2","10011002","1","0","0","24","101011","0","620380109","0","12","3","10011001"
"600002443","600110143","620290111","63001002","4","10011001","100","0","0","620160011","14002","1","0","0","61362","0","0","1","0","14002","378","0","1","0","0","36","620340011","1","2","10011002","1","0","0","24","101011","0","620380110","0","12","3","10011001"
"600002444","600110153","620290112","63001002","4","10011001","100","0","0","620160012","15002","1","0","0","61362","0","0","1","0","15002","384","0","1","0","0","36","620340012","1","2","10011002","1","0","0","24","101011","0","620380111","0","12","3","10011001"
"600002445","600110163","620290113","63001002","4","10011001","100","0","0","620160013","16002","1","0","0","61362","0","0","1","0","16002","395","0","1","0","0","36","620340013","1","2","10011002","1","0","0","24","101011","0","620380112","0","12","3","10011001"
"600002446","600110173","620290114","63001002","4","10011001","100","0","0","620160014","17002","1","0","0","61362","0","0","1","0","17002","401","0","1","0","0","36","620340014","1","2","10011002","1","0","0","24","101011","0","620380113","0","12","3","10011001"
"600002447","600110183","620290115","63001002","4","10011001","100","0","0","620160015","18002","1","0","0","61362","0","0","1","0","18002","412","0","1","0","0","36","620340015","1","2","10011003","1","0","0","24","101011","0","620380114","0","12","3","10011002"
"600002448","600110193","620290116","63001002","4","10011001","100","0","0","620160016","19002","1","0","0","61362","0","0","1","0","19002","418","0","1","0","0","36","620340016","1","2","10011003","1","0","0","24","101011","0","620380115","0","12","3","10011002"
"600002449","600110203","620290117","63001002","4","10011001","100","0","0","620160017","20002","1","0","0","61362","0","0","1","0","20002","422","0","1","0","0","36","620340017","1","2","10011003","1","0","0","24","101011","0","620380116","0","12","3","10011002"
"600002450","600110213","620290118","63001002","4","10011001","100","0","0","620160018","21002","1","0","0","61362","0","0","1","0","21002","429","0","1","0","0","36","620340018","1","2","10011003","1","0","0","24","101011","0","620380117","0","12","3","10011002"
"600002451","600110223","620290119","63001002","4","10011001","100","0","0","620160019","22002","1","0","0","61362","0","0","1","0","22002","435","0","1","0","0","36","620340019","1","2","10011003","1","0","0","24","101011","0","620380118","0","12","3","10011002"
"600002452","600110233","620290120","63001002","4","10011001","100","0","0","620160020","23002","1","0","0","61362","0","0","1","0","23002","439","0","1","0","0","36","620340020","1","2","10011003","1","0","0","24","101011","0","620380119","0","12","3","10011002"
"600002453","600110243","620290121","63001002","4","10011001","100","0","0","620160021","24002","1","0","0","61362","0","0","1","0","24002","446","0","1","0","0","36","620340021","1","2","10011003","1","0","0","24","101011","0","620380120","0","12","3","10011002"
"600002454","600110253","620290122","63001002","4","10011001","100","0","0","620160022","25002","1","0","0","61362","0","0","1","0","25002","452","0","1","0","0","36","620340022","1","2","10011003","1","0","0","24","101011","0","620380121","0","12","3","10011002"
"600002455","600110263","620290123","63001002","4","10011001","100","0","0","620160023","26002","1","0","0","61362","0","0","1","0","26002","456","0","1","0","0","36","620340023","1","2","10011003","1","0","0","24","101011","0","620380122","0","12","3","10011002"
"600002456","600110273","620290124","63001002","4","10011001","100","0","0","620160024","27002","1","0","0","61362","0","0","1","0","27002","463","0","1","0","0","36","620340024","1","2","10011004","1","0","0","24","101011","0","620380123","0","12","3","10011003"
"600002457","600110283","620290125","63001002","4","10011001","100","0","0","620160025","28002","1","0","0","61362","0","0","1","0","28002","469","0","1","0","0","36","620340025","1","2","10011004","1","0","0","24","101011","0","620380124","0","12","3","10011003"
"600002458","600110293","620290126","63001002","4","10011001","100","0","0","620160026","29002","1","0","0","61362","0","0","1","0","29002","475","0","1","0","0","36","620340026","1","2","10011004","1","0","0","24","101011","0","620380125","0","12","3","10011003"
"600002459","600110303","620290127","63001002","4","10011001","100","0","0","620160027","30002","1","0","0","61362","0","0","1","0","30002","480","0","1","0","0","36","620340027","1","2","10011004","1","0","0","24","101011","0","620380126","0","12","3","10011003"
"600002460","600110313","620290128","63001002","4","10011001","100","0","0","620160028","31002","1","0","0","61362","0","0","1","0","31002","488","0","1","0","0","36","620340028","1","2","10011004","1","0","0","24","101011","0","620380127","0","12","3","10011003"
"600002461","600110323","620290129","63001002","4","10011001","100","0","0","620160029","32002","1","0","0","61362","0","0","1","0","32002","498","0","1","0","0","36","620340029","1","2","10011004","1","0","0","24","101011","0","620380128","0","12","3","10011003"
"600002462","600110333","620290130","63001002","4","10011001","100","0","0","620160030","33002","1","0","0","61362","0","0","1","0","33002","512","0","1","0","0","36","620340030","1","2","10011004","1","0","0","24","101011","0","620380129","0","12","3","10011003"
"600002463","600110343","620290131","63001002","4","10011001","100","0","0","620160031","34002","1","0","0","61362","0","0","1","0","34002","518","0","1","0","0","36","620340031","1","2","10011004","1","0","0","24","101011","0","620380130","0","12","3","10011003"
"600002464","600110353","620290132","63001002","4","10011002","100","0","0","620160032","35002","1","0","0","61362","0","0","1","0","35002","522","0","1","0","0","36","620340032","1","2","10011005","1","0","0","24","101011","0","620380131","0","12","3","10011004"
"600002465","600110363","620290133","63001002","4","10011002","100","0","0","620160033","36002","1","0","0","61362","0","0","1","0","36002","536","0","1","0","0","36","620340033","1","2","10011005","1","0","0","24","101011","0","620380132","0","12","3","10011004"
"600002466","600110373","620290134","63001002","4","10011002","100","0","0","620160034","37002","1","0","0","61362","0","0","1","0","37002","543","0","1","0","0","36","620340034","1","2","10011005","1","0","0","24","101011","0","620380133","0","12","3","10011004"
"600002467","600110383","620290135","63001002","4","10011002","100","0","0","620160035","38002","1","0","0","61362","0","0","1","0","38002","553","0","1","0","0","36","620340035","1","2","10011005","1","0","0","24","101011","0","620380134","0","12","3","10011004"
"600002468","600110393","620290136","63001002","4","10011002","100","0","0","620160036","39002","1","0","0","61362","0","0","1","0","39002","563","0","1","0","0","36","620340036","1","2","10011005","1","0","0","24","101011","0","620380135","0","12","3","10011004"
"600002469","600110403","620290137","63001002","4","10011002","100","0","0","620160037","40002","1","0","0","61362","0","0","1","0","40002","578","0","1","0","0","36","620340037","1","2","10011005","1","0","0","24","101011","0","620380136","0","12","3","10011004"
"600002470","600110413","620290138","63001002","4","10011002","100","0","0","620160038","41002","1","0","0","61362","0","0","1","0","41002","582","0","1","0","0","36","620340038","1","2","10011005","1","0","0","24","101011","0","620380137","0","12","3","10011004"
"600002471","600110423","620290139","63001002","4","10011003","100","0","0","620160039","42002","1","0","0","61362","0","0","1","0","42002","588","0","1","0","0","36","620340039","1","2","10011006","1","0","0","24","101011","0","620380138","0","12","3","10011005"
"600002472","600110433","620290140","63001002","4","10011003","100","0","0","620160040","43002","1","0","0","61362","0","0","1","0","43002","605","0","1","0","0","36","620340040","1","2","10011006","1","0","0","24","101011","0","620380139","0","12","3","10011005"
"600002473","600110443","620290141","63001002","4","10011003","100","0","0","620160041","44002","1","0","0","61362","0","0","1","0","44002","620","0","1","0","0","36","620340041","1","2","10011006","1","0","0","24","101011","0","620380140","0","12","3","10011005"
"600002474","600110453","620290142","63001002","4","10011003","100","0","0","620160042","45002","1","0","0","61362","0","0","1","0","45002","635","0","1","0","0","36","620340042","1","2","10011006","1","0","0","24","101011","0","620380141","0","12","3","10011005"
"600002475","600110463","620290143","63001002","4","10011003","100","0","0","620160043","46002","1","0","0","61362","0","0","1","0","46002","645","0","1","0","0","36","620340043","1","2","10011006","1","0","0","24","101011","0","620380142","0","12","3","10011005"
"600002476","600110473","620290144","63001002","4","10011003","100","0","0","620160044","47002","1","0","0","61362","0","0","1","0","47002","650","0","1","0","0","36","620340044","1","2","10011006","1","0","0","24","101011","0","620380143","0","12","3","10011005"
"600002477","600110483","620290145","63001002","4","10011003","100","0","0","620160045","48002","1","0","0","61362","0","0","1","0","48002","660","0","1","0","0","36","620340045","1","2","10011006","1","0","0","24","101011","0","620380144","0","12","3","10011005"
"600002478","600110493","620290146","63001002","4","10011004","100","0","0","620160046","49002","1","0","0","61362","0","0","1","0","49002","673","0","1","0","0","36","620340046","1","2","10011007","1","0","0","24","101011","0","620380145","0","12","3","10011006"
"600002479","600110503","620290147","63001002","4","10011004","100","0","0","620160047","50002","1","0","0","61362","0","0","1","0","50002","691","0","1","0","0","36","620340047","1","2","10011007","1","0","0","24","101011","0","620380146","0","12","3","10011006"
"600002480","600110513","620290148","63001002","4","10011004","100","0","0","620160048","51002","1","0","0","61362","0","0","1","0","51002","699","0","1","0","0","36","620340048","1","2","10011007","1","0","0","24","101011","0","620380147","0","12","3","10011006"
"600002481","600110523","620290149","63001002","4","10011004","100","0","0","620160049","52002","1","0","0","61362","0","0","1","0","52002","708","0","1","0","0","36","620340049","1","2","10011007","1","0","0","24","101011","0","620380148","0","12","3","10011006"
"600002482","600110533","620290150","63001002","4","10011004","100","0","0","620160050","53002","1","0","0","61362","0","0","1","0","53002","720","0","1","0","0","36","620340050","1","2","10011007","1","0","0","24","101011","0","620380149","0","12","3","10011006"
"600002483","600110543","620290151","63001002","4","10011004","100","0","0","620160051","54002","1","0","0","61362","0","0","1","0","54002","728","0","1","0","0","36","620340051","1","2","10011007","1","0","0","24","101011","0","620380150","0","12","3","10011006"
"600002484","600110553","620290152","63001002","4","10011004","100","0","0","620160052","55002","1","0","0","61362","0","0","1","0","55002","734","0","1","0","0","36","620340052","1","2","10011007","1","0","0","24","101011","0","620380151","0","12","3","10011006"
"600002485","600110563","620290153","63001002","4","10011004","100","0","0","620160053","56002","1","0","0","61362","0","0","1","0","56002","741","0","1","0","0","36","620340053","1","2","10011007","1","0","0","24","101011","0","620380152","0","12","3","10011006"
"600002486","600110573","620290154","63001002","4","10011004","100","0","0","620160054","57002","1","0","0","61362","0","0","1","0","57002","744","0","1","0","0","36","620340054","1","2","10011007","1","0","0","24","101011","0","620380153","0","12","3","10011006"
"600002487","600110583","620290155","63001002","4","10011004","100","0","0","620160055","58002","1","0","0","61362","0","0","1","0","58002","750","0","1","0","0","36","620340055","1","2","10011007","1","0","0","24","101011","0","620380154","0","12","3","10011006"
"600002488","600110593","620290156","63001002","4","10011004","100","0","0","620160056","59002","1","0","0","61362","0","0","1","0","59002","764","0","1","0","0","36","620340056","1","2","10011007","1","0","0","24","101011","0","620380155","0","12","3","10011006"
"600002489","600110603","620290157","63001002","4","10011004","100","0","0","620160057","60002","1","0","0","61362","0","0","1","0","60002","769","0","1","0","0","36","620340057","1","2","10011007","1","0","0","24","101011","0","620380156","0","12","3","10011006"
"600002490","600110613","620290158","63001002","4","10011004","100","0","0","620160058","61002","1","0","0","61362","0","0","1","0","61002","779","0","1","0","0","36","620340058","1","2","10011007","1","0","0","24","101011","0","620380157","0","12","3","10011006"
"600002491","600110623","620290159","63001002","4","10011006","100","0","0","620160059","62002","1","0","0","61362","0","0","1","0","62002","791","0","1","0","0","5","620340059","1","2","10011008","1","0","0","70","101011","0","620380158","0","12","3","10011007"
"600002492","600110633","620290160","63001002","4","10011006","100","0","0","620160060","63002","1","0","0","61362","0","0","1","0","63002","803","0","1","0","0","5","620340060","1","2","10011008","1","0","0","70","101011","0","620380159","0","12","3","10011007"
"600002493","600110643","620290161","63001002","4","10011006","100","0","0","620160061","64002","1","0","0","61362","0","0","1","0","64002","811","0","1","0","0","5","620340061","1","2","10011008","1","0","0","70","101011","0","620380160","0","12","3","10011007"
"600002494","600110653","620290162","63001002","4","10011006","100","0","0","620160062","65002","1","0","0","61362","0","0","1","0","65002","824","0","1","0","0","5","620340062","1","2","10011008","1","0","0","70","101011","0","620380161","0","12","3","10011007"
"600002495","600110663","620290163","63001002","4","10011006","100","0","0","620160063","66002","1","0","0","61362","0","0","1","0","66002","835","0","1","0","0","5","620340063","1","2","10011008","1","0","0","70","101011","0","620380162","0","12","3","10011007"
"600002496","600110673","620290164","63001002","4","10011006","100","0","0","620160064","67002","1","0","0","61362","0","0","1","0","67002","847","0","1","0","0","5","620340064","1","2","10011008","1","0","0","70","101011","0","620380163","0","12","3","10011007"
"600002497","600110683","620290165","63001002","4","10011006","100","0","0","620160065","68002","1","0","0","61362","0","0","1","0","68002","860","0","1","0","0","5","620340065","1","2","10011008","1","0","0","70","101011","0","620380164","0","12","3","10011007"
"600002498","600110693","620290166","63001002","4","10011006","100","0","0","620160066","69002","1","0","0","61362","0","0","1","0","69002","871","0","1","0","0","5","620340066","1","2","10011008","1","0","0","70","101011","0","620380165","0","12","3","10011007"
"600002503","600110033","620270001","63001002","4","10011001","100","0","0","620420001","3002","1","0","0","61362","0","0","1","0","3002","291","0","1","0","0","36","620160001","1","2","10011001","1","0","0","24","101011","0","620380101","0","12","3","10011001"
"600002504","600110043","620270001","63001002","4","10011001","100","0","0","620420001","4002","1","0","0","61362","0","0","1","0","4002","291","0","1","0","0","36","620160001","1","2","10011001","1","0","0","24","101011","0","620380101","0","12","3","10011001"
"600002505","600110053","620270002","63001002","4","10011001","100","0","0","620420002","5002","1","0","0","61362","0","0","1","0","5002","302","0","1","0","0","36","620160002","1","2","10011001","1","0","0","24","101011","0","620380101","0","12","3","10011001"
"600002506","600110063","620270003","63001002","4","10011001","100","0","0","620420003","6002","1","0","0","61362","0","0","1","0","6002","308","0","1","0","0","36","620160003","1","2","10011001","1","0","0","24","101011","0","620380102","0","12","3","10011001"
"600002507","600110073","620270004","63001002","4","10011001","100","0","0","620420004","7002","1","0","0","61362","0","0","1","0","7002","317","0","1","0","0","36","620160004","1","2","10011001","1","0","0","24","101011","0","620380103","0","12","3","10011001"
"600002508","600110083","620270005","63001002","4","10011001","100","0","0","620420005","8002","1","0","0","61362","0","0","1","0","8002","324","0","1","0","0","36","620160005","1","2","10011001","1","0","0","24","101011","0","620380104","0","12","3","10011001"
"600002509","600110093","620270006","63001002","4","10011001","100","0","0","620420006","9002","1","0","0","61362","0","0","1","0","9002","336","0","1","0","0","36","620160006","1","2","10011002","1","0","0","24","101011","0","620380105","0","12","3","10011001"
"600002510","600110103","620270007","63001002","4","10011001","100","0","0","620420007","10002","1","0","0","61362","0","0","1","0","10002","348","0","1","0","0","36","620160007","1","2","10011002","1","0","0","24","101011","0","620380106","0","12","3","10011001"
"600002511","600110113","620270008","63001002","4","10011001","100","0","0","620420008","11002","1","0","0","61362","0","0","1","0","11002","353","0","1","0","0","36","620160008","1","2","10011002","1","0","0","24","101011","0","620380107","0","12","3","10011001"
"600002512","600110123","620270009","63001002","4","10011001","100","0","0","620420009","12002","1","0","0","61362","0","0","1","0","12002","362","0","1","0","0","36","620160009","1","2","10011002","1","0","0","24","101011","0","620380108","0","12","3","10011001"
"600002513","600110133","620270010","63001002","4","10011001","100","0","0","620420010","13002","1","0","0","61362","0","0","1","0","13002","367","0","1","0","0","36","620160010","1","2","10011002","1","0","0","24","101011","0","620380109","0","12","3","10011001"
"600002514","600110143","620270011","63001002","4","10011001","100","0","0","620420011","14002","1","0","0","61362","0","0","1","0","14002","378","0","1","0","0","36","620160011","1","2","10011002","1","0","0","24","101011","0","620380110","0","12","3","10011001"
"600002515","600110153","620270012","63001002","4","10011001","100","0","0","620420012","15002","1","0","0","61362","0","0","1","0","15002","384","0","1","0","0","36","620160012","1","2","10011002","1","0","0","24","101011","0","620380111","0","12","3","10011001"
"600002516","600110163","620270013","63001002","4","10011001","100","0","0","620420013","16002","1","0","0","61362","0","0","1","0","16002","395","0","1","0","0","36","620160013","1","2","10011002","1","0","0","24","101011","0","620380112","0","12","3","10011001"
"600002517","600110173","620270014","63001002","4","10011001","100","0","0","620420014","17002","1","0","0","61362","0","0","1","0","17002","401","0","1","0","0","36","620160014","1","2","10011002","1","0","0","24","101011","0","620380113","0","12","3","10011001"
"600002518","600110183","620270015","63001002","4","10011001","100","0","0","620420015","18002","1","0","0","61362","0","0","1","0","18002","412","0","1","0","0","36","620160015","1","2","10011003","1","0","0","24","101011","0","620380114","0","12","3","10011002"
"600002519","600110193","620270016","63001002","4","10011001","100","0","0","620420016","19002","1","0","0","61362","0","0","1","0","19002","418","0","1","0","0","36","620160016","1","2","10011003","1","0","0","24","101011","0","620380115","0","12","3","10011002"
"600002520","600110203","620270017","63001002","4","10011001","100","0","0","620420017","20002","1","0","0","61362","0","0","1","0","20002","422","0","1","0","0","36","620160017","1","2","10011003","1","0","0","24","101011","0","620380116","0","12","3","10011002"
"600002521","600110213","620270018","63001002","4","10011001","100","0","0","620420018","21002","1","0","0","61362","0","0","1","0","21002","429","0","1","0","0","36","620160018","1","2","10011003","1","0","0","24","101011","0","620380117","0","12","3","10011002"
"600002522","600110223","620270019","63001002","4","10011001","100","0","0","620420019","22002","1","0","0","61362","0","0","1","0","22002","435","0","1","0","0","36","620160019","1","2","10011003","1","0","0","24","101011","0","620380118","0","12","3","10011002"
"600002523","600110233","620270020","63001002","4","10011001","100","0","0","620420020","23002","1","0","0","61362","0","0","1","0","23002","439","0","1","0","0","36","620160020","1","2","10011003","1","0","0","24","101011","0","620380119","0","12","3","10011002"
"600002524","600110243","620270021","63001002","4","10011001","100","0","0","620420021","24002","1","0","0","61362","0","0","1","0","24002","446","0","1","0","0","36","620160021","1","2","10011003","1","0","0","24","101011","0","620380120","0","12","3","10011002"
"600002525","600110253","620270022","63001002","4","10011001","100","0","0","620420022","25002","1","0","0","61362","0","0","1","0","25002","452","0","1","0","0","36","620160022","1","2","10011003","1","0","0","24","101011","0","620380121","0","12","3","10011002"
"600002526","600110263","620270023","63001002","4","10011001","100","0","0","620420023","26002","1","0","0","61362","0","0","1","0","26002","456","0","1","0","0","36","620160023","1","2","10011003","1","0","0","24","101011","0","620380122","0","12","3","10011002"
"600002527","600110273","620270024","63001002","4","10011001","100","0","0","620420024","27002","1","0","0","61362","0","0","1","0","27002","463","0","1","0","0","36","620160024","1","2","10011004","1","0","0","24","101011","0","620380123","0","12","3","10011003"
"600002528","600110283","620270025","63001002","4","10011001","100","0","0","620420025","28002","1","0","0","61362","0","0","1","0","28002","469","0","1","0","0","36","620160025","1","2","10011004","1","0","0","24","101011","0","620380124","0","12","3","10011003"
"600002529","600110293","620270026","63001002","4","10011001","100","0","0","620420026","29002","1","0","0","61362","0","0","1","0","29002","475","0","1","0","0","36","620160026","1","2","10011004","1","0","0","24","101011","0","620380125","0","12","3","10011003"
"600002530","600110303","620270027","63001002","4","10011001","100","0","0","620420027","30002","1","0","0","61362","0","0","1","0","30002","480","0","1","0","0","36","620160027","1","2","10011004","1","0","0","24","101011","0","620380126","0","12","3","10011003"
"600002531","600110313","620270028","63001002","4","10011001","100","0","0","620420028","31002","1","0","0","61362","0","0","1","0","31002","488","0","1","0","0","36","620160028","1","2","10011004","1","0","0","24","101011","0","620380127","0","12","3","10011003"
"600002532","600110323","620270029","63001002","4","10011001","100","0","0","620420029","32002","1","0","0","61362","0","0","1","0","32002","498","0","1","0","0","36","620160029","1","2","10011004","1","0","0","24","101011","0","620380128","0","12","3","10011003"
"600002533","600110333","620270030","63001002","4","10011001","100","0","0","620420030","33002","1","0","0","61362","0","0","1","0","33002","512","0","1","0","0","36","620160030","1","2","10011004","1","0","0","24","101011","0","620380129","0","12","3","10011003"
"600002534","600110343","620270031","63001002","4","10011001","100","0","0","620420031","34002","1","0","0","61362","0","0","1","0","34002","518","0","1","0","0","36","620160031","1","2","10011004","1","0","0","24","101011","0","620380130","0","12","3","10011003"
"600002535","600110353","620270032","63001002","4","10011002","100","0","0","620420032","35002","1","0","0","61362","0","0","1","0","35002","522","0","1","0","0","36","620160032","1","2","10011005","1","0","0","24","101011","0","620380131","0","12","3","10011004"
