d8654ccdfd1328115ab1c2ca40a9a56a53762e1ea33c5759ba274bfa5e98c9c5,57b3e850c6d306c7d1a2ed9f2e5a0b9500f125bca9d8b8358e6282e3e567e29e,b800ee8daf3c5e1ce0ca3250a314fe45e56f6af5077f1f38aca7cc5e44553d83,63bdbdf81dd7f70dabefb065839c8c47cd51e3074d43f7217418ba573688ab3e,1b4985041723f7a532b44fdc6bd31132e04655fae98d00e78fb9c5a23d2090d5,128c291d0e1298acb2995624a5d3377258054fc27d4975a6d8d49d507efd9833,6cf292c5590d4f976a8fd83430004f3e03853ea80f707dcd3a6aca1a9bd45969,13bc3c900e92594f635e215519fc90b189c91d47be537aa836992bb0e6d12e6f,8e4349e9239afc294dc0d2efc8b816b5b9311bdff49bc80502567c6d2b9d0cb2,c25d304f177aed95b7aab37cc418cc180dbe1ad60c28fda4c28b1644fd655571,4f33d84b70db3a10b0487c5380b46d12a6d2d35d008c244f4a8bfa2800ab6e0f,6155d1d3a8c701bb8265349731d5d4002a794f6ed4a8def1a8ef042b3afed9f7,8e80d4a5ffcddaf2accc929bc1cea8cb123b3e26a0b1e0017c41a7bd406c4063,07cfb107fbeb69094c2fe0ee7ccb86431851e05e89a13100c1a797ee22f36031,0d931bd31cea14c7f5a681fdbd902953c9c6e4cea0969f05a45520f65f64bd94,121342da9e76a2b8cba09c6ec482dfca77fce617470555e379f8176e132f9779,da169c3ada8757ad52811907406f98d6b958cfbb5a17577115078df950509c6b,f5aa019fa3dbd6579c4e6eb7818749a305bb3419dca30d9632dd87546649618a,d4c601f134b63c3d05384789e0f7ae42ac4e7e5f745db7b0b14c367726c5f11b,e1eaa080ebacab368035b491fe5d6befec5c476f7da6fefd4c23bdf3c36e10d7,1f0d105e27b24375866d1e415df6c9dca30b2a75335b529aec0c3cef17aa335d,ff3fc6911437edd2b6bd37288a4e9ea14c91cd085416d23eeb8b96bfc3800da2,d7133fd10376280e9717feb68e37d9cd6b05ca8f91a1ccd33c2c0667ced0bc4a,e8c1c5c289370109cca5127261170c0d166d8685e33f46b9dce7393bf4c0c57c
"308400","1","0","0","1","1","0","0","0","0","1002","1002","30840001","0","0","6","0","1","0","0","0","0","1","0"
"308401","1","0","0","1","1","0","0","0","0","1002","1002","30840101","0","0","6","0","1","0","0","0","0","1","0"
"308402","1","0","0","1","0","0","0","0","0","1001","1002","30840201","0","0","5","0","1","0","0","0","0","1","0"
"308402","1","0","0","1002","1002","0","0","0","0","1","1","30840202","0","0","6","0","1","0","0","0","0","1001","0"
"308403","1","0","0","1","1","1","0","0","0","1002","1001","30840301","0","0","8","0","4","1001","0","0","0","1","0"
"308403","1002","1002","0","1001","1","1002","0","0","0","1002","1001","30840302","0","1","11","1001","1","1001","0","0","0","1","0"
"308404","1","0","0","1","0","0","0","0","0","0","1","30840401","0","0","4","0","1","0","0","0","0","1","0"
"308405","1","0","0","1001","1","1004","0","0","0","1004","1","30840501","0","1","9","0","2","1001","0","0","0","1004","0"
"308406","1","0","0","1","1002","1001","0","0","0","1001","1001","30840601","0","0","8","0","1","1","0","0","0","1002","0"
"308406","1","0","0","1002","1001","0","0","0","0","1","1","30840602","0","0","7","0","2","1002","0","0","0","1001","0"
"308408","1","0","0","1","1","1","0","0","0","1002","1001","30840801","0","0","8","0","4","1001","0","0","0","1","0"
"308408","1002","1002","0","1001","1","1002","0","0","0","1002","1001","30840802","0","1","11","1001","1","1001","0","0","0","1","0"
"308409","1004","0","0","1004","1002","1001","0","0","0","1001","1001","30840901","0","0","8","0","1","1004","0","0","0","1002","0"
"308409","1004","0","0","1002","1001","0","0","0","0","1004","1004","30840902","0","0","7","0","2","1002","0","0","0","1001","0"
"308500","1","0","0","1002","1001","1","0","0","0","1","1","30850001","0","0","8","0","1","1002","0","0","0","1001","0"
"308500","1","0","0","1002","1001","1","0","0","0","1","1","30850002","0","0","8","0","1","1002","0","0","0","1001","0"
"308600","1","0","0","1","0","0","0","0","0","1001","1","30860001","0","0","5","0","1","0","0","0","0","1002","0"
"308600","1","0","0","1","1","0","0","0","0","1006","1","30860101","0","0","7","0","4","1002","0","0","0","1002","0"
"308600","1","0","0","1","1","0","0","0","0","1006","1","30860201","0","0","7","0","4","1002","0","0","0","1002","0"
"308600","1","0","0","1","1","0","0","0","0","1001","1","30860301","0","0","7","0","4","1002","0","0","0","1002","0"
"308600","1","0","0","1","0","0","0","0","0","1001","1","30860302","0","0","5","0","1","0","0","0","0","1008","0"
"308600","1","1","0","1004","1","1","0","0","0","1","1","30860401","0","1002","11","1007","4","1007","0","0","0","1002","0"
"308600","1","0","0","1","0","0","0","0","0","0","1","30860501","0","0","4","0","1","0","0","0","0","1","0"
"308606","1","0","0","1","1","0","0","0","0","1001","1","30860601","0","0","7","0","4","1002","0","0","0","1002","0"
"309000","1002","0","0","0","0","0","0","0","0","0","1001","30900001","0","0","3","0","1","0","0","0","0","1002","0"
"309001","1002","0","0","0","0","0","0","0","0","0","1001","30900101","0","0","3","0","1","0","0","0","0","1002","0"
"309002","1002","0","0","0","0","0","0","0","0","0","1001","30900201","0","0","3","0","1","0","0","0","0","1002","0"
"309003","1002","0","0","0","0","0","0","0","0","0","1001","30900301","0","0","3","0","1","0","0","0","0","1002","0"
"309004","1002","0","0","0","0","0","0","0","0","0","1001","30900401","0","0","3","0","1","0","0","0","0","1002","0"
"309100","1002","0","0","1002","0","0","0","0","0","1001","1001","30910001","0","0","5","0","1","0","0","0","0","1002","0"
"309101","1002","0","0","1002","0","0","0","0","0","1002","1001","30910101","0","0","5","0","1","0","0","0","0","1002","0"
"309102","1002","0","0","1002","0","0","0","0","0","1002","1001","30910201","0","0","5","0","1","0","0","0","0","1002","0"
"309103","1002","0","0","1002","0","0","0","0","0","1002","1001","30910301","0","0","5","0","1","0","0","0","0","1002","0"
"309104","1002","0","0","1002","0","0","0","0","0","1002","1001","30910401","0","0","5","0","1","0","0","0","0","1002","0"
"309106","1002","0","0","1002","0","0","0","0","0","1002","1001","30910601","0","0","5","0","1","0","0","0","0","1002","0"
"309200","1002","0","0","0","0","0","0","0","0","0","1002","30920001","0","0","3","0","1","0","0","0","0","1001","0"
"309201","1002","0","0","0","0","0","0","0","0","0","1002","30920101","0","0","3","0","1","0","0","0","0","1001","0"
"309202","1002","0","0","0","0","0","0","0","0","0","1002","30920201","0","0","3","0","1","0","0","0","0","1001","0"
"309203","1002","0","0","1002","0","0","0","0","0","0","1002","30920301","0","0","4","0","1","0","0","0","0","1001","0"
"309300","1","0","0","1","0","0","0","0","0","1","1002","30930001","0","0","3","0","1","0","0","0","0","1001","0"
"309300","1001","0","0","1001","0","0","0","0","0","1","1004","30930101","0","0","5","0","1","0","0","0","0","1","0"
"309300","1001","0","0","1001","0","0","0","0","0","1","1004","30930201","0","0","5","0","1","0","0","0","0","1","0"
"309300","1001","0","0","1001","0","0","0","0","0","1","1004","30930301","0","0","5","0","1","0","0","0","0","1","0"
"309300","1","0","0","0","0","0","0","0","0","0","1","30930401","0","0","3","0","2","0","0","0","0","1","0"
"309300","1002","0","0","1","1","0","0","0","0","1001","1001","30930501","0","0","6","0","1","0","0","0","0","1004","0"
"309300","1001","0","0","1001","0","0","0","0","0","1","1004","30930601","0","0","5","0","1","0","0","0","0","1","0"
"309400","1002","0","0","1002","0","0","0","0","0","0","1002","30940001","0","0","4","0","1","0","0","0","0","1001","0"
"309401","1002","0","0","1002","0","0","0","0","0","0","1002","30940101","0","0","4","0","1","0","0","0","0","1001","0"
"309500","1002","0","0","1002","0","0","0","0","0","0","1001","30950001","0","0","4","0","1","0","0","0","0","1002","0"
"309501","1002","0","0","1002","0","0","0","0","0","0","1001","30950101","0","0","4","0","1","0","0","0","0","1002","0"
"309600","1002","0","0","1002","0","0","0","0","0","0","1002","30960001","0","0","4","0","1","0","0","0","0","1001","0"
"309700","1002","0","0","1001","0","0","0","0","0","0","1002","30970001","0","0","4","0","1","0","0","0","0","1002","0"
"309800","1001","0","0","1001","1003","0","0","0","0","1002","1003","30980001","0","0","6","0","4","0","0","0","0","1002","0"
"309801","1005","0","0","0","0","0","0","0","0","0","1002","30980101","0","0","3","0","2","0","0","0","0","1002","0"
"309802","1002","0","0","1002","1001","1001","0","0","0","1001","1002","30980201","0","0","8","0","4","1002","0","0","0","1001","0"
"309803","1002","0","0","1002","1002","1001","0","0","0","1001","1001","30980301","0","1002","9","0","5","1002","0","0","0","1002","0"
"309803","1003","0","0","1002","1002","1002","0","0","0","1003","1001","30980302","0","1002","9","0","5","1001","0","0","0","1002","0"
"309805","1002","0","0","1002","1002","1001","0","0","0","1001","1001","30980501","0","1002","9","0","5","1002","0","0","0","1002","0"
"309805","1003","0","0","1002","1002","1002","0","0","0","1003","1001","30980502","0","1002","9","0","5","1001","0","0","0","1002","0"
"309900","1","1","1","1","1","0","1","1","1","1001","1","30990001","1","0","7","1","1","1002","1","1","1","1002","1"
"309900","1001","1","1","1","0","0","1","1","1","1002","1","30990002","1","0","5","1","1","0","1","1","1","1002","1"
"309901","1004","1","1","1004","1004","0","1","1","1","1001","1004","30990101","1","0","7","1","1","1002","1","1","1","1002","1"
"309901","1001","1","1","1004","0","0","1","1","1","1002","1004","30990102","1","0","5","1","1","0","1","1","1","1002","1"
"309907","1004","0","0","0","0","0","0","0","0","0","1004","30990701","0","0","3","0","2","0","0","0","0","1001","0"
"309907","1004","0","0","1001","1001","0","0","0","0","1004","1004","30990702","0","0","7","0","1","1002","0","0","0","1001","0"
"310000","1","0","0","1","1","0","0","0","0","1002","1002","31000001","0","0","6","0","1","0","0","0","0","1","0"
"310001","1","0","0","1","1","0","0","0","0","1002","1002","31000101","0","0","6","0","1","0","0","0","0","1","0"
"310002","1","0","0","1","0","0","0","0","0","1001","1002","31000201","0","0","5","0","1","0","0","0","0","1","0"
"310002","1","0","0","1002","1002","0","0","0","0","1","1","31000202","0","0","6","0","1","0","0","0","0","1001","0"
"310003","1","0","0","1","1002","1002","0","0","0","1","1001","31000301","0","1001","9","0","6","1","0","0","0","1","0"
"310003","1002","1002","0","1001","1","1002","0","0","0","1002","1001","31000302","0","1","11","1001","1","1001","0","0","0","1","0"
"310004","1","0","0","1","0","0","0","0","0","0","1","31000401","0","0","4","0","1","0","0","0","0","1","0"
"310005","1","0","0","1005","1","1004","0","0","0","1004","1","31000501","0","1","10","1005","1","1","0","0","0","1004","0"
"310006","1","0","0","1","1002","1002","0","0","0","1","1001","31000601","0","1001","9","0","6","1","0","0","0","1","0"
"310006","1002","1002","0","1001","1","1002","0","0","0","1002","1001","31000602","0","1","11","1001","1","1001","0","0","0","1","0"
"310100","1001","1004","1001","1004","1","1","0","1001","1","1","1","31010001","0","1002","16","1","12","1001","0","1002","0","1","1004"
"310100","1001","0","0","1002","1004","0","0","0","0","1","1004","31010002","0","0","6","0","1","0","0","0","0","1","0"
"310101","1001","1004","1001","1004","1010","1010","0","1001","1010","1010","1010","31010101","0","1002","16","1010","12","1001","0","1002","0","1010","1004"
"310101","1001","0","0","1002","0","0","0","0","0","0","1004","31010102","0","0","4","0","1","0","0","0","0","1010","0"
"310200","1002","0","0","1002","0","0","0","0","0","1001","1001","31020001","0","0","5","0","1","0","0","0","0","1002","0"
"310201","1","0","0","1","0","0","0","0","0","1","1001","31020101","0","0","5","0","1","0","0","0","0","1002","0"
"310201","1001","0","0","1","0","0","0","0","0","1002","1004","31020102","0","0","5","0","1","0","0","0","0","1","0"
"310300","1","1","0","1","1004","1","0","0","1004","1","1003","31030001","0","1003","12","1","7","1","0","0","0","1","0"
"310301","1","1","0","1","1004","1","0","0","1004","1","1003","31030101","0","1003","12","1","7","1","0","0","0","1","0"
"310302","1","1","0","1","1004","1","0","0","1004","1","1003","31030201","0","1003","12","1","7","1","0","0","0","1","0"
"310303","1","1","0","1","1","1","0","0","0","1003","1","31030301","0","1","11","1003","7","1004","0","0","0","1004","0"
"310304","1","1","0","1","1004","1","0","0","1004","1","1003","31030401","0","1003","12","1","7","1","0","0","0","1","0"
"310304","1","1","0","1","1004","1","0","0","1004","1","1003","31030402","0","1003","12","1","7","1","0","0","0","1","0"
"310305","1002","0","0","0","0","0","0","0","0","0","0","31030501","0","0","2","0","2","0","0","0","0","1002","0"
"310306","1004","0","0","1003","1004","1","0","0","0","1","1","31030601","0","1003","10","1","6","1","0","0","0","1","0"
"310307","1004","0","0","1003","0","0","0","0","0","1004","1004","31030701","0","0","5","0","2","0","0","0","0","1001","0"
"310400","1","0","0","1002","1","0","0","0","0","1","1","31040001","0","0","7","0","1","1001","0","0","0","1002","0"
"310400","1002","0","0","0","0","0","0","0","0","0","1002","31040002","0","0","3","0","1","0","0","0","0","1003","0"
"310401","1","1","0","1","1","1002","0","0","1","1002","1","31040101","0","1","13","1002","1","1","0","1001","0","1002","0"
"310401","1002","0","0","0","0","0","0","0","0","0","1002","31040102","0","0","3","0","1","0","0","0","0","1003","0"
"310500","1","0","0","1","0","0","0","0","0","1001","1002","31050001","0","0","5","0","1","0","0","0","0","1","0"
"310501","1","0","0","1","0","0","0","0","0","1","1001","31050101","0","0","5","0","1","0","0","0","0","1","0"
"310502","1","0","0","1","1","0","0","0","0","1","1002","31050201","0","0","7","0","1","1001","0","0","0","1","0"
"310503","1","0","0","1","0","0","0","0","0","1001","1002","31050301","0","0","5","0","1","0","0","0","0","1","0"
"310503","1","0","0","1","1002","0","0","0","0","1","1002","31050302","0","0","7","0","1","1001","0","0","0","1001","0"
"310504","1","0","0","0","0","0","0","0","0","0","0","31050401","0","0","2","0","1","0","0","0","0","1","0"
"310505","1","0","0","0","0","0","0","0","0","0","0","31050501","0","0","2","0","1","0","0","0","0","1","0"
"310506","1","0","0","1001","1","0","0","0","0","1","1002","31050601","0","0","7","0","1","1001","0","0","0","1","0"
"310507","1003","0","0","1003","1003","0","0","0","0","1001","1002","31050701","0","0","7","0","2","1002","0","0","0","1001","0"
"310600","1","0","0","1","0","0","0","0","0","1","1001","31060001","0","0","5","0","1","0","0","0","0","1","0"
"310601","1","0","0","1","0","0","0","0","0","1","1001","31060101","0","0","5","0","1","0","0","0","0","1","0"
"310602","1","0","0","1","1002","0","0","0","0","1","1001","31060201","0","0","6","0","1","0","0","0","0","1","0"
"310603","1","0","0","1","1","0","0","0","0","1001","1002","31060301","0","0","6","0","1","0","0","0","0","1","0"
"310604","1","0","0","1004","1","1","0","0","0","1","1","31060401","0","1004","9","0","1","1","0","0","0","1","0"
"310605","1","0","0","1004","1","1","0","0","0","1","1","31060501","0","1004","9","0","1","1","0","0","0","1","0"
"310606","1","0","0","1","1002","0","0","0","0","1","1002","31060601","0","0","6","0","1","0","0","0","0","1001","0"
"310607","1","0","0","1","0","0","0","0","0","1002","1002","31060701","0","0","5","0","1","0","0","0","0","1001","0"
"310700","1","0","0","1","1","0","0","0","0","1001","1002","31070001","0","0","7","0","5","1002","0","0","0","1001","0"
"310701","1","0","0","1","1","0","0","0","0","1001","1002","31070101","0","0","7","0","5","1002","0","0","0","1001","0"
"310702","1","0","0","1","1","0","0","0","0","1001","1002","31070201","0","0","7","0","5","1002","0","0","0","1001","0"
"310703","1","0","0","1","1","0","0","0","0","1001","1002","31070301","0","0","7","0","5","1002","0","0","0","1001","0"
"310704","1","0","0","1","0","0","0","0","0","0","1","31070401","0","0","4","0","1","0","0","0","0","1","0"
"310705","1004","0","0","1004","0","0","0","0","0","0","1004","31070501","0","0","4","0","1","0","0","0","0","1004","0"
"310705","1005","0","0","1005","0","0","0","0","0","0","1005","31070502","0","0","4","0","1","0","0","0","0","1005","0"
"310706","1","0","0","1","1","1001","0","0","0","1001","1002","31070601","0","0","8","0","5","1002","0","0","0","1001","0"
"310800","1002","0","0","1","1","1","0","0","0","1002","1001","31080001","0","0","8","0","5","1001","0","0","0","1","0"
"310800","1005","0","0","1","0","0","0","0","0","0","1004","31080002","0","0","4","0","1","0","0","0","0","1","0"
"310801","1002","0","0","1","1","1","0","0","0","1002","1001","31080101","0","0","8","0","5","1001","0","0","0","1","0"
"310802","1002","0","0","1","1","1","0","0","0","1002","1001","31080201","0","0","8","0","5","1001","0","0","0","1","0"
"310803","1002","0","0","1","1","1","0","0","0","1002","1001","31080301","0","0","8","0","5","1001","0","0","0","1","0"
"310804","1","0","0","1","0","0","0","0","0","0","1","31080401","0","0","4","0","1","0","0","0","0","1","0"
"310805","1005","0","0","0","0","0","0","0","0","0","1004","31080501","0","0","3","0","1","0","0","0","0","1","0"
"310805","1002","0","0","1","1","1","0","0","0","1002","1001","31080502","0","0","8","0","5","1001","0","0","0","1","0"
"310806","1002","0","0","1","1","1","0","0","0","1002","1001","31080601","0","0","8","0","5","1001","0","0","0","1","0"
"310900","1","0","0","1001","0","0","0","0","0","1002","1002","31090001","0","0","5","0","1","0","0","0","0","1001","0"
"311000","1","0","0","1","1001","0","0","0","0","1","1","31100001","0","0","6","0","1","0","0","0","0","1001","0"
"311000","1","0","0","1","1","0","0","0","0","1001","1","31100002","0","0","6","0","1","0","0","0","0","1002","0"
"311001","1003","0","0","1003","0","0","0","0","0","0","1002","31100101","0","0","4","0","1","0","0","0","0","1001","0"
"311002","1003","0","0","1003","0","0","0","0","0","0","1002","31100201","0","0","4","0","1","0","0","0","0","1001","0"
"311100","1","0","0","1","0","0","0","0","0","1001","1001","31110001","0","0","5","0","1","0","0","0","0","1","0"
"311101","1","0","0","1","0","0","0","0","0","1001","1001","31110101","0","0","5","0","1","0","0","0","0","1","0"
"311102","1","0","0","1","0","0","0","0","0","1002","1","31110201","0","0","5","0","1","0","0","0","0","1001","0"
"311103","1","0","0","1","1","1002","0","0","0","1002","1","31110301","0","0","8","0","3","1001","0","0","0","1001","0"
"311103","1","0","0","1","0","0","0","0","0","1002","1001","31110302","0","0","5","0","1","0","0","0","0","1002","0"
"311104","1","0","0","1","1","0","0","0","0","1002","1","31110401","0","0","6","0","1","0","0","0","0","1002","0"
"311105","1","0","0","1","0","0","0","0","0","0","1","31110501","0","0","4","0","1","0","0","0","0","1","0"
"311106","1","0","0","1002","1002","0","0","0","0","1","1","31110601","0","0","6","0","1","0","0","0","0","1001","0"
"311106","1","0","0","1","0","0","0","0","0","1001","1","31110602","0","0","5","0","1","0","0","0","0","1002","0"
"311200","1002","0","0","1001","1003","1003","0","0","0","1002","1002","31120001","0","1002","9","0","4","1002","0","0","0","1003","0"
"311201","1002","0","0","1002","1002","1002","0","0","0","1003","1001","31120101","0","1003","10","1002","3","1003","0","0","0","1003","0"
"311202","1002","0","0","1002","1002","0","0","0","0","1002","1001","31120201","0","0","7","0","3","1002","0","0","0","1002","0"
"311203","1002","0","0","1002","1002","0","0","0","0","1002","1001","31120301","0","0","7","0","3","1002","0","0","0","1002","0"
"311204","1002","0","0","1002","1002","0","0","0","0","1002","1001","31120401","0","0","7","0","3","1002","0","0","0","1002","0"
"311300","1","0","0","1004","1006","1008","0","0","0","1005","1002","31130001","0","1009","6","0","1","1007","0","0","0","1001","0"
"311301","1","1006","0","1005","1","1005","0","1006","1005","1","1006","31130101","0","1","16","1","2","1006","0","1","0","1","1005"
"311302","1","1008","0","1007","1","1007","0","1008","1007","1","1008","31130201","0","1","16","1","2","1008","0","1","0","1","1007"
"311303","1004","0","0","1001","1002","0","0","0","0","1004","1002","31130301","0","0","7","0","2","1001","0","0","0","1004","0"
"311304","1004","1004","0","1010","1009","1009","0","1010","1009","1004","1009","31130401","0","1009","15","1010","2","1010","0","1010","0","1009","0"
"311305","1010","0","0","1010","0","0","0","0","0","0","1010","31130501","0","0","4","0","1","0","0","0","0","1010","0"
"311306","1004","0","0","1001","1002","1004","0","0","0","1004","1004","31130601","0","1001","9","0","1","1004","0","0","0","1002","0"
"311400","1","1001","0","1","1002","1001","0","0","1002","1001","1004","31140001","0","1004","12","1","7","1","0","0","0","1001","0"
"311401","1","0","0","1","1001","1","0","0","0","1004","1","31140101","0","1004","9","0","6","1","0","0","0","1001","0"
"311402","1","0","0","1","1001","1","0","0","0","1004","1","31140201","0","1004","9","0","6","1","0","0","0","1001","0"
"311403","1","0","0","1","1001","1","0","0","0","1004","1","31140301","0","1004","9","0","6","1","0","0","0","1001","0"
"311404","1001","0","0","1","1002","1001","0","0","0","1001","1002","31140401","0","1002","9","0","7","1","0","0","0","1002","0"
"311405","1","0","0","1002","1","1002","0","0","0","1","1","31140501","0","0","8","0","5","1","0","0","0","1","0"
"311406","1001","1001","0","1004","1001","1001","0","0","0","1","1001","31140601","0","1004","11","1","7","1","0","0","0","1","0"
"311407","1001","1001","0","1004","1001","1001","0","0","0","1","1001","31140701","0","1004","11","1","7","1","0","0","0","1","0"
"311408","1002","0","0","1002","0","0","0","0","0","0","1002","31140801","0","0","4","0","1","0","0","0","0","1001","0"
"311409","1001","1001","0","1004","1001","1001","0","0","0","1003","1001","31140901","0","1004","11","1003","7","1003","0","0","0","1003","0"
"311500","1","0","0","1","1001","0","0","0","0","1","1","31150001","0","0","7","0","1","1","0","0","0","1001","0"
"311501","1","0","0","1","1001","0","0","0","0","1","1","31150101","0","0","7","0","1","1","0","0","0","1001","0"
"311502","1","0","0","1","0","0","0","0","0","1001","1002","31150201","0","0","5","0","1","0","0","0","0","1001","0"
"311502","1","0","0","1","1002","0","0","0","0","1001","1002","31150202","0","0","6","0","1","0","0","0","0","1001","0"
"311503","1","0","0","1","0","0","0","0","0","1001","1002","31150301","0","0","5","0","1","0","0","0","0","1001","0"
"311503","1001","0","0","1001","0","0","0","0","0","0","1002","31150302","0","0","4","0","1","0","0","0","0","1","0"
"311504","1006","0","0","1","1","0","0","0","0","1007","1007","31150401","0","0","6","0","2","0","0","0","0","1","0"
"311505","1","0","0","1001","0","0","0","0","0","0","1","31150501","0","0","4","0","1","0","0","0","0","1","0"
"311506","1","0","0","1001","1007","1007","0","0","0","1","1001","31150601","0","1001","9","0","1","1001","0","0","0","1007","0"
"311506","1001","0","0","1001","1001","0","0","0","0","1007","1","31150602","0","0","6","0","1","0","0","0","0","1007","0"
"311600","1009","0","0","1002","0","0","0","0","0","1","1001","31160001","0","0","4","0","2","0","0","0","0","1","0"
"311601","1","0","0","0","0","0","0","0","0","0","0","31160101","0","0","2","0","1","0","0","0","0","1","0"
"311602","1","0","0","0","0","0","0","0","0","0","0","31160201","0","0","2","0","1","0","0","0","0","1","0"
"311603","1","0","0","0","0","0","0","0","0","0","0","31160301","0","0","2","0","1","0","0","0","0","1","0"
"311604","1007","0","0","0","0","0","0","0","0","0","1","31160401","0","0","3","0","2","0","0","0","0","1","0"
"311605","1002","0","0","0","0","0","0","0","0","0","1002","31160501","0","0","3","0","2","0","0","0","0","1002","0"
"311606","1","0","0","1001","0","0","0","0","0","1","1","31160601","0","0","5","0","1","0","0","0","0","1","0"
"311700","1001","0","0","0","0","0","0","0","0","0","0","31170001","0","0","2","0","1","0","0","0","0","1","0"
"311701","1","0","0","0","0","0","0","0","0","0","0","31170101","0","0","2","0","1","0","0","0","0","1","0"
"311702","1003","0","0","0","0","0","0","0","0","0","0","31170201","0","0","2","0","1","0","0","0","0","1003","0"
"311703","1001","0","0","0","0","0","0","0","0","0","0","31170301","0","0","2","0","1","0","0","0","0","1","0"
"311800","1001","0","0","0","0","0","0","0","0","0","1002","31180001","0","0","3","0","2","0","0","0","0","1002","0"
"311801","1","0","0","0","0","0","0","0","0","0","0","31180101","0","0","2","0","1","0","0","0","0","1","0"
"311802","1004","0","0","0","0","0","0","0","0","0","0","31180201","0","0","2","0","1","0","0","0","0","1004","0"
"311803","1001","0","0","0","0","0","0","0","0","0","1002","31180301","0","0","3","0","2","0","0","0","0","1002","0"
"311900","1","0","0","1","1","0","0","0","0","1","1001","31190001","0","0","7","0","2","1001","0","0","0","1","0"
"312000","1003","0","0","1003","1003","0","0","0","0","1001","1002","31200001","0","0","6","0","3","0","0","0","0","1001","0"
"312001","1003","0","0","1003","1003","0","0","0","0","1001","1002","31200101","0","0","6","0","3","0","0","0","0","1001","0"
"312002","1003","0","0","1003","1003","0","0","0","0","1001","1002","31200201","0","0","6","0","3","0","0","0","0","1001","0"
"312003","1003","0","0","1003","1003","0","0","0","0","1001","1002","31200301","0","0","6","0","3","0","0","0","0","1001","0"
"312004","1003","0","0","1003","1003","0","0","0","0","1001","1002","31200401","0","0","6","0","3","0","0","0","0","1001","0"
"312005","1003","0","0","1003","1003","0","0","0","0","1001","1002","31200501","0","0","6","0","3","0","0","0","0","1001","0"
"312100","1","0","0","0","0","0","0","0","0","0","1001","31210001","0","0","3","0","1","0","0","0","0","1","0"
"312101","1","0","0","0","0","0","0","0","0","0","1001","31210101","0","0","5","0","1","0","0","0","0","1","0"
"312102","1","0","0","1001","0","0","0","0","0","1","1","31210201","0","0","4","0","1","0","0","0","0","1001","0"
"312103","1","0","0","1","0","0","0","0","0","1001","1001","31210301","0","0","5","0","1","0","0","0","0","1001","0"
"312104","1","0","0","1004","0","0","0","0","0","0","1","31210401","0","0","4","0","1","0","0","0","0","1004","0"
"312105","1","0","0","0","0","0","0","0","0","0","0","31210501","0","0","3","0","1","0","0","0","0","1002","0"
"312106","1","0","0","1","1001","0","0","0","0","1001","1001","31210601","0","0","6","0","1","0","0","0","0","1001","0"
"312200","1007","0","0","1001","0","0","0","0","0","0","1007","31220001","0","0","4","0","1","0","0","0","0","1002","0"
"312201","1","0","0","1002","0","0","0","0","0","0","1","31220101","0","0","4","0","2","0","0","0","0","1","0"
"312202","1","0","0","1002","0","0","0","0","0","0","1","31220201","0","0","4","0","2","0","0","0","0","1","0"
"312203","1007","0","0","1002","0","0","0","0","0","0","1007","31220301","0","0","4","0","2","0","0","0","0","1007","0"
"312204","1003","0","0","1007","1007","1007","0","0","0","1007","1004","31220401","0","0","6","0","2","1007","0","0","0","1007","0"
"312205","1002","0","0","1007","0","0","0","0","0","1007","1007","31220501","0","0","5","0","1","0","0","0","0","1007","0"
"312206","1007","0","0","1007","1002","1002","0","0","0","1007","1002","31220601","0","0","8","0","1","1007","0","0","0","1007","0"
"312300","1005","0","0","1005","0","0","0","0","0","1005","1002","31230001","0","0","5","0","1","0","0","0","0","1001","0"
"312301","1005","0","0","0","0","0","0","0","0","0","0","31230101","0","0","2","0","1","0","0","0","0","1005","0"
"312302","1005","0","0","0","0","0","0","0","0","0","0","31230201","0","0","2","0","1","0","0","0","0","1005","0"
"312303","1005","0","0","0","0","0","0","0","0","0","0","31230301","0","0","2","0","1","0","0","0","0","1005","0"
"312304","1005","1002","0","1005","1005","1005","1002","1002","1005","1005","1005","31230401","0","1005","18","1005","9","1002","0","1005","1002","1002","1005"
"312305","1005","0","0","1005","1005","1005","0","0","0","1005","1001","31230501","0","0","8","0","1","1001","0","0","0","1005","0"
"312306","1005","0","0","1005","1005","1001","0","0","0","1001","1005","31230601","0","0","8","0","1","1005","0","0","0","1005","0"
"312400","1001","0","0","0","0","0","0","0","0","0","1001","31240001","0","0","2","0","1","0","0","0","0","1001","0"
"312401","1001","0","0","0","0","0","0","0","0","0","1001","31240101","0","0","2","0","1","0","0","0","0","1001","0"
"312500","1","0","0","1001","1002","1","0","0","0","1","1","31250001","0","0","8","0","3","1","0","0","0","1","0"
"312500","1002","0","0","1","1","1002","0","0","0","1004","1001","31250002","0","0","8","0","2","1001","0","0","0","1","0"
"312501","1001","0","0","0","0","0","0","0","0","0","0","31250101","0","0","2","0","1","0","0","0","0","1001","0"
"312502","1002","0","0","1002","1002","0","0","0","0","1002","1001","31250201","0","0","6","0","1","0","0","0","0","1002","0"
"312503","1002","0","0","1002","1002","0","0","0","0","1002","1001","31250301","0","0","6","0","1","0","0","0","0","1002","0"
"312504","1002","0","0","1002","1002","0","0","0","0","1002","1001","31250401","0","0","6","0","1","0","0","0","0","1002","0"
"312600","1004","0","0","1001","0","0","0","0","0","1004","1004","31260001","0","0","5","0","1","0","0","0","0","1004","0"
