72d0f204a4057c66d64c4cd8d9f5971ec30e68507bf0a9eca51f044cc84ae6a7,810a60b044271b4394c1192ba57d69d49f22fc367e705a1f96fe389467e47f32,4062bb80f77e88a65149d2bd767f7eda35ed06d1430d8614e657aa102c304610,3470e1fcd50a1b42c5c43b9dd9fa1579a171e8375115c5098c775f3c1e84363b,22a9c8a772aff86606ab95a34223f36d6c2f67d75c63b56277362901ef56a941,b7a99062e402d0881626212c8a45525a2e04f147a82a6226fc8a9edf6cd6a73d,f1212c27cfe5b051aefd72a0e7d57a16daab40181659ddc02af33f43e4fc1c6f,4ee089489018eadd299968cb26e2eedcca8aa39da1f7c8f6b16e4b77eae39e7d
"2","184","3","0","0","0","0","32841"
"2","230","3","0","0","0","0","32851"
"101","1","5","0","0","0","0","32911"
"4","46","1","0","0","0","0","33011"
"4","92","1","0","0","0","0","33021"
"4","138","1","0","0","0","0","33031"
"4","184","1","0","0","0","0","33041"
"4","230","1","0","0","0","0","33051"
"2","46","4","0","0","0","0","33111"
"2","92","4","0","0","0","0","33121"
"2","138","4","0","0","0","0","33131"
"2","184","4","0","0","0","0","33141"
"2","230","4","0","0","0","0","33151"
"101","1","2","0","0","0","0","33211"
"6","7","3","0","0","0","0","33311"
"6","14","3","0","0","0","0","33321"
"6","21","3","0","0","0","0","33331"
"6","28","3","0","0","0","0","33341"
"6","35","3","0","0","0","0","33351"
"6","7","4","0","0","0","0","33411"
"6","14","4","0","0","0","0","33421"
"6","21","4","0","0","0","0","33431"
"6","28","4","0","0","0","0","33441"
"6","35","4","0","0","0","0","33451"
"7","7","5","0","0","0","0","33511"
"7","14","5","0","0","0","0","33521"
"7","21","5","0","0","0","0","33531"
"7","28","5","0","0","0","0","33541"
"7","35","5","0","0","0","0","33551"
"4","46","4","0","0","0","0","33611"
"4","92","4","0","0","0","0","33621"
"4","138","4","0","0","0","0","33631"
"4","184","4","0","0","0","0","33641"
"4","230","4","0","0","0","0","33651"
"2","46","1","0","0","0","0","33711"
"2","92","1","0","0","0","0","33721"
"2","138","1","0","0","0","0","33731"
"2","184","1","0","0","0","0","33741"
"2","230","1","0","0","0","0","33751"
"100","1","3","0","0","0","0","33811"
"1","26","1","2","5","3","4","33911"
"1","52","1","2","5","3","4","33921"
"1","78","1","2","5","3","4","33931"
"1","104","1","2","5","3","4","33941"
"1","130","1","2","5","3","4","33951"
"2","46","3","0","0","0","0","34011"
"2","92","3","0","0","0","0","34021"
"2","138","3","0","0","0","0","34031"
"2","184","3","0","0","0","0","34041"
"2","230","3","0","0","0","0","34051"
"4","46","2","0","0","0","0","34111"
"4","92","2","0","0","0","0","34121"
"4","138","2","0","0","0","0","34131"
"4","184","2","0","0","0","0","34141"
"4","230","2","0","0","0","0","34151"
"4","46","5","0","0","0","0","34211"
"4","92","5","0","0","0","0","34221"
"4","138","5","0","0","0","0","34231"
"4","184","5","0","0","0","0","34241"
"4","230","5","0","0","0","0","34251"
"101","1","4","0","0","0","0","34311"
"7","7","1","0","0","0","0","34411"
"7","14","1","0","0","0","0","34421"
"7","21","1","0","0","0","0","34431"
"7","28","1","0","0","0","0","34441"
"7","35","1","0","0","0","0","34451"
"100","1","5","0","0","0","0","34511"
"4","46","2","0","0","0","0","34611"
"4","92","2","0","0","0","0","34621"
"4","138","2","0","0","0","0","34631"
"4","184","2","0","0","0","0","34641"
"4","230","2","0","0","0","0","34651"
"101","1","3","0","0","0","0","34711"
"7","7","4","0","0","0","0","34811"
"7","14","4","0","0","0","0","34821"
"7","21","4","0","0","0","0","34831"
"7","28","4","0","0","0","0","34841"
"7","35","4","0","0","0","0","34851"
"2","46","2","0","0","0","0","34911"
"2","92","2","0","0","0","0","34921"
"2","138","2","0","0","0","0","34931"
"2","184","2","0","0","0","0","34941"
"2","230","2","0","0","0","0","34951"
"2","46","4","0","0","0","0","35011"
"2","92","4","0","0","0","0","35021"
"2","138","4","0","0","0","0","35031"
"2","184","4","0","0","0","0","35041"
"2","230","4","0","0","0","0","35051"
"6","7","1","0","0","0","0","35111"
"6","14","1","0","0","0","0","35121"
"6","21","1","0","0","0","0","35131"
"6","28","1","0","0","0","0","35141"
"6","35","1","0","0","0","0","35151"
"5","24","1","2","5","3","4","35211"
"5","48","1","2","5","3","4","35221"
"5","72","1","2","5","3","4","35231"
"5","96","1","2","5","3","4","35241"
"5","120","1","2","5","3","4","35251"
"2","46","5","0","0","0","0","35311"
"2","92","5","0","0","0","0","35321"
"2","138","5","0","0","0","0","35331"
"2","184","5","0","0","0","0","35341"
"2","230","5","0","0","0","0","35351"
"101","1","1","0","0","0","0","35411"
"6","7","4","0","0","0","0","35511"
"6","14","4","0","0","0","0","35521"
"6","21","4","0","0","0","0","35531"
"6","28","4","0","0","0","0","35541"
"6","35","4","0","0","0","0","35551"
"4","46","2","0","0","0","0","35611"
"4","92","2","0","0","0","0","35621"
"4","138","2","0","0","0","0","35631"
"4","184","2","0","0","0","0","35641"
"4","230","2","0","0","0","0","35651"
"4","46","1","0","0","0","0","35711"
"4","92","1","0","0","0","0","35721"
"4","138","1","0","0","0","0","35731"
"4","184","1","0","0","0","0","35741"
"4","230","1","0","0","0","0","35751"
"4","46","5","0","0","0","0","35811"
"4","92","5","0","0","0","0","35821"
"4","138","5","0","0","0","0","35831"
"4","184","5","0","0","0","0","35841"
"4","230","5","0","0","0","0","35851"
"4","46","3","0","0","0","0","35911"
"4","92","3","0","0","0","0","35921"
"4","138","3","0","0","0","0","35931"
"4","184","3","0","0","0","0","35941"
"4","230","3","0","0","0","0","35951"
"7","7","3","0","0","0","0","36011"
"7","14","3","0","0","0","0","36021"
"7","21","3","0","0","0","0","36031"
"7","28","3","0","0","0","0","36041"
"7","35","3","0","0","0","0","36051"
"6","7","5","0","0","0","0","36111"
"6","14","5","0","0","0","0","36121"
"6","21","5","0","0","0","0","36131"
"6","28","5","0","0","0","0","36141"
"6","35","5","0","0","0","0","36151"
"101","1","4","0","0","0","0","36211"
"2","46","2","0","0","0","0","36311"
"2","92","2","0","0","0","0","36321"
"2","138","2","0","0","0","0","36331"
"2","184","2","0","0","0","0","36341"
"2","230","2","0","0","0","0","36351"
"7","7","2","0","0","0","0","36411"
"7","14","2","0","0","0","0","36421"
"7","21","2","0","0","0","0","36431"
"7","28","2","0","0","0","0","36441"
"7","35","2","0","0","0","0","36451"
"1","26","1","2","5","3","4","36511"
"1","52","1","2","5","3","4","36521"
"1","78","1","2","5","3","4","36531"
"1","104","1","2","5","3","4","36541"
"1","130","1","2","5","3","4","36551"
"7","7","1","0","0","0","0","36611"
"7","14","1","0","0","0","0","36621"
"7","21","1","0","0","0","0","36631"
"7","28","1","0","0","0","0","36641"
"7","35","1","0","0","0","0","36651"
"101","1","3","0","0","0","0","36711"
"2","46","5","0","0","0","0","36811"
"2","92","5","0","0","0","0","36821"
"2","138","5","0","0","0","0","36831"
"2","184","5","0","0","0","0","36841"
"2","230","5","0","0","0","0","36851"
"100","1","4","0","0","0","0","36911"
"101","1","2","0","0","0","0","37011"
"4","46","4","0","0","0","0","37111"
"4","92","4","0","0","0","0","37121"
"4","138","4","0","0","0","0","37131"
"4","184","4","0","0","0","0","37141"
"4","230","4","0","0","0","0","37151"
"101","1","5","0","0","0","0","37211"
"6","7","1","0","0","0","0","37311"
"6","14","1","0","0","0","0","37321"
"6","21","1","0","0","0","0","37331"
"6","28","1","0","0","0","0","37341"
"6","35","1","0","0","0","0","37351"
"4","46","1","0","0","0","0","37411"
"4","92","1","0","0","0","0","37421"
"4","138","1","0","0","0","0","37431"
"4","184","1","0","0","0","0","37441"
"4","230","1","0","0","0","0","37451"
"6","7","2","0","0","0","0","37511"
"6","14","2","0","0","0","0","37521"
"6","21","2","0","0","0","0","37531"
"6","28","2","0","0","0","0","37541"
"6","35","2","0","0","0","0","37551"
"100","1","2","0","0","0","0","37611"
"2","46","4","0","0","0","0","37711"
"2","92","4","0","0","0","0","37721"
"2","138","4","0","0","0","0","37731"
"2","184","4","0","0","0","0","37741"
"2","230","4","0","0","0","0","37751"
"5","24","1","2","5","3","4","37811"
"5","48","1","2","5","3","4","37821"
"5","72","1","2","5","3","4","37831"
"5","96","1","2","5","3","4","37841"
"5","120","1","2","5","3","4","37851"
"7","7","2","0","0","0","0","37911"
"7","14","2","0","0","0","0","37921"
"7","21","2","0","0","0","0","37931"
"7","28","2","0","0","0","0","37941"
"7","35","2","0","0","0","0","37951"
"100","1","1","0","0","0","0","38011"
"100","1","5","0","0","0","0","38111"
"100","1","3","0","0","0","0","38211"
"6","7","2","0","0","0","0","38311"
"6","14","2","0","0","0","0","38321"
"6","21","2","0","0","0","0","38331"
"6","28","2","0","0","0","0","38341"
"6","35","2","0","0","0","0","38351"
"4","46","3","0","0","0","0","38411"
"4","92","3","0","0","0","0","38421"
"4","138","3","0","0","0","0","38431"
"4","184","3","0","0","0","0","38441"
"4","230","3","0","0","0","0","38451"
"100","1","4","0","0","0","0","38511"
"2","46","1","0","0","0","0","38611"
"2","92","1","0","0","0","0","38621"
"2","138","1","0","0","0","0","38631"
"2","184","1","0","0","0","0","38641"
"2","230","1","0","0","0","0","38651"
"2","46","2","0","0","0","0","38711"
"2","92","2","0","0","0","0","38721"
"2","138","2","0","0","0","0","38731"
"2","184","2","0","0","0","0","38741"
"2","230","2","0","0","0","0","38751"
"6","7","5","0","0","0","0","38811"
"6","14","5","0","0","0","0","38821"
"6","21","5","0","0","0","0","38831"
"6","28","5","0","0","0","0","38841"
"6","35","5","0","0","0","0","38851"
"7","7","4","0","0","0","0","38911"
"7","14","4","0","0","0","0","38921"
"7","21","4","0","0","0","0","38931"
"7","28","4","0","0","0","0","38941"
"7","35","4","0","0","0","0","38951"
"6","7","3","0","0","0","0","39011"
"6","14","3","0","0","0","0","39021"
"6","21","3","0","0","0","0","39031"
"6","28","3","0","0","0","0","39041"
"6","35","3","0","0","0","0","39051"
"3","24","1","2","5","3","4","39111"
"3","48","1","2","5","3","4","39121"
"3","72","1","2","5","3","4","39131"
"3","96","1","2","5","3","4","39141"
"3","120","1","2","5","3","4","39151"
"101","1","1","0","0","0","0","39211"
"7","7","5","0","0","0","0","39311"
"7","14","5","0","0","0","0","39321"
"7","21","5","0","0","0","0","39331"
"7","28","5","0","0","0","0","39341"
"7","35","5","0","0","0","0","39351"
"4","46","4","0","0","0","0","39411"
"4","92","4","0","0","0","0","39421"
"4","138","4","0","0","0","0","39431"
"4","184","4","0","0","0","0","39441"
"4","230","4","0","0","0","0","39451"
"7","7","3","0","0","0","0","39511"
"7","14","3","0","0","0","0","39521"
"7","21","3","0","0","0","0","39531"
"7","28","3","0","0","0","0","39541"
"7","35","3","0","0","0","0","39551"
"4","46","2","0","0","0","0","39611"
"4","92","2","0","0","0","0","39621"
"4","138","2","0","0","0","0","39631"
"4","184","2","0","0","0","0","39641"
"4","230","2","0","0","0","0","39651"
"6","7","2","0","0","0","0","39711"
"6","14","2","0","0","0","0","39721"
"6","21","2","0","0","0","0","39731"
"6","28","2","0","0","0","0","39741"
"6","35","2","0","0","0","0","39751"
"100","1","5","0","0","0","0","39811"
"101","1","1","0","0","0","0","39911"
"6","7","3","0","0","0","0","40011"
"6","14","3","0","0","0","0","40021"
"6","21","3","0","0","0","0","40031"
"6","28","3","0","0","0","0","40041"
"6","35","3","0","0","0","0","40051"
"100","1","1","0","0","0","0","40111"
"100","1","4","0","0","0","0","40211"
"100","1","3","0","0","0","0","40311"
"1","26","1","2","5","3","4","40411"
"1","52","1","2","5","3","4","40421"
"1","78","1","2","5","3","4","40431"
"1","104","1","2","5","3","4","40441"
"1","130","1","2","5","3","4","40451"
"4","46","1","0","0","0","0","40511"
"4","92","1","0","0","0","0","40521"
"4","138","1","0","0","0","0","40531"
"4","184","1","0","0","0","0","40541"
"4","230","1","0","0","0","0","40551"
"2","46","5","0","0","0","0","40611"
"2","92","5","0","0","0","0","40621"
"2","138","5","0","0","0","0","40631"
"2","184","5","0","0","0","0","40641"
"2","230","5","0","0","0","0","40651"
"6","7","4","0","0","0","0","40711"
"6","14","4","0","0","0","0","40721"
"6","21","4","0","0","0","0","40731"
"6","28","4","0","0","0","0","40741"
"6","35","4","0","0","0","0","40751"
"2","46","3","0","0","0","0","40811"
"2","92","3","0","0","0","0","40821"
"2","138","3","0","0","0","0","40831"
"2","184","3","0","0","0","0","40841"
"2","230","3","0","0","0","0","40851"
"2","46","1","0","0","0","0","40911"
"2","92","1","0","0","0","0","40921"
"2","138","1","0","0","0","0","40931"
"2","184","1","0","0","0","0","40941"
"2","230","1","0","0","0","0","40951"
"6","7","5","0","0","0","0","41011"
"6","14","5","0","0","0","0","41021"
"6","21","5","0","0","0","0","41031"
"6","28","5","0","0","0","0","41041"
"6","35","5","0","0","0","0","41051"
"2","46","2","0","0","0","0","41111"
"2","92","2","0","0","0","0","41121"
"2","138","2","0","0","0","0","41131"
"2","184","2","0","0","0","0","41141"
"2","230","2","0","0","0","0","41151"
"2","46","4","0","0","0","0","41211"
"2","92","4","0","0","0","0","41221"
"2","138","4","0","0","0","0","41231"
"2","184","4","0","0","0","0","41241"
"2","230","4","0","0","0","0","41251"
"101","1","3","0","0","0","0","41311"
"101","1","2","0","0","0","0","41411"
"7","7","5","0","0","0","0","41511"
"7","14","5","0","0","0","0","41521"
"7","21","5","0","0","0","0","41531"
"7","28","5","0","0","0","0","41541"
"7","35","5","0","0","0","0","41551"
"4","46","4","0","0","0","0","41611"
"4","92","4","0","0","0","0","41621"
"4","138","4","0","0","0","0","41631"
"4","184","4","0","0","0","0","41641"
"4","230","4","0","0","0","0","41651"
"3","24","1","2","5","3","4","41711"
"3","48","1","2","5","3","4","41721"
"3","72","1","2","5","3","4","41731"
"3","96","1","2","5","3","4","41741"
"3","120","1","2","5","3","4","41751"
"101","1","4","0","0","0","0","41811"
"7","7","3","0","0","0","0","41911"
"7","14","3","0","0","0","0","41921"
"7","21","3","0","0","0","0","41931"
"7","28","3","0","0","0","0","41941"
"7","35","3","0","0","0","0","41951"
"2","46","5","0","0","0","0","42011"
"2","92","5","0","0","0","0","42021"
"2","138","5","0","0","0","0","42031"
"2","184","5","0","0","0","0","42041"
"2","230","5","0","0","0","0","42051"
"7","7","1","0","0","0","0","42111"
"7","14","1","0","0","0","0","42121"
"7","21","1","0","0","0","0","42131"
"7","28","1","0","0","0","0","42141"
"7","35","1","0","0","0","0","42151"
"101","1","5","0","0","0","0","42211"
"100","1","1","0","0","0","0","42311"
"4","46","3","0","0","0","0","42411"
"4","92","3","0","0","0","0","42421"
"4","138","3","0","0","0","0","42431"
"4","184","3","0","0","0","0","42441"
"4","230","3","0","0","0","0","42451"
"7","7","4","0","0","0","0","42511"
"7","14","4","0","0","0","0","42521"
"7","21","4","0","0","0","0","42531"
"7","28","4","0","0","0","0","42541"
"7","35","4","0","0","0","0","42551"
"6","7","1","0","0","0","0","42611"
"6","14","1","0","0","0","0","42621"
"6","21","1","0","0","0","0","42631"
"6","28","1","0","0","0","0","42641"
"6","35","1","0","0","0","0","42651"
"100","1","2","0","0","0","0","42711"
"7","7","2","0","0","0","0","42811"
"7","14","2","0","0","0","0","42821"
"7","21","2","0","0","0","0","42831"
"7","28","2","0","0","0","0","42841"
"7","35","2","0","0","0","0","42851"
"4","46","5","0","0","0","0","42911"
"4","92","5","0","0","0","0","42921"
"4","138","5","0","0","0","0","42931"
"4","184","5","0","0","0","0","42941"
"4","230","5","0","0","0","0","42951"
"1","26","1","2","5","3","4","43011"
"1","52","1","2","5","3","4","43021"
"1","78","1","2","5","3","4","43031"
"1","104","1","2","5","3","4","43041"
"1","130","1","2","5","3","4","43051"
"6","7","1","0","0","0","0","43111"
"6","14","1","0","0","0","0","43121"
"6","21","1","0","0","0","0","43131"
"6","28","1","0","0","0","0","43141"
"6","35","1","0","0","0","0","43151"
"100","1","5","0","0","0","0","43211"
"4","46","3","0","0","0","0","43311"
"4","92","3","0","0","0","0","43321"
"4","138","3","0","0","0","0","43331"
"4","184","3","0","0","0","0","43341"
"4","230","3","0","0","0","0","43351"
"7","7","2","0","0","0","0","43411"
"7","14","2","0","0","0","0","43421"
"7","21","2","0","0","0","0","43431"
"7","28","2","0","0","0","0","43441"
"7","35","2","0","0","0","0","43451"
"7","7","4","0","0","0","0","43511"
"7","14","4","0","0","0","0","43521"
"7","21","4","0","0","0","0","43531"
"7","28","4","0","0","0","0","43541"
"7","35","4","0","0","0","0","43551"
"2","46","1","0","0","0","0","43611"
"2","92","1","0","0","0","0","43621"
"2","138","1","0","0","0","0","43631"
"2","184","1","0","0","0","0","43641"
"2","230","1","0","0","0","0","43651"
"2","46","5","0","0","0","0","43711"
"2","92","5","0","0","0","0","43721"
"2","138","5","0","0","0","0","43731"
"2","184","5","0","0","0","0","43741"
"2","230","5","0","0","0","0","43751"
"4","46","2","0","0","0","0","43811"
"4","92","2","0","0","0","0","43821"
"4","138","2","0","0","0","0","43831"
"4","184","2","0","0","0","0","43841"
"4","230","2","0","0","0","0","43851"
"101","1","1","0","0","0","0","43911"
"101","1","3","0","0","0","0","44011"
"4","46","5","0","0","0","0","44111"
"4","92","5","0","0","0","0","44121"
"4","138","5","0","0","0","0","44131"
"4","184","5","0","0","0","0","44141"
"4","230","5","0","0","0","0","44151"
"2","46","4","0","0","0","0","44211"
"2","92","4","0","0","0","0","44221"
"2","138","4","0","0","0","0","44231"
"2","184","4","0","0","0","0","44241"
"2","230","4","0","0","0","0","44251"
"3","24","1","2","5","3","4","44311"
"3","48","1","2","5","3","4","44321"
"3","72","1","2","5","3","4","44331"
"3","96","1","2","5","3","4","44341"
"3","120","1","2","5","3","4","44351"
"2","46","2","0","0","0","0","44411"
"2","92","2","0","0","0","0","44421"
"2","138","2","0","0","0","0","44431"
"2","184","2","0","0","0","0","44441"
"2","230","2","0","0","0","0","44451"
"4","46","1","0","0","0","0","44511"
"4","92","1","0","0","0","0","44521"
"4","138","1","0","0","0","0","44531"
"4","184","1","0","0","0","0","44541"
"4","230","1","0","0","0","0","44551"
"2","46","3","0","0","0","0","44611"
"2","92","3","0","0","0","0","44621"
"2","138","3","0","0","0","0","44631"
"2","184","3","0","0","0","0","44641"
"2","230","3","0","0","0","0","44651"
"100","1","4","0","0","0","0","44711"
"6","7","5","0","0","0","0","44811"
"6","14","5","0","0","0","0","44821"
"6","21","5","0","0","0","0","44831"
"6","28","5","0","0","0","0","44841"
"6","35","5","0","0","0","0","44851"
"101","1","4","0","0","0","0","44911"
"2","46","1","0","0","0","0","45011"
"2","92","1","0","0","0","0","45021"
"2","138","1","0","0","0","0","45031"
"2","184","1","0","0","0","0","45041"
"2","230","1","0","0","0","0","45051"
"6","7","2","0","0","0","0","45111"
"6","14","2","0","0","0","0","45121"
"6","21","2","0","0","0","0","45131"
"6","28","2","0","0","0","0","45141"
"6","35","2","0","0","0","0","45151"
"100","1","3","0","0","0","0","45211"
"4","46","4","0","0","0","0","45311"
"4","92","4","0","0","0","0","45321"
"4","138","4","0","0","0","0","45331"
"4","184","4","0","0","0","0","45341"
"4","230","4","0","0","0","0","45351"
"6","7","3","0","0","0","0","45411"
"6","14","3","0","0","0","0","45421"
"6","21","3","0","0","0","0","45431"
"6","28","3","0","0","0","0","45441"
"6","35","3","0","0","0","0","45451"
"100","1","5","0","0","0","0","45511"
"5","24","1","2","5","3","4","45611"
"5","48","1","2","5","3","4","45621"
"5","72","1","2","5","3","4","45631"
"5","96","1","2","5","3","4","45641"
"5","120","1","2","5","3","4","45651"
"6","7","4","0","0","0","0","45711"
"6","14","4","0","0","0","0","45721"
"6","21","4","0","0","0","0","45731"
"6","28","4","0","0","0","0","45741"
"6","35","4","0","0","0","0","45751"
"2","46","2","0","0","0","0","45811"
"2","92","2","0","0","0","0","45821"
"2","138","2","0","0","0","0","45831"
"2","184","2","0","0","0","0","45841"
"2","230","2","0","0","0","0","45851"
"101","1","5","0","0","0","0","45911"
"7","7","5","0","0","0","0","46011"
"7","14","5","0","0","0","0","46021"
"7","21","5","0","0","0","0","46031"
"7","28","5","0","0","0","0","46041"
"7","35","5","0","0","0","0","46051"
"7","7","1","0","0","0","0","46111"
"7","14","1","0","0","0","0","46121"
"7","21","1","0","0","0","0","46131"
"7","28","1","0","0","0","0","46141"
"7","35","1","0","0","0","0","46151"
"100","1","2","0","0","0","0","46211"
"4","46","3","0","0","0","0","46311"
"4","92","3","0","0","0","0","46321"
"4","138","3","0","0","0","0","46331"
"4","184","3","0","0","0","0","46341"
"4","230","3","0","0","0","0","46351"
"101","1","5","0","0","0","0","46411"
"100","1","1","0","0","0","0","46511"
"101","1","4","0","0","0","0","46611"
"2","46","2","0","0","0","0","46711"
"2","92","2","0","0","0","0","46721"
"2","138","2","0","0","0","0","46731"
"2","184","2","0","0","0","0","46741"
"2","230","2","0","0","0","0","46751"
"101","1","3","0","0","0","0","46811"
"1","26","1","2","5","3","4","46911"
"1","52","1","2","5","3","4","46921"
"1","78","1","2","5","3","4","46931"
"1","104","1","2","5","3","4","46941"
"1","130","1","2","5","3","4","46951"
"4","46","1","0","0","0","0","47011"
"4","92","1","0","0","0","0","47021"
"4","138","1","0","0","0","0","47031"
"4","184","1","0","0","0","0","47041"
"4","230","1","0","0","0","0","47051"
"7","7","2","0","0","0","0","47111"
"7","14","2","0","0","0","0","47121"
"7","21","2","0","0","0","0","47131"
"7","28","2","0","0","0","0","47141"
"7","35","2","0","0","0","0","47151"
"2","46","5","0","0","0","0","47211"
"2","92","5","0","0","0","0","47221"
"2","138","5","0","0","0","0","47231"
"2","184","5","0","0","0","0","47241"
"2","230","5","0","0","0","0","47251"
"2","46","4","0","0","0","0","47311"
"2","92","4","0","0","0","0","47321"
"2","138","4","0","0","0","0","47331"
"2","184","4","0","0","0","0","47341"
"2","230","4","0","0","0","0","47351"
"7","7","3","0","0","0","0","47411"
"7","14","3","0","0","0","0","47421"
"7","21","3","0","0","0","0","47431"
"7","28","3","0","0","0","0","47441"
"7","35","3","0","0","0","0","47451"
"6","7","2","0","0","0","0","47511"
"6","14","2","0","0","0","0","47521"
"6","21","2","0","0","0","0","47531"
"6","28","2","0","0","0","0","47541"
"6","35","2","0","0","0","0","47551"
"6","7","3","0","0","0","0","47611"
"6","14","3","0","0","0","0","47621"
"6","21","3","0","0","0","0","47631"
"6","28","3","0","0","0","0","47641"
"6","35","3","0","0","0","0","47651"
"4","46","4","0","0","0","0","47711"
"4","92","4","0","0","0","0","47721"
"4","138","4","0","0","0","0","47731"
"4","184","4","0","0","0","0","47741"
"4","230","4","0","0","0","0","47751"
"6","7","1","0","0","0","0","47811"
"6","14","1","0","0","0","0","47821"
"6","21","1","0","0","0","0","47831"
"6","28","1","0","0","0","0","47841"
"6","35","1","0","0","0","0","47851"
"100","1","3","0","0","0","0","47911"
"6","7","5","0","0","0","0","48011"
"6","14","5","0","0","0","0","48021"
"6","21","5","0","0","0","0","48031"
"6","28","5","0","0","0","0","48041"
"6","35","5","0","0","0","0","48051"
"4","46","2","0","0","0","0","48111"
"4","92","2","0","0","0","0","48121"
"4","138","2","0","0","0","0","48131"
"4","184","2","0","0","0","0","48141"
"4","230","2","0","0","0","0","48151"
"1","26","1","2","5","3","4","48211"
"1","52","1","2","5","3","4","48221"
"1","78","1","2","5","3","4","48231"
"1","104","1","2","5","3","4","48241"
"1","130","1","2","5","3","4","48251"
"6","7","3","0","0","0","0","48311"
"6","14","3","0","0","0","0","48321"
"6","21","3","0","0","0","0","48331"
"6","28","3","0","0","0","0","48341"
"6","35","3","0","0","0","0","48351"
"100","1","2","0","0","0","0","48411"
"4","46","5","0","0","0","0","48511"
"4","92","5","0","0","0","0","48521"
"4","138","5","0","0","0","0","48531"
"4","184","5","0","0","0","0","48541"
"4","230","5","0","0","0","0","48551"
"101","1","1","0","0","0","0","48611"
"7","7","4","0","0","0","0","48711"
"7","14","4","0","0","0","0","48721"
"7","21","4","0","0","0","0","48731"
"7","28","4","0","0","0","0","48741"
"7","35","4","0","0","0","0","48751"
"7","7","5","0","0","0","0","48811"
"7","14","5","0","0","0","0","48821"
"7","21","5","0","0","0","0","48831"
"7","28","5","0","0","0","0","48841"
"7","35","5","0","0","0","0","48851"
"4","46","4","0","0","0","0","48911"
"4","92","4","0","0","0","0","48921"
"4","138","4","0","0","0","0","48931"
"4","184","4","0","0","0","0","48941"
"4","230","4","0","0","0","0","48951"
"2","46","3","0","0","0","0","49011"
"2","92","3","0","0","0","0","49021"
"2","138","3","0","0","0","0","49031"
"2","184","3","0","0","0","0","49041"
"2","230","3","0","0","0","0","49051"
"6","7","4","0","0","0","0","49111"
"6","14","4","0","0","0","0","49121"
"6","21","4","0","0","0","0","49131"
"6","28","4","0","0","0","0","49141"
"6","35","4","0","0","0","0","49151"
"2","46","1","0","0","0","0","49211"
"2","92","1","0","0","0","0","49221"
"2","138","1","0","0","0","0","49231"
"2","184","1","0","0","0","0","49241"
"2","230","1","0","0","0","0","49251"
"2","46","2","0","0","0","0","49311"
"2","92","2","0","0","0","0","49321"
"2","138","2","0","0","0","0","49331"
"2","184","2","0","0","0","0","49341"
"2","230","2","0","0","0","0","49351"
"101","1","2","0","0","0","0","49411"
"5","24","1","2","5","3","4","49511"
"5","48","1","2","5","3","4","49521"
"5","72","1","2","5","3","4","49531"
"5","96","1","2","5","3","4","49541"
"5","120","1","2","5","3","4","49551"
"2","46","5","0","0","0","0","49611"
"2","92","5","0","0","0","0","49621"
"2","138","5","0","0","0","0","49631"
"2","184","5","0","0","0","0","49641"
"2","230","5","0","0","0","0","49651"
"100","1","1","0","0","0","0","49711"
"100","1","3","0","0","0","0","49811"
"2","46","4","0","0","0","0","49911"
"2","92","4","0","0","0","0","49921"
"2","138","4","0","0","0","0","49931"
"2","184","4","0","0","0","0","49941"
"2","230","4","0","0","0","0","49951"
"2","46","3","0","0","0","0","50011"
"2","92","3","0","0","0","0","50021"
"2","138","3","0","0","0","0","50031"
"2","184","3","0","0","0","0","50041"
"2","230","3","0","0","0","0","50051"
"7","7","2","0","0","0","0","50111"
"7","14","2","0","0","0","0","50121"
"7","21","2","0","0","0","0","50131"
"7","28","2","0","0","0","0","50141"
"7","35","2","0","0","0","0","50151"
"101","1","4","0","0","0","0","50211"
"6","7","5","0","0","0","0","50311"
"6","14","5","0","0","0","0","50321"
"6","21","5","0","0","0","0","50331"
"6","28","5","0","0","0","0","50341"
"6","35","5","0","0","0","0","50351"
"4","46","2","0","0","0","0","50411"
"4","92","2","0","0","0","0","50421"
"4","138","2","0","0","0","0","50431"
"4","184","2","0","0","0","0","50441"
"4","230","2","0","0","0","0","50451"
"4","46","3","0","0","0","0","50511"
"4","92","3","0","0","0","0","50521"
"4","138","3","0","0","0","0","50531"
"4","184","3","0","0","0","0","50541"
"4","230","3","0","0","0","0","50551"
"100","1","4","0","0","0","0","50611"
"7","7","1","0","0","0","0","50711"
"7","14","1","0","0","0","0","50721"
"7","21","1","0","0","0","0","50731"
"7","28","1","0","0","0","0","50741"
"7","35","1","0","0","0","0","50751"
"1","26","1","2","5","3","4","50811"
"1","52","1","2","5","3","4","50821"
"1","78","1","2","5","3","4","50831"
"1","104","1","2","5","3","4","50841"
"1","130","1","2","5","3","4","50851"
"101","1","4","0","0","0","0","50911"
"6","7","2","0","0","0","0","51011"
"6","14","2","0","0","0","0","51021"
"6","21","2","0","0","0","0","51031"
"6","28","2","0","0","0","0","51041"
"6","35","2","0","0","0","0","51051"
"4","46","1","0","0","0","0","51111"
"4","92","1","0","0","0","0","51121"
"4","138","1","0","0","0","0","51131"
"4","184","1","0","0","0","0","51141"
"4","230","1","0","0","0","0","51151"
"101","1","3","0","0","0","0","51211"
"7","7","4","0","0","0","0","51311"
"7","14","4","0","0","0","0","51321"
"7","21","4","0","0","0","0","51331"
"7","28","4","0","0","0","0","51341"
