bf21a3cf252ec60d010663357980d6cb8cf0e84afe21169208117c0b7e64423c,5429cd2afd5552800443b759c9c268652e3b423e042f7094d471446712fdccd3,0c48cbe1d5a31c67b0e66ba9b45f48b5393e6f7868f439734fa9057d3c40645c,2fb6880dee91562766a233642f756b532781d5abc8b334a7a54e90e2c05f85c7,ab23c670f2f759c9d6e210a7fea682e239abd1f504093326abaeb2b3f8aa2875,bb433e71648a33c4668d8f1ca354adb997405e201da5ce9cdd617453eb81162d,9c26158de802886ff6097f2817011c1d03028dc76a7edf9db0c635f8efec47d3,69feda3d610506d52bd62e13dbdb5d47ad7a7d01b4b20a6e4b8914676fbacc4c,6cf2df139b659d420dbb2c42cc4768b41511910668890a9a807e2d2b6c9af5de,25838e03675eb69b6ba77988b8d2595ddf7811c55a52d7abef38843efa539ddf,05e79e1221207b3f4f17ee81f0dc7f9ead216e4d1efb0540ca5f0c89a0130fd7,74af091731dc6317db9002284319e32ed3b38b6a0d58e5aa4ab6281720f0fead,042b5bc9afa84ee3811132c70ba52e2b36792e27ca07ba182fe623d776341c5e
"12","32","10030136","0","0","0","0","3","0","10030138","0","0","10030137"
"3","31","10030137","0","1","0","0","3","0","10030139","0","0","10030138"
"2","30","10030138","0","2","0","0","3","0","10030140","0","0","10030139"
"7","29","10030139","0","10001","0","0","3","0","10030141","0","0","10030140"
"12","28","10030140","0","0","0","0","3","0","10030142","0","0","10030141"
"2","27","10030141","0","1","0","0","3","0","10030143","0","0","10030142"
"6","26","10030142","0","0","0","0","3","0","10030144","0","0","10030143"
"4","25","10030143","0","0","0","0","3","0","10030145","0","0","10030144"
"2","24","10030144","0","1","0","0","3","0","10030146","0","0","10030145"
"14","23","10030145","0","3","0","0","3","0","10030147","0","0","10030146"
"7","22","10030146","0","10001","0","0","3","0","10030148","0","0","10030147"
"2","21","10030147","0","1","0","0","3","0","10030149","0","0","10030148"
"11","20","10030148","0","10001","0","0","3","0","10030150","0","0","10030149"
"7","19","10030149","0","10002","0","0","3","0","10030399","0","0","10030150"
"2","16","10030398","0","2","0","0","3","0","10030157","0","0","10030153"
"7","14","10030157","0","10001","0","0","3","0","10030158","0","0","10030155"
"4","51","10030110","0","0","0","0","3","0","10030112","0","0","10030156"
"3","15","10030153","0","1","0","0","3","0","10030155","0","0","10030157"
"4","13","10030155","0","0","0","0","3","0","10030159","0","0","10030158"
"14","12","10030158","0","5","0","0","3","0","10030160","0","0","10030159"
"11","11","10030159","0","10001","0","0","3","0","10030161","0","0","10030160"
"6","10","10030160","0","0","0","0","3","0","10030162","0","0","10030161"
"12","9","10030161","0","0","0","0","3","0","10030163","0","0","10030162"
"7","8","10030162","0","10002","0","0","3","0","10030164","0","0","10030163"
"2","7","10030163","0","2","0","0","3","0","10030165","0","0","10030164"
"4","6","10030164","0","0","0","0","3","0","10030167","10030166","0","10030165"
"7","9","10030165","0","10003","0","0","3","0","10030169","0","0","10030166"
"2","5","10030165","0","1","0","0","3","0","10030168","0","0","10030167"
"11","4","10030167","0","10001","0","10030172","3","0","10030173","0","0","10030168"
"2","8","10030166","0","3","0","0","3","0","10030170","0","0","10030169"
"14","7","10030169","0","6","0","0","3","0","10030171","0","0","10030170"
"6","6","10030170","0","0","0","0","3","0","10030172","0","0","10030171"
"3","5","10030171","0","3","0","0","3","0","10030168","0","0","10030172"
"3","3","10030168","0","2","0","0","3","0","10030174","0","0","10030173"
"7","2","10030173","0","10002","0","0","3","0","10030175","0","0","10030174"
"7","1","10030174","0","10003","0","0","3","0","10030176","0","0","10030175"
"13","0","10030175","0","0","0","0","3","0","10030177","0","0","10030176"
"6","68","10030176","0","0","0","0","3","0","10030178","0","0","10030177"
"12","67","10030177","0","0","0","0","3","0","10030179","0","0","10030178"
"2","66","10030178","0","1","0","0","3","0","10030180","0","0","10030179"
"7","65","10030179","0","10001","0","0","3","0","10030181","0","0","10030180"
"3","64","10030180","0","1","0","0","3","0","10030182","0","0","10030181"
"4","63","10030181","0","0","0","0","3","0","10030183","0","0","10030182"
"2","62","10030182","0","1","0","0","3","0","10030184","0","0","10030183"
"11","61","10030183","0","10001","0","0","3","0","10030185","0","0","10030184"
"6","60","10030184","0","0","0","0","3","0","10030186","0","0","10030185"
"2","59","10030185","0","1","0","0","3","0","10030188","0","0","10030186"
"2","57","10030188","0","1","0","0","3","0","10030189","0","0","10030187"
"3","58","10030186","0","2","0","0","3","0","10030187","0","0","10030188"
"7","56","10030187","0","10001","0","0","3","0","10030190","10030191","0","10030189"
"4","55","10030189","0","0","0","0","3","0","10030193","0","0","10030190"
"14","55","10030189","0","2","0","0","3","0","10030192","0","0","10030191"
"2","54","10030191","0","3","0","0","3","0","10030195","0","0","10030192"
"14","54","10030190","0","1","0","0","3","0","10030194","0","0","10030193"
"4","53","10030193","0","0","0","0","3","0","10030196","0","0","10030194"
"3","53","10030192","0","3","0","0","3","0","10030196","0","0","10030195"
"5","52","10030194","0","0","0","10030195","3","0","10030197","0","0","10030196"
"6","51","10030196","0","0","0","0","3","0","10030198","0","0","10030197"
"3","50","10030197","0","1","0","0","3","0","10030199","0","0","10030198"
"4","49","10030198","0","0","0","0","3","0","10030200","0","0","10030199"
"2","48","10030199","0","1","0","0","3","0","10030201","0","0","10030200"
"11","47","10030200","0","10001","0","0","3","0","10030202","0","0","10030201"
"7","46","10030201","0","10001","0","0","3","0","10030203","10030204","0","10030202"
"14","45","10030202","0","2","0","0","3","0","10030206","0","0","10030203"
"12","45","10030202","0","0","0","0","3","0","10030205","0","0","10030204"
"14","44","10030204","0","4","0","0","3","0","10030208","0","0","10030205"
"7","44","10030203","0","10003","0","0","3","0","10030207","0","0","10030206"
"4","43","10030206","0","0","0","0","3","0","10030209","0","0","10030207"
"2","43","10030205","0","1","0","0","3","0","10030209","0","0","10030208"
"6","42","10030207","0","0","0","10030208","3","0","10030210","0","0","10030209"
"12","41","10030209","0","0","0","0","3","0","10030211","0","0","10030210"
"3","40","10030210","0","2","0","0","3","0","10030212","0","0","10030211"
"4","39","10030211","0","0","0","0","3","0","10030213","0","0","10030212"
"2","38","10030212","0","2","0","0","3","0","10030214","0","0","10030213"
"2","37","10030213","0","1","0","0","3","0","10030216","10030215","0","10030214"
"14","40","10030214","0","5","0","0","3","0","10030217","0","0","10030215"
"12","36","10030214","0","0","0","0","3","0","10030225","0","0","10030216"
"2","39","10030215","0","3","0","0","3","0","10030218","0","0","10030217"
"2","38","10030217","0","2","0","0","3","0","10030219","0","0","10030218"
"2","37","10030218","0","2","0","0","3","0","10030220","0","0","10030219"
"14","36","10030219","0","3","0","0","3","0","10030221","0","0","10030220"
"2","35","10030220","0","2","0","0","3","0","10030222","0","0","10030221"
"2","34","10030221","0","2","0","0","3","0","10030223","0","0","10030222"
"2","33","10030222","0","3","0","0","3","0","10030224","0","0","10030223"
"14","32","10030223","0","3","0","0","3","0","10030229","0","0","10030224"
"11","35","10030216","0","10001","0","0","3","0","10030226","0","0","10030225"
"14","34","10030225","0","3","0","0","3","0","10030227","0","0","10030226"
"3","33","10030226","0","1","0","0","3","0","10030228","0","0","10030227"
"6","32","10030227","0","0","0","0","3","0","10030229","0","0","10030228"
"7","31","10030224","0","10001","0","10030228","3","0","10030230","0","0","10030229"
"5","30","10030229","0","0","0","0","3","0","10030231","0","0","10030230"
"2","29","10030230","0","1","0","0","3","0","10030232","0","0","10030231"
"3","28","10030231","0","1","0","0","3","0","10030382","0","0","10030232"
"2","26","10030382","0","1","0","0","3","0","10030235","0","0","10030234"
"14","25","10030234","0","5","0","0","3","0","10030236","0","0","10030235"
"7","24","10030235","0","10001","0","0","3","0","10030238","0","0","10030236"
"2","23","10030236","0","2","0","0","3","0","10030239","0","0","10030238"
"4","22","10030238","0","0","0","0","3","0","10030240","0","0","10030239"
"7","21","10030239","0","10002","0","0","3","0","10030241","0","0","10030240"
"2","20","10030240","0","1","0","0","3","0","10030242","0","0","10030241"
"3","19","10030241","0","3","0","0","3","0","10030387","0","0","10030242"
"14","17","10030387","0","3","0","0","3","0","10030245","0","0","10030244"
"2","16","10030244","0","1","0","0","3","0","10030246","0","0","10030245"
"7","15","10030245","0","10001","0","0","3","0","10030247","0","0","10030246"
"6","14","10030246","0","0","0","0","3","0","10030401","0","0","10030247"
"11","10","10030252","0","10001","0","0","3","0","10030253","0","0","10030251"
"7","11","10030400","0","10002","0","0","3","0","10030251","0","0","10030252"
"2","9","10030251","0","1","0","0","3","0","10030254","0","0","10030253"
"2","8","10030253","0","1","0","0","3","0","10030255","10030256","0","10030254"
"3","7","10030254","0","3","0","0","3","0","10030257","0","0","10030255"
"14","7","10030254","0","5","0","0","3","0","10030258","0","0","10030256"
"14","6","10030255","0","4","0","0","3","0","10030259","0","0","10030257"
"4","6","10030256","0","0","0","0","3","0","10030259","0","0","10030258"
"6","5","10030257","0","0","0","10030258","3","0","10030260","0","0","10030259"
"2","4","10030259","0","1","0","0","3","0","10030261","0","0","10030260"
"4","3","10030260","0","0","0","0","3","0","10030262","0","0","10030261"
"12","2","10030261","0","0","0","0","3","0","10030263","0","0","10030262"
"7","1","10030262","0","10003","0","0","3","0","10030264","0","0","10030263"
"13","0","10030263","0","0","0","0","3","0","10030265","0","0","10030264"
"11","66","10030264","0","10001","0","0","3","0","10030266","0","0","10030265"
"7","65","10030265","0","10001","0","0","3","0","10030267","0","0","10030266"
"3","64","10030266","0","1","0","0","3","0","10030268","0","0","10030267"
"4","63","10030267","0","0","0","0","3","0","10030269","0","0","10030268"
"2","62","10030268","0","1","0","0","3","0","10030270","0","0","10030269"
"7","61","10030269","0","10001","0","0","3","0","10030271","0","0","10030270"
"5","60","10030270","0","0","0","0","3","0","10030272","0","0","10030271"
"2","59","10030271","0","1","0","0","3","0","10030273","0","0","10030272"
"12","58","10030272","0","0","0","0","3","0","10030274","0","0","10030273"
"4","57","10030273","0","0","0","0","3","0","10030275","0","0","10030274"
"2","56","10030274","0","1","0","0","3","0","10030276","0","0","10030275"
"6","55","10030275","0","0","0","0","3","0","10030277","0","0","10030276"
"11","54","10030276","0","10001","0","0","3","0","10030278","10030284","0","10030277"
"7","53","10030277","0","10001","0","0","3","0","10030279","0","0","10030278"
"7","52","10030278","0","10002","0","0","3","0","10030280","0","0","10030279"
"7","51","10030279","0","10003","0","0","3","0","10030281","0","0","10030280"
"7","50","10030280","0","10002","0","0","3","0","10030282","0","0","10030281"
"7","49","10030281","0","10001","0","0","3","0","10030283","0","0","10030282"
"4","48","10030282","0","0","0","10030285","3","0","10030289","0","0","10030283"
"14","53","10030277","0","2","0","0","3","0","10030287","0","0","10030284"
"14","49","10030286","0","3","0","0","3","0","10030283","0","0","10030285"
"3","50","10030288","0","3","0","0","3","0","10030285","0","0","10030286"
"3","52","10030284","0","2","0","0","3","0","10030288","0","0","10030287"
"2","51","10030287","0","3","0","0","3","0","10030286","0","0","10030288"
"6","47","10030283","0","0","0","0","3","0","10030290","0","0","10030289"
"3","46","10030289","0","1","0","0","3","0","10030292","0","0","10030290"
"2","44","10030292","0","1","0","0","3","0","10030293","0","0","10030291"
"14","45","10030290","0","3","0","0","3","0","10030291","0","0","10030292"
"4","43","10030291","0","0","0","0","3","0","10030294","0","0","10030293"
"7","42","10030293","0","10001","0","0","3","0","10030295","0","0","10030294"
"2","41","10030294","0","2","0","0","3","0","10030296","0","0","10030295"
"11","40","10030295","0","10001","0","0","3","0","10030297","0","0","10030296"
"14","39","10030296","0","2","0","0","3","0","10030298","0","0","10030297"
"5","38","10030297","0","0","0","0","3","0","10030299","0","0","10030298"
"4","37","10030298","0","0","0","0","3","0","10030300","10030301","0","10030299"
"3","36","10030299","0","1","0","0","3","0","10030303","0","0","10030300"
"7","36","10030299","0","10001","0","0","3","0","10030302","0","0","10030301"
"14","35","10030301","0","2","0","0","3","0","10030305","0","0","10030302"
"6","35","10030300","0","0","0","0","3","0","10030304","0","0","10030303"
"2","34","10030303","0","3","0","0","3","0","10030306","0","0","10030304"
"4","34","10030302","0","0","0","0","3","0","10030308","0","0","10030305"
"14","33","10030304","0","2","0","0","3","0","10030307","0","0","10030306"
"2","32","10030306","0","3","0","0","3","0","10030310","0","0","10030307"
"7","33","10030305","0","10003","0","0","3","0","10030309","0","0","10030308"
"7","32","10030308","0","10002","0","0","3","0","10030310","0","0","10030309"
"6","31","10030307","0","0","0","10030309","3","0","10030311","0","0","10030310"
"11","30","10030310","0","10001","0","0","3","0","10030312","0","0","10030311"
"14","29","10030311","0","4","0","0","3","0","10030313","0","0","10030312"
"12","28","10030312","0","0","0","0","3","0","10030314","0","0","10030313"
"7","27","10030313","0","10001","0","0","3","0","10030315","0","0","10030314"
"2","26","10030314","0","2","0","0","3","0","10030385","0","0","10030315"
"6","24","10030385","0","1","0","0","3","0","10030391","0","0","10030317"
"2","21","10030390","0","1","0","0","3","0","10030324","10030321","0","10030320"
"3","22","10030320","0","3","0","0","3","0","10030322","0","0","10030321"
"14","21","10030321","0","4","0","0","3","0","10030323","0","0","10030322"
"7","20","10030322","0","10003","0","0","3","0","10030325","0","0","10030323"
"3","20","10030320","0","1","0","0","3","0","10030325","0","0","10030324"
"7","19","10030323","0","10001","0","10030324","3","0","10030326","0","0","10030325"
"4","18","10030325","0","0","0","0","3","0","10030327","0","0","10030326"
"2","17","10030326","0","2","0","0","3","0","10030334","0","0","10030327"
"6","16","10030327","0","0","0","0","3","0","10030335","0","0","10030334"
"4","15","10030334","0","0","0","0","3","0","10030336","0","0","10030335"
"3","14","10030335","0","2","0","0","3","0","10030337","0","0","10030336"
"2","13","10030336","0","1","0","0","3","0","10030338","0","0","10030337"
"7","12","10030337","0","10003","0","0","3","0","10030386","0","0","10030338"
"2","10","10030386","0","1","0","0","3","0","10030341","0","0","10030340"
"3","9","10030340","10030347","1","0","0","3","0","10030357","10030344","0","10030341"
"14","10","10030341","0","2","0","0","3","0","10030345","0","0","10030344"
"14","9","10030344","0","4","0","0","3","0","10030346","0","0","10030345"
"3","8","10030345","0","3","0","0","3","0","10030358","0","0","10030346"
"7","10","10030341","0","10003","0","0","3","0","10030348","0","0","10030347"
"4","9","10030347","0","0","0","0","3","0","10030349","0","0","10030348"
"14","8","10030348","0","4","0","0","3","0","10030358","0","0","10030349"
"6","8","10030341","0","0","0","0","3","0","10030358","0","0","10030357"
"2","7","10030346","0","1","10030357","10030349","3","0","10030359","0","0","10030358"
"3","6","10030358","0","2","0","0","3","0","10030360","0","0","10030359"
"7","5","10030359","0","10003","0","0","3","0","10030392","0","0","10030360"
"14","3","10030392","0","3","0","0","3","0","10030363","0","0","10030362"
"7","2","10030362","0","10002","0","0","3","0","10030364","0","0","10030363"
"2","1","10030363","0","1","0","0","3","0","10030365","0","0","10030364"
"13","0","10030364","0","0","0","0","3","0","10030366","0","0","10030365"
"4","66","10030365","0","0","0","0","3","0","10030367","0","0","10030366"
"6","65","10030366","0","0","0","0","3","0","10030368","0","0","10030367"
"3","64","10030367","0","2","0","0","3","0","10030369","0","0","10030368"
"2","63","10030368","0","2","0","0","3","0","10030002","0","0","10030369"
"6","14","10030393","0","0","0","0","3","0","10030371","0","0","10030370"
"3","13","10030370","0","1","0","0","3","0","10030372","0","0","10030371"
"7","12","10030371","0","10002","0","0","3","0","10030373","0","0","10030372"
"14","11","10030372","0","3","0","0","3","0","10030374","0","0","10030373"
"2","10","10030373","0","1","0","0","3","0","10030375","0","0","10030374"
"3","9","10030374","0","2","0","0","3","0","10030376","0","0","10030375"
"6","8","10030375","0","0","0","0","3","0","10030377","0","0","10030376"
"2","7","10030376","0","1","0","0","3","0","10030085","0","0","10030377"
"7","17","10030073","0","10001","0","0","3","0","10030394","0","0","10030379"
"7","50","10030021","0","10001","0","10030024","3","0","10030027","0","0","10030380"
"7","47","10030114","0","10001","0","0","3","0","10030116","0","0","10030381"
"7","27","10030232","0","10001","0","0","3","0","10030234","0","0","10030382"
"7","25","10030315","0","10001","0","0","3","0","10030317","0","0","10030385"
"12","11","10030338","0","0","0","0","3","0","10030340","0","0","10030386"
"7","18","10030242","0","10001","0","0","3","0","10030244","0","0","10030387"
"11","22","10030391","0","10001","0","0","3","0","10030320","0","0","10030390"
"14","23","10030317","0","3","0","0","3","0","10030390","0","0","10030391"
"7","4","10030360","0","10002","0","0","3","0","10030362","0","0","10030392"
"4","15","10030394","0","0","0","0","3","0","10030370","0","0","10030393"
"14","16","10030379","0","3","0","0","3","0","10030393","0","0","10030394"
"4","17","10030399","0","0","0","0","3","0","10030153","0","0","10030398"
"14","18","10030150","0","4","0","0","3","0","10030398","0","0","10030399"
"14","12","10030401","0","3","0","0","3","0","10030252","0","0","10030400"
"3","13","10030247","0","1","0","0","3","0","10030400","0","0","10030401"
"2","56","10040443","0","1","0","0","4","0","10040085","10040096","0","10040084"
"4","55","10040084","0","0","0","0","4","0","10040086","0","0","10040085"
"2","54","10040085","0","2","0","0","4","0","10040087","0","0","10040086"
"14","53","10040086","0","3","0","0","4","0","10040088","0","0","10040087"
"2","52","10040087","0","2","0","0","4","0","10040089","0","0","10040088"
"2","51","10040088","0","3","0","0","4","0","10040090","0","0","10040089"
"2","50","10040089","0","1","0","0","4","0","10040091","0","0","10040090"
"14","49","10040090","0","3","0","0","4","0","10040092","0","0","10040091"
"4","48","10040091","0","0","0","0","4","0","10040093","0","0","10040092"
"6","47","10040092","0","0","0","0","4","0","10040094","0","0","10040093"
"3","46","10040093","0","3","0","0","4","0","10040095","0","0","10040094"
"14","45","10040094","0","3","0","10040105","4","0","10040106","0","0","10040095"
"11","55","10040084","0","10001","0","0","4","0","10040097","0","0","10040096"
"4","54","10040096","0","0","0","0","4","0","10040098","0","0","10040097"
"2","53","10040097","0","3","0","0","4","0","10040099","0","0","10040098"
"14","52","10040098","0","3","0","0","4","0","10040100","0","0","10040099"
"2","51","10040099","0","2","0","0","4","0","10040101","0","0","10040100"
"7","50","10040100","0","10001","0","0","4","0","10040102","0","0","10040101"
"7","49","10040101","0","10003","0","0","4","0","10040103","0","0","10040102"
"4","48","10040102","0","0","0","0","4","0","10040104","0","0","10040103"
"7","47","10040103","0","10001","0","0","4","0","10040105","0","0","10040104"
"2","46","10040104","0","2","0","0","4","0","10040095","0","0","10040105"
"7","44","10040095","0","10001","0","0","4","0","10040107","0","0","10040106"
"6","43","10040106","0","0","0","0","4","0","10040108","0","0","10040107"
"2","42","10040107","0","1","0","0","4","0","10040109","10040113","0","10040108"
"11","41","10040108","0","10001","0","0","4","0","10040110","0","0","10040109"
"12","40","10040109","0","0","0","0","4","0","10040111","0","0","10040110"
"6","39","10040110","0","0","0","10040116","4","0","10040112","0","0","10040111"
"4","38","10040111","0","0","0","0","4","0","10040117","0","0","10040112"
"2","43","10040108","0","3","0","0","4","0","10040114","0","0","10040113"
"14","42","10040113","0","3","0","0","4","0","10040115","0","0","10040114"
"6","41","10040114","0","0","0","0","4","0","10040116","0","0","10040115"
"7","40","10040115","0","10003","0","0","4","0","10040111","0","0","10040116"
"7","37","10040112","0","10001","0","0","4","0","10040118","0","0","10040117"
"3","36","10040117","0","2","0","0","4","0","10040119","0","0","10040118"
"14","35","10040118","0","5","0","0","4","0","10040120","0","0","10040119"
"4","34","10040119","0","0","0","0","4","0","10040121","0","0","10040120"
"2","33","10040120","0","2","0","0","4","0","10040122","0","0","10040121"
"3","32","10040121","0","1","0","0","4","0","10040123","0","0","10040122"
"14","31","10040122","0","3","0","0","4","0","10040124","0","0","10040123"
"11","30","10040123","0","10001","0","0","4","0","10040125","0","0","10040124"
"12","29","10040124","0","0","0","0","4","0","10040126","0","0","10040125"
"3","28","10040125","0","2","0","0","4","0","10040127","0","0","10040126"
"5","27","10040126","0","0","0","0","4","0","10040128","0","0","10040127"
"7","26","10040127","0","10002","0","0","4","0","10040130","0","0","10040128"
"4","25","10040128","0","0","0","0","4","0","10040131","0","0","10040130"
"3","24","10040130","0","2","0","0","4","0","10040132","0","0","10040131"
"7","23","10040131","0","10001","0","0","4","0","10040133","0","0","10040132"
"4","22","10040132","0","0","0","0","4","0","10040134","0","0","10040133"
"2","21","10040133","0","1","0","0","4","0","10040135","0","0","10040134"
"2","20","10040134","0","2","0","0","4","0","10040136","0","0","10040135"
"3","19","10040135","0","2","0","0","4","0","10040137","0","0","10040136"
"12","18","10040136","0","0","0","0","4","0","10040138","0","0","10040137"
"6","17","10040137","0","0","0","0","4","0","10040139","0","0","10040138"
"4","16","10040138","0","0","0","0","4","0","10040140","0","0","10040139"
"2","15","10040139","0","2","0","0","4","0","10040141","0","0","10040140"
"2","14","10040140","0","3","0","0","4","0","10040142","0","0","10040141"
"14","13","10040141","0","3","0","0","4","0","10040548","0","0","10040142"
"14","3","10040556","0","1","0","0","4","0","10040147","0","0","10040146"
"3","2","10040146","0","3","0","0","4","0","10040148","0","0","10040147"
"2","1","10040147","0","2","0","0","4","0","10040149","0","0","10040148"
"13","0","10040148","0","0","0","0","4","0","10040150","0","0","10040149"
"12","66","10040149","0","0","0","0","4","0","10040151","0","0","10040150"
"6","65","10040150","0","0","0","0","4","0","10040152","0","0","10040151"
"3","64","10040151","0","1","0","0","4","0","10040153","0","0","10040152"
"7","63","10040152","0","10002","0","0","4","0","10040154","0","0","10040153"
"5","62","10040153","0","0","0","0","4","0","10040155","0","0","10040154"
"2","61","10040154","0","1","0","0","4","0","10040156","0","0","10040155"
"11","60","10040155","0","10001","0","0","4","0","10040157","0","0","10040156"
"4","59","10040156","0","0","0","0","4","0","10040158","0","0","10040157"
"2","58","10040157","0","1","0","0","4","0","10040159","0","0","10040158"
"14","57","10040158","0","2","0","0","4","0","10040160","0","0","10040159"
"2","56","10040159","0","1","0","0","4","0","10040161","0","0","10040160"
"3","55","10040160","0","1","0","0","4","0","10040162","10040166","0","10040161"
"4","54","10040161","0","0","0","0","4","0","10040163","0","0","10040162"
"12","53","10040162","0","0","0","0","4","0","10040164","0","0","10040163"
"2","52","10040163","0","1","0","0","4","0","10040165","0","0","10040164"
"6","51","10040164","0","0","0","10040170","4","0","10040171","0","0","10040165"
"14","56","10040161","0","4","0","0","4","0","10040167","0","0","10040166"
"4","55","10040166","0","0","0","0","4","0","10040168","0","0","10040167"
"2","54","10040167","0","3","0","0","4","0","10040169","0","0","10040168"
"14","53","10040168","0","6","0","0","4","0","10040170","0","0","10040169"
"3","52","10040169","0","3","0","0","4","0","10040165","0","0","10040170"
"11","50","10040165","0","10001","0","0","4","0","10040557","0","0","10040171"
"2","40","10040565","0","1","0","0","4","0","10040176","0","0","10040175"
"2","39","10040175","0","2","0","0","4","0","10040177","0","0","10040176"
"4","38","10040176","0","0","0","0","4","0","10040178","0","0","10040177"
"7","37","10040177","0","10002","0","0","4","0","10040179","0","0","10040178"
"11","36","10040178","0","10001","0","0","4","0","10040183","0","0","10040179"
"2","33","10040184","0","1","0","0","4","0","10040185","0","0","10040182"
"14","35","10040179","0","4","0","0","4","0","10040184","0","0","10040183"
"5","34","10040183","0","0","0","0","4","0","10040182","0","0","10040184"
"14","32","10040182","0","3","0","0","4","0","10040186","0","0","10040185"
"4","31","10040185","0","0","0","0","4","0","10040187","0","0","10040186"
"7","30","10040186","0","10002","0","0","4","0","10040188","0","0","10040187"
"6","29","10040187","0","0","0","0","4","0","10040189","10040196","0","10040188"
"2","28","10040188","0","2","0","0","4","0","10040190","0","0","10040189"
"3","27","10040189","0","2","0","0","4","0","10040191","0","0","10040190"
"14","26","10040190","0","1","0","0","4","0","10040192","0","0","10040191"
"3","25","10040191","0","3","0","0","4","0","10040193","0","0","10040192"
"2","24","10040192","0","3","0","0","4","0","10040194","0","0","10040193"
"4","23","10040193","0","0","0","0","4","0","10040195","0","0","10040194"
"12","22","10040194","0","0","0","10040201","4","0","10040202","0","0","10040195"
"7","28","10040188","0","10001","0","0","4","0","10040197","0","0","10040196"
"2","27","10040196","0","1","0","0","4","0","10040198","0","0","10040197"
"14","26","10040197","0","1","0","0","4","0","10040199","0","0","10040198"
"7","25","10040198","0","10003","0","0","4","0","10040200","0","0","10040199"
"14","24","10040199","0","2","0","0","4","0","10040201","0","0","10040200"
"11","23","10040200","0","10001","0","0","4","0","10040195","0","0","10040201"
"4","21","10040195","0","0","0","0","4","0","10040203","0","0","10040202"
"11","20","10040202","0","10001","0","0","4","0","10040204","10040211","0","10040203"
"7","19","10040203","0","10003","0","0","4","0","10040205","0","0","10040204"
"3","18","10040204","0","2","0","0","4","0","10040206","0","0","10040205"
"4","17","10040205","0","0","0","0","4","0","10040207","0","0","10040206"
"14","16","10040206","0","5","0","10040213","4","0","10040208","0","0","10040207"
"2","15","10040207","0","2","0","0","4","0","10040214","0","0","10040208"
"5","19","10040203","0","0","0","0","4","0","10040212","0","0","10040211"
"6","18","10040211","0","0","0","0","4","0","10040213","0","0","10040212"
"2","17","10040212","0","3","0","0","4","0","10040207","0","0","10040213"
"12","14","10040208","0","0","0","0","4","0","10040215","0","0","10040214"
"2","13","10040214","0","1","0","0","4","0","10040216","0","0","10040215"
"7","12","10040215","0","10001","0","0","4","0","10040217","0","0","10040216"
"2","11","10040216","0","2","0","0","4","0","10040218","0","0","10040217"
"7","10","10040217","0","10001","0","0","4","0","10040219","0","0","10040218"
"3","9","10040218","0","1","0","0","4","0","10040220","0","0","10040219"
"7","8","10040219","0","10001","0","0","4","0","10040221","0","0","10040220"
"6","7","10040220","0","0","0","0","4","0","10040222","10040226","0","10040221"
"7","6","10040221","0","10001","0","0","4","0","10040223","0","0","10040222"
"3","5","10040222","0","1","0","0","4","0","10040224","0","0","10040223"
"7","4","10040223","0","10002","0","10040229","4","0","10040225","0","0","10040224"
"4","3","10040224","0","0","0","0","4","0","10040230","0","0","10040225"
"5","8","10040221","0","0","0","0","4","0","10040227","0","0","10040226"
"14","7","10040226","0","5","0","0","4","0","10040228","0","0","10040227"
"7","6","10040227","0","10003","0","0","4","0","10040229","0","0","10040228"
"3","5","10040228","0","3","0","0","4","0","10040224","0","0","10040229"
"2","2","10040225","0","3","0","0","4","0","10040231","0","0","10040230"
"3","1","10040230","0","3","0","0","4","0","10040232","0","0","10040231"
"13","0","10040231","0","0","0","0","4","0","10040233","0","0","10040232"
"2","66","10040232","0","1","0","0","4","0","10040234","0","0","10040233"
"3","65","10040233","0","2","0","0","4","0","10040235","0","0","10040234"
"2","64","10040234","0","2","0","0","4","0","10040236","0","0","10040235"
"5","63","10040235","0","0","0","0","4","0","10040237","0","0","10040236"
"7","62","10040236","0","10002","0","0","4","0","10040238","10040246","0","10040237"
"12","61","10040237","0","0","0","0","4","0","10040239","0","0","10040238"
"6","60","10040238","0","0","0","0","4","0","10040240","0","0","10040239"
"11","59","10040239","0","10001","0","0","4","0","10040241","0","0","10040240"
"2","58","10040240","0","1","0","0","4","0","10040242","0","0","10040241"
"4","57","10040241","0","0","0","0","4","0","10040243","0","0","10040242"
"5","56","10040242","0","0","0","10040256","4","0","10040244","0","0","10040243"
"3","55","10040243","0","1","0","0","4","0","10040245","0","0","10040244"
"14","54","10040244","0","2","0","0","4","0","10040257","0","0","10040245"
"2","67","10040237","0","3","0","0","4","0","10040247","0","0","10040246"
"2","66","10040246","0","1","0","0","4","0","10040248","0","0","10040247"
"14","65","10040247","0","6","0","0","4","0","10040249","0","0","10040248"
"2","64","10040248","0","2","0","0","4","0","10040250","0","0","10040249"
"2","63","10040249","0","3","0","0","4","0","10040251","0","0","10040250"
"14","62","10040250","0","3","0","0","4","0","10040252","0","0","10040251"
"3","61","10040251","0","3","0","0","4","0","10040253","0","0","10040252"
"14","60","10040252","0","3","0","0","4","0","10040254","0","0","10040253"
"4","59","10040253","0","0","0","0","4","0","10040255","0","0","10040254"
"14","58","10040254","0","7","0","0","4","0","10040256","0","0","10040255"
"2","57","10040255","0","3","0","0","4","0","10040243","0","0","10040256"
"3","53","10040245","0","1","0","0","4","0","10040288","0","0","10040257"
