efeca8eb21904b0d9c5b1877a052add465d9a002db721fc454f273af7508b75a,0c93ff931f6443435993678eec4f419f1c175d764cd3232b3bd6f72658e955be,dc265e3c4661fe7f08f877baa84f746e97879ffb84d3b47b444defbc488a8805,9103ccc50321fcc579ad0b79f55a759cc568a65c331c87074f131181c64dff4a,4ae5f8ca5a461d9f71633e6ee89217388391dad80ed3f77a30484390826c29c5,7b9056948ba365d37aafa776ef2d82c9bbe10aea43fa0dbc72fffa8bf0df6df2,8261a2a058b48efa7f655d97bc13f881db22e1c962d4891baafaed59d4d94df7,cfee814bcc41b15f51fdb01d3b4953c65af5fd557dbe5d9d22d934f4553b6674,e87fb754c712678edaadeddd5b6637b84b871b52667ede9cf0e7b1afce40aae9,b5e8c0ab6209ada6ce52964bc013e3867527da648511fe395bfe4eac20327ce6,10b5658ceb7856f565344987cdcbd204014f72552153b75bf3be2828365215f5,685314a96918606c8617c5d10aa350c81e049bcc0c9fcda789925029b3067c37,02885388f6501a3b87389bdb9a766e91e50a08c9cde706b70cba437c3d9f777e,34748cbc0d89d5b0a24cfaf2015f58ef0bd42b35354d48031eb547ca0634478f,ca5cca6700fb950a0d8fde3ae570f818e48206eecb5c6f715a015fe18e2b545e,902b60ade8bcebd58ac2bf2ab3ea1409986cc5a4808014c6aa3d641dcc6cd8b5
"60961","2","0","1","0","4","113551","610097108","0","4","0","1","4","0","0","113401"
"60961","2","0","1","0","4","113611","610097109","0","4","0","1","4","0","0","123583"
"60961","2","0","1","0","4","113581","610097110","0","4","0","1","4","0","0","123582"
"60961","2","0","1","0","4","113431","610097111","0","4","0","1","4","0","0","123583"
"60961","2","0","1","0","4","113551","610097112","0","4","0","1","4","0","0","113552"
"60961","2","0","1","0","4","113611","610097113","0","4","0","1","4","0","0","123582"
"60961","2","0","1","0","4","113581","610097114","0","4","0","1","4","0","0","124251"
"60961","2","0","1","0","4","113372","610097115","0","4","0","1","4","0","0","114011"
"31018","2","4","1","124131","2","114371","610097116","1","4","0","8","3","0","0","60961"
"31050","2","4","1","114191","2","114341","610097117","1","4","0","8","3","0","0","60961"
"31018","2","4","1","124071","2","124311","610097118","1","4","0","8","3","0","0","60961"
"31050","2","4","1","114461","2","124401","610097119","1","4","0","8","3","0","0","60961"
"31018","2","4","1","124491","2","124521","610097120","1","4","0","8","3","0","0","60961"
"91002","8","0","0","0","0","0","610097121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610097122","0","0","0","2","30","0","0","31018"
"91002","8","0","0","0","2","0","610097123","0","0","0","2","30","0","0","31050"
"91002","8","4","3","150002","2","23001","610098011","2","2","0","10","30","0","0","60972"
"91002","8","4","6","150003","2","23001","610098021","2","2","0","20","60","0","0","60972"
"91002","8","4","12","150004","2","23001","610098031","2","2","0","40","100","0","0","60972"
"91002","8","4","60","150005","2","23001","610098041","2","2","2","200","150","4","150006","60972"
"60972","2","0","1","0","4","113011","610098101","0","4","0","1","10","0","0","113401"
"60971","2","0","1","0","4","113071","610098102","0","4","0","1","4","0","0","113222"
"60971","2","0","1","0","4","123251","610098103","0","4","0","1","4","0","0","113013"
"60971","2","0","1","0","4","123161","610098104","0","4","0","1","4","0","0","123371"
"60971","2","0","1","0","4","113221","610098105","0","4","0","1","4","0","0","113131"
"60971","2","0","1","0","4","113191","610098106","0","4","0","1","4","0","0","113012"
"60971","2","0","1","0","4","113431","610098107","0","4","0","1","4","0","0","113252"
"60971","2","0","1","0","4","113551","610098108","0","4","0","1","4","0","0","113401"
"60971","2","0","1","0","4","113611","610098109","0","4","0","1","4","0","0","123583"
"60971","2","0","1","0","4","113581","610098110","0","4","0","1","4","0","0","123582"
"60971","2","0","1","0","4","113431","610098111","0","4","0","1","4","0","0","123583"
"60971","2","0","1","0","4","113551","610098112","0","4","0","1","4","0","0","113552"
"60971","2","0","1","0","4","113611","610098113","0","4","0","1","4","0","0","123582"
"60971","2","0","1","0","4","113581","610098114","0","4","0","1","4","0","0","124251"
"60971","2","0","1","0","4","113372","610098115","0","4","0","1","4","0","0","114011"
"31228","2","4","1","124131","2","114371","610098116","1","4","0","8","3","0","0","60971"
"31036","2","4","1","114191","2","114341","610098117","1","4","0","8","3","0","0","60971"
"31228","2","4","1","124071","2","124311","610098118","1","4","0","8","3","0","0","60971"
"31036","2","4","1","114461","2","124401","610098119","1","4","0","8","3","0","0","60971"
"31228","2","4","1","124491","2","124521","610098120","1","4","0","8","3","0","0","60971"
"91002","8","0","0","0","0","0","610098121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610098122","0","0","0","2","30","0","0","31228"
"91002","8","0","0","0","2","0","610098123","0","0","0","2","30","0","0","31036"
"91002","8","0","3","0","2","23001","610099011","0","2","0","10","30","0","0","60982"
"91002","8","0","6","0","2","23001","610099021","0","2","0","20","60","0","0","60982"
"91002","8","0","12","0","2","23001","610099031","0","2","0","40","100","0","0","60982"
"91002","8","0","60","0","2","23001","610099041","0","2","0","200","150","0","0","60982"
"60982","2","0","1","0","4","113011","610099101","0","4","0","1","10","0","0","113401"
"60981","2","0","1","0","4","113071","610099102","0","4","0","1","4","0","0","113222"
"60981","2","0","1","0","4","123251","610099103","0","4","0","1","4","0","0","113013"
"60981","2","0","1","0","4","123161","610099104","0","4","0","1","4","0","0","123371"
"60981","2","0","1","0","4","113221","610099105","0","4","0","1","4","0","0","113131"
"60981","2","0","1","0","4","113191","610099106","0","4","0","1","4","0","0","113012"
"60981","2","0","1","0","4","113431","610099107","0","4","0","1","4","0","0","113252"
"60981","2","0","1","0","4","113551","610099108","0","4","0","1","4","0","0","113401"
"60981","2","0","1","0","4","113611","610099109","0","4","0","1","4","0","0","123583"
"60981","2","0","1","0","4","113581","610099110","0","4","0","1","4","0","0","123582"
"60981","2","0","1","0","4","113431","610099111","0","4","0","1","4","0","0","123583"
"60981","2","0","1","0","4","113551","610099112","0","4","0","1","4","0","0","113552"
"60981","2","0","1","0","4","113611","610099113","0","4","0","1","4","0","0","123582"
"60981","2","0","1","0","4","113581","610099114","0","4","0","1","4","0","0","124251"
"60981","2","0","1","0","4","113372","610099115","0","4","0","1","4","0","0","114011"
"31174","2","4","1","124131","2","114371","610099116","1","4","0","8","3","0","0","60981"
"31109","2","4","1","114191","2","114341","610099117","1","4","0","8","3","0","0","60981"
"31174","2","4","1","124071","2","124311","610099118","1","4","0","8","3","0","0","60981"
"31109","2","4","1","114461","2","124401","610099119","1","4","0","8","3","0","0","60981"
"31174","2","4","1","124491","2","124521","610099120","1","4","0","8","3","0","0","60981"
"91002","8","0","0","0","0","0","610099121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610099122","0","0","0","2","30","0","0","31174"
"91002","8","0","0","0","2","0","610099123","0","0","0","2","30","0","0","31109"
"91002","8","4","3","150002","2","23001","610100011","2","2","0","10","30","0","0","60992"
"91002","8","4","6","150003","2","23001","610100021","2","2","0","20","60","0","0","60992"
"91002","8","4","12","150004","2","23001","610100031","2","2","0","40","100","0","0","60992"
"91002","8","4","60","150005","2","23001","610100041","2","2","2","200","150","4","150006","60992"
"60992","2","0","1","0","4","113011","610100101","0","4","0","1","10","0","0","113401"
"60991","2","0","1","0","4","113071","610100102","0","4","0","1","4","0","0","113222"
"60991","2","0","1","0","4","123251","610100103","0","4","0","1","4","0","0","113013"
"60991","2","0","1","0","4","123161","610100104","0","4","0","1","4","0","0","123371"
"60991","2","0","1","0","4","113221","610100105","0","4","0","1","4","0","0","113131"
"60991","2","0","1","0","4","113191","610100106","0","4","0","1","4","0","0","113012"
"60991","2","0","1","0","4","113431","610100107","0","4","0","1","4","0","0","113252"
"60991","2","0","1","0","4","113551","610100108","0","4","0","1","4","0","0","113401"
"60991","2","0","1","0","4","113611","610100109","0","4","0","1","4","0","0","123583"
"60991","2","0","1","0","4","113581","610100110","0","4","0","1","4","0","0","123582"
"60991","2","0","1","0","4","113431","610100111","0","4","0","1","4","0","0","123583"
"60991","2","0","1","0","4","113551","610100112","0","4","0","1","4","0","0","113552"
"60991","2","0","1","0","4","113611","610100113","0","4","0","1","4","0","0","123582"
"60991","2","0","1","0","4","113581","610100114","0","4","0","1","4","0","0","124251"
"60991","2","0","1","0","4","113372","610100115","0","4","0","1","4","0","0","114011"
"31010","2","4","1","124131","2","114371","610100116","1","4","0","8","3","0","0","60991"
"31023","2","4","1","114191","2","114341","610100117","1","4","0","8","3","0","0","60991"
"31010","2","4","1","124071","2","124311","610100118","1","4","0","8","3","0","0","60991"
"31023","2","4","1","114461","2","124401","610100119","1","4","0","8","3","0","0","60991"
"31010","2","4","1","124491","2","124521","610100120","1","4","0","8","3","0","0","60991"
"91002","8","0","0","0","0","0","610100121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610100122","0","0","0","2","30","0","0","31010"
"91002","8","0","0","0","2","0","610100123","0","0","0","2","30","0","0","31023"
"91002","8","0","3","0","2","23001","610101011","0","2","0","10","30","0","0","61002"
"91002","8","0","6","0","2","23001","610101021","0","2","0","20","60","0","0","61002"
"91002","8","0","12","0","2","23001","610101031","0","2","0","40","100","0","0","61002"
"91002","8","0","60","0","2","23001","610101041","0","2","0","200","150","0","0","61002"
"61002","2","0","1","0","4","113011","610101101","0","4","0","1","10","0","0","113401"
"61001","2","0","1","0","4","113071","610101102","0","4","0","1","4","0","0","113222"
"61001","2","0","1","0","4","123251","610101103","0","4","0","1","4","0","0","113013"
"61001","2","0","1","0","4","123161","610101104","0","4","0","1","4","0","0","123371"
"61001","2","0","1","0","4","113221","610101105","0","4","0","1","4","0","0","113131"
"61001","2","0","1","0","4","113191","610101106","0","4","0","1","4","0","0","113012"
"61001","2","0","1","0","4","113431","610101107","0","4","0","1","4","0","0","113252"
"61001","2","0","1","0","4","113551","610101108","0","4","0","1","4","0","0","113401"
"61001","2","0","1","0","4","113611","610101109","0","4","0","1","4","0","0","123583"
"61001","2","0","1","0","4","113581","610101110","0","4","0","1","4","0","0","123582"
"61001","2","0","1","0","4","113431","610101111","0","4","0","1","4","0","0","123583"
"61001","2","0","1","0","4","113551","610101112","0","4","0","1","4","0","0","113552"
"61001","2","0","1","0","4","113611","610101113","0","4","0","1","4","0","0","123582"
"61001","2","0","1","0","4","113581","610101114","0","4","0","1","4","0","0","124251"
"61001","2","0","1","0","4","113372","610101115","0","4","0","1","4","0","0","114011"
"31096","2","4","1","124131","2","114371","610101116","1","4","0","8","3","0","0","61001"
"31051","2","4","1","114191","2","114341","610101117","1","4","0","8","3","0","0","61001"
"31096","2","4","1","124071","2","124311","610101118","1","4","0","8","3","0","0","61001"
"31051","2","4","1","114461","2","124401","610101119","1","4","0","8","3","0","0","61001"
"31096","2","4","1","124491","2","124521","610101120","1","4","0","8","3","0","0","61001"
"91002","8","0","0","0","0","0","610101121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610101122","0","0","0","2","30","0","0","31096"
"91002","8","0","0","0","2","0","610101123","0","0","0","2","30","0","0","31051"
"91002","8","4","3","150002","2","23001","610102011","2","2","0","10","30","0","0","61012"
"91002","8","4","6","150003","2","23001","610102021","2","2","0","20","60","0","0","61012"
"91002","8","4","12","150004","2","23001","610102031","2","2","0","40","100","0","0","61012"
"91002","8","4","60","150005","2","23001","610102041","2","2","2","200","150","4","150006","61012"
"61012","2","0","1","0","4","113011","610102101","0","4","0","1","10","0","0","113401"
"61011","2","0","1","0","4","113071","610102102","0","4","0","1","4","0","0","113222"
"61011","2","0","1","0","4","123251","610102103","0","4","0","1","4","0","0","113013"
"61011","2","0","1","0","4","123161","610102104","0","4","0","1","4","0","0","123371"
"61011","2","0","1","0","4","113221","610102105","0","4","0","1","4","0","0","113131"
"61011","2","0","1","0","4","113191","610102106","0","4","0","1","4","0","0","113012"
"61011","2","0","1","0","4","113431","610102107","0","4","0","1","4","0","0","113252"
"61011","2","0","1","0","4","113551","610102108","0","4","0","1","4","0","0","113401"
"61011","2","0","1","0","4","113611","610102109","0","4","0","1","4","0","0","123583"
"61011","2","0","1","0","4","113581","610102110","0","4","0","1","4","0","0","123582"
"61011","2","0","1","0","4","113431","610102111","0","4","0","1","4","0","0","123583"
"61011","2","0","1","0","4","113551","610102112","0","4","0","1","4","0","0","113552"
"61011","2","0","1","0","4","113611","610102113","0","4","0","1","4","0","0","123582"
"61011","2","0","1","0","4","113581","610102114","0","4","0","1","4","0","0","124251"
"61011","2","0","1","0","4","113372","610102115","0","4","0","1","4","0","0","114011"
"31235","2","4","1","124131","2","114371","610102116","1","4","0","8","3","0","0","61011"
"31013","2","4","1","114191","2","114341","610102117","1","4","0","8","3","0","0","61011"
"31235","2","4","1","124071","2","124311","610102118","1","4","0","8","3","0","0","61011"
"31013","2","4","1","114461","2","124401","610102119","1","4","0","8","3","0","0","61011"
"31235","2","4","1","124491","2","124521","610102120","1","4","0","8","3","0","0","61011"
"91002","8","0","0","0","0","0","610102121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610102122","0","0","0","2","30","0","0","31235"
"91002","8","0","0","0","2","0","610102123","0","0","0","2","30","0","0","31013"
"91002","8","0","3","0","2","23001","610103011","0","2","0","10","30","0","0","61022"
"91002","8","0","6","0","2","23001","610103021","0","2","0","20","60","0","0","61022"
"91002","8","0","12","0","2","23001","610103031","0","2","0","40","100","0","0","61022"
"91002","8","0","60","0","2","23001","610103041","0","2","0","200","150","0","0","61022"
"61022","2","0","1","0","4","113011","610103101","0","4","0","1","10","0","0","113401"
"61021","2","0","1","0","4","113071","610103102","0","4","0","1","4","0","0","113222"
"61021","2","0","1","0","4","123251","610103103","0","4","0","1","4","0","0","113013"
"61021","2","0","1","0","4","123161","610103104","0","4","0","1","4","0","0","123371"
"61021","2","0","1","0","4","113221","610103105","0","4","0","1","4","0","0","113131"
"61021","2","0","1","0","4","113191","610103106","0","4","0","1","4","0","0","113012"
"61021","2","0","1","0","4","113431","610103107","0","4","0","1","4","0","0","113252"
"61021","2","0","1","0","4","113551","610103108","0","4","0","1","4","0","0","113401"
"61021","2","0","1","0","4","113611","610103109","0","4","0","1","4","0","0","123583"
"61021","2","0","1","0","4","113581","610103110","0","4","0","1","4","0","0","123582"
"61021","2","0","1","0","4","113431","610103111","0","4","0","1","4","0","0","123583"
"61021","2","0","1","0","4","113551","610103112","0","4","0","1","4","0","0","113552"
"61021","2","0","1","0","4","113611","610103113","0","4","0","1","4","0","0","123582"
"61021","2","0","1","0","4","113581","610103114","0","4","0","1","4","0","0","124251"
"61021","2","0","1","0","4","113372","610103115","0","4","0","1","4","0","0","114011"
"31178","2","4","1","124131","2","114371","610103116","1","4","0","8","3","0","0","61021"
"31047","2","4","1","114191","2","114341","610103117","1","4","0","8","3","0","0","61021"
"31178","2","4","1","124071","2","124311","610103118","1","4","0","8","3","0","0","61021"
"31047","2","4","1","114461","2","124401","610103119","1","4","0","8","3","0","0","61021"
"31178","2","4","1","124491","2","124521","610103120","1","4","0","8","3","0","0","61021"
"91002","8","0","0","0","0","0","610103121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610103122","0","0","0","2","30","0","0","31178"
"91002","8","0","0","0","2","0","610103123","0","0","0","2","30","0","0","31047"
"91002","8","4","3","150002","2","23001","610104011","2","2","0","10","30","0","0","61032"
"91002","8","4","6","150003","2","23001","610104021","2","2","0","20","60","0","0","61032"
"91002","8","4","12","150004","2","23001","610104031","2","2","0","40","100","0","0","61032"
"91002","8","4","60","150005","2","23001","610104041","2","2","2","200","150","4","150006","61032"
"61032","2","0","1","0","4","113011","610104101","0","4","0","1","10","0","0","113401"
"61031","2","0","1","0","4","113071","610104102","0","4","0","1","4","0","0","113222"
"61031","2","0","1","0","4","123251","610104103","0","4","0","1","4","0","0","113013"
"61031","2","0","1","0","4","123161","610104104","0","4","0","1","4","0","0","123371"
"61031","2","0","1","0","4","113221","610104105","0","4","0","1","4","0","0","113131"
"61031","2","0","1","0","4","113191","610104106","0","4","0","1","4","0","0","113012"
"61031","2","0","1","0","4","113431","610104107","0","4","0","1","4","0","0","113252"
"61031","2","0","1","0","4","113551","610104108","0","4","0","1","4","0","0","113401"
"61031","2","0","1","0","4","113611","610104109","0","4","0","1","4","0","0","123583"
"61031","2","0","1","0","4","113581","610104110","0","4","0","1","4","0","0","123582"
"61031","2","0","1","0","4","113431","610104111","0","4","0","1","4","0","0","123583"
"61031","2","0","1","0","4","113551","610104112","0","4","0","1","4","0","0","113552"
"61031","2","0","1","0","4","113611","610104113","0","4","0","1","4","0","0","123582"
"61031","2","0","1","0","4","113581","610104114","0","4","0","1","4","0","0","124251"
"61031","2","0","1","0","4","113372","610104115","0","4","0","1","4","0","0","114011"
"31037","2","4","1","124131","2","114371","610104116","1","4","0","8","3","0","0","61031"
"31005","2","4","1","114191","2","114341","610104117","1","4","0","8","3","0","0","61031"
"31037","2","4","1","124071","2","124311","610104118","1","4","0","8","3","0","0","61031"
"31005","2","4","1","114461","2","124401","610104119","1","4","0","8","3","0","0","61031"
"31037","2","4","1","124491","2","124521","610104120","1","4","0","8","3","0","0","61031"
"91002","8","0","0","0","0","0","610104121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610104122","0","0","0","2","30","0","0","31037"
"91002","8","0","0","0","2","0","610104123","0","0","0","2","30","0","0","31005"
"91002","8","0","3","0","2","23001","610105011","0","2","0","10","30","0","0","61042"
"91002","8","0","6","0","2","23001","610105021","0","2","0","20","60","0","0","61042"
"91002","8","0","12","0","2","23001","610105031","0","2","0","40","100","0","0","61042"
"91002","8","0","60","0","2","23001","610105041","0","2","0","200","150","0","0","61042"
"61042","2","0","1","0","4","113011","610105101","0","4","0","1","10","0","0","113401"
"61041","2","0","1","0","4","113071","610105102","0","4","0","1","4","0","0","113222"
"61041","2","0","1","0","4","123251","610105103","0","4","0","1","4","0","0","113013"
"61041","2","0","1","0","4","123161","610105104","0","4","0","1","4","0","0","123371"
"61041","2","0","1","0","4","113221","610105105","0","4","0","1","4","0","0","113131"
"61041","2","0","1","0","4","113191","610105106","0","4","0","1","4","0","0","113012"
"61041","2","0","1","0","4","113431","610105107","0","4","0","1","4","0","0","113252"
"61041","2","0","1","0","4","113551","610105108","0","4","0","1","4","0","0","113401"
"61041","2","0","1","0","4","113611","610105109","0","4","0","1","4","0","0","123583"
"61041","2","0","1","0","4","113581","610105110","0","4","0","1","4","0","0","123582"
"61041","2","0","1","0","4","113431","610105111","0","4","0","1","4","0","0","123583"
"61041","2","0","1","0","4","113551","610105112","0","4","0","1","4","0","0","113552"
"61041","2","0","1","0","4","113611","610105113","0","4","0","1","4","0","0","123582"
"61041","2","0","1","0","4","113581","610105114","0","4","0","1","4","0","0","124251"
"61041","2","0","1","0","4","113372","610105115","0","4","0","1","4","0","0","114011"
"31053","2","4","1","124131","2","114371","610105116","1","4","0","8","3","0","0","61041"
"31055","2","4","1","114191","2","114341","610105117","1","4","0","8","3","0","0","61041"
"31053","2","4","1","124071","2","124311","610105118","1","4","0","8","3","0","0","61041"
"31055","2","4","1","114461","2","124401","610105119","1","4","0","8","3","0","0","61041"
"31053","2","4","1","124491","2","124521","610105120","1","4","0","8","3","0","0","61041"
"91002","8","0","0","0","0","0","610105121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610105122","0","0","0","2","30","0","0","31053"
"91002","8","0","0","0","2","0","610105123","0","0","0","2","30","0","0","31055"
"91002","8","4","3","150002","2","23001","610106011","2","2","0","10","30","0","0","61052"
"91002","8","4","6","150003","2","23001","610106021","2","2","0","20","60","0","0","61052"
"91002","8","4","12","150004","2","23001","610106031","2","2","0","40","100","0","0","61052"
"91002","8","4","60","150005","2","23001","610106041","2","2","2","200","150","4","150006","61052"
"61052","2","0","1","0","4","113011","610106101","0","4","0","1","10","0","0","113401"
"61051","2","0","1","0","4","113071","610106102","0","4","0","1","4","0","0","113222"
"61051","2","0","1","0","4","123251","610106103","0","4","0","1","4","0","0","113013"
"61051","2","0","1","0","4","123161","610106104","0","4","0","1","4","0","0","123371"
"61051","2","0","1","0","4","113221","610106105","0","4","0","1","4","0","0","113131"
"61051","2","0","1","0","4","113191","610106106","0","4","0","1","4","0","0","113012"
"61051","2","0","1","0","4","113431","610106107","0","4","0","1","4","0","0","113252"
"61051","2","0","1","0","4","113551","610106108","0","4","0","1","4","0","0","113401"
"61051","2","0","1","0","4","113611","610106109","0","4","0","1","4","0","0","123583"
"61051","2","0","1","0","4","113581","610106110","0","4","0","1","4","0","0","123582"
"61051","2","0","1","0","4","113431","610106111","0","4","0","1","4","0","0","123583"
"61051","2","0","1","0","4","113551","610106112","0","4","0","1","4","0","0","113552"
"61051","2","0","1","0","4","113611","610106113","0","4","0","1","4","0","0","123582"
"61051","2","0","1","0","4","113581","610106114","0","4","0","1","4","0","0","124251"
"61051","2","0","1","0","4","113372","610106115","0","4","0","1","4","0","0","114011"
"31241","2","4","1","124131","2","114371","610106116","1","4","0","8","3","0","0","61051"
"31047","2","4","1","114191","2","114341","610106117","1","4","0","8","3","0","0","61051"
"31241","2","4","1","124071","2","124311","610106118","1","4","0","8","3","0","0","61051"
"31047","2","4","1","114461","2","124401","610106119","1","4","0","8","3","0","0","61051"
"31241","2","4","1","124491","2","124521","610106120","1","4","0","8","3","0","0","61051"
"91002","8","0","0","0","0","0","610106121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610106122","0","0","0","2","30","0","0","31241"
"91002","8","0","0","0","2","0","610106123","0","0","0","2","30","0","0","31047"
"91002","8","0","3","0","2","23001","610107011","0","2","0","10","30","0","0","61062"
"91002","8","0","6","0","2","23001","610107021","0","2","0","20","60","0","0","61062"
"91002","8","0","12","0","2","23001","610107031","0","2","0","40","100","0","0","61062"
"91002","8","0","60","0","2","23001","610107041","0","2","0","200","150","0","0","61062"
"61062","2","0","1","0","4","113011","610107101","0","4","0","1","10","0","0","113401"
"61061","2","0","1","0","4","113071","610107102","0","4","0","1","4","0","0","113222"
"61061","2","0","1","0","4","123251","610107103","0","4","0","1","4","0","0","113013"
"61061","2","0","1","0","4","123161","610107104","0","4","0","1","4","0","0","123371"
"61061","2","0","1","0","4","113221","610107105","0","4","0","1","4","0","0","113131"
"61061","2","0","1","0","4","113191","610107106","0","4","0","1","4","0","0","113012"
"61061","2","0","1","0","4","113431","610107107","0","4","0","1","4","0","0","113252"
"61061","2","0","1","0","4","113551","610107108","0","4","0","1","4","0","0","113401"
"61061","2","0","1","0","4","113611","610107109","0","4","0","1","4","0","0","123583"
"61061","2","0","1","0","4","113581","610107110","0","4","0","1","4","0","0","123582"
"61061","2","0","1","0","4","113431","610107111","0","4","0","1","4","0","0","123583"
"61061","2","0","1","0","4","113551","610107112","0","4","0","1","4","0","0","113552"
"61061","2","0","1","0","4","113611","610107113","0","4","0","1","4","0","0","123582"
"61061","2","0","1","0","4","113581","610107114","0","4","0","1","4","0","0","124251"
"61061","2","0","1","0","4","113372","610107115","0","4","0","1","4","0","0","114011"
"31192","2","4","1","124131","2","114371","610107116","1","4","0","8","3","0","0","61061"
"31006","2","4","1","114191","2","114341","610107117","1","4","0","8","3","0","0","61061"
"31192","2","4","1","124071","2","124311","610107118","1","4","0","8","3","0","0","61061"
"31006","2","4","1","114461","2","124401","610107119","1","4","0","8","3","0","0","61061"
"31192","2","4","1","124491","2","124521","610107120","1","4","0","8","3","0","0","61061"
"91002","8","0","0","0","0","0","610107121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610107122","0","0","0","2","30","0","0","31192"
"91002","8","0","0","0","2","0","610107123","0","0","0","2","30","0","0","31006"
"91002","8","4","3","150002","2","23001","610108011","2","2","0","10","30","0","0","61072"
"91002","8","4","6","150003","2","23001","610108021","2","2","0","20","60","0","0","61072"
"91002","8","4","12","150004","2","23001","610108031","2","2","0","40","100","0","0","61072"
"91002","8","4","60","150005","2","23001","610108041","2","2","2","200","150","4","150006","61072"
"61072","2","0","1","0","4","113011","610108101","0","4","0","1","10","0","0","113401"
"61071","2","0","1","0","4","113071","610108102","0","4","0","1","4","0","0","113222"
"61071","2","0","1","0","4","123251","610108103","0","4","0","1","4","0","0","113013"
"61071","2","0","1","0","4","123161","610108104","0","4","0","1","4","0","0","123371"
"61071","2","0","1","0","4","113221","610108105","0","4","0","1","4","0","0","113131"
"61071","2","0","1","0","4","113191","610108106","0","4","0","1","4","0","0","113012"
"61071","2","0","1","0","4","113431","610108107","0","4","0","1","4","0","0","113252"
"61071","2","0","1","0","4","113551","610108108","0","4","0","1","4","0","0","113401"
"61071","2","0","1","0","4","113611","610108109","0","4","0","1","4","0","0","123583"
"61071","2","0","1","0","4","113581","610108110","0","4","0","1","4","0","0","123582"
"61071","2","0","1","0","4","113431","610108111","0","4","0","1","4","0","0","123583"
"61071","2","0","1","0","4","113551","610108112","0","4","0","1","4","0","0","113552"
"61071","2","0","1","0","4","113611","610108113","0","4","0","1","4","0","0","123582"
"61071","2","0","1","0","4","113581","610108114","0","4","0","1","4","0","0","124251"
"61071","2","0","1","0","4","113372","610108115","0","4","0","1","4","0","0","114011"
"31247","2","4","1","124131","2","114371","610108116","1","4","0","8","3","0","0","61071"
"31066","2","4","1","114191","2","114341","610108117","1","4","0","8","3","0","0","61071"
"31247","2","4","1","124071","2","124311","610108118","1","4","0","8","3","0","0","61071"
"31066","2","4","1","114461","2","124401","610108119","1","4","0","8","3","0","0","61071"
"31247","2","4","1","124491","2","124521","610108120","1","4","0","8","3","0","0","61071"
"91002","8","0","0","0","0","0","610108121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610108122","0","0","0","2","30","0","0","31247"
"91002","8","0","0","0","2","0","610108123","0","0","0","2","30","0","0","31066"
"91002","8","0","3","0","2","23001","610109011","0","2","0","10","30","0","0","61082"
"91002","8","0","6","0","2","23001","610109021","0","2","0","20","60","0","0","61082"
"91002","8","0","12","0","2","23001","610109031","0","2","0","40","100","0","0","61082"
"91002","8","0","60","0","2","23001","610109041","0","2","0","200","150","0","0","61082"
"61082","2","0","1","0","4","113011","610109101","0","4","0","1","10","0","0","113401"
"61081","2","0","1","0","4","113071","610109102","0","4","0","1","4","0","0","113222"
"61081","2","0","1","0","4","123251","610109103","0","4","0","1","4","0","0","113013"
"61081","2","0","1","0","4","123161","610109104","0","4","0","1","4","0","0","123371"
"61081","2","0","1","0","4","113221","610109105","0","4","0","1","4","0","0","113131"
"61081","2","0","1","0","4","113191","610109106","0","4","0","1","4","0","0","113012"
"61081","2","0","1","0","4","113431","610109107","0","4","0","1","4","0","0","113252"
"61081","2","0","1","0","4","113551","610109108","0","4","0","1","4","0","0","113401"
"61081","2","0","1","0","4","113611","610109109","0","4","0","1","4","0","0","123583"
"61081","2","0","1","0","4","113581","610109110","0","4","0","1","4","0","0","123582"
"61081","2","0","1","0","4","113431","610109111","0","4","0","1","4","0","0","123583"
"61081","2","0","1","0","4","113551","610109112","0","4","0","1","4","0","0","113552"
"61081","2","0","1","0","4","113611","610109113","0","4","0","1","4","0","0","123582"
"61081","2","0","1","0","4","113581","610109114","0","4","0","1","4","0","0","124251"
"61081","2","0","1","0","4","113372","610109115","0","4","0","1","4","0","0","114011"
"31208","2","4","1","124131","2","114371","610109116","1","4","0","8","3","0","0","61081"
"31044","2","4","1","114191","2","114341","610109117","1","4","0","8","3","0","0","61081"
"31208","2","4","1","124071","2","124311","610109118","1","4","0","8","3","0","0","61081"
"31044","2","4","1","114461","2","124401","610109119","1","4","0","8","3","0","0","61081"
"31208","2","4","1","124491","2","124521","610109120","1","4","0","8","3","0","0","61081"
"91002","8","0","0","0","0","0","610109121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610109122","0","0","0","2","30","0","0","31208"
"91002","8","0","0","0","2","0","610109123","0","0","0","2","30","0","0","31044"
