0e06697ede36037c2a43581e76ed458025a35f390787239b2950a1f528fd44e0,a5f89a893cc280fae4145b7e0d32925f508a50f6d7e1aaab47c8db7db1e90255,548ecf1b83d788fcca7090878ce5c413111da31e3e08d2ec0beb7662a14b75db,3ea31aec89f4387024e977c705f86edef72c0b74f3dcae3ca039c6db7a27bcf0,8c6043c0ef79dedcb1a9bcb003908cfbc32b0ebc86194f68fea4dec2fa9fb40c,245ebadf2c92bf279c624bc48682c36f89004041517bad5453e3065218aa0621,18ff0ab06eb7f60acfc3a9808c222d6b16b04dedf8acf97b8e33341ce627a7f2,5404b95bfbe1b92e209936bb125f30ffba21a77e4a4e682eb5e5066dff7bf9a8,3ab9a7f36c0b1101dc33e7d9e9294ca3839180a60ea5b6a8d6518411f3133eb8,7f3b4620eabd5a6fa65049b8124726342544eea8e313f28dc1f55aac969c1526,0c66e231c818b51542e5d095684740e88308d38d4026a5dc906eab6c6e69f500,6e793b291f5cb42de97f2775856547584b997b61789222e30ff4397190b4385d,6ee8494d99d384719dea2da0dcd81943653ab8e41896e7a3437d2b36d802ff09,a3f5681b491afd33e38a8f781a0c8c000fd55552f868cc187c54dfdc7eb624c3,5e98c00d5503fbc69ce7642ec2fd862d35e9b4911d047e46aaaee6189a38963e,31588a0b7a9cd296ad3a7ff231c3e5f0f1548b536ee753dd8aa2e8e6a1c4282f,035d5ed2ba35e00f7ffcafe74a17ba11fb7645c7bd6cfb217ca75d1e20d63460,bfc6b9e6d1ecf3fbdf9544ec825d538a507251be2b79175cf36380bb0c4213bf,9f159a91c27cadeac940e768af52ad99cdd46d714fbc02eeacc13324a90f256f,415d54a2db5cc72fca5377314df8d9efbf8a3091ca727800df62646ac4d0b894
"1400001","140000102","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1400","1"
"1400004","140000401","0","1","0","118031","0","0","0","0","0","0","0","1400004","0","0","0","3731","1400","1"
"1400004","140000402","0","1","0","118031","0","0","0","0","0","0","0","1400004","0","0","0","3731","1400","1"
"1400004","140000403","0","1","0","118031","0","0","0","0","0","0","0","1400004","0","0","0","3731","1400","1"
"1401001","140100101","0","0","0","0","0","0","0","1","0","0","0","1401001","0","0","0","0","1401","1"
"1401001","140100102","0","0","0","0","0","0","0","1","0","0","0","1401001","0","0","0","0","1401","1"
"1401001","140100103","0","0","0","0","0","0","0","1","0","0","0","1401001","0","0","0","0","1401","1"
"1401002","140100201","0","1","0","0","0","0","0","0","0","0","0","1401002","0","0","0","140112","1401","1"
"1401002","140100202","0","1","0","0","0","0","0","0","0","0","0","1401002","0","0","0","140112","1401","1"
"1401004","140100401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","130231","1401","1"
"1402001","140200101","0","1","0","0","0","0","0","0","0","0","0","1402001","0","0","0","140211","1402","1"
"1402001","140200102","0","1","0","0","0","0","0","0","0","0","0","1402001","0","0","0","140211","1402","1"
"1402004","140200401","0","1","0","0","0","0","0","0","0","0","0","1402004","0","0","0","122331","1402","1"
"1402004","140200402","0","1","0","0","0","0","0","0","0","0","0","1402004","0","0","0","122331","1402","1"
"1403001","140300101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1403","1"
"1403001","140300102","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1403","1"
"1403001","140300103","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1403","1"
"1403001","140300104","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1403","1"
"1403003","140300301","0","1","0","0","0","0","0","0","0","0","0","1403003","0","0","0","193211","1403","1"
"1403003","140300302","0","1","0","0","0","0","0","0","0","0","0","1403003","0","0","0","193211","1403","1"
"1403004","140300401","0","1","0","140331","0","0","0","0","0","0","0","1403004","0","0","0","123031","1403","1"
"1403004","140300402","0","1","0","140331","0","0","0","0","0","0","0","1403004","0","0","0","123031","1403","1"
"1404002","140400201","0","1","0","0","0","0","0","0","0","0","0","1404002","0","0","0","140412","1404","1"
"1404002","140400202","0","1","0","0","0","0","0","0","0","0","0","1404002","0","0","0","140412","1404","1"
"1404004","140400401","0","1","0","106931","0","0","0","0","0","0","0","1404004","0","0","0","3731","1404","1"
"1404004","140400402","0","1","0","106931","0","0","0","0","0","0","0","1404004","0","0","0","3731","1404","1"
"1404004","140400403","0","1","0","106931","0","0","0","0","0","0","0","1404004","0","0","0","3731","1404","1"
"1405003","140500301","0","1","0","140511","0","0","0","0","0","0","0","1405003","0","0","0","127712","1405","1"
"1405003","140500302","0","1","0","140511","0","0","0","0","0","0","0","1405003","0","0","0","127712","1405","1"
"1405003","140500303","0","1","0","140511","0","0","0","0","0","0","0","1405003","0","0","0","127712","1405","1"
"1405003","140500304","0","1","0","140511","0","0","0","0","0","0","0","1405003","0","0","0","127712","1405","1"
"1405004","140500401","0","1","0","127832","0","0","0","0","0","0","0","1405004","0","0","0","127732","1405","1"
"1405004","140500402","0","1","0","127832","0","0","0","0","0","0","0","1405004","0","0","0","127732","1405","1"
"1405004","140500403","0","1","0","127832","0","0","0","0","0","0","0","1405004","0","0","0","127732","1405","1"
"1405004","140500404","0","1","0","127832","0","0","0","0","0","0","0","1405004","0","0","0","127732","1405","1"
"1405004","140500405","0","1","0","127832","0","0","0","0","0","0","0","1405004","0","0","0","127732","1405","1"
"1406003","140600301","0","1","0","140612","0","0","0","0","0","0","0","1406003","0","0","0","100011","1406","1"
"1406003","140600302","0","1","0","140612","0","0","0","0","0","0","0","1406003","0","0","0","100011","1406","1"
"1406004","140600401","0","1","0","0","0","0","0","0","0","0","0","1406004","0","0","0","126431","1406","1"
"1406004","140600402","0","1","0","0","0","0","0","0","0","0","0","1406004","0","0","0","126431","1406","1"
"1801001","180100101","0","1","0","0","0","0","0","0","0","0","0","1801001","0","0","0","100111","1801","1"
"1801001","180100102","0","1","0","0","0","0","0","0","0","0","0","1801001","0","0","0","100111","1801","1"
"1801004","180100401","0","1","0","0","0","0","0","0","0","0","0","1801004","0","0","0","100131","1801","1"
"1801004","180100402","0","1","0","0","0","0","0","0","0","0","0","1801004","0","0","0","100131","1801","1"
"1802001","180200101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","100211","1802","1"
"1802004","180200401","0","1","0","0","0","0","0","0","0","0","0","1802004","0","0","0","100231","1802","1"
"1802004","180200402","0","1","0","0","0","0","0","0","0","0","0","1802004","0","0","0","100231","1802","1"
"1803002","180300201","0","1","0","0","0","0","0","0","0","0","0","1803002","0","0","0","100311","1803","1"
"1803002","180300202","0","1","0","0","0","0","0","0","0","0","0","1803002","0","0","0","100311","1803","1"
"1803004","180300401","0","1","0","0","0","0","0","0","0","0","0","1803004","0","0","0","100331","1803","1"
"1803004","180300402","0","1","0","0","0","0","0","0","0","0","0","1803004","0","0","0","100331","1803","1"
"1804002","180400201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105812","1804","1"
"1804004","180400401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105831","1804","1"
"1805002","180500201","0","1","0","0","0","0","0","0","0","0","0","1805002","0","0","0","105913","1805","1"
"1805002","180500202","0","1","0","0","0","0","0","0","0","0","0","1805002","0","0","0","105913","1805","1"
"1805004","180500401","0","1","0","0","0","0","0","0","0","0","0","1805004","0","0","0","105931","1805","1"
"1805004","180500402","0","1","0","0","0","0","0","0","0","0","0","1805004","0","0","0","105931","1805","1"
"1806003","180600301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106012","1806","1"
"1806004","180600401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106031","1806","1"
"1807001","180700101","0","1","0","3831","0","0","0","0","0","0","0","1807001","0","0","0","3731","1807","1"
"1807001","180700102","0","1","0","3831","0","0","0","0","0","0","0","1807001","0","0","0","3731","1807","1"
"1807001","180700103","0","1","0","3831","0","0","0","0","0","0","0","1807001","0","0","0","3731","1807","1"
"1807004","180700401","0","1","0","103831","0","0","0","0","0","0","0","1807004","0","0","0","101231","1807","1"
"1807004","180700402","0","1","0","103831","0","0","0","0","0","0","0","1807004","0","0","0","101231","1807","1"
"1808001","180800101","0","1","103611","102012","0","0","0","0","0","0","0","0","0","0","0","100411","1808","1"
"1808004","180800401","0","1","103631","102031","0","0","0","0","0","0","0","1808004","0","0","0","100431","1808","1"
"1808004","180800402","0","1","103631","102031","0","0","0","0","0","0","0","1808004","0","0","0","100431","1808","1"
"1809001","180900101","0","1","0","103211","0","0","0","0","0","0","0","0","0","0","0","102811","1809","1"
"1809004","180900401","0","1","0","103232","0","0","0","0","0","0","0","0","0","0","0","102831","1809","1"
"1810002","181000201","0","1","0","109411","0","0","0","0","0","0","0","0","0","0","0","109211","1810","1"
"1810003","181000301","0","1","0","109411","0","0","0","0","0","0","0","0","0","0","0","109211","1810","1"
"1811003","181100301","0","1","0","128211","0","0","0","0","0","0","0","0","0","0","0","128111","1811","1"
"1811004","181100401","0","1","0","104931","0","0","0","0","0","0","0","0","0","0","0","101131","1811","1"
"1812001","181200101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1812","1"
"1812001","181200102","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1812","1"
"1812001","181200103","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1812","1"
"1812001","181200104","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1812","1"
"1812002","181200201","0","1","106011","105911","0","0","0","0","0","0","0","0","0","106412","0","105811","1812","1"
"1812003","181200301","0","1","0","126112","0","0","0","0","0","0","0","1812003","0","0","0","106412","1812","1"
"1812003","181200302","0","1","0","126112","0","0","0","0","0","0","0","1812003","0","0","0","106412","1812","1"
"1812004","181200401","0","1","0","0","0","0","0","0","0","0","0","1812004","0","0","0","0","1812","1"
"1812004","181200402","0","1","0","106432","0","0","0","0","0","0","0","1812004","0","0","0","105932","1812","1"
"2000080","200000080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2000","1"
"2000002","200000201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105913","2000","1"
"2000002","200000202","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2000","1"
"2000999","200099901","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2000","0"
"2001001","200100101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","102511","2001","1"
"2001001","200100102","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","102511","2001","1"
"2001002","200100201","0","1","106112","105911","0","0","0","0","0","0","0","0","0","0","0","102511","2001","1"
"2001003","200100301","0","1","0","106211","0","0","0","0","0","0","0","0","0","0","0","104311","2001","1"
"2001003","200100302","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2001","1"
"2001004","200100401","0","1","0","104911","0","0","0","0","0","0","0","0","0","0","0","101112","2001","1"
"2001004","200100402","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","104311","2001","1"
"2001005","200100501","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","104311","2001","1"
"2001005","200100502","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2001","1"
"2002001","200200101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","101011","2002","1"
"2002001","200200102","0","1","0","101711","0","0","0","0","0","0","0","0","0","0","0","101011","2002","1"
"2002002","200200201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","107111","2002","1"
"2002003","200200301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","107111","2002","1"
"2002004","200200401","0","1","105911","104311","0","0","0","0","0","0","0","0","0","107111","0","101711","2002","1"
"2002005","200200501","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","107111","2002","1"
"2003001","200300101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","102511","2003","1"
"2003002","200300201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","102111","2003","1"
"2003002","200300202","0","1","105911","102811","0","0","0","0","0","0","0","0","0","0","0","102511","2003","1"
"2003003","200300301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2003","1"
"2003004","200300401","0","1","0","102311","0","0","0","0","0","0","0","0","0","0","0","102111","2003","1"
"2003004","200300402","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2003","1"
"2003004","200300403","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2003","1"
"2003005","200300501","0","1","105911","102511","0","0","0","0","0","0","0","0","0","0","0","100011","2003","1"
"2004001","200400101","0","1","0","102811","0","0","0","0","0","0","0","0","0","0","0","101011","2004","1"
"2004002","200400201","0","1","105811","102611","0","0","0","0","0","0","0","0","0","0","0","100011","2004","1"
"2004003","200400301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2004","1"
"2004003","200400302","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","102611","2004","1"
"2004003","200400303","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2004","1"
"2004004","200400401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","103311","2004","1"
"2004005","200400501","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106011","2004","1"
"2005003","200500301","0","1","0","107311","0","0","0","0","0","0","0","0","0","0","0","106112","2005","1"
"2005004","200500401","0","1","0","106012","0","0","0","0","0","0","0","0","0","0","0","106911","2005","1"
"2005004","200500402","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106911","2005","1"
"2005004","200500403","0","1","106911","106011","0","0","0","0","0","0","0","0","0","0","0","100011","2005","1"
"2005006","200500601","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105811","2005","1"
"2006002","200600201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","103211","2006","1"
"2006002","200600202","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","102511","2006","1"
"2006004","200600401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105812","2006","1"
"2006004","200600402","105913","1","102511","102311","0","0","0","0","0","0","0","0","0","105812","0","100011","2006","1"
"2006006","200600601","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105811","2006","1"
"2006009","200600901","0","1","0","104811","0","0","0","0","0","0","0","0","0","0","0","102811","2006","1"
"2006012","200601201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2006","1"
"2006012","200601202","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2006","1"
"2006012","200601203","0","1","0","0","0","0","0","0","0","0","0","2006012","0","0","0","0","2006","1"
"2006012","200601204","0","1","0","0","0","0","0","0","0","0","0","2006012","0","0","0","0","2006","1"
"2006013","200601301","0","1","0","190711","0","0","0","0","0","0","0","0","0","0","0","106112","2006","1"
"2007001","200700101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","101211","2007","1"
"2007004","200700401","0","1","0","102211","0","0","0","0","0","0","0","0","0","0","0","100611","2007","1"
"2007006","200700601","0","1","0","104412","0","0","0","0","0","0","0","0","0","0","0","100711","2007","1"
"2007008","200700801","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2007","1"
"2007010","200701001","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","104411","2007","1"
"2007010","200701002","0","1","104412","103111","0","0","0","0","0","0","0","0","0","105911","0","100711","2007","1"
"2007011","200701101","105911","1","102211","100611","0","0","0","0","0","0","0","0","0","105811","0","100011","2007","1"
"2008002","200800201","0","1","104911","101112","0","0","0","0","0","0","0","0","0","0","0","100011","2008","1"
"2008003","200800301","0","1","0","190711","0","0","0","0","0","0","0","0","0","0","0","107111","2008","1"
"2008004","200800401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2008","1"
"2008009","200800901","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106112","2008","1"
"2008013","200801301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106013","2008","1"
"2008015","200801501","0","1","102011","100411","0","0","0","0","0","0","0","0","0","103611","0","100011","2008","1"
"2009001","200900101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105912","2009","1"
"2009002","200900201","0","1","0","103711","0","0","0","0","0","0","0","0","0","0","0","100511","2009","1"
"2009004","200900401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106211","2009","1"
"2009005","200900501","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","107011","2009","1"
"2009006","200900601","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2009","1"
"2009008","200900801","0","1","103711","100511","0","0","0","0","0","0","0","0","0","105913","0","100011","2009","1"
"2009009","200900901","0","1","105412","104212","0","0","0","0","0","0","0","0","0","0","0","102912","2009","1"
"2009010","200901001","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2009","1"
"2009011","200901101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2009","1"
"2009012","200901201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2009","1"
"2009013","200901301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","107111","2009","1"
"2009099","200909901","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106832","2009","1"
"2010001","201000101","0","1","0","106831","0","0","0","0","0","0","0","0","0","0","0","105913","2010","1"
"2010001","201000102","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105913","2010","1"
"2010002","201000201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2010","1"
"2010003","201000301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2010","1"
"2010004","201000401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105912","2010","1"
"2010004","201000402","0","1","0","190011","0","0","0","0","0","0","0","0","0","0","0","105912","2010","1"
"2010005","201000501","0","1","0","105913","0","0","0","0","0","0","0","0","0","0","0","104912","2010","1"
"2010006","201000601","0","1","0","105913","0","0","0","0","0","0","0","0","0","0","0","104912","2010","1"
"2010006","201000602","0","1","105913","104912","0","0","0","0","0","0","0","0","0","107311","0","100011","2010","1"
"2010007","201000701","0","1","100311","100211","0","0","0","0","0","0","0","2010007","0","0","0","100111","2010","1"
"2010007","201000702","0","0","100311","100211","0","0","0","1","0","0","0","2010007","0","0","0","100111","2010","1"
"2010008","201000801","0","1","0","100311","0","0","0","0","0","0","0","0","0","0","0","100111","2010","1"
"2011002","201100201","0","1","0","105911","0","0","0","0","0","0","0","0","0","0","0","100011","2011","1"
"2011004","201100401","0","1","0","105911","0","0","0","0","0","0","0","0","0","0","0","105813","2011","1"
"2011005","201100501","0","1","0","105911","0","0","0","0","0","0","0","0","0","0","0","105813","2011","1"
"2011006","201100601","0","1","0","0","0","0","0","0","0","0","0","2011006","0","0","0","105813","2011","1"
"2011006","201100602","0","1","0","0","0","0","0","0","0","0","0","2011006","0","0","0","105813","2011","1"
"2011006","201100603","0","1","0","0","0","0","0","0","0","0","0","2011006","0","0","0","105813","2011","1"
"2011006","201100604","0","1","0","0","0","0","0","0","0","0","0","2011006","0","0","0","105813","2011","1"
"2012004","201200401","0","1","104611","103311","0","0","0","0","0","0","0","2012004","0","0","0","101711","2012","1"
"2012004","201200402","0","1","104611","103311","0","0","0","0","0","0","0","2012004","0","0","0","101711","2012","1"
"2012005","201200501","0","1","102011","101711","0","0","0","0","0","0","0","0","0","104611","0","100511","2012","1"
"2012006","201200601","0","1","0","106611","0","0","0","0","0","0","0","0","0","0","0","106511","2012","1"
"2012011","201201101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2012","1"
"2012014","201201401","0","1","0","106031","0","0","0","0","0","0","0","0","0","0","0","105831","2012","1"
"2013001","201300101","104811","1","103411","103211","0","0","0","0","0","0","0","0","0","103711","0","102811","2013","1"
"2013005","201300501","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2013","1"
"2013006","201300601","0","1","105211","102611","0","0","0","0","0","0","0","0","0","0","0","101211","2013","1"
"2013008","201300801","0","1","0","0","0","0","0","0","0","0","0","2013008","0","0","0","103111","2013","1"
"2013008","201300802","0","1","0","0","0","0","0","0","0","0","0","2013008","0","0","0","103111","2013","1"
"2013009","201300901","104411","1","102211","100711","0","0","0","0","0","0","0","2013009","0","103111","0","100611","2013","1"
"2013009","201300902","104411","1","102211","100711","0","0","0","0","0","0","0","2013009","0","103111","0","100611","2013","1"
"2013011","201301101","0","1","0","106914","0","0","0","0","0","0","0","0","0","0","0","105811","2013","1"
"2013016","201301601","0","1","0","106113","0","0","0","0","0","0","0","2013016","0","0","0","100211","2013","1"
"2013016","201301602","0","1","0","106113","0","0","0","0","0","0","0","2013016","0","0","0","100211","2013","1"
"2014002","201400201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105811","2014","1"
"2014003","201400301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2014","1"
"2014003","201400401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2014","1"
"2014004","201400402","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","101211","2014","1"
"2014005","201400501","0","1","0","106011","0","0","0","0","0","0","0","0","0","0","0","105811","2014","1"
"2014009","201400901","101711","1","100211","100111","-840","1","105911","0","0","106011","2","0","104311","100311","105811","100011","2014","1"
"2015004","201500401","106011","1","105911","105811","0","0","0","0","0","0","0","0","0","104911","0","100211","2015","0"
"2015004","201500402","0","1","0","0","0","0","0","0","0","0","0","2015004","0","0","0","105911","2015","0"
"2015004","201500403","0","1","0","0","0","0","0","0","0","0","0","2015004","0","0","0","105911","2015","0"
"2015004","201500404","0","1","0","0","0","0","0","0","0","0","0","2015004","0","0","0","105911","2015","0"
"2015004","201500405","0","1","0","0","0","0","0","0","0","0","0","2015004","0","0","0","105911","2015","0"
"2015004","201500406","0","1","0","0","0","0","0","0","0","0","0","2015004","0","0","0","105911","2015","0"
"2015005","201500501","0","1","0","0","0","0","0","0","0","0","0","2015005","0","0","0","105913","2015","0"
"2015005","201500502","0","1","0","0","0","0","0","0","0","0","0","2015005","0","0","0","105913","2015","0"
"2015005","201500503","0","1","0","0","0","0","0","0","0","0","0","2015005","0","0","0","105913","2015","0"
"2015008","201500801","0","1","0","106915","0","0","0","0","0","0","0","0","0","0","0","106011","2015","0"
"2015008","201500802","0","1","0","0","0","0","0","0","0","0","0","2015008","0","0","0","106915","2015","0"
"2015008","201500803","0","1","0","0","0","0","0","0","0","0","0","2015008","0","0","0","106915","2015","0"
"2101001","210100101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2101","0"
"2101001","210100102","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2101","0"
"2101003","210100301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2101","0"
"2101005","210100501","0","1","105913","100211","0","0","0","0","0","0","0","0","0","106012","0","100111","2101","0"
"2101006","210100601","0","1","0","106414","0","0","0","0","0","0","0","0","0","0","0","105913","2101","0"
"2101006","210100602","0","1","106012","105913","0","0","0","0","0","0","0","0","0","0","0","105812","2101","0"
"2101007","210100701","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","100312","2101","0"
"2101008","210100801","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","191611","2101","0"
"2101013","210101301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105811","2101","0"
"2101014","210101401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","191611","2101","0"
"2101014","210101402","0","1","0","180411","0","0","0","0","0","0","0","2101014","0","0","0","180211","2101","0"
"2101014","210101403","0","1","0","180411","0","0","0","0","0","0","0","2101014","0","0","0","180211","2101","0"
"2102003","210200301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106812","2102","0"
"2102004","210200401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","118111","2102","0"
"2102007","210200701","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2102","0"
"2102010","210201001","105811","1","100211","100111","0","0","0","0","0","0","0","0","106011","100311","0","100011","2102","0"
"2102011","210201101","0","1","0","0","0","0","0","0","0","0","0","2102011","0","0","0","118111","2102","0"
"2102011","210201102","0","1","0","0","0","0","0","0","0","0","0","2102011","0","0","0","118111","2102","0"
"2102099","210209901","105611","1","102711","101311","0","0","0","0","0","0","0","0","0","105111","0","100911","2102","0"
"2103002","210300201","0","1","0","105812","0","0","0","0","0","0","0","0","0","0","0","102811","2103","0"
"2103006","210300601","0","1","103611","102011","0","0","0","0","0","0","0","0","0","106414","0","100411","2103","0"
"2103006","210300602","106414","1","103611","102011","0","0","0","0","0","0","0","2103006","191611","105911","0","100411","2103","0"
"2103006","210300603","106414","1","103611","102011","0","0","0","0","0","0","0","2103006","191611","105911","0","100411","2103","0"
"2103009","210300901","0","1","0","0","0","0","0","0","0","0","0","2103009","0","0","0","0","2103","0"
"2103009","210300902","0","1","0","0","0","0","0","0","0","0","0","2103009","0","0","0","0","2103","0"
"2103009","210300903","0","1","0","0","0","0","0","0","0","0","0","2103009","0","0","0","0","2103","0"
"2103011","210301101","0","1","0","102311","0","0","0","0","0","0","0","0","0","0","0","102111","2103","0"
"2103013","210301301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","191611","2103","0"
"2103013","210301302","106414","1","100311","100111","0","0","0","0","0","0","0","0","191611","105911","0","100011","2103","0"
"2103014","210301401","0","1","0","191711","0","0","0","0","0","0","0","0","0","0","0","105811","2103","0"
"2103016","210301601","0","1","191611","102311","0","0","0","0","0","0","0","0","0","0","0","102111","2103","0"
"2103018","210301801","106012","1","102311","102111","0","0","0","0","0","0","0","0","106412","105912","0","100211","2103","0"
"2103099","210309901","0","1","0","180411","0","0","0","0","0","0","0","0","0","0","0","105812","2103","0"
"2104001","210400101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106412","2104","0"
"2104003","210400301","105812","1","101811","101611","0","0","192011","0","0","0","0","0","106012","105011","106412","415","2104","0"
"2104004","210400401","0","1","110211","107811","0","0","0","0","0","0","0","0","0","192011","0","106414","2104","0"
"2104009","210400901","0","1","192012","180411","0","0","0","0","0","0","0","2104009","0","0","0","106011","2104","1"
"2104009","210400902","0","1","0","192012","0","0","0","0","0","0","0","2104009","0","0","0","180411","2104","1"
"2104099","210409901","0","1","0","100211","0","0","0","0","0","0","0","2104099","0","0","0","100011","2104","1"
"2104099","210409902","0","1","0","100211","0","0","0","0","0","0","0","2104099","0","0","0","100011","2104","1"
"2104099","210409903","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2104","1"
"2105004","210500401","0","1","106711","106412","0","0","0","0","0","0","0","0","0","0","0","106012","2105","1"
"2105005","210500501","0","1","0","118011","0","0","0","0","0","0","0","2105005","0","0","0","105812","2105","1"
"2105005","210500502","0","1","0","118011","0","0","0","0","0","0","0","2105005","0","0","0","105812","2105","1"
"2105007","210500701","0","1","118011","106412","0","0","0","0","0","0","0","2105007","0","191911","0","105913","2105","1"
"2105007","210500702","106412","1","104611","103211","0","0","0","0","0","0","0","2105007","118011","105913","191911","1411","2105","1"
"2105009","210500901","0","1","0","0","0","0","0","0","0","0","0","2105009","0","0","0","106012","2105","1"
"2105009","210500902","0","1","0","0","0","0","0","0","0","0","0","2105009","0","0","0","106012","2105","1"
"2106005","210600501","109511","1","105913","105111","0","0","0","0","0","0","0","2106005","109611","106412","0","100211","2106","1"
"2106005","210600502","109511","1","105913","105111","0","0","0","0","0","0","0","2106005","109611","106412","0","100211","2106","1"
"2106007","210600701","0","1","192011","118111","0","0","0","0","0","0","0","2106007","0","0","0","191611","2106","1"
"2106007","210600702","0","1","118111","191611","0","0","0","0","0","0","0","2106007","0","192011","0","105911","2106","1"
"2106099","210609901","0","1","0","0","0","0","0","0","0","0","0","2106099","0","0","0","100211","2106","1"
"2106099","210609902","0","1","0","0","0","0","0","0","0","0","0","2106099","0","0","0","100211","2106","1"
"2106099","210609903","0","1","0","0","0","0","0","0","0","0","0","2106099","0","0","0","100211","2106","1"
