5976b70d4acd742cc6aefe25d0b12d1ec18d3c91a003f843f143aa93779322a7,9c1786adff56cd72a6f7ba60faa5bbdce2504b2c1f734fa0a0790f029614cf6f,b3ee54354c453eb930c617f69d2505db254ed3cf0c66f48baaf99d120e3565a0,54469ac725d468c4ff22964f8498f3f18c9e0af187c006ff753baeeec499bd2a,e0fd01dbf725ec817742c5ad66a094dd07d7d8ca26f26b1cac08882aaa119159,1410a49752252b69e2f237b3f87d132b8498ecaad8326581e9de4e8b6281d309,ed4cd90e09c9ec0f96fc13389560bacdf1d0223a582167e1e8841927ffc3ac02,94d282e5add1191c24054a04a08fe2ce9f01834a52321cca1a6387b5c7e57505,3059d93a13f86e9e6a4c725af663c8333ec5fda28ee408785c3d40d52510bb57,6f1febd313c092992569a2021d4399ae9146c32c95bc908087e67874407b5aba,47e4d32a0a9ef1525c72f0d967f403106c1a3ac026f4c779ebc6ab73f4eb39fd,65e773e1f675ad9afce7ec0d57ff412f5ee02d0883f44490704582fe957bf285,55de24a099fe022a41f48264ab139a034b39bffcc9c0c5dfb8454a08757760e1,7e4f639f1786a8bda3bcc4678301cbae47d607f4dc228006dea9e3b8b827f036,1140b2d067e7eca377698e055e66c27b04f05f5efcb18421573d8c5f62942589,6a6f096bcc3012289a3b5d18ff73682f9896f8229988329bc17f40a6c83b06df,ac6ce1128e796c5f21079b46b44f89268390a9d7b25b83b76c2ba8d07cecdb92,421f547679489c54671c8e0f60d77da23b822767ef1eadc67165d4bebd145c8d,6b0c22caad1d79960809e3b90b6c426274077c7a135d0f7b7dc82703e81b43e0,dcb2eda3e2203c6c50a9745cdb5970a66e040ff464b42e3c89efcd5a8bfd4991,613fefe9ab6c15772a2b03f0f9b954c0565333c793df71f45e1a4b5f3df1910b,03df36b5a2a390e51fb447999af119b0ec5d89784f249754f25dc2c33d5a4fdf,b3a58ba168a4c76c652c97f0e951d89506826a3d74df3ea6ef428356e9a6f02d,e1e2d71cbd9a8309d3212edebf2e6389e3533ad7a598f6ee82a65376f485b6fa
"2","1","0","0","0","0","0","7","0","0","1001","0","0","0","1","1","0","0","30470901","1002","0","1001","1002","304709"
"1","1002","0","0","0","0","0","8","0","0","1002","0","0","1","1","1002","0","0","30470902","1001","0","1","1001","304709"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","30480001","0","0","1002","1001","304800"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","30480101","0","0","1002","1001","304801"
"1","1","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","30480201","1","0","1001","1","304802"
"1","1","0","0","0","0","0","8","0","0","1002","0","0","1","1001","1","0","0","30480202","1001","0","1","1002","304802"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1001","1001","0","0","30480301","1002","0","1002","1001","304803"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1001","1001","0","0","30480401","1002","0","1002","1001","304804"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1001","1001","0","0","30480501","1002","0","1002","1001","304805"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1001","1001","0","0","30480601","1002","0","1002","1001","304806"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1001","1001","0","0","30480701","1002","0","1002","1001","304807"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","30480801","0","0","1002","1001","304808"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","30480901","0","0","1002","1001","304809"
"1","1004","0","0","0","0","0","6","0","0","0","0","0","0","1002","1001","0","0","30490001","1004","0","1004","1001","304900"
"1","1002","0","0","0","0","0","7","0","0","1","0","0","0","1","1001","0","0","30500001","1002","0","1","1","305000"
"1","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1","0","0","30500101","1002","0","1002","1","305001"
"1","1002","0","0","0","0","0","7","0","0","1","0","0","0","1","1001","0","0","30500201","1002","0","1","1","305002"
"1","1002","0","0","0","0","0","8","0","0","1002","0","0","1","1","1002","0","0","30500202","1001","0","1002","1001","305002"
"1","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1","1","0","0","30500301","1002","0","1001","1","305003"
"1","1002","0","0","0","0","0","8","0","0","1002","0","0","1","1","1002","0","0","30500302","1001","0","1002","1001","305003"
"1","1002","0","0","0","0","0","7","0","0","1","0","0","0","1","1001","0","0","30500401","1002","0","1","1","305004"
"1","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1","0","0","30500501","1002","0","1002","1","305005"
"1","1002","0","0","0","0","0","7","0","0","1","0","0","0","1","1001","0","0","30500601","1002","0","1","1","305006"
"1","1002","0","0","0","0","0","8","0","0","1002","0","0","1","1","1002","0","0","30500602","1001","0","1002","1001","305006"
"1","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1","1","0","0","30500701","1002","0","1001","1","305007"
"1","1002","0","0","0","0","0","8","0","0","1002","0","0","1","1","1002","0","0","30500702","1001","0","1002","1001","305007"
"1","1","0","0","0","0","0","8","0","0","1","0","0","1","1","1","0","0","30510001","1001","0","1","1001","305100"
"1","1","0","0","0","0","0","8","0","0","1","0","0","1","1","1","0","0","30510101","1001","0","1","1001","305101"
"2","1002","0","0","0","0","0","8","0","0","1002","0","0","1002","1002","1001","0","0","30510201","1002","0","1002","1001","305102"
"2","1002","0","0","0","0","0","8","0","0","1002","0","0","1002","1002","1001","0","0","30510301","1002","0","1002","1001","305103"
"2","1002","0","0","0","0","0","8","0","0","1002","0","0","1002","1002","1001","0","0","30510401","1002","0","1002","1001","305104"
"1","1","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30520001","1001","0","1002","1001","305200"
"1","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1","0","0","30520101","1001","0","1001","1","305201"
"1","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1002","0","0","30520201","1001","0","1","1001","305202"
"1","1001","0","0","0","0","0","8","0","0","1001","0","0","1","1","1001","0","0","30520202","1002","0","1","1002","305202"
"1","1","0","0","0","0","0","9","0","1002","1001","0","0","1001","1001","1","0","0","30520301","1","0","1002","1","305203"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30520302","1001","0","1002","1","305203"
"1","1","0","0","0","0","0","9","0","1002","1001","0","0","1001","1001","1","0","0","30520401","1","0","1002","1","305204"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30520402","1001","0","1002","1","305204"
"1","1","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30520501","1001","0","1002","1001","305205"
"1","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1","0","0","30520601","1001","0","1001","1","305206"
"1","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1002","0","0","30520701","1001","0","1","1001","305207"
"1","1001","0","0","0","0","0","8","0","0","1001","0","0","1","1","1001","0","0","30520702","1002","0","1","1002","305207"
"1","1","0","0","0","0","0","9","0","1002","1001","0","0","1001","1001","1","0","0","30520801","1","0","1002","1","305208"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30520802","1001","0","1002","1","305208"
"1","1","0","0","0","0","0","6","0","0","0","0","0","0","1001","1","0","0","30530001","1002","0","1","1002","305300"
"1","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1001","1002","0","0","30530002","1","0","1","1001","305300"
"1","1","0","0","0","0","0","6","0","0","0","0","0","0","1001","1","0","0","30530101","1002","0","1","1002","305301"
"1","1","0","0","0","0","0","6","0","0","0","0","0","0","1001","1","0","0","30530201","1002","0","1","1002","305302"
"1","1","0","0","0","0","0","8","0","0","1001","0","0","1","1","1001","0","0","30540001","1","0","1","1001","305400"
"6","1","1","0","0","0","0","12","0","1","1","0","0","1002","1004","1","0","1004","30550001","1","1001","1001","1","305500"
"6","1","1","0","0","0","0","12","0","1","1","0","0","1002","1004","1","0","1004","30550101","1","1001","1001","1","305501"
"6","1","1","0","0","0","0","12","0","1","1","0","0","1002","1004","1","0","1004","30550201","1","1001","1001","1","305502"
"5","1","1004","0","0","0","0","11","0","1","1002","0","0","1","1","1","0","1001","30550202","1","0","1004","1001","305502"
"6","1","1","0","0","0","0","12","0","1","1","0","0","1007","1004","1","0","1004","30550301","1","1005","1005","1","305503"
"5","1","1004","0","0","0","0","11","0","1","1006","0","0","1","1","1","0","1005","30550302","1","0","1004","1005","305503"
"6","1","1","0","0","0","0","12","0","1","1","0","0","1002","1004","1","0","1004","30550401","1","1001","1001","1","305504"
"6","1","1","0","0","0","0","12","0","1","1","0","0","1002","1004","1","0","1004","30550501","1","1001","1001","1","305505"
"6","1","1","0","0","0","0","12","0","1","1","0","0","1002","1004","1","0","1004","30550601","1","1001","1001","1","305506"
"5","1","1004","0","0","0","0","11","0","1","1002","0","0","1","1","1","0","1001","30550602","1","0","1004","1001","305506"
"6","1","1004","0","0","0","0","12","0","1007","1","0","0","1004","1","1004","0","1","30550701","1","1005","1005","1","305507"
"5","1","1005","0","0","0","0","11","0","1","1006","0","0","1004","1","1004","0","1","30550702","1","0","1","1005","305507"
"1","1","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","30550801","0","0","1","1001","305508"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30550802","0","0","1004","1","305508"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","30550901","0","0","1001","1002","305509"
"1","1","0","0","0","0","0","5","0","0","0","0","0","0","1","1001","0","0","30560001","0","0","1","1001","305600"
"3","1001","0","0","0","0","0","7","0","0","1","0","0","0","1","1001","0","0","30560002","1002","0","1002","1","305600"
"1","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","30570001","0","0","0","1001","305700"
"1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","30570101","0","0","0","1","305701"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1001","0","0","30570201","1001","0","1003","1001","305702"
"1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","30570301","0","0","0","1","305703"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1001","0","0","30570401","1001","0","1003","1001","305704"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1001","0","0","30570501","1001","0","1003","1001","305705"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1001","0","0","30570601","1001","0","1003","1001","305706"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30570701","0","0","1001","1001","305707"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1001","0","0","30570801","1001","0","1003","1001","305708"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","30580001","0","0","1001","1002","305800"
"1","1004","0","0","0","0","0","7","0","0","1002","0","0","0","1004","1002","0","0","30580101","1004","0","1001","1004","305801"
"2","1004","0","0","0","0","0","8","0","0","1002","0","0","1001","1004","1002","0","0","30580102","1004","0","1001","1002","305801"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","30580201","0","0","1001","1002","305802"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","30580301","0","0","1001","1002","305803"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","30580401","0","0","1001","1002","305804"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","30580501","0","0","1001","1002","305805"
"4","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1002","1002","0","0","30590001","1002","0","1001","1002","305900"
"4","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1002","1002","0","0","30590101","1002","0","1001","1002","305901"
"4","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1002","1002","0","0","30590201","1002","0","1001","1002","305902"
"1","1","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30600001","1001","0","1002","1001","306000"
"1","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1","0","0","30600101","1001","0","1001","1","306001"
"1","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1002","0","0","30600201","1001","0","1","1001","306002"
"1","1001","0","0","0","0","0","8","0","0","1001","0","0","1","1","1001","0","0","30600202","1002","0","1","1002","306002"
"1","1","0","0","0","0","0","9","0","1001","1","0","0","1002","1002","1001","0","0","30600301","1","0","1","1001","306003"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30600302","1001","0","1002","1","306003"
"2","1002","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","30600401","0","0","0","1002","306004"
"2","1001","0","0","0","0","0","5","0","0","1001","0","0","0","1","1001","0","0","30600501","1","0","1","1","306005"
"1","1","0","0","0","0","0","9","0","1001","1","0","0","1002","1001","1002","0","0","30600601","1","0","1","1001","306006"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30600602","1001","0","1002","1","306006"
"1","1","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30600701","1001","0","1002","1001","306007"
"1","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1","0","0","30600801","1001","0","1001","1","306008"
"1","1001","0","0","0","0","0","8","0","0","1001","0","0","1","1","1001","0","0","30600802","1002","0","1","1002","306008"
"1","1","0","0","0","0","0","9","0","1001","1","0","0","1002","1002","1001","0","0","30600901","1","0","1","1001","306009"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30600902","1001","0","1002","1","306009"
"1","1","0","0","0","0","0","9","0","1001","1","0","0","1002","1002","1001","0","0","30601001","1","0","1","1001","306010"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30601002","1001","0","1002","1","306010"
"2","1","1","1","1","1","1","8","1","1","1001","1","1","1","1","1","1","1","30610001","1","1","1001","1","306100"
"2","1002","0","0","0","0","0","8","0","0","1001","0","0","1002","1002","1002","0","0","30610101","1002","0","1001","1002","306101"
"2","1004","0","0","0","0","0","8","0","0","1001","0","0","1002","1002","1002","0","0","30610201","1002","0","1001","1002","306102"
"2","1002","0","0","0","0","0","8","0","0","1001","0","0","1002","1002","1002","0","0","30610301","1002","0","1001","1002","306103"
"2","1002","0","0","0","0","0","8","0","0","1001","0","0","1002","1002","1002","0","0","30610401","1002","0","1001","1002","306104"
"1","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1","0","0","30620001","1001","0","1001","1","306200"
"1","1002","0","0","0","0","0","7","0","0","1002","0","0","0","1002","1002","0","0","30620101","1001","0","1001","1002","306201"
"1","1002","0","0","0","0","0","7","0","0","1002","0","0","0","1002","1002","0","0","30620201","1001","0","1001","1002","306202"
"1","1002","0","0","0","0","0","7","0","0","1002","0","0","0","1002","1002","0","0","30620301","1001","0","1001","1002","306203"
"1","1002","0","0","0","0","0","7","0","0","1002","0","0","0","1002","1002","0","0","30620401","1001","0","1001","1002","306204"
"1","1","0","0","0","0","0","6","0","0","0","0","0","0","1","1001","0","0","30630001","1002","0","1","1001","306300"
"3","1001","0","0","0","0","0","7","0","0","1","0","0","0","1","1001","0","0","30630002","1002","0","1002","1","306300"
"1","1","0","0","0","0","0","6","0","0","0","0","0","0","1","1001","0","0","30630101","1002","0","1","1001","306301"
"3","1001","0","0","0","0","0","7","0","0","1","0","0","0","1","1001","0","0","30630102","1002","0","1002","1","306301"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1001","1003","0","0","30630201","0","0","1002","1001","306302"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1001","1003","0","0","30630301","0","0","1002","1001","306303"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1001","1003","0","0","30630401","0","0","1002","1001","306304"
"1","1","0","0","0","0","0","6","0","0","0","0","0","0","1","1001","0","0","30630501","1002","0","1","1001","306300"
"3","1001","0","0","0","0","0","7","0","0","1","0","0","0","1","1001","0","0","30630502","1002","0","1002","1","306300"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1001","1003","0","0","30630601","0","0","1002","1001","306306"
"1","1","0","0","0","0","0","6","0","0","0","0","0","0","1","1001","0","0","30640001","1","0","1","1001","306400"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1001","0","0","30640101","1002","0","1002","1001","306401"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1001","0","0","30640201","1002","0","1002","1001","306402"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1001","0","0","30640301","1002","0","1002","1001","306403"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1001","0","0","30640401","1002","0","1002","1001","306404"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1001","0","0","30640501","1002","0","1002","1001","306405"
"3","1002","1001","0","0","0","0","10","0","1002","1002","0","0","1002","1002","1002","0","0","30650001","1001","0","1002","1002","306500"
"1","1","0","0","0","0","0","6","0","0","0","0","0","0","1","1001","0","0","30650101","1002","0","1","1001","306501"
"3","1001","0","0","0","0","0","7","0","0","1","0","0","0","1","1001","0","0","30650102","1002","0","1002","1","306501"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1","0","0","30660001","1001","0","1001","1","306600"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","30660101","0","0","1002","1002","306601"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","30660201","0","0","1002","1002","306602"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","30660301","0","0","1002","1002","306603"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","30660401","0","0","1002","1001","306604"
"2","1","0","0","0","0","0","5","0","1008","1006","0","0","1007","1","1004","0","0","30670001","1005","0","1002","1001","306700"
"2","1","0","0","0","0","0","5","0","0","0","0","0","0","1","1","0","0","30670101","0","0","1002","1","306701"
"2","1","0","0","0","0","0","5","0","0","0","0","0","0","1","1","0","0","30670201","0","0","1002","1","306702"
"2","1002","0","0","0","0","0","8","0","0","1","0","0","1","1","1002","0","0","30670202","1","0","1","1","306702"
"2","1","0","0","0","0","0","5","0","0","0","0","0","0","1","1","0","0","30670301","0","0","1002","1","306703"
"2","1002","0","0","0","0","0","8","0","0","1","0","0","1","1","1002","0","0","30670302","1","0","1","1","306703"
"2","1008","0","0","0","0","0","5","0","0","0","0","0","0","1001","1001","0","0","30670401","0","0","1001","1001","306704"
"2","1006","1","1006","1","0","0","18","1","1","1006","1","1","1005","1","1","1005","1","30670501","1","1","1","1005","306705"
"2","1","0","0","0","0","0","5","0","0","0","0","0","0","1","1","0","0","30670601","0","0","1002","1","306706"
"2","1002","0","0","0","0","0","8","0","0","1","0","0","1","1","1002","0","0","30670602","1","0","1","1","306706"
"1","1","0","0","0","0","0","6","0","0","0","0","0","0","1002","1","0","0","30670801","1","0","1","1","306708"
"1","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1","0","0","30670901","1002","0","1","1","306709"
"2","1002","0","0","0","0","0","7","0","0","1","0","0","0","1","1","0","0","30670902","1","0","1","1","306709"
"2","1","0","0","0","0","0","6","0","0","0","0","0","0","1","1","0","0","30671001","1","0","1002","1","306710"
"2","1002","0","0","0","0","0","8","0","0","1","0","0","1","1","1002","0","0","30671002","1","0","1","1","306710"
"2","1008","0","0","0","0","0","5","0","0","0","0","0","0","1001","1001","0","0","30671101","0","0","1001","1001","306711"
"2","1006","1","1006","1","0","0","18","1","1","1006","1","1","1005","1","1","1005","1","30671201","1","1","1","1005","306712"
"2","1","0","0","0","0","0","5","0","0","0","0","0","0","1","1","0","0","30671301","0","0","1002","1","306713"
"2","1002","0","0","0","0","0","8","0","0","1","0","0","1","1","1002","0","0","30671302","1","0","1","1","306713"
"1","1","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30680001","1001","0","1002","1001","306800"
"2","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1","0","0","30680101","1001","0","1001","1","306801"
"2","1","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","30680201","1","0","1002","1","306802"
"2","1001","0","0","0","0","0","8","0","0","1002","0","0","1","1","1","0","0","30680202","1001","0","1002","1","306802"
"2","1","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","30680301","1","0","1002","1","306803"
"2","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30680302","1001","0","1002","1","306803"
"2","1007","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","30680401","0","0","0","1007","306804"
"2","1004","1","0","0","0","0","10","0","1","1005","0","0","1","1","1","0","0","30680501","1004","0","1","1005","306805"
"2","1","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","30680601","1","0","1002","1","306806"
"2","1","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","30680602","1","0","1002","1","306806"
"1","1","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30680701","1001","0","1002","1001","306807"
"2","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1","0","0","30680801","1001","0","1001","1","306808"
"2","1","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","30680901","1","0","1002","1","306809"
"2","1001","0","0","0","0","0","8","0","0","1002","0","0","1","1","1","0","0","30680902","1001","0","1002","1","306809"
"2","1","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","30681001","1","0","1002","1","306810"
"2","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30681002","1001","0","1002","1","306810"
"2","1007","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","30681101","0","0","0","1007","306811"
"2","1004","1","0","0","0","0","10","0","1","1005","0","0","1","1","1","0","0","30681201","1004","0","1","1005","306812"
"2","1","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","30681301","1","0","1002","1","306813"
"2","1","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","30681302","1","0","1002","1","306813"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30690001","0","0","1002","1001","306900"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30690101","0","0","1002","1001","306901"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30690201","0","0","1002","1001","306902"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30690301","0","0","1002","1001","306903"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30690401","0","0","1002","1001","306904"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30690501","0","0","1002","1001","306905"
"1","1005","0","0","0","0","0","8","0","0","1002","0","0","1005","1005","1005","0","0","30700001","1001","0","1002","1005","307000"
"2","1005","0","0","0","0","0","6","0","0","0","0","0","0","1005","1001","0","0","30700101","1005","0","1005","1001","307001"
"1","1005","0","0","0","0","0","5","0","0","0","0","0","0","1001","1005","0","0","30700201","0","0","1002","1005","307002"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","30700202","0","0","1001","1002","307002"
"1","1005","0","0","0","0","0","5","0","0","0","0","0","0","1001","1005","0","0","30700301","0","0","1002","1005","307003"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","30700302","0","0","1001","1002","307003"
"2","1005","1005","0","0","0","0","10","0","1001","1005","0","0","1002","1001","1005","0","0","30700401","1001","0","1002","1005","307004"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30700501","0","0","1001","1005","307005"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1005","0","0","30700601","1005","0","1005","1005","307006"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","30700701","0","0","1001","1002","307007"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","30700702","0","0","1001","1002","307007"
"1","1005","0","0","0","0","0","8","0","0","1002","0","0","1005","1005","1005","0","0","30700801","1001","0","1002","1005","307008"
"2","1005","0","0","0","0","0","6","0","0","0","0","0","0","1005","1001","0","0","30700901","1005","0","1005","1001","307009"
"1","1005","0","0","0","0","0","5","0","0","0","0","0","0","1001","1005","0","0","30701001","0","0","1002","1005","307010"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","30701002","0","0","1001","1002","307010"
"1","1005","0","0","0","0","0","5","0","0","0","0","0","0","1001","1005","0","0","30701101","0","0","1002","1005","307011"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","30701102","0","0","1001","1002","307011"
"2","1005","1005","0","0","0","0","10","0","1001","1005","0","0","1002","1001","1005","0","0","30701201","1001","0","1002","1005","307012"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30701301","0","0","1001","1005","307013"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1005","0","0","30701401","1005","0","1005","1005","307014"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","30701501","0","0","1001","1002","307015"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","30701502","0","0","1001","1002","307015"
"2","1003","0","0","0","0","0","7","0","0","1003","0","0","0","1003","1003","0","0","30710001","1001","0","1002","1003","307100"
"2","1004","1001","0","0","0","0","12","0","1003","1004","0","0","1003","1001","1002","0","1002","30710101","1002","1004","1003","1003","307101"
"3","1003","0","0","0","0","0","6","0","0","0","0","0","0","1003","1002","0","0","30710201","1003","0","1002","1001","307102"
"1","1","1002","0","0","0","0","11","0","1","1","0","0","1001","1","1001","0","1001","30720001","1002","0","1002","1","307200"
"1","1","1","0","0","0","0","12","0","1","1","0","0","1001","1","1","0","1004","30720002","1004","1001","1001","1004","307200"
"1","1003","1002","0","0","0","0","11","0","1003","1003","0","0","1001","1003","1001","0","1001","30720101","1002","0","1002","1003","307201"
"1","1","0","0","0","0","0","8","0","0","1002","0","0","1","1","1","0","0","30720201","1","0","1002","1","307202"
"1","1003","1002","0","0","0","0","11","0","1003","1003","0","0","1001","1003","1001","0","1001","30720301","1002","0","1002","1003","307203"
"1","1003","1002","0","0","0","0","11","0","1003","1003","0","0","1001","1003","1001","0","1001","30720401","1002","0","1002","1003","307204"
"2","1","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30730001","1001","0","1002","1001","307300"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30730101","0","0","1","1","307301"
"2","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1","0","0","30730201","1","0","1","1","307302"
"2","1","0","0","0","0","0","7","0","0","1","0","0","0","1","1","0","0","30730202","1","0","1","1","307302"
"2","1","0","0","0","0","0","9","0","1","1","0","0","1007","1001","1","0","0","30730301","1006","0","1","1002","307303"
"2","1","0","0","0","0","0","9","0","1","1","0","0","1007","1001","1","0","0","30730302","1006","0","1","1002","307303"
"2","1","0","0","0","0","0","5","0","0","0","0","0","0","1","1","0","0","30730401","0","0","1","1","307304"
"2","1","1004","1","0","0","0","14","0","1","1","0","0","1","1","1004","1","1004","30730501","1004","1004","1","1004","307305"
"2","1","0","0","0","0","0","9","0","1","1","0","0","1007","1001","1","0","0","30730601","1006","0","1","1002","307306"
"2","1","0","0","0","0","0","9","0","1","1","0","0","1007","1001","1","0","0","30730602","1006","0","1","1002","307306"
"2","1","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30730701","1001","0","1002","1001","307307"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30730801","0","0","1","1","307308"
"2","1","0","0","0","0","0","7","0","0","1007","0","0","0","1","1","0","0","30730901","1006","0","1002","1001","307309"
