e89bfc787658424f7704f41cfa43aad0d64899e5ca5acd59f3c6b5395098af42,b9bc1f15e2c5eed10b43e7bacdec1ad8f04a0d1cb55d76bdf10265cc23686b56,df953a13459b3df7e33d6e784abdbd1853dad0d874908716c76ce3937372f5de,14e402a8e13f7e2d81e2168e9cda50c0067d66d76d0a305431d81f418a7a4324,bb2c4f9a710fb2887036bb82c026f6341c9d7d81e25902bbdace2b0f9eb5c24e,afce87fb83c75eadf272dcbdcda5b8d39a7430f77917865cf6f7fd442ffc0199,41a8ae52b725a155e9b7b7b004b9c571e5afc15def5e7cc756ef8909ec0a4a37,30268516e2a147a8055a471e53bbbf98dd1f9ae1251251c62d817cfe956b8ec8
"654","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","180401"
"655","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","107001"
"656","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","106101"
"657","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","107101"
"658","0","2023/11/30 11:59:59","0","292","3","2023/11/27 12:00:00","125501"
"659","0","2023/11/30 11:59:59","0","292","3","2023/11/27 12:00:00","125601"
"660","0","2023/12/11 11:59:59","1129","293","3","2023/11/30 12:00:00","127901"
"661","0","2023/12/15 14:59:59","0","294","3","2023/12/11 12:00:00","124001"
"662","0","2023/12/22 11:59:59","1130","295","3","2023/12/15 15:00:00","128001"
"663","0","2023/12/27 11:59:59","0","296","3","2023/12/22 12:00:00","108401"
"664","0","2023/12/27 11:59:59","0","296","3","2023/12/22 12:00:00","108601"
"665","0","2023/12/27 11:59:59","0","296","3","2023/12/22 12:00:00","111501"
"666","0","2023/12/27 11:59:59","0","296","3","2023/12/22 12:00:00","114401"
"667","0","2023/12/27 11:59:59","0","296","3","2023/12/22 12:00:00","119901"
"668","0","2023/12/31 11:59:59","0","297","3","2023/12/27 12:00:00","126201"
"669","0","2024/01/03 18:59:59","1131","298","3","2023/12/31 12:00:00","181101"
"670","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","126501"
"671","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","126401"
"672","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","118201"
"673","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","181001"
"674","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","123001"
"675","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","180901"
"676","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","118101"
"677","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","180801"
"678","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","106701"
"679","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","180701"
"680","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","180301"
"681","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","180601"
"682","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","180101"
"683","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","106801"
"684","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","180201"
"685","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","180501"
"686","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","180401"
"687","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","107001"
"688","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","106101"
"689","0","2024/01/03 18:59:59","0","298","3","2023/12/31 12:00:00","107101"
"690","0","2024/01/12 11:59:59","1132","299","3","2024/01/03 19:00:00","128401"
"691","0","2024/01/15 14:59:59","0","300","3","2024/01/12 12:00:00","124601"
"692","0","2024/01/15 14:59:59","0","300","3","2024/01/12 12:00:00","124501"
"693","0","2024/01/22 11:59:59","1133","301","3","2024/01/15 15:00:00","128501"
"694","0","2024/01/26 11:59:59","0","302","3","2024/01/22 12:00:00","109101"
"695","0","2024/01/26 11:59:59","0","302","3","2024/01/22 12:00:00","115501"
"696","0","2024/01/31 11:59:59","0","303","3","2024/01/26 12:00:00","111801"
"697","0","2024/01/31 11:59:59","0","303","3","2024/01/26 12:00:00","115001"
"698","0","2024/01/31 11:59:59","0","303","3","2024/01/26 12:00:00","120701"
"699","0","2024/01/31 11:59:59","0","303","3","2024/01/26 12:00:00","120901"
"700","0","2024/02/12 11:59:59","1134","304","3","2024/01/31 12:00:00","128901"
"701","0","2024/02/14 23:59:59","0","305","3","2024/02/12 12:00:00","124801"
"702","0","2024/02/14 23:59:59","0","305","3","2024/02/12 12:00:00","125001"
"703","0","2024/02/14 23:59:59","0","306","3","2024/02/12 12:00:00","126601"
"704","40011","2024/02/22 11:59:59","1135","307","3","2024/02/15 00:00:00","128701"
"705","0","2024/02/29 11:59:59","0","308","3","2024/02/22 12:00:00","121001"
"706","0","2024/02/29 11:59:59","0","308","3","2024/02/22 12:00:00","121101"
"707","50309","2024/03/03 18:59:59","1136","309","3","2024/02/29 12:00:00","129001"
"708","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","181101"
"709","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","126501"
"710","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","126401"
"711","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","118201"
"712","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","181001"
"713","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","123001"
"714","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","180901"
"715","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","118101"
"716","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","180801"
"717","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","106701"
"718","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","180701"
"719","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","180301"
"720","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","180601"
"721","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","180101"
"722","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","106801"
"723","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","180201"
"724","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","180501"
"725","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","180401"
"726","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","107001"
"727","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","106101"
"728","0","2024/03/03 18:59:59","0","309","3","2024/02/29 12:00:00","107101"
"729","30310","2024/03/11 11:59:59","1137","310","3","2024/03/03 19:00:00","129301"
"730","0","2024/03/18 11:59:59","0","311","3","2024/03/11 12:00:00","108801"
"731","0","2024/03/18 11:59:59","0","311","3","2024/03/11 12:00:00","108701"
"732","0","2024/03/18 11:59:59","0","311","3","2024/03/11 12:00:00","112001"
"733","0","2024/03/18 11:59:59","0","311","3","2024/03/11 12:00:00","111901"
"734","0","2024/03/22 11:59:59","0","312","3","2024/03/18 12:00:00","126901"
"735","0","2024/03/22 11:59:59","0","312","3","2024/03/18 12:00:00","127101"
"736","30313","2024/03/28 11:59:59","1138","313","3","2024/03/18 12:00:00","129401"
"737","0","2024/03/28 11:59:59","0","314","3","2024/03/22 12:00:00","120001"
"738","0","2024/03/31 11:59:59","0","315","3","2024/03/28 12:00:00","127201"
"739","30316","2024/04/12 11:59:59","1139","316","3","2024/03/31 12:00:00","129801"
"740","0","2024/04/15 14:59:59","0","317","3","2024/04/12 12:00:00","121501"
"741","0","2024/04/15 14:59:59","0","318","3","2024/04/12 12:00:00","125301"
"742","30319","2024/04/26 11:59:59","1140","319","3","2024/04/15 15:00:00","129901"
"743","0","2024/04/30 11:59:59","0","320","3","2024/04/26 12:00:00","127501"
"744","50321","2024/05/03 18:59:59","1141","321","3","2024/04/30 12:00:00","129601"
"745","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","129001"
"746","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","181101"
"747","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","126501"
"748","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","126401"
"749","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","118201"
"750","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","181001"
"751","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","123001"
"752","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","180901"
"753","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","118101"
"754","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","180801"
"755","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","106701"
"756","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","180701"
"757","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","180301"
"758","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","180601"
"759","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","180101"
"760","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","106801"
"761","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","180201"
"762","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","180501"
"763","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","180401"
"764","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","107001"
"765","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","106101"
"766","0","2024/05/03 18:59:59","0","321","3","2024/04/30 12:00:00","107101"
"767","30322","2024/05/15 14:59:59","1142","322","3","2024/05/03 19:00:00","130701"
"768","0","2024/05/15 14:59:59","0","323","3","2024/05/10 12:00:00","125501"
"769","0","2024/05/15 14:59:59","0","323","3","2024/05/10 12:00:00","125601"
"770","30324","2024/05/27 11:59:59","1143","324","3","2024/05/15 15:00:00","130801"
"771","0","2024/05/31 11:59:59","0","325","3","2024/05/27 12:00:00","127901"
"772","30326","2024/06/10 11:59:59","1144","326","3","2024/05/31 12:00:00","131001"
"773","0","2024/06/15 14:59:59","0","327","3","2024/06/10 12:00:00","126201"
"774","30328","2024/06/26 11:59:59","1145","328","3","2024/06/15 15:00:00","130901"
"775","0","2024/06/26 11:59:59","0","329","3","2024/06/21 12:00:00","110301"
"776","0","2024/06/26 11:59:59","0","329","3","2024/06/21 12:00:00","110001"
"777","0","2024/06/26 11:59:59","0","329","3","2024/06/21 12:00:00","107501"
"778","0","2024/06/26 11:59:59","0","329","3","2024/06/21 12:00:00","107801"
"779","0","2024/06/26 11:59:59","0","329","3","2024/06/21 12:00:00","107701"
"780","0","2024/06/26 11:59:59","0","329","3","2024/06/21 12:00:00","107901"
"781","0","2024/06/30 11:59:59","0","330","3","2024/06/26 12:00:00","128401"
"782","0","2024/06/30 11:59:59","0","330","3","2024/06/26 12:00:00","128501"
"783","50331","2024/07/03 18:59:59","1146","331","3","2024/06/30 12:00:00","129701"
"784","0","2024/07/03 18:59:59","1146","331","3","2024/06/30 12:00:00","131101"
"785","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","129601"
"786","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","129001"
"787","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","181101"
"788","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","126501"
"789","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","126401"
"790","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","118201"
"791","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","181001"
"792","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","123001"
"793","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","180901"
"794","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","118101"
"795","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","180801"
"796","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","106701"
"797","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","180701"
"798","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","180301"
"799","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","180601"
"800","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","180101"
"801","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","106801"
"802","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","180201"
"803","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","180501"
"804","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","180401"
"805","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","107001"
"806","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","106101"
"807","0","2024/07/03 18:59:59","0","331","3","2024/06/30 12:00:00","107101"
"808","30332","2024/07/15 14:59:59","1147","332","3","2024/07/03 19:00:00","131201"
"809","0","2024/07/15 14:59:59","0","333","3","2024/07/11 12:00:00","126601"
"810","30334","2024/07/26 11:59:59","1148","334","3","2024/07/15 15:00:00","131601"
"811","0","2024/07/31 11:59:59","0","335","3","2024/07/23 12:00:00","110601"
"812","0","2024/07/31 11:59:59","0","335","3","2024/07/23 12:00:00","110401"
"813","0","2024/07/31 11:59:59","0","335","3","2024/07/23 12:00:00","113101"
"814","0","2024/07/31 11:59:59","0","335","3","2024/07/23 12:00:00","113401"
"815","30337","2024/08/12 11:59:59","1149","337","3","2024/07/31 12:00:00","131701"
"816","0","2024/08/12 11:59:59","0","338","3","2024/08/09 12:00:00","126901"
"817","0","2024/08/12 11:59:59","0","338","3","2024/08/09 12:00:00","127101"
"818","0","2024/08/15 14:59:59","0","339","3","2024/08/12 12:00:00","128901"
"819","0","2024/08/15 14:59:59","0","339","3","2024/08/12 12:00:00","128701"
"820","40012","2024/08/23 11:59:59","1150","340","3","2024/08/15 15:00:00","131801"
"821","50341","2024/08/26 18:59:59","1151","341","3","2024/08/23 12:00:00","181201"
"822","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","129701"
"823","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","129601"
"824","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","129001"
"825","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","181101"
"826","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","126501"
"827","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","126401"
"828","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","118201"
"829","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","181001"
"830","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","123001"
"831","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","180901"
"832","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","118101"
"833","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","180801"
"834","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","106701"
"835","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","180701"
"836","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","180301"
"837","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","180601"
"838","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","180101"
"839","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","106801"
"840","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","180201"
"841","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","180501"
"842","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","180401"
"843","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","107001"
"844","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","106101"
"845","0","2024/08/26 18:59:59","0","341","3","2024/08/23 12:00:00","107101"
"846","0","2024/08/31 11:59:59","0","342","3","2024/08/26 19:00:00","117201"
"847","0","2024/08/31 11:59:59","0","342","3","2024/08/26 19:00:00","117001"
"848","0","2024/08/31 11:59:59","0","342","3","2024/08/26 19:00:00","122501"
"849","0","2024/08/31 11:59:59","0","342","3","2024/08/26 19:00:00","122901"
"850","30343","2024/09/13 11:59:59","1152","343","3","2024/08/31 12:00:00","132101"
