4b1fd5c1a4e041d370dd9e07a2ff6ac7b6989cee836483c28819cca230ee3a17,296a18d16612fbbbe09c5cb28e7ce9878805404022ecadae81de94b711fe84a8,3338317589bca67fd83d64f5e65d852c2a78a9f486347e6967ef2e1fbb8da3d1,07d382b95740e764ae11bd1ce584fd749b287849bd8f2b5f649bc137a105466b,4c87407ea8d4fb8f451bbe188f457bfe517a2ac9bbf9e1153746bb7005980bcb,78595e17a85450709bfe77cf19ff104625e3f9476e45aa90bfb07bb0eee352d1,6320a37c8d7f8d74d0f1e1ea3637b103f555089053b8ea8c50c386f99c896de4,6565684bd845faa24b455d9160b3d262867329f5ef5991e28c500a8505534226,46ba944b5e24e98df637579e8b6b9d97dfe212c81aff928869add10f4c7d9adb,3ce299e0872f34966268807585c479b350100013b7c2d4cf98fb78845c2e6ae4,d9eb762d1158c0938135b2e982a6bb0079678bb8dbde405ef2342a7a2700ab90,450917026b1ae534e2f894c53abda57e55be4444dfdafcc020728271a629730d,c6fc3418668e728899e797bc18571d07342f186c0f48615bf9101678e8f7ef5e,997aac44d64ac35fd74ce278876e0cf1f863974514a0b6ed025b21b29f031476,3c1b4d940f8c0289642ae9286c8df59924a264509aace4cc63c5a3674a85b74e,2a693c70219b3d16f17d7d470368d6e502df744c9319562efbdcfe16d9b5608f,4ae3316ff0d464c535daf002be4808ec5f6d64e80e4fd7b6a97e17516f466b7b,ddb90b1f679e2ebad2f360ef6b7844bc2e88d6633818294ac16a89cca95f9fd4,dde2364df2e34ff76b2d71e85e374c149be291e4517e75c1d283ab602b5e4dec,ee2f3fbd6d28e599e9f99200a35a5539d369c295337121c08170eb3688784d1b,7fc852e58bcf11b6f715201573cfeaee589a0da643f493385229083445b24c5b
"299919301","","10","2","1","0","81","15","3","1","3000","1","6","180","0","99","","0","0","0","2"
"299919401","","20","0","0","0","1","0","35","180","3000","1","6","0","0","1","","0","0","0","1"
"299919501","","49","0","0","1","20","0","3","100","3000","1","6","11","0","99","","0","0","31","1"
"299919701","","16","0","0","0","2","0","3","100","3000","1","6","0","0","99","","0","0","0","2"
"299919702","","16","0","0","0","4","0","3","100","3000","1","6","0","0","99","","0","0","0","1"
"299920201","","100","0","0","180","1","0","3","1","3000","1","6","0","0","99","","0","0","0","1"
"299920301","","127","0","1","0","299920302","10","3","1","3000","1","6","0","0","99","","0","0","0","1"
"299920302","","110","500000","0","-1","0","180","3","0","3000","1","6","0","0","99","","0","0","0","2"
"299920401","","130","0","0","0","0","0","3","90","3000","1","6","0","0","99","","0","0","0","1"
"299920501","","10","2","1","0.001","20","0","3","2","3000","1","6","90","0","1","","0","0","0","1"
"299920502","","10","2","1","0.001","40","0","3","2","3000","1","6","90","0","1","","0","0","0","1"
"299920601","","112","-1","0","0.001","11","0","3","1","3000","1","6","0","0","99","","0","-1","-1","2"
"299920701","","23","0","299920702","0","300","2","3","1","3000","1","6","0","0","99","","0","0","0","2"
"299920702","","46","0","2","500000","1","0.001","3","0","3000","1","6","0","100","99","","0","0","0","2"
"300100101","","26","0","1","0","300100102","0.005","7","7","3000","1","3","0","0","1","","0","0","0","2"
"300100102","","46","0","1","0","1","0","3","20","3000","1","3","0","100","99","","0","0","0","1"
"300100103","","9","0","0","3.5","2","0.3","3","0","3000","1","3","0","100","99","","0","0","0","1"
"300100201","","1","0","0","1","1","40","3","40","3000","1","3","0.00248","100","1","","0","0","0","1"
"300100202","","3","0","0","3000","3","0","3","2160","3000","1","3","0","0","1","","0","0","0","1"
"300100203","","8","0","0","3","7","0","3","0","3000","1","3","0","0","1","","0","0","0","1"
"300100204","","26","0","2","0","300100205","100","3","13","3000","1","3","0","0","1","","0","0","0","1"
"300100205","","10","0","1","0","10","10","7","2","3000","1","3","12","0","1","","0","0","0","2"
"300100301","","1","0","0","1","2","10","3","10","3000","1","3","0.00061","100","99","","0","0","0","1"
"300100302","","10","0","1","0","61","40","3","3","3000","1","3","18","0","99","","0","0","0","1"
"300100303","","10","0","1","0","71","40","3","3","3000","1","3","18","0","99","","0","0","0","1"
"300100304","","8","0","0","1","3","0","3","0","3000","1","3","0","0","99","","0","0","0","1"
"300100401","","1","0","0","1","1","40","3","40","3000","1","3","0.00248","100","1","","0","0","0","1"
"300101101","","26","0","1","0","300101102","0.005","7","7","3000","1","3","0","0","1","","0","0","0","2"
"300101102","","46","0","1","0","1","0","3","20","3000","1","3","0","100","99","","0","0","0","1"
"300101103","","9","0","0","3.5","2","0.3","3","0","3000","1","3","0","100","99","","0","0","0","1"
"300101201","","1","0","0","1","1","40","3","40","3000","1","3","0.00248","100","1","","0","0","0","1"
"300101202","","3","0","0","3000","3","0","3","2160","3000","1","3","0","0","1","","0","0","0","1"
"300101203","","8","0","0","3","7","0","3","0","3000","1","3","0","0","1","","0","0","0","1"
"300101204","","26","0","2","0","300101205","100","3","13","3000","1","3","0","0","1","","0","0","0","1"
"300101205","","10","0","1","0","10","10","7","2","3000","1","3","12","0","1","","0","0","0","2"
"300101301","","1","0","0","1","2","10","3","10","3000","1","3","0.00061","100","99","","0","0","0","1"
"300101302","","10","0","1","0","61","40","3","3","3000","1","3","18","0","99","","0","0","0","1"
"300101303","","10","0","1","0","71","40","3","3","3000","1","3","18","0","99","","0","0","0","1"
"300101304","","8","0","0","1","3","0","3","0","3000","1","3","0","0","99","","0","0","0","1"
"300101401","","1","0","0","1","1","24","3","24","3000","1","9","0.00148","100","2","","0","0","0","1"
"300101402","","1","0","0","1","1","24","3","24","3000","1","9","0.00148","100","2","","0","0","0","1"
"300101403","","8","0","0","1.5","7","0","3","0","3000","1","9","0","0","2","","0","0","0","1"
"300101404","","93","0","0","0","300101405","0","3","0","3000","1","9","0","0","1","","0","0","0","1"
"300101405","","26","0","2","0","300101406","50","3","13","3000","1","9","0","0","1","","0","0","0","1"
"300101406","","10","0","1","0","10","5","7","2","3000","1","3","12","0","1","","0","0","0","2"
"300101407","","93","0","0","0","300101408","0","3","0","3000","1","9","0","0","1","","1","0","0","1"
"300101408","","26","0","2","0","300101409","50","3","13","3000","1","9","0","0","1","","1","0","0","1"
"300101409","","10","0","1","0","10","5","7","2","3000","1","3","12","0","1","","0","0","0","2"
"300101501","","1","0","0","1","1","40","3","40","3000","1","3","0.00248","100","1","","0","0","0","1"
"300102101","","26","0","1","0","300102102","0.005","7","7","3000","1","3","0","0","1","","0","0","0","2"
"300102102","","46","0","1","0","1","0","3","30","3000","1","3","0","100","99","","0","0","0","1"
"300102103","","9","0","0","3.5","2","0.3","3","0","3000","1","3","0","100","99","","0","0","0","1"
"300102201","","1","0","0","1","1","40","3","40","3000","1","3","0.00248","100","1","","0","0","0","1"
"300102202","","3","0","0","3000","3","0","3","2160","3000","1","3","0","0","1","","0","0","0","1"
"300102203","","8","0","0","3","7","0","3","0","3000","1","3","0","0","1","","0","0","0","1"
"300102204","","26","0","2","0","300102205","100","3","13","3000","1","3","0","0","1","","0","0","0","1"
"300102205","","10","0","1","0","10","10","7","2","3000","1","3","12","0","1","","0","0","0","2"
"300102301","","1","0","0","1","2","10","3","10","3000","1","3","0.00061","100","99","","0","0","0","1"
"300102302","","10","0","1","0","61","90","3","3","3000","1","3","18","0","99","","0","0","0","1"
"300102303","","10","0","1","0","71","90","3","3","3000","1","3","18","0","99","","0","0","0","1"
"300102304","","8","0","0","1","3","0","3","0","3000","1","3","0","0","99","","0","0","0","1"
"300102401","","1","0","0","1","1","24","3","24","3000","1","9","0.00148","100","2","","0","0","0","1"
"300102402","","1","0","0","1","1","24","3","24","3000","1","9","0.00148","100","2","","0","0","0","1"
"300102403","","8","0","0","1.5","7","0","3","0","3000","1","9","0","0","2","","0","0","0","1"
"300102404","","93","0","0","0","300102405","0","3","0","3000","1","9","0","0","1","","0","0","0","1"
"300102405","","26","0","2","0","300102406","50","3","13","3000","1","9","0","0","1","","0","0","0","1"
"300102406","","10","0","1","0","10","5","7","2","3000","1","3","12","0","1","","0","0","0","2"
"300102407","","93","0","0","0","300102408","0","3","0","3000","1","9","0","0","1","","1","0","0","1"
"300102408","","26","0","2","0","300102409","50","3","13","3000","1","9","0","0","1","","1","0","0","1"
"300102409","","10","0","1","0","10","5","7","2","3000","1","3","12","0","1","","0","0","0","2"
"300102501","","1","0","0","1","1","40","3","40","3000","1","3","0.00248","100","1","","0","0","0","1"
"300102601","","48","0","2","0","1","0","7","100","3000","1","3","0","0","1","","0","0","11.5","2"
"300102602","","10","0","0","0","10","50","3","2","3000","1","3","12","0","99","","0","0","0","3"
"300102603","","10","0","0","0","30","50","3","2","3000","1","3","12","0","99","","0","0","0","3"
"300102604","","10","0","0","0","21","50","3","3","3000","1","3","12","0","99","","0","0","0","3"
"300102605","","10","0","0","0","41","50","3","3","3000","1","3","12","0","99","","0","0","0","3"
"300102606","","8","0","0","12","2","0","3","1.5","3000","1","3","0","0","99","","0","0","0","3"
"300103001","","26","0","1","0","300103002","0.005","7","7","3000","1","3","0","0","1","","0","0","0","2"
"300103002","","46","0","1","0","1","0","3","30","3000","1","3","0","100","99","","0","0","0","1"
"300103003","","9","0","0","3.5","2","0.2","3","0","3000","1","3","0","100","99","","0","0","0","1"
"300103101","","1","0","0","1","1","18","3","18","3000","1","3","0.00178","100","1","","0","0","0","1"
"300103201","","1","0","0","1","1","4","3","4","3000","1","3","0.00038","100","2","","0","0","0","1"
"300103202","","1","0","0","1","1","4","3","4","3000","1","3","0.00038","100","2","","0","0","0","1"
"300103203","","28","0","300103204","0","980","0","3","0","3000","1","3","0","0","2","","0","0","0","1"
"300103204","","10","0","1","0","10","50","7","2","3000","1","3","12","0","1","","0","0","0","2"
"300103301","","48","0","2","0","1","0","7","100","3000","1","3","0","0","1","","0","0","12","2"
"300103302","","10","0","1","0","10","50","3","2","3000","1","3","12","0","99","","0","0","0","3"
"300103303","","10","0","1","0","30","50","3","2","3000","1","3","12","0","99","","0","0","0","3"
"300103304","","10","0","1","0","21","50","3","2","3000","1","3","12","0","99","","0","0","0","3"
"300103305","","10","0","1","0","41","50","3","2","3000","1","3","12","0","99","","0","0","0","3"
"300103306","","8","0","0","12","2","0","3","1.5","3000","1","3","0","0","99","","0","0","0","3"
"300200101","物理ダメージ+{0}","1","0","0","1.2","1","7","3","5","2160","1","1","0","0","99","敵単体に{0}の物理ダメージ","0","0","0","1"
"300200102","追加ダメージ+{0}","34","0","0","0","1","75","3","2","2160","1","3","3","0","99","攻撃する度にダメージ{0}増加","0","0","0","1"
"300200201","","7","0","0","0","1","0","3","0","2160","1","2","0","0","1","","0","0","0","1"
"300200202","","1","0","0","0.4","1","1.3","1","20","100","1","2","0","0","99","","0","0","0","1"
"300200203","","9","0","0","5","1","8.5","1","80","100","1","2","0","0","99","","0","0","0","1"
"300200301","","49","0","0","0","2","0","7","100","-1","1","3","0","0","1","","0","0","0","2"
"300200302","","10","1","1","0","20","35","7","2","-1","1","3","7","0","1","","0","0","0","2"
"300200401","","1","0","0","1.2","1","0","3","0","250","2","1","0","0","99","","0","0","0","1"
"300200501","","17","0","0","50","3","0","7","100","0","2","1","0","0","1","","0","0","0","2"
"300200502","","22","0","30020002","0","1","0","1","180","0","2","1","0","0","1","","0","0","0","2"
"300200503","","22","0","3002001","0","2","0","1","180","0","2","1","0","0","1","","0","0","0","2"
"300200601","","22","0","3002001","0","2","0","7","30","0","2","1","0","0","1","","0","0","0","2"
"300201101","","1","0","0","1","1","4","3","4","-1","1","3","0.00004","100","99","","0","0","0","1"
"300201102","","110","0","0","-1","0","8","3","50","-1","1","3","0","0","99","","0","0","0","1"
"300201201","","7","0","0","0","4","0","3","0","2160","1","2","0","0","1","","0","0","0","1"
"300201202","","1","0","0","1","1","4.5","1","4.5","400","1","2","0.00004","100","99","","0","0","0","1"
"300201203","","9","0","0","16.5","1","0.16","1","5","400","1","2","0","100","99","","0","0","0","1"
"300201301","","6","0","0","90","5","8","7","1","-1","1","3","0","0","1","","0","0","0","2"
"300201401","","1","0","0","1","1","20","3","20","3000","1","3","0.00026","100","1","","0","0","0","1"
"300202101","","1","0","0","1","1","4","3","4","-1","1","3","0.00004","100","99","","0","0","0","1"
"300202102","","110","0","0","-1","0","8","3","100","-1","1","3","0","0","99","","0","0","0","1"
"300202103","","22","0","30020202","0","1","0","7","-1","-1","1","3","0","0","1","","0","0","0","2"
"300202201","","7","0","0","0","4","0","3","0","2160","1","2","0","0","1","","0","0","0","1"
"300202202","","1","0","0","1","1","4.5","1","4.5","400","1","2","0.00004","100","99","","0","0","0","1"
"300202203","","9","0","0","16.5","1","0.16","1","5","400","1","2","0","100","99","","0","0","0","1"
"300202301","","28","0","300202302","0","701","2","3","4","3000","2","2","0","300202303","99","","0","0","0","2"
"300202302","","6","0","0","90","5","40","7","1","-1","1","3","0","0","1","","0","0","0","2"
"300202303","","28","0","300202304","0","702","8","3","5","3000","2","2","0","300202305","99","","0","0","0","2"
"300202304","","6","0","0","90","5","80","7","1","-1","1","3","0","0","1","","0","0","0","2"
"300202305","","6","0","0","90","5","120","7","1","-1","1","3","0","0","1","","0","0","0","2"
"300202401","","1","0","0","1","1","20","3","20","3000","1","3","0.00026","100","1","","0","0","0","1"
"300202501","","28","0","300202502","0","703","1","3","2","3000","2","2","0","300202503","99","","0","0","0","2"
"300202502","","15","-500","401810311","0","2","-4","7","0","250","2","1","0","1","1","","0","0","1","2"
"300202503","","28","0","300202504","0","701","1","3","1","3000","2","2","0","300202505","99","","0","0","0","2"
"300202504","","15","-350","401810309","0","2","-8","7","0","250","2","1","0","1","1","","0","0","1","2"
"300202505","","28","0","300202507","208600","720","1","3","1","3000","2","2","0","300202506","99","","0","0","0","2"
"300202506","","15","-350","401810309","0","2","-8","7","0","250","2","1","0","1","1","","0","0","1","2"
"300202507","","15","-420","401810310","0","2","-1","7","0","250","2","1","0","1","1","","0","0","1","2"
"300202508","","20","0","0","0","1","0","7","90","-1","2","3","0","0","1","","0","0","0","2"
"300202601","","21","0","0","0","1","0","18","1","-1","1","3","0","0","99","","0","0","0","2"
"300203101","","1","0","0","1","1","4","3","4","-1","1","3","0.00004","100","99","","0","0","0","1"
"300203102","","110","0","0","-1","0","8","3","100","-1","1","3","0","0","99","","0","0","0","1"
"300203103","","22","0","30020302","0","1","0","7","-1","-1","1","3","0","0","1","","0","0","0","2"
"300203201","","7","0","0","0","4","0","3","0","2160","1","2","0","0","1","","0","0","0","1"
"300203202","","1","0","0","1","1","4.5","1","4.5","400","1","2","0.00004","100","99","","0","0","0","1"
"300203203","","9","0","0","16.5","1","0.16","1","5","400","1","2","0","100","99","","0","0","0","1"
"300203301","","28","0","300203302","0","701","2","3","4","3000","2","2","0","300203303","99","","0","0","0","2"
"300203302","","6","0","0","90","5","100","7","1","-1","1","3","0","0","1","","0","0","0","2"
"300203303","","28","0","300203304","0","702","8","3","5","3000","2","2","0","300203305","99","","0","0","0","2"
"300203304","","6","0","0","90","5","200","7","1","-1","1","3","0","0","1","","0","0","0","2"
"300203305","","6","0","0","90","5","300","7","1","-1","1","3","0","0","1","","0","0","0","2"
"300203401","","1","0","0","1","1","20","3","20","3000","1","3","0.00026","100","1","","0","0","0","1"
"300203501","","28","0","300203502","0","703","1","3","2","3000","2","2","0","300203503","99","","0","0","0","2"
"300203502","","15","-500","401810411","0","2","-4","7","0","250","2","1","0","1","1","","0","0","1","2"
"300203503","","28","0","300203504","0","701","1","3","1","3000","2","2","0","300203505","99","","0","0","0","2"
"300203504","","15","-350","401810409","0","2","-8","7","0","250","2","1","0","1","1","","0","0","1","2"
"300203505","","28","0","300203507","208606","720","1","3","1","3000","2","2","0","300203506","99","","0","0","0","2"
"300203506","","15","-350","401810409","0","2","-8","7","0","250","2","1","0","1","1","","0","0","1","2"
"300203507","","15","-420","401810410","0","2","-1","7","0","250","2","1","0","1","1","","0","0","1","2"
"300203508","","20","0","0","0","1","0","7","90","-1","2","3","0","0","1","","0","0","0","2"
"300203601","","21","0","0","0","1","0","18","1","-1","1","3","0","0","99","","0","0","0","2"
"300204101","","1","0","0","1","1","4","3","4","-1","1","3","0.00004","100","99","","0","0","0","1"
"300204102","","110","0","0","-1","0","8","3","100","-1","1","3","0","0","99","","0","0","0","1"
"300204103","","22","0","30020402","0","1","0","7","-1","-1","1","3","0","0","1","","0","0","0","2"
"300204201","","7","0","0","0","4","0","3","0","2160","1","2","0","0","1","","0","0","0","1"
"300204202","","1","0","0","1","1","4.5","1","4.5","400","1","2","0.00004","100","99","","0","0","0","1"
"300204203","","9","0","0","16.5","1","0.16","1","5","400","1","2","0","100","99","","0","0","0","1"
"300204301","","28","0","300204302","0","701","2","3","4","3000","1","2","0","300204303","99","","0","0","0","2"
"300204302","","6","0","0","90","5","40","7","1","-1","1","3","0","0","1","","0","0","0","2"
"300204303","","28","0","300204304","0","702","8","3","5","3000","1","2","0","300204305","99","","0","0","0","2"
"300204304","","6","0","0","90","5","80","7","1","-1","1","3","0","0","1","","0","0","0","2"
"300204305","","6","0","0","90","5","120","7","1","-1","1","3","0","0","1","","0","0","0","2"
"300204401","","1","0","0","1","1","20","3","20","3000","1","3","0.00026","100","1","","0","0","0","1"
"300204501","","28","0","300204502","0","703","1","3","2","3000","2","2","0","300204503","99","","0","0","0","2"
"300204502","","15","-500","401810711","0","2","-4","7","0","250","2","1","0","1","1","","0","0","1","2"
"300204503","","28","0","300204504","0","701","1","3","1","3000","2","2","0","300204505","99","","0","0","0","2"
"300204504","","15","-350","401810709","0","2","-8","7","0","250","2","1","0","1","1","","0","0","1","2"
"300204505","","28","0","300204507","208600","720","1","3","1","3000","2","2","0","300204506","99","","0","0","0","2"
"300204506","","15","-350","401810709","0","2","-8","7","0","250","2","1","0","1","1","","0","0","1","2"
"300204507","","15","-420","401810710","0","2","-1","7","0","250","2","1","0","1","1","","0","0","1","2"
"300204508","","20","0","0","0","1","0","7","90","-1","2","3","0","0","1","","0","0","0","2"
"300204601","","21","0","0","0","1","0","18","1","-1","1","3","0","0","99","","0","0","0","2"
"300300101","","46","0","2","0","1","0","3","35","3000","1","6","0","100","99","","0","0","0","1"
"300300102","","23","0","300300103","0","100","0","3","0","3000","1","6","0","0","99","","0","0","0","1"
"300300103","","1","0","0","1","2","4","3","4","3000","1","6","0.00005","100","99","","0","0","0","1"
"300300104","","16","0","0","0","2","0","3","300","3000","1","6","0","0","99","","0","0","0","1"
"300300105","","49","0","0","0","10","0","3","100","3000","1","6","0","0","99","","0","0","0","1"
"300300201","","46","0","2","0","1","0.0006","3","0","540","1","4","0","100","99","","0","0","0","1"
"300300301","","93","0","0","0","300300302","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300300302","","7","0","0","0","4","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300300303","","93","0","0","0","300300304","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300300304","","28","0","300300305","0","960","2","5","1","3000","1","9","0","300300306","1","","0","0","0","1"
"300300305","","8","0","0","4","5","0","3","0","150","1","5","0","0","99","","0","0","0","1"
"300300306","","93","0","0","0","300300307","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300300307","","8","0","0","4","5","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300300401","","1","0","0","1","2","7","3","7","3000","1","3","0.0001","100","1","","0","0","0","1"
"300301101","","46","0","2","0","1","0","3","35","3000","1","6","0","100","99","","0","0","0","1"
"300301102","","23","0","300301103","0","100","0","3","0","3000","1","6","0","0","99","","0","0","0","1"
"300301103","","1","0","0","1","2","4","3","4","3000","1","6","0.00005","100","99","","0","0","0","1"
"300301104","","16","0","0","0","2","0","3","400","3000","1","6","0","0","99","","0","0","0","1"
"300301105","","49","0","0","0","10","0","3","100","3000","1","6","0","0","99","","0","0","0","1"
"300301201","","46","0","2","0","1","0.0006","3","0","540","1","4","0","100","99","","0","0","0","1"
"300301301","","93","0","0","0","300301302","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300301302","","7","0","0","0","4","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300301303","","93","0","0","0","300301304","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300301304","","28","0","300301305","0","960","2","5","1","3000","1","9","0","300301306","1","","0","0","0","1"
"300301305","","8","0","0","5","5","0","3","0","150","1","5","0","0","99","","0","0","0","1"
"300301306","","93","0","0","0","300301307","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300301307","","8","0","0","5","5","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300301401","","46","0","2","0","1","0.0005","3","0","3000","1","6","0","100","99","","0","0","0","1"
"300301402","","23","0","300301403","0","960","0","3","0","3000","1","6","0","300301404","99","","0","0","0","1"
"300301403","","8","0","0","3","5","0","3","0","3000","1","6","0","0","99","","0","0","0","1"
"300301404","","8","0","0","1","5","0","3","0","3000","1","6","0","0","99","","0","0","0","1"
"300301405","","49","0","0","0","10","0","3","100","3000","1","6","0","0","99","","0","0","0","1"
"300301501","","1","0","0","1","2","7","3","7","3000","1","3","0.0001","100","1","","0","0","0","1"
"300302101","","46","0","2","0","1","0","3","50","3000","1","6","0","100","99","","0","0","0","1"
"300302102","","23","0","300302103","0","100","0","3","0","3000","1","6","0","0","99","","0","0","0","1"
"300302103","","1","0","0","1","2","4","3","4","3000","1","6","0.00005","100","99","","0","0","0","1"
"300302104","","16","0","0","0","2","0","3","500","3000","1","6","0","0","99","","0","0","0","1"
"300302105","","49","0","0","0","10","0","3","100","3000","1","6","0","0","99","","0","0","0","1"
"300302201","","46","0","2","0","1","0.0006","3","0","540","1","4","0","100","99","","0","0","0","1"
"300302301","","93","0","0","0","300302302","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300302302","","7","0","0","0","4","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300302303","","93","0","0","0","300302304","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300302304","","28","0","300302305","0","970","2","5","1","3000","1","9","0","300302306","1","","0","0","0","1"
"300302305","","8","0","0","6","5","0","3","0","150","1","5","0","0","99","","0","0","0","1"
"300302306","","93","0","0","0","300302307","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300302307","","8","0","0","6","5","0","5","0","3000","1","9","0","0","1","","0","0","0","1"
"300302401","","46","0","2","0","1","0.0005","3","0","3000","1","6","0","100","99","","0","0","0","1"
"300302402","","23","0","300302403","0","970","0","3","0","3000","1","6","0","300302404","99","","0","0","0","1"
"300302403","","8","0","0","4","5","0","3","0","3000","1","6","0","0","99","","0","0","0","1"
"300302404","","8","0","0","1","5","0","3","0","3000","1","6","0","0","99","","0","0","0","1"
"300302405","","49","0","0","0","10","0","3","100","3000","1","6","0","0","99","","0","0","0","1"
"300302501","","49","0","0","0","10","0","3","100","3000","1","6","0","0","99","","0","0","0","1"
"300302502","","46","0","2","0","1","0","3","35","3000","1","6","0","100","99","","0","0","0","1"
"300302503","","59","0","0","0","1","12.5","3","0.9","3000","1","6","0","0","99","","0","0","0","1"
"300302504","","10","0","1","0","91","100","3","2","3000","1","6","12.5","0","99","","0","0","0","1"
"300302505","","10","0","1","0.0008","111","10","3","2","3000","1","6","12.5","0","99","","0","0","0","1"
"300302506","","10","0","1","0.0008","121","10","3","2","3000","1","6","12.5","0","99","","0","0","0","1"
"300302601","","1","0","0","1","2","30","3","30","3000","1","3","0.003","100","1","","0","0","0","1"
"300400101","","1","0","0","1.6","2","2.3","3","20","3000","1","1","0","0","99","","0","0","0","1"
"300400102","","10","0","1","0","11","70","20","2","3000","1","1","12","0","99","","0","0","0","1"
"300400103","","10","0","1","0","41","70","21","2","3000","1","1","12","0","99","","0","0","0","1"
"300400201","","1","0","0","0.8","2","0.8","3","8","3000","1","1","0","0","2","","0","0","0","1"
"300400202","","13","0","0","100","0","0","1","11","3000","1","1","0","0","2","","0","0","0","1"
"300400203","","1","0","0","1.5","2","1.6","3","15","3000","1","1","0","0","99","","0","0","0","1"
"300400301","","1","0","0","4","2","2.6","14","30","2160","1","1","0","0","1","","0","0","0","1"
"300400302","","16","0","0","0","2","0","14","300","2160","1","1","0","0","1","","0","0","0","1"
"300400401","","7","0","0","0","1","0","10","0","0","2","1","0","0","1","","0","0","0","1"
"300400402","","1","0","0","1.2","1","0","1","0","0","2","1","0","0","0","","0","0","0","1"
"300400501","","1","0","0","1.2","1","0","1","0","0","2","1","0","0","0","","0","0","0","1"
"300400502","","22","0","30040002","0","1","0","1","180","0","2","1","0","0","1","","0","0","0","2"
"300400503","","22","0","3004001","0","2","0","1","180","0","2","1","0","0","1","","0","0","0","2"
"300400601","","1","0","0","0.5","2","2","3","50","3000","2","1","0.2","0","99","","0","0","0","1"
"300401101","","49","0","0","1","20","0","3","100","3000","1","6","41","0","99","","0","0","0","1"
"300401102","","10","0","1","0.001","11","0","20","3","3000","1","6","24","0","99","","0","0","0","1"
"300401103","","10","0","1","0.001","31","0","21","3","3000","1","6","24","0","99","","0","0","0","1"
"300401104","","10","0","1","0","41","80","3","2","3000","1","6","24","0","99","","0","0","0","1"
"300401201","","46","0","2","0","2","0","3","30","3000","1","3","0","100","1","","0","0","0","1"
"300401202","","13","0","0","100","1","0","3","8","3000","1","3","0","0","1","","0","0","0","1"
"300401203","","46","0","2","0","2","0","3","30","3000","1","6","0","100","99","","0","0","0","1"
"300401301","","1","0","0","1","2","4","3","4","3000","1","3","0.00042","100","1","","0","0","0","1"
"300401302","","16","0","0","0","2","0","3","300","3000","1","3","0","0","1","","0","0","0","1"
"300401303","","16","0","0","0","4","0","7","400","0","1","3","0","0","1","","0","0","0","2"
"300401401","","1","0","0","1","2","4","3","4","3000","1","3","0.00042","100","1","","0","0","0","1"
"300402101","","49","0","0","1","20","0","3","100","3000","1","6","41","0","99","","0","0","0","1"
"300402102","","10","0","1","0.001","11","0","20","3","3000","1","6","24","0","99","","0","0","0","1"
"300402103","","10","0","1","0.001","31","0","21","3","3000","1","6","24","0","99","","0","0","0","1"
"300402104","","10","0","1","0","41","80","3","2","3000","1","6","24","0","99","","0","0","0","1"
"300402201","","46","0","2","0","2","0","3","30","3000","1","3","0","100","1","","0","0","0","1"
"300402202","","13","0","0","100","1","0","3","8","3000","1","3","0","0","1","","0","0","0","1"
"300402203","","46","0","2","0","2","0","3","30","3000","1","6","0","100","99","","0","0","0","1"
"300402301","","1","0","0","1","2","30","3","30","3000","1","3","0.00036","100","1","","0","0","0","1"
"300402302","","16","0","0","0","2","0","3","300","3000","1","3","0","0","1","","0","0","0","1"
"300402303","","16","0","0","0","4","0","7","400","0","1","3","0","0","1","","0","0","0","2"
"300402401","","1","0","0","1","2","30","3","30","3000","1","3","0.00036","100","1","","0","0","0","1"
"300402501","","1","0","0","1","2","3","3","3","3000","1","6","0","100","99","","0","0","0","1"
"300402502","","13","0","0","100","0","0","3","4","3000","1","6","0","0","99","","0","0","0","1"
"300403101","","1","0","0","1","2","2.3","3","20","3000","1","1","0.008","0","99","","0","0","0","1"
"300403102","","10","0","1","0.29","11","1","20","2","3000","1","1","12","0","99","","0","0","0","1"
"300403103","","10","0","1","0.29","31","1","21","2","3000","1","1","12","0","99","","0","0","0","1"
"300403201","","1","0","0","0.8","2","0.8","3","8","3000","1","1","0.015","0","1","","0","0","0","1"
"300403202","","13","0","0","100","0","0.12","1","1","3000","1","1","0","0","1","","0","0","0","1"
"300403203","","1","0","0","1","2","2","3","5","3000","1","1","0.005","0","99","","0","0","0","1"
"300403301","","1","0","0","4","2","2.6","14","30","2160","1","1","0","0","1","","0","0","0","1"
"300403302","","16","0","0","0","2","0","14","300","2160","1","1","0","0","1","","0","0","0","1"
"300403401","","1","0","0","0.1","2","0","3","10","3000","1","2","0.018","0","1","","0","0","0","1"
"300403501","","28","0","300403504","0","599","2","7","1","-1","1","3","0","300403502","1","","0","0","0","2"
