aaf0aa4673bb57d21cd084dc8cf4a1d5c800d38341bd90cf7fb3594c2565ed3f,d597b1f14a5661ab6b82692f8f86683830991bb07b3d8935817d4a1236e9172f,b16cdcb70f154ca3f7b21c8d0a2d8e2f796cfd7853a79212416be5d42463e3d7,d245e23c80925c9734365a24a3d134dc6f06928c34968eb58f4aff297c7d2597,fb44d417115044e1c02f70385fd72c1c04637f5472da9e5918d79fbc2b49002a,9c9462391da5892df42bb2164b83e6ce7294af3a526c8dd1919c38b7917e750a,67e3778b4cf3aadfcf756df32d7ceacf4d1c617379989e477411893f9d705977,5640a1892c6e7206d35c9571b5cb7890ec75f04e4dbb9c40630383022c3124a6,39cd0530f7cd8a81f92b81f319872b0960683da13beafe70348cb0d5f7683162,6b94797bbfc44c9dc79aa065bb08af2933bff793383311ae384b68f98c6e2a88,09ecd1fd140bdf7acec32f40d56bd685102c8c3635b84e603c48c55283e83316,570c726a954e7a9e34268b4eaafe1fcdc3724f911e29ab9b263e87528f4a4b35,4d569cd26f0f0d84598e62e0deea93ef0ce26c110d58ab575fee36158ffc7a2a,833d3b1168b6e3308fed8e97afbc47488f567f06b0f03f96f3f096a729cabab2,b926889ba8be96c745765c7d0b93e76837dca5eb0ed4933b61e301d0ec6be8dc,8ecd00a6d753dd15d23e390c16c8bad22e41ec445c41b8907d76489550e699f0,a1ee12458c827c6afa00ff91f0369ad4c4f681e3eb3022efe2c8a989c34f3ca9,be8abd923bc3ad2911620f9e3a915c3abf3b61a8ea69aece95a03734a2c83b73,82f985ae78c148dc92f30cc00fb67c1031aba84fb48bfdd47186618076fb6038,29989e3118ae3e0b2b3206f7858bedd152e547f045b6cc8e4ddabe9adedde024,93c8ed6958d5338c4d6a27ac27be3fbe39041ab4b363fa10a1e033c873b48167
"1","501","7000","0","2000","91002","31043","2","0","2","0","12","0","4501","0","0","8","90006","2000","1047","0"
"1","502","10000","0","1500","91002","31043","2","0","2","0","10","0","7001","0","0","8","90006","1500","1047","0"
"1","503","15000","0","1000","91002","31043","2","0","2","0","8","0","10001","0","0","8","90006","1000","1047","0"
"1","504","20000","0","750","91002","31043","2","0","2","0","7","0","15001","0","0","8","90006","750","1047","0"
"1","505","-1","0","500","91002","31043","2","0","2","0","5","0","20001","0","0","8","90006","500","1047","0"
"1","506","100","0","5000","91002","31018","2","0","2","0","30","0","1","0","0","8","90006","5000","1048","0"
"1","507","300","0","4500","91002","31018","2","0","2","0","25","0","101","0","0","8","90006","4500","1048","0"
"1","508","500","0","4000","91002","31018","2","0","2","0","20","0","301","0","0","8","90006","4000","1048","0"
"1","509","1000","0","3500","91002","31018","2","0","2","0","18","0","501","0","0","8","90006","3500","1048","0"
"1","510","2000","0","3000","91002","31018","2","0","2","0","16","0","1001","0","0","8","90006","3000","1048","0"
"1","511","4500","0","2500","91002","31018","2","0","2","0","14","0","2001","0","0","8","90006","2500","1048","0"
"1","512","7000","0","2000","91002","31018","2","0","2","0","12","0","4501","0","0","8","90006","2000","1048","0"
"1","513","10000","0","1500","91002","31018","2","0","2","0","10","0","7001","0","0","8","90006","1500","1048","0"
"1","514","15000","0","1000","91002","31018","2","0","2","0","8","0","10001","0","0","8","90006","1000","1048","0"
"1","515","20000","0","750","91002","31018","2","0","2","0","7","0","15001","0","0","8","90006","750","1048","0"
"1","516","-1","0","500","91002","31018","2","0","2","0","5","0","20001","0","0","8","90006","500","1048","0"
"1","517","100","0","5000","91002","31145","2","0","2","0","30","0","1","0","0","8","90006","5000","1049","0"
"1","518","300","0","4500","91002","31145","2","0","2","0","25","0","101","0","0","8","90006","4500","1049","0"
"1","519","500","0","4000","91002","31145","2","0","2","0","20","0","301","0","0","8","90006","4000","1049","0"
"1","520","1000","0","3500","91002","31145","2","0","2","0","18","0","501","0","0","8","90006","3500","1049","0"
"1","521","2000","0","3000","91002","31145","2","0","2","0","16","0","1001","0","0","8","90006","3000","1049","0"
"1","522","4500","0","2500","91002","31145","2","0","2","0","14","0","2001","0","0","8","90006","2500","1049","0"
"1","523","7000","0","2000","91002","31145","2","0","2","0","12","0","4501","0","0","8","90006","2000","1049","0"
"1","524","10000","0","1500","91002","31145","2","0","2","0","10","0","7001","0","0","8","90006","1500","1049","0"
"1","525","15000","0","1000","91002","31145","2","0","2","0","8","0","10001","0","0","8","90006","1000","1049","0"
"1","526","20000","0","750","91002","31145","2","0","2","0","7","0","15001","0","0","8","90006","750","1049","0"
"1","527","-1","0","500","91002","31145","2","0","2","0","5","0","20001","0","0","8","90006","500","1049","0"
"1","528","100","0","5000","91002","31025","2","0","2","0","30","0","1","0","0","8","90006","5000","1050","0"
"1","529","300","0","4500","91002","31025","2","0","2","0","25","0","101","0","0","8","90006","4500","1050","0"
"1","530","500","0","4000","91002","31025","2","0","2","0","20","0","301","0","0","8","90006","4000","1050","0"
"1","531","1000","0","3500","91002","31025","2","0","2","0","18","0","501","0","0","8","90006","3500","1050","0"
"1","532","2000","0","3000","91002","31025","2","0","2","0","16","0","1001","0","0","8","90006","3000","1050","0"
"1","533","4500","0","2500","91002","31025","2","0","2","0","14","0","2001","0","0","8","90006","2500","1050","0"
"1","534","7000","0","2000","91002","31025","2","0","2","0","12","0","4501","0","0","8","90006","2000","1050","0"
"1","535","10000","0","1500","91002","31025","2","0","2","0","10","0","7001","0","0","8","90006","1500","1050","0"
"1","536","15000","0","1000","91002","31025","2","0","2","0","8","0","10001","0","0","8","90006","1000","1050","0"
"1","537","20000","0","750","91002","31025","2","0","2","0","7","0","15001","0","0","8","90006","750","1050","0"
"1","538","-1","0","500","91002","31025","2","0","2","0","5","0","20001","0","0","8","90006","500","1050","0"
"1","539","100","0","5000","91002","31042","2","0","2","0","30","0","1","0","0","8","90006","5000","1051","0"
"1","540","300","0","4500","91002","31042","2","0","2","0","25","0","101","0","0","8","90006","4500","1051","0"
"1","541","500","0","4000","91002","31042","2","0","2","0","20","0","301","0","0","8","90006","4000","1051","0"
"1","542","1000","0","3500","91002","31042","2","0","2","0","18","0","501","0","0","8","90006","3500","1051","0"
"1","543","2000","0","3000","91002","31042","2","0","2","0","16","0","1001","0","0","8","90006","3000","1051","0"
"1","544","4500","0","2500","91002","31042","2","0","2","0","14","0","2001","0","0","8","90006","2500","1051","0"
"1","545","7000","0","2000","91002","31042","2","0","2","0","12","0","4501","0","0","8","90006","2000","1051","0"
"1","546","10000","0","1500","91002","31042","2","0","2","0","10","0","7001","0","0","8","90006","1500","1051","0"
"1","547","15000","0","1000","91002","31042","2","0","2","0","8","0","10001","0","0","8","90006","1000","1051","0"
"1","548","20000","0","750","91002","31042","2","0","2","0","7","0","15001","0","0","8","90006","750","1051","0"
"1","549","-1","0","500","91002","31042","2","0","2","0","5","0","20001","0","0","8","90006","500","1051","0"
"1","550","100","0","5000","91002","31022","2","0","2","0","30","0","1","0","0","8","90006","5000","1052","0"
"1","551","300","0","4500","91002","31022","2","0","2","0","25","0","101","0","0","8","90006","4500","1052","0"
"1","552","500","0","4000","91002","31022","2","0","2","0","20","0","301","0","0","8","90006","4000","1052","0"
"1","553","1000","0","3500","91002","31022","2","0","2","0","18","0","501","0","0","8","90006","3500","1052","0"
"1","554","2000","0","3000","91002","31022","2","0","2","0","16","0","1001","0","0","8","90006","3000","1052","0"
"1","555","4500","0","2500","91002","31022","2","0","2","0","14","0","2001","0","0","8","90006","2500","1052","0"
"1","556","7000","0","2000","91002","31022","2","0","2","0","12","0","4501","0","0","8","90006","2000","1052","0"
"1","557","10000","0","1500","91002","31022","2","0","2","0","10","0","7001","0","0","8","90006","1500","1052","0"
"1","558","15000","0","1000","91002","31022","2","0","2","0","8","0","10001","0","0","8","90006","1000","1052","0"
"1","559","20000","0","750","91002","31022","2","0","2","0","7","0","15001","0","0","8","90006","750","1052","0"
"1","560","-1","0","500","91002","31022","2","0","2","0","5","0","20001","0","0","8","90006","500","1052","0"
"1","561","100","0","5000","91002","31043","2","0","2","0","30","0","1","0","0","8","90006","5000","1053","0"
"1","562","300","0","4500","91002","31043","2","0","2","0","25","0","101","0","0","8","90006","4500","1053","0"
"1","563","500","0","4000","91002","31043","2","0","2","0","20","0","301","0","0","8","90006","4000","1053","0"
"1","564","1000","0","3500","91002","31043","2","0","2","0","18","0","501","0","0","8","90006","3500","1053","0"
"1","565","2000","0","3000","91002","31043","2","0","2","0","16","0","1001","0","0","8","90006","3000","1053","0"
"1","566","4500","0","2500","91002","31043","2","0","2","0","14","0","2001","0","0","8","90006","2500","1053","0"
"1","567","7000","0","2000","91002","31043","2","0","2","0","12","0","4501","0","0","8","90006","2000","1053","0"
"1","568","10000","0","1500","91002","31043","2","0","2","0","10","0","7001","0","0","8","90006","1500","1053","0"
"1","569","15000","0","1000","91002","31043","2","0","2","0","8","0","10001","0","0","8","90006","1000","1053","0"
"1","570","20000","0","750","91002","31043","2","0","2","0","7","0","15001","0","0","8","90006","750","1053","0"
"1","571","-1","0","500","91002","31043","2","0","2","0","5","0","20001","0","0","8","90006","500","1053","0"
"1","572","100","0","5000","91002","31018","2","0","2","0","30","0","1","0","0","8","90006","5000","1054","0"
"1","573","300","0","4500","91002","31018","2","0","2","0","25","0","101","0","0","8","90006","4500","1054","0"
"1","574","500","0","4000","91002","31018","2","0","2","0","20","0","301","0","0","8","90006","4000","1054","0"
"1","575","1000","0","3500","91002","31018","2","0","2","0","18","0","501","0","0","8","90006","3500","1054","0"
"1","576","2000","0","3000","91002","31018","2","0","2","0","16","0","1001","0","0","8","90006","3000","1054","0"
"1","577","4500","0","2500","91002","31018","2","0","2","0","14","0","2001","0","0","8","90006","2500","1054","0"
"1","578","7000","0","2000","91002","31018","2","0","2","0","12","0","4501","0","0","8","90006","2000","1054","0"
"1","579","10000","0","1500","91002","31018","2","0","2","0","10","0","7001","0","0","8","90006","1500","1054","0"
"1","580","15000","0","1000","91002","31018","2","0","2","0","8","0","10001","0","0","8","90006","1000","1054","0"
"1","581","20000","0","750","91002","31018","2","0","2","0","7","0","15001","0","0","8","90006","750","1054","0"
"1","582","-1","0","500","91002","31018","2","0","2","0","5","0","20001","0","0","8","90006","500","1054","0"
"1","583","100","0","5000","91002","31145","2","0","2","0","30","0","1","0","0","8","90006","5000","1055","0"
"1","584","300","0","4500","91002","31145","2","0","2","0","25","0","101","0","0","8","90006","4500","1055","0"
"1","585","500","0","4000","91002","31145","2","0","2","0","20","0","301","0","0","8","90006","4000","1055","0"
"1","586","1000","0","3500","91002","31145","2","0","2","0","18","0","501","0","0","8","90006","3500","1055","0"
"1","587","2000","0","3000","91002","31145","2","0","2","0","16","0","1001","0","0","8","90006","3000","1055","0"
"1","588","4500","0","2500","91002","31145","2","0","2","0","14","0","2001","0","0","8","90006","2500","1055","0"
"1","589","7000","0","2000","91002","31145","2","0","2","0","12","0","4501","0","0","8","90006","2000","1055","0"
"1","590","10000","0","1500","91002","31145","2","0","2","0","10","0","7001","0","0","8","90006","1500","1055","0"
"1","591","15000","0","1000","91002","31145","2","0","2","0","8","0","10001","0","0","8","90006","1000","1055","0"
"1","592","20000","0","750","91002","31145","2","0","2","0","7","0","15001","0","0","8","90006","750","1055","0"
"1","593","-1","0","500","91002","31145","2","0","2","0","5","0","20001","0","0","8","90006","500","1055","0"
"1","594","100","0","5000","91002","31025","2","0","2","0","30","0","1","0","0","8","90006","5000","1056","0"
"1","595","300","0","4500","91002","31025","2","0","2","0","25","0","101","0","0","8","90006","4500","1056","0"
"1","596","500","0","4000","91002","31025","2","0","2","0","20","0","301","0","0","8","90006","4000","1056","0"
"1","597","1000","0","3500","91002","31025","2","0","2","0","18","0","501","0","0","8","90006","3500","1056","0"
"1","598","2000","0","3000","91002","31025","2","0","2","0","16","0","1001","0","0","8","90006","3000","1056","0"
"1","599","4500","0","2500","91002","31025","2","0","2","0","14","0","2001","0","0","8","90006","2500","1056","0"
"1","600","7000","0","2000","91002","31025","2","0","2","0","12","0","4501","0","0","8","90006","2000","1056","0"
"1","601","10000","0","1500","91002","31025","2","0","2","0","10","0","7001","0","0","8","90006","1500","1056","0"
"1","602","15000","0","1000","91002","31025","2","0","2","0","8","0","10001","0","0","8","90006","1000","1056","0"
"1","603","20000","0","750","91002","31025","2","0","2","0","7","0","15001","0","0","8","90006","750","1056","0"
"1","604","-1","0","500","91002","31025","2","0","2","0","5","0","20001","0","0","8","90006","500","1056","0"
"1","605","100","0","5000","91002","31042","2","0","2","0","30","0","1","0","0","8","90006","5000","1057","0"
"1","606","300","0","4500","91002","31042","2","0","2","0","25","0","101","0","0","8","90006","4500","1057","0"
"1","607","500","0","4000","91002","31042","2","0","2","0","20","0","301","0","0","8","90006","4000","1057","0"
"1","608","1000","0","3500","91002","31042","2","0","2","0","18","0","501","0","0","8","90006","3500","1057","0"
"1","609","2000","0","3000","91002","31042","2","0","2","0","16","0","1001","0","0","8","90006","3000","1057","0"
"1","610","4500","0","2500","91002","31042","2","0","2","0","14","0","2001","0","0","8","90006","2500","1057","0"
"1","611","7000","0","2000","91002","31042","2","0","2","0","12","0","4501","0","0","8","90006","2000","1057","0"
"1","612","10000","0","1500","91002","31042","2","0","2","0","10","0","7001","0","0","8","90006","1500","1057","0"
"1","613","15000","0","1000","91002","31042","2","0","2","0","8","0","10001","0","0","8","90006","1000","1057","0"
"1","614","20000","0","750","91002","31042","2","0","2","0","7","0","15001","0","0","8","90006","750","1057","0"
"1","615","-1","0","500","91002","31042","2","0","2","0","5","0","20001","0","0","8","90006","500","1057","0"
"1","616","100","0","5000","91002","31022","2","0","2","0","30","0","1","0","0","8","90006","5000","1058","0"
"1","617","300","0","4500","91002","31022","2","0","2","0","25","0","101","0","0","8","90006","4500","1058","0"
"1","618","500","0","4000","91002","31022","2","0","2","0","20","0","301","0","0","8","90006","4000","1058","0"
"1","619","1000","0","3500","91002","31022","2","0","2","0","18","0","501","0","0","8","90006","3500","1058","0"
"1","620","2000","0","3000","91002","31022","2","0","2","0","16","0","1001","0","0","8","90006","3000","1058","0"
"1","621","4500","0","2500","91002","31022","2","0","2","0","14","0","2001","0","0","8","90006","2500","1058","0"
"1","622","7000","0","2000","91002","31022","2","0","2","0","12","0","4501","0","0","8","90006","2000","1058","0"
"1","623","10000","0","1500","91002","31022","2","0","2","0","10","0","7001","0","0","8","90006","1500","1058","0"
"1","624","15000","0","1000","91002","31022","2","0","2","0","8","0","10001","0","0","8","90006","1000","1058","0"
"1","625","20000","0","750","91002","31022","2","0","2","0","7","0","15001","0","0","8","90006","750","1058","0"
"1","626","-1","0","500","91002","31022","2","0","2","0","5","0","20001","0","0","8","90006","500","1058","0"
"1","627","100","0","5000","91002","31043","2","0","2","0","30","0","1","0","0","8","90006","5000","1059","0"
"1","628","300","0","4500","91002","31043","2","0","2","0","25","0","101","0","0","8","90006","4500","1059","0"
"1","629","500","0","4000","91002","31043","2","0","2","0","20","0","301","0","0","8","90006","4000","1059","0"
"1","630","1000","0","3500","91002","31043","2","0","2","0","18","0","501","0","0","8","90006","3500","1059","0"
"1","631","2000","0","3000","91002","31043","2","0","2","0","16","0","1001","0","0","8","90006","3000","1059","0"
"1","632","4500","0","2500","91002","31043","2","0","2","0","14","0","2001","0","0","8","90006","2500","1059","0"
"1","633","7000","0","2000","91002","31043","2","0","2","0","12","0","4501","0","0","8","90006","2000","1059","0"
"1","634","10000","0","1500","91002","31043","2","0","2","0","10","0","7001","0","0","8","90006","1500","1059","0"
"1","635","15000","0","1000","91002","31043","2","0","2","0","8","0","10001","0","0","8","90006","1000","1059","0"
"1","636","20000","0","750","91002","31043","2","0","2","0","7","0","15001","0","0","8","90006","750","1059","0"
"1","637","-1","0","500","91002","31043","2","0","2","0","5","0","20001","0","0","8","90006","500","1059","0"
"1","638","100","0","5000","91002","31018","2","0","2","0","30","0","1","0","0","8","90006","5000","1060","0"
"1","639","300","0","4500","91002","31018","2","0","2","0","25","0","101","0","0","8","90006","4500","1060","0"
"1","640","500","0","4000","91002","31018","2","0","2","0","20","0","301","0","0","8","90006","4000","1060","0"
"1","641","1000","0","3500","91002","31018","2","0","2","0","18","0","501","0","0","8","90006","3500","1060","0"
"1","642","2000","0","3000","91002","31018","2","0","2","0","16","0","1001","0","0","8","90006","3000","1060","0"
"1","643","4500","0","2500","91002","31018","2","0","2","0","14","0","2001","0","0","8","90006","2500","1060","0"
"1","644","7000","0","2000","91002","31018","2","0","2","0","12","0","4501","0","0","8","90006","2000","1060","0"
"1","645","10000","0","1500","91002","31018","2","0","2","0","10","0","7001","0","0","8","90006","1500","1060","0"
"1","646","15000","0","1000","91002","31018","2","0","2","0","8","0","10001","0","0","8","90006","1000","1060","0"
"1","647","20000","0","750","91002","31018","2","0","2","0","7","0","15001","0","0","8","90006","750","1060","0"
"1","648","-1","0","500","91002","31018","2","0","2","0","5","0","20001","0","0","8","90006","500","1060","0"
"1","649","100","0","5000","91002","31145","2","0","2","0","30","0","1","0","0","8","90006","5000","1061","0"
"1","650","300","0","4500","91002","31145","2","0","2","0","25","0","101","0","0","8","90006","4500","1061","0"
"1","651","500","0","4000","91002","31145","2","0","2","0","20","0","301","0","0","8","90006","4000","1061","0"
"1","652","1000","0","3500","91002","31145","2","0","2","0","18","0","501","0","0","8","90006","3500","1061","0"
"1","653","2000","0","3000","91002","31145","2","0","2","0","16","0","1001","0","0","8","90006","3000","1061","0"
"1","654","4500","0","2500","91002","31145","2","0","2","0","14","0","2001","0","0","8","90006","2500","1061","0"
"1","655","7000","0","2000","91002","31145","2","0","2","0","12","0","4501","0","0","8","90006","2000","1061","0"
"1","656","10000","0","1500","91002","31145","2","0","2","0","10","0","7001","0","0","8","90006","1500","1061","0"
"1","657","15000","0","1000","91002","31145","2","0","2","0","8","0","10001","0","0","8","90006","1000","1061","0"
"1","658","20000","0","750","91002","31145","2","0","2","0","7","0","15001","0","0","8","90006","750","1061","0"
"1","659","-1","0","500","91002","31145","2","0","2","0","5","0","20001","0","0","8","90006","500","1061","0"
"1","660","100","0","5000","91002","31025","2","0","2","0","30","0","1","0","0","8","90006","5000","1063","0"
"1","661","300","0","4500","91002","31025","2","0","2","0","25","0","101","0","0","8","90006","4500","1063","0"
"1","662","500","0","4000","91002","31025","2","0","2","0","20","0","301","0","0","8","90006","4000","1063","0"
"1","663","1000","0","3500","91002","31025","2","0","2","0","18","0","501","0","0","8","90006","3500","1063","0"
"1","664","2000","0","3000","91002","31025","2","0","2","0","16","0","1001","0","0","8","90006","3000","1063","0"
"1","665","4500","0","2500","91002","31025","2","0","2","0","14","0","2001","0","0","8","90006","2500","1063","0"
"1","666","7000","0","2000","91002","31025","2","0","2","0","12","0","4501","0","0","8","90006","2000","1063","0"
"1","667","10000","0","1500","91002","31025","2","0","2","0","10","0","7001","0","0","8","90006","1500","1063","0"
"1","668","15000","0","1000","91002","31025","2","0","2","0","8","0","10001","0","0","8","90006","1000","1063","0"
"1","669","20000","0","750","91002","31025","2","0","2","0","7","0","15001","0","0","8","90006","750","1063","0"
"1","670","-1","0","500","91002","31025","2","0","2","0","5","0","20001","0","0","8","90006","500","1063","0"
"1","671","100","0","5000","91002","31042","2","0","2","0","30","0","1","0","0","8","90006","5000","1064","0"
"1","672","300","0","4500","91002","31042","2","0","2","0","25","0","101","0","0","8","90006","4500","1064","0"
"1","673","500","0","4000","91002","31042","2","0","2","0","20","0","301","0","0","8","90006","4000","1064","0"
"1","674","1000","0","3500","91002","31042","2","0","2","0","18","0","501","0","0","8","90006","3500","1064","0"
"1","675","2000","0","3000","91002","31042","2","0","2","0","16","0","1001","0","0","8","90006","3000","1064","0"
"1","676","4500","0","2500","91002","31042","2","0","2","0","14","0","2001","0","0","8","90006","2500","1064","0"
"1","677","7000","0","2000","91002","31042","2","0","2","0","12","0","4501","0","0","8","90006","2000","1064","0"
"1","678","10000","0","1500","91002","31042","2","0","2","0","10","0","7001","0","0","8","90006","1500","1064","0"
"1","679","15000","0","1000","91002","31042","2","0","2","0","8","0","10001","0","0","8","90006","1000","1064","0"
"1","680","20000","0","750","91002","31042","2","0","2","0","7","0","15001","0","0","8","90006","750","1064","0"
"1","681","-1","0","500","91002","31042","2","0","2","0","5","0","20001","0","0","8","90006","500","1064","0"
"1","682","100","0","5000","91002","31022","2","0","2","0","30","0","1","0","0","8","90006","5000","1065","0"
"1","683","300","0","4500","91002","31022","2","0","2","0","25","0","101","0","0","8","90006","4500","1065","0"
"1","684","500","0","4000","91002","31022","2","0","2","0","20","0","301","0","0","8","90006","4000","1065","0"
"1","685","1000","0","3500","91002","31022","2","0","2","0","18","0","501","0","0","8","90006","3500","1065","0"
"1","686","2000","0","3000","91002","31022","2","0","2","0","16","0","1001","0","0","8","90006","3000","1065","0"
"1","687","4500","0","2500","91002","31022","2","0","2","0","14","0","2001","0","0","8","90006","2500","1065","0"
"1","688","7000","0","2000","91002","31022","2","0","2","0","12","0","4501","0","0","8","90006","2000","1065","0"
"1","689","10000","0","1500","91002","31022","2","0","2","0","10","0","7001","0","0","8","90006","1500","1065","0"
"1","690","15000","0","1000","91002","31022","2","0","2","0","8","0","10001","0","0","8","90006","1000","1065","0"
"1","691","20000","0","750","91002","31022","2","0","2","0","7","0","15001","0","0","8","90006","750","1065","0"
"1","692","-1","0","500","91002","31022","2","0","2","0","5","0","20001","0","0","8","90006","500","1065","0"
"1","693","100","0","5000","91002","31043","2","0","2","0","30","0","1","0","0","8","90006","5000","1066","0"
"1","694","300","0","4500","91002","31043","2","0","2","0","25","0","101","0","0","8","90006","4500","1066","0"
"1","695","500","0","4000","91002","31043","2","0","2","0","20","0","301","0","0","8","90006","4000","1066","0"
"1","696","1000","0","3500","91002","31043","2","0","2","0","18","0","501","0","0","8","90006","3500","1066","0"
"1","697","2000","0","3000","91002","31043","2","0","2","0","16","0","1001","0","0","8","90006","3000","1066","0"
"1","698","4500","0","2500","91002","31043","2","0","2","0","14","0","2001","0","0","8","90006","2500","1066","0"
"1","699","7000","0","2000","91002","31043","2","0","2","0","12","0","4501","0","0","8","90006","2000","1066","0"
"1","700","10000","0","1500","91002","31043","2","0","2","0","10","0","7001","0","0","8","90006","1500","1066","0"
"1","701","15000","0","1000","91002","31043","2","0","2","0","8","0","10001","0","0","8","90006","1000","1066","0"
"1","702","20000","0","750","91002","31043","2","0","2","0","7","0","15001","0","0","8","90006","750","1066","0"
"1","703","-1","0","500","91002","31043","2","0","2","0","5","0","20001","0","0","8","90006","500","1066","0"
"1","704","100","0","5000","91002","31018","2","0","2","0","30","0","1","0","0","8","90006","5000","1067","0"
"1","705","300","0","4500","91002","31018","2","0","2","0","25","0","101","0","0","8","90006","4500","1067","0"
"1","706","500","0","4000","91002","31018","2","0","2","0","20","0","301","0","0","8","90006","4000","1067","0"
"1","707","1000","0","3500","91002","31018","2","0","2","0","18","0","501","0","0","8","90006","3500","1067","0"
"1","708","2000","0","3000","91002","31018","2","0","2","0","16","0","1001","0","0","8","90006","3000","1067","0"
"1","709","4500","0","2500","91002","31018","2","0","2","0","14","0","2001","0","0","8","90006","2500","1067","0"
"1","710","7000","0","2000","91002","31018","2","0","2","0","12","0","4501","0","0","8","90006","2000","1067","0"
"1","711","10000","0","1500","91002","31018","2","0","2","0","10","0","7001","0","0","8","90006","1500","1067","0"
"1","712","15000","0","1000","91002","31018","2","0","2","0","8","0","10001","0","0","8","90006","1000","1067","0"
"1","713","20000","0","750","91002","31018","2","0","2","0","7","0","15001","0","0","8","90006","750","1067","0"
"1","714","-1","0","500","91002","31018","2","0","2","0","5","0","20001","0","0","8","90006","500","1067","0"
"1","715","100","0","5000","91002","31145","2","0","2","0","30","0","1","0","0","8","90006","5000","1068","0"
"1","716","300","0","4500","91002","31145","2","0","2","0","25","0","101","0","0","8","90006","4500","1068","0"
"1","717","500","0","4000","91002","31145","2","0","2","0","20","0","301","0","0","8","90006","4000","1068","0"
"1","718","1000","0","3500","91002","31145","2","0","2","0","18","0","501","0","0","8","90006","3500","1068","0"
"1","719","2000","0","3000","91002","31145","2","0","2","0","16","0","1001","0","0","8","90006","3000","1068","0"
"1","720","4500","0","2500","91002","31145","2","0","2","0","14","0","2001","0","0","8","90006","2500","1068","0"
"1","721","7000","0","2000","91002","31145","2","0","2","0","12","0","4501","0","0","8","90006","2000","1068","0"
"1","722","10000","0","1500","91002","31145","2","0","2","0","10","0","7001","0","0","8","90006","1500","1068","0"
"1","723","15000","0","1000","91002","31145","2","0","2","0","8","0","10001","0","0","8","90006","1000","1068","0"
"1","724","20000","0","750","91002","31145","2","0","2","0","7","0","15001","0","0","8","90006","750","1068","0"
"1","725","-1","0","500","91002","31145","2","0","2","0","5","0","20001","0","0","8","90006","500","1068","0"
"1","726","100","0","5000","91002","31025","2","0","2","0","30","0","1","0","0","8","90006","5000","1069","0"
"1","727","300","0","4500","91002","31025","2","0","2","0","25","0","101","0","0","8","90006","4500","1069","0"
"1","728","500","0","4000","91002","31025","2","0","2","0","20","0","301","0","0","8","90006","4000","1069","0"
"1","729","1000","0","3500","91002","31025","2","0","2","0","18","0","501","0","0","8","90006","3500","1069","0"
"1","730","2000","0","3000","91002","31025","2","0","2","0","16","0","1001","0","0","8","90006","3000","1069","0"
"1","731","4500","0","2500","91002","31025","2","0","2","0","14","0","2001","0","0","8","90006","2500","1069","0"
"1","732","7000","0","2000","91002","31025","2","0","2","0","12","0","4501","0","0","8","90006","2000","1069","0"
"1","733","10000","0","1500","91002","31025","2","0","2","0","10","0","7001","0","0","8","90006","1500","1069","0"
"1","734","15000","0","1000","91002","31025","2","0","2","0","8","0","10001","0","0","8","90006","1000","1069","0"
"1","735","20000","0","750","91002","31025","2","0","2","0","7","0","15001","0","0","8","90006","750","1069","0"
"1","736","-1","0","500","91002","31025","2","0","2","0","5","0","20001","0","0","8","90006","500","1069","0"
"1","737","100","0","5000","91002","31042","2","0","2","0","30","0","1","0","0","8","90006","5000","1070","0"
"1","738","300","0","4500","91002","31042","2","0","2","0","25","0","101","0","0","8","90006","4500","1070","0"
"1","739","500","0","4000","91002","31042","2","0","2","0","20","0","301","0","0","8","90006","4000","1070","0"
"1","740","1000","0","3500","91002","31042","2","0","2","0","18","0","501","0","0","8","90006","3500","1070","0"
"1","741","2000","0","3000","91002","31042","2","0","2","0","16","0","1001","0","0","8","90006","3000","1070","0"
"1","742","4500","0","2500","91002","31042","2","0","2","0","14","0","2001","0","0","8","90006","2500","1070","0"
"1","743","7000","0","2000","91002","31042","2","0","2","0","12","0","4501","0","0","8","90006","2000","1070","0"
"1","744","10000","0","1500","91002","31042","2","0","2","0","10","0","7001","0","0","8","90006","1500","1070","0"
"1","745","15000","0","1000","91002","31042","2","0","2","0","8","0","10001","0","0","8","90006","1000","1070","0"
"1","746","20000","0","750","91002","31042","2","0","2","0","7","0","15001","0","0","8","90006","750","1070","0"
"1","747","-1","0","500","91002","31042","2","0","2","0","5","0","20001","0","0","8","90006","500","1070","0"
"1","748","100","0","5000","91002","31022","2","0","2","0","30","0","1","0","0","8","90006","5000","1071","0"
"1","749","300","0","4500","91002","31022","2","0","2","0","25","0","101","0","0","8","90006","4500","1071","0"
"1","750","500","0","4000","91002","31022","2","0","2","0","20","0","301","0","0","8","90006","4000","1071","0"
"1","751","1000","0","3500","91002","31022","2","0","2","0","18","0","501","0","0","8","90006","3500","1071","0"
"1","752","2000","0","3000","91002","31022","2","0","2","0","16","0","1001","0","0","8","90006","3000","1071","0"
"1","753","4500","0","2500","91002","31022","2","0","2","0","14","0","2001","0","0","8","90006","2500","1071","0"
"1","754","7000","0","2000","91002","31022","2","0","2","0","12","0","4501","0","0","8","90006","2000","1071","0"
"1","755","10000","0","1500","91002","31022","2","0","2","0","10","0","7001","0","0","8","90006","1500","1071","0"
"1","756","15000","0","1000","91002","31022","2","0","2","0","8","0","10001","0","0","8","90006","1000","1071","0"
