861dedb4c33a869f91a98cf2077adff3f9a336e8f957187184b0e44963fb4a6b,71a2d553cffad7116fceb77ac6a88bc8d521b9f6a061bab812a328e24d76f150,8726931c321f0b706c89f7d6e495ed9fcbed8c6f60e2713a4b3c4853c545c6ff,c6cab9960efd8945a3efa617501f9ae5ec344107ad5572d6f56c6cf41529f867,9298197bc7d0416766d40379313a2783cda662279039d1396284a4de87d4a81d,69cf7ba5e85e3cc79a109c89aab454f2500af67ad249b7495702aa86177772c3,765ae1c63919646fad38a24e7a99f44ef4939e3861ee22eafe0698317d2b31e0,7547bce296e9cb0240fee1e688270075b50518831969fe785fc54d0582aa642a,ec7d2a905aecf168c0d691d4b9bbde0e0723b72f4ecaad93d2d4140d461fa9f4,ee5380a4bb4da6ebb7506864e534128c1ce5e60bfa719af7b50ea31304d99b01,b9f4482a580406d75d6dcb22216cd9314b7b601ee2696691a50d8dc4a1ae3970
"0","501093","501","5","0","11","まるで幼子の成長を見守るようで\nなかなか楽しかったからのう。","0.5","0","1","120931"
"","501094","501","","","91","","","","","501093"
"","501095","501","1","","3","nop_idle_thinking","","0.2","","120931"
"","501096","501","1","","3","nop_talk_wish3","","0.2","","111931"
"","501097","501","0","","21","vo_drama_10082001_011","","","0","vo_drama_10082001"
"0","501098","501","5","0","11","イリヤさま……\nそのお気持ち、とてもよく分かります。","0.5","0","1","111931"
"","501099","501","","","91","","","","","501098"
"","501100","501","1","","3","nop_idle_wish3","","0.2","","111931"
"","501101","501","","","4","0","","","","120731"
"","501102","501","1","","3","nop_talk_shy","","0.2","","120731"
"","501103","501","0","","21","vo_drama_10082001_012","","","0","vo_drama_10082001"
"0","501104","501","5","0","11","コッコロさん……","0.5","0","1","120731"
"","501105","501","","","91","","","","","501104"
"","501106","501","0","0.2","3","nop_smile2","","0.2","nop_idle_joy1","111831"
"","501107","501","0","0","3","nop_smile2","","0.2","nop_idle_normal","112031"
"","501108","501","","","93","1","","","","1"
"","501109","501","1","","3","nop_idle_shy2","","0.2","","120731"
"","501110","501","1","","3","nop_talk_bitter","","0.2","","112031"
"","501111","501","0","","21","vo_drama_10082001_013","","","0","vo_drama_10082001"
"0","501112","501","7","0","11","ほらほら、シェフィも照れてるから。\nそれくらいにしておきなさい。\nなんにせよ、シェフィはよくやったわ。\n胸を張りなさい。","0.5","0","1","112031"
"","501113","501","","","93","1","","","","6"
"1","501114","501","0","0.2","3","nop_talk_doya","","0.2","nop_talk_doya_loop","112031"
"","501115","501","","","91","","","","","501112"
"","501116","501","1","","3","nop_idle_doya","","0.2","","112031"
"","501117","501","","","93","1","","","","0.5"
"","501118","501","1","","3","nop_talk_joy2","","0.2","","111831"
"","501119","501","0","","21","vo_drama_10082001_014","","","0","vo_drama_10082001"
"0","501120","501","6","0","11","はい！\nこの新年会に来てくれたみんなの笑顔は\nシェフィちゃんが作ったんです。\n今年もいっぱい、笑顔を作りましょうね！","0.5","0","1","111831"
"","501121","501","","","93","1","","","","8"
"1","501122","501","0","","3","nop_talk_guts2","","0.2","nop_talk_guts2_loop","111831"
"","501123","501","","","91","","","","","501120"
"","501124","501","1","","3","nop_idle_guts2","","0.2","","111831"
"","501125","501","","","4","1","","","","120731"
"1","501126","501","0","0.2","3","nop_talk_normal","","0.2","nop_talk_wish","120731"
"","501127","501","0","","21","vo_drama_10082001_015","","","0","vo_drama_10082001"
"0","501128","501","5","0","11","ええ。【美食殿】にとっても\nみんなにとっても\n最高の一年にしたいわ。\nだから、今年もよろしくね。","1","0","1","120731"
"","501129","501","","","93","1","","","","8.5"
"1","501130","501","0","0","3","nop_01_shephy_pose","","0.2","nop_01_shephy_pose_loop","120731"
"","501131","501","","","93","0","","","","2.5"
"","501132","501","1","","3","nop_handclap_long","","0.2","","111831"
"","501133","501","1","","3","nop_talk_wish3","","0.2","","111931"
"1","501134","501","0","0","3","nop_talk_doya","","0.2","nop_talk_doya_loop","112031"
"1","501135","501","0","0","3","nop_talk_arm_crossed","","0.2","nop_talk_arm_crossed_loop","120931"
"","501136","501","1","","3","nop_01_ruka_hello_long","","0.2","","120831"
"","501137","501","","","91","","","","","501128"
"","501138","501","","","93","0","","","","0.5"
"","501139","501","","","93","0","","","","0.5"
"-255","502001","502","105","0","1","108731","nop_idle_joy_normal","1.95","-150","1"
"-255","502002","502","104","1","1","108831","nop_idle_joy1","1.95","150","1"
"-225","502003","502","101","0","1","108931","nop_idle_normal","1.95","-300","1"
"","502004","502","","","93","0","","","","0.5"
"","502005","502","0","","21","vo_drama_10082002_001","","","0","vo_drama_10082002"
"0","502006","502","7","0","11","騎士クン、\nあけましておめでとうございます。","0.5","0","1","108831"
"","502007","502","1","","3","nop_talk_joy3_blink","","0.2","","108831"
"","502008","502","","","93","1","","","","1"
"","502009","502","1","","3","nop_bow","","0.2","","108831"
"","502010","502","","","93","1","","","","2.25"
"","502011","502","1","","3","nop_idle_normal_joy","","0.2","","108831"
"","502012","502","","","91","","","","","502006"
"","502013","502","0","","21","vo_drama_10082002_002","","","0","vo_drama_10082002"
"0","502014","502","5","0","11","招待してくれてありがとう！\nみんな楽しそうで素敵な新年会だね！","0.5","0","1","108731"
"","502015","502","1","","3","nop_talk_joy2","","0.2","","108731"
"","502016","502","","","91","","","","","502014"
"","502017","502","1","","3","nop_idle_joy1","","0.2","","108731"
"","502018","502","0","","21","vo_drama_10082002_003","","","0","vo_drama_10082002"
"0","502019","502","6","0","11","ヒヨリの言うとおりだね。\n晴れやかでいて落ち着ける、\nとてもいい雰囲気だ。","0.5","0","1","108931"
"","502020","502","1","","3","nop_talk_thinking","","0.2","","108931"
"","502021","502","","","91","","","","","502019"
"","502022","502","1","","3","nop_idle_thinking","","0.2","","108931"
"","502023","502","0","","21","vo_drama_10082002_004","","","0","vo_drama_10082002"
"0","502024","502","7","0","11","お正月といえば、騎士くんと一緒に\n神殿でガミーと戦ったのを思い出すね。","0.5","0","1","108731"
"","502025","502","1","","3","nop_talk_joy3_blink2","","0.2","","108731"
"","502026","502","","","93","1","","","","1.5"
"","502027","502","1","","3","nop_talk_joy1_normal","","0.2","","108731"
"","502028","502","","","91","","","","","502024"
"","502029","502","1","","3","nop_idle_joy_normal","","0.2","","108731"
"","502030","502","0","","21","vo_drama_10082002_005","","","0","vo_drama_10082002"
"0","502031","502","5","0","11","うん、大変な事件だったね。\nキミの助けがなければ\n解決できなかったはずだ。\n改めて礼を言うよ。","0.5","0","1","108931"
"","502032","502","1","","3","nop_talk_joy3_blink2","","0.2","","108931"
"","502033","502","","","93","1","","","","8"
"","502034","502","1","","3","nop_talk_joy3_blink","","0.2","","108931"
"","502035","502","","","91","","","","","502031"
"","502036","502","1","","3","nop_idle_thinking","","0.2","","108931"
"","502037","502","0","","21","vo_drama_10082002_006","","","0","vo_drama_10082002"
"0","502038","502","5","0","11","あの時の騎士クン、\nとっても頼もしかったな……\nって、ええと、そうじゃなくて！\nそうだ、今年はお年玉、あげられた？","0.5","0","1","108831"
"","502039","502","1","","3","nop_talk_memory","","0.2","","108831"
"","502040","502","","","93","1","","","","4.75"
"","502041","502","1","","3","nop_talk_anger2","","0.2","","108831"
"","502042","502","","","93","1","","","","3.5"
"","502043","502","1","","3","nop_talk_normal_dere2","","0.2","","108831"
"","502044","502","","","91","","","","","502038"
"","502045","502","","","93","1","","","","0.1"
"","502046","502","1","","3","nop_idle_normal","","0.2","","108831"
"","502047","502","0","","21","vo_drama_10082002_007","","","0","vo_drama_10082002"
"0","502048","502","6","0","11","あの頃はコッコロちゃんへの\nお年玉のために頑張ってたんだもんね。\nえ？　今年はシェフィちゃんにも\nあげたんだ～！","0.5","0","1","108731"
"","502049","502","1","","3","nop_talk_joy3_blink","","0.2","","108731"
"","502050","502","","","93","1","","","","5.5"
"","502051","502","1","","3","nop_look_talk_sad","","0.2","","108731"
"","502052","502","","","93","1","","","","1"
"","502053","502","1","","3","nop_talk_joy2","","0.2","","108731"
"","502054","502","","","91","","","","","502048"
"","502055","502","1","","3","nop_idle_joy1","","0.2","","108731"
"","502056","502","0","","21","vo_drama_10082002_008","","","0","vo_drama_10082002"
"0","502057","502","5","0","11","ふふ、きっと喜んでいるはずだよ。\nキミは本当に優しいな。\n今回の冒険もきっとその優しさの\nおかげで乗り越えられたんだろう。","0.5","0","1","108931"
"","502058","502","1","","3","nop_talk_joy1_normal","","0.2","","108931"
"","502059","502","","","93","1","","","","3.5"
"","502060","502","1","","3","nop_talk_joy3_blink","","0.2","","108931"
"","502061","502","","","93","1","","","","8.5"
"","502062","502","0","","3","nop_talk_arm_crossed","","0.2","","108931"
"","502063","502","","","93","1","","","","1"
"","502064","502","1","","3","nop_idle_arm_crossed","","0.2","","108931"
"","502065","502","","","91","","","","","502057"
"","502066","502","0","","21","vo_drama_10082002_009","","","0","vo_drama_10082002"
"0","502067","502","7","0","11","そうそう、聞いたよ！\nこのおせち料理って\n【美食殿】のみんなが作ったんだよね。\nすごく美味しくてびっくりしちゃった！","0.5","0","1","108731"
"","502068","502","1","","3","nop_talk_joy3_blink","","0.2","","108731"
"","502069","502","","","93","1","","","","6"
"","502070","502","1","","3","nop_talk_joy2","","0.2","","108731"
"","502071","502","","","91","","","","","502067"
"","502072","502","1","","3","nop_idle_joy1","","0.2","","108731"
"","502073","502","0","","21","vo_drama_10082002_010","","","0","vo_drama_10082002"
"0","502074","502","5","0","11","うん、とても美味しいね。\nどの料理も丁寧に\n作られているのがわかるよ。\n……どうしたの？　ユイ。","0.5","0","1","108931"
"","502075","502","1","","3","nop_talk_joy3_blink2","","0.2","","108931"
"","502076","502","","","93","1","","","","7.5"
"","502077","502","1","","3","nop_idle_sad","","0.2","","108831"
"0","502078","502","1.5","0","12","1","0","0","1","108831"
"","502079","502","1","","3","nop_talk_worry","","0.2","","108931"
"","502080","502","1","","3","nop_idle_normal_suprise1","","0.2","","108731"
"","502081","502","","","91","","","","","502074"
"","502082","502","","","91","","","","","502078"
"","502083","502","1","","3","nop_idle_worry","","0.2","","108931"
"","502084","502","0","","21","vo_drama_10082002_011","","","0","vo_drama_10082002"
"0","502085","502","5","0","11","うう～……\nほどほどにしておこうと思ったのに、\n美味しくてつい……\n食べ過ぎちゃったらどうしよう。","0.5","0","1","108831"
"","502086","502","1","","3","nop_talk_joy1_sad","","0.2","","108831"
"","502087","502","","","93","1","","","","7"
"","502088","502","1","","3","nop_talk_sad3","","0.2","","108831"
"","502089","502","","","91","","","","","502085"
"","502090","502","1","","3","nop_idle_sad3","","0.2","","108831"
"","502091","502","0","","21","vo_drama_10082002_012","","","0","vo_drama_10082002"
"0","502092","502","6","0","11","あとで身体を動かせば大丈夫！\n今度みんなで冒険に行こうよ。\n騎士くんも一緒にね♪","0.5","0","1","108731"
"","502093","502","1","","3","nop_talk_joy2","","0.2","","108731"
"","502094","502","","","93","1","","","","6"
"1","502095","502","0","0.2","3","nop_talk_guts5","","0.2","nop_idle_guts5","108731"
"","502096","502","","","91","","","","","502092"
"","502097","502","1","","3","nop_idle_guts5","","0.2","","108731"
"","502098","502","0","","21","vo_drama_10082002_013","","","0","vo_drama_10082002"
"0","502099","502","6","0","11","それは名案だ。\n年明けからさっそく\n今年の楽しみができたよ。","0.5","0","1","108931"
"","502100","502","0","","3","nop_talk_arm_crossed","","0.2","","108931"
"","502101","502","","","93","1","","","","1"
"","502102","502","0","","3","nop_talk_arm_crossed_loop","","0.2","","108931"
"","502103","502","","","93","1","","","","1"
"","502104","502","1","","3","nop_talk_normal","","0.2","","108931"
"","502105","502","","","91","","","","","502099"
"","502106","502","1","","3","nop_idle_normal","","0.2","","108931"
"","502107","502","0","","21","vo_drama_10082002_014","","","0","vo_drama_10082002"
"0","502108","502","5","0","11","えへへ、\nいっぱい食べて元気になって、\n最高の一年にしなくちゃね！","0.5","0","1","108731"
"","502109","502","1","","3","nop_talk_joy2","","0.2","","108731"
"","502110","502","","","91","","","","","502108"
"","502111","502","1","","3","nop_idle_joy_normal","","0.2","","108731"
"","502112","502","0","","21","vo_drama_10082002_015","","","0","vo_drama_10082002"
"0","502113","502","6","0","11","ふふ、そうだね。\n騎士クン、\n今年もよろしくお願いします……♪","0.5","0","1","108831"
"","502114","502","1","","3","nop_talk_joy1_normal","","0.2","","108831"
"","502115","502","","","93","1","","","","2"
"","502116","502","1","","3","nop_look_talk_wish","","0.2","","108831"
"","502117","502","","","93","1","","","","1"
"1","502118","502","0","0.2","3","nop_bow","","0.2","nop_idle_joy1","108831"
"","502119","502","","","93","1","","","","0.2"
"1","502120","502","0","0.2","3","nop_bow","","0.2","nop_idle_joy2","108731"
"1","502121","502","0","0.2","3","nop_bow","","0.2","nop_idle_joy1","108931"
"","502122","502","","","93","1","","","","3"
"","502123","502","","","91","","","","","502113"
"","502124","502","","","93","0","","","","0.5"
"-300","503001","503","104","1","1","102011","nop_idle_joy2","1.95","1000","1"
"-270","503002","503","105","1","1","100411","nop_idle_normal","1.95","1000","1"
"-235","503003","503","101","1","1","103631","nop_idle_normal","1.95","1000","1"
"-255","503004","503","106","0","5","1","NoItem_idle","1.95","-275","1"
"1","503005","503","-215","","31","11","","0","-105","1"
"","503006","503","","","93","0","","","","0"
"","503007","503","1","","3","nop_run","","0.2","","100411"
"","503008","503","-255","","2","-275","","","5","100411"
"","503009","503","","","93","","","","","0.5"
"","503010","503","1","","3","nop_run","","0.2","","102011"
"","503011","503","-230","","2","-140","","","5","102011"
"","503012","503","","","93","","","","","1"
"","503013","503","1","","3","nop_run","","0.2","","103631"
"","503014","503","-235","","2","150","","","4.5","103631"
"","503015","503","","","93","","","","","3.4"
"","503016","503","","","4","0","","","","100411"
"","503017","503","1","","3","nop_idle_normal","","0.2","","100411"
"","503018","503","","","93","","","","","0.1"
"1","503019","503","0","0.2","3","nop_03_misogi_hello_long","","0.2","nop_idle_joy1","100411"
"","503020","503","0","","12","4","","","","100411"
"","503021","503","","","93","","","","","0.4"
"","503022","503","","","4","0","","","","102011"
"","503023","503","1","","3","nop_idle_normal","","0.2","","102011"
"","503024","503","","","93","","","","","0.1"
"1","503025","503","0","0.2","3","nop_03_mimi_swing","","0.2","nop_idle_joy1","102011"
"","503026","503","0","","12","4","","","","102011"
"","503027","503","","","93","","","","","0.5"
"1","503028","503","0","0","3","nop_03_kyoka_talk_doya","","0.2","nop_03_kyoka_idle_doya","103631"
"","503029","503","0","","12","4","","-40","","103631"
"","503030","503","","","93","0","","","","1.5"
"","503031","503","1","","3","nop_talk_joy2","","0.2","","102011"
"","503032","503","0","","21","vo_drama_10082003_001","","","0","vo_drama_10082003"
"0","503033","503","5","0","11","あ、おにいちゃん！\nよかった、見つけた～！\n会場が広くて、\n迷子になっちゃいそうだよ～","0.5","0","1","102011"
"","503034","503","","","91","","","","","503033"
"","503035","503","1","","3","nop_idle_joy1","","0.2","","102011"
"","503036","503","0","","21","vo_drama_10082003_002","","","0","vo_drama_10082003"
"0","503037","503","6","0","11","えっへっへ、にいちゃん、\nあけましておめでとー\nはいこれ、お年玉……なーんてね！\n驚いた？　驚いた？","1","0","1","100411"
"","503038","503","1","","3","nop_talk_joy2","","0.2","","100411"
"","503039","503","","","93","1","","","","4"
"1","503040","503","0","0","3","nop_03_misogi_trick_in","","0.2","nop_03_misogi_trick_loop","1"
"1","503041","503","0","0","3","nop_03_misogi_trick_in","","0.2","nop_03_misogi_trick_loop","100411"
"","503042","503","","","93","1","","","","2"
"","503043","503","","","32","1","","","","11"
"1","503044","503","0","0.2","3","nop_03_misogi_trick_out","","0.2","NoItem_idle","1"
"1","503045","503","0","0.2","3","nop_03_misogi_trick_out","","0.2","nop_talk_joy2","100411"
"","503046","503","","","93","1","","","","0.1"
"","503047","503","","","4","1","","","","102011"
"1","503048","503","0","0","3","nop_03_mimi_surprise","","0.2","nop_03_mimi_surprise_loop","102011"
"1","503049","503","0","0","3","nop_03_kyoka_surprise","","0.2","nop_03_kyoka_surprise_loop","103631"
"","503050","503","","","91","","","","","503037"
"","503051","503","1","","3","nop_idle_joy2","","0.2","","100411"
"","503052","503","0","","21","vo_drama_10082003_003","","","0","vo_drama_10082003"
"0","503053","503","8","0","11","もう、ミソギってば！\nいきなりイタズラしちゃダメでしょ。\nあなたもしっかりしてください。","0.5","0","1","103631"
"","503054","503","1","","3","nop_talk_anger","","0.2","","103631"
"","503055","503","","","93","1","","","","4"
"1","503056","503","0","0","3","nop_talk_arm_crossed_anger","","0.2","nop_talk_arm_crossed_loop_anger","103631"
"","503057","503","","","91","","","","","503053"
"","503058","503","1","","3","nop_idle_normal","","0.2","","100411"
"","503059","503","1","","3","nop_idle_arm_crossed_anger","","0.2","","103631"
"","503060","503","","","4","0","","","","102011"
"","503061","503","0","","21","vo_drama_10082003_004","","","0","vo_drama_10082003"
"0","503062","503","5","0","11","ねえねえ見て見て！\nおいしそうなお料理が\nいーっぱいだよ！","0.5","0","1","102011"
"","503063","503","1","","3","nop_talk_surprise_kira","","0.2","","102011"
"","503064","503","","","93","1","","","","4"
"1","503065","503","0","0","3","nop_surprise","","0.2","nop_idle_surprise1","103631"
"","503066","503","","","91","","","","","503062"
"","503067","503","1","","3","nop_idle_surprise_kira","","0.2","","102011"
"","503068","503","0","","21","vo_drama_10082003_005","","","0","vo_drama_10082003"
"0","503069","503","6","0","11","じー……\nよかったぁ。おせち料理には\nピーマンは入ってなさそう……","0.5","0","1","103631"
"","503070","503","1","","3","nop_talk_jitome","","0.2","","103631"
"","503071","503","","","93","1","","","","1.5"
"","503072","503","1","","3","nop_talk_sad3","","0.2","","103631"
"","503073","503","","","91","","","","","503069"
"","503074","503","1","","3","nop_idle_sad3","","0.2","","103631"
"","503075","503","1","","3","nop_idle_joy1","","0.2","","102011"
"","503076","503","0","","21","vo_drama_10082003_006","","","0","vo_drama_10082003"
"0","503077","503","7","0","11","あはは！\n今の聞いた？　にいちゃん！\nキョウカはピーマン苦手だもんねー？","0","0","1","100411"
"","503078","503","1","","3","nop_talk_joy2","","0.2","","100411"
"","503079","503","","","91","","","","","503077"
"","503080","503","1","","3","nop_idle_normal","","0.2","","100411"
"","503081","503","0","","21","vo_drama_10082003_007","","","0","vo_drama_10082003"
"0","503082","503","6","0","11","ち、違います！苦くて嫌いだから\nとかじゃないですからね！\nおせち料理にはどんなものが入ってるか\n調べてただけですから！","0","0","1","103631"
"","503083","503","1","","3","nop_talk_anger2","","0.2","","103631"
"","503084","503","","","91","","","","","503082"
"","503085","503","1","","3","nop_idle_sad","","0.2","","103631"
"","503086","503","0","","21","vo_drama_10082003_008","","","0","vo_drama_10082003"
"0","503087","503","5","0","11","お料理だけじゃなくて\n人もいっぱいだね。\n全部おにいちゃんのお友達だなんて\nすごいなあ。","0.5","0","1","102011"
"","503088","503","1","","3","nop_talk_surprise1","","0.2","","102011"
"","503089","503","","","93","1","","","","4"
"","503090","503","1","","3","nop_talk_normal","","0.2","","102011"
"","503091","503","","","91","","","","","503087"
"","503092","503","1","","3","nop_idle_normal","","0.2","","102011"
"","503093","503","0","","21","vo_drama_10082003_009","","","0","vo_drama_10082003"
"0","503094","503","7","0","11","こんなに人がいると\nなんだかギルドレースのときを\n思い出しちゃうね！","0.5","0","1","100411"
"","503095","503","1","","3","nop_talk_thinking","","0.2","","100411"
"","503096","503","","","91","","","","","503094"
"","503097","503","1","","3","nop_idle_thinking","","0.2","","100411"
"","503098","503","1","","3","nop_idle_thinking","","0.2","","103631"
"","503099","503","0","","21","vo_drama_10082003_010","","","0","vo_drama_10082003"
"0","503100","503","6","0","11","うん！\nクルミちゃんも一緒で楽しかったなあ。\nまたみんなで一緒にかけっこしたいね♪","0.5","0","1","102011"
"","503101","503","1","","3","nop_talk_wish","","0.2","","102011"
"","503102","503","","","93","1","","","","4"
"","503103","503","1","","3","nop_talk_joy2","","0.2","","102011"
"","503104","503","","","91","","","","","503100"
"","503105","503","1","","3","nop_idle_joy1","","0.2","","102011"
"","503106","503","0","","21","vo_drama_10082003_011","","","0","vo_drama_10082003"
"0","503107","503","7","0","11","もし次回があったら負けませんからね！\n私たち【リトルリリカル】は\nどんどん成長してるんですから！","0.5","0","1","103631"
"1","503108","503","0","0.2","3","nop_talk_guts2","","0.2","nop_talk_guts2_loop","103631"
"","503109","503","","","93","1","","","","5.5"
"1","503110","503","0","0.2","3","nop_03_kyoka_talk_doya","","0.2","nop_03_kyoka_talk_doya_loop","103631"
"","503111","503","","","91","","","","","503107"
"","503112","503","1","","3","nop_03_kyoka_idle_doya","","0.2","","103631"
"","503113","503","0","","21","vo_drama_10082003_012","","","0","vo_drama_10082003"
"0","503114","503","7","0","11","ミソギは今年もすーっごい\nイタズラ考えておくから\n楽しみにしててね、にいちゃん！","0.5","0","1","100411"
"","503115","503","1","","3","nop_talk_joy2","","0.2","","100411"
"","503116","503","","","91","","","","","503114"
"","503117","503","1","","3","nop_idle_joy2","","0.2","","100411"
"","503118","503","0","","21","vo_drama_10082003_013","","","0","vo_drama_10082003"
"0","503119","503","8","0","11","もう、ミソギってば！\nイタズラばっかりしてちゃ\nだめなんだからね！","0.5","0","1","103631"
"","503120","503","1","","3","nop_talk_anger","","0.2","","103631"
"","503121","503","","","91","","","","","503119"
"","503122","503","1","","3","nop_idle_anger","","0.2","","103631"
"","503123","503","0","","21","vo_drama_10082003_014","","","0","vo_drama_10082003"
"0","503124","503","6","0","11","おにいちゃん！\n今年もミミたち【リトルリリカル】と\nいーっぱい遊んでね！","0","0","1","102011"
"","503125","503","1","","3","nop_talk_joy1","","0.2","","102011"
"","503126","503","","","91","","","","","503124"
"1","503127","503","0","0.2","3","nop_03_cmn_eieio","","0.2","nop_03_cmn_eieio_loop","102011"
"","503128","503","","","93","","","","","0.1"
"1","503129","503","0","0.2","3","nop_03_cmn_eieio","","0.2","nop_03_cmn_eieio_loop","103631"
"","503130","503","","","93","","","","","0.1"
"1","503131","503","0","0.2","3","nop_03_cmn_eieio","","0.2","nop_03_cmn_eieio_loop","100411"
"","503132","503","","","93","0","","","","1.3"
"-225","504001","504","101","0","1","101231","nop_idle_normal","1.95","-150","1"
"-255","504002","504","104","1","1","104011","nop_idle_normal","1.95","150","1"
"-255","504003","504","105","0","1","101511","nop_idle_normal","1.95","-300","1"
"","504004","504","","","93","0","","","","0.5"
"","504005","504","0","","21","vo_drama_10082004_001","","","0","vo_drama_10082004"
"0","504006","504","8","0","11","あけましておめでとうございます。\n元気なみんなに会えて、\n先生とってもうれしいわ。","0.5","0","1","101511"
"1","504007","504","0","0.2","3","nop_bow","","0.2","nop_talk_joy3","101511"
"1","504008","504","0","0.2","3","nop_bow","","0.2","nop_idle_normal","101231"
"1","504009","504","0","0.2","3","nop_bow","","0.2","nop_idle_normal","104011"
"","504010","504","","","91","","","","","504006"
"","504011","504","1","","3","nop_idle_normal","","0.2","","101511"
"","504012","504","0","","21","vo_drama_10082004_002","","","0","vo_drama_10082004"
"0","504013","504","8","0","11","招待してくれてありがと～！\nシオリンも喜んでたよ！","0.5","0","1","101231"
"1","504014","504","0","0.2","3","nop_look_smile","","0.2","nop_talk_joy1","101231"
"","504015","504","","","91","","","","","504013"
"","504016","504","1","","3","nop_idle_normal","","0.2","","101231"
"","504017","504","0","","21","vo_drama_10082004_003","","","0","vo_drama_10082004"
"0","504018","504","8","0","11","ひええええ！\nこんなにたくさん人が……！\nこんなめでたい場所に私のような\nぼっちがいてもいいんでしょうか？","0.5","0","1","104011"
"1","504019","504","0","0","3","nop_shock_in","","0.2","nop_shock_loop","104011"
"","504020","504","","","93","1","","","","3"
"","504021","504","1","","3","nop_04_aoi_tohoho","","0.2","","104011"
"","504022","504","","","91","","","","","504018"
"","504023","504","0","","21","vo_drama_10082004_004","","","0","vo_drama_10082004"
"0","504024","504","8","0","11","いいに決まってるよー\nそれに、この会場にも\nアオイちゃんのお友達、\nたくさんいるんじゃないかな？","0.5","0","1","101231"
"1","504025","504","0","0","3","nop_talk_guts2","","0.2","nop_talk_guts2_loop","101231"
"","504026","504","","","93","1","","","","1.8"
"","504027","504","1","","3","nop_talk_joy1","","0.2","","101231"
"","504028","504","","","91","","","","","504024"
"","504029","504","1","","3","nop_idle_normal","","0.2","","101231"
"","504030","504","0","","21","vo_drama_10082004_005","","","0","vo_drama_10082004"
"0","504031","504","8","0","11","そ、そそそ、そんな、\nトトトトト、トモダチだなんてぇ！\n恐れ多くてとても言えませええん！","0.5","0","1","104011"
"","504032","504","1","","3","nop_04_aoi_panic","","0.2","","104011"
"","504033","504","","","93","1","","","","4.4"
"","504034","504","1","","3","nop_talk_tsun_pain","","0.2","","104011"
"","504035","504","1","","3","nop_idle_bitter","","0.2","","101511"
"","504036","504","1","","3","nop_idle_bitter","","0.2","","101231"
"","504037","504","","","91","","","","","504031"
"","504038","504","0","","21","vo_drama_10082004_006","","","0","vo_drama_10082004"
"0","504039","504","8","0","11","でも、仲良しさんなんでしょう？\nそうだ、よかったら\n先生も紹介してもらえるかしら？","0.5","0","1","101511"
"","504040","504","1","","3","nop_talk_normal","","0.2","","101511"
"","504041","504","","","93","1","","","","2.4"
"","504042","504","1","","3","nop_talk_wish_joy","","0.2","","101511"
"","504043","504","","","91","","","","","504039"
"","504044","504","0","","21","vo_drama_10082004_007","","","0","vo_drama_10082004"
"0","504045","504","8","0","11","あ！　私も私もー！\nそうだ！\nシオリンのことも紹介してあげるね☆","0.5","0","1","101231"
"1","504046","504","0","0.2","3","nop_04_hatsune_swing","","0.2","nop_idle_normal","101231"
"","504047","504","","","93","1","","","","3"
"","504048","504","0","","3","nop_04_hatsune_kiran","","0.2","","101231"
"","504049","504","","","91","","","","","504045"
"","504050","504","1","","3","nop_idle_normal","","0.2","","101231"
"","504051","504","0","","21","vo_drama_10082004_008","","","0","vo_drama_10082004"
"0","504052","504","8","0","11","はうあっ！\nお二人ともリア充オーラで輝いて\nまぶしいですっ！","0.5","0","1","104011"
"1","504053","504","0","0","3","nop_04_aoi_haua_in","","0.2","nop_04_aoi_haua_loop","104011"
"","504054","504","","","93","1","","","","3"
"","504055","504","1","","3","nop_talk_joy3_blink","","0.2","","101511"
"","504056","504","1","","3","nop_idle_surprise1","","0.2","","101231"
"","504057","504","","","91","","","","","504052"
"","504058","504","","","93","0","","","","0.5"
"-250","505001","505","103","1","1","103111","nop_05_shinobu_idle_normal","1.95","-150","1"
"-230","505002","505","101","1","1","102211","nop_idle_sad","1.95","150","1"
"-240","505003","505","101","0","1","100711","nop_05_miyako_idle_joy1","1.95","-360","1"
"-260","505004","505","105","1","1","100611","nop_idle_joy1","1.95","275","1"
"-225","505005","505","102","1","5","2051","nop_skull_idle","1.95","-50","1"
"","505006","505","","","93","0","","","","0.5"
"","505007","505","0","","21","vo_drama_10082005_001","","","0","vo_drama_10082005"
"0","505008","505","6","0","11","あけましてプリンなの～！\nプリン、プリン！　プリンを持ってくるの！","0.5","0","1","100711"
"","505009","505","1","","3","nop_05_miyako_talk_joy2","","0.2","","100711"
"","505010","505","","","91","","","","","505008"
"","505011","505","1","","3","nop_05_miyako_idle_joy2","","0.2","","100711"
"","505012","505","0","","21","vo_drama_10082005_002","","","0","vo_drama_10082005"
"0","505013","505","6","0","11","ミヤコさん、クリスマスにたくさん\n食べたじゃありませんか……","0.5","0","1","103111"
"","505014","505","1","","3","nop_05_shinobu_talk_worry","","0.2","","103111"
"","505015","505","","","91","","","","","505013"
"","505016","505","1","","3","nop_05_shinobu_idle_worry","","0.2","","103111"
"","505017","505","0","","21","vo_drama_10082005_003","","","0","vo_drama_10082005"
"0","505018","505","6","0","11","クリスマスと新年は別腹なの！\nプリンはいくらあってもいいの！","0.5","0","1","100711"
"","505019","505","1","","3","nop_05_miyako_talk_anger","","0.2","","100711"
"","505020","505","","","91","","","","","505018"
"","505021","505","1","","3","nop_05_miyako_idle_anger","","0.2","","100711"
