8c7f653d7ecce5365dfd09edabdf266f4f99d3e07935aa5e5c1d972c28450cce,0db746945cfaf85ce8487d7539c6e971ff1415778ef969a56cb67434f45dddf8,9273c565d602f37619920d9b3834543f448b7fcd29f62999f2c399ad594ac699,094890d185dd95aba5dfa5091b39ed3355e5f0d7fa0935b2cde0b007cf4e3d76,88a8e6088058ae74aa4a19febcf6baa7f2ea4a4aa61447a782d136130295cba7,b47a79bcdf0e36b695cdd8c5ed3f546d3f55cdc0bf85d576384a157beaa6383c,3e3a0a0f754dcaf568b381c2c785d906b6d2b52a2e0bda8cbf91418326ae142d,c88e3f3b9735c5f8daf8188b005baf4f423dd99d09dcf955eefcf286b437451d,6c2c37fd8410021b4fbb61ee34a7dd9374d01ba1cfca7cb0e5e226e2faa65ed1,e038e3fd5e621154cea2494e9c4bbaad0f4a5b5dbd61cebd3922e50e833ee69a,4a5e2b60aca5ad40a360e08f4849f70ed11e6abbd2ee32a52125b1d2e7e18243,9818c38084a503cc0e2bdff0a45142074dfdec6bd3a52dd52f78665b81dc91c3,332446c97b2b91bd24b88733b105ef41f509ed600f498b35dfdbb9e47cbc80bf,c5becfcd47de1ec2ec368bc1d3789de6624ba77eec491216cf47b593d71e20da,c7aea107fff5aa64f009922ac42a6e3fdda392200d346c2e1d59f30a506299fc
"1","0","0","9019","10142","99001301","1014204","2015/04/01 15:00:00","1","剛雷獣・ライガホーンを1体倒そう（SPECIAL限定）","6011","601","13","2030/04/01 14:59:59","99001301"
"1","0","0","0","10142","99001302","0","2029/04/01 15:00:00","1","「行軍（マーチ）A-Go-Go！」にてエリコでスコアを累計50000獲得しよう","6001","601","15","2030/04/01 14:59:59","99001302"
"1","0","0","0","10142","99001303","0","2029/04/01 15:00:00","1","「行軍（マーチ）A-Go-Go！」にてマコトでスコアを累計50000獲得しよう","6001","601","15","2030/04/01 14:59:59","99001303"
"1","0","0","0","10142","99001304","0","2029/04/01 15:00:00","1","「行軍（マーチ）A-Go-Go！」CHALLENGEモードにて1度にスコアを50000以上獲得しよう","6001","601","15","2030/04/01 14:59:59","99001304"
"1","0","0","9019","10144","99001305","1014401","2015/04/01 15:00:00","1","魔物植物・モベルベを1体倒そう（NORMAL限定）","6006","601","10","2030/04/01 14:59:59","99001305"
"1","0","0","9019","10144","99001306","1014402","2015/04/01 15:00:00","1","魔物植物・モベルベを1体倒そう（HARD限定）","6007","601","11","2030/04/01 14:59:59","99001306"
"1","0","0","9019","10144","99001307","1014403","2015/04/01 15:00:00","1","魔物植物・モベルベを1体倒そう（VERY HARD限定）","6010","601","12","2030/04/01 14:59:59","99001307"
"1","0","0","9019","10144","99001308","1014404","2015/04/01 15:00:00","1","魔物植物・モベルベを1体倒そう（SPECIAL限定）","6011","601","13","2030/04/01 14:59:59","99001308"
"1","0","0","9019","10146","99001309","1014601","2015/04/01 15:00:00","1","捲土重来・ジーノを1体倒そう（NORMAL限定）","6006","601","10","2030/04/01 14:59:59","99001309"
"1","0","0","9019","10146","99001310","1014602","2015/04/01 15:00:00","1","捲土重来・ジーノを1体倒そう（HARD限定）","6007","601","11","2030/04/01 14:59:59","99001310"
"1","0","0","9019","10146","99001311","1014603","2015/04/01 15:00:00","1","捲土重来・ジーノを1体倒そう（VERY HARD限定）","6010","601","12","2030/04/01 14:59:59","99001311"
"1","0","0","9019","10146","99001312","1014604","2015/04/01 15:00:00","1","捲土重来・ジーノを1体倒そう（SPECIAL限定）","6011","601","13","2030/04/01 14:59:59","99001312"
"1","0","0","0","10146","99001313","0","2029/04/01 15:00:00","1","グランドリームパークガイドを全て閲覧する","6001","601","15","2030/04/01 14:59:59","99001313"
"1","0","0","9019","10148","99001314","1014801","2015/04/01 15:00:00","1","真夏のバーサークスライムを1体倒そう（NORMAL限定）","6006","601","10","2030/04/01 14:59:59","99001314"
"1","0","0","9019","10148","99001315","1014802","2015/04/01 15:00:00","1","真夏のバーサークスライムを1体倒そう（HARD限定）","6007","601","11","2030/04/01 14:59:59","99001315"
"1","0","0","9019","10148","99001316","1014803","2015/04/01 15:00:00","1","真夏のバーサークスライムを1体倒そう（VERY HARD限定）","6010","601","12","2030/04/01 14:59:59","99001316"
"1","0","0","9019","10148","99001317","1014804","2015/04/01 15:00:00","1","真夏のバーサークスライムを1体倒そう（SPECIAL限定）","6011","601","13","2030/04/01 14:59:59","99001317"
"1","0","0","0","10148","99001318","0","2029/04/01 15:00:00","1","サマーフォトフィックスで全ての写真を復元する","6001","601","15","2030/04/01 14:59:59","99001318"
"1","0","0","9019","10150","99001319","1015001","2015/04/01 15:00:00","1","カオス・ジェネレーターを1体倒そう（NORMAL限定）","6006","601","10","2030/04/01 14:59:59","99001319"
"1","0","0","9019","10150","99001320","1015002","2015/04/01 15:00:00","1","カオス・ジェネレーターを1体倒そう（HARD限定）","6007","601","11","2030/04/01 14:59:59","99001320"
"1","0","0","9019","10150","99001321","1015003","2015/04/01 15:00:00","1","カオス・ジェネレーターを1体倒そう（VERY HARD限定）","6010","601","12","2030/04/01 14:59:59","99001321"
"1","0","0","9019","10150","99001322","1015004","2015/04/01 15:00:00","1","カオス・ジェネレーターを1体倒そう（SPECIAL限定）","6011","601","13","2030/04/01 14:59:59","99001322"
"1","0","0","0","10150","99001323","0","2029/04/01 15:00:00","1","水都のメモリエのストーリーを全て閲覧する","6001","601","15","2030/04/01 14:59:59","99001323"
"1","0","0","9019","10152","99001324","1015201","2015/04/01 15:00:00","1","記憶喰い・シロクジラを1体倒そう（NORMAL限定）","6006","601","10","2030/04/01 14:59:59","99001324"
"1","0","0","9019","10152","99001325","1015202","2015/04/01 15:00:00","1","記憶喰い・シロクジラを1体倒そう（HARD限定）","6007","601","11","2030/04/01 14:59:59","99001325"
"1","0","0","9019","10152","99001326","1015203","2015/04/01 15:00:00","1","記憶喰い・シロクジラを1体倒そう（VERY HARD限定）","6010","601","12","2030/04/01 14:59:59","99001326"
"1","0","0","9019","10152","99001327","1015204","2015/04/01 15:00:00","1","記憶喰い・シロクジラを1体倒そう（SPECIAL限定）","6011","601","13","2030/04/01 14:59:59","99001327"
"1","0","0","0","10152","99001328","0","2029/04/01 15:00:00","1","みんなのラジーオタイソーを全て閲覧する","6001","601","15","2030/04/01 14:59:59","99001328"
"1","0","0","9019","10154","99001329","1015401","2015/04/01 15:00:00","1","ヴェノム・ヒュドラを1体倒そう（NORMAL限定）","6006","601","10","2030/04/01 14:59:59","99001329"
"1","0","0","9019","10154","99001330","1015402","2015/04/01 15:00:00","1","ヴェノム・ヒュドラを1体倒そう（HARD限定）","6007","601","11","2030/04/01 14:59:59","99001330"
"1","0","0","9019","10154","99001331","1015403","2015/04/01 15:00:00","1","ヴェノム・ヒュドラを1体倒そう（VERY HARD限定）","6010","601","12","2030/04/01 14:59:59","99001331"
"1","0","0","9019","10154","99001332","1015404","2015/04/01 15:00:00","1","ヴェノム・ヒュドラを1体倒そう（SPECIAL限定）","6011","601","13","2030/04/01 14:59:59","99001332"
"1","0","0","9019","10156","99001333","1015601","2015/04/01 15:00:00","1","ハイパー・ダッシュジョーを1体倒そう（NORMAL限定）","6006","601","10","2030/04/01 14:59:59","99001333"
"1","0","0","9019","10156","99001334","1015602","2015/04/01 15:00:00","1","ハイパー・ダッシュジョーを1体倒そう（HARD限定）","6007","601","11","2030/04/01 14:59:59","99001334"
"1","0","0","9019","10156","99001335","1015603","2015/04/01 15:00:00","1","ハイパー・ダッシュジョーを1体倒そう（VERY HARD限定）","6010","601","12","2030/04/01 14:59:59","99001335"
"1","0","0","9019","10156","99001336","1015604","2015/04/01 15:00:00","1","ハイパー・ダッシュジョーを1体倒そう（SPECIAL限定）","6011","601","13","2030/04/01 14:59:59","99001336"
"1","0","0","0","10156","99001337","0","2029/04/01 15:00:00","1","「激突！破壊！イリーガルタンクウォー」にてマシンの総戦力を10000以上にしよう","6001","601","15","2030/04/01 14:59:59","99001337"
"1","0","0","0","10156","99001338","0","2029/04/01 15:00:00","1","「激突！破壊！イリーガルタンクウォー」にてフブキから50個パーツを獲得しよう","6001","601","15","2030/04/01 14:59:59","99001338"
"1","0","0","0","10156","99001339","0","2029/04/01 15:00:00","1","「激突！破壊！イリーガルタンクウォー」にてクエストモードのステージ50をクリアしよう","6001","601","15","2030/04/01 14:59:59","99001339"
"1","0","0","9019","10158","99001340","1015801","2015/04/01 15:00:00","1","ゴーストキッド・ベロリーを1体倒そう（NORMAL限定）","6006","601","10","2030/04/01 14:59:59","99001340"
"1","0","0","9019","10158","99001341","1015802","2015/04/01 15:00:00","1","ゴーストキッド・ベロリーを1体倒そう（HARD限定）","6007","601","11","2030/04/01 14:59:59","99001341"
"1","0","0","9019","10158","99001342","1015803","2015/04/01 15:00:00","1","ゴーストキッド・ベロリーを1体倒そう（VERY HARD限定）","6010","601","12","2030/04/01 14:59:59","99001342"
"1","0","0","9019","10158","99001343","1015804","2015/04/01 15:00:00","1","ゴーストキッド・ベロリーを1体倒そう（SPECIAL限定）","6011","601","13","2030/04/01 14:59:59","99001343"
"1","0","0","9019","10160","99001344","1016001","2015/04/01 15:00:00","1","呪縛の大蛇・メドゥシアナを1体倒そう（NORMAL限定）","6006","601","10","2030/04/01 14:59:59","99001344"
"1","0","0","9019","10160","99001345","1016002","2015/04/01 15:00:00","1","呪縛の大蛇・メドゥシアナを1体倒そう（HARD限定）","6007","601","11","2030/04/01 14:59:59","99001345"
"1","0","0","9019","10160","99001346","1016003","2015/04/01 15:00:00","1","呪縛の大蛇・メドゥシアナを1体倒そう（VERY HARD限定）","6010","601","12","2030/04/01 14:59:59","99001346"
"1","0","0","9019","10160","99001347","1016004","2015/04/01 15:00:00","1","呪縛の大蛇・メドゥシアナを1体倒そう（SPECIAL限定）","6011","601","13","2030/04/01 14:59:59","99001347"
"0","0","0","0","99999","99900001","0","2015/04/01 15:00:00","1","ふるさと納税で佐賀市を応援しよう","0","0","0","2030/04/01 14:59:59","99900001"
"0","0","0","0","99999","99900002","0","2015/04/01 15:00:00","1","ふるさと納税で佐賀市を応援しよう","0","0","0","2030/04/01 14:59:59","99900002"
"0","0","0","0","99999","99900003","0","2015/04/01 15:00:00","1","ふるさと納税で佐賀市を応援しよう","0","0","0","2030/04/01 14:59:59","99900003"
