257cbc6bba6433c1e05830e9723d6d4d7c450a495c37d428a1e0020541548c15,34238fa357ccd7b8eade7f9d16b44acdcdb70fe216536999cf731ad45667d087,86a0d8468e9900117227607bbf1a43488faf4b40e3ed16be24993381575a31ab,cf3428404e090d4a2134cf8f9a2dd70ea91aa1f89ad3d33e8083b124ff21326d,44975990b7778691436d27aa4e144db5d46672cce8c5c08bac6a51371c0aa41f,d018c7ef5a4e70b1ad00626932f620f0ae0f4ccf0a04c9ba663bc5c2e2232d47,3c19c76f7398da606a918cf6e98e4d3d1cc6dd902a428ebe2553f621c3b802ed,e8c26372a7aa2dcd0fa5eb004e07e52a2244063cef33a6a19bd96b3b5d86b501,0db7f5949a6900b890851e7a3cf642cd9aa98cba6f1dd50b0139439865f71b34
"18","20002","119","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10095015","95"
"500","90007","119","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10095016","95"
"50","0","119","5","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10095017","95"
"60000","94002","119","12","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10095018","95"
"500","90007","119","2","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10095019","95"
"80","0","119","5","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10095023","95"
"50","0","119","5","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10095024","95"
"170000","94002","119","12","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10095025","95"
"6","20003","119","2","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10095026","95"
"65","0","119","5","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10095027","95"
"300000","94002","119","12","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10095028","95"
"4","22002","119","2","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10095029","95"
"70000","94002","119","12","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10095030","95"
"10","91002","119","8","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10095031","95"
"100","0","119","5","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10095032","95"
"18","20002","119","2","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10095033","95"
"10","91002","119","8","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10095034","95"
"50","0","119","5","2030/12/31 23:59:59","13002001","2022/12/16 5:00:00","10095035","95"
"50","0","119","5","2030/12/31 23:59:59","18004001","2022/12/16 5:00:00","10095036","95"
"60","0","119","5","2024/02/14 23:59:59","16006001","2022/12/16 5:00:00","10095037","95"
"60","0","119","5","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10095038","95"
"3","22001","119","2","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10095039","95"
"80","0","119","5","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10095040","95"
"18","20002","119","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10095041","95"
"500","90007","119","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10095042","95"
"100","0","119","5","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10095043","95"
"60000","94002","119","12","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10095044","95"
"500","90007","119","2","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10095045","95"
"100","0","119","5","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10095046","95"
"170000","94002","119","12","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10095047","95"
"6","20003","119","2","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10095048","95"
"130","0","119","5","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10095049","95"
"300000","94002","119","12","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10095050","95"
"4","22002","119","2","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10095051","95"
"25","0","119","5","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10095114","95"
"6","20003","119","2","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10095115","95"
"40","0","119","5","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10095121","95"
"70000","94002","119","12","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10095122","95"
"6","23001","119","2","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10095123","95"
"50","0","119","5","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10095152","95"
"6","20003","119","2","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10095153","95"
"80","0","119","5","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10095154","95"
"70000","94002","119","12","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10095155","95"
"6","23001","119","2","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10095156","95"
"40","0","139","5","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10120003","120"
"80000","94002","139","12","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10120004","120"
"10","91002","139","8","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10120005","120"
"55","0","139","5","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10120006","120"
"22","20002","139","2","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10120007","120"
"10","91002","139","8","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10120008","120"
"25","0","139","5","2022/12/16 4:59:59","13002001","2020/11/16 5:00:00","10120009","120"
"25","0","139","5","2022/12/16 4:59:59","18004001","2020/11/16 5:00:00","10120010","120"
"35","0","139","5","2022/12/16 4:59:59","16006001","2020/11/16 5:00:00","10120011","120"
"30","0","139","5","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10120012","120"
"3","22001","139","2","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10120013","120"
"40","0","139","5","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10120014","120"
"22","20002","139","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10120015","120"
"500","90007","139","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10120016","120"
"55","0","139","5","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10120017","120"
"70000","94002","139","12","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10120018","120"
"500","90007","139","2","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10120019","120"
"80","0","139","5","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10120023","120"
"55","0","139","5","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10120024","120"
"200000","94002","139","12","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10120025","120"
"7","20003","139","2","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10120026","120"
"65","0","139","5","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10120027","120"
"340000","94002","139","12","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10120028","120"
"4","22002","139","2","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10120029","120"
"80000","94002","139","12","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10120030","120"
"10","91002","139","8","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10120031","120"
"110","0","139","5","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10120032","120"
"22","20002","139","2","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10120033","120"
"10","91002","139","8","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10120034","120"
"50","0","139","5","2030/12/31 23:59:59","13002001","2022/12/16 5:00:00","10120035","120"
"50","0","139","5","2030/12/31 23:59:59","18004001","2022/12/16 5:00:00","10120036","120"
"70","0","139","5","2024/02/14 23:59:59","16006001","2022/12/16 5:00:00","10120037","120"
"60","0","139","5","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10120038","120"
"3","22001","139","2","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10120039","120"
"80","0","139","5","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10120040","120"
"22","20002","139","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10120041","120"
"500","90007","139","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10120042","120"
"110","0","139","5","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10120043","120"
"70000","94002","139","12","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10120044","120"
"500","90007","139","2","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10120045","120"
"110","0","139","5","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10120046","120"
"200000","94002","139","12","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10120047","120"
"7","20003","139","2","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10120048","120"
"130","0","139","5","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10120049","120"
"340000","94002","139","12","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10120050","120"
"4","22002","139","2","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10120051","120"
"25","0","139","5","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10120114","120"
"7","20003","139","2","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10120115","120"
"40","0","139","5","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10120121","120"
"70000","94002","139","12","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10120122","120"
"6","23001","139","2","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10120123","120"
"50","0","139","5","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10120152","120"
"7","20003","139","2","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10120153","120"
"80","0","139","5","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10120154","120"
"70000","94002","139","12","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10120155","120"
"6","23001","139","2","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10120156","120"
"40","0","159","5","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10140003","140"
"80000","94002","159","12","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10140004","140"
"10","91002","159","8","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10140005","140"
"55","0","159","5","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10140006","140"
"26","20002","159","2","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10140007","140"
"10","91002","159","8","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10140008","140"
"25","0","159","5","2022/12/16 4:59:59","13002001","2020/11/16 5:00:00","10140009","140"
"25","0","159","5","2022/12/16 4:59:59","18004001","2020/11/16 5:00:00","10140010","140"
"35","0","159","5","2022/12/16 4:59:59","16006001","2020/11/16 5:00:00","10140011","140"
"35","0","159","5","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10140012","140"
"3","22001","159","2","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10140013","140"
"40","0","159","5","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10140014","140"
"26","20002","159","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10140015","140"
"500","90007","159","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10140016","140"
"55","0","159","5","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10140017","140"
"80000","94002","159","12","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10140018","140"
"500","90007","159","2","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10140019","140"
"80","0","159","5","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10140023","140"
"55","0","159","5","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10140024","140"
"220000","94002","159","12","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10140025","140"
"8","20003","159","2","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10140026","140"
"70","0","159","5","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10140027","140"
"380000","94002","159","12","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10140028","140"
"4","22002","159","2","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10140029","140"
"80000","94002","159","12","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10140030","140"
"10","91002","159","8","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10140031","140"
"110","0","159","5","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10140032","140"
"26","20002","159","2","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10140033","140"
"10","91002","159","8","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10140034","140"
"50","0","159","5","2030/12/31 23:59:59","13002001","2022/12/16 5:00:00","10140035","140"
"50","0","159","5","2030/12/31 23:59:59","18004001","2022/12/16 5:00:00","10140036","140"
"70","0","159","5","2024/02/14 23:59:59","16006001","2022/12/16 5:00:00","10140037","140"
"70","0","159","5","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10140038","140"
"3","22001","159","2","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10140039","140"
"80","0","159","5","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10140040","140"
"26","20002","159","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10140041","140"
"500","90007","159","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10140042","140"
"110","0","159","5","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10140043","140"
"80000","94002","159","12","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10140044","140"
"500","90007","159","2","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10140045","140"
"110","0","159","5","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10140046","140"
"220000","94002","159","12","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10140047","140"
"8","20003","159","2","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10140048","140"
"140","0","159","5","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10140049","140"
"380000","94002","159","12","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10140050","140"
"4","22002","159","2","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10140051","140"
"25","0","159","5","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10140114","140"
"8","20003","159","2","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10140115","140"
"40","0","159","5","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10140121","140"
"80000","94002","159","12","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10140122","140"
"6","23001","159","2","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10140123","140"
"50","0","159","5","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10140152","140"
"8","20003","159","2","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10140153","140"
"80","0","159","5","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10140154","140"
"80000","94002","159","12","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10140155","140"
"6","23001","159","2","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10140156","140"
"40","0","179","5","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10160003","160"
"90000","94002","179","12","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10160004","160"
"10","91002","179","8","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10160005","160"
"55","0","179","5","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10160006","160"
"30","20002","179","2","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10160007","160"
"10","91002","179","8","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10160008","160"
"30","0","179","5","2022/12/16 4:59:59","13002001","2020/11/16 5:00:00","10160009","160"
"30","0","179","5","2022/12/16 4:59:59","18004001","2020/11/16 5:00:00","10160010","160"
"35","0","179","5","2022/12/16 4:59:59","16006001","2020/11/16 5:00:00","10160011","160"
"35","0","179","5","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10160012","160"
"3","22001","179","2","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10160013","160"
"40","0","179","5","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10160014","160"
"30","20002","179","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10160015","160"
"500","90007","179","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10160016","160"
"55","0","179","5","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10160017","160"
"90000","94002","179","12","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10160018","160"
"500","90007","179","2","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10160019","160"
"80","0","179","5","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10160023","160"
"55","0","179","5","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10160024","160"
"240000","94002","179","12","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10160025","160"
"9","20003","179","2","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10160026","160"
"70","0","179","5","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10160027","160"
"410000","94002","179","12","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10160028","160"
"4","22002","179","2","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10160029","160"
"90000","94002","179","12","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10160030","160"
"10","91002","179","8","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10160031","160"
"110","0","179","5","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10160032","160"
"30","20002","179","2","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10160033","160"
"10","91002","179","8","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10160034","160"
"60","0","179","5","2030/12/31 23:59:59","13002001","2022/12/16 5:00:00","10160035","160"
"60","0","179","5","2030/12/31 23:59:59","18004001","2022/12/16 5:00:00","10160036","160"
"70","0","179","5","2024/02/14 23:59:59","16006001","2022/12/16 5:00:00","10160037","160"
"70","0","179","5","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10160038","160"
"3","22001","179","2","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10160039","160"
"80","0","179","5","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10160040","160"
"30","20002","179","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10160041","160"
"500","90007","179","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10160042","160"
"110","0","179","5","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10160043","160"
"90000","94002","179","12","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10160044","160"
"500","90007","179","2","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10160045","160"
"110","0","179","5","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10160046","160"
"240000","94002","179","12","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10160047","160"
"9","20003","179","2","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10160048","160"
"140","0","179","5","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10160049","160"
"410000","94002","179","12","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10160050","160"
"4","22002","179","2","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10160051","160"
"25","0","179","5","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10160114","160"
"9","20003","179","2","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10160115","160"
"40","0","179","5","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10160121","160"
"90000","94002","179","12","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10160122","160"
"6","23001","179","2","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10160123","160"
"50","0","179","5","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10160152","160"
"9","20003","179","2","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10160153","160"
"80","0","179","5","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10160154","160"
"90000","94002","179","12","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10160155","160"
"6","23001","179","2","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10160156","160"
"40","0","199","5","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10180003","180"
"100000","94002","199","12","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10180004","180"
"10","91002","199","8","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10180005","180"
"55","0","199","5","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10180006","180"
"34","20002","199","2","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10180007","180"
"10","91002","199","8","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10180008","180"
"30","0","199","5","2022/12/16 4:59:59","13002001","2020/11/16 5:00:00","10180009","180"
"30","0","199","5","2022/12/16 4:59:59","18004001","2020/11/16 5:00:00","10180010","180"
"35","0","199","5","2022/12/16 4:59:59","16006001","2020/11/16 5:00:00","10180011","180"
"35","0","199","5","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10180012","180"
"3","22001","199","2","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10180013","180"
"45","0","199","5","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10180014","180"
"34","20002","199","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10180015","180"
"500","90007","199","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10180016","180"
"55","0","199","5","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10180017","180"
"100000","94002","199","12","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10180018","180"
"500","90007","199","2","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10180019","180"
"80","0","199","5","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10180023","180"
"55","0","199","5","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10180024","180"
"260000","94002","199","12","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10180025","180"
"10","20003","199","2","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10180026","180"
"70","0","199","5","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10180027","180"
"450000","94002","199","12","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10180028","180"
"4","22002","199","2","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10180029","180"
"100000","94002","199","12","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10180030","180"
"10","91002","199","8","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10180031","180"
"110","0","199","5","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10180032","180"
"34","20002","199","2","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10180033","180"
"10","91002","199","8","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10180034","180"
"60","0","199","5","2030/12/31 23:59:59","13002001","2022/12/16 5:00:00","10180035","180"
"60","0","199","5","2030/12/31 23:59:59","18004001","2022/12/16 5:00:00","10180036","180"
"70","0","199","5","2024/02/14 23:59:59","16006001","2022/12/16 5:00:00","10180037","180"
"70","0","199","5","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10180038","180"
"3","22001","199","2","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10180039","180"
"90","0","199","5","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10180040","180"
"34","20002","199","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10180041","180"
"500","90007","199","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10180042","180"
"110","0","199","5","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10180043","180"
"100000","94002","199","12","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10180044","180"
"500","90007","199","2","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10180045","180"
"110","0","199","5","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10180046","180"
"260000","94002","199","12","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10180047","180"
"10","20003","199","2","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10180048","180"
"140","0","199","5","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10180049","180"
"450000","94002","199","12","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10180050","180"
"4","22002","199","2","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10180051","180"
"30","0","199","5","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10180114","180"
"10","20003","199","2","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10180115","180"
"40","0","199","5","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10180121","180"
"100000","94002","199","12","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10180122","180"
"6","23001","199","2","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10180123","180"
"60","0","199","5","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10180152","180"
"10","20003","199","2","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10180153","180"
"80","0","199","5","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10180154","180"
"100000","94002","199","12","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10180155","180"
"6","23001","199","2","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10180156","180"
"45","0","219","5","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10200003","200"
"110000","94002","219","12","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10200004","200"
"10","91002","219","8","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10200005","200"
"55","0","219","5","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10200006","200"
"38","20002","219","2","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10200007","200"
"10","91002","219","8","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10200008","200"
"30","0","219","5","2030/12/31 23:59:59","13002001","2020/11/16 5:00:00","10200009","200"
"30","0","219","5","2030/12/31 23:59:59","18004001","2020/11/16 5:00:00","10200010","200"
"35","0","219","5","2024/02/14 23:59:59","16006001","2020/11/16 5:00:00","10200011","200"
"35","0","219","5","2024/02/14 23:59:59","16007001","2020/11/16 5:00:00","10200012","200"
"3","22001","219","2","2024/02/14 23:59:59","16007001","2020/11/16 5:00:00","10200013","200"
"45","0","219","5","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10200014","200"
"38","20002","219","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10200015","200"
"500","90007","219","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10200016","200"
"55","0","219","5","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10200017","200"
"120000","94002","219","12","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10200018","200"
"500","90007","219","2","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10200019","200"
"55","0","219","5","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10200024","200"
"280000","94002","219","12","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10200025","200"
"11","20003","219","2","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10200026","200"
"70","0","219","5","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10200027","200"
"480000","94002","219","12","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10200028","200"
"4","22002","219","2","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10200029","200"
