a0d45f907772fc75ab916f2e33d014666c72bbda4848522efdf80f2ff3050cc1,d8f339dcb12aa0d8f276cb20050263b0b6a69b748bf4ab073c6218e64678e582,f1ec85060eba902ffd65d5b3044116716ba6652deb9b88d1035497e99e86c8e4,bc09ac39b1b96391cefc063c2e67dc2a11195966f8a3ad4b51bc098b6fbcf789,3543d2653b9d7476aa3e36c2b6fa3c6aa20adacaf13c6517f4e5681e130d933c,71f79fcfb8cc7f3b6adaabb06fa366be0d0232be34082095a4ed77376f31ec66,c65ecfc908f3d88007779680039b3e39ee8cf89bd003a40335943be5e8225c07,b6d29c707b606aec193890686fe7a0a8d61b8eb257cc54a7537b43ee17e82f7e,3c11ba9cfbb19dcb8fb292579c0c3c0113c0e5f9ba2bfc6e451ce05810b14525,a735216e83ff852d99f00d111ad79b804b11c6bc0396696d1f22336ba696e988,02d11001bde16ad79f6c43e6128d35e020fa7c4a902a0b28e11f8d154a03b2f4,e393b56d0e6f9fa2982e846f10caad0c9ab03de40cb4871a92fadc8069f96502,1449c90ca59521d013e4a4f6e895b0bb96bc92cce9c1bf74c26e0426e32e5542,1be5d8e934cdd3a00ddfe4f95225e858a4e87e2918413a62567542833fc6e931,3d5bdbf98de603e7f0a2eb14d6678071ec377400780f52fdab6c23d608712589
"401807701","401807701","0","0","0","0","0","0","0","0","0","9","0","1","401807709"
"401807702","401807702","0","0","0","0","0","0","0","0","0","9","0","1","401807710"
"401807703","401807703","0","0","0","0","0","0","0","0","0","9","0","1","401807711"
"401807704","401807704","0","0","0","0","0","0","0","0","0","9","0","1","401807712"
"401807705","401807705","0","0","0","0","0","0","0","0","0","9","0","1","401807713"
"401808101","401808101","0","0","0","0","0","0","0","0","0","9","0","1","401808109"
"401808102","401808102","0","0","0","0","0","0","0","0","0","9","0","1","401808110"
"401808103","401808103","0","0","0","0","0","0","0","0","0","9","0","1","401808111"
"401808104","401808104","0","0","0","0","0","0","0","0","0","9","0","1","401808112"
"401808108","401808108","0","0","0","0","0","0","0","0","0","9","0","1","401808113"
"401808201","401808201","0","0","0","0","0","0","0","0","0","9","0","1","401808209"
"401808202","401808202","0","0","0","0","0","0","0","0","0","9","0","1","401808210"
"401808203","401808203","0","0","0","0","0","0","0","0","0","9","0","1","401808211"
"401808204","401808204","0","0","0","0","0","0","0","0","0","9","0","1","401808212"
"401808208","401808208","0","0","0","0","0","0","0","0","0","9","0","1","401808213"
"401808301","401808301","0","0","0","0","0","0","0","0","0","9","0","1","401808309"
"401808302","401808302","0","0","0","0","0","0","0","0","0","9","0","1","401808310"
"401808303","401808303","0","0","0","0","0","0","0","0","0","9","0","1","401808311"
"401808304","401808304","0","0","0","0","0","0","0","0","0","9","0","1","401808312"
"401808308","401808308","0","0","0","0","0","0","0","0","0","9","0","1","401808313"
"401808401","401808401","0","0","0","0","0","0","0","0","0","9","0","1","401808411"
"401808402","401808402","0","0","0","0","0","0","0","0","0","9","0","1","401808412"
"401808403","401808403","0","0","0","0","0","0","0","0","0","9","0","1","401808413"
"401808404","401808404","0","0","0","0","0","0","0","0","0","9","0","1","401808414"
"401808408","401808408","0","0","0","0","0","0","0","0","0","9","0","1","401808415"
"401808501","401808501","0","0","0","0","0","0","0","0","0","9","0","1","401808509"
"401808502","401808502","0","0","0","0","0","0","0","0","0","9","0","1","401808510"
"401808503","401808503","0","0","0","0","0","0","0","0","0","9","0","1","401808511"
"401808504","401808504","0","0","0","0","0","0","0","0","0","9","0","1","401808512"
"401808508","401808508","0","0","0","0","0","0","0","0","0","9","0","1","401808513"
"401808601","401808601","0","0","0","0","0","0","0","0","0","9","0","1","401808609"
"401808602","401808602","0","0","0","0","0","0","0","0","0","9","0","1","401808610"
"401808603","401808603","0","0","0","0","0","0","0","0","0","9","0","1","401808611"
"401808604","401808604","0","0","0","0","0","0","0","0","0","9","0","1","401808612"
"401808608","401808608","0","0","0","0","0","0","0","0","0","9","0","1","401808613"
"401808701","401808701","0","0","0","0","0","0","0","0","0","9","0","1","401808709"
"401808702","401808702","0","0","0","0","0","0","0","0","0","9","0","1","401808710"
"401808703","401808703","0","0","0","0","0","0","0","0","0","9","0","1","401808711"
"401808704","401808704","0","0","0","0","0","0","0","0","0","9","0","1","401808712"
"401808708","401808708","0","0","0","0","0","0","0","0","0","9","0","1","401808713"
"430001001","810010011","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001002","810010021","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001003","810010031","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001004","810010041","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001005","810010051","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001006","810010061","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001007","810010071","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001008","810010081","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001009","810010091","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001010","810010101","810101003","0","0","810101004","0","0","1","0","4","43","0","1","810101002"
"430001011","810010111","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001012","810010121","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001013","810010131","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001014","810010141","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001015","810010151","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001016","810010161","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001017","810010171","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001018","810010181","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001019","810010191","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001020","810010201","810102003","0","0","810102004","0","0","1","0","1","43","0","1","810102002"
"430001021","810010211","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001022","810010221","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001023","810010231","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001024","810010241","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001025","810010251","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001026","810010261","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001027","810010271","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001028","810010281","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001029","810010291","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001030","810010301","810103003","0","0","810103004","0","0","1","0","1","43","0","1","810103002"
"430001031","810010311","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001032","810010321","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001033","810010331","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001034","810010341","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001035","810010351","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001036","810010361","810103107","0","0","810103606","0","0","1","0","2","43","0","1","810103106"
"430001037","810010371","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001038","810010381","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001039","810010391","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001040","810010401","810104003","0","0","0","0","0","1","0","1","43","0","1","810104002"
"430001041","810010411","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001042","810010421","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001043","810010431","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001044","810010441","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001045","810010451","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001046","810010461","810103107","0","0","810104606","0","2","1","0","2","43","810104607","1","810103106"
"430001047","810010471","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001048","810010481","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001049","810010491","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001050","810010501","810105003","0","0","810105004","0","0","1","0","1","43","0","1","810105002"
"430001051","820010011","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001052","820010021","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001053","820010031","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001054","820010041","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001055","820010051","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001056","820010061","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001057","820010071","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001058","820010081","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001059","820010091","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001060","820010101","820101003","0","0","0","0","0","1","0","0","43","0","1","820101002"
"430001061","820010111","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001062","820010121","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001063","820010131","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001064","820010141","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001065","820010151","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001066","820010161","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001067","820010171","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001068","820010181","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001069","820010191","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001070","820010201","820102003","0","0","820102004","0","0","1","0","1","43","0","1","820102002"
"430001071","820010211","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001072","820010221","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001073","820010231","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001074","820010241","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001075","820010251","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001076","820010261","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001077","820010271","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001078","820010281","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001079","820010291","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001080","820010301","820103006","0","0","820103007","0","0","1","0","1","43","0","1","820103005"
"430001081","820010311","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001082","820010321","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001083","820010331","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001084","820010341","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001085","820010351","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001086","820010361","810103107","0","0","820103606","0","0","1","0","2","43","0","1","810103106"
"430001087","820010371","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001088","820010381","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001089","820010391","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001090","820010401","820104006","0","0","820104007","0","0","1","0","1","43","0","1","820104005"
"430001091","820010411","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001092","820010421","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001093","820010431","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001094","820010441","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001095","820010451","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001096","820010461","810103107","0","0","820104606","0","0","1","0","2","43","0","1","810103106"
"430001097","820010471","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001098","820010481","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001099","820010491","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001100","820010501","820105003","0","0","0","0","0","1","0","0","43","0","1","820105002"
"430001101","830010011","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001102","830010021","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001103","830010031","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001104","830010041","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001105","830010051","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001106","830010061","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001107","830010071","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001108","830010081","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001109","830010091","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001110","830010101","830101003","0","0","0","0","0","1","0","0","43","0","1","830101002"
"430001111","830010111","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001112","830010121","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001113","830010131","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001114","830010141","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001115","830010151","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001116","830010161","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001117","830010171","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001118","830010181","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001119","830010191","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001120","830010201","830102005","0","0","0","0","0","1","0","0","43","0","1","830102004"
"430001121","830010211","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001122","830010221","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001123","830010231","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001124","830010241","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001125","830010251","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001126","830010261","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001127","830010271","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001128","830010281","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001129","830010291","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001130","830010301","830103003","0","0","830103004","0","0","1","0","1","43","0","1","830103002"
"430001131","830010311","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001132","830010321","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001133","830010331","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001134","830010341","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001135","830010351","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001136","830010361","830103607","0","0","830103606","0","0","1","0","2","43","0","1","810103106"
"430001137","830010371","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001138","830010381","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001139","830010391","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001140","830010401","830104003","0","0","830104004","0","0","1","0","1","43","0","1","830104002"
"430001141","830010411","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001142","830010421","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001143","830010431","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001144","830010441","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001145","830010451","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001146","830010461","810103107","0","0","830104606","0","2","1","0","2","43","830104607","1","810103106"
"430001147","830010471","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001148","830010481","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001149","830010491","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001150","830010501","830105003","0","0","830105004","0","0","1","0","1","43","0","1","830105002"
"430001151","840010011","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001152","840010021","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001153","840010031","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001154","840010041","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001155","840010051","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001156","840010061","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001157","840010071","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001158","840010081","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001159","840010091","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001160","840010101","840101003","0","0","840101004","0","0","1","0","1","43","0","1","840101002"
"430001161","840010111","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001162","840010121","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001163","840010131","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001164","840010141","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001165","840010151","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001166","840010161","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001167","840010171","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001168","840010181","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001169","840010191","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001170","840010201","840102006","0","0","840102007","0","0","1","0","4","43","0","1","840102005"
"430001171","840010211","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001172","840010221","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001173","840010231","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001174","840010241","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001175","840010251","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001176","840010261","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001177","840010271","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001178","840010281","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001179","840010291","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001180","840010301","840103003","0","0","0","0","0","1","0","0","43","0","1","840103002"
"430001181","840010311","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001182","840010321","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001183","840010331","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001184","840010341","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001185","840010351","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001186","840010361","810103107","0","0","840103606","0","0","1","0","2","43","0","1","810103106"
"430001187","840010371","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001188","840010381","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001189","840010391","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001190","840010401","840104003","0","0","840104004","0","0","1","0","1","43","0","1","840104002"
"430001191","840010411","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001192","840010421","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001193","840010431","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001194","840010441","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001195","840010451","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001196","840010461","810103107","0","0","840104606","0","0","1","0","2","43","0","1","810103106"
"430001197","840010471","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001198","840010481","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001199","840010491","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001200","840010501","840105006","0","0","840105007","0","0","1","0","1","43","0","1","840105005"
"430001201","850010011","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001202","850010021","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001203","850010031","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001204","850010041","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001205","850010051","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001206","850010061","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001207","850010071","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001208","850010081","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001209","850010091","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001210","850010101","850101003","0","0","850101004","0","0","1","0","1","43","0","1","850101002"
"430001211","850010111","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001212","850010121","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001213","850010131","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001214","850010141","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001215","850010151","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001216","850010161","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001217","850010171","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001218","850010181","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001219","850010191","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001220","850010201","850102003","0","0","850102004","0","0","1","0","1","43","0","1","850102002"
"430001221","850010211","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001222","850010221","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001223","850010231","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001224","850010241","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001225","850010251","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001226","850010261","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001227","850010271","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001228","850010281","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001229","850010291","810100107","0","0","0","0","0","1","0","0","43","0","1","810100106"
"430001230","850010301","850103006","0","0","850103007","0","0","1","0","4","43","0","1","850103005"
"430001231","850010311","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001232","850010321","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001233","850010331","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001234","850010341","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001235","850010351","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001236","850010361","810103107","0","0","850103606","0","0","1","0","2","43","0","1","810103106"
"430001237","850010371","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001238","850010381","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001239","850010391","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001240","850010401","850104003","0","0","850104004","0","0","1","0","4","43","0","1","850104002"
"430001241","850010411","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001242","850010421","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001243","850010431","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001244","850010441","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001245","850010451","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001246","850010461","850104607","0","0","850104606","0","0","1","0","2","43","0","1","810103106"
"430001247","850010471","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001248","850010481","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001249","850010491","810103107","0","0","0","0","0","1","0","0","43","0","1","810103106"
"430001250","850010501","850105006","0","0","850105007","0","0","1","0","4","43","0","1","850105005"
"430001251","810010511","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001252","810010521","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001253","810010531","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001254","810010541","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001255","810010551","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001256","810010561","810105606","0","0","810105607","0","0","1","0","2","43","0","1","810105106"
"430001257","810010571","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001258","810010581","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001259","810010591","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001260","810010601","810106003","0","0","810106004","0","0","1","0","2","43","0","1","810106002"
"430001261","810010611","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001262","810010621","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001263","810010631","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001264","810010641","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001265","810010651","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001266","810010661","810106606","0","0","810106607","0","0","1","0","2","43","0","1","810105106"
"430001267","810010671","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001268","810010681","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001269","810010691","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001270","810010701","810107003","0","0","810107004","0","0","1","0","1","43","0","1","810107002"
"430001271","820010511","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001272","820010521","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001273","820010531","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001274","820010541","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001275","820010551","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001276","820010561","810105107","0","0","820105606","0","1","1","0","1","43","820105607","1","810105106"
"430001277","820010571","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001278","820010581","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001279","820010591","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001280","820010601","820106003","0","0","820106004","0","0","1","0","2","43","0","1","820106002"
"430001281","820010611","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001282","820010621","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001283","820010631","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001284","820010641","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001285","820010651","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001286","820010661","810105107","0","0","820106606","0","1","1","0","1","43","820106607","1","810105106"
"430001287","820010671","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001288","820010681","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001289","820010691","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001290","820010701","820107003","0","0","820107004","0","0","1","0","1","43","0","1","820107002"
"430001291","830010511","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001292","830010521","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001293","830010531","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
