242efe5d6868e517d5280e2c60295fa17be35ec5defa1263524d4bf68aa9096a,4ca754c4bdfbf0b814a0f67d831b477adf9f507411bbc00a2d075e95dd256f93,2edc65ab73a4bb6da6721e7698ec8165afede95cd0e520511502d77fcf810041,e7889b08172bcd1e0f98bbbb47402dac3e31eb0c668a071c32f213d12ae31807,24c28c67f8285cdefe6ca6ca8e9f257c09c94729bab455c8920b71f48fd7aa05,58430630a9b6c0bb7da2e18326dd0543cf4e94e29962a32b1a08ba69fac5549b,5eed272b7a39437832102945b45463fabf44335f6c9fc6f0524eaf35e1b0fd68,b8da1c19c7331c65d29c1bee387468de36d0be39d45b96d265ee6adb512faf35,1f178995801d74307f67dab2bc0a0a736fe543c9c4fcbd33eaa52b75afc09cee,fb3082a49171478492f5c36a77c35b98c0748aba736d48d15070aa4f498b1a60,6e532cc3bfbb5adc6aa600fc6f3dbf8fd2f44d636592e655129199c7fcc25239,ea0ed47817a831e9bf344f5b4be42db8679fd599807b0eaf70d008a71f845896,9850f79ec1e3201b5b41451d568a05abf02e9e667051ab5014d351255b2bd0e1,4a3c283433adc7ab7024885e4ebe62ab092c8ba8a0ffa43a230bbca148a18062,191284f43ba188c42083fd14234d1cb9f923a6d381d815131dc9ec45109743c1,456db485fc64ec8622da954ba33d0e1224a1b07beeaaf70e3a28acd194378cf7,aa749294e6bda8b4f0de1cdf3f4e097e480bf55e377da9349f64a92b9a806838,3d93ee8d4b36c7b9f6c3f9d550f496594cbf7d8ffb50ada4c42ee4fe3ae99e4f,775644ec07cb714f7c1258e2aa42b273480d0200c74e27c69d3214d934bf7728,55db0d87b90167c6001f3b6b4ca3714e5f5aef2e34611244c96b1e428dbc907a,8745c7f9705e38cd47e59e6b3be9039d57ec97d36d26cac57c1f011362850d12,bbcd2cdbc998e4575b42c9cca64acd244de47f1f845bcaaae424534a801b587a,a82045b292a54b23a274898ab28bfddb7d32b21f4da2e856a8b37ef1cf4ae874,52e3aa3ccbbb2b85f002e97d28a947a60ea27b6294e3a6e680f5a90aefb34d6f,ccdac1fc4d2e2de54013e52cf88a66623dfa03138ebc3c9f8ec6ccc8a03094f8,b21ab5c366e14e98e23d29f9b249cb5d9348c908e3cc36b78dfe525e450ca50b
"2","2","0","0","4","0","0","60742","0","2","60742","34","60742","0","0","0","0","0","0","3","33","33","0","0","2","1007510101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1007510102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1007510103"
"2","0","0","0","0","0","0","0","0","0","0","0","31016","0","0","0","0","0","0","0","100","0","0","0","1","1007520101"
"2","0","0","0","0","0","0","0","0","0","0","0","31013","0","0","0","0","0","0","0","100","0","0","0","1","1007520102"
"2","2","0","0","6","0","0","60742","0","2","60742","34","60742","0","0","0","0","0","0","5","33","33","0","0","4","1007520103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1007520104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1007520105"
"2","0","0","0","0","0","0","0","0","0","0","0","31016","0","0","0","0","0","0","0","100","0","0","0","1","1007530101"
"2","2","0","0","8","0","0","60742","0","2","60742","34","60742","0","0","0","0","0","0","5","33","33","0","0","2","1007530102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1007530103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1007530104"
"2","0","0","0","0","0","0","0","0","0","0","0","31016","0","0","0","0","0","0","0","100","0","0","0","3","1007540101"
"2","0","0","0","0","0","0","0","0","0","0","0","60742","0","0","0","0","0","0","0","100","0","0","0","675","1007540102"
"4","0","0","0","0","0","0","0","0","0","0","0","116611","0","0","0","0","0","0","0","100","0","0","0","3","1007540103"
"4","0","0","0","0","0","0","0","0","0","0","0","116581","0","0","0","0","0","0","0","100","0","0","0","3","1007540104"
"4","0","0","0","0","0","0","0","0","0","0","0","116461","0","0","0","0","0","0","0","100","0","0","0","3","1007540105"
"4","0","0","0","0","0","0","0","0","0","0","0","125257","0","0","0","0","0","0","0","100","0","0","0","3","1007540106"
"4","0","0","0","0","0","0","0","0","0","0","0","115557","0","0","0","0","0","0","0","100","0","0","0","3","1007540107"
"4","0","0","0","0","0","0","0","0","0","0","0","115196","0","0","0","0","0","0","0","100","0","0","0","3","1007540108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1007540109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1007540110"
"2","2","0","0","4","0","0","60752","0","2","60752","34","60752","0","0","0","0","0","0","3","33","33","0","0","2","1007610101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1007610102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1007610103"
"2","0","0","0","0","0","0","0","0","0","0","0","31178","0","0","0","0","0","0","0","100","0","0","0","1","1007620101"
"2","0","0","0","0","0","0","0","0","0","0","0","31047","0","0","0","0","0","0","0","100","0","0","0","1","1007620102"
"2","2","0","0","6","0","0","60752","0","2","60752","34","60752","0","0","0","0","0","0","5","33","33","0","0","4","1007620103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1007620104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1007620105"
"2","0","0","0","0","0","0","0","0","0","0","0","31178","0","0","0","0","0","0","0","100","0","0","0","1","1007630101"
"2","2","0","0","8","0","0","60752","0","2","60752","34","60752","0","0","0","0","0","0","5","33","33","0","0","2","1007630102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1007630103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1007630104"
"2","0","0","0","0","0","0","0","0","0","0","0","31178","0","0","0","0","0","0","0","100","0","0","0","3","1007640101"
"2","0","0","0","0","0","0","0","0","0","0","0","60752","0","0","0","0","0","0","0","100","0","0","0","675","1007640102"
"4","0","0","0","0","0","0","0","0","0","0","0","127012","0","0","0","0","0","0","0","100","0","0","0","3","1007640103"
"4","0","0","0","0","0","0","0","0","0","0","0","117551","0","0","0","0","0","0","0","100","0","0","0","3","1007640104"
"4","0","0","0","0","0","0","0","0","0","0","0","127011","0","0","0","0","0","0","0","100","0","0","0","3","1007640105"
"4","0","0","0","0","0","0","0","0","0","0","0","127221","0","0","0","0","0","0","0","100","0","0","0","3","1007640106"
"4","0","0","0","0","0","0","0","0","0","0","0","116553","0","0","0","0","0","0","0","100","0","0","0","3","1007640107"
"4","0","0","0","0","0","0","0","0","0","0","0","116583","0","0","0","0","0","0","0","100","0","0","0","3","1007640108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1007640109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1007640110"
"2","2","0","0","4","0","0","60762","0","2","60762","34","60762","0","0","0","0","0","0","3","33","33","0","0","2","1007710101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1007710102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1007710103"
"2","0","0","0","0","0","0","0","0","0","0","0","31141","0","0","0","0","0","0","0","100","0","0","0","1","1007720101"
"2","0","0","0","0","0","0","0","0","0","0","0","31054","0","0","0","0","0","0","0","100","0","0","0","1","1007720102"
"2","2","0","0","6","0","0","60762","0","2","60762","34","60762","0","0","0","0","0","0","5","33","33","0","0","4","1007720103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1007720104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1007720105"
"2","0","0","0","0","0","0","0","0","0","0","0","31141","0","0","0","0","0","0","0","100","0","0","0","1","1007730101"
"2","2","0","0","8","0","0","60762","0","2","60762","34","60762","0","0","0","0","0","0","5","33","33","0","0","2","1007730102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1007730103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1007730104"
"2","0","0","0","0","0","0","0","0","0","0","0","31141","0","0","0","0","0","0","0","100","0","0","0","3","1007740101"
"2","0","0","0","0","0","0","0","0","0","0","0","60762","0","0","0","0","0","0","0","100","0","0","0","675","1007740102"
"4","0","0","0","0","0","0","0","0","0","0","0","115346","0","0","0","0","0","0","0","100","0","0","0","3","1007740103"
"4","0","0","0","0","0","0","0","0","0","0","0","115166","0","0","0","0","0","0","0","100","0","0","0","3","1007740104"
"4","0","0","0","0","0","0","0","0","0","0","0","125524","0","0","0","0","0","0","0","100","0","0","0","3","1007740105"
"4","0","0","0","0","0","0","0","0","0","0","0","115402","0","0","0","0","0","0","0","100","0","0","0","3","1007740106"
"4","0","0","0","0","0","0","0","0","0","0","0","115165","0","0","0","0","0","0","0","100","0","0","0","3","1007740107"
"4","0","0","0","0","0","0","0","0","0","0","0","115254","0","0","0","0","0","0","0","100","0","0","0","3","1007740108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1007740109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1007740110"
"2","2","0","0","4","0","0","60772","0","2","60772","34","60772","0","0","0","0","0","0","3","33","33","0","0","2","1007810101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1007810102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1007810103"
"2","0","0","0","0","0","0","0","0","0","0","0","31053","0","0","0","0","0","0","0","100","0","0","0","1","1007820101"
"2","0","0","0","0","0","0","0","0","0","0","0","31055","0","0","0","0","0","0","0","100","0","0","0","1","1007820102"
"2","2","0","0","6","0","0","60772","0","2","60772","34","60772","0","0","0","0","0","0","5","33","33","0","0","4","1007820103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1007820104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1007820105"
"2","0","0","0","0","0","0","0","0","0","0","0","31053","0","0","0","0","0","0","0","100","0","0","0","1","1007830101"
"2","2","0","0","8","0","0","60772","0","2","60772","34","60772","0","0","0","0","0","0","5","33","33","0","0","2","1007830102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1007830103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1007830104"
"2","0","0","0","0","0","0","0","0","0","0","0","31053","0","0","0","0","0","0","0","100","0","0","0","3","1007840101"
"2","0","0","0","0","0","0","0","0","0","0","0","60772","0","0","0","0","0","0","0","100","0","0","0","675","1007840102"
"4","0","0","0","0","0","0","0","0","0","0","0","127012","0","0","0","0","0","0","0","100","0","0","0","3","1007840103"
"4","0","0","0","0","0","0","0","0","0","0","0","117131","0","0","0","0","0","0","0","100","0","0","0","3","1007840104"
"4","0","0","0","0","0","0","0","0","0","0","0","127011","0","0","0","0","0","0","0","100","0","0","0","3","1007840105"
"4","0","0","0","0","0","0","0","0","0","0","0","127221","0","0","0","0","0","0","0","100","0","0","0","3","1007840106"
"4","0","0","0","0","0","0","0","0","0","0","0","116613","0","0","0","0","0","0","0","100","0","0","0","3","1007840107"
"4","0","0","0","0","0","0","0","0","0","0","0","116583","0","0","0","0","0","0","0","100","0","0","0","3","1007840108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1007840109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1007840110"
"2","2","0","0","4","0","0","60782","0","2","60782","34","60782","0","0","0","0","0","0","3","33","33","0","0","2","1007910101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1007910102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1007910103"
"2","0","0","0","0","0","0","0","0","0","0","0","31014","0","0","0","0","0","0","0","100","0","0","0","1","1007920101"
"2","0","0","0","0","0","0","0","0","0","0","0","31037","0","0","0","0","0","0","0","100","0","0","0","1","1007920102"
"2","2","0","0","6","0","0","60782","0","2","60782","34","60782","0","0","0","0","0","0","5","33","33","0","0","4","1007920103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1007920104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1007920105"
"2","0","0","0","0","0","0","0","0","0","0","0","31014","0","0","0","0","0","0","0","100","0","0","0","1","1007930101"
"2","2","0","0","8","0","0","60782","0","2","60782","34","60782","0","0","0","0","0","0","5","33","33","0","0","2","1007930102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1007930103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1007930104"
"2","0","0","0","0","0","0","0","0","0","0","0","31014","0","0","0","0","0","0","0","100","0","0","0","3","1007940101"
"2","0","0","0","0","0","0","0","0","0","0","0","60782","0","0","0","0","0","0","0","100","0","0","0","675","1007940102"
"4","0","0","0","0","0","0","0","0","0","0","0","115136","0","0","0","0","0","0","0","100","0","0","0","3","1007940103"
"4","0","0","0","0","0","0","0","0","0","0","0","115196","0","0","0","0","0","0","0","100","0","0","0","3","1007940104"
"4","0","0","0","0","0","0","0","0","0","0","0","115556","0","0","0","0","0","0","0","100","0","0","0","3","1007940105"
"4","0","0","0","0","0","0","0","0","0","0","0","125255","0","0","0","0","0","0","0","100","0","0","0","3","1007940106"
"4","0","0","0","0","0","0","0","0","0","0","0","125463","0","0","0","0","0","0","0","100","0","0","0","3","1007940107"
"4","0","0","0","0","0","0","0","0","0","0","0","115432","0","0","0","0","0","0","0","100","0","0","0","3","1007940108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1007940109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1007940110"
"2","2","0","0","4","0","0","60792","0","2","60792","34","60792","0","0","0","0","0","0","3","33","33","0","0","2","1008010101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1008010102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1008010103"
"2","0","0","0","0","0","0","0","0","0","0","0","31192","0","0","0","0","0","0","0","100","0","0","0","1","1008020101"
"2","0","0","0","0","0","0","0","0","0","0","0","31006","0","0","0","0","0","0","0","100","0","0","0","1","1008020102"
"2","2","0","0","6","0","0","60792","0","2","60792","34","60792","0","0","0","0","0","0","5","33","33","0","0","4","1008020103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1008020104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1008020105"
"2","0","0","0","0","0","0","0","0","0","0","0","31192","0","0","0","0","0","0","0","100","0","0","0","1","1008030101"
"2","2","0","0","8","0","0","60792","0","2","60792","34","60792","0","0","0","0","0","0","5","33","33","0","0","2","1008030102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1008030103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1008030104"
"2","0","0","0","0","0","0","0","0","0","0","0","31192","0","0","0","0","0","0","0","100","0","0","0","3","1008040101"
"2","0","0","0","0","0","0","0","0","0","0","0","60792","0","0","0","0","0","0","0","100","0","0","0","675","1008040102"
"4","0","0","0","0","0","0","0","0","0","0","0","127012","0","0","0","0","0","0","0","100","0","0","0","3","1008040103"
"4","0","0","0","0","0","0","0","0","0","0","0","117131","0","0","0","0","0","0","0","100","0","0","0","3","1008040104"
"4","0","0","0","0","0","0","0","0","0","0","0","117551","0","0","0","0","0","0","0","100","0","0","0","3","1008040105"
"4","0","0","0","0","0","0","0","0","0","0","0","127221","0","0","0","0","0","0","0","100","0","0","0","3","1008040106"
"4","0","0","0","0","0","0","0","0","0","0","0","116613","0","0","0","0","0","0","0","100","0","0","0","3","1008040107"
"4","0","0","0","0","0","0","0","0","0","0","0","116583","0","0","0","0","0","0","0","100","0","0","0","3","1008040108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1008040109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1008040110"
"2","2","0","0","4","0","0","60802","0","2","60802","34","60802","0","0","0","0","0","0","3","33","33","0","0","2","1008110101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1008110102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1008110103"
"2","0","0","0","0","0","0","0","0","0","0","0","31146","0","0","0","0","0","0","0","100","0","0","0","1","1008120101"
"2","0","0","0","0","0","0","0","0","0","0","0","31048","0","0","0","0","0","0","0","100","0","0","0","1","1008120102"
"2","2","0","0","6","0","0","60802","0","2","60802","34","60802","0","0","0","0","0","0","5","33","33","0","0","4","1008120103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1008120104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1008120105"
"2","0","0","0","0","0","0","0","0","0","0","0","31146","0","0","0","0","0","0","0","100","0","0","0","1","1008130101"
"2","2","0","0","8","0","0","60802","0","2","60802","34","60802","0","0","0","0","0","0","5","33","33","0","0","2","1008130102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1008130103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1008130104"
"2","0","0","0","0","0","0","0","0","0","0","0","31146","0","0","0","0","0","0","0","100","0","0","0","3","1008140101"
"2","0","0","0","0","0","0","0","0","0","0","0","60802","0","0","0","0","0","0","0","100","0","0","0","675","1008140102"
"4","0","0","0","0","0","0","0","0","0","0","0","115166","0","0","0","0","0","0","0","100","0","0","0","3","1008140103"
"4","0","0","0","0","0","0","0","0","0","0","0","115346","0","0","0","0","0","0","0","100","0","0","0","3","1008140104"
"4","0","0","0","0","0","0","0","0","0","0","0","125286","0","0","0","0","0","0","0","100","0","0","0","3","1008140105"
"4","0","0","0","0","0","0","0","0","0","0","0","115165","0","0","0","0","0","0","0","100","0","0","0","3","1008140106"
"4","0","0","0","0","0","0","0","0","0","0","0","115402","0","0","0","0","0","0","0","100","0","0","0","3","1008140107"
"4","0","0","0","0","0","0","0","0","0","0","0","115194","0","0","0","0","0","0","0","100","0","0","0","3","1008140108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1008140109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1008140110"
"2","2","0","0","4","0","0","60812","0","2","60812","34","60812","0","0","0","0","0","0","3","33","33","0","0","2","1008210101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1008210102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1008210103"
"2","0","0","0","0","0","0","0","0","0","0","0","31208","0","0","0","0","0","0","0","100","0","0","0","1","1008220101"
"2","0","0","0","0","0","0","0","0","0","0","0","31044","0","0","0","0","0","0","0","100","0","0","0","1","1008220102"
"2","2","0","0","6","0","0","60812","0","2","60812","34","60812","0","0","0","0","0","0","5","33","33","0","0","4","1008220103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1008220104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1008220105"
"2","0","0","0","0","0","0","0","0","0","0","0","31208","0","0","0","0","0","0","0","100","0","0","0","1","1008230101"
"2","2","0","0","8","0","0","60812","0","2","60812","34","60812","0","0","0","0","0","0","5","33","33","0","0","2","1008230102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1008230103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1008230104"
"2","0","0","0","0","0","0","0","0","0","0","0","31208","0","0","0","0","0","0","0","100","0","0","0","3","1008240101"
"2","0","0","0","0","0","0","0","0","0","0","0","60812","0","0","0","0","0","0","0","100","0","0","0","675","1008240102"
"4","0","0","0","0","0","0","0","0","0","0","0","117013","0","0","0","0","0","0","0","100","0","0","0","3","1008240103"
"4","0","0","0","0","0","0","0","0","0","0","0","117552","0","0","0","0","0","0","0","100","0","0","0","3","1008240104"
"4","0","0","0","0","0","0","0","0","0","0","0","127222","0","0","0","0","0","0","0","100","0","0","0","3","1008240105"
"4","0","0","0","0","0","0","0","0","0","0","0","127252","0","0","0","0","0","0","0","100","0","0","0","3","1008240106"
"4","0","0","0","0","0","0","0","0","0","0","0","117581","0","0","0","0","0","0","0","100","0","0","0","3","1008240107"
"4","0","0","0","0","0","0","0","0","0","0","0","117611","0","0","0","0","0","0","0","100","0","0","0","3","1008240108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1008240109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1008240110"
"2","2","0","0","4","0","0","60822","0","2","60822","34","60822","0","0","0","0","0","0","3","33","33","0","0","2","1008310101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1008310102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1008310103"
"2","0","0","0","0","0","0","0","0","0","0","0","31147","0","0","0","0","0","0","0","100","0","0","0","1","1008320101"
"2","0","0","0","0","0","0","0","0","0","0","0","31060","0","0","0","0","0","0","0","100","0","0","0","1","1008320102"
"2","2","0","0","6","0","0","60822","0","2","60822","34","60822","0","0","0","0","0","0","5","33","33","0","0","4","1008320103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1008320104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1008320105"
"2","0","0","0","0","0","0","0","0","0","0","0","31147","0","0","0","0","0","0","0","100","0","0","0","1","1008330101"
"2","2","0","0","8","0","0","60822","0","2","60822","34","60822","0","0","0","0","0","0","5","33","33","0","0","2","1008330102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1008330103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1008330104"
"2","0","0","0","0","0","0","0","0","0","0","0","31147","0","0","0","0","0","0","0","100","0","0","0","3","1008340101"
"2","0","0","0","0","0","0","0","0","0","0","0","60822","0","0","0","0","0","0","0","100","0","0","0","675","1008340102"
"4","0","0","0","0","0","0","0","0","0","0","0","115196","0","0","0","0","0","0","0","100","0","0","0","3","1008340103"
"4","0","0","0","0","0","0","0","0","0","0","0","115556","0","0","0","0","0","0","0","100","0","0","0","3","1008340104"
"4","0","0","0","0","0","0","0","0","0","0","0","115433","0","0","0","0","0","0","0","100","0","0","0","3","1008340105"
"4","0","0","0","0","0","0","0","0","0","0","0","125463","0","0","0","0","0","0","0","100","0","0","0","3","1008340106"
"4","0","0","0","0","0","0","0","0","0","0","0","125255","0","0","0","0","0","0","0","100","0","0","0","3","1008340107"
"4","0","0","0","0","0","0","0","0","0","0","0","115344","0","0","0","0","0","0","0","100","0","0","0","3","1008340108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1008340109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1008340110"
"2","2","0","0","4","0","0","60832","0","2","60832","34","60832","0","0","0","0","0","0","3","33","33","0","0","2","1008410101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1008410102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1008410103"
"2","0","0","0","0","0","0","0","0","0","0","0","31059","0","0","0","0","0","0","0","100","0","0","0","1","1008420101"
"2","0","0","0","0","0","0","0","0","0","0","0","31060","0","0","0","0","0","0","0","100","0","0","0","1","1008420102"
"2","2","0","0","6","0","0","60832","0","2","60832","34","60832","0","0","0","0","0","0","5","33","33","0","0","4","1008420103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1008420104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1008420105"
"2","0","0","0","0","0","0","0","0","0","0","0","31059","0","0","0","0","0","0","0","100","0","0","0","1","1008430101"
"2","2","0","0","8","0","0","60832","0","2","60832","34","60832","0","0","0","0","0","0","5","33","33","0","0","2","1008430102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1008430103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1008430104"
"2","0","0","0","0","0","0","0","0","0","0","0","31059","0","0","0","0","0","0","0","100","0","0","0","3","1008440101"
"2","0","0","0","0","0","0","0","0","0","0","0","60832","0","0","0","0","0","0","0","100","0","0","0","675","1008440102"
"4","0","0","0","0","0","0","0","0","0","0","0","117013","0","0","0","0","0","0","0","100","0","0","0","3","1008440103"
"4","0","0","0","0","0","0","0","0","0","0","0","127012","0","0","0","0","0","0","0","100","0","0","0","3","1008440104"
