766a34d88cb5deaa577f199ceabb825aaf75f6ea88f7a98f159135f0ba5949fe,318190a00a6cd6d6e96bd92f18ba5b4bad15562c515d078de0a9341eda01f682,5c87b23c15823afb8add09e0f5ac350432da389c0f0c7a937e5154a567b9a1e7,24f2ce5d9d51a68810081080d96632b07c3c6eb89c1c7608f1882b78ad96c680,a17ef5b833c150a978f329dc725a609744e4d81c717d788d5466a6cf51a5f84f,c47a015fadc1798a4ab89b7c1f3d6503555f3c077536f21860b5d88d86158e79,a76c137682b61e0f75463c7ac48e5f444a6e10925c44f0cd650a5599beb6bdd8,fda9c055b2c87464c460c2107e97f8db392ca6f2ad547cee69f8f1357b31af9c,2e2ae8ad191790a2a3b9fb90661daafa925e7902b5245d0de88011778b6169d1,29351ea1ef7b2087e59e2931bf85f2bd0df9bdab62054f28e51e760e7a829054,494a0191eb7405f6957b871ff9fbaf6cbecba3ac4ebc5daecba64b1e63122018,188a85825f720c9609300e6645b7ff72573d92f012bfa1720331dfb55ca52550,eb197908a1986786f4eb30d911f4a940021d172c82a6267d0868a27e0c01132a,810dd93d97a878cae97b61f8c951c3f1a582d488ab927a2987de7ec978eed564,7f8ff282c4e14a1c4c32925953360a7453e8f95a759389fefed363dd3e49c2df
"1","0","10090","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう ","0","6011","81090008","2022/03/31 12:00:00","81090008","0","9015","2022/04/18 14:59:59","10090118"
"1600000","0","10091","1","601","スペシャルバトルのボスのHPを17800000まで減らそう","0","6011","81091001","2022/04/18 12:00:00","81091001","1","9018","2022/04/27 14:59:59","10091103"
"3100000","0","10091","1","601","スペシャルバトルのボスのHPを16300000まで減らそう","0","6011","81091002","2022/04/18 12:00:00","81091002","1","9018","2022/04/27 14:59:59","10091104"
"1","0","10091","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81091003","2022/04/18 12:00:00","81091003","0","9016","2022/04/27 14:59:59","10091105"
"6300000","0","10091","1","601","スペシャルバトルのボスのHPを13100000まで減らそう","0","6011","81091004","2022/04/18 12:00:00","81091004","1","9018","2022/04/27 14:59:59","10091106"
"8000000","0","10091","1","601","スペシャルバトルのボスのHPを11400000まで減らそう","0","6011","81091005","2022/04/18 12:00:00","81091005","1","9018","2022/04/27 14:59:59","10091107"
"1","0","10091","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81091006","2022/04/18 12:00:00","81091006","0","9016","2022/04/27 14:59:59","10091108"
"12930000","0","10091","1","601","スペシャルバトルのボスのHPを6470000まで減らそう","0","6011","81091007","2022/04/18 12:00:00","81091007","1","9018","2022/04/27 14:59:59","10091109"
"16170000","0","10091","1","601","スペシャルバトルのボスのHPを3230000まで減らそう","0","6011","81091008","2022/04/18 12:00:00","81091008","1","9018","2022/04/27 14:59:59","10091110"
"1","0","10091","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81091009","2022/04/18 12:00:00","81091009","0","9016","2022/04/27 14:59:59","10091111"
"1","0","10091","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81091010","2022/04/18 12:00:00","81091010","0","9015","2022/04/27 14:59:59","10091112"
"6480000","0","10092","1","601","スペシャルバトルのボスのHPを42120000まで減らそう","0","6011","81092001","2022/04/30 12:00:00","81092001","1","9018","2022/05/18 14:59:59","10092103"
"12960000","0","10092","1","601","スペシャルバトルのボスのHPを35640000まで減らそう","0","6011","81092002","2022/04/30 12:00:00","81092002","1","9018","2022/05/18 14:59:59","10092104"
"1","0","10092","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81092003","2022/04/30 12:00:00","81092003","0","9016","2022/05/18 14:59:59","10092105"
"1","0","10092","2","601","MODE2のお供のモンスターを全て倒そう","0","6011","81092004","2022/04/30 12:00:00","81092004","0","9016","2022/05/18 14:59:59","10092106"
"29160000","0","10092","1","601","スペシャルバトルのボスのHPを19440000まで減らそう","0","6011","81092005","2022/04/30 12:00:00","81092005","1","9018","2022/05/18 14:59:59","10092107"
"38880000","0","10092","1","601","スペシャルバトルのボスのHPを9720000まで減らそう","0","6011","81092006","2022/04/30 12:00:00","81092006","1","9018","2022/05/18 14:59:59","10092108"
"1","0","10092","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81092007","2022/04/30 12:00:00","81092007","0","9016","2022/05/18 14:59:59","10092109"
"1","0","10092","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81092008","2022/04/30 12:00:00","81092008","0","9015","2022/05/18 14:59:59","10092110"
"1200000","0","10093","1","601","スペシャルバトルのボスのHPを10800000まで減らそう","0","6011","81093001","2022/05/16 12:00:00","81093001","1","9018","2022/05/25 14:59:59","10093103"
"2400000","0","10093","1","601","スペシャルバトルのボスのHPを9600000まで減らそう","0","6011","81093002","2022/05/16 12:00:00","81093002","1","9018","2022/05/25 14:59:59","10093104"
"1","0","10093","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81093003","2022/05/16 12:00:00","81093003","0","9016","2022/05/25 14:59:59","10093105"
"3","0","10093","0","601","ゲートキーパーとイノリとカヤのシャドウを倒そう","0","6011","81093004","2022/05/16 12:00:00","81093004","0","9001","2022/05/25 14:59:59","10093106"
"6400000","0","10093","1","601","スペシャルバトルのボスのHPを5600000まで減らそう","0","6011","81093005","2022/05/16 12:00:00","81093005","1","9018","2022/05/25 14:59:59","10093107"
"9200000","0","10093","1","601","スペシャルバトルのボスのHPを2800000まで減らそう","0","6011","81093006","2022/05/16 12:00:00","81093006","1","9018","2022/05/25 14:59:59","10093108"
"1","0","10093","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81093007","2022/05/16 12:00:00","81093007","0","9016","2022/05/25 14:59:59","10093109"
"1","0","10093","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81093008","2022/05/16 12:00:00","81093008","0","9015","2022/05/25 14:59:59","10093110"
"10","0","10094","0","601","子分を10体倒そう","0","6011","81094001","2022/05/31 12:00:00","81094001","0","9014","2022/06/18 14:59:59","10094103"
"3600000","0","10094","1","601","スペシャルバトルのボスのHPを64400000まで減らそう","0","6011","81094002","2022/05/31 12:00:00","81094002","1","9018","2022/06/18 14:59:59","10094104"
"7200000","0","10094","1","601","スペシャルバトルのボスのHPを60800000まで減らそう","0","6011","81094003","2022/05/31 12:00:00","81094003","1","9018","2022/06/18 14:59:59","10094105"
"1","0","10094","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81094004","2022/05/31 12:00:00","81094004","0","9016","2022/06/18 14:59:59","10094106"
"29900000","0","10094","1","601","スペシャルバトルのボスのHPを38100000まで減らそう","0","6011","81094005","2022/05/31 12:00:00","81094005","1","9018","2022/06/18 14:59:59","10094107"
"48950000","0","10094","1","601","スペシャルバトルのボスのHPを19050000まで減らそう","0","6011","81094006","2022/05/31 12:00:00","81094006","1","9018","2022/06/18 14:59:59","10094108"
"1","0","10094","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81094007","2022/05/31 12:00:00","81094007","0","9016","2022/06/18 14:59:59","10094109"
"1","0","10094","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81094008","2022/05/31 12:00:00","81094008","0","9015","2022/06/18 14:59:59","10094110"
"1800000","0","10095","1","601","スペシャルバトルのボスのHPを14200000まで減らそう","0","6011","81095001","2022/06/16 12:00:00","81095001","1","9018","2022/06/25 14:59:59","10095103"
"3600000","0","10095","1","601","スペシャルバトルのボスのHPを12400000まで減らそう","0","6011","81095002","2022/06/16 12:00:00","81095002","1","9018","2022/06/25 14:59:59","10095104"
"1","0","10095","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81095003","2022/06/16 12:00:00","81095003","0","9016","2022/06/25 14:59:59","10095105"
"3","0","10095","0","601","アオイ、ミフユ、タマキのシャドウを倒そう","0","6011","81095004","2022/06/16 12:00:00","81095004","0","9001","2022/06/25 14:59:59","10095106"
"9000000","0","10095","1","601","スペシャルバトルのボスのHPを7000000まで減らそう","0","6011","81095005","2022/06/16 12:00:00","81095005","1","9018","2022/06/25 14:59:59","10095107"
"12500000","0","10095","1","601","スペシャルバトルのボスのHPを3500000まで減らそう","0","6011","81095006","2022/06/16 12:00:00","81095006","1","9018","2022/06/25 14:59:59","10095108"
"1","0","10095","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81095007","2022/06/16 12:00:00","81095007","0","9016","2022/06/25 14:59:59","10095109"
"1","0","10095","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81095008","2022/06/16 12:00:00","81095008","0","9015","2022/06/25 14:59:59","10095110"
"3600000","0","10096","1","601","スペシャルバトルのボスのHPを42000000まで減らそう","0","6011","81096001","2022/06/30 12:00:00","81096001","1","9018","2022/07/18 14:59:59","10096103"
"7200000","0","10096","1","601","スペシャルバトルのボスのHPを38400000まで減らそう","0","6011","81096002","2022/06/30 12:00:00","81096002","1","9018","2022/07/18 14:59:59","10096104"
"1","0","10096","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81096003","2022/06/30 12:00:00","81096003","0","9016","2022/07/18 14:59:59","10096105"
"3","0","10096","0","601","トゥインクルウィッシュのシャドウを倒そう","0","6011","81096004","2022/06/30 12:00:00","81096004","0","9001","2022/07/18 14:59:59","10096106"
"22600000","0","10096","1","601","スペシャルバトルのボスのHPを23000000まで減らそう","0","6011","81096005","2022/06/30 12:00:00","81096005","1","9018","2022/07/18 14:59:59","10096107"
"34100000","0","10096","1","601","スペシャルバトルのボスのHPを11500000まで減らそう","0","6011","81096006","2022/06/30 12:00:00","81096006","1","9018","2022/07/18 14:59:59","10096108"
"1","0","10096","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81096007","2022/06/30 12:00:00","81096007","0","9016","2022/07/18 14:59:59","10096109"
"1","0","10096","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81096008","2022/06/30 12:00:00","81096008","0","9015","2022/07/18 14:59:59","10096110"
"1","0","10097","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81097001","2022/07/18 12:00:00","81097001","0","9016","2022/07/27 14:59:59","10097101"
"1","0","10097","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81097002","2022/07/18 12:00:00","81097002","0","9016","2022/07/27 14:59:59","10097102"
"40","0","10097","0","601","夏休み最後まで残りし宿題を40%進めよう","0","6011","81097003","2022/07/18 12:00:00","81097003","1","9020","2022/07/27 14:59:59","10097103"
"70","0","10097","0","601","夏休み最後まで残りし宿題を70%進めよう","0","6011","81097004","2022/07/18 12:00:00","81097004","1","9020","2022/07/27 14:59:59","10097104"
"1","0","10097","3","601","夏休み最後まで残りし宿題を終わらせよう","0","6011","81097005","2022/07/18 12:00:00","81097005","0","9016","2022/07/27 14:59:59","10097105"
"1","0","10097","5","601","スペシャルかエキシビションのバトルで5回以内にクリアしよう","0","6011","81097006","2022/07/18 12:00:00","81097006","0","9015","2022/07/27 14:59:59","10097106"
"3","0","10098","0","601","リトルリリカルのシャドウを倒そう","0","6011","81098001","2022/07/31 12:00:00","81098001","0","9001","2022/08/18 14:59:59","10098101"
"1","0","10098","2","601","MODE2のお供のモンスターを全て倒そう","0","6011","81098002","2022/07/31 12:00:00","81098002","0","9016","2022/08/18 14:59:59","10098102"
"12700000","0","10098","1","601","スペシャルバトルのボスのHPを25300000まで減らそう","0","6011","81098003","2022/07/31 12:00:00","81098003","1","9018","2022/08/18 14:59:59","10098103"
"25400000","0","10098","1","601","スペシャルバトルのボスのHPを12600000まで減らそう","0","6011","81098004","2022/07/31 12:00:00","81098004","1","9018","2022/08/18 14:59:59","10098104"
"1","0","10098","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81098005","2022/07/31 12:00:00","81098005","0","9016","2022/08/18 14:59:59","10098105"
"1","0","10098","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81098006","2022/07/31 12:00:00","81098006","0","9015","2022/08/18 14:59:59","10098106"
"25","0","10099","0","601","ウタクラゲを25体倒そう","0","6011","81099001","2022/08/18 12:00:00","81099001","0","9014","2022/08/27 14:59:59","10099101"
"3","0","10099","0","601","カルミナのシャドウを倒そう","0","6011","81099002","2022/08/18 12:00:00","81099002","0","9001","2022/08/27 14:59:59","10099102"
"2300000","0","10099","1","601","スペシャルバトルのボスのHPを4500000まで減らそう","0","6011","81099003","2022/08/18 12:00:00","81099003","1","9018","2022/08/27 14:59:59","10099103"
"4500000","0","10099","1","601","スペシャルバトルのボスのHPを2300000まで減らそう","0","6011","81099004","2022/08/18 12:00:00","81099004","1","9018","2022/08/27 14:59:59","10099104"
"1","0","10099","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81099005","2022/08/18 12:00:00","81099005","0","9016","2022/08/27 14:59:59","10099105"
"1","0","10099","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81099006","2022/08/18 12:00:00","81099006","0","9015","2022/08/27 14:59:59","10099106"
"4","0","10100","0","601","MODE1のお供のモンスターを全て倒そう","0","6011","81100001","2022/08/31 12:00:00","81100001","0","9001","2022/09/18 14:59:59","10100103"
"8550000","0","10100","1","601","スペシャルバトルのボスのHPを77200000まで減らそう","0","6011","81100002","2022/08/31 12:00:00","81100002","1","9018","2022/09/18 14:59:59","10100104"
"17150000","0","10100","1","601","スペシャルバトルのボスのHPを68600000まで減らそう","0","6011","81100003","2022/08/31 12:00:00","81100003","1","9018","2022/09/18 14:59:59","10100105"
"1","0","10100","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81100004","2022/08/31 12:00:00","81100004","0","9016","2022/09/18 14:59:59","10100106"
"45750000","0","10100","1","601","スペシャルバトルのボスのHPを40000000まで減らそう","0","6011","81100005","2022/08/31 12:00:00","81100005","1","9018","2022/09/18 14:59:59","10100107"
"65750000","0","10100","1","601","スペシャルバトルのボスのHPを20000000まで減らそう","0","6011","81100006","2022/08/31 12:00:00","81100006","1","9018","2022/09/18 14:59:59","10100108"
"1","0","10100","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81100007","2022/08/31 12:00:00","81100007","0","9016","2022/09/18 14:59:59","10100109"
"1","0","10100","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81100008","2022/08/31 12:00:00","81100008","0","9015","2022/09/18 14:59:59","10100110"
"4","0","10101","0","601","ミツキとユキのシャドウとお供モンスターを倒そう","0","6011","81101001","2022/09/17 12:00:00","81101001","0","9001","2022/09/26 14:59:59","10101101"
"25","0","10101","0","601","ターゲットを25体倒そう","0","6011","81101002","2022/09/17 12:00:00","81101002","0","9014","2022/09/26 14:59:59","10101102"
"3700000","0","10101","1","601","スペシャルバトルのボスのHPを7300000まで減らそう","0","6011","81101003","2022/09/17 12:00:00","81101003","1","9018","2022/09/26 14:59:59","10101103"
"7300000","0","10101","1","601","スペシャルバトルのボスのHPを3700000まで減らそう","0","6011","81101004","2022/09/17 12:00:00","81101004","1","9018","2022/09/26 14:59:59","10101104"
"1","0","10101","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81101005","2022/09/17 12:00:00","81101005","0","9016","2022/09/26 14:59:59","10101105"
"1","0","10101","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81101006","2022/09/17 12:00:00","81101006","0","9015","2022/09/26 14:59:59","10101106"
"22000000","0","10102","1","601","スペシャルバトルのボスのHPを75000000まで減らそう","0","6011","81102001","2022/09/30 12:00:00","81102001","1","9018","2022/10/18 14:59:59","10102103"
"44000000","0","10102","1","601","スペシャルバトルのボスのHPを53000000まで減らそう","0","6011","81102002","2022/09/30 12:00:00","81102002","1","9018","2022/10/18 14:59:59","10102104"
"1","0","10102","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81102003","2022/09/30 12:00:00","81102003","0","9016","2022/10/18 14:59:59","10102105"
"3","0","10102","0","601","トモ、リン、ナナカのシャドウを倒そう","0","6011","81102004","2022/09/30 12:00:00","81102004","0","9001","2022/10/18 14:59:59","10102106"
"77000000","0","10102","1","601","スペシャルバトルのボスのHPを20000000まで減らそう","0","6011","81102005","2022/09/30 12:00:00","81102005","1","9018","2022/10/18 14:59:59","10102107"
"87000000","0","10102","1","601","スペシャルバトルのボスのHPを10000000まで減らそう","0","6011","81102006","2022/09/30 12:00:00","81102006","1","9018","2022/10/18 14:59:59","10102108"
"1","0","10102","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81102007","2022/09/30 12:00:00","81102007","0","9016","2022/10/18 14:59:59","10102109"
"1","0","10102","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81102008","2022/09/30 12:00:00","81102008","0","9015","2022/10/18 14:59:59","10102110"
"3","0","10103","0","601","カオリ、ニノン、スズナのシャドウを倒そう","0","6011","81103001","2022/10/17 12:00:00","81103001","0","9001","2022/10/26 14:59:59","10103103"
"100000","0","10103","1","601","スペシャルバトルのボスのHPを8200000まで減らそう","0","6011","81103002","2022/10/17 12:00:00","81103002","1","9018","2022/10/26 14:59:59","10103104"
"200000","0","10103","1","601","スペシャルバトルのボスのHPを8100000まで減らそう","0","6011","81103003","2022/10/17 12:00:00","81103003","1","9018","2022/10/26 14:59:59","10103105"
"1","0","10103","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81103004","2022/10/17 12:00:00","81103004","0","9016","2022/10/26 14:59:59","10103106"
"2940000","0","10103","1","601","スペシャルバトルのボスのHPを5360000まで減らそう","0","6011","81103005","2022/10/17 12:00:00","81103005","1","9018","2022/10/26 14:59:59","10103107"
"5620000","0","10103","1","601","スペシャルバトルのボスのHPを2680000まで減らそう","0","6011","81103006","2022/10/17 12:00:00","81103006","1","9018","2022/10/26 14:59:59","10103108"
"1","0","10103","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81103007","2022/10/17 12:00:00","81103007","0","9016","2022/10/26 14:59:59","10103109"
"1","0","10103","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81103008","2022/10/17 12:00:00","81103008","0","9015","2022/10/26 14:59:59","10103110"
"3","0","10104","0","601","クリスティーナとマツリのシャドウとお供モンスターを倒そう","0","6011","81104001","2022/10/31 12:00:00","81104001","0","9001","2022/11/18 14:59:59","10104103"
"27700000","0","10104","1","601","スペシャルバトルのボスのHPを110800000まで減らそう","0","6011","81104002","2022/10/31 12:00:00","81104002","1","9018","2022/11/18 14:59:59","10104104"
"55400000","0","10104","1","601","スペシャルバトルのボスのHPを83100000まで減らそう","0","6011","81104003","2022/10/31 12:00:00","81104003","1","9018","2022/11/18 14:59:59","10104105"
"1","0","10104","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81104004","2022/10/31 12:00:00","81104004","0","9016","2022/11/18 14:59:59","10104106"
"101500000","0","10104","1","601","スペシャルバトルのボスのHPを37000000まで減らそう","0","6011","81104005","2022/10/31 12:00:00","81104005","1","9018","2022/11/18 14:59:59","10104107"
"120000000","0","10104","1","601","スペシャルバトルのボスのHPを18500000まで減らそう","0","6011","81104006","2022/10/31 12:00:00","81104006","1","9018","2022/11/18 14:59:59","10104108"
"1","0","10104","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81104007","2022/10/31 12:00:00","81104007","0","9016","2022/11/18 14:59:59","10104109"
"1","0","10104","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81104008","2022/10/31 12:00:00","81104008","0","9015","2022/11/18 14:59:59","10104110"
"1760000","0","10105","1","601","スペシャルバトルのボスのHPを7540000まで減らそう","0","6011","81105001","2022/11/17 12:00:00","81105001","1","9018","2022/11/26 14:59:59","10105103"
"3520000","0","10105","1","601","スペシャルバトルのボスのHPを5780000まで減らそう","0","6011","81105002","2022/11/17 12:00:00","81105002","1","9018","2022/11/26 14:59:59","10105104"
"1","0","10105","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81105003","2022/11/17 12:00:00","81105003","0","9016","2022/11/26 14:59:59","10105105"
"490","0","10105","0","601","アンチビースト・トリニティのバリアを破ろう","0","6011","81105004","2022/11/17 12:00:00","81105004","4","9014","2022/11/26 14:59:59","10105106"
"5440000","0","10105","1","601","スペシャルバトルのボスのHPを3860000まで減らそう","0","6011","81105005","2022/11/17 12:00:00","81105005","1","9018","2022/11/26 14:59:59","10105111"
"7340000","0","10105","1","601","スペシャルバトルのボスのHPを1960000まで減らそう","0","6011","81105006","2022/11/17 12:00:00","81105006","1","9018","2022/11/26 14:59:59","10105113"
"1","0","10105","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81105007","2022/11/17 12:00:00","81105007","0","9016","2022/11/26 14:59:59","10105115"
"1","0","10105","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう ","0","6011","81105008","2022/11/17 12:00:00","81105008","0","9015","2022/11/26 14:59:59","10105118"
"12","0","10106","0","601","ターゲットを12体倒そう","0","6011","81106001","2022/11/30 12:00:00","81106001","0","9014","2022/12/18 14:59:59","10106103"
"13300000","0","10106","1","601","スペシャルバトルのボスのHPを86700000まで減らそう","0","6011","81106002","2022/11/30 12:00:00","81106002","1","9018","2022/12/18 14:59:59","10106104"
"26600000","0","10106","1","601","スペシャルバトルのボスのHPを73400000まで減らそう","0","6011","81106003","2022/11/30 12:00:00","81106003","1","9018","2022/12/18 14:59:59","10106105"
"1","0","10106","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81106004","2022/11/30 12:00:00","81106004","0","9016","2022/12/18 14:59:59","10106106"
"60000000","0","10106","1","601","スペシャルバトルのボスのHPを40000000まで減らそう","0","6011","81106005","2022/11/30 12:00:00","81106005","1","9018","2022/12/18 14:59:59","10106107"
"80000000","0","10106","1","601","スペシャルバトルのボスのHPを20000000まで減らそう","0","6011","81106006","2022/11/30 12:00:00","81106006","1","9018","2022/12/18 14:59:59","10106108"
"1","0","10106","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81106007","2022/11/30 12:00:00","81106007","0","9016","2022/12/18 14:59:59","10106109"
"1","0","10106","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81106008","2022/11/30 12:00:00","81106008","0","9015","2022/12/18 14:59:59","10106110"
"3","0","10107","0","601","ミヤコ、マヒル、リノのシャドウを倒そう","0","6011","81107001","2022/12/16 12:00:00","81107001","0","9001","2022/12/25 14:59:59","10107103"
"1330000","0","10107","1","601","スペシャルバトルのボスのHPを8670000まで減らそう","0","6011","81107002","2022/12/16 12:00:00","81107002","1","9018","2022/12/25 14:59:59","10107104"
"2660000","0","10107","1","601","スペシャルバトルのボスのHPを7340000まで減らそう","0","6011","81107003","2022/12/16 12:00:00","81107003","1","9018","2022/12/25 14:59:59","10107105"
"1","0","10107","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81107004","2022/12/16 12:00:00","81107004","0","9016","2022/12/25 14:59:59","10107106"
"6000000","0","10107","1","601","スペシャルバトルのボスのHPを4000000まで減らそう","0","6011","81107005","2022/12/16 12:00:00","81107005","1","9018","2022/12/25 14:59:59","10107107"
"8000000","0","10107","1","601","スペシャルバトルのボスのHPを2000000まで減らそう","0","6011","81107006","2022/12/16 12:00:00","81107006","1","9018","2022/12/25 14:59:59","10107108"
"1","0","10107","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81107007","2022/12/16 12:00:00","81107007","0","9016","2022/12/25 14:59:59","10107109"
"1","0","10107","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81107008","2022/12/16 12:00:00","81107008","0","9015","2022/12/25 14:59:59","10107110"
"6700000","0","10108","1","601","スペシャルバトルのボスのHPを93300000まで減らそう","0","6011","81108001","2022/12/31 12:00:00","81108001","1","9018","2023/01/18 14:59:59","10108103"
"13400000","0","10108","1","601","スペシャルバトルのボスのHPを86600000まで減らそう","0","6011","81108002","2022/12/31 12:00:00","81108002","1","9018","2023/01/18 14:59:59","10108104"
"1","0","10108","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81108003","2022/12/31 12:00:00","81108003","0","9016","2023/01/18 14:59:59","10108105"
"26700000","0","10108","1","601","スペシャルバトルのボスのHPを73300000まで減らそう","0","6011","81108004","2022/12/31 12:00:00","81108004","1","9018","2023/01/18 14:59:59","10108106"
"33400000","0","10108","1","601","スペシャルバトルのボスのHPを66600000まで減らそう","0","6011","81108005","2022/12/31 12:00:00","81108005","1","9018","2023/01/18 14:59:59","10108107"
"1","0","10108","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81108006","2022/12/31 12:00:00","81108006","0","9016","2023/01/18 14:59:59","10108108"
"60000000","0","10108","1","601","スペシャルバトルのボスのHPを40000000まで減らそう","0","6011","81108007","2022/12/31 12:00:00","81108007","1","9018","2023/01/18 14:59:59","10108109"
"80000000","0","10108","1","601","スペシャルバトルのボスのHPを20000000まで減らそう","0","6011","81108008","2022/12/31 12:00:00","81108008","1","9018","2023/01/18 14:59:59","10108110"
"1","0","10108","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81108009","2022/12/31 12:00:00","81108009","0","9016","2023/01/18 14:59:59","10108111"
"1","0","10108","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81108010","2022/12/31 12:00:00","81108010","0","9015","2023/01/18 14:59:59","10108112"
"20","0","10109","0","601","ハイオークを20体倒そう","0","6011","81109001","2023/01/16 12:00:00","81109001","0","9014","2023/01/25 14:59:59","10109103"
"1000000","0","10109","1","601","スペシャルバトルのボスのHPを8500000まで減らそう","0","6011","81109002","2023/01/16 12:00:00","81109002","1","9018","2023/01/25 14:59:59","10109106"
"2000000","0","10109","1","601","スペシャルバトルのボスのHPを7500000まで減らそう","0","6011","81109003","2023/01/16 12:00:00","81109003","1","9018","2023/01/25 14:59:59","10109107"
"1","0","10109","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81109004","2023/01/16 12:00:00","81109004","0","9016","2023/01/25 14:59:59","10109108"
"5170000","0","10109","1","601","スペシャルバトルのボスのHPを4330000まで減らそう","0","6011","81109005","2023/01/16 12:00:00","81109005","1","9018","2023/01/25 14:59:59","10109109"
"7340000","0","10109","1","601","スペシャルバトルのボスのHPを2160000まで減らそう","0","6011","81109006","2023/01/16 12:00:00","81109006","1","9018","2023/01/25 14:59:59","10109110"
"1","0","10109","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81109007","2023/01/16 12:00:00","81109007","0","9016","2023/01/25 14:59:59","10109111"
"1","0","10109","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81109008","2023/01/16 12:00:00","81109008","0","9015","2023/01/25 14:59:59","10109112"
"22000000","0","10110","1","601","スペシャルバトルの楽園の守護者のHPを123000000まで減らそう","0","6011","81110001","2023/01/31 12:00:00","81110001","1","9018","2023/02/27 14:59:59","10110103"
"44000000","0","10110","1","601","スペシャルバトルの楽園の守護者のHPを101000000まで減らそう","0","6011","81110002","2023/01/31 12:00:00","81110002","1","9018","2023/02/27 14:59:59","10110104"
"1","0","10110","1","601","楽園の守護者のMODE1をクリアしよう","0","6011","81110003","2023/01/31 12:00:00","81110003","0","9016","2023/02/27 14:59:59","10110105"
"4","0","10110","0","601","チカとツムギのシャドウとお供モンスターを倒そう","0","6011","81110004","2023/01/31 12:00:00","81110004","0","9001","2023/02/27 14:59:59","10110106"
"91800000","0","10110","1","601","スペシャルバトルの楽園の守護者のHPを53200000まで減らそう","0","6011","81110005","2023/01/31 12:00:00","81110005","1","9018","2023/02/27 14:59:59","10110107"
"118400000","0","10110","1","601","スペシャルバトルの楽園の守護者のHPを26600000まで減らそう","0","6011","81110006","2023/01/31 12:00:00","81110006","1","9018","2023/02/27 14:59:59","10110108"
