b0c4bb0c53bcd9ead3d973f8411ab95906363c5ba886a4537251ad061e63eece,72bf8208449458ac6288e94db344dc87e2c7699c6c3350c4e7dd526ac96308c7,7260f54ada091c0ca91804015c8ce0798828d2f4ee0d5e276559a80086cef454,8971bb4a62ca259aba96b6fad4f75d0322c3e62f79c2fd31cb47b770806c6aeb,147a1ae608e4713cad86c9b811113ed33da8202d20e7ce5a4d06717bf9c2500d,d3fedc658e32d6cc59c869f1312dab41fd39402f3fb1f3098fa1f15988b889e3,462bd0bb0a575928ecffa7a925f40f548f67df92cb0540ee29b5797c1c865a99,0515593d29232458fe263e33145af0304c31fd4e82627b2c986d387c7ce8b3b3,16cfe77365678d5a3f47a52138a646b9b068fe38e25760c77a2527fae0c6cdc2,b527c8678034c9c277c0b5054e773ee8261b3ede08a6be95c983ef247ab05544,d738e20a4463038c2c269f9f48c4ffd937db23bfe40fe40ca9819bfb53c3b17c,4cfc417f6c09e85b0b88890e6bb23055c97aa1e1f8c49e59a6212c8df148a7e3
"ノゾミ（リベレイター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ノゾミ（リベレイター）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41248"
"カヤ（リベレイター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","カヤ（リベレイター）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41249"
"ムイミ（リベレイター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ムイミ（リベレイター）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41250"
"タマキ（カフェ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","タマキ（カフェ）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41251"
"モニカ（カフェ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","モニカ（カフェ）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41252"
"コッコロ（レンジャー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","コッコロ（レンジャー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41253"
"シオリ（レンジャー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","シオリ（レンジャー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41254"
"ジータ（ウォーロック）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ジータ（ウォーロック）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41255"
"ビカラの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ビカラ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41256"
"カリン（アルケミスト）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","カリン（アルケミスト）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41257"
"リリ（フォールン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","リリ（フォールン）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41258"
"クリア（フォールン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","クリア（フォールン）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41260"
"プレシア（フォールン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","プレシア（フォールン）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41261"
"イリヤ（儀装束）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","イリヤ（儀装束）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41262"
"ユキ（儀装束）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ユキ（儀装束）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41263"
"クローチェの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","クローチェ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41264"
"ライラエルの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ライラエル専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41265"
"ネネカ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ネネカ（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41266"
"アキノ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","アキノ（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41267"
"ユカリ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ユカリ（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41268"
"ランファ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ランファ（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41269"
"クウカ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","クウカ（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41270"
"シノブ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","シノブ（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41271"
"キャル（編入生）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","キャル（編入生）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41272"
"スズナ（編入生）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","スズナ（編入生）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41273"
"サレン（サラサリア）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","サレン（サラサリア）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41275"
"ルカ（サラサリア）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ルカ（サラサリア）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41276"
"リンドの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","リンド専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41277"
"ヴルムの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ヴルム専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41278"
"ペコリーヌ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ペコリーヌ（クリスマス）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41279"
"クレジッタ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","クレジッタ（クリスマス）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41280"
"イノリ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","イノリ（ニューイヤー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41283"
"ハツネ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ハツネ（ニューイヤー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41284"
"カスミ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","カスミ（ニューイヤー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41285"
"ヒヨリ（アストラル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ヒヨリ（アストラル）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41287"
"レイ（アストラル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","レイ（アストラル）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41288"
"ユイ（アストラル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ユイ（アストラル）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41289"
"エリスの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","エリス専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41290"
"ユニ（ウィンター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ユニ（ウィンター）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41293"
"クロエ（ウィンター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","クロエ（ウィンター）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41294"
"チエル（ウィンター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","チエル（ウィンター）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41295"
"アネモネの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","アネモネ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41296"
"ネフィ＝ネラの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ネフィ＝ネラ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41297"
"マコト（コマンダー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","マコト（コマンダー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41298"
"エリコ（コマンダー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","エリコ（コマンダー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41299"
"ヤマトの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ヤマト専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41300"
"ワカナの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ワカナ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41301"
"フブキの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","フブキ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41302"
"キョウカ（スプリング）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","キョウカ（スプリング）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41307"
"スズメ（スプリング）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","スズメ（スプリング）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41308"
"クルルの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","クルル専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41309"
"マホ（ドリームパーク）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","マホ（ドリームパーク）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41310"
"ネア（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ネア（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41311"
"ミソラ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ミソラ（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41312"
"リリ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","リリ（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41316"
"アメス（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","アメス（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41317"
"ホマレ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ホマレ（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41318"
"エミリア（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","エミリア（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41319"
"エキドナ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","エキドナ（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41320"
"レム（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","レム（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41321"
"ノゾミ（アルケミスト）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ノゾミ（アルケミスト）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41322"
"ルイズマリーの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ルイズマリー専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41323"
"イロハの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","イロハ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41324"
"ソノの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ソノ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41325"
"ライラエル（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ライラエル（クリスマス）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41328"
"イオ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","イオ（クリスマス）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41329"
"グレイスの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","グレイス専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41330"
"ヴァイオレットの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ヴァイオレット専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41331"
"モニカ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","モニカ（ニューイヤー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41332"
"サレン（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","サレン（ニューイヤー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41335"
"メドゥーサの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","メドゥーサ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41336"
"ラビリスタ（アルファ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ラビリスタ（アルファ）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41337"
"ネネカ（アルファ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ネネカ（アルファ）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41338"
"クリスティーナ（アルファ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","クリスティーナ（アルファ）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41339"
"フィオの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","フィオ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41340"
"ランファ（儀装束）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ランファ（儀装束）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41343"
"チカ（儀装束）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","チカ（儀装束）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41344"
"クローチェ（エアリアル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","クローチェ（エアリアル）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41345"
"アオイ（パイロット）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","アオイ（パイロット）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41346"
"ホウオウの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ホウオウ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41347"
"ツムギ（ジオ・ゲヘナ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ツムギ（ジオ・ゲヘナ）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41348"
"カノンの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","カノン専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41349"
"エリス（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","エリス（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41350"
"シェフィ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","シェフィ（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41351"
"プレシア（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","プレシア（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41352"
"クリア（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","クリア（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41353"
"アネモネ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","アネモネ（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41354"
"アイラの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","アイラ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41355"
"シナツの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","シナツ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41356"
"ヒヨリ（サラサリア）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ヒヨリ（サラサリア）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41357"
"ユキノの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ユキノ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41358"
"サツキの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","サツキ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41359"
"サクラの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","サクラ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41361"
"ニノン（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ニノン（サマー）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41371"
"ヒヨリ（プリンセス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ヒヨリ（プリンセス）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41801"
"ユイ（プリンセス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ユイ（プリンセス）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41802"
"レイ（プリンセス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","レイ（プリンセス）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41803"
"ペコリーヌ（プリンセス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ペコリーヌ（プリンセス）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41804"
"コッコロ（プリンセス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","コッコロ（プリンセス）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41805"
"キャル（プリンセス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","キャル（プリンセス）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41806"
"ハツネ＆シオリの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ハツネ＆シオリ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41807"
"ミソギ＆ミミ＆キョウカの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","ミソギ＆ミミ＆キョウカ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41808"
"アキノ＆サレンの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","アキノ＆サレン専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41809"
"アン＆グレアの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","アン＆グレア専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41810"
"シズル＆リノの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","シズル＆リノ専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41811"
"シェフィ（プリンセス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","シェフィ（プリンセス）専用リング","1","0","22","0","0","0","9999","2015/12/17 15:00:00","2030/08/01 14:59:00","41812"
"ギルドハウスやキャラの強化画面で使用すると、キャラの絆Ptが10加算される。","ハートチュロ","1","10","7","200","0","0","999999","2015/12/17 15:00:00","2030/08/01 14:59:59","50001"
"ギルドハウスやキャラの強化画面で使用すると、キャラの絆Ptが20加算される。","アップルパイ","2","20","7","400","0","0","999999","2015/12/17 15:00:00","2030/08/01 14:59:59","50002"
"ギルドハウスやキャラの強化画面で使用すると、キャラの絆Ptが30加算される。","ミックスベリーケーキ","3","30","7","600","0","0","999999","2015/12/17 15:00:00","2030/08/01 14:59:59","50003"
"ギルドハウスやキャラの強化画面で使用すると、キャラの絆Ptが50加算される。","ランドソル王室御用達『サガ牛』","4","50","7","0","0","0","999999","2015/12/17 15:00:00","2030/08/01 14:59:59","50010"
"ギルドハウスやキャラの強化画面で使用すると、キャラの絆Ptが50加算される。","銘米サガびよりとサガ海苔の極上おにぎり","4","50","7","0","0","0","999999","2015/12/17 15:00:00","2030/08/01 14:59:59","50011"
"料理のレシピ。「ペコリーヌの満腹ツインおにぎり」がマイルショップに並ぶようになる。","ペコリーヌの満腹ツインおにぎりのレシピ","1","0","28","0","0","5314112","1","2015/12/17 15:00:00","2030/08/01 14:59:59","51001"
