40f387155230b234850893cb255cc9d8ce143b86b262fbb765a55327b4f425ad,649c8405733caf756bdaa41dd3161e4d90b87093740dd8c1c73315f68a16e67b,397442e16da6985725f80bcd9a4aa65bb4760ed1339a42245ced40d487054b66,4b854180e562e7ed88a837d74bc7636810a26ccf7fd1e557ff4f78a6e38d66c0,9b31f187218acf4994f9f2b9fd4ba8f0e5919cecb0cfaf52a61e0e57ed95d2d1,9c0058cf55265fd88b4a196a3e0038669e17c8ea999bbdc3ec1f10ede9eaf0f0,8e31f4ea34dd645e2c08577d5959b5b4bd1c8f4b6400af3005762490aeccf1b3,3229acf01478b5ab84c19b8e1910cffe6fa123b00df303fb3f3451f520e61d8b,bf253693bd50f1a06b2e8a2ea15cacd759dbc66ba0a13187724a2d890e877e5f,ac11203e9139099b425dbc3e6b047389502bda9293bc279cef76bbcbd73bc47e,0d2c7f5a1e22de9a0af907d5a4ade4bf06e95eb4e727fbca07b388f5db7c4b90,7628d8cf9339632374e42b1058ad18893de8f5f1bc76c247dea1f659fab1fd9a,9753f56d8248217b50302d059d671a9890b7884c2f76c1aaedbdb90b3fd5a70b,c66da56a16f6bc618236852195e77194ce2aea62c86e27f35a4608ceb09a0402,1a49f1e1be629eeaa44d9e314a876c54d64eed0a89c8d3e88715c151bb59cec7,6401ecd3f0a5ef0fa5d354d00bda3c848764f0ac228dd67776b5f34e2f89193b,98120d0407e9cb718986e44116659670a7f2fa60da552063be341ad381801092,c596c41fa8a3cffb1ed2d2f5ff2482e10951b1376cb2848114b3de986ae2a9b6,7a5f5b995729cd29b2ebe1c3f2d47cfdba2bce9b280f4e2f031698c34c699208,27ec748b0919af68d541c95b0b2ce5269ea9a39f2720f59726d319b3e4b521cb,f98b1bd81e68129ee93affcd086790e8695d42cc7b4d57d54600069ac46c87c3,83c48f0ce15233ac394732189aad2271e581659171c33e938d8337b21705ecd8,c012040d67e34d11ba2de80bf8285794d6b4a2096c9e2903f9cd02a650221e4b,ec29dabeb159fabe58f8ea7b8759fb3c375b7531b9683e2c38bba5693a610f63,aa5d0749e4d515e5e5668a0b43dfaa8f71fa53a71fff0ce674cea55d9e19e2f1,592e2a37ee08b0fe2e08ecc1f201220686eb257c032c96e334e0afe4fbd42fb6,e820fe039256666287c6301c83544521e7eda46d90f0cd3956030fe73e8815fb,9682694957f2bfa6bb1219613c6c464c5df5137701117000fc3a13714948a98a,7804052748dc8bc0594872a780602b3223415ed66e2711638210d37cae1a6c39,89e2d7c694e6face82d439d1ab4bb4f65ac80600f02eae79d54e54236dbdf0b0,f80e1207be347b86b399745699a027ef8caf1f79398022bd203565299ccf0838,ab36514e06c3836fc78efca3441b3e63f53b714430f003c95a2e971f126a4c4f,e7720958a42b058cfca8a4dbf2f68b941d72698804ca45f02fa7e6e1fa45c656,887395311175622436e5a3bf7db6b5c3042e5afeadadc1d807b7dcd7fa6a5a1b,e867887e78057610b1f194cf0d83334b451f81c255e37d70e1914c2ca6d88f34,d283f91e7f4f95b1ea020364ea9c2efb534fd38c02e45ab603253fe2b2644c14,e2cc421412277a786cda331fd9a30ee42b5bde405bf2dc07fbc0b8084b13bace,32845014da224cb3cd10ab6d8f4955f902644197ecaec89d5bd33408bc7f489e,29f10327a34ad776e28ea8967285359daf86336fcb4a44b760e040de8df8bcab,e57c5ac3b1e3c098ebcededb8df011d8170ccfc1dd1f30ae28042dbd5fdef938
"30","0","0","0","0","69","1","0","69","158","0","69","103","69","10","69","0","69","69","69","0","1","670240069","200000001","1","69","37387","3686","69","69","10","202400","0","69","69","69","69","69","69","0"
"30","0","0","0","0","70","1","0","70","159","0","70","105","70","10","70","0","70","70","70","0","1","670240070","200000001","1","70","38090","3792","70","70","10","202400","0","70","70","70","70","70","70","0"
"30","0","0","0","0","71","1","0","71","160","0","71","106","71","10","71","0","71","71","71","0","1","670240071","200000001","1","71","38793","3897","71","71","10","202400","0","71","71","71","71","71","71","0"
"30","83","0","0","0","1","1","0","1","6","0","1","6","1","10","1","0","1","1","1","0","1","670250001","200000001","1","1","119","0","1","1","10","202500","0","1","1","1","1","1","1","0"
"30","86","0","0","0","2","1","0","2","7","0","2","6","2","10","2","0","2","2","2","0","1","670250002","200000001","1","2","144","0","2","2","10","202500","0","2","2","2","2","2","2","0"
"30","90","0","0","0","3","1","0","3","7","0","3","7","3","10","3","0","3","3","3","0","1","670250003","200000001","1","3","220","0","3","3","10","202500","0","3","3","3","3","3","3","0"
"30","94","0","0","0","4","1","0","4","8","0","4","8","4","10","4","0","4","4","4","0","1","670250004","200000001","1","4","266","0","4","4","10","202500","0","4","4","4","4","4","4","0"
"30","98","0","0","0","5","1","0","5","8","0","5","9","5","10","5","0","5","5","5","0","1","670250005","200000001","1","5","406","0","5","5","10","202500","0","5","5","5","5","5","5","0"
"30","102","0","0","0","6","1","0","6","9","0","6","10","6","10","6","0","6","6","6","0","1","670250006","200000001","1","6","490","0","6","6","10","202500","0","6","6","6","6","6","6","0"
"30","106","0","0","0","7","1","0","7","9","0","7","11","7","10","7","0","7","7","7","0","1","670250007","200000001","1","7","749","0","7","7","10","202500","0","7","7","7","7","7","7","0"
"30","111","0","0","0","8","1","0","8","11","0","8","13","8","10","8","0","8","8","8","0","1","670250008","200000001","1","8","904","0","8","8","10","202500","0","8","8","8","8","8","8","0"
"30","120","0","0","0","9","1","0","9","11","0","9","14","9","10","9","0","9","9","9","0","1","670250009","200000001","1","9","935","0","9","9","10","202500","0","9","9","9","9","9","9","0"
"30","129","0","0","0","10","1","0","10","11","0","10","14","10","10","10","0","10","10","10","0","1","670250010","200000001","1","10","965","0","10","10","10","202500","0","10","10","10","10","10","10","0"
"30","129","0","0","0","11","1","0","11","11","0","11","14","11","10","11","0","11","11","11","0","1","670250011","200000001","1","11","965","0","11","11","10","202500","0","11","11","11","11","11","11","0"
"30","139","0","0","0","12","1","0","12","12","0","12","15","12","10","12","0","12","12","12","0","1","670250012","200000001","1","12","983","0","12","12","10","202500","0","12","12","12","12","12","12","0"
"30","153","0","0","0","13","1","0","13","16","0","13","21","13","10","13","0","13","13","13","0","1","670250013","200000001","1","13","1001","0","13","13","10","202500","0","13","13","13","13","13","13","0"
"30","153","0","0","0","14","1","0","14","16","0","14","21","14","10","14","0","14","14","14","0","1","670250014","200000001","1","14","1001","0","14","14","10","202500","0","14","14","14","14","14","14","0"
"30","166","0","0","0","15","1","0","15","17","0","15","23","15","10","15","0","15","15","15","0","1","670250015","200000001","1","15","1105","0","15","15","10","202500","0","15","15","15","15","15","15","0"
"30","193","0","0","0","16","1","0","16","17","0","16","23","16","10","16","0","16","16","16","0","1","670250016","200000001","1","16","1329","0","16","16","10","202500","0","16","16","16","16","16","16","0"
"30","233","0","0","0","17","1","0","17","17","0","17","23","17","10","17","0","17","17","17","0","1","670250017","200000001","1","17","1658","0","17","17","10","202500","0","17","17","17","17","17","17","0"
"30","266","0","0","0","18","1","0","18","18","0","18","24","18","10","18","0","18","18","18","0","1","670250018","200000001","1","18","1727","0","18","18","10","202500","0","18","18","18","18","18","18","0"
"30","339","0","0","0","19","1","0","19","18","0","19","24","19","10","19","0","19","19","19","0","1","670250019","200000001","1","19","2124","0","19","19","10","202500","0","19","19","19","19","19","19","0"
"30","344","0","0","0","20","1","0","20","18","0","20","25","20","10","20","0","20","20","20","0","1","670250020","200000001","1","20","2250","0","20","20","10","202500","0","20","20","20","20","20","20","0"
"30","346","0","0","0","21","1","0","21","18","0","21","25","21","10","21","0","21","21","21","0","1","670250021","200000001","1","21","2358","0","21","21","10","202500","0","21","21","21","21","21","21","0"
"30","350","0","0","0","22","1","0","22","18","0","22","25","22","10","22","0","22","22","22","0","1","670250022","200000001","1","22","2466","0","22","22","10","202500","0","22","22","22","22","22","22","0"
"30","353","0","0","0","23","1","0","23","18","0","23","25","23","10","23","0","23","23","23","0","1","670250023","200000001","1","23","2574","0","23","23","10","202500","0","23","23","23","23","23","23","0"
"30","363","0","0","0","24","1","0","24","21","0","24","29","24","10","24","0","24","24","24","0","1","670250024","200000001","1","24","2700","0","24","24","10","202500","0","24","24","24","24","24","24","0"
"30","433","0","0","0","25","1","0","25","21","0","25","29","25","10","25","0","25","25","25","0","1","670250025","200000001","1","25","3141","0","25","25","10","202500","0","25","25","25","25","25","25","0"
"30","435","0","0","0","26","1","0","26","21","0","26","29","26","10","26","0","26","26","26","0","1","670250026","200000001","1","26","3147","0","26","26","10","202500","0","26","26","26","26","26","26","0"
"30","436","0","0","0","27","1","0","27","21","0","27","29","27","10","27","0","27","27","27","0","1","670250027","200000001","1","27","3152","0","27","27","10","202500","0","27","27","27","27","27","27","0"
"30","440","0","0","0","28","1","0","28","22","0","28","30","28","10","28","0","28","28","28","0","1","670250028","200000001","1","28","3646","0","28","28","10","202500","0","28","28","28","28","28","28","0"
"30","444","0","0","0","29","1","0","29","22","0","29","31","29","10","29","0","29","29","29","0","1","670250029","200000001","1","29","4141","0","29","29","10","202500","0","29","29","29","29","29","29","0"
"30","449","0","0","0","30","1","0","30","23","0","30","32","30","10","30","0","30","30","30","0","1","670250030","200000001","1","30","4635","0","30","30","10","202500","0","30","30","30","30","30","30","0"
"30","453","0","0","0","31","1","0","31","23","0","31","32","31","10","31","0","31","31","31","0","1","670250031","200000001","1","31","4800","0","31","31","10","202500","0","31","31","31","31","31","31","0"
"30","457","0","0","0","32","1","0","32","24","0","32","33","32","10","32","0","32","32","32","0","1","670250032","200000001","1","32","4966","0","32","32","10","202500","0","32","32","32","32","32","32","0"
"30","461","0","0","0","33","1","0","33","24","0","33","33","33","10","33","0","33","33","33","0","1","670250033","200000001","1","33","5131","0","33","33","10","202500","0","33","33","33","33","33","33","0"
"30","465","0","0","0","34","1","0","34","25","0","34","33","34","10","34","0","34","34","34","0","1","670250034","200000001","1","34","5296","0","34","34","10","202500","0","34","34","34","34","34","34","0"
"30","469","0","0","0","35","1","0","35","25","0","35","33","35","10","35","0","35","35","35","0","1","670250035","200000001","1","35","5461","0","35","35","10","202500","0","35","35","35","35","35","35","0"
"30","474","0","0","0","36","1","0","36","26","0","36","34","36","10","36","0","36","36","36","0","1","670250036","200000001","1","36","5627","0","36","36","10","202500","0","36","36","36","36","36","36","0"
"30","478","0","0","0","37","1","0","37","26","0","37","34","37","10","37","0","37","37","37","0","1","670250037","200000001","1","37","5792","0","37","37","10","202500","0","37","37","37","37","37","37","0"
"30","482","0","0","0","38","1","0","38","35","0","38","47","38","10","38","0","38","38","38","0","1","670250038","200000001","1","38","6945","0","38","38","10","202500","0","38","38","38","38","38","38","0"
"30","569","0","0","0","39","1","0","39","35","0","39","47","39","10","39","0","39","39","39","0","1","670250039","200000001","1","39","8267","0","39","39","10","202500","0","39","39","39","39","39","39","0"
"30","660","0","0","0","40","1","0","40","35","0","40","48","40","10","40","0","40","40","40","0","1","670250040","200000001","1","40","10028","0","40","40","10","202500","0","40","40","40","40","40","40","0"
"30","865","0","0","0","41","1","0","41","36","0","41","49","41","10","41","0","41","41","41","0","1","670250041","200000001","1","41","11496","0","41","41","10","202500","0","41","41","41","41","41","41","0"
"30","1016","0","0","0","42","1","0","42","36","0","42","49","42","10","42","0","42","42","42","0","1","670250042","200000001","1","42","12764","0","42","42","10","202500","0","42","42","42","42","42","42","0"
"30","931","0","0","0","43","1","0","43","36","0","43","49","43","10","43","0","43","43","43","0","1","670250043","200000001","1","43","13039","0","43","43","10","202500","0","43","43","43","43","43","43","0"
"30","996","0","0","0","44","1","0","44","38","0","44","51","44","10","44","0","44","44","44","0","1","670250044","200000001","1","44","13343","0","44","44","10","202500","0","44","44","44","44","44","44","0"
"30","1060","0","0","0","45","1","0","45","41","0","45","58","45","10","45","0","45","45","45","0","1","670250045","200000001","1","45","13646","0","45","45","10","202500","0","45","45","45","45","45","45","0"
"30","1096","0","0","0","46","1","0","46","42","0","46","58","46","10","46","0","46","46","46","0","1","670250046","200000001","1","46","14395","0","46","46","10","202500","0","46","46","46","46","46","46","0"
"30","1132","0","0","0","47","1","0","47","42","0","47","58","47","10","47","0","47","47","47","0","1","670250047","200000001","1","47","15144","0","47","47","10","202500","0","47","47","47","47","47","47","0"
"30","1167","0","0","0","48","1","0","48","43","0","48","58","48","10","48","0","48","48","48","0","1","670250048","200000001","1","48","15894","0","48","48","10","202500","0","48","48","48","48","48","48","0"
"30","1203","0","0","0","49","1","0","49","43","0","49","58","49","10","49","0","49","49","49","0","1","670250049","200000001","1","49","16643","0","49","49","10","202500","0","49","49","49","49","49","49","0"
"30","1263","0","0","0","50","1","0","50","44","0","50","60","50","10","50","0","50","50","50","0","1","670250050","200000001","1","50","16902","0","50","50","10","202500","0","50","50","50","50","50","50","0"
"30","1322","0","0","0","51","1","0","51","45","0","51","62","51","10","51","0","51","51","51","0","1","670250051","200000001","1","51","17161","0","51","51","10","202500","0","51","51","51","51","51","51","0"
"30","1382","0","0","0","52","1","0","52","46","0","52","64","52","10","52","0","52","52","52","0","1","670250052","200000001","1","52","17420","0","52","52","10","202500","0","52","52","52","52","52","52","0"
"30","1442","0","0","0","53","1","0","53","47","0","53","66","53","10","53","0","53","53","53","0","1","670250053","200000001","1","53","17679","0","53","53","10","202500","0","53","53","53","53","53","53","0"
"30","1501","0","0","0","54","1","0","54","48","0","54","68","54","10","54","0","54","54","54","0","1","670250054","200000001","1","54","17938","0","54","54","10","202500","0","54","54","54","54","54","54","0"
"30","1561","0","0","0","55","1","0","55","49","0","55","70","55","10","55","0","55","55","55","0","1","670250055","200000001","1","55","18197","0","55","55","10","202500","0","55","55","55","55","55","55","0"
"30","1621","0","0","0","56","1","0","56","50","0","56","72","56","10","56","0","56","56","56","0","1","670250056","200000001","1","56","18456","0","56","56","10","202500","0","56","56","56","56","56","56","0"
"30","1680","0","0","0","57","1","0","57","51","0","57","74","57","10","57","0","57","57","57","0","1","670250057","200000001","1","57","18715","0","57","57","10","202500","0","57","57","57","57","57","57","0"
"30","1740","0","0","0","58","1","0","58","52","0","58","76","58","10","58","0","58","58","58","0","1","670250058","200000001","1","58","18974","0","58","58","10","202500","0","58","58","58","58","58","58","0"
"30","1800","0","0","0","59","1","0","59","53","0","59","78","59","10","59","0","59","59","59","0","1","670250059","200000001","1","59","19233","0","59","59","10","202500","0","59","59","59","59","59","59","0"
"30","1859","0","0","0","60","1","0","60","54","0","60","80","60","10","60","0","60","60","60","0","1","670250060","200000001","1","60","19492","0","60","60","10","202500","0","60","60","60","60","60","60","0"
"30","1919","0","0","0","61","1","0","61","55","0","61","82","61","10","61","0","61","61","61","0","1","670250061","200000001","1","61","19751","0","61","61","10","202500","0","61","61","61","61","61","61","0"
"30","2037","0","0","0","62","1","0","62","57","0","62","85","62","10","62","0","62","62","62","0","1","670250062","200000001","1","62","20794","0","62","62","10","202500","0","62","62","62","62","62","62","0"
"30","2155","0","0","0","63","1","0","63","59","0","63","87","63","10","63","0","63","63","63","0","1","670250063","200000001","1","63","21837","0","63","63","10","202500","0","63","63","63","63","63","63","0"
"30","2273","0","0","0","64","1","0","64","61","0","64","90","64","10","64","0","64","64","64","0","1","670250064","200000001","1","64","22879","0","64","64","10","202500","0","64","64","64","64","64","64","0"
"30","2391","0","0","0","65","1","0","65","64","0","65","92","65","10","65","0","65","65","65","0","1","670250065","200000001","1","65","23922","0","65","65","10","202500","0","65","65","65","65","65","65","0"
"30","2509","0","0","0","66","1","0","66","66","0","66","95","66","10","66","0","66","66","66","0","1","670250066","200000001","1","66","24965","0","66","66","10","202500","0","66","66","66","66","66","66","0"
"30","2627","0","0","0","67","1","0","67","68","0","67","97","67","10","67","0","67","67","67","0","1","670250067","200000001","1","67","26008","0","67","67","10","202500","0","67","67","67","67","67","67","0"
"30","2745","0","0","0","68","1","0","68","70","0","68","100","68","10","68","0","68","68","68","0","1","670250068","200000001","1","68","27050","0","68","68","10","202500","0","68","68","68","68","68","68","0"
"30","2863","0","0","0","69","1","0","69","72","0","69","103","69","10","69","0","69","69","69","0","1","670250069","200000001","1","69","28093","0","69","69","10","202500","0","69","69","69","69","69","69","0"
"30","2981","0","0","0","70","1","0","70","74","0","70","105","70","10","70","0","70","70","70","0","1","670250070","200000001","1","70","29136","0","70","70","10","202500","0","70","70","70","70","70","70","0"
"30","3099","0","0","0","71","1","0","71","76","0","71","108","71","10","71","0","71","71","71","0","1","670250071","200000001","1","71","30179","0","71","71","10","202500","0","71","71","71","71","71","71","0"
"30","145","0","0","0","1","1","0","1","7","0","1","10","1","10","1","0","1","1","1","0","1","670260001","200000001","1","1","1171","0","1","1","10","202600","0","1","1","1","1","1","1","0"
"30","149","0","0","0","2","1","0","2","7","0","2","10","2","10","2","0","2","2","2","0","1","670260002","200000001","1","2","1175","0","2","2","10","202600","0","2","2","2","2","2","2","0"
"30","154","0","0","0","3","1","0","3","7","0","3","10","3","10","3","0","3","3","3","0","1","670260003","200000001","1","3","1179","0","3","3","10","202600","0","3","3","3","3","3","3","0"
"30","158","0","0","0","4","1","0","4","8","0","4","11","4","10","4","0","4","4","4","0","1","670260004","200000001","1","4","1183","0","4","4","10","202600","0","4","4","4","4","4","4","0"
"30","162","0","0","0","5","1","0","5","8","0","5","11","5","10","5","0","5","5","5","0","1","670260005","200000001","1","5","1187","0","5","5","10","202600","0","5","5","5","5","5","5","0"
"30","167","0","0","0","6","1","0","6","8","0","6","11","6","10","6","0","6","6","6","0","1","670260006","200000001","1","6","1190","0","6","6","10","202600","0","6","6","6","6","6","6","0"
"30","171","0","0","0","7","1","0","7","9","0","7","12","7","10","7","0","7","7","7","0","1","670260007","200000001","1","7","1194","0","7","7","10","202600","0","7","7","7","7","7","7","0"
"30","176","0","0","0","8","1","0","8","9","0","8","12","8","10","8","0","8","8","8","0","1","670260008","200000001","1","8","1198","0","8","8","10","202600","0","8","8","8","8","8","8","0"
"30","180","0","0","0","9","1","0","9","9","0","9","12","9","10","9","0","9","9","9","0","1","670260009","200000001","1","9","1202","0","9","9","10","202600","0","9","9","9","9","9","9","0"
"30","184","0","0","0","10","1","0","10","9","0","10","13","10","10","10","0","10","10","10","0","1","670260010","200000001","1","10","1206","0","10","10","10","202600","0","10","10","10","10","10","10","0"
"30","189","0","0","0","11","1","0","11","10","0","11","13","11","10","11","0","11","11","11","0","1","670260011","200000001","1","11","1209","0","11","11","10","202600","0","11","11","11","11","11","11","0"
"30","193","0","0","0","12","1","0","12","10","0","12","13","12","10","12","0","12","12","12","0","1","670260012","200000001","1","12","1213","0","12","12","10","202600","0","12","12","12","12","12","12","0"
"30","198","0","0","0","13","1","0","13","10","0","13","14","13","10","13","0","13","13","13","0","1","670260013","200000001","1","13","1217","0","13","13","10","202600","0","13","13","13","13","13","13","0"
"30","202","0","0","0","14","1","0","14","11","0","14","14","14","10","14","0","14","14","14","0","1","670260014","200000001","1","14","1221","0","14","14","10","202600","0","14","14","14","14","14","14","0"
"30","206","0","0","0","15","1","0","15","12","0","15","15","15","10","15","0","15","15","15","0","1","670260015","200000001","1","15","1225","0","15","15","10","202600","0","15","15","15","15","15","15","0"
"30","238","0","0","0","16","1","0","16","12","0","16","15","16","10","16","0","16","16","16","0","1","670260016","200000001","1","16","1676","0","16","16","10","202600","0","16","16","16","16","16","16","0"
"30","269","0","0","0","17","1","0","17","12","0","17","15","17","10","17","0","17","17","17","0","1","670260017","200000001","1","17","2127","0","17","17","10","202600","0","17","17","17","17","17","17","0"
"30","276","0","0","0","18","1","0","18","12","0","18","15","18","10","18","0","18","18","18","0","1","670260018","200000001","1","18","2388","0","18","18","10","202600","0","18","18","18","18","18","18","0"
"30","283","0","0","0","19","1","0","19","12","0","19","16","19","10","19","0","19","19","19","0","1","670260019","200000001","1","19","2649","0","19","19","10","202600","0","19","19","19","19","19","19","0"
"30","290","0","0","0","20","1","0","20","12","0","20","16","20","10","20","0","20","20","20","0","1","670260020","200000001","1","20","2911","0","20","20","10","202600","0","20","20","20","20","20","20","0"
"30","308","0","0","0","21","1","0","21","12","0","21","17","21","10","21","0","21","21","21","0","1","670260021","200000001","1","21","3013","0","21","21","10","202600","0","21","21","21","21","21","21","0"
"30","326","0","0","0","22","1","0","22","12","0","22","17","22","10","22","0","22","22","22","0","1","670260022","200000001","1","22","3116","0","22","22","10","202600","0","22","22","22","22","22","22","0"
"30","326","0","0","0","23","1","0","23","12","0","23","17","23","10","23","0","23","23","23","0","1","670260023","200000001","1","23","3369","0","23","23","10","202600","0","23","23","23","23","23","23","0"
"30","361","0","0","0","24","1","0","24","14","0","24","19","24","10","24","0","24","24","24","0","1","670260024","200000001","1","24","3586","0","24","24","10","202600","0","24","24","24","24","24","24","0"
"30","395","0","0","0","25","1","0","25","16","0","25","21","25","10","25","0","25","25","25","0","1","670260025","200000001","1","25","3802","0","25","25","10","202600","0","25","25","25","25","25","25","0"
"30","430","0","0","0","26","1","0","26","17","0","26","24","26","10","26","0","26","26","26","0","1","670260026","200000001","1","26","4018","0","26","26","10","202600","0","26","26","26","26","26","26","0"
"30","464","0","0","0","27","1","0","27","19","0","27","26","27","10","27","0","27","27","27","0","1","670260027","200000001","1","27","4234","0","27","27","10","202600","0","27","27","27","27","27","27","0"
"30","499","0","0","0","28","1","0","28","20","0","28","28","28","10","28","0","28","28","28","0","1","670260028","200000001","1","28","4451","0","28","28","10","202600","0","28","28","28","28","28","28","0"
"30","547","0","0","0","29","1","0","29","20","0","29","29","29","10","29","0","29","29","29","0","1","670260029","200000001","1","29","5872","0","29","29","10","202600","0","29","29","29","29","29","29","0"
"30","603","0","0","0","30","1","0","30","20","0","30","29","30","10","30","0","30","30","30","0","1","670260030","200000001","1","30","5979","0","30","30","10","202600","0","30","30","30","30","30","30","0"
"30","658","0","0","0","31","1","0","31","20","0","31","28","31","10","31","0","31","31","31","0","1","670260031","200000001","1","31","6087","0","31","31","10","202600","0","31","31","31","31","31","31","0"
"30","670","0","0","0","32","1","0","32","20","0","32","28","32","10","32","0","32","32","32","0","1","670260032","200000001","1","32","6195","0","32","32","10","202600","0","32","32","32","32","32","32","0"
"30","682","0","0","0","33","1","0","33","20","0","33","28","33","10","33","0","33","33","33","0","1","670260033","200000001","1","33","6303","0","33","33","10","202600","0","33","33","33","33","33","33","0"
"30","694","0","0","0","34","1","0","34","21","0","34","28","34","10","34","0","34","34","34","0","1","670260034","200000001","1","34","7587","0","34","34","10","202600","0","34","34","34","34","34","34","0"
"30","726","0","0","0","35","1","0","35","24","0","35","32","35","10","35","0","35","35","35","0","1","670260035","200000001","1","35","7911","0","35","35","10","202600","0","35","35","35","35","35","35","0"
"30","758","0","0","0","36","1","0","36","26","0","36","36","36","10","36","0","36","36","36","0","1","670260036","200000001","1","36","8235","0","36","36","10","202600","0","36","36","36","36","36","36","0"
"30","790","0","0","0","37","1","0","37","29","0","37","39","37","10","37","0","37","37","37","0","1","670260037","200000001","1","37","8559","0","37","37","10","202600","0","37","37","37","37","37","37","0"
"30","822","0","0","0","38","1","0","38","31","0","38","43","38","10","38","0","38","38","38","0","1","670260038","200000001","1","38","8884","0","38","38","10","202600","0","38","38","38","38","38","38","0"
"30","920","0","0","0","39","1","0","39","29","0","39","42","39","10","39","0","39","39","39","0","1","670260039","200000001","1","39","9364","0","39","39","10","202600","0","39","39","39","39","39","39","0"
"30","973","0","0","0","40","1","0","40","31","0","40","44","40","10","40","0","40","40","40","0","1","670260040","200000001","1","40","10292","0","40","40","10","202600","0","40","40","40","40","40","40","0"
"30","1228","0","0","0","41","1","0","41","31","0","41","44","41","10","41","0","41","41","41","0","1","670260041","200000001","1","41","10325","0","41","41","10","202600","0","41","41","41","41","41","41","0"
"30","1228","0","0","0","42","1","0","42","32","0","42","45","42","10","42","0","42","42","42","0","1","670260042","200000001","1","42","11167","0","42","42","10","202600","0","42","42","42","42","42","42","0"
"30","1228","0","0","0","43","1","0","43","33","0","43","46","43","10","43","0","43","43","43","0","1","670260043","200000001","1","43","12009","0","43","43","10","202600","0","43","43","43","43","43","43","0"
"30","1228","0","0","0","44","1","0","44","34","0","44","47","44","10","44","0","44","44","44","0","1","670260044","200000001","1","44","12851","0","44","44","10","202600","0","44","44","44","44","44","44","0"
"30","1362","0","0","0","45","1","0","45","41","0","45","52","45","10","45","0","45","45","45","0","1","670260045","200000001","1","45","12810","0","45","45","10","202600","0","45","45","45","45","45","45","0"
"30","1440","0","0","0","46","1","0","46","42","0","46","53","46","10","46","0","46","46","46","0","1","670260046","200000001","1","46","13652","0","46","46","10","202600","0","46","46","46","46","46","46","0"
"30","1517","0","0","0","47","1","0","47","42","0","47","53","47","10","47","0","47","47","47","0","1","670260047","200000001","1","47","14494","0","47","47","10","202600","0","47","47","47","47","47","47","0"
"30","1595","0","0","0","48","1","0","48","46","0","48","61","48","10","48","0","48","48","48","0","1","670260048","200000001","1","48","14697","0","48","48","10","202600","0","48","48","48","48","48","48","0"
"30","1667","0","0","0","49","1","0","49","47","0","49","61","49","10","49","0","49","49","49","0","1","670260049","200000001","1","49","15031","0","49","49","10","202600","0","49","49","49","49","49","49","0"
"30","1739","0","0","0","50","1","0","50","48","0","50","62","50","10","50","0","50","50","50","0","1","670260050","200000001","1","50","15364","0","50","50","10","202600","0","50","50","50","50","50","50","0"
"30","1810","0","0","0","51","1","0","51","50","0","51","62","51","10","51","0","51","51","51","0","1","670260051","200000001","1","51","15697","0","51","51","10","202600","0","51","51","51","51","51","51","0"
"30","1882","0","0","0","52","1","0","52","51","0","52","63","52","10","52","0","52","52","52","0","1","670260052","200000001","1","52","16031","0","52","52","10","202600","0","52","52","52","52","52","52","0"
"30","1954","0","0","0","53","1","0","53","52","0","53","63","53","10","53","0","53","53","53","0","1","670260053","200000001","1","53","16364","0","53","53","10","202600","0","53","53","53","53","53","53","0"
"30","2054","0","0","0","54","1","0","54","53","0","54","64","54","10","54","0","54","54","54","0","1","670260054","200000001","1","54","16364","0","54","54","10","202600","0","54","54","54","54","54","54","0"
"30","2114","0","0","0","55","1","0","55","53","0","55","64","55","10","55","0","55","55","55","0","1","670260055","200000001","1","55","16697","0","55","55","10","202600","0","55","55","55","55","55","55","0"
"30","2174","0","0","0","56","1","0","56","53","0","56","64","56","10","56","0","56","56","56","0","1","670260056","200000001","1","56","17031","0","56","56","10","202600","0","56","56","56","56","56","56","0"
"30","2234","0","0","0","57","1","0","57","53","0","57","64","57","10","57","0","57","57","57","0","1","670260057","200000001","1","57","17364","0","57","57","10","202600","0","57","57","57","57","57","57","0"
"30","2294","0","0","0","58","1","0","58","53","0","58","64","58","10","58","0","58","58","58","0","1","670260058","200000001","1","58","17697","0","58","58","10","202600","0","58","58","58","58","58","58","0"
"30","2354","0","0","0","59","1","0","59","53","0","59","64","59","10","59","0","59","59","59","0","1","670260059","200000001","1","59","18031","0","59","59","10","202600","0","59","59","59","59","59","59","0"
"30","2414","0","0","0","60","1","0","60","53","0","60","64","60","10","60","0","60","60","60","0","1","670260060","200000001","1","60","18364","0","60","60","10","202600","0","60","60","60","60","60","60","0"
"30","2474","0","0","0","61","1","0","61","53","0","61","64","61","10","61","0","61","61","61","0","1","670260061","200000001","1","61","18697","0","61","61","10","202600","0","61","61","61","61","61","61","0"
"30","2521","0","0","0","62","1","0","62","53","0","62","64","62","10","62","0","62","62","62","0","1","670260062","200000001","1","62","19419","0","62","62","10","202600","0","62","62","62","62","62","62","0"
"30","2567","0","0","0","63","1","0","63","53","0","63","64","63","10","63","0","63","63","63","0","1","670260063","200000001","1","63","20142","0","63","63","10","202600","0","63","63","63","63","63","63","0"
"30","2614","0","0","0","64","1","0","64","53","0","64","64","64","10","64","0","64","64","64","0","1","670260064","200000001","1","64","20864","0","64","64","10","202600","0","64","64","64","64","64","64","0"
"30","2661","0","0","0","65","1","0","65","53","0","65","64","65","10","65","0","65","65","65","0","1","670260065","200000001","1","65","21586","0","65","65","10","202600","0","65","65","65","65","65","65","0"
