eecabca0301c7b17d7f3ab6524e9525de22d00d3fa7526f470e38e687c4cb230,5db512b59189972a138371bbae0fce2ba35a3aec4b283d96a02183f0282e961e,319bd3979bdf562b2df6f975087e951008c72377b297dcd3c7f91bc30aa7d7fa,50fb73f03914055348a3e195905eb233a2f1e363800d83f4c3ddcb0fb701b756,9cb21c51c992d502eae0e620d7d99f05594f078b087d1fb31005a17cd97789ef,b571849cc8696021f5a1c7701326ae5d98a4eb71e290cc0d8324e4ff541d90ff,c1c02b242056fe3a6e7a2473103deb0c1bc4f56580c323db512d9d3fb7902e86,ae846b222cbd07c2e6cca66c827071bd7a4c9de8241fcdde6020a9f0fc8fb131,b8c38898c6ed34460e3cce37c74b80e3cbaeed29766a8612119f46164358442d,69ca6a9a1d47ed0a3d4caabb6a9951d4925e2dcbe8f07934120ea7fd8056196b,491d2cefef61f9763f150b267eff0a7cd63d3f520d8d2417f33544389fa74852
"","5152066","","3","","","110311","idle_normal","1","0.3","66082"
"","5152066","","3","","","107811","cool_idle","1","0.3","66083"
"","5152066","","3","","","113511","sad_idle_normal","1","0.3","66084"
"0","5152066","","21","","","vo_rag","vo_rag_1004","0","","66085"
"1","5152066","0.5","11","5","0","132111","次は腕と脚の曲げ伸ばしですよ\nはりきっていきましょう","10","10","66086"
"","5152066","","93","","","5","0","","","66087"
"0","5152066","","91","","","66086","","0","","66088"
"","5152066","","3","","","131911","radio_stretch1_loop_surprise1","1","0.3","66089"
"","5152066","","3","","","132111","radio_stretch1_loop","1","0.3","66090"
"","5152066","","3","","","4","radio_stretch1_loop","1","0.3","66091"
"0","5152066","","93","","","0.1","","0","","66092"
"","5152066","","3","","","107511","radio_stretch1_loop","1","0.3","66093"
"","5152066","","3","","","107611","radio_stretch1_loop","1","0.3","66094"
"","5152066","","3","","","126911","radio_stretch1_loop","1","0.3","66095"
"","5152066","","3","","","110311","radio_stretch1_loop","1","0.3","66096"
"","5152066","","3","","","107811","radio_stretch1_loop","1","0.3","66097"
"","5152066","","3","","","113511","radio_stretch1_loop","1","0.3","66098"
"0","5152066","","93","","","2","","0","","66099"
"0","5152066","","21","","","vo_rag","vo_rag_1005","0","","66100"
"1","5152066","0.5","11","5","0","131911","よいしょ、よいしょ……！","10","-10","66101"
"","5152066","","93","","","5","0","","","66102"
"0","5152066","","91","","","66101","","0","","66103"
"","5152066","","93","","","0.3","0","","","66104"
"","5152066","","3","","","131911","radio_talk_normal","1","0.3","66105"
"","5152066","","3","","","132111","wish_idle_normal","1","0.3","66106"
"","5152066","","3","","","4","cool_idle","1","0.3","66107"
"","5152066","","93","","","0.1","0","","","66108"
"","5152066","","3","","","107511","idle_normal","1","0.3","66109"
"","5152066","","3","","","107611","wish_idle","1","0.3","66110"
"","5152066","","3","","","126911","wish_idle_normal","1","0.3","66111"
"","5152066","","3","","","110311","idle_normal","1","0.3","66112"
"","5152066","","3","","","107811","cool_idle","1","0.3","66113"
"","5152066","","3","","","113511","sad_idle_normal","1","0.3","66114"
"0","5152066","","21","","","vo_rag","vo_rag_1006","0","","66115"
"1","5152066","0.5","11","5","0","131911","さあ、今度は横曲げの運動よ\n弾みをつけてやってね","10","-10","66116"
"","5152066","","93","","","4.3","0","","","66117"
"0","5152066","","91","","","66116","","0","","66118"
"","5152066","","3","","","131911","radio_stretch2_loop","1","0.2","66119"
"","5152066","","3","","","132111","radio_stretch2_loop_normal2","1","0.2","66120"
"","5152066","","3","","","4","radio_stretch2_loop_talk2","1","0.2","66121"
"0","5152066","","93","","","0.2","","0","","66122"
"","5152066","","3","","","107511","radio_stretch2R_loop","1","0.2","66123"
"","5152066","","3","","","107611","radio_stretch2R_loop","1","0.2","66124"
"","5152066","","3","","","126911","radio_stretch2R_loop","1","0.2","66125"
"","5152066","","3","","","110311","radio_stretch2R_loop","1","0.2","66126"
"","5152066","","3","","","107811","radio_stretch2R_loop","1","0.2","66127"
"","5152066","","3","","","113511","radio_stretch2R_loop","1","0.2","66128"
"0","5152066","","93","","","1.5","","0","","66129"
"1","5152066","0","11","5","0","4","ふっ、ふっ、ふっ……","20","-10","66130"
"","5152066","","93","","","0.2","0","","","66131"
"0","5152066","","21","","","vo_rag","vo_rag_1007","0","","66132"
"","5152066","","93","","","2.5","0","","","66133"
"0","5152066","","91","","","66130","","0","","66134"
"0","5152066","","21","","","vo_rag","vo_rag_1008","0","","66135"
"1","5152066","0.5","11","5","0","132111","なんというキレのある動き……\nさすがです、姉様","10","10","66136"
"","5152066","","93","","","4.5","0","","","66137"
"0","5152066","","91","","","66136","","0","","66138"
"","5152066","","93","","","0.5","0","","","66139"
"radio_victory_loop_normal2","5152066","","3","0","1","131911","radio_victory_in_normal2","0","0.2","66140"
"radio_victory_loop_normal2","5152066","","3","0","1","132111","radio_victory_in_normal2","0","0.2","66141"
"radio_victory_loop","5152066","","3","0","1","4","radio_victory_in","0","0.2","66142"
"","5152066","","3","","","107511","idle_normal","1","0.2","66143"
"","5152066","","3","","","107611","wish_idle","1","0.2","66144"
"","5152066","","3","","","126911","wish_idle_normal","1","0.2","66145"
"","5152066","","3","","","110311","idle_normal","1","0.2","66146"
"","5152066","","3","","","107811","cool_idle","1","0.2","66147"
"","5152066","","3","","","113511","sad_idle_normal","1","0.2","66148"
"0","5152066","","21","","","vo_rag","vo_rag_1009","0","","66149"
"1","5152066","0.5","11","5","0","131911","最後は両手を掲げて、びくとりー！","10","-10","66150"
"0","5152066","","93","","","1.5","","0","","66151"
"radio_victory_loop_normal2","5152066","","3","0","1","107511","radio_victory_in_normal2","0","0.2","66152"
"radio_victory_loop_normal2","5152066","","3","0","1","107611","radio_victory_in_normal2","0","0.2","66153"
"radio_victory_loop","5152066","","3","0","1","126911","radio_victory_in","0","0.2","66154"
"radio_victory_loop_normal2","5152066","","3","0","1","110311","radio_victory_in_normal2","0","0.2","66155"
"radio_victory_loop_normal2","5152066","","3","0","1","107811","radio_victory_in_normal2","0","0.2","66156"
"radio_victory_loop_normal2","5152066","","3","0","1","113511","radio_victory_in_normal2","0","0.2","66157"
"","5152066","","93","","","0.8","0","","","66158"
"radio_victory_idle","5152066","","3","0","1","131911","radio_victory_out","0","0.2","66159"
"","5152066","","93","","","1.8","0","","","66160"
"0","5152066","","91","","","66150","","0","","66161"
"radio_victory_idle","5152066","","3","0","1","132111","radio_victory_out","0","0.2","66162"
"radio_victory_idle_talk2","5152066","","3","0","1","4","radio_victory_out_talk2","0","0.2","66163"
"radio_victory_idle","5152066","","3","0","1","107511","radio_victory_out","0","0.2","66164"
"radio_victory_idle","5152066","","3","0","1","107611","radio_victory_out","0","0.2","66165"
"radio_victory_idle","5152066","","3","0","1","126911","radio_victory_out","0","0.2","66166"
"radio_victory_idle","5152066","","3","0","1","110311","radio_victory_out","0","0.2","66167"
"radio_victory_idle","5152066","","3","0","1","107811","radio_victory_out","0","0.2","66168"
"radio_victory_idle","5152066","","3","0","1","113511","radio_victory_out","0","0.2","66169"
"0","5152066","","21","","","vo_rag","vo_rag_1010","0","","66170"
"","5152066","","3","","0","2","0610_in","","0","66171"
"0.5","5152066","","27","1","0","bgm_MC173B","bgm_MC173B","0.5","0","66172"
"","5152066","","23","","","se_10058300","se_10058300_radio_finish","0","","66173"
"","5152066","","37","","","2","finish","","","66174"
"0","5152066","","93","","","0.4","1","0","","66175"
"","5152066","","3","","0","2","0610_mid","0","0","66176"
"0","5152066","","92","","","","","0","","66177"
"empty","5152066","","3","0","0","2","0610_out","0","0","66178"
"0","5152066","","93","","","0.3","0","0","","66179"
"pack_vic_idle","5152066","","3","0","1","5","pack_vic_in","0","0.2","66180"
"","5152066","","23","","","se_10058300","se_10058300_pack_appear","0","","66181"
"","5152066","","3","","","131911","radio_victory_idle","1","0.2","66182"
"0","5152066","","93","","","0.1","","0","","66183"
"","5152066","","3","","","132111","radio_victory_idle","1","0.2","66184"
"","5152066","","3","","","4","radio_victory_idle_talk2","1","0.2","66185"
"0","5152066","","93","","","0.1","","0","","66186"
"","5152066","","3","","","107511","radio_victory_lookup2_idle","1","0.2","66187"
"","5152066","","3","","","107611","radio_victory_lookup_idle","1","0.2","66188"
"","5152066","","3","","","126911","radio_victory_lookup_idle","1","0.2","66189"
"","5152066","","3","","","110311","radio_victory_lookup2_idle","1","0.2","66190"
"","5152066","","3","","","107811","radio_victory_lookup2_idle","1","0.2","66191"
"","5152066","","3","","","113511","radio_victory_lookup_idle","1","0.2","66192"
"0","5152066","","93","","","0.3","","0","","66193"
"0","5152066","","21","","","vo_rag","vo_rag_1011","0","","66194"
"1","5152066","0","11","5","1","5","びくとりー！","10","0","66195"
"0","5152066","","91","","","0","","0","","66196"
"","5152066","","23","","","se_10058300","se_10058300_emotion_laugh","0","","66197"
"","5152066","","32","","","17","1","","","66198"
"sad_idle_joy","5152066","","3","0","1","131911","smile2_joy","0","0.2","66199"
"","5152066","","3","","","132111","wish_talk","1","0.2","66200"
"doya_idle","5152066","","3","0","1","4","doya_in_normal","0","0.2","66201"
"handsup_loop","5152066","","3","0","1","107511","handsup_in","0","0.2","66202"
"","5152066","","3","","","107611","wish_idle_dere","1","0.2","66203"
"","5152066","","3","","","126911","wish2_idle","1","0.2","66204"
"","5152066","","3","","","110311","joy_idle","1","0.2","66205"
"cool_talk_dere2","5152066","","3","0","1","107811","cool_in_dere2","0","0.2","66206"
"","5152066","","3","","","113511","wish_talk_joy_shy","1","0.2","66207"
"","5152066","","93","","","2","","","","66208"
"","5152066","","32","","","4","1","","","66209"
"","5152066","","93","","","1","","","","66210"
"","5152066","","93","","","0.5","0","","","66211"
"","5152066","","101","","","66213","","","","66212"
"","5152066","","25","","","bgm_MC173B","bgm_MC173B","","","66213"
"","5152066","","22","","","0","0","","","66214"
"-60","5152067","top_idle_normal","1","0","-254","1","107511","53","1.5","67001"
"","5152067","","93","","","0.5","0","","","67002"
"","5152067","","101","","","67004","","","","67003"
"top_doya_talk","5152067","","3","0","1","107511","top_doya_in","0","0.2","67004"
"0","5152067","","21","","","vo_rag","vo_rag_0101","0","","67005"
"1","5152067","0","11","-92","1","107511","どんな体操でも楽しむ準備は万全です。一緒にがんばりましょう！","10","80","67006"
"","5152067","","93","","","3.7","1","","","67007"
"","5152067","","102","","","0","0","0","","67008"
"-60","5152068","top_idle_normal","1","0","-254","1","107511","53","1.5","68001"
"","5152068","","93","","","0.5","0","","","68002"
"","5152068","","101","","","68004","","","","68003"
"","5152068","","3","","","107511","top_surprise3_loop","1","0.2","68004"
"0","5152068","","21","","","vo_rag","vo_rag_0102","0","","68005"
"1","5152068","0","11","-92","1","107511","体操した後に食べるごはん…これはもう絶対おいしいですよ☆","10","80","68006"
"","5152068","","93","","","3.6","1","","","68007"
"","5152068","","102","","","0","0","0","","68008"
"-60","5152069","top_idle_normal","1","0","-254","1","107611","53","1.5","69001"
"","5152069","","93","","","0.5","0","","","69002"
"","5152069","","101","","","69004","","","","69003"
"","5152069","","3","","","107611","top_sad_talk","1","0.2","69004"
"0","5152069","","21","","","vo_rag","vo_rag_0201","0","","69005"
"1","5152069","0","11","-92","1","107611","ここで習った体操のことは、必ずや主さまにお伝えいたします","10","80","69006"
"","5152069","","93","","","3.3","1","","","69007"
"","5152069","","102","","","0","0","0","","69008"
"-60","5152070","top_idle_normal","1","0","-254","1","107611","53","1.5","70001"
"","5152070","","93","","","0.5","0","","","70002"
"","5152070","","101","","","70004","","","","70003"
"","5152070","","3","","","107611","top_wish_talk_normal","1","0.2","70004"
"0","5152070","","21","","","vo_rag","vo_rag_0202","0","","70005"
"1","5152070","0","11","-92","1","107611","押されたスタンプは努力の証。大切な宝物となることでしょう","10","80","70006"
"","5152070","","93","","","3.3","1","","","70007"
"","5152070","","102","","","0","0","0","","70008"
"-60","5152071","top_idle_normal","1","0","-254","1","107811","53","1.5","71001"
"","5152071","","93","","","0.5","0","","","71002"
"","5152071","","101","","","71004","","","","71003"
"top_cool_talk","5152071","","3","0","1","107811","top_cool_in","0","0.2","71004"
"0","5152071","","21","","","vo_rag","vo_rag_0301","0","","71005"
"1","5152071","0","11","-92","1","107811","ほら、シャキッとしなさい。ダラダラやってるとケガするわよ","10","80","71006"
"","5152071","","93","","","3.8","1","","","71007"
"","5152071","","102","","","0","0","0","","71008"
"-60","5152072","top_idle_normal","1","0","-254","1","107811","53","1.5","72001"
"","5152072","","93","","","0.5","0","","","72002"
"","5152072","","101","","","72004","","","","72003"
"top_armcrossed_talk_nervous","5152072","","3","0.2","1","107811","top_armcrossed_talk_shy","0","0.2","72004"
"0","5152072","","21","","","vo_rag","vo_rag_0302","0","","72005"
"1","5152072","0","11","-92","1","107811","子どもじゃあるまいしスタンプでよろこんだりは…悪くないわね","10","80","72006"
"","5152072","","93","","","3.2","1","","","72007"
"","5152072","","102","","","0","0","0","","72008"
"-60","5152073","top_idle_normal","1","0","-254","1","131911","53","1.5","73001"
"","5152073","","93","","","0.5","0","","","73002"
"","5152073","","101","","","73004","","","","73003"
"","5152073","","3","","","131911","top_wish_talk_joy","1","0.2","73004"
"0","5152073","","21","","","vo_rag","vo_rag_0401","0","","73005"
"1","5152073","0","11","-92","1","131911","夏の海辺でラジーオタイソーができるなんて、すごーく楽しみ！","10","80","73006"
"","5152073","","93","","","3.6","1","","","73007"
"","5152073","","102","","","0","0","0","","73008"
"-60","5152074","top_idle_normal","1","0","-254","1","131911","53","1.5","74001"
"","5152074","","93","","","0.5","0","","","74002"
"","5152074","","101","","","74004","","","","74003"
"","5152074","","3","0","","131911","top_gutsB_talk","1","0.2","74004"
"0","5152074","","21","","","vo_rag","vo_rag_0402","0","","74005"
"1","5152074","0","11","-92","1","131911","みんなのタイソーも教えてもらえるのよ。しゃかりき頑張るわ！","10","80","74006"
"","5152074","","93","","","3.6","1","","","74007"
"","5152074","","102","","","0","0","0","","74008"
"-10","5152075","empty","1","0","-330","1","131911","60","1.9","75001"
"-10","5152075","empty","5","0","-330","1","1","61","1.9","75002"
"-192","5152075","empty","1","0","-315","1","132111","58","1.9","75003"
"-192","5152075","empty","5","0","-315","1","2","59","1.9","75004"
"163","5152075","empty","5","0","-312","4","4","57","1.9","75005"
"-132","5152075","empty","1","0","-165","1","107511","54","1.75","75006"
"-292","5152075","empty","1","0","-175","1","107811","55","1.75","75007"
"-452","5152075","empty","1","0","-190","1","107611","56","1.75","75008"
"105","5152075","empty","1","1","-165","1","110311","51","1.75","75009"
"265","5152075","empty","1","1","-175","1","126911","52","1.75","75010"
"425","5152075","empty","1","1","-190","1","113511","53","1.75","75011"
"15","5152075","empty","5","0","-324","5","5","59","1.9","75012"
"0","5152075","","31","","1","90","90","0","0","75013"
"","5152075","","91","","","0","0","","","75014"
"","5152075","","93","","","0.6","0","","","75015"
"","5152075","","32","","","90","1","","","75016"
"","5152075","","93","","","0.1","0","","","75017"
"","5152075","","3","","","131911","comp_victory_F_noFace","0","0","75018"
"","5152075","","3","","","1","comp_victory_F_emilia","0","0","75019"
"","5152075","","3","","","132111","comp_victory_F_noFace","0","0","75020"
"","5152075","","3","","","2","comp_victory_F_rem","0","0","75021"
"","5152075","","3","","","4","comp_victory_F","0","0","75022"
"","5152075","","3","","","107511","comp_victory_B","0","0","75023"
"","5152075","","3","","","107811","comp_victory_B","0","0","75024"
"","5152075","","3","","","107611","comp_victory_B_kokkoro","0","0","75025"
"","5152075","","3","","","110311","comp_victory_B","0","0","75026"
"","5152075","","3","","","126911","comp_victory_B","0","0","75027"
"","5152075","","3","","","113511","comp_victory_B","0","0","75028"
"pack_comp_vic_idle","5152075","","3","0","1","5","pack_comp_vic_in","0","0","75029"
"","5152075","","93","","","4.5","0","","","75030"
"","5152075","","37","","","90","out","","","75031"
"1","5152075","","6","0","0","131911","1","1","0.1","75032"
"1","5152075","","6","0","0","1","1","1","0.1","75033"
"1","5152075","","6","0","0","132111","1","1","0.1","75034"
"1","5152075","","6","0","0","2","1","1","0.1","75035"
"1","5152075","","6","0","0","4","1","1","0.1","75036"
"1","5152075","","6","0","0","107511","1","1","0.1","75037"
"1","5152075","","6","0","0","107811","1","1","0.1","75038"
"1","5152075","","6","0","0","107611","1","1","0.1","75039"
"1","5152075","","6","0","0","110311","1","1","0.1","75040"
"1","5152075","","6","0","0","126911","1","1","0.1","75041"
"1","5152075","","6","0","0","113511","1","1","0.1","75042"
"1","5152075","","6","0","0","5","1","1","0.1","75043"
"","5152075","","93","","","1","0","","","75044"
