fce3cfb5c72d3aa44d3f15b80f6a1204db98308efde3c075773b6aa2cde329ce,9b24a5918a3f6fb2b534b42939daad8bd49887276647abaf7c42cd671c2afea5,c2877da28679461eebdbafc2cab11690b45d85e35cdeb6f01e6cd53fbe6354d3,e9e0243b23d811a66530371dbd74cc948e16f7febc9f093c585e614328b5afd0,d64a445678b2024399e6f5e3e037ce9e3f2aba3ec2722a4cfb9cf5b95ee31582,70d44fb183b2a628355cbf3decc119ac7904517d1a21a0de92e80b914929fe5b,178b293f44f642d63794356859a073e691c7fa7be6f0541527fd570c0946c359,1bd8abb8a9058ad209dd601d049a38d487675d766a87792c30fee5dfa246c5b9,8ded5a9a6ebe61f4bff68c5bdbed69d6980fafbcf146f4e5933f2bcb53e678a3,bae3f1e7238f36133a5646f8b7ada138655f27d2dfed004b5ace51d2b14d21fa,20061f7caad2d2c9c07884a6e28d6aef8738b8bc7256a145fed06cf5175db51a,2ce23c2f17caf0b7235e9ebd1e01d183d30507519e81bf04a53ebcbde2e09186
"10096","0","0","122401","2022/07/14 20:59:59","0","2022/06/30 12:00:00","5096401","122401","1004","0","10096001"
"10096","1","0","1009603","2022/07/14 20:59:59","0","2022/06/30 12:00:00","5096402","100101","1002","0","10096002"
"10096","0","0","10","2022/07/14 20:59:59","0","2022/06/30 12:00:00","5096403","100201","1001","0","10096003"
"10096","0","0","20","2022/07/14 20:59:59","0","2022/06/30 12:00:00","5096404","100301","1001","0","10096004"
"10096","0","0","30","2022/07/14 20:59:59","0","2022/06/30 12:00:00","5096405","100101","1001","0","10096005"
"10096","0","0","2","2022/07/14 20:59:59","0","2022/06/30 12:00:00","5096406","100101","1003","0","10096006"
"10096","0","0","4","2022/07/14 20:59:59","0","2022/06/30 12:00:00","5096407","100301","1003","0","10096007"
"10096","0","0","7","2022/07/14 20:59:59","0","2022/06/30 12:00:00","5096408","100201","1003","0","10096008"
"10096","0","0","10","2022/07/14 20:59:59","0","2022/06/30 12:00:00","5096409","100301","1003","0","10096009"
"10096","0","0","13","2022/07/14 20:59:59","0","2022/06/30 12:00:00","5096410","100101","1003","0","10096010"
"10096","0","0","15","2022/07/14 20:59:59","0","2022/06/30 12:00:00","5096411","100201","1003","0","10096011"
"10096","1","0","1009603","2022/07/14 20:59:59","1","2022/06/30 12:00:00","5096422","122401","1002","5096002","10096013"
"10096","0","0","10","2022/07/14 20:59:59","1","2022/06/30 12:00:00","5096423","122601","1001","5096002","10096014"
"10096","0","0","20","2022/07/14 20:59:59","1","2022/06/30 12:00:00","5096424","122501","1001","5096002","10096015"
"10096","0","0","30","2022/07/14 20:59:59","1","2022/06/30 12:00:00","5096425","122401","1001","5096002","10096016"
"10096","0","0","2","2022/07/14 20:59:59","1","2022/06/30 12:00:00","5096426","122401","1003","5096002","10096017"
"10096","0","0","4","2022/07/14 20:59:59","1","2022/06/30 12:00:00","5096427","122501","1003","5096002","10096018"
"10096","0","0","7","2022/07/14 20:59:59","1","2022/06/30 12:00:00","5096428","122601","1003","5096002","10096019"
"10096","0","0","10","2022/07/14 20:59:59","1","2022/06/30 12:00:00","5096429","122501","1003","5096002","10096020"
"10096","0","0","13","2022/07/14 20:59:59","1","2022/06/30 12:00:00","5096430","122401","1003","5096002","10096021"
"10096","0","0","15","2022/07/14 20:59:59","1","2022/06/30 12:00:00","5096431","122601","1003","5096002","10096022"
"10097","1","0","1009703","2022/07/25 20:59:59","0","2022/07/18 12:00:00","5070402","104901","1002","0","10097001"
"10097","1","0","1009703","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070422","117101","1002","5070001","10097002"
"10097","1","0","1009703","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070442","117101","1002","5070004","10097003"
"10097","1","0","1009703","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070422","117101","1002","5070005","10097004"
"10097","0","0","10","2022/07/25 20:59:59","0","2022/07/18 12:00:00","5070403","104901","1001","0","10097005"
"10097","0","0","10","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070423","117101","1001","5070001","10097006"
"10097","0","0","10","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070443","117101","1001","5070004","10097007"
"10097","0","0","10","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070423","117101","1001","5070005","10097008"
"10097","0","0","20","2022/07/25 20:59:59","0","2022/07/18 12:00:00","5070404","102701","1001","0","10097009"
"10097","0","0","20","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070424","117001","1001","5070001","10097010"
"10097","0","0","20","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070444","117001","1001","5070004","10097011"
"10097","0","0","20","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070424","117001","1001","5070005","10097012"
"10097","0","0","30","2022/07/25 20:59:59","0","2022/07/18 12:00:00","5070405","104901","1001","0","10097013"
"10097","0","0","30","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070425","117101","1001","5070001","10097014"
"10097","0","0","30","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070445","117101","1001","5070004","10097015"
"10097","0","0","30","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070425","117101","1001","5070005","10097016"
"10097","0","0","2","2022/07/25 20:59:59","0","2022/07/18 12:00:00","5070406","104901","1003","0","10097017"
"10097","0","0","2","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070426","117101","1003","5070001","10097018"
"10097","0","0","2","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070446","117101","1003","5070004","10097019"
"10097","0","0","2","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070426","117101","1003","5070005","10097020"
"10097","0","0","3","2022/07/25 20:59:59","0","2022/07/18 12:00:00","5070407","102701","1003","0","10097021"
"10097","0","0","3","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070427","117001","1003","5070001","10097022"
"10097","0","0","3","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070447","117001","1003","5070004","10097023"
"10097","0","0","3","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070427","117001","1003","5070005","10097024"
"10097","0","0","4","2022/07/25 20:59:59","0","2022/07/18 12:00:00","5070408","104901","1003","0","10097025"
"10097","0","0","4","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070428","117101","1003","5070001","10097026"
"10097","0","0","4","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070448","117101","1003","5070004","10097027"
"10097","0","0","4","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070428","117101","1003","5070005","10097028"
"10097","0","0","5","2022/07/25 20:59:59","0","2022/07/18 12:00:00","5070409","102701","1003","0","10097029"
"10097","0","0","5","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070429","117001","1003","5070001","10097030"
"10097","0","0","5","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070449","117001","1003","5070004","10097031"
"10097","0","0","5","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070429","117001","1003","5070005","10097032"
"10097","0","0","6","2022/07/25 20:59:59","0","2022/07/18 12:00:00","5070410","102701","1003","0","10097033"
"10097","0","0","6","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070430","117001","1003","5070001","10097034"
"10097","0","0","6","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070450","117001","1003","5070004","10097035"
"10097","0","0","6","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070430","117001","1003","5070005","10097036"
"10097","0","0","8","2022/07/25 20:59:59","0","2022/07/18 12:00:00","5070411","102701","1003","0","10097037"
"10097","0","0","8","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070431","117001","1003","5070001","10097038"
"10097","0","0","8","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070451","117001","1003","5070004","10097039"
"10097","0","0","8","2022/07/25 20:59:59","1","2022/07/18 12:00:00","5070431","117001","1003","5070005","10097040"
"10098","0","0","122801","2022/08/14 20:59:59","0","2022/07/31 12:00:00","5098401","122801","1004","0","10098001"
"10098","1","0","1009803","2022/08/14 20:59:59","0","2022/07/31 12:00:00","5098402","122701","1002","0","10098002"
"10098","0","0","10","2022/08/14 20:59:59","0","2022/07/31 12:00:00","5098403","122801","1001","0","10098003"
"10098","0","0","20","2022/08/14 20:59:59","0","2022/07/31 12:00:00","5098404","122901","1001","0","10098004"
"10098","0","0","30","2022/08/14 20:59:59","0","2022/07/31 12:00:00","5098405","122701","1001","0","10098005"
"10098","0","0","2","2022/08/14 20:59:59","0","2022/07/31 12:00:00","5098406","122801","1003","0","10098006"
"10098","0","0","4","2022/08/14 20:59:59","0","2022/07/31 12:00:00","5098407","122901","1003","0","10098007"
"10098","0","0","7","2022/08/14 20:59:59","0","2022/07/31 12:00:00","5098408","122701","1003","0","10098008"
"10098","0","0","10","2022/08/14 20:59:59","0","2022/07/31 12:00:00","5098409","122801","1003","0","10098009"
"10098","0","0","13","2022/08/14 20:59:59","0","2022/07/31 12:00:00","5098410","122701","1003","0","10098010"
"10098","0","0","15","2022/08/14 20:59:59","0","2022/07/31 12:00:00","5098411","122701","1003","0","10098011"
"10099","0","0","117401","2022/08/25 20:59:59","0","2022/08/18 12:00:00","5072401","117401","1004","0","10099001"
"10099","1","0","1009903","2022/08/25 20:59:59","0","2022/08/18 12:00:00","5072402","117201","1002","0","10099002"
"10099","0","0","10","2022/08/25 20:59:59","0","2022/08/18 12:00:00","5072403","117201","1001","0","10099003"
"10099","0","0","20","2022/08/25 20:59:59","0","2022/08/18 12:00:00","5072404","117401","1001","0","10099004"
"10099","0","0","30","2022/08/25 20:59:59","0","2022/08/18 12:00:00","5072405","117301","1001","0","10099005"
"10099","0","0","2","2022/08/25 20:59:59","0","2022/08/18 12:00:00","5072406","117201","1003","0","10099006"
"10099","0","0","3","2022/08/25 20:59:59","0","2022/08/18 12:00:00","5072407","117301","1003","0","10099007"
"10099","0","0","4","2022/08/25 20:59:59","0","2022/08/18 12:00:00","5072408","117401","1003","0","10099008"
"10099","0","0","5","2022/08/25 20:59:59","0","2022/08/18 12:00:00","5072409","117301","1003","0","10099009"
"10099","0","0","6","2022/08/25 20:59:59","0","2022/08/18 12:00:00","5072410","117201","1003","0","10099010"
"10099","0","0","8","2022/08/25 20:59:59","0","2022/08/18 12:00:00","5072411","117201","1003","0","10099011"
"10099","1","0","1009903","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072422","117201","1002","5072004","10099013"
"10099","0","0","10","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072423","117201","1001","5072004","10099014"
"10099","0","0","20","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072424","117401","1001","5072004","10099015"
"10099","0","0","30","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072425","117301","1001","5072004","10099016"
"10099","0","0","2","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072426","117201","1003","5072004","10099017"
"10099","0","0","3","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072427","117301","1003","5072004","10099018"
"10099","0","0","4","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072428","117401","1003","5072004","10099019"
"10099","0","0","5","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072429","117301","1003","5072004","10099020"
"10099","0","0","6","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072430","117201","1003","5072004","10099021"
"10099","0","0","8","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072431","117201","1003","5072004","10099022"
"10099","1","0","1009903","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072442","117201","1002","5072006","10099023"
"10099","0","0","10","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072443","117201","1001","5072006","10099024"
"10099","0","0","20","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072444","117401","1001","5072006","10099025"
"10099","0","0","30","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072445","117301","1001","5072006","10099026"
"10099","0","0","2","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072446","117201","1003","5072006","10099027"
"10099","0","0","3","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072447","117301","1003","5072006","10099028"
"10099","0","0","4","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072448","117401","1003","5072006","10099029"
"10099","0","0","5","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072449","117301","1003","5072006","10099030"
"10099","0","0","6","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072450","117201","1003","5072006","10099031"
"10099","0","0","8","2022/08/25 20:59:59","1","2022/08/18 12:00:00","5072451","117201","1003","5072006","10099032"
"10100","1","0","1010003","2022/09/14 20:59:59","0","2022/08/31 12:00:00","5100402","101001","1002","0","10100001"
"10100","1","0","1010003","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100422","123101","1002","5100001","10100002"
"10100","1","0","1010003","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100442","123101","1002","5100003","10100003"
"10100","0","0","10","2022/09/14 20:59:59","0","2022/08/31 12:00:00","5100403","102301","1001","0","10100004"
"10100","0","0","10","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100423","123201","1001","5100001","10100005"
"10100","0","0","10","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100443","123201","1001","5100003","10100006"
"10100","0","0","20","2022/09/14 20:59:59","0","2022/08/31 12:00:00","5100404","101001","1001","0","10100007"
"10100","0","0","20","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100424","123101","1001","5100001","10100008"
"10100","0","0","20","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100444","123101","1001","5100003","10100009"
"10100","0","0","30","2022/09/14 20:59:59","0","2022/08/31 12:00:00","5100405","102301","1001","0","10100010"
"10100","0","0","30","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100425","123201","1001","5100001","10100011"
"10100","0","0","30","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100445","123201","1001","5100003","10100012"
"10100","0","0","2","2022/09/14 20:59:59","0","2022/08/31 12:00:00","5100406","101001","1003","0","10100013"
"10100","0","0","2","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100426","123101","1003","5100001","10100014"
"10100","0","0","2","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100446","123101","1003","5100003","10100015"
"10100","0","0","4","2022/09/14 20:59:59","0","2022/08/31 12:00:00","5100407","102301","1003","0","10100016"
"10100","0","0","4","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100427","123201","1003","5100001","10100017"
"10100","0","0","4","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100447","123201","1003","5100003","10100018"
"10100","0","0","7","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100428","123101","1003","5100002","10100019"
"10100","0","0","7","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100448","123101","1003","5100003","10100020"
"10100","0","0","10","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100449","123201","1003","5100003","10100021"
"10100","0","0","13","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100450","123101","1003","5100003","10100022"
"10100","0","0","15","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100431","123101","1003","5100001","10100023"
"10100","0","0","15","2022/09/14 20:59:59","1","2022/08/31 12:00:00","5100451","123101","1003","5100003","10100024"
"10101","1","0","1010103","2022/09/24 20:59:59","0","2022/09/17 12:00:00","5074402","105101","1002","0","10101001"
"10101","0","0","10","2022/09/24 20:59:59","0","2022/09/17 12:00:00","5074403","105101","1001","0","10101002"
"10101","0","0","20","2022/09/24 20:59:59","0","2022/09/17 12:00:00","5074404","100801","1001","0","10101003"
"10101","0","0","30","2022/09/24 20:59:59","0","2022/09/17 12:00:00","5074405","105101","1001","0","10101004"
"10101","0","0","2","2022/09/24 20:59:59","0","2022/09/17 12:00:00","5074406","105101","1003","0","10101005"
"10101","0","0","4","2022/09/24 20:59:59","0","2022/09/17 12:00:00","5074408","105101","1003","0","10101007"
"10101","0","0","6","2022/09/24 20:59:59","0","2022/09/17 12:00:00","5074410","105101","1003","0","10101009"
"10101","0","0","8","2022/09/24 20:59:59","0","2022/09/17 12:00:00","5074411","105101","1003","0","10101010"
"10101","1","0","1010103","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074422","117501","1002","5074001","10101011"
"10101","0","0","10","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074423","117501","1001","5074001","10101012"
"10101","0","0","20","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074424","100801","1001","5074001","10101013"
"10101","0","0","30","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074425","117501","1001","5074001","10101014"
"10101","0","0","2","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074426","117501","1003","5074001","10101015"
"10101","0","0","3","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074427","100801","1003","5074002","10101016"
"10101","0","0","4","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074428","117501","1003","5074001","10101017"
"10101","0","0","5","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074429","100801","1003","5074002","10101018"
"10101","0","0","6","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074430","117501","1003","5074001","10101019"
"10101","0","0","8","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074431","117501","1003","5074001","10101020"
"10101","1","0","1010103","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074442","117501","1002","5074003","10101021"
"10101","0","0","20","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074444","117601","1001","5074003","10101022"
"10101","0","0","3","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074447","117601","1003","5074003","10101023"
"10101","0","0","5","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074449","117601","1003","5074003","10101024"
"10101","0","0","8","2022/09/24 20:59:59","1","2022/09/17 12:00:00","5074451","117501","1003","5074003","10101025"
"10102","0","0","123501","2022/10/14 20:59:59","0","2022/09/30 12:00:00","5102401","102601","1004","0","10102001"
"10102","0","0","123501","2022/10/14 20:59:59","1","2022/09/30 12:00:00","5102421","123501","1004","5102002","10102002"
"10102","1","0","1010203","2022/10/14 20:59:59","0","2022/09/30 12:00:00","5102402","103701","1002","0","10102003"
"10102","1","0","1010203","2022/10/14 20:59:59","1","2022/09/30 12:00:00","5102422","123601","1002","5102002","10102004"
"10102","0","0","10","2022/10/14 20:59:59","0","2022/09/30 12:00:00","5102403","102601","1001","0","10102005"
"10102","0","0","10","2022/10/14 20:59:59","1","2022/09/30 12:00:00","5102423","123501","1001","5102002","10102006"
"10102","0","0","20","2022/10/14 20:59:59","0","2022/09/30 12:00:00","5102404","101301","1001","0","10102007"
"10102","0","0","20","2022/10/14 20:59:59","1","2022/09/30 12:00:00","5102424","123701","1001","5102002","10102008"
"10102","0","0","30","2022/10/14 20:59:59","0","2022/09/30 12:00:00","5102405","103701","1001","0","10102009"
"10102","0","0","30","2022/10/14 20:59:59","1","2022/09/30 12:00:00","5102425","123601","1001","5102002","10102010"
"10102","0","0","2","2022/10/14 20:59:59","0","2022/09/30 12:00:00","5102406","103701","1003","0","10102011"
"10102","0","0","2","2022/10/14 20:59:59","1","2022/09/30 12:00:00","5102426","123601","1003","5102002","10102012"
"10102","0","0","4","2022/10/14 20:59:59","1","2022/09/30 12:00:00","5102407","123601","1003","5102002","10102013"
"10102","0","0","7","2022/10/14 20:59:59","1","2022/09/30 12:00:00","5102408","123501","1003","5102002","10102014"
"10102","0","0","10","2022/10/14 20:59:59","1","2022/09/30 12:00:00","5102409","123701","1003","5102002","10102015"
"10102","0","0","13","2022/10/14 20:59:59","1","2022/09/30 12:00:00","5102410","123501","1003","5102002","10102016"
"10102","0","0","15","2022/10/14 20:59:59","1","2022/09/30 12:00:00","5102411","123601","1003","5102002","10102017"
"10103","0","0","117801","2022/10/24 20:59:59","0","2022/10/17 12:00:00","5076401","117801","1004","0","10103001"
"10103","1","0","1010303","2022/10/24 20:59:59","0","2022/10/17 12:00:00","5076402","101701","1002","0","10103002"
"10103","0","0","10","2022/10/24 20:59:59","0","2022/10/17 12:00:00","5076403","103001","1001","0","10103003"
"10103","0","0","20","2022/10/24 20:59:59","0","2022/10/17 12:00:00","5076404","101601","1001","0","10103004"
"10103","0","0","30","2022/10/24 20:59:59","0","2022/10/17 12:00:00","5076405","101701","1001","0","10103005"
"10103","0","0","2","2022/10/24 20:59:59","0","2022/10/17 12:00:00","5076406","101701","1003","0","10103006"
"10103","0","0","3","2022/10/24 20:59:59","0","2022/10/17 12:00:00","5076407","103001","1003","0","10103007"
"10103","0","0","4","2022/10/24 20:59:59","0","2022/10/17 12:00:00","5076408","101701","1003","0","10103008"
"10103","0","0","6","2022/10/24 20:59:59","0","2022/10/17 12:00:00","5076410","101701","1003","0","10103010"
"10103","0","0","8","2022/10/24 20:59:59","0","2022/10/17 12:00:00","5076411","101701","1003","0","10103011"
"10103","1","0","1010303","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076422","117701","1002","5076002","10103012"
"10103","0","0","10","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076423","117801","1001","5076002","10103013"
"10103","0","0","20","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076424","117901","1001","5076002","10103014"
"10103","0","0","30","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076425","117701","1001","5076002","10103015"
"10103","0","0","2","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076426","117701","1003","5076002","10103016"
"10103","0","0","3","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076427","117801","1003","5076002","10103017"
"10103","0","0","4","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076428","117701","1003","5076002","10103018"
"10103","0","0","5","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076429","117901","1003","5076002","10103019"
"10103","0","0","6","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076430","117701","1003","5076002","10103020"
"10103","0","0","8","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076431","117701","1003","5076002","10103021"
"10103","1","0","1010303","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076442","117701","1002","5076005","10103022"
"10103","0","0","10","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076443","117801","1001","5076005","10103023"
"10103","0","0","20","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076444","117901","1001","5076005","10103024"
"10103","0","0","30","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076445","117701","1001","5076005","10103025"
"10103","0","0","2","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076446","117701","1003","5076005","10103026"
"10103","0","0","3","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076447","117801","1003","5076005","10103027"
"10103","0","0","4","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076448","117701","1003","5076005","10103028"
"10103","0","0","5","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076449","117901","1003","5076005","10103029"
"10103","0","0","6","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076450","117701","1003","5076005","10103030"
"10103","0","0","8","2022/10/24 20:59:59","1","2022/10/17 12:00:00","5076451","117701","1003","5076005","10103031"
"10104","1","0","1010403","2022/11/14 20:59:59","0","2022/10/31 12:00:00","5104402","107101","1002","0","10104001"
"10104","1","0","1010403","2022/11/14 20:59:59","1","2022/10/31 12:00:00","5104422","107101","1002","5104003","10104002"
"10104","1","0","1010403","2022/11/14 20:59:59","1","2022/10/31 12:00:00","5104442","123801","1002","5104006","10104003"
"10104","0","0","2","2022/11/14 20:59:59","0","2022/10/31 12:00:00","5104406","100501","1003","0","10104004"
"10104","0","0","2","2022/11/14 20:59:59","1","2022/10/31 12:00:00","5104426","100501","1003","5104003","10104005"
"10104","0","0","2","2022/11/14 20:59:59","1","2022/10/31 12:00:00","5104446","123901","1003","5104006","10104006"
"10104","0","0","4","2022/11/14 20:59:59","1","2022/10/31 12:00:00","5104407","107101","1003","5104003","10104007"
"10104","0","0","4","2022/11/14 20:59:59","1","2022/10/31 12:00:00","5104427","123801","1003","5104006","10104008"
"10104","0","0","7","2022/11/14 20:59:59","1","2022/10/31 12:00:00","5104408","100501","1003","5104003","10104009"
"10104","0","0","7","2022/11/14 20:59:59","1","2022/10/31 12:00:00","5104428","123901","1003","5104006","10104010"
"10104","0","0","10","2022/11/14 20:59:59","1","2022/10/31 12:00:00","5104409","123801","1003","5104006","10104011"
"10104","0","0","13","2022/11/14 20:59:59","1","2022/10/31 12:00:00","5104410","123901","1003","5104006","10104012"
"10104","0","0","15","2022/11/14 20:59:59","1","2022/10/31 12:00:00","5104411","123901","1003","5104006","10104013"
"10105","0","0","10","2022/11/24 20:59:59","0","2022/11/17 12:00:00","5078403","120101","1001","0","10105001"
"10105","0","0","20","2022/11/24 20:59:59","0","2022/11/17 12:00:00","5078404","120201","1001","0","10105002"
"10105","0","0","2","2022/11/24 20:59:59","0","2022/11/17 12:00:00","5078406","120101","1003","0","10105004"
"10105","0","0","3","2022/11/24 20:59:59","0","2022/11/17 12:00:00","5078407","120201","1003","5078002","10105005"
"10105","0","0","10","2022/11/24 20:59:59","1","2022/11/17 12:00:00","5078423","120101","1001","5078004","10105006"
"10105","0","0","20","2022/11/24 20:59:59","1","2022/11/17 12:00:00","5078424","120201","1001","5078004","10105007"
"10105","0","0","30","2022/11/24 20:59:59","0","2022/11/17 12:00:00","5078425","120301","1001","0","10105008"
"10105","0","0","2","2022/11/24 20:59:59","1","2022/11/17 12:00:00","5078426","120101","1003","5078004","10105009"
"10105","0","0","3","2022/11/24 20:59:59","1","2022/11/17 12:00:00","5078427","120201","1003","5078004","10105010"
"10105","0","0","4","2022/11/24 20:59:59","1","2022/11/17 12:00:00","5078428","120301","1003","5078004","10105011"
"10105","1","0","1010503","2022/11/24 20:59:59","0","2022/11/17 12:00:00","5078442","119001","1002","0","10105012"
"10105","0","0","10","2022/11/24 20:59:59","1","2022/11/17 12:00:00","5078443","119001","1001","5078006","10105013"
"10105","0","0","20","2022/11/24 20:59:59","1","2022/11/17 12:00:00","5078444","119101","1001","5078006","10105014"
"10105","0","0","30","2022/11/24 20:59:59","1","2022/11/17 12:00:00","5078445","120001","1001","5078006","10105015"
"10105","0","0","2","2022/11/24 20:59:59","1","2022/11/17 12:00:00","5078446","119001","1003","5078006","10105016"
"10105","0","0","3","2022/11/24 20:59:59","1","2022/11/17 12:00:00","5078447","119101","1003","5078006","10105017"
"10105","0","0","4","2022/11/24 20:59:59","1","2022/11/17 12:00:00","5078448","120001","1003","5078006","10105018"
"10105","0","0","5","2022/11/24 20:59:59","1","2022/11/17 12:00:00","5078449","119001","1003","5078006","10105019"
"10105","0","0","6","2022/11/24 20:59:59","1","2022/11/17 12:00:00","5078450","119101","1003","5078006","10105020"
"10105","0","0","8","2022/11/24 20:59:59","1","2022/11/17 12:00:00","5078451","119001","1003","5078006","10105021"
"10106","0","0","124101","2022/10/24 20:59:59","0","2022/10/17 12:00:00","5106401","124101","1004","0","10106001"
"10106","1","0","1010603","2022/12/14 20:59:59","0","2022/11/17 15:00:00","5106402","104701","1002","0","10106002"
"10106","1","0","1010603","2022/12/14 20:59:59","1","2022/11/30 12:00:00","5106422","124201","1002","5106003","10106003"
"10106","0","0","2","2022/12/14 20:59:59","0","2022/11/30 12:00:00","5106406","102201","1003","0","10106004"
"10106","0","0","2","2022/12/14 20:59:59","1","2022/11/30 12:00:00","5106426","124101","1003","5106003","10106005"
"10106","0","0","4","2022/12/14 20:59:59","1","2022/11/30 12:00:00","5106407","124001","1003","5106003","10106006"
"10106","0","0","7","2022/12/14 20:59:59","1","2022/11/30 12:00:00","5106408","124201","1003","5106003","10106007"
"10106","0","0","10","2022/12/14 20:59:59","1","2022/11/30 12:00:00","5106409","124201","1003","5106003","10106008"
