2606beb3b8ebb2cc18229f66b6d26497354f2a848924e310df707c115b289332,d0a4c284b9ade1e60909d17cd8da1420d1a5ce2d531f09ed8a5d83d25b787dd0,e8ed1dc15fbb8ba979e54ebe0558aab20e2d3e71e36beecb6a8ad3dfa8e2a3a0,2d4b6ecf8f163faaf31fbeae84645d7612e7430865a9ae37919687c1a6c9ffe2,7fa02be2c2d6d78517af49c9411e13c8c64e63f16908ba9d30d9848a8fdadffe,d086e48d50bafec4db418883e6deac9020a58c188679cd246a92942903dc7fa7,541c1e14e08c3424d0d181024781767a2dc3f3119bc9ebe2d723041cd5a5ded0,7cb47a302100fd89f00588ecfac7865a8668f165c85c96bc5845f0652d31506d,83624025a65aa7436545233306f6360b5cf895713def8e70936c667c6ecea5ec,cc0f8967f8f8abd6cfc87f020453cbb5d77f82c30d2cc9cc87e005d453d56e56,007fbaf850d5da0f2a8a860d262dda1598ae24e5c2b6d8b27ac0c396f590517d,9ca266fb0ed80735e7fc866683858b4940fa4f4548fc234066feb20a35d4fb62,885043286df6dd9c69c20e09524585aab614ad86be6bc828dad260d3ebb77d0d,5725bb9dc523df71ea0585f5d9efc6398d70f0922ded6006e7562df2d5e04122,68d32b05035449d8420d895bbe78cb65bded59c008cdf4b68edd83b335843277,859d19fafae35e215f935cb422e36539762ed01aa3223d2bc08c2cb73bc8db18,562206e0b725a9894a5de9bcc1408be21aded7ebd006d7a1d1cbf3f8e5db9360,83109a667b4caee45e1e29005e1f0ba8f2a3689f5107bc4c196489616943496c,d846481d6d3979526d9ddab148787bd24f5f00fcbc249dcfa3cefc0dd93c74a5,a71ff6dca2d2a959d2341e6ae9900de089627e3ecf0c7e04338e3efb401ffe30,218d93eda27a6b25e170ad95ded82ea69ab502b2b29b0d58e0374d03688bc023,d515648c62837c52fdc64f2bc9512725068a95fc84c42b9b6823566f330db31a,97d4f22e24b515e7c4b8fe797d0570023d5d0b30f0ab5f7e562b8070f5439fdb,aadc0072f8a9ad7b6c84c5759335f081f00172ad285d7e770cabac997ebd3dc5,ddc05d051b4099014b161c3a36e1965a6a3dadcdc3d6bfd8be4093596e23e11e,eb71e58de6eeb69a65e04283a852310c3e3989c16d0558f72994505a756c398e,49e6244c4fbc7b2f2c7894b3f227e9dff64acc77ac13f845f9e8312bcb05252a,6eb10f376a47278aec3bc1be288a39d96929b3342b7ff05ee3a3c97595c6193a,0f2173416d69c2b8be5eb98c929f1ece3fc29aff56db68309c6843f7d0cacd06,bd058e48abb2f39df1a941cb6163bc43f4b2c178110b877946008c6895db6595,d7bf54193da59c7d5e0b8df84b0a28622538b66efa239538b04697468264f135,102331ed0037d9c3b331b4e1abf70c761532857194f30c63ef0c65a02ef84a93,5cad1061c93eeed50248b4492debbd14b466db04f138d0e078d0e5fc0eea622b,b77ab8c961d4a6a451a886ea8b5d13bdebf3e3af956248d5b253e0099836488b,5423c783ac938b369d8dbe6f8d3816c284d7a387d287346582eb50a8bd3b87c1,2b007aa1c35ad132c80f551bbd4c4cb77147f17b5ff1efa86e7ee8cc483cd00a,0fb0d18ab97eaa1f2a5e64e1c7f19e1579454ee614c45b5a29938c8f7f2e9fc2,a6dd250319919f17d05d1a5ea402152ab442e8b62b5e106bd8bdd02524b26ea4,9a11ed94831c81802cdc954b3e12c4835dafd09351036462edf4de2b71b31417,f03384d7139a8b878114a2e0dd52686ad03d8fd739cbe685b080edc50e76485d,dcb9b0c69344e1f42f9dcc16099bb12e0070c36cae2ca8bc4d4dcf56ec335bf6
"600002011","100","620300005","0","0","0","0","0","0","4","2","60021","8002","0","0","1","0","0","0","1","1","0","101011","0","0","8002","0","324","0","620390005","36","10011001","0","0","0","0","600110082","61001011","0","620120003","2"
"600002012","100","620300006","0","0","0","0","0","0","4","2","60021","9002","0","0","1","0","0","0","1","1","0","101011","0","0","9002","0","336","0","620390006","36","10011002","0","0","0","0","600110092","61001011","0","620120004","2"
"600002013","100","620300007","0","0","0","0","0","0","4","2","60021","10002","0","0","1","0","0","0","1","1","0","101011","0","0","10002","0","348","0","620390007","36","10011002","0","0","0","0","600110102","61001011","0","620120005","2"
"600002014","100","620300008","0","0","0","0","0","0","4","2","60021","11002","0","0","1","0","0","0","1","1","0","101011","0","0","11002","0","353","0","620390008","36","10011002","0","0","0","0","600110112","61001011","0","620120006","2"
"600002015","100","620300009","0","0","0","0","0","0","4","2","60021","12002","0","0","1","0","0","0","1","1","0","101011","0","0","12002","0","362","0","620390009","36","10011002","0","0","0","0","600110122","61001011","0","620120007","2"
"600002016","100","620300010","0","0","0","0","0","0","4","2","60021","13002","0","0","1","0","0","0","1","1","0","101011","0","0","13002","0","367","0","620390010","36","10011002","0","0","0","0","600110132","61001011","0","620120008","2"
"600002017","100","620300011","0","0","0","0","0","0","4","2","60021","14002","0","0","1","0","0","0","1","1","0","101011","0","0","14002","0","378","0","620390011","36","10011002","0","0","0","0","600110142","61001011","0","620120009","2"
"600002018","100","620300012","0","0","0","0","0","0","4","2","60021","15002","0","0","1","0","0","0","1","1","0","101011","0","0","15002","0","384","0","620390012","36","10011002","0","0","0","0","600110152","61001011","0","620120010","2"
"600002019","100","620300013","0","0","0","0","0","0","4","2","60021","16002","0","0","1","0","0","0","1","1","0","101011","0","0","16002","0","395","0","620390013","36","10011002","0","0","0","0","600110162","61001011","0","620120011","2"
"600002020","100","620300014","0","0","0","0","0","0","4","2","60021","17002","0","0","1","0","0","0","1","1","0","101011","0","0","17002","0","401","0","620390014","36","10011002","0","0","0","0","600110172","61001011","0","620120012","2"
"600002021","100","620300015","0","0","0","0","0","0","4","2","60021","18002","0","0","1","0","0","0","1","1","0","101011","0","0","18002","0","412","0","620390015","36","10011003","0","0","0","0","600110182","61001011","0","620120013","2"
"600002022","100","620300016","0","0","0","0","0","0","4","2","60021","19002","0","0","1","0","0","0","1","1","0","101011","0","0","19002","0","418","0","620390016","36","10011003","0","0","0","0","600110192","61001011","0","620120014","2"
"600002023","100","620300017","0","0","0","0","0","0","4","2","60021","20002","0","0","1","0","0","0","1","1","0","101011","0","0","20002","0","422","0","620390017","36","10011003","0","0","0","0","600110202","61001011","0","620120015","2"
"600002024","100","620300018","0","0","0","0","0","0","4","2","60021","21002","0","0","1","0","0","0","1","1","0","101011","0","0","21002","0","429","0","620390018","36","10011003","0","0","0","0","600110212","61001011","0","620120016","2"
"600002025","100","620300019","0","0","0","0","0","0","4","2","60021","22002","0","0","1","0","0","0","1","1","0","101011","0","0","22002","0","435","0","620390019","36","10011003","0","0","0","0","600110222","61001011","0","620120017","2"
"600002026","100","620300020","0","0","0","0","0","0","4","2","60021","23002","0","0","1","0","0","0","1","1","0","101011","0","0","23002","0","439","0","620390020","36","10011003","0","0","0","0","600110232","61001011","0","620120018","2"
"600002027","100","620300021","0","0","0","0","0","0","4","2","60021","24002","0","0","1","0","0","0","1","1","0","101011","0","0","24002","0","446","0","620390021","36","10011003","0","0","0","0","600110242","61001011","0","620120019","2"
"600002028","100","620300022","0","0","0","0","0","0","4","2","60021","25002","0","0","1","0","0","0","1","1","0","101011","0","0","25002","0","452","0","620390022","36","10011003","0","0","0","0","600110252","61001011","0","620120020","2"
"600002029","100","620300023","0","0","0","0","0","0","4","2","60021","26002","0","0","1","0","0","0","1","1","0","101011","0","0","26002","0","456","0","620390023","36","10011003","0","0","0","0","600110262","61001011","0","620120021","2"
"600002030","100","620300024","0","0","0","0","0","0","4","2","60021","27002","0","0","1","0","0","0","1","1","0","101011","0","0","27002","0","463","0","620390024","36","10011004","0","0","0","0","600110272","61001011","0","620120022","2"
"600002031","100","620300025","0","0","0","0","0","0","4","2","60021","28002","0","0","1","0","0","0","1","1","0","101011","0","0","28002","0","469","0","620390025","36","10011004","0","0","0","0","600110282","61001011","0","620120023","2"
"600002032","100","620300026","0","0","0","0","0","0","4","2","60021","29002","0","0","1","0","0","0","1","1","0","101011","0","0","29002","0","475","0","620390026","36","10011004","0","0","0","0","600110292","61001011","0","620120024","2"
"600002033","100","620300027","0","0","0","0","0","0","4","2","60021","30002","0","0","1","0","0","0","1","1","0","101011","0","0","30002","0","480","0","620390027","36","10011004","0","0","0","0","600110302","61001011","0","620120025","2"
"600002034","100","620300028","0","0","0","0","0","0","4","2","60021","31002","0","0","1","0","0","0","1","1","0","101011","0","0","31002","0","488","0","620390028","36","10011004","0","0","0","0","600110312","61001011","0","620120026","2"
"600002035","100","620300029","0","0","0","0","0","0","4","2","60021","32002","0","0","1","0","0","0","1","1","0","101011","0","0","32002","0","498","0","620390029","36","10011004","0","0","0","0","600110322","61001011","0","620120027","2"
"600002036","100","620300030","0","0","0","0","0","0","4","2","60021","33002","0","0","1","0","0","0","1","1","0","101011","0","0","33002","0","512","0","620390030","36","10011004","0","0","0","0","600110332","61001011","0","620400028","2"
"600002037","100","620300031","0","0","0","0","0","0","4","2","60021","34002","0","0","1","0","0","0","1","1","0","101011","0","0","34002","0","518","0","620390031","36","10011004","0","0","0","0","600110342","61001011","0","620400029","2"
"600002038","100","620300032","0","0","0","0","0","0","4","2","60021","35002","0","0","1","0","0","0","1","1","0","101011","0","0","35002","0","522","0","620390032","36","10011005","0","0","0","0","600110352","61001011","0","620400030","2"
"600002039","100","620300033","0","0","0","0","0","0","4","2","60021","36002","0","0","1","0","0","0","1","1","0","101011","0","0","36002","0","536","0","620390033","36","10011005","0","0","0","0","600110362","61001011","0","620400031","2"
"600002040","100","620300034","0","0","0","0","0","0","4","2","60021","37002","0","0","1","0","0","0","1","1","0","101011","0","0","37002","0","543","0","620390034","36","10011005","0","0","0","0","600110372","61001011","0","620400032","2"
"600002041","100","620300035","0","0","0","0","0","0","4","2","60021","38002","0","0","1","0","0","0","1","1","0","101011","0","0","38002","0","553","0","620390035","36","10011005","0","0","0","0","600110382","61001011","0","620400033","2"
"600002042","100","620300036","0","0","0","0","0","0","4","2","60021","39002","0","0","1","0","0","0","1","1","0","101011","0","0","39002","0","563","0","620390036","36","10011005","0","0","0","0","600110392","61001011","0","620400034","2"
"600002043","100","620300037","0","0","0","0","0","0","4","2","60021","40002","0","0","1","0","0","0","1","1","0","101011","0","0","40002","0","578","0","620390037","36","10011005","0","0","0","0","600110402","61001011","0","620400035","2"
"600002044","100","620300038","0","0","0","0","0","0","4","2","60021","41002","0","0","1","0","0","0","1","1","0","101011","0","0","41002","0","582","0","620390038","36","10011005","0","0","0","0","600110412","61001011","0","620400036","2"
"600002045","100","620300039","0","0","0","0","0","0","4","2","60021","42002","0","0","1","0","0","0","1","1","0","101011","0","0","42002","0","588","0","620390039","36","10011006","0","0","0","0","600110422","61001011","0","620400037","2"
"600002046","100","620300040","0","0","0","0","0","0","4","2","60021","43002","0","0","1","0","0","0","1","1","0","101011","0","0","43002","0","605","0","620390040","36","10011006","0","0","0","0","600110432","61001011","0","620400038","2"
"600002047","100","620300041","0","0","0","0","0","0","4","2","60021","44002","0","0","1","0","0","0","1","1","0","101011","0","0","44002","0","620","0","620390041","36","10011006","0","0","0","0","600110442","61001011","0","620400039","2"
"600002048","100","620300042","0","0","0","0","0","0","4","2","60021","45002","0","0","1","0","0","0","1","1","0","101011","0","0","45002","0","635","0","620390042","36","10011006","0","0","0","0","600110452","61001011","0","620400040","2"
"600002049","100","620300043","0","0","0","0","0","0","4","2","60021","46002","0","0","1","0","0","0","1","1","0","101011","0","0","46002","0","645","0","620390043","36","10011006","0","0","0","0","600110462","61001011","0","620400041","2"
"600002050","100","620300044","0","0","0","0","0","0","4","2","60021","47002","0","0","1","0","0","0","1","1","0","101011","0","0","47002","0","650","0","620390044","36","10011006","0","0","0","0","600110472","61001011","0","620400042","2"
"600002051","100","620300045","0","0","0","0","0","0","4","2","60021","48002","0","0","1","0","0","0","1","1","0","101011","0","0","48002","0","660","0","620390045","36","10011006","0","0","0","0","600110482","61001011","0","620400043","2"
"600002052","100","620300046","0","0","0","0","0","0","4","2","60021","49002","0","0","1","0","0","0","1","1","0","101011","0","0","49002","0","673","0","620390046","36","10011007","0","0","0","0","600110492","61001011","0","620400044","2"
"600002053","100","620300047","0","0","0","0","0","0","4","2","60021","50002","0","0","1","0","0","0","1","1","0","101011","0","0","50002","0","691","0","620390047","36","10011007","0","0","0","0","600110502","61001011","0","620400045","2"
"600002054","100","620300048","0","0","0","0","0","0","4","2","60021","51002","0","0","1","0","0","0","1","1","0","101011","0","0","51002","0","699","0","620390048","36","10011007","0","0","0","0","600110512","61001011","0","620400046","2"
"600002055","100","620300049","0","0","0","0","0","0","4","2","60021","52002","0","0","1","0","0","0","1","1","0","101011","0","0","52002","0","708","0","620390049","36","10011007","0","0","0","0","600110522","61001011","0","620400047","2"
"600002056","100","620300050","0","0","0","0","0","0","4","2","60021","53002","0","0","1","0","0","0","1","1","0","101011","0","0","53002","0","720","0","620390050","36","10011007","0","0","0","0","600110532","61001011","0","620400048","2"
"600002057","100","620300051","0","0","0","0","0","0","4","2","60021","54002","0","0","1","0","0","0","1","1","0","101011","0","0","54002","0","728","0","620390051","36","10011007","0","0","0","0","600110542","61001011","0","620400049","2"
"600002058","100","620300052","0","0","0","0","0","0","4","2","60021","55002","0","0","1","0","0","0","1","1","0","101011","0","0","55002","0","734","0","620390052","36","10011007","0","0","0","0","600110552","61001011","0","620400050","2"
"600002059","100","620300053","0","0","0","0","0","0","4","2","60021","56002","0","0","1","0","0","0","1","1","0","101011","0","0","56002","0","741","0","620390053","36","10011007","0","0","0","0","600110562","61001011","0","620400051","2"
"600002060","100","620300054","0","0","0","0","0","0","4","2","60021","57002","0","0","1","0","0","0","1","1","0","101011","0","0","57002","0","744","0","620390054","36","10011007","0","0","0","0","600110572","61001011","0","620120052","2"
"600002061","100","620300055","0","0","0","0","0","0","4","2","60021","58002","0","0","1","0","0","0","1","1","0","101011","0","0","58002","0","750","0","620390055","36","10011007","0","0","0","0","600110582","61001011","0","620120053","2"
"600002062","100","620300056","0","0","0","0","0","0","4","2","60021","59002","0","0","1","0","0","0","1","1","0","101011","0","0","59002","0","764","0","620390056","36","10011007","0","0","0","0","600110592","61001011","0","620400054","2"
"600002063","100","620300057","0","0","0","0","0","0","4","2","60021","60002","0","0","1","0","0","0","1","1","0","101011","0","0","60002","0","769","0","620390057","36","10011007","0","0","0","0","600110602","61001011","0","620120055","2"
"600002064","100","620300058","0","0","0","0","0","0","4","2","60021","61002","0","0","1","0","0","0","1","1","0","101011","0","0","61002","0","779","0","620390058","36","10011007","0","0","0","0","600110612","61001011","0","620400056","2"
"600002065","100","620300059","0","0","0","0","0","0","4","2","60021","62002","0","0","1","0","0","0","1","1","0","101011","0","0","62002","0","791","0","620390059","10","10011008","0","0","0","0","600110622","61001011","0","620400057","2"
"600002066","100","620300060","0","0","0","0","0","0","4","2","60021","63002","0","0","1","0","0","0","1","1","0","101011","0","0","63002","0","803","0","620390060","10","10011008","0","0","0","0","600110632","61001011","0","620400058","2"
"600002067","100","620300061","0","0","0","0","0","0","4","2","60021","64002","0","0","1","0","0","0","1","1","0","101011","0","0","64002","0","811","0","620390061","10","10011008","0","0","0","0","600110642","61001011","0","620400059","2"
"600002068","100","620300062","0","0","0","0","0","0","4","2","60021","65002","0","0","1","0","0","0","1","1","0","101011","0","0","65002","0","824","0","620390062","10","10011008","0","0","0","0","600110652","61001011","0","620120060","2"
"600002069","100","620300063","0","0","0","0","0","0","4","2","60021","66002","0","0","1","0","0","0","1","1","0","101011","0","0","66002","0","835","0","620390063","10","10011008","0","0","0","0","600110662","61001011","0","620400061","2"
"600002070","100","620300064","0","0","0","0","0","0","4","2","60021","67002","0","0","1","0","0","0","1","1","0","101011","0","0","67002","0","847","0","620390064","10","10011008","0","0","0","0","600110672","61001011","0","620400062","2"
"600002071","100","620300065","0","0","0","0","0","0","4","2","60021","68002","0","0","1","0","0","0","1","1","0","101011","0","0","68002","0","860","0","620390065","10","10011008","0","0","0","0","600110682","61001011","0","620400063","2"
"600002072","100","620300066","0","0","0","0","0","0","4","2","60021","69002","0","0","1","0","0","0","1","1","0","101011","0","0","69002","0","871","0","620390066","10","10011008","0","0","0","0","600110692","61001011","0","620120064","2"
"600002077","100","620210101","0","0","0","0","0","0","4","2","60021","3002","0","0","1","0","0","0","1","1","0","101011","0","0","3002","0","291","0","620080001","36","10011001","0","0","0","0","600110032","61001011","0","620330001","2"
"600002078","100","620210101","0","0","0","0","0","0","4","2","60021","4002","0","0","1","0","0","0","1","1","0","101011","0","0","4002","0","291","0","620080001","36","10011001","0","0","0","0","600110042","61001011","0","620330001","2"
"600002079","100","620210102","0","0","0","0","0","0","4","2","60021","5002","0","0","1","0","0","0","1","1","0","101011","0","0","5002","0","302","0","620080002","36","10011001","0","0","0","0","600110052","61001011","0","620330001","2"
"600002080","100","620210103","0","0","0","0","0","0","4","2","60021","6002","0","0","1","0","0","0","1","1","0","101011","0","0","6002","0","308","0","620080003","36","10011001","0","0","0","0","600110062","61001011","0","620330001","2"
"600002081","100","620210104","0","0","0","0","0","0","4","2","60021","7002","0","0","1","0","0","0","1","1","0","101011","0","0","7002","0","317","0","620080004","36","10011001","0","0","0","0","600110072","61001011","0","620330002","2"
"600002082","100","620210105","0","0","0","0","0","0","4","2","60021","8002","0","0","1","0","0","0","1","1","0","101011","0","0","8002","0","324","0","620080005","36","10011001","0","0","0","0","600110082","61001011","0","620330003","2"
"600002083","100","620210106","0","0","0","0","0","0","4","2","60021","9002","0","0","1","0","0","0","1","1","0","101011","0","0","9002","0","336","0","620080006","36","10011002","0","0","0","0","600110092","61001011","0","620330004","2"
"600002084","100","620210107","0","0","0","0","0","0","4","2","60021","10002","0","0","1","0","0","0","1","1","0","101011","0","0","10002","0","348","0","620080007","36","10011002","0","0","0","0","600110102","61001011","0","620330005","2"
"600002085","100","620210108","0","0","0","0","0","0","4","2","60021","11002","0","0","1","0","0","0","1","1","0","101011","0","0","11002","0","353","0","620080008","36","10011002","0","0","0","0","600110112","61001011","0","620330006","2"
"600002086","100","620210109","0","0","0","0","0","0","4","2","60021","12002","0","0","1","0","0","0","1","1","0","101011","0","0","12002","0","362","0","620080009","36","10011002","0","0","0","0","600110122","61001011","0","620330007","2"
"600002087","100","620210110","0","0","0","0","0","0","4","2","60021","13002","0","0","1","0","0","0","1","1","0","101011","0","0","13002","0","367","0","620080010","36","10011002","0","0","0","0","600110132","61001011","0","620330008","2"
"600002088","100","620210111","0","0","0","0","0","0","4","2","60021","14002","0","0","1","0","0","0","1","1","0","101011","0","0","14002","0","378","0","620080011","36","10011002","0","0","0","0","600110142","61001011","0","620330009","2"
"600002089","100","620210112","0","0","0","0","0","0","4","2","60021","15002","0","0","1","0","0","0","1","1","0","101011","0","0","15002","0","384","0","620080012","36","10011002","0","0","0","0","600110152","61001011","0","620330010","2"
"600002090","100","620210113","0","0","0","0","0","0","4","2","60021","16002","0","0","1","0","0","0","1","1","0","101011","0","0","16002","0","395","0","620080013","36","10011002","0","0","0","0","600110162","61001011","0","620330011","2"
"600002091","100","620210114","0","0","0","0","0","0","4","2","60021","17002","0","0","1","0","0","0","1","1","0","101011","0","0","17002","0","401","0","620080014","36","10011002","0","0","0","0","600110172","61001011","0","620330012","2"
"600002092","100","620210115","0","0","0","0","0","0","4","2","60021","18002","0","0","1","0","0","0","1","1","0","101011","0","0","18002","0","412","0","620080015","36","10011003","0","0","0","0","600110182","61001011","0","620330013","2"
"600002093","100","620210116","0","0","0","0","0","0","4","2","60021","19002","0","0","1","0","0","0","1","1","0","101011","0","0","19002","0","418","0","620080016","36","10011003","0","0","0","0","600110192","61001011","0","620330014","2"
"600002094","100","620210117","0","0","0","0","0","0","4","2","60021","20002","0","0","1","0","0","0","1","1","0","101011","0","0","20002","0","422","0","620080017","36","10011003","0","0","0","0","600110202","61001011","0","620330015","2"
"600002095","100","620210118","0","0","0","0","0","0","4","2","60021","21002","0","0","1","0","0","0","1","1","0","101011","0","0","21002","0","429","0","620080018","36","10011003","0","0","0","0","600110212","61001011","0","620330016","2"
"600002096","100","620210119","0","0","0","0","0","0","4","2","60021","22002","0","0","1","0","0","0","1","1","0","101011","0","0","22002","0","435","0","620080019","36","10011003","0","0","0","0","600110222","61001011","0","620330017","2"
"600002097","100","620210120","0","0","0","0","0","0","4","2","60021","23002","0","0","1","0","0","0","1","1","0","101011","0","0","23002","0","439","0","620080020","36","10011003","0","0","0","0","600110232","61001011","0","620330018","2"
"600002098","100","620210121","0","0","0","0","0","0","4","2","60021","24002","0","0","1","0","0","0","1","1","0","101011","0","0","24002","0","446","0","620080021","36","10011003","0","0","0","0","600110242","61001011","0","620330019","2"
"600002099","100","620210122","0","0","0","0","0","0","4","2","60021","25002","0","0","1","0","0","0","1","1","0","101011","0","0","25002","0","452","0","620080022","36","10011003","0","0","0","0","600110252","61001011","0","620330020","2"
"600002100","100","620210123","0","0","0","0","0","0","4","2","60021","26002","0","0","1","0","0","0","1","1","0","101011","0","0","26002","0","456","0","620080023","36","10011003","0","0","0","0","600110262","61001011","0","620330021","2"
"600002101","100","620210124","0","0","0","0","0","0","4","2","60021","27002","0","0","1","0","0","0","1","1","0","101011","0","0","27002","0","463","0","620080024","36","10011004","0","0","0","0","600110272","61001011","0","620330022","2"
"600002102","100","620210125","0","0","0","0","0","0","4","2","60021","28002","0","0","1","0","0","0","1","1","0","101011","0","0","28002","0","469","0","620080025","36","10011004","0","0","0","0","600110282","61001011","0","620330023","2"
"600002103","100","620210126","0","0","0","0","0","0","4","2","60021","29002","0","0","1","0","0","0","1","1","0","101011","0","0","29002","0","475","0","620080026","36","10011004","0","0","0","0","600110292","61001011","0","620330024","2"
"600002104","100","620210127","0","0","0","0","0","0","4","2","60021","30002","0","0","1","0","0","0","1","1","0","101011","0","0","30002","0","480","0","620080027","36","10011004","0","0","0","0","600110302","61001011","0","620330025","2"
"600002105","100","620210128","0","0","0","0","0","0","4","2","60021","31002","0","0","1","0","0","0","1","1","0","101011","0","0","31002","0","488","0","620080028","36","10011004","0","0","0","0","600110312","61001011","0","620330026","2"
"600002106","100","620210129","0","0","0","0","0","0","4","2","60021","32002","0","0","1","0","0","0","1","1","0","101011","0","0","32002","0","498","0","620080029","36","10011004","0","0","0","0","600110322","61001011","0","620330027","2"
"600002107","100","620210130","0","0","0","0","0","0","4","2","60021","33002","0","0","1","0","0","0","1","1","0","101011","0","0","33002","0","512","0","620130130","36","10011004","0","0","0","0","600110332","61001011","0","620330028","2"
"600002108","100","620210131","0","0","0","0","0","0","4","2","60021","34002","0","0","1","0","0","0","1","1","0","101011","0","0","34002","0","518","0","620130131","36","10011004","0","0","0","0","600110342","61001011","0","620330029","2"
"600002109","100","620210132","0","0","0","0","0","0","4","2","60021","35002","0","0","1","0","0","0","1","1","0","101011","0","0","35002","0","522","0","620130132","36","10011005","0","0","0","0","600110352","61001011","0","620330030","2"
"600002110","100","620210133","0","0","0","0","0","0","4","2","60021","36002","0","0","1","0","0","0","1","1","0","101011","0","0","36002","0","536","0","620130133","36","10011005","0","0","0","0","600110362","61001011","0","620330031","2"
"600002111","100","620210134","0","0","0","0","0","0","4","2","60021","37002","0","0","1","0","0","0","1","1","0","101011","0","0","37002","0","543","0","620130134","36","10011005","0","0","0","0","600110372","61001011","0","620330032","2"
"600002112","100","620210135","0","0","0","0","0","0","4","2","60021","38002","0","0","1","0","0","0","1","1","0","101011","0","0","38002","0","553","0","620130135","36","10011005","0","0","0","0","600110382","61001011","0","620330033","2"
"600002113","100","620210136","0","0","0","0","0","0","4","2","60021","39002","0","0","1","0","0","0","1","1","0","101011","0","0","39002","0","563","0","620130136","36","10011005","0","0","0","0","600110392","61001011","0","620330034","2"
"600002114","100","620210137","0","0","0","0","0","0","4","2","60021","40002","0","0","1","0","0","0","1","1","0","101011","0","0","40002","0","578","0","620130137","36","10011005","0","0","0","0","600110402","61001011","0","620330035","2"
"600002115","100","620210138","0","0","0","0","0","0","4","2","60021","41002","0","0","1","0","0","0","1","1","0","101011","0","0","41002","0","582","0","620130138","36","10011005","0","0","0","0","600110412","61001011","0","620330036","2"
"600002116","100","620210139","0","0","0","0","0","0","4","2","60021","42002","0","0","1","0","0","0","1","1","0","101011","0","0","42002","0","588","0","620130139","36","10011006","0","0","0","0","600110422","61001011","0","620330037","2"
"600002117","100","620210140","0","0","0","0","0","0","4","2","60021","43002","0","0","1","0","0","0","1","1","0","101011","0","0","43002","0","605","0","620130140","36","10011006","0","0","0","0","600110432","61001011","0","620330038","2"
"600002118","100","620210141","0","0","0","0","0","0","4","2","60021","44002","0","0","1","0","0","0","1","1","0","101011","0","0","44002","0","620","0","620130141","36","10011006","0","0","0","0","600110442","61001011","0","620330039","2"
"600002119","100","620210142","0","0","0","0","0","0","4","2","60021","45002","0","0","1","0","0","0","1","1","0","101011","0","0","45002","0","635","0","620130142","36","10011006","0","0","0","0","600110452","61001011","0","620330040","2"
"600002120","100","620210143","0","0","0","0","0","0","4","2","60021","46002","0","0","1","0","0","0","1","1","0","101011","0","0","46002","0","645","0","620130143","36","10011006","0","0","0","0","600110462","61001011","0","620330041","2"
"600002121","100","620210144","0","0","0","0","0","0","4","2","60021","47002","0","0","1","0","0","0","1","1","0","101011","0","0","47002","0","650","0","620130144","36","10011006","0","0","0","0","600110472","61001011","0","620330042","2"
"600002122","100","620210145","0","0","0","0","0","0","4","2","60021","48002","0","0","1","0","0","0","1","1","0","101011","0","0","48002","0","660","0","620130145","36","10011006","0","0","0","0","600110482","61001011","0","620330043","2"
"600002123","100","620210146","0","0","0","0","0","0","4","2","60021","49002","0","0","1","0","0","0","1","1","0","101011","0","0","49002","0","673","0","620130146","36","10011007","0","0","0","0","600110492","61001011","0","620330044","2"
"600002124","100","620210147","0","0","0","0","0","0","4","2","60021","50002","0","0","1","0","0","0","1","1","0","101011","0","0","50002","0","691","0","620130147","36","10011007","0","0","0","0","600110502","61001011","0","620330045","2"
"600002125","100","620210148","0","0","0","0","0","0","4","2","60021","51002","0","0","1","0","0","0","1","1","0","101011","0","0","51002","0","699","0","620130148","36","10011007","0","0","0","0","600110512","61001011","0","620330046","2"
"600002126","100","620210149","0","0","0","0","0","0","4","2","60021","52002","0","0","1","0","0","0","1","1","0","101011","0","0","52002","0","708","0","620130149","36","10011007","0","0","0","0","600110522","61001011","0","620330047","2"
"600002127","100","620210150","0","0","0","0","0","0","4","2","60021","53002","0","0","1","0","0","0","1","1","0","101011","0","0","53002","0","720","0","620130150","36","10011007","0","0","0","0","600110532","61001011","0","620330048","2"
"600002128","100","620210151","0","0","0","0","0","0","4","2","60021","54002","0","0","1","0","0","0","1","1","0","101011","0","0","54002","0","728","0","620130151","36","10011007","0","0","0","0","600110542","61001011","0","620330049","2"
"600002129","100","620210152","0","0","0","0","0","0","4","2","60021","55002","0","0","1","0","0","0","1","1","0","101011","0","0","55002","0","734","0","620130152","36","10011007","0","0","0","0","600110552","61001011","0","620330050","2"
"600002130","100","620210153","0","0","0","0","0","0","4","2","60021","56002","0","0","1","0","0","0","1","1","0","101011","0","0","56002","0","741","0","620130153","36","10011007","0","0","0","0","600110562","61001011","0","620330051","2"
"600002131","100","620210154","0","0","0","0","0","0","4","2","60021","57002","0","0","1","0","0","0","1","1","0","101011","0","0","57002","0","744","0","620080054","36","10011007","0","0","0","0","600110572","61001011","0","620330052","2"
"600002132","100","620210155","0","0","0","0","0","0","4","2","60021","58002","0","0","1","0","0","0","1","1","0","101011","0","0","58002","0","750","0","620080055","36","10011007","0","0","0","0","600110582","61001011","0","620330053","2"
"600002133","100","620210156","0","0","0","0","0","0","4","2","60021","59002","0","0","1","0","0","0","1","1","0","101011","0","0","59002","0","764","0","620130156","36","10011007","0","0","0","0","600110592","61001011","0","620330054","2"
