d9eba0c71ede3123ca7d22bac77c298a928c9dc8c68a81c6f3e0a42246e85f6d,d6268b8c860d93a333e4eacfd793c5f2b94ed9321d7dc3e75a05c94bf317934c,ad84571b3593ec0fca65f8cdba4e668a36730cbcc0e11e192d32c02a22b279ae,db0eec9db27a38627ec3ec23b555e1d59bb33b7326848412d982147e8f6a074a,0124ebd5f4caeb6b2c84df10dbceae41a760249fb3f58082f719ccb4865e5954,81d47bde016abced92f2b808a5121033f93f15b85b625b7ccb65e1ff268c2564,acf5a0c67fe98cc069339dde9ab478ab5c275dd7dfd8c56a56bbb601fa1de4cf,f0b82001b54203f124c129a15887c09b1370b88a14351966ba5c0f762cb80584,e4b798376c6cea57cbd9545cbde13bf2155819d4f12aacd0707ba5de2878b1e1,7997157304fb18d5d7b90f2c837a8eea0a122287a847179341f7b9597c092fbb,92491e01bb235ee6e612ffc92e27ec0d8b71818f900747431de06b08712ab1d3
"65083","1","kururu_kurukuru_loop","3","kururu_kurukuru_in","0.2","5146065","","130911","0","0"
"65084","1","kururu_kurukuru_loopF","3","kururu_kurukuru_inF","0.2","5146065","","97","0","0"
"65085","1","kururu_kurukuru_loopB","3","kururu_kurukuru_inB","0.2","5146065","","96","0","0"
"65086","","0","21","vo_apg_0511","","5146065","","vo_apg","0",""
"65087","0","0","11","くるくる～♪","0","5146065","1.1","131011","10","0"
"65088","","","91","","","5146065","","0","",""
"65089","","0","21","vo_apg_0512","","5146065","","vo_apg","0",""
"65090","0","0","11","くるくるくる～♪","0","5146065","1","130911","10","0"
"65091","","","91","","","5146065","","0","",""
"65092","0","0","12","6","0","5146065","0","131011","2","10"
"65093","0","0","12","7","0","5146065","0","130911","2","10"
"65094","","","3","walk_normal","0.2","5146065","","106011","1",""
"65095","","","3","walk_normal","0.2","5146065","","1060","1",""
"65096","0","3.4","2","-376","","5146065","","106011","-305",""
"65097","0","3.4","2","-376","","5146065","","1060","-305",""
"65098","","","93","0","","5146065","","3.4","",""
"65099","14","0.6","2","-446","","5146065","","106011","-305",""
"65100","14","0.6","2","-446","","5146065","","1060","-305",""
"65101","","","3","kyaru_damage","0","5146065","","106011","0",""
"65102","","","3","kyaru_damage","0","5146065","","1060","0",""
"65103","","","93","0","","5146065","","0.8","",""
"65104","1","cool_talk_jitome","3","cool_in_jitome","0.2","5146065","","106011","0","0"
"65105","1","cool_talk_jitome","3","cool_in_jitome","0.2","5146065","","1060","0","0"
"65106","","0","21","vo_apg_0513","","5146065","","vo_apg","0",""
"65107","1","1","11","なにやってんの、あんたら…","0","5146065","0","106011","10","0"
"65108","","","91","","","5146065","","0","",""
"65109","","","101","","","5146065","","65110","",""
"65110","","","22","0.2","","5146065","","0","",""
"66001","-278","-500","1","104011","1.8","5146066","aoi_walk_fear","1","140","0"
"66002","-262","30","5","99","1.8","5146066","idle_normal","1","141","0"
"66003","-278","290","1","130911","1.8","5146066","idle_normal_noface","1","100","1"
"66004","-278","290","5","98","1.8","5146066","idle_normal_kururu","1","101","1"
"66005","","","13","201","","5146066","","104011","",""
"66006","","","13","200","","5146066","","130911","",""
"66007","-174","0","5","8","0.85","5146066","idle","8","15","0"
"66008","-79","-119","5","20","1","5146066","empty","20","210","0"
"66009","-194","0","5","22","1","5146066","empty","22","210","0"
"66010","1","0","31","1","1","5146066","","1","0",""
"66011","1","-57.7","31","2","0","5146066","","2","0",""
"66012","1","0","31","13","0","5146066","","13","0",""
"66013","1","-69","31","19","0","5146066","","19","11",""
"66014","1","0","31","20","1","5146066","","20","0",""
"66015","","","36","104011","","5146066","","20","",""
"66016","","","36","99","","5146066","","20","",""
"66017","","","36","20","","5146066","","20","",""
"66018","","","36","22","","5146066","","20","",""
"66019","","","91","0","","5146066","","0","",""
"66020","","","102","0","","5146066","","0","0",""
"66021","0","2.7","2","-290","","5146066","","104011","-278",""
"66022","","","3","aoi_walk_fear","0.2","5146066","","104011","1",""
"66023","","","93","0","","5146066","","2.7","",""
"66024","","","3","see_talk","0.2","5146066","","104011","1",""
"66025","","0","21","vo_apg_0601","","5146066","","vo_apg","0",""
"66026","1","1","11","とうとう来ちゃいました…\nグランドリームパーク…\n一人『グラドリ』大丈夫ですかね？\n実はぼっちは捕まって強制退園とか…","0","5146066","0","104011","10","0"
"66027","","","91","","","5146066","","0","",""
"66028","","","3","see_idle","0.2","5146066","","104011","1",""
"66029","1","talk_normal","3","smile","0.2","5146066","","130911","0","0.2"
"66030","1","talk_normal","3","smile","0.2","5146066","","98","0","0.2"
"66031","","0","21","vo_apg_0602","","5146066","","vo_apg","0",""
"66032","1","1","11","アオイさんですよね～っ！？\nグランドリームパークへようこそっ♪\n本日はおひとりさまですますか？","0","5146066","0","130911","10","0"
"66033","","","91","","","5146066","","0","",""
"66034","","","3","idle_normal_surprise","0.2","5146066","","130911","1",""
"66035","","","3","panic","0.2","5146066","","104011","1",""
"66036","","0","21","vo_apg_0603","","5146066","","vo_apg","0",""
"66037","1","1","11","ぶひゃおおおお！？\nすすす、すみません！\nぼっちは強制退園ですよね！\n今すぐ出ていきますので～！","0","5146066","0","104011","15","0"
"66038","","","91","","","5146066","","0","",""
"66039","","","3","anger_talk_pain","0.2","5146066","","130911","1",""
"66040","","","3","anger_talk_pain","0.2","5146066","","98","1",""
"66041","","0","21","vo_apg_0604","","5146066","","vo_apg","0",""
"66042","1","1","11","待ってください待ってくださいっ！\n強制退園ってなんですます～っ！？\nそんなことしませんですですっ！","0","5146066","0","130911","10","0"
"66043","","","91","","","5146066","","0","",""
"66044","","","3","idle_normal_dere","0.2","5146066","","130911","1",""
"66045","1","surprise_talk_search_dere","3","aoi_surprise_in","0","5146066","","104011","0","0.1"
"66046","","0","21","vo_apg_0605","","5146066","","vo_apg","0",""
"66047","1","1","11","そんな、ぼっちにも優しいなんて…\nサービスが行き届いている！\nそれで、どこなんです？\nぼっち専用アトラクションは？","0","5146066","0","104011","10","0"
"66048","","","91","","","5146066","","0","",""
"66049","","","3","surprise_idle_dere","0.2","5146066","","104011","1",""
"66050","1","kururu_guid_talk","3","kururu_surprise_talk_long","0.2","5146066","","130911","0","0.2"
"66051","1","kururu_guid_talk","3","kururu_surprise_talk_long","0.2","5146066","","98","0","0.2"
"66052","","0","21","vo_apg_0606","","5146066","","vo_apg","0",""
"66053","1","1","11","えっ？\nえーっとえーっと\nこの観覧車なんかどうでしょう？\nぼっち専用ではないですけど…","0","5146066","0","130911","10","0"
"66054","","","91","","","5146066","","0","",""
"66055","","","3","idle_normal_noface","0.2","5146066","","130911","1",""
"66056","","","3","idle_normal_kururu","0.2","5146066","","98","1",""
"66057","1","guts2_talk_surprise2","3","guts2_in_surprise2","0.2","5146066","","104011","0","0"
"66058","","0","21","vo_apg_0607","","5146066","","vo_apg","0",""
"66059","1","1","11","の、乗ります！\nぼっち料金でもいいので\n乗せてくださいぃ！","0","5146066","0","104011","10","0"
"66060","","","91","","","5146066","","0","",""
"66061","","","3","guts2_idle_surprise2","0.2","5146066","","104011","1",""
"66062","","","3","joy_talk_dere","0.2","5146066","","130911","1",""
"66063","","","3","joy_talk","0.2","5146066","","98","1",""
"66064","","0","21","vo_apg_0608","","5146066","","vo_apg","0",""
"66065","1","1","11","別に料金は変わりませんので…\n気が済むまでお乗りください♪","0","5146066","0","130911","10","0"
"66066","","","91","","","5146066","","0","",""
"66067","","","22","0","","5146066","","0","",""
"66068","1","idle_normal_joy","3","hello","0.4","5146066","","130911","0","0.1"
"66069","","","3","walk_jog_dere","0.2","5146066","","104011","1",""
"66070","0","2","2","-50","","5146066","","104011","-278",""
"66071","","","93","0","","5146066","","1","",""
"66072","","","32","1","","5146066","","2","",""
"66073","","","93","0","","5146066","","1.5","",""
"66074","0","0","2","0","","5146066","","104011","-480",""
"66075","","","3","empty","0","5146066","","104011","1",""
"66076","","","37","scale15","","5146066","","20","",""
"66077","","","37","fade_out","","5146066","","2","",""
"66078","","","32","1","","5146066","","13","",""
"66079","","","93","0","","5146066","","2","",""
"66080","","0","21","vo_apg_0609","","5146066","","vo_apg","0",""
"66081","","","3","0609_in","0","5146066","","22","0",""
"66082","","","93","1","","5146066","","2.2","",""
"66083","","","3","0609_mid","0","5146066","","22","0",""
"66084","","","92","","","5146066","","","",""
"66085","","","3","0609_out","0","5146066","","22","0",""
"66086","","","93","0","","5146066","","0.2","",""
"66087","0","0","2","-132","","5146066","","20","-79",""
"66088","","0","21","vo_apg_0610","","5146066","","vo_apg","0",""
"66089","","","3","0610_in","0","5146066","","22","0",""
"66090","","","93","1","","5146066","","2.2","",""
"66091","","","3","0610_mid","0","5146066","","22","0",""
"66092","","","92","","","5146066","","","",""
"66093","","","3","0610_out","0","5146066","","22","0",""
"66094","","","93","0","","5146066","","0.2","",""
"66095","","0","21","vo_apg_0611","","5146066","","vo_apg","0",""
"66096","","","3","0611_in","0","5146066","","22","0",""
"66097","","","93","1","","5146066","","2.3","",""
"66098","","","3","0611_mid","0","5146066","","22","0",""
"66099","","","92","","","5146066","","","",""
"66100","","","3","0611_out","0","5146066","","22","0",""
"66101","","","93","0","","5146066","","0.2","",""
"66102","","","22","0","","5146066","","0","",""
"66103","","","3","empty","0","5146066","","104011","1",""
"66104","","","37","fade_in","","5146066","","2","",""
"66105","","","93","0","","5146066","","1","",""
"66106","","","32","0","","5146066","","13","",""
"66107","","","37","fade_out","","5146066","","2","",""
"66108","","","3","kururu_wish_talk_surprise_lookup","0","5146066","","130911","1",""
"66109","","","93","0","","5146066","","1","",""
"66110","1","kururu_surprise_talk_joy","3","kururu_wish_talk_surprise_lookup","0.2","5146066","","130911","0","0.2"
"66111","","0","21","vo_apg_0612","","5146066","","vo_apg","0",""
"66112","1","1","11","どうでしたか～？\nって、そのまま二周目ですか？\nふふっ、ずいぶんと気に入ってくれた\nみたいでうれしいですです♪","0","5146066","0","130911","10","0"
"66113","","","91","","","5146066","","0","",""
"66114","","","22","0","","5146066","","0","",""
"66115","","","37","fade_in","","5146066","","2","",""
"66116","","","93","0","","5146066","","1","",""
"66117","","","37","scale1","","5146066","","20","",""
"66118","","","37","blackroom_in","","5146066","","2","",""
"66119","9","1.15","121","20","10","5146066","","0","1.15",""
"66120","0","0","2","27","","5146066","","104011","-248",""
"66121","0","0","2","27","","5146066","","99","-248",""
"66122","","","3","aoi_satori_in","0","5146066","","104011","1",""
"66123","","","3","aoi_satori_in","0","5146066","","99","1",""
"66124","","","93","0","","5146066","","0.5","",""
"66125","","0","21","vo_apg_0613","","5146066","","vo_apg","0",""
"66126","1","0","11","ふふ…ふふふふふ…\nああ、これが悟り…！","0","5146066","1","104011","4","0"
"66127","","","93","","","5146066","","3","",""
"66128","","","32","1","","5146066","","19","",""
"66129","","","23","se_10055900_satori","","5146066","","se_10055900","0",""
"66130","","","93","","","5146066","","0.5","",""
"66131","1","aoi_satori_loop","3","aoi_satori_mid","0.2","5146066","","104011","0","0"
"66132","1","aoi_satori_loop","3","aoi_satori_mid","0.2","5146066","","99","0","0"
"66133","","","93","0","","5146066","","4","",""
"66134","","","92","","","5146066","","","",""
"66135","","","101","","","5146066","","66136","",""
"66136","","","22","0.2","","5146066","","0","",""
"67001","-288","-385","1","106611","1.8","5146067","idle_normal","1","106","0"
"67002","-288","-385","5","1066","1.8","5146067","idle_normal","3","107","0"
"67003","-278","-225","1","106511","1.8","5146067","idle_normal","1","103","0"
"67004","-278","-225","5","1065","1.8","5146067","idle_normal","2","104","0"
"67005","-278","290","1","131011","1.8","5146067","idle_normal","1","100","1"
"67006","","","13","206","","5146067","","106611","",""
"67007","","","13","203","","5146067","","106511","",""
"67008","","","13","200","","5146067","","131011","",""
"67009","-174","0","5","9","0.85","5146067","idle","9","15","0"
"67010","71","-292","5","201","1","5146067","empty","20","210","0"
"67011","71","-61","5","202","1","5146067","empty","20","210","0"
"67012","-43","126","5","22","1","5146067","empty","22","210","0"
"67013","94","0","5","21","1","5146067","empty","21","60","0"
"67014","1","0","31","1","1","5146067","","1","0",""
"67015","1","-57.7","31","2","0","5146067","","2","0",""
"67016","1","0","31","10","0","5146067","","10","0",""
"67017","1","0","31","20","1","5146067","","20","0",""
"67018","","","36","106611","","5146067","","20","",""
"67019","","","36","106511","","5146067","","20","",""
"67020","","","36","201","","5146067","","20","",""
"67021","","","36","202","","5146067","","20","",""
"67022","","","36","22","","5146067","","20","",""
"67023","","","91","0","","5146067","","0","",""
"67024","","","102","0","","5146067","","0","0",""
"67025","","","93","0","","5146067","","1","",""
"67026","","","3","talk_normal_noface","0.2","5146067","","106511","1",""
"67027","","","3","talk_normal_kaya","0.2","5146067","","1065","1",""
"67028","","0","21","vo_apg_0701","","5146067","","vo_apg","0",""
"67029","1","1","11","イノリー\n次はこれ乗ってみようぜ","0","5146067","0","106511","10","0"
"67030","","","91","","","5146067","","0","",""
"67031","","","3","idle_normal_look","0.2","5146067","","106511","1",""
"67032","","","3","idle_normal_look","0.2","5146067","","1065","1",""
"67033","1","cool_talk_sad","3","cool_in_sad","0.2","5146067","","106611","0","0"
"67034","1","cool_talk_sad","3","cool_in_sad","0.2","5146067","","1066","0","0"
"67035","","0","21","vo_apg_0702","","5146067","","vo_apg","0",""
"67036","1","1","11","コーヒーカップぅ～？\nなんかガキっぽすぎやしないですかね？","0","5146067","0","106611","10","0"
"67037","","","91","","","5146067","","0","",""
"67038","","","3","cool_idle","0.2","5146067","","106611","1",""
"67039","","","3","cool_idle","0.2","5146067","","1066","1",""
"67040","","","3","idle_normal","0.2","5146067","","106511","1",""
"67041","","","3","idle_normal","0.2","5146067","","1065","1",""
"67042","","","3","joy_talk_normal","0.2","5146067","","131011","1",""
"67043","","0","21","vo_apg_0703","","5146067","","vo_apg","0",""
"67044","1","1","11","このアトラクション、大人気どすえ♪\n最高回転記録を出すために\nみなはんシノギを削ってはるんや♪","0","5146067","0","131011","10","0"
"67045","","","91","","","5146067","","0","",""
"67046","","","3","idle_normal","0.2","5146067","","131011","1",""
"67047","1","doya_talk_normal","3","doya_in_normal","0.2","5146067","","106511","0","0"
"67048","1","doya_talk_normal","3","doya_in_normal","0.2","5146067","","1065","0","0"
"67049","","0","21","vo_apg_0704","","5146067","","vo_apg","0",""
"67050","1","1","11","へえ、それじゃ最高回転記録っての、\n塗り替えてやろうじゃねえか。\nマホさん、ちゃんと数えといてくれよ！","0","5146067","0","106511","10","0"
"67051","","","91","","","5146067","","0","",""
"67052","","","3","doya_idle_normal","0.2","5146067","","106511","1",""
"67053","","","3","doya_idle_normal","0.2","5146067","","1065","1",""
"67054","","","3","wish_talk_joy","0.2","5146067","","131011","1",""
"67055","","0","21","vo_apg_0705","","5146067","","vo_apg","0",""
"67056","1","1","11","は～い♪\nまかしておくれやす～","0","5146067","0","131011","10","0"
"67057","","","91","","","5146067","","0","",""
"67058","","","22","0","","5146067","","0","",""
"67059","1","idle_normal","3","hello","0.4","5146067","","131011","0","0.1"
"67060","","","3","walk_yareyare","0.4","5146067","","106611","1",""
"67061","","","3","walk_yareyare","0.4","5146067","","1066","1",""
"67062","","","3","walk_kyapi","0.2","5146067","","106511","1",""
"67063","","","3","walk_kyapi","0.2","5146067","","1065","1",""
"67064","0","2","2","-194","","5146067","","106611","-288",""
"67065","0","2","2","-194","","5146067","","1066","-288",""
"67066","0","2","2","-34","","5146067","","106511","-278",""
"67067","0","2","2","-34","","5146067","","1065","-278",""
"67068","","","93","0","","5146067","","1","",""
"67069","","","32","1","","5146067","","2","",""
"67070","","","93","0","","5146067","","1.5","",""
"67071","","","23","se_10055900_coffee_01","","5146067","","se_10055900","1",""
"67072","0","0","2","-126","","5146067","","106611","-331",""
"67073","0","0","2","-126","","5146067","","1066","-331",""
"67074","0","0","2","126","","5146067","","106511","-331",""
"67075","0","0","2","126","","5146067","","1065","-331",""
"67076","","","37","scale15","","5146067","","20","",""
"67077","","0","21","vo_apg_0706","","5146067","","vo_apg","0",""
"67078","","","3","0706_in","0","5146067","","22","0",""
"67079","","","93","1","","5146067","","3","",""
"67080","","","3","0706_mid","0","5146067","","22","0",""
"67081","","","92","","","5146067","","","",""
"67082","","","3","0706_out","0","5146067","","22","0",""
"67083","","","93","0","","5146067","","0.2","",""
"67084","0","0","2","-126","","5146067","","22","-43",""
"67085","","0","21","vo_apg_0707","","5146067","","vo_apg","0",""
"67086","","","3","0707_in","0","5146067","","22","0",""
"67087","","","93","1","","5146067","","3.7","",""
"67088","","","3","0707_mid","0","5146067","","22","0",""
"67089","","","92","","","5146067","","","",""
"67090","","","3","0707_out","0","5146067","","22","0",""
"67091","","","93","0","","5146067","","0.2","",""
"67092","","","93","0","","5146067","","0.1","",""
"67093","","","32","1","","5146067","","10","",""
"67094","","","37","horizontal","","5146067","","10","",""
"67095","","","24","0.3","","5146067","","se_10055900_coffee_01","",""
"67096","","","23","se_10055900_coffee_02","","5146067","","se_10055900","1",""
"67097","0","0","2","179","","5146067","","202","-12",""
"67098","","","37","scale1","","5146067","","20","",""
"67099","","","122","30","","5146067","","30","0.5",""
"67100","","0","21","vo_apg_0708","","5146067","","vo_apg","0",""
"67101","","","3","0708_in","0","5146067","","202","0",""
"67102","","","93","1","","5146067","","1.8","",""
"67103","","","3","0708_mid","0","5146067","","202","0",""
"67104","","","92","","","5146067","","","",""
"67105","","","3","0708_out","0","5146067","","202","0",""
"67106","","","93","0","","5146067","","0.2","",""
"67107","0","0","2","-237","","5146067","","201","71",""
"67108","","","37","scale15","","5146067","","20","",""
"67109","","0","21","vo_apg_0709","","5146067","","vo_apg","0",""
"67110","","","3","0709_in","0","5146067","","22","0",""
"67111","","","93","1","","5146067","","2.3","",""
"67112","","","3","0709_mid","0","5146067","","22","0",""
"67113","","","92","","","5146067","","","",""
"67114","","","3","0709_out","0","5146067","","22","0",""
"67115","","","93","0","","5146067","","0.2","",""
"67116","","","93","0","","5146067","","0.1","",""
"67117","","","37","scale1","","5146067","","20","",""
"67118","0","0","2","0","","5146067","","202","-12",""
"67119","","","122","30","","5146067","","30","0.5",""
"67120","","0","21","vo_apg_0710","","5146067","","vo_apg","0",""
"67121","","","3","0710_in","0","5146067","","202","0",""
"67122","","","93","1","","5146067","","2.2","",""
"67123","","","3","0710_mid","0","5146067","","202","0",""
"67124","","","92","","","5146067","","","",""
"67125","","","3","0710_out","0","5146067","","202","0",""
"67126","","","93","0","","5146067","","0.2","",""
"67127","","","22","0","","5146067","","0","",""
"67128","","","3","empty","0","5146067","","202","0",""
"67129","","","32","0","","5146067","","10","",""
"67130","","","93","0","","5146067","","1","",""
"67131","","","24","0.5","","5146067","","se_10055900_coffee_02","",""
"67132","","","3","see_guru","0","5146067","","131011","1",""
"67133","","","3","empty","0.2","5146067","","106611","1",""
"67134","","","3","empty","0.2","5146067","","1066","1",""
"67135","0","0","2","-104","","5146067","","106611","-195",""
"67136","0","0","2","-104","","5146067","","1066","-195",""
"67137","","","37","iris_out","","5146067","","2","",""
"67138","0","0","2","-129","","5146067","","106511","-278",""
"67139","0","0","2","-129","","5146067","","1065","-278",""
"67140","","","3","walk_normal_doya","0.2","5146067","","106511","1",""
"67141","","","3","walk_normal_doya","0.2","5146067","","1065","1",""
"67142","0","2","2","-290","","5146067","","106511","-278",""
"67143","0","2","2","-290","","5146067","","1065","-278",""
"67144","0","0","2","-290","","5146067","","202","21",""
"67145","","","4","1","","5146067","","106511","",""
"67146","","","4","1","","5146067","","1065","",""
"67147","","","93","0","","5146067","","2","",""
"67148","","","4","0","","5146067","","106511","",""
"67149","","","4","0","","5146067","","1065","",""
"67150","","","3","cool_idle_doya","0.2","5146067","","106511","1",""
"67151","0","","3","cool_idle_doya","0.2","5146067","","1065","1",""
"67152","","","93","0","","5146067","","0.2","",""
"67153","1","cool_talk_dere","3","cool_in_nobi","0.2","5146067","","106511","0","0"
"67154","1","cool_talk_dere","3","cool_in_nobi","0.2","5146067","","1065","0","0"
"67155","","0","21","vo_apg_0711","","5146067","","vo_apg","0",""
"67156","1","1","11","ふう…全力で回してやったぜ…\nで、何回だった？","0","5146067","0","106511","10","0"
"67157","","","91","","","5146067","","0","",""
"67158","","","3","cool_idle_doya","0.2","5146067","","106511","1",""
"67159","","","3","cool_idle_doya","0.2","5146067","","1065","1",""
"67160","","0","21","vo_apg_0712","","5146067","","vo_apg","0",""
"67161","1","1","11","くるくるくる～\n見てるこっちも目が回ってもうて\n分からへんかったわ～","0","5146067","0","131011","10","0"
"67162","","","91","","","5146067","","0","",""
"67163","1","idle_normal_shy","3","maho_idle_normal_in","0.5","5146067","","131011","0","0"
"67164","1","surprise_talk_search","3","cool_talk_surprise","0.2","5146067","","106511","0","0.3"
"67165","1","surprise_talk_search","3","cool_talk_surprise","0.2","5146067","","1065","0","0.3"
"67166","","0","21","vo_apg_0713","","5146067","","vo_apg","0",""
"67167","1","1","11","そっか…\nなーイノリ、お前数えて…あれ？\nそういやぁイノリはどこだ？","0","5146067","0","106511","10","0"
"67168","","","91","","","5146067","","0","",""
"67169","","","3","surprise_idle_talk1R","0.3","5146067","","106511","1",""
"67170","","","3","surprise_idle_talk1R","0.3","5146067","","1065","1",""
"67171","","","3","sad_talk","0.2","5146067","","131011","1",""
"67172","","0","21","vo_apg_0714","","5146067","","vo_apg","0",""
"67173","1","1","11","イノリはんなら、\n吹き飛ばされてあそこに…","0","5146067","0","131011","10","0"
"67174","","","91","","","5146067","","0","",""
"67175","","","3","sad_idle_lookup","0.2","5146067","","131011","1",""
"67176","","","3","surprise_idle_noface_lookup","0.2","5146067","","106511","1",""
"67177","","","3","surprise_idle_kaya_lookup","0.2","5146067","","1065","1",""
"67178","1","coffee_1_loop","3","coffee_1_in","0","5146067","","21","0","0"
"67179","","","23","se_10055900_photo","","5146067","","se_10055900","0",""
"67180","","","93","0","","5146067","","0.5","",""
"67181","0","0","2","0","","5146067","","201","0",""
"67182","","0","21","vo_apg_0715","","5146067","","vo_apg","0",""
"67183","1","1","11","うう…もう、ダメです…\nカヤぴぃの…脳筋、回転、バカ…\nガクッ！","0","5146067","0","106611","10","0"
"67184","","","91","","","5146067","","0","",""
"67185","","","3","coffee_1_out","0","5146067","","21","0",""
"67186","","","23","se_10055900_down","","5146067","","se_10055900","0",""
"67187","","","93","0","","5146067","","0.7","",""
"67188","","","3","sad_idle_sad2_lookup","0.2","5146067","","131011","1",""
"67189","1","surprise3_loop_lookup","3","surprise3_in_lookup","0.2","5146067","","106511","0","0"
"67190","1","surprise3_loop_lookup","3","surprise3_in_lookup","0.2","5146067","","1065","0","0"
"67191","","0","21","vo_apg_0716","","5146067","","vo_apg","0",""
"67192","","","122","30","","5146067","","30","0.5",""
"67193","","","3","0716_in","0","5146067","","202","0",""
"67194","","","93","1","","5146067","","1.2","",""
"67195","","","3","0716_mid","0","5146067","","202","0",""
"67196","","","92","","","5146067","","","",""
"67197","","","3","0716_out","0","5146067","","202","0",""
"67198","","","91","","","5146067","","0","",""
"67199","","","101","","","5146067","","67200","",""
"67200","","","22","0.2","","5146067","","0","",""
"68001","-288","-385","1","105811","1.8","5146068","idle_normal_eating_noface","1","106","0"
"68002","-288","-385","5","1058","1.8","5146068","idle_normal_eating_peko","6","107","0"
"68003","-278","-225","1","106011","1.8","5146068","idle_normal","1","100","0"
"68004","-278","-225","5","1060","1.8","5146068","idle_normal","4","101","0"
"68005","-278","225","1","130911","1.8","5146068","idle_normal_noface","1","103","1"
"68006","-278","225","5","97","1.8","5146068","idle_normal_kururu","1","104","1"
"68007","","","13","206","","5146068","","105811","",""
"68008","","","13","200","","5146068","","106011","",""
"68009","","","13","203","","5146068","","130911","",""
"68010","-174","0","5","9","0.85","5146068","idle","9","15","0"
"68011","71","-132","5","20","1","5146068","empty","20","210","0"
"68012","153","0","5","21","1","5146068","empty","21","60","0"
"68013","1","0","31","1","1","5146068","","1","0",""
"68014","","","91","0","","5146068","","0","",""
"68015","","","102","0","","5146068","","0","0",""
"68016","","","93","0","","5146068","","1","",""
"68017","1","kururu_guid_talk","3","kururu_guid_in","0.2","5146068","","130911","0","0"
"68018","1","kururu_guid_talk","3","kururu_guid_in","0.2","5146068","","97","0","0"
"68019","","0","21","vo_apg_0801","","5146068","","vo_apg","0",""
"68020","1","1","11","こちらはコーヒーカップです♪\n真ん中のハンドルを回すと\nカップがくるくると…","0","5146068","0","130911","10","0"
"68021","","","91","","","5146068","","0","",""
"68022","","","3","kururu_guid_idle","0.2","5146068","","130911","1",""
"68023","","","3","kururu_guid_idle","0.2","5146068","","97","1",""
"68024","1","coffee_3_loop","3","coffee_3_in","0","5146068","","21","0","0"
"68025","","","23","se_10055900_photo","","5146068","","se_10055900","0",""
"68026","1","peko_notice_idle","3","peko_notice_in","0.2","5146068","","105811","0","0"
"68027","1","peko_notice_idle","3","peko_notice_in","0.2","5146068","","1058","0","0"
"68028","","","3","cool_talk_surprise_lookup","0.2","5146068","","106011","1",""
"68029","","","3","cool_talk_surprise_lookup","0.2","5146068","","1060","1",""
"68030","","0","21","vo_apg_0802","","5146068","","vo_apg","0",""
"68031","1","1","11","真ん中にハンドルなんかないけど？","0","5146068","0","106011","10","0"
"68032","","","91","","","5146068","","0","",""
"68033","","","3","cool_idle_talkR","0.2","5146068","","106011","1",""
"68034","","","3","cool_idle_talkR","0.2","5146068","","1060","1",""
"68035","1","anger_talk_surprise2_lookup","3","hawawa_lookup","0.2","5146068","","130911","0","0.2"
"68036","","","3","hawawa","0.2","5146068","","97","1",""
"68037","","0","21","vo_apg_0803","","5146068","","vo_apg","0",""
"68038","1","1","11","ほえっ！？　そんなそんな…\nあ、ほんとにないですます！？\nどこいったんでしょ～っ！？","0","5146068","0","130911","10","0"
"68039","","","91","","","5146068","","0","",""
"68040","","","3","coffee_3_out","0","5146068","","21","0",""
"68041","","","3","anger_idle_sad","0.2","5146068","","130911","1",""
"68042","","","3","sad_idle_noface","0.2","5146068","","105811","1",""
"68043","1","sad_idle_peko_loop","3","sad_idle_peko_in","0.2","5146068","","1058","1","0"
"68044","","0","21","vo_apg_0804","","5146068","","vo_apg","0",""
"68045","1","1","11","…………","0","5146068","0","105811","10","0"
"68046","","","91","","","5146068","","0","",""
"68047","","","4","1","","5146068","","106011","",""
"68048","","","4","1","","5146068","","1060","",""
"68049","","","3","idle_normal_surprise","0.2","5146068","","130911","1",""
"68050","","","3","shock_loop_doteyes","0.2","5146068","","106011","1",""
"68051","","","3","shock_loop_doteyes","0.2","5146068","","1060","1",""
"68052","1","peko_bowbowbow_loop","3","peko_bowbowbow_in","0.2","5146068","","105811","0","0"
"68053","1","peko_bowbowbow_loop","3","peko_bowbowbow_in","0.2","5146068","","1058","0","0"
"68054","","0","21","vo_apg_0805","","5146068","","vo_apg","0",""
"68055","1","1","11","すみません～っ！！","0","5146068","0","105811","10","0"
"68056","","","91","","","5146068","","0","",""
"68057","","","3","anger_talk_shy","0.2","5146068","","106011","1",""
"68058","","","3","anger_talk_shy","0.2","5146068","","1060","1",""
"68059","","0","21","vo_apg_0806","","5146068","","vo_apg","0",""
"68060","1","1","11","あんた食べたの！？\n何やってんのよ～！？","0","5146068","0","106011","10","0"
"68061","","","91","","","5146068","","0","",""
"68062","","","3","anger_idle_shy","0.2","5146068","","106011","1",""
"68063","","","3","anger_idle_shy","0.2","5146068","","1060","1",""
"68064","1","tahaha_talk","3","tahaha_in","0.2","5146068","","105811","0","0"
"68065","1","tahaha_talk","3","tahaha_in","0.2","5146068","","1058","0","0"
"68066","","0","21","vo_apg_0807","","5146068","","vo_apg","0",""
"68067","1","1","11","まさかハンドルなんて思わなくって…\n軽食にドーナツを用意して\nいただいてると思って、\nおいしくいただいちゃいましたぁ…","0","5146068","0","105811","10","0"
"68068","","","91","","","5146068","","0","",""
"68069","","","3","tahaha_idle","0.2","5146068","","105811","1",""
"68070","","","3","tahaha_idle","0.2","5146068","","1058","1",""
