a700f560bd4a814ac987ce89f61b413dcdf9d3c1c3940d3cfc8ef3bfa8e561c5,6b36d26ffea290491d381ba7edb073373ab418af84c72cd31197cbb4c65bc89f,5b1f71bb8f4fd939919ceb66ae5a8c2ed1c19de5877db12ce650cc477a8210c0,d384e984e4b3b80b2b2920d9a81593e9b925b99a3ee39a03ca9dafd5ba83fb93,3b8aac8ba0df59ecec6682815f41fae3db3709979e6850a11fd637f58e478d6f,98aeb9e2908757f742d31b48f9b2a808e1775cf808662825aaba54c04d1609e2,93080a39b87bc31729df2b880e2c2b838666fe403a8b1ae1c74cc2cb8125a200,c7aed9769af2f20cbf7d789ea4a5aa0f467da7d26784efd296e891a012d7f137
"654","291","2023/11/24 12:00:00","3","2023/11/27 11:59:59","0","0","180401"
"655","291","2023/11/24 12:00:00","3","2023/11/27 11:59:59","0","0","107001"
"656","291","2023/11/24 12:00:00","3","2023/11/27 11:59:59","0","0","106101"
"657","291","2023/11/24 12:00:00","3","2023/11/27 11:59:59","0","0","107101"
"658","292","2023/11/27 12:00:00","3","2023/11/30 11:59:59","0","0","125501"
"659","292","2023/11/27 12:00:00","3","2023/11/30 11:59:59","0","0","125601"
"660","293","2023/11/30 12:00:00","3","2023/12/11 11:59:59","1129","0","127901"
"661","294","2023/12/11 12:00:00","3","2023/12/15 14:59:59","0","0","124001"
"662","295","2023/12/15 15:00:00","3","2023/12/22 11:59:59","1130","0","128001"
"663","296","2023/12/22 12:00:00","3","2023/12/27 11:59:59","0","0","108401"
"664","296","2023/12/22 12:00:00","3","2023/12/27 11:59:59","0","0","108601"
"665","296","2023/12/22 12:00:00","3","2023/12/27 11:59:59","0","0","111501"
"666","296","2023/12/22 12:00:00","3","2023/12/27 11:59:59","0","0","114401"
"667","296","2023/12/22 12:00:00","3","2023/12/27 11:59:59","0","0","119901"
"668","297","2023/12/27 12:00:00","3","2023/12/31 11:59:59","0","0","126201"
"669","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","1131","0","181101"
"670","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","126501"
"671","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","126401"
"672","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","118201"
"673","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","181001"
"674","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","123001"
"675","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","180901"
"676","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","118101"
"677","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","180801"
"678","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","106701"
"679","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","180701"
"680","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","180301"
"681","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","180601"
"682","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","180101"
"683","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","106801"
"684","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","180201"
"685","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","180501"
"686","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","180401"
"687","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","107001"
"688","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","106101"
"689","298","2023/12/31 12:00:00","3","2024/01/03 18:59:59","0","0","107101"
"690","299","2024/01/03 19:00:00","3","2024/01/12 11:59:59","1132","0","128401"
"691","300","2024/01/12 12:00:00","3","2024/01/15 14:59:59","0","0","124601"
"692","300","2024/01/12 12:00:00","3","2024/01/15 14:59:59","0","0","124501"
"693","301","2024/01/15 15:00:00","3","2024/01/22 11:59:59","1133","0","128501"
"694","302","2024/01/22 12:00:00","3","2024/01/26 11:59:59","0","0","109101"
"695","302","2024/01/22 12:00:00","3","2024/01/26 11:59:59","0","0","115501"
"696","303","2024/01/26 12:00:00","3","2024/01/31 11:59:59","0","0","111801"
"697","303","2024/01/26 12:00:00","3","2024/01/31 11:59:59","0","0","115001"
"698","303","2024/01/26 12:00:00","3","2024/01/31 11:59:59","0","0","120701"
"699","303","2024/01/26 12:00:00","3","2024/01/31 11:59:59","0","0","120901"
"700","304","2024/01/31 12:00:00","3","2024/02/12 11:59:59","1134","0","128901"
"701","305","2024/02/12 12:00:00","3","2024/02/14 23:59:59","0","0","124801"
"702","305","2024/02/12 12:00:00","3","2024/02/14 23:59:59","0","0","125001"
"703","306","2024/02/12 12:00:00","3","2024/02/14 23:59:59","0","0","126601"
"704","307","2024/02/15 00:00:00","3","2024/02/22 11:59:59","1135","40011","128701"
"705","308","2024/02/22 12:00:00","3","2024/02/29 11:59:59","0","0","121001"
"706","308","2024/02/22 12:00:00","3","2024/02/29 11:59:59","0","0","121101"
"707","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","1136","50309","129001"
"708","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","181101"
"709","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","126501"
"710","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","126401"
"711","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","118201"
"712","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","181001"
"713","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","123001"
"714","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","180901"
"715","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","118101"
"716","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","180801"
"717","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","106701"
"718","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","180701"
"719","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","180301"
"720","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","180601"
"721","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","180101"
"722","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","106801"
"723","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","180201"
"724","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","180501"
"725","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","180401"
"726","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","107001"
"727","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","106101"
"728","309","2024/02/29 12:00:00","3","2024/03/03 18:59:59","0","0","107101"
"729","310","2024/03/03 19:00:00","3","2024/03/11 11:59:59","1137","30310","129301"
"730","311","2024/03/11 12:00:00","3","2024/03/18 11:59:59","0","0","108801"
"731","311","2024/03/11 12:00:00","3","2024/03/18 11:59:59","0","0","108701"
"732","311","2024/03/11 12:00:00","3","2024/03/18 11:59:59","0","0","112001"
"733","311","2024/03/11 12:00:00","3","2024/03/18 11:59:59","0","0","111901"
"734","312","2024/03/18 12:00:00","3","2024/03/22 11:59:59","0","0","126901"
"735","312","2024/03/18 12:00:00","3","2024/03/22 11:59:59","0","0","127101"
"736","313","2024/03/18 12:00:00","3","2024/03/28 11:59:59","1138","30313","129401"
"737","314","2024/03/22 12:00:00","3","2024/03/28 11:59:59","0","0","120001"
"738","315","2024/03/28 12:00:00","3","2024/03/31 11:59:59","0","0","127201"
"739","316","2024/03/31 12:00:00","3","2024/04/12 11:59:59","1139","30316","129801"
"740","317","2024/04/12 12:00:00","3","2024/04/15 14:59:59","0","0","121501"
"741","318","2024/04/12 12:00:00","3","2024/04/15 14:59:59","0","0","125301"
"742","319","2024/04/15 15:00:00","3","2024/04/26 11:59:59","1140","30319","129901"
"743","320","2024/04/26 12:00:00","3","2024/04/30 11:59:59","0","0","127501"
"744","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","1141","50321","129601"
"745","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","129001"
"746","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","181101"
"747","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","126501"
"748","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","126401"
"749","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","118201"
"750","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","181001"
"751","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","123001"
"752","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","180901"
"753","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","118101"
"754","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","180801"
"755","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","106701"
"756","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","180701"
"757","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","180301"
"758","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","180601"
"759","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","180101"
"760","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","106801"
"761","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","180201"
"762","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","180501"
"763","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","180401"
"764","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","107001"
"765","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","106101"
"766","321","2024/04/30 12:00:00","3","2024/05/03 18:59:59","0","0","107101"
"767","322","2024/05/03 19:00:00","3","2024/05/15 14:59:59","1142","30322","130701"
"768","323","2024/05/10 12:00:00","3","2024/05/15 14:59:59","0","0","125501"
"769","323","2024/05/10 12:00:00","3","2024/05/15 14:59:59","0","0","125601"
"770","324","2024/05/15 15:00:00","3","2024/05/27 11:59:59","1143","30324","130801"
"771","325","2024/05/27 12:00:00","3","2024/05/31 11:59:59","0","0","127901"
"772","326","2024/05/31 12:00:00","3","2024/06/10 11:59:59","1144","30326","131001"
"773","327","2024/06/10 12:00:00","3","2024/06/15 14:59:59","0","0","126201"
"774","328","2024/06/15 15:00:00","3","2024/06/26 11:59:59","1145","30328","130901"
"775","329","2024/06/21 12:00:00","3","2024/06/26 11:59:59","0","0","110301"
"776","329","2024/06/21 12:00:00","3","2024/06/26 11:59:59","0","0","110001"
"777","329","2024/06/21 12:00:00","3","2024/06/26 11:59:59","0","0","107501"
"778","329","2024/06/21 12:00:00","3","2024/06/26 11:59:59","0","0","107801"
"779","329","2024/06/21 12:00:00","3","2024/06/26 11:59:59","0","0","107701"
"780","329","2024/06/21 12:00:00","3","2024/06/26 11:59:59","0","0","107901"
"781","330","2024/06/26 12:00:00","3","2024/06/30 11:59:59","0","0","128401"
"782","330","2024/06/26 12:00:00","3","2024/06/30 11:59:59","0","0","128501"
"783","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","1146","50331","129701"
"784","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","1146","0","131101"
"785","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","129601"
"786","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","129001"
"787","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","181101"
"788","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","126501"
"789","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","126401"
"790","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","118201"
"791","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","181001"
"792","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","123001"
"793","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","180901"
"794","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","118101"
"795","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","180801"
"796","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","106701"
"797","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","180701"
"798","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","180301"
"799","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","180601"
"800","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","180101"
"801","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","106801"
"802","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","180201"
"803","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","180501"
"804","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","180401"
"805","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","107001"
"806","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","106101"
"807","331","2024/06/30 12:00:00","3","2024/07/03 18:59:59","0","0","107101"
"808","332","2024/07/03 19:00:00","3","2024/07/15 14:59:59","1147","30332","131201"
"809","333","2024/07/11 12:00:00","3","2024/07/15 14:59:59","0","0","126601"
"810","334","2024/07/15 15:00:00","3","2024/07/26 11:59:59","1148","30334","131601"
"811","335","2024/07/23 12:00:00","3","2024/07/31 11:59:59","0","0","110601"
"812","335","2024/07/23 12:00:00","3","2024/07/31 11:59:59","0","0","110401"
"813","335","2024/07/23 12:00:00","3","2024/07/31 11:59:59","0","0","113101"
"814","335","2024/07/23 12:00:00","3","2024/07/31 11:59:59","0","0","113401"
"815","337","2024/07/31 12:00:00","3","2024/08/12 11:59:59","1149","30337","131701"
"816","338","2024/08/09 12:00:00","3","2024/08/12 11:59:59","0","0","126901"
"817","338","2024/08/09 12:00:00","3","2024/08/12 11:59:59","0","0","127101"
"818","339","2024/08/12 12:00:00","3","2024/08/15 14:59:59","0","0","128901"
"819","339","2024/08/12 12:00:00","3","2024/08/15 14:59:59","0","0","128701"
"820","340","2024/08/15 15:00:00","3","2024/08/23 11:59:59","1150","40012","131801"
"821","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","1151","50341","181201"
"822","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","129701"
"823","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","129601"
"824","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","129001"
"825","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","181101"
"826","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","126501"
"827","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","126401"
"828","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","118201"
"829","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","181001"
"830","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","123001"
"831","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","180901"
"832","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","118101"
"833","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","180801"
"834","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","106701"
"835","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","180701"
"836","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","180301"
"837","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","180601"
"838","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","180101"
"839","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","106801"
"840","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","180201"
"841","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","180501"
"842","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","180401"
"843","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","107001"
"844","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","106101"
"845","341","2024/08/23 12:00:00","3","2024/08/26 18:59:59","0","0","107101"
"846","342","2024/08/26 19:00:00","3","2024/08/31 11:59:59","0","0","117201"
"847","342","2024/08/26 19:00:00","3","2024/08/31 11:59:59","0","0","117001"
"848","342","2024/08/26 19:00:00","3","2024/08/31 11:59:59","0","0","122501"
"849","342","2024/08/26 19:00:00","3","2024/08/31 11:59:59","0","0","122901"
"850","343","2024/08/31 12:00:00","3","2024/09/13 11:59:59","1152","30343","132101"
"851","344","2024/09/13 12:00:00","3","2024/09/25 11:59:59","1153","30344","132001"
"852","345","2024/09/15 15:00:00","3","2024/09/25 11:59:59","0","0","109901"
"853","345","2024/09/15 15:00:00","3","2024/09/25 11:59:59","0","0","109701"
"854","346","2024/09/25 12:00:00","3","2024/09/30 11:59:59","0","0","118001"
"855","346","2024/09/25 12:00:00","3","2024/09/30 11:59:59","0","0","123301"
"856","347","2024/09/25 12:00:00","3","2024/09/30 11:59:59","0","0","129301"
"857","348","2024/09/30 12:00:00","3","2024/10/10 11:59:59","1154","30348","132201"
"858","349","2024/10/10 12:00:00","3","2024/10/13 11:59:59","0","0","127201"
"859","350","2024/10/10 12:00:00","3","2024/10/18 11:59:59","1155","30350","127701"
"860","351","2024/10/13 12:00:00","3","2024/10/18 11:59:59","0","0","129801"
"861","352","2024/10/18 12:00:00","3","2024/10/28 11:59:59","1156","30352","127801"
"862","353","2024/10/24 12:00:00","3","2024/10/28 11:59:59","0","0","111101"
"863","353","2024/10/24 12:00:00","3","2024/10/28 11:59:59","0","0","123601"
"864","353","2024/10/24 12:00:00","3","2024/10/28 11:59:59","0","0","108301"
"865","353","2024/10/24 12:00:00","3","2024/10/28 11:59:59","0","0","108101"
"866","353","2024/10/24 12:00:00","3","2024/10/28 11:59:59","0","0","113901"
"867","353","2024/10/24 12:00:00","3","2024/10/28 11:59:59","0","0","117701"
"868","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","1157","0","180801"
"869","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","181201"
"870","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","129701"
"871","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","129601"
"872","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","129001"
"873","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","181101"
"874","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","126501"
"875","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","126401"
"876","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","118201"
"877","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","181001"
"878","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","123001"
"879","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","180901"
"880","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","118101"
"881","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","106701"
"882","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","180701"
"883","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","180301"
"884","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","180601"
"885","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","180101"
"886","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","106801"
"887","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","180201"
"888","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","180501"
"889","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","180401"
"890","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","107001"
"891","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","106101"
"892","354","2024/10/28 12:00:00","3","2024/10/31 11:59:59","0","0","107101"
"893","355","2024/10/31 12:00:00","3","2024/11/11 11:59:59","1158","30355","130201"
"894","356","2024/11/11 12:00:00","3","2024/11/18 11:59:59","0","0","130701"
"895","356","2024/11/11 12:00:00","3","2024/11/18 11:59:59","0","0","127501"
"896","357","2024/11/11 12:00:00","3","2024/11/18 11:59:59","1159","30357","130001"
"897","358","2024/11/18 12:00:00","3","2024/11/26 11:59:59","1160","30358","130101"
"898","359","2024/11/26 12:00:00","3","2024/11/30 11:59:59","0","0","123801"
"899","360","2024/11/30 12:00:00","3","2024/12/09 11:59:59","1161","30360","132801"
"900","361","2024/12/09 12:00:00","3","2024/12/15 14:59:59","0","0","131001"
"901","361","2024/12/09 12:00:00","3","2024/12/15 14:59:59","0","0","127901"
"902","362","2024/12/09 12:00:00","3","2024/12/15 14:59:59","1162","30362","132901"
"903","363","2024/12/15 15:00:00","3","2024/12/22 11:59:59","1163","30363","129501"
"904","364","2024/12/22 12:00:00","3","2024/12/31 11:59:59","0","0","108601"
"905","364","2024/12/22 12:00:00","3","2024/12/31 11:59:59","0","0","108401"
"906","364","2024/12/22 12:00:00","3","2024/12/31 11:59:59","0","0","111501"
"907","364","2024/12/22 12:00:00","3","2024/12/31 11:59:59","0","0","114401"
"908","364","2024/12/22 12:00:00","3","2024/12/31 11:59:59","0","0","119901"
"909","364","2024/12/22 12:00:00","3","2024/12/31 11:59:59","0","0","124001"
"910","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","1164","50365","133001"
"911","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","181201"
"912","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","129701"
"913","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","129601"
"914","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","129001"
"915","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","181101"
"916","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","126501"
"917","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","126401"
"918","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","118201"
"919","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","181001"
"920","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","123001"
"921","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","180901"
"922","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","118101"
"923","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","180801"
"924","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","106701"
"925","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","180701"
"926","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","180301"
"927","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","180601"
"928","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","180101"
"929","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","106801"
"930","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","180201"
"931","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","180501"
"932","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","180401"
"933","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","107001"
"934","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","106101"
"935","365","2024/12/31 12:00:00","3","2025/01/03 18:59:59","0","0","107101"
"936","366","2025/01/03 19:00:00","3","2025/01/15 14:59:59","1165","30366","133501"
"937","367","2025/01/09 12:00:00","3","2025/01/15 14:59:59","0","0","131201"
"938","367","2025/01/09 12:00:00","3","2025/01/15 14:59:59","0","0","131601"
"939","367","2025/01/09 12:00:00","3","2025/01/15 14:59:59","0","0","128401"
"940","367","2025/01/09 12:00:00","3","2025/01/15 14:59:59","0","0","128501"
"941","368","2025/01/15 15:00:00","3","2025/01/20 11:59:59","0","0","108801"
"942","368","2025/01/15 15:00:00","3","2025/01/20 11:59:59","0","0","108701"
"943","368","2025/01/15 15:00:00","3","2025/01/20 11:59:59","0","0","112001"
"944","368","2025/01/15 15:00:00","3","2025/01/20 11:59:59","0","0","111901"
"945","368","2025/01/15 15:00:00","3","2025/01/20 11:59:59","0","0","111801"
"946","368","2025/01/15 15:00:00","3","2025/01/20 11:59:59","0","0","115001"
"947","368","2025/01/15 15:00:00","3","2025/01/20 11:59:59","0","0","120701"
"948","368","2025/01/15 15:00:00","3","2025/01/20 11:59:59","0","0","120901"
"949","368","2025/01/15 15:00:00","3","2025/01/20 11:59:59","0","0","124601"
"950","368","2025/01/15 15:00:00","3","2025/01/20 11:59:59","0","0","124501"
"951","369","2025/01/20 12:00:00","3","2025/01/31 11:59:59","1166","30369","133601"
"952","370","2025/01/31 12:00:00","3","2025/02/10 11:59:59","1167","30370","133701"
"953","371","2025/02/10 12:00:00","3","2025/02/15 14:59:59","0","0","131701"
"954","371","2025/02/10 12:00:00","3","2025/02/15 14:59:59","0","0","128901"
"955","371","2025/02/10 12:00:00","3","2025/02/15 14:59:59","0","0","128701"
"956","372","2025/02/10 12:00:00","3","2025/02/20 11:59:59","1168","40013","133901"
"957","373","2025/02/20 12:00:00","3","2025/02/24 11:59:59","0","0","124801"
"958","373","2025/02/20 12:00:00","3","2025/02/24 11:59:59","0","0","125001"
"959","373","2025/02/20 12:00:00","3","2025/02/24 11:59:59","0","0","121001"
"960","373","2025/02/20 12:00:00","3","2025/02/24 11:59:59","0","0","121101"
"961","373","2025/02/20 12:00:00","3","2025/02/24 11:59:59","0","0","115501"
"962","373","2025/02/20 12:00:00","3","2025/02/24 11:59:59","0","0","109101"
"963","374","2025/02/20 12:00:00","3","2025/02/28 11:59:59","1169","30374","133801"
"964","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","1170","50375","134001"
"965","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","133001"
"966","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","181201"
"967","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","129701"
"968","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","129601"
"969","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","129001"
"970","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","181101"
"971","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","126501"
"972","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","126401"
"973","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","118201"
"974","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","181001"
"975","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","123001"
"976","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","180901"
"977","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","118101"
"978","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","180801"
"979","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","106701"
"980","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","180701"
"981","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","180301"
"982","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","180601"
"983","375","2025/02/28 12:00:00","3","2025/03/03 18:59:59","0","0","180101"
